time,load/LOAD1/p_mw,load/LOAD2/p_mw,load/LOAD3/p_mw,load/LOAD4/p_mw,load/LOAD5/p_mw,load/LOAD6/p_mw,load/LOAD7/p_mw,load/LOAD8/p_mw,load/LOAD9/p_mw,load/LOAD10/p_mw,load/LOAD11/p_mw,load/LOAD12/p_mw,load/LOAD13/p_mw,load/LOAD14/p_mw,load/LOAD15/p_mw,load/LOAD16/p_mw,load/LOAD17/p_mw,load/LOAD18/p_mw,load/LOAD19/p_mw,load/LOAD20/p_mw,load/LOAD21/p_mw,load/LOAD22/p_mw,load/LOAD23/p_mw,load/LOAD24/p_mw,load/LOAD25/p_mw,load/LOAD26/p_mw,load/LOAD27/p_mw,load/LOAD28/p_mw,load/LOAD29/p_mw,load/LOAD30/p_mw,load/LOAD31/p_mw,load/LOAD32/p_mw,load/LOAD33/p_mw,load/LOAD34/p_mw,load/LOAD35/p_mw,load/LOAD36/p_mw,load/LOAD37/p_mw,load/LOAD38/p_mw,load/LOAD39/p_mw,load/LOAD40/p_mw,load/LOAD41/p_mw,load/LOAD42/p_mw,load/LOAD43/p_mw,load/LOAD44/p_mw,load/LOAD45/p_mw,load/LOAD46/p_mw,load/LOAD47/p_mw,load/LOAD48/p_mw,load/LOAD49/p_mw,load/LOAD50/p_mw,load/LOAD51/p_mw,load/LOAD52/p_mw,load/LOAD53/p_mw,load/LOAD54/p_mw,load/LOAD55/p_mw
65059,0.006435,0.009322,0.006516,0.002338,0.000416,0.006598,0.006416,0.006387,0.006505,0.006169,0.006274,0.000343,0.000795,0.000458,0.006053,0.00267,0.006604,0.000518,0.006497,0.002777,0.00629,0.002842,0.006463,0.010082,0.004743,0.006208,0.006553,2.8e-05,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,4.3e-05,0.006241,0.006331,0.00624,2.9e-05,0.006485,0.006569,4.5e-05,0.004412,0.003504,0.00889,0.006465,0.006616,0.006364,0.000219,0.008476
65060,0.006435,0.009322,0.006516,0.002338,0.000416,0.006598,0.006416,0.006387,0.006505,0.006169,0.006274,0.000343,0.000795,0.000458,0.006053,0.00267,0.006604,0.000518,0.006497,0.002777,0.00629,0.002842,0.006463,0.010082,0.004743,0.006208,0.006553,2.8e-05,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,4.3e-05,0.006241,0.006331,0.00624,2.9e-05,0.006485,0.006569,0.002045,0.004412,0.003504,0.00889,0.006465,0.006616,0.006364,0.000219,0.008476
65061,0.008435,0.009322,0.006516,0.002338,0.000416,0.006598,0.006416,0.006387,0.006505,0.006169,0.006274,0.000343,0.000795,0.000458,0.006053,0.00267,0.006604,0.000518,0.006497,0.002777,0.00629,0.002842,0.006463,0.010082,0.006743,0.006208,0.006553,2.8e-05,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,4.3e-05,0.006241,0.006331,0.00624,2.9e-05,0.006485,0.006569,0.002045,0.004412,0.005504,0.00889,0.006465,0.006616,0.006364,0.000219,0.008476
65062,0.008435,0.009322,0.006516,0.004338,0.000416,0.006598,0.006416,0.006387,0.006505,0.006169,0.006274,0.000343,0.000795,0.000458,0.006053,0.00467,0.006604,0.000518,0.006497,0.002777,0.00629,0.000842,0.006463,0.010082,0.006743,0.006208,0.006553,2.8e-05,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,4.3e-05,0.006241,0.006331,0.00624,2.9e-05,0.006485,0.006569,0.002045,0.004412,0.005504,0.00889,0.006465,0.006616,0.006364,0.000219,0.008476
65063,0.008435,0.009322,0.006516,0.004338,0.000416,0.006598,0.006416,0.006387,0.006505,0.006169,0.006274,0.000343,0.000795,0.000458,0.006053,0.00667,0.006604,0.000518,0.006497,0.002777,0.00629,0.000842,0.006463,0.010082,0.006743,0.006208,0.006553,2.8e-05,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,4.3e-05,0.006241,0.004331,0.00624,2.9e-05,0.006485,0.006569,0.002045,0.006412,0.005504,0.00889,0.006465,0.006616,0.006364,0.000219,0.008476
65064,0.008435,0.009322,0.006516,0.004338,0.000416,0.006598,0.006416,0.006387,0.006505,0.006169,0.006274,0.000343,0.000795,0.000458,0.006053,0.00667,0.006604,0.000518,0.006497,0.002777,0.00629,0.000842,0.006463,0.010082,0.006743,0.006208,0.006553,2.8e-05,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,4.3e-05,0.006241,0.004331,0.00624,2.9e-05,0.006485,0.006569,0.004045,0.006412,0.005504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65065,0.008435,0.009322,0.006516,0.004338,0.000416,0.004598,0.006416,0.006387,0.006505,0.006169,0.006274,0.000343,0.000795,0.000458,0.006053,0.00667,0.006604,0.000518,0.006497,0.002777,0.00629,0.000842,0.006463,0.010082,0.006743,0.006208,0.006553,2.8e-05,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,4.3e-05,0.006241,0.004331,0.00624,2.9e-05,0.006485,0.006569,0.004045,0.006412,0.005504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65066,0.008435,0.009322,0.006516,0.004338,0.000416,0.004598,0.006416,0.006387,0.006505,0.006169,0.006274,0.000343,0.000795,0.000458,0.006053,0.00667,0.006604,0.000518,0.006497,0.004777,0.00629,0.000842,0.006463,0.010082,0.006743,0.006208,0.006553,2.8e-05,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,4.3e-05,0.006241,0.004331,0.00624,2.9e-05,0.006485,0.006569,0.004045,0.006412,0.005504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65067,0.008435,0.009322,0.006516,0.006338,0.000416,0.004598,0.006416,0.006387,0.006505,0.006169,0.006274,0.000343,0.002795,0.000458,0.006053,0.00667,0.006604,0.000518,0.006497,0.004777,0.00629,0.000842,0.006463,0.010082,0.006743,0.006208,0.004553,2.8e-05,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,4.3e-05,0.006241,0.004331,0.00624,2.9e-05,0.006485,0.006569,0.004045,0.006412,0.005504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65070,0.008435,0.009322,0.006516,0.006338,0.002416,0.004598,0.006416,0.006387,0.006505,0.006169,0.006274,0.000343,0.002795,0.000458,0.006053,0.00667,0.006604,0.000518,0.006497,0.004777,0.00629,0.000842,0.006463,0.010082,0.006743,0.006208,0.004553,2.8e-05,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,4.3e-05,0.006241,0.004331,0.00424,2.9e-05,0.006485,0.006569,0.004045,0.006412,0.005504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65071,0.008435,0.009322,0.006516,0.006338,0.002416,0.004598,0.006416,0.006387,0.006505,0.006169,0.006274,0.000343,0.002795,0.000458,0.006053,0.00667,0.006604,0.000518,0.006497,0.004777,0.00629,0.000842,0.006463,0.010082,0.006743,0.006208,0.004553,2.8e-05,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,4.3e-05,0.006241,0.002331,0.00224,2.9e-05,0.006485,0.006569,0.004045,0.006412,0.005504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65072,0.008435,0.009322,0.006516,0.006338,0.004416,0.004598,0.006416,0.006387,0.006505,0.006169,0.006274,0.000343,0.002795,0.000458,0.006053,0.00667,0.006604,0.000518,0.006497,0.004777,0.00629,0.000842,0.006463,0.010082,0.006743,0.006208,0.004553,2.8e-05,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,0.002043,0.006241,0.002331,0.00224,2.9e-05,0.006485,0.006569,0.004045,0.006412,0.005504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65073,0.008435,0.009322,0.006516,0.006338,0.006416,0.004598,0.006416,0.006387,0.006505,0.006169,0.006274,0.000343,0.002795,0.000458,0.006053,0.00667,0.006604,0.000518,0.006497,0.006777,0.00629,0.000842,0.006463,0.010082,0.006743,0.006208,0.004553,2.8e-05,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,0.002043,0.006241,0.002331,0.00224,2.9e-05,0.006485,0.006569,0.004045,0.006412,0.005504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65074,0.008435,0.009322,0.006516,0.006338,0.006416,0.004598,0.006416,0.006387,0.006505,0.006169,0.006274,0.000343,0.002795,0.000458,0.006053,0.00667,0.006604,0.000518,0.006497,0.006777,0.00629,0.000842,0.006463,0.010082,0.006743,0.006208,0.004553,0.002028,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,0.002043,0.006241,0.002331,0.00224,2.9e-05,0.006485,0.006569,0.006045,0.006412,0.005504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65075,0.008435,0.009322,0.006516,0.006338,0.006416,0.004598,0.006416,0.006387,0.006505,0.006169,0.006274,0.002343,0.002795,0.000458,0.006053,0.00667,0.006604,0.000518,0.006497,0.008777,0.00629,0.000842,0.006463,0.010082,0.006743,0.006208,0.004553,0.002028,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,0.002043,0.006241,0.002331,0.00224,2.9e-05,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65076,0.008435,0.009322,0.006516,0.006338,0.006416,0.004598,0.006416,0.006387,0.006505,0.006169,0.006274,0.002343,0.002795,0.000458,0.006053,0.00667,0.006604,0.002518,0.006497,0.008777,0.00629,0.000842,0.006463,0.010082,0.006743,0.006208,0.004553,0.002028,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,0.004043,0.006241,0.002331,0.00224,2.9e-05,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65077,0.008435,0.009322,0.006516,0.006338,0.006416,0.004598,0.006416,0.006387,0.006505,0.006169,0.006274,0.002343,0.002795,0.000458,0.006053,0.00667,0.006604,0.002518,0.006497,0.008777,0.00629,0.000842,0.006463,0.010082,0.008743,0.004208,0.004553,0.002028,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,0.006043,0.006241,0.002331,0.00024,2.9e-05,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65078,0.008435,0.009322,0.006516,0.006338,0.006416,0.002598,0.006416,0.006387,0.006505,0.006169,0.006274,0.002343,0.002795,0.000458,0.006053,0.00667,0.006604,0.002518,0.006497,0.008777,0.00629,0.000842,0.006463,0.010082,0.008743,0.002208,0.004553,0.002028,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,0.006043,0.006241,0.002331,0.00024,2.9e-05,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65080,0.008435,0.009322,0.006516,0.006338,0.006416,0.000598,0.006416,0.006387,0.006505,0.006169,0.006274,0.002343,0.002795,0.000458,0.006053,0.00667,0.006604,0.002518,0.006497,0.008777,0.00629,0.000842,0.006463,0.010082,0.008743,0.002208,0.004553,0.002028,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,0.006043,0.006241,0.000331,0.00024,0.002029,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65081,0.008435,0.009322,0.006516,0.006338,0.006416,0.000598,0.006416,0.006387,0.006505,0.006169,0.006274,0.002343,0.004795,0.000458,0.006053,0.00667,0.006604,0.002518,0.006497,0.008777,0.00629,0.000842,0.006463,0.010082,0.008743,0.002208,0.004553,0.002028,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,0.006043,0.006241,0.000331,0.00024,0.002029,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65083,0.008435,0.009322,0.006516,0.006338,0.006416,0.000598,0.006416,0.006387,0.006505,0.006169,0.006274,0.004343,0.004795,0.000458,0.006053,0.00667,0.006604,0.002518,0.006497,0.008777,0.00629,0.000842,0.006463,0.010082,0.008743,0.002208,0.004553,0.002028,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,0.006043,0.006241,0.000331,0.00024,0.002029,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65084,0.008435,0.009322,0.006516,0.006338,0.006416,0.000598,0.006416,0.006387,0.006505,0.006169,0.006274,0.006343,0.006795,0.000458,0.006053,0.00667,0.006604,0.004518,0.006497,0.008777,0.00629,0.000842,0.006463,0.010082,0.008743,0.002208,0.004553,0.002028,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,0.006043,0.004241,0.000331,0.00024,0.002029,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65085,0.008435,0.009322,0.006516,0.006338,0.006416,0.000598,0.006416,0.006387,0.006505,0.006169,0.006274,0.006343,0.006795,0.002458,0.006053,0.00667,0.006604,0.004518,0.006497,0.008777,0.00629,0.000842,0.006463,0.010082,0.008743,0.002208,0.004553,0.002028,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.008745,0.006045,0.00683,0.006493,0.006043,0.004241,0.000331,0.00024,0.002029,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.006465,0.006616,0.006364,0.004219,0.008476
65086,0.008435,0.009322,0.006516,0.006338,0.006416,0.000598,0.006416,0.006387,0.006505,0.006169,0.006274,0.006343,0.006795,0.002458,0.006053,0.00667,0.006604,0.004518,0.006497,0.008777,0.00629,0.000842,0.006463,0.010082,0.008743,0.000208,0.002553,0.002028,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.006745,0.006045,0.00683,0.006493,0.006043,0.004241,0.000331,0.00024,0.002029,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.006465,0.006616,0.006364,0.006219,0.008476
65087,0.008435,0.009322,0.006516,0.006338,0.006416,0.000598,0.006416,0.006387,0.006505,0.006169,0.006274,0.006343,0.006795,0.002458,0.006053,0.00667,0.006604,0.006518,0.006497,0.008777,0.00629,0.000842,0.006463,0.010082,0.008743,0.000208,0.002553,0.002028,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.006745,0.006045,0.00683,0.006493,0.006043,0.004241,0.000331,0.00024,0.002029,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.006465,0.006616,0.006364,0.006219,0.008476
65089,0.008435,0.009322,0.006516,0.006338,0.006416,0.000598,0.006416,0.006387,0.006505,0.006169,0.006274,0.006343,0.006795,0.002458,0.006053,0.00667,0.006604,0.006518,0.006497,0.008777,0.00629,0.000842,0.006463,0.010082,0.008743,0.000208,0.000553,0.002028,0.006358,0.006568,0.006249,0.006413,0.006665,0.006424,0.006216,0.006745,0.006045,0.00683,0.006493,0.006043,0.002241,0.000331,0.00024,0.002029,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.006465,0.006616,0.006364,0.006219,0.008476
65090,0.008435,0.009322,0.006516,0.006338,0.006416,0.000598,0.006416,0.006387,0.006505,0.006169,0.006274,0.006343,0.006795,0.002458,0.006053,0.00667,0.006604,0.006518,0.006497,0.008777,0.00629,0.000842,0.006463,0.010082,0.008743,0.000208,0.000553,0.002028,0.006358,0.006568,0.004249,0.006413,0.006665,0.006424,0.006216,0.004745,0.006045,0.00683,0.006493,0.006043,0.000241,0.000331,0.00024,0.002029,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.006465,0.006616,0.006364,0.006219,0.008476
65091,0.008435,0.009322,0.006516,0.006338,0.006416,0.000598,0.006416,0.006387,0.006505,0.006169,0.006274,0.006343,0.006795,0.002458,0.006053,0.00667,0.006604,0.006518,0.006497,0.008777,0.00629,0.000842,0.006463,0.010082,0.008743,0.000208,0.000553,0.002028,0.006358,0.006568,0.004249,0.006413,0.006665,0.006424,0.006216,0.004745,0.006045,0.00683,0.006493,0.006043,0.000241,0.000331,0.00024,0.002029,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.004465,0.006616,0.006364,0.006219,0.008476
65092,0.008435,0.009322,0.006516,0.006338,0.006416,0.000598,0.006416,0.006387,0.006505,0.006169,0.004274,0.006343,0.006795,0.002458,0.006053,0.00667,0.006604,0.006518,0.006497,0.008777,0.00629,0.000842,0.006463,0.010082,0.008743,0.000208,0.000553,0.002028,0.006358,0.006568,0.004249,0.006413,0.006665,0.006424,0.006216,0.004745,0.006045,0.00683,0.006493,0.006043,0.000241,0.000331,0.00024,0.002029,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.004465,0.006616,0.006364,0.006219,0.008476
65093,0.008435,0.009322,0.006516,0.006338,0.006416,0.000598,0.006416,0.006387,0.006505,0.006169,0.004274,0.006343,0.006795,0.002458,0.006053,0.00667,0.006604,0.006518,0.006497,0.008777,0.00629,0.000842,0.006463,0.010082,0.008743,0.000208,0.000553,0.004028,0.006358,0.006568,0.004249,0.006413,0.006665,0.006424,0.006216,0.004745,0.006045,0.00683,0.006493,0.006043,0.000241,0.000331,0.00024,0.002029,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.002465,0.006616,0.006364,0.006219,0.008476
65095,0.008435,0.009322,0.006516,0.006338,0.006416,0.000598,0.006416,0.006387,0.006505,0.006169,0.004274,0.006343,0.006795,0.002458,0.006053,0.00667,0.006604,0.006518,0.006497,0.008777,0.00629,0.002842,0.006463,0.010082,0.008743,0.000208,0.000553,0.004028,0.006358,0.006568,0.004249,0.006413,0.006665,0.006424,0.006216,0.004745,0.006045,0.00683,0.006493,0.006043,0.000241,0.000331,0.00024,0.004029,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.002465,0.006616,0.006364,0.006219,0.008476
65096,0.008435,0.009322,0.006516,0.006338,0.006416,0.000598,0.006416,0.006387,0.006505,0.006169,0.004274,0.006343,0.006795,0.002458,0.006053,0.00667,0.006604,0.006518,0.006497,0.008777,0.00629,0.002842,0.006463,0.010082,0.008743,0.000208,0.000553,0.004028,0.006358,0.006568,0.004249,0.006413,0.006665,0.006424,0.006216,0.004745,0.006045,0.00683,0.006493,0.006043,0.000241,0.000331,0.00024,0.004029,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.000465,0.006616,0.006364,0.006219,0.008476
65097,0.008435,0.009322,0.006516,0.006338,0.006416,0.000598,0.006416,0.006387,0.006505,0.006169,0.002274,0.006343,0.006795,0.004458,0.006053,0.00667,0.006604,0.006518,0.006497,0.008777,0.00429,0.002842,0.006463,0.010082,0.008743,0.000208,0.000553,0.004028,0.006358,0.006568,0.004249,0.006413,0.006665,0.006424,0.006216,0.004745,0.006045,0.00683,0.006493,0.006043,0.000241,0.000331,0.00024,0.004029,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.000465,0.006616,0.006364,0.006219,0.008476
65098,0.008435,0.009322,0.006516,0.006338,0.006416,0.000598,0.006416,0.006387,0.006505,0.006169,0.002274,0.006343,0.006795,0.004458,0.006053,0.00667,0.006604,0.006518,0.006497,0.008777,0.00429,0.002842,0.006463,0.010082,0.008743,0.000208,0.000553,0.006028,0.006358,0.006568,0.002249,0.006413,0.006665,0.006424,0.006216,0.004745,0.006045,0.00683,0.006493,0.006043,0.000241,0.000331,0.00024,0.004029,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.000465,0.006616,0.006364,0.006219,0.008476
65099,0.008435,0.009322,0.006516,0.006338,0.006416,0.000598,0.004416,0.006387,0.006505,0.006169,0.002274,0.006343,0.006795,0.004458,0.006053,0.00667,0.006604,0.006518,0.006497,0.008777,0.00429,0.002842,0.006463,0.010082,0.008743,0.000208,0.000553,0.006028,0.006358,0.006568,0.000249,0.006413,0.006665,0.006424,0.006216,0.004745,0.006045,0.00683,0.006493,0.006043,0.000241,0.000331,0.00024,0.004029,0.006485,0.006569,0.006045,0.006412,0.007504,0.00889,0.000465,0.006616,0.006364,0.006219,0.008476
65100,0.008435,0.009419,0.006516,0.006338,0.006416,0.000598,0.004416,0.006387,0.006605,0.006169,0.002274,0.006343,0.006795,0.004336,0.006053,0.00667,0.00623,0.006508,0.006497,0.006561,0.00429,0.002842,0.006463,0.010082,0.008743,0.000208,0.000553,0.006028,0.006358,0.006693,0.000284,0.006413,0.006665,0.006424,0.006216,0.004745,0.006045,0.00679,0.006493,0.006043,0.000241,0.000371,0.00024,0.006029,0.006485,0.006569,0.006045,0.006412,0.007603,0.00889,0.000465,0.006616,0.006364,0.006219,0.008476
65101,0.008435,0.009419,0.006516,0.006338,0.006416,0.000598,0.004416,0.006387,0.006605,0.006169,0.002274,0.006343,0.006795,0.004336,0.006053,0.00667,0.00623,0.006508,0.006497,0.006561,0.00229,0.002842,0.006463,0.010082,0.008743,0.000208,0.000553,0.006028,0.006358,0.006693,0.000284,0.006413,0.006665,0.006424,0.006216,0.004745,0.006045,0.00679,0.006493,0.006043,0.000241,0.000371,0.00024,0.006029,0.006485,0.006569,0.006045,0.006412,0.007603,0.00889,0.000465,0.006616,0.006364,0.006219,0.008476
65102,0.008435,0.009419,0.006516,0.006338,0.006416,0.000598,0.002416,0.006387,0.006605,0.006169,0.002274,0.006343,0.006795,0.004336,0.006053,0.00667,0.00623,0.006508,0.006497,0.006561,0.00229,0.002842,0.006463,0.010082,0.008743,0.000208,0.000553,0.006028,0.006358,0.006693,0.000284,0.006413,0.006665,0.006424,0.006216,0.004745,0.006045,0.00679,0.006493,0.006043,0.000241,0.000371,0.00024,0.006029,0.006485,0.006569,0.006045,0.006412,0.007603,0.00889,0.000465,0.006616,0.006364,0.006219,0.008476
65103,0.008435,0.009419,0.006516,0.006338,0.006416,0.000598,0.002416,0.006387,0.006605,0.006169,0.002274,0.006343,0.006795,0.006336,0.006053,0.00667,0.00623,0.006508,0.004497,0.006561,0.00229,0.004842,0.006463,0.010082,0.008743,0.000208,0.000553,0.006028,0.006358,0.006693,0.000284,0.006413,0.006665,0.006424,0.006216,0.004745,0.006045,0.00679,0.006493,0.006043,0.000241,0.000371,0.00024,0.006029,0.006485,0.006569,0.006045,0.006412,0.007603,0.00889,0.000465,0.006616,0.006364,0.006219,0.008476
65104,0.008435,0.009419,0.006516,0.006338,0.006416,0.000598,0.002416,0.006387,0.006605,0.006169,0.002274,0.006343,0.006795,0.006336,0.006053,0.00667,0.00623,0.006508,0.004497,0.006561,0.00229,0.004842,0.006463,0.010082,0.008743,0.000208,0.000553,0.006028,0.006358,0.006693,0.000284,0.006413,0.006665,0.006424,0.006216,0.002745,0.006045,0.00679,0.006493,0.006043,0.000241,0.000371,0.00024,0.006029,0.006485,0.006569,0.006045,0.006412,0.007603,0.00889,0.000465,0.006616,0.006364,0.006219,0.008476
65106,0.008435,0.009419,0.006516,0.006338,0.006416,0.000598,0.000416,0.006387,0.006605,0.006169,0.002274,0.006343,0.006795,0.006336,0.006053,0.00667,0.00623,0.006508,0.004497,0.006561,0.00229,0.004842,0.006463,0.010082,0.008743,0.000208,0.000553,0.006028,0.006358,0.006693,0.000284,0.006413,0.006665,0.006424,0.006216,0.002745,0.006045,0.00679,0.006493,0.006043,0.000241,0.000371,0.00024,0.006029,0.006485,0.006569,0.006045,0.006412,0.007603,0.00889,0.000465,0.006616,0.006364,0.006219,0.008476
65107,0.008435,0.009419,0.006516,0.006338,0.006416,0.000598,0.000416,0.006387,0.006605,0.006169,0.002274,0.006343,0.006795,0.006336,0.006053,0.00667,0.00623,0.006508,0.002497,0.006561,0.00229,0.004842,0.006463,0.010082,0.008743,0.000208,0.000553,0.006028,0.006358,0.006693,0.000284,0.006413,0.006665,0.006424,0.006216,0.002745,0.006045,0.00679,0.006493,0.006043,0.000241,0.000371,0.00024,0.006029,0.006485,0.006569,0.006045,0.006412,0.007603,0.00889,0.000465,0.006616,0.006364,0.006219,0.008476
65108,0.008435,0.009419,0.006516,0.006338,0.006416,0.000598,0.000416,0.006387,0.006605,0.006169,0.002274,0.006343,0.006795,0.006336,0.006053,0.00667,0.00623,0.006508,0.002497,0.006561,0.00229,0.004842,0.006463,0.010082,0.008743,0.000208,0.000553,0.006028,0.006358,0.006693,0.000284,0.006413,0.004665,0.006424,0.006216,0.002745,0.006045,0.00679,0.006493,0.006043,0.000241,0.000371,0.00024,0.006029,0.006485,0.006569,0.006045,0.006412,0.007603,0.00889,0.000465,0.006616,0.006364,0.006219,0.008476
65111,0.008435,0.009419,0.006516,0.006338,0.006416,0.000598,0.000416,0.006387,0.006605,0.006169,0.002274,0.006343,0.006795,0.006336,0.006053,0.00667,0.00623,0.006508,0.002497,0.006561,0.00229,0.004842,0.006463,0.010082,0.008743,0.000208,0.000553,0.006028,0.006358,0.006693,0.000284,0.006413,0.004665,0.006424,0.006216,0.002745,0.006045,0.00679,0.006493,0.006043,0.000241,0.002371,0.00024,0.006029,0.006485,0.006569,0.006045,0.006412,0.007603,0.00889,0.000465,0.006616,0.006364,0.006219,0.008476
65112,0.008435,0.009419,0.006516,0.006338,0.006416,0.000598,0.000416,0.006387,0.006605,0.006169,0.002274,0.006343,0.006795,0.006336,0.006053,0.00667,0.00623,0.006508,0.000497,0.006561,0.00229,0.006842,0.006463,0.010082,0.008743,0.000208,0.000553,0.006028,0.006358,0.006693,0.000284,0.006413,0.004665,0.006424,0.006216,0.002745,0.006045,0.00679,0.006493,0.006043,0.000241,0.002371,0.00024,0.006029,0.006485,0.004569,0.006045,0.006412,0.007603,0.00889,0.000465,0.006616,0.006364,0.006219,0.008476
