Time,_dummy,_derdummy,EventIndicator_0_,EventIndicator_1_,Step_0Time,Step_0Y0,Step_0YFinal,SineWave_0Amp,SineWave_0Bias,SineWave_0Freq,SineWave_0Phase,SineWave6_0Amp,SineWave6_0Bias,SineWave6_0Freq,SineWave6_0Phase,SineWave1_0Amp,SineWave1_0Bias,SineWave1_0Freq,SineWave1_0Phase,Step2_0Time,Step2_0Y0,Step2_0YFinal,SineWave3_0Amp,SineWave3_0Bias,SineWave3_0Freq,SineWave3_0Hsin,SineWave3_0HCos,SineWave3_0PSin,SineWave3_0PCos,SineWave4_0Amp,SineWave4_0Bias,SineWave4_0Freq,SineWave4_0Phase,Step3_0Time,Step3_0Y0,Step3_0YFinal,SineWave5_0Amp,SineWave5_0Bias,SineWave5_0Freq,SineWave5_0Hsin,SineWave5_0HCos,SineWave5_0PSin,SineWave5_0PCos,SineWave7_0Amp,SineWave7_0Bias,SineWave7_0Freq,SineWave7_0Hsin,SineWave7_0HCos,SineWave7_0PSin,SineWave7_0PCos,WeightedSampleTime_0WtEt,Constant6_0Value,Constant4_0Value,Constant5_0Value,Out1_1_,Out1_2_,Out2,Out3,Out4,Out5,Out6_1_,Out6_2_,Out6_3_,Out6_4_,Out6_5_,Out6_6_,Out7,Out8_1_,Out8_2_,Out9,Out10,Out11,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_NumberOfContinuousStates,fmi_NumberOfEventIndicators
3.3,1,0,2.3,2.3,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.157746,-2,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.157746,1,-0.157746,-0.0315491,6,0,1,0,3
3.32,1,0,2.32,2.32,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.177462,-3,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.177462,1,-0.157746,-0.0315491,6,0,1,0,3
3.34,1,0,2.34,2.34,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.197108,-3,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.197108,1,-0.157746,-0.0315491,6,0,1,0,3
3.36,1,0,2.36,2.36,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.216675,-3,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.216675,1,-0.157746,-0.0315491,6,0,1,0,3
3.38,1,0,2.38,2.38,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.236155,-3,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.236155,1,-0.157746,-0.0315491,6,0,1,0,3
3.4,1,0,2.4,2.4,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.255541,-4,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.255541,1,-0.157746,-0.0511082,6,0,1,0,3
3.4,1,0,2.4,2.4,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.255541,-4,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.255541,1,-0.157746,-0.0511082,6,0,1,0,3
3.42,1,0,2.42,2.42,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.274825,-4,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.274825,1,-0.157746,-0.0511082,6,0,1,0,3
3.44,1,0,2.44,2.44,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.293998,-4,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.293998,1,-0.157746,-0.0511082,6,0,1,0,3
3.46,1,0,2.46,2.46,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.313054,-4,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.313054,1,-0.157746,-0.0511082,6,0,1,0,3
3.48,1,0,2.48,2.48,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.331985,-4,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.331985,1,-0.157746,-0.0511082,6,0,1,0,3
3.5,1,0,2.5,2.5,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.350783,-5,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.350783,1,-0.157746,-0.0701566,6,0,1,0,3
3.5,1,0,2.5,2.5,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.350783,-5,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.350783,1,-0.157746,-0.0701566,6,0,1,0,3
3.52,1,0,2.52,2.52,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.369441,-5,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.369441,1,-0.369441,-0.0701566,6,0,1,0,3
3.52,1,0,2.52,2.52,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.369441,-5,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.369441,1,-0.369441,-0.0701566,6,0,1,0,3
3.54,1,0,2.54,2.54,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.387951,-5,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.387951,1,-0.369441,-0.0701566,6,0,1,0,3
3.56,1,0,2.56,2.56,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.406306,-5,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.406306,1,-0.369441,-0.0701566,6,0,1,0,3
3.58,1,0,2.58,2.58,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.424498,-6,-1,12,12,1,0.1,0,0,1,0,-0.157746,-0.424498,1,-0.369441,-0.0701566,6,0,1,0,3
3.6,1,0,2.6,2.6,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.44252,-6,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.44252,1,-0.369441,-0.0885041,6,0,1,0,3
3.6,1,0,2.6,2.6,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.44252,-6,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.44252,1,-0.369441,-0.0885041,6,0,1,0,3
3.62,1,0,2.62,2.62,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.460366,-6,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.460366,1,-0.369441,-0.0885041,6,0,1,0,3
3.64,1,0,2.64,2.64,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.478027,-6,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.478027,1,-0.369441,-0.0885041,6,0,1,0,3
3.66,1,0,2.66,2.66,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.495497,-6,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.495497,1,-0.369441,-0.0885041,6,0,1,0,3
3.68,1,0,2.68,2.68,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.512769,-7,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.512769,1,-0.369441,-0.0885041,6,0,1,0,3
3.7,1,0,2.7,2.7,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.529836,-7,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.529836,1,-0.369441,-0.105967,6,0,1,0,3
3.7,1,0,2.7,2.7,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.529836,-7,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.529836,1,-0.369441,-0.105967,6,0,1,0,3
3.72,1,0,2.72,2.72,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.546691,-7,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.546691,1,-0.369441,-0.105967,6,0,1,0,3
3.74,1,0,2.74,2.74,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.563327,-7,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.563327,1,-0.563327,-0.105967,6,0,1,0,3
3.74,1,0,2.74,2.74,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.563327,-7,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.563327,1,-0.563327,-0.105967,6,0,1,0,3
3.76,1,0,2.76,2.76,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.579738,-7,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.579738,1,-0.563327,-0.105967,6,0,1,0,3
3.78,1,0,2.78,2.78,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.595917,-8,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.595917,1,-0.563327,-0.105967,6,0,1,0,3
3.8,1,0,2.8,2.8,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.611858,-8,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.611858,1,-0.563327,-0.122372,6,0,1,0,3
3.8,1,0,2.8,2.8,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.611858,-8,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.611858,1,-0.563327,-0.122372,6,0,1,0,3
3.82,1,0,2.82,2.82,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.627554,-8,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.627554,1,-0.563327,-0.122372,6,0,1,0,3
3.84,1,0,2.84,2.84,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.642999,-8,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.642999,1,-0.563327,-0.122372,6,0,1,0,3
3.86,1,0,2.86,2.86,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.658186,-8,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.658186,1,-0.563327,-0.122372,6,0,1,0,3
3.88,1,0,2.88,2.88,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.673111,-9,-1,12,12,1,0.1,0,0,1,0,-0.44252,-0.673111,1,-0.563327,-0.122372,6,0,1,0,3
3.9,1,0,2.9,2.9,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.687766,-9,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.687766,1,-0.563327,-0.137553,6,0,1,0,3
3.9,1,0,2.9,2.9,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.687766,-9,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.687766,1,-0.563327,-0.137553,6,0,1,0,3
3.92,1,0,2.92,2.92,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.702146,-9,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.702146,1,-0.563327,-0.137553,6,0,1,0,3
3.94,1,0,2.94,2.94,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.716246,-9,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.716246,1,-0.563327,-0.137553,6,0,1,0,3
3.96,1,0,2.96,2.96,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.730058,-9,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.730058,1,-0.730058,-0.137553,6,0,1,0,3
3.96,1,0,2.96,2.96,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.730058,-9,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.730058,1,-0.730058,-0.137553,6,0,1,0,3
3.98,1,0,2.98,2.98,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.743579,-9,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.743579,1,-0.730058,-0.137553,6,0,1,0,3
4,1,0,3,3,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.756802,-10,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.756802,1,-0.730058,-0.15136,6,0,1,0,3
4,1,0,3,3,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.756802,-10,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.756802,1,-0.730058,-0.15136,6,0,1,0,3
4.02,1,0,3.02,3.02,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.769723,-10,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.769723,1,-0.730058,-0.15136,6,0,1,0,3
4.04,1,0,3.04,3.04,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.782336,-10,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.782336,1,-0.730058,-0.15136,6,0,1,0,3
4.06,1,0,3.06,3.06,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.794636,-10,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.794636,1,-0.730058,-0.15136,6,0,1,0,3
4.08,1,0,3.08,3.08,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.806618,-10,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.806618,1,-0.730058,-0.15136,6,0,1,0,3
4.1,1,0,3.1,3.1,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.818277,-10,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.818277,1,-0.730058,-0.163655,6,0,1,0,3
4.1,1,0,3.1,3.1,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.818277,-10,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.818277,1,-0.730058,-0.163655,6,0,1,0,3
4.12,1,0,3.12,3.12,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.829609,-10,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.829609,1,-0.730058,-0.163655,6,0,1,0,3
4.14,1,0,3.14,3.14,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.840609,-11,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.840609,1,-0.730058,-0.163655,6,0,1,0,3
4.16,1,0,3.16,3.16,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.851273,-11,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.851273,1,-0.730058,-0.163655,6,0,1,0,3
4.18,1,0,3.18,3.18,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.861597,-11,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.861597,1,-0.861597,-0.163655,6,0,1,0,3
4.18,1,0,3.18,3.18,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,-0.861597,-11,-1,12,12,1,0.1,0,0,1,0,-0.687766,-0.861597,1,-0.861597,-0.163655,6,0,1,0,3
