"Time","temperatureSensor.port.T"
5.242,293.15
5.243,293.15
5.244,293.15
5.245,293.15
5.246,293.15
5.247,293.15
5.248,293.15
5.249,293.15
5.25,293.15
5.251,293.15
5.252,293.15
5.253,293.15
5.254,293.15
5.255,293.15
5.256,293.15
5.257,293.15
5.258,293.15
5.259,293.15
5.26,293.15
5.261,293.15
5.262,293.15
5.263,293.15
5.264,293.15
5.265,293.15
5.266,293.15
5.267,293.15
5.268,293.15
5.269,293.15
5.27,293.15
5.271,293.15
5.272,293.15
5.273,293.15
5.274,293.15
5.275,293.15
5.276,293.15
5.277,293.15
5.278,293.15
5.279,293.15
5.28,293.15
5.281,293.15
5.282,293.15
5.283,293.15
5.284,293.15
5.285,293.15
5.286,293.15
5.287,293.15
5.288,293.15
5.289,293.15
5.29,293.15
5.291,293.15
5.292,293.15
5.293,293.15
5.294,293.15
5.295,293.15
5.296,293.15
5.297,293.15
5.298,293.15
5.299,293.15
5.3,293.15
5.301,293.15
5.302,293.15
5.303,293.15
5.304,293.15
5.305,293.15
5.306,293.15
5.307,293.15
5.308,293.15
5.309,293.15
5.31,293.15
5.311,293.15
5.312,293.15
5.313,293.15
5.314,293.15
5.315,293.15
5.316,293.15
5.317,293.15
5.318,293.15
5.319,293.15
5.32,293.15
5.321,293.15
5.322,293.15
5.323,293.15
5.324,293.15
5.325,293.15
5.326,293.15
5.327,293.15
5.328,293.15
5.329,293.15
5.33,293.15
5.331,293.15
5.332,293.15
5.333,293.15
5.334,293.15
5.335,293.15
5.336,293.15
5.337,293.15
5.338,293.15
5.339,293.15
5.34,293.15
5.341,293.15
5.342,293.15
5.343,293.15
5.344,293.15
5.345,293.15
5.346,293.15
5.347,293.15
5.348,293.15
5.349,293.15
5.35,293.15
5.351,293.15
5.352,293.15
5.353,293.15
5.354,293.15
5.355,293.15
5.356,293.15
5.357,293.15
5.358,293.15
5.359,293.15
5.36,293.15
5.361,293.15
5.362,293.15
5.363,293.15
5.364,293.15
5.365,293.15
5.366,293.15
5.367,293.15
5.368,293.15
5.369,293.15
5.37,293.15
5.371,293.15
5.372,293.15
5.373,293.15
5.374,293.15
5.375,293.15
5.376,293.15
5.377,293.15
5.378,293.15
5.379,293.15
5.38,293.15
5.381,293.15
5.382,293.15
5.383,293.15
5.384,293.15
5.385,293.15
5.386,293.15
5.387,293.15
5.388,293.15
5.389,293.15
5.39,293.15
5.391,293.15
5.392,293.15
5.393,293.15
5.394,293.15
5.395,293.15
5.396,293.15
5.397,293.15
5.398,293.15
5.399,293.15
5.4,293.15
5.401,293.15
5.402,293.15
5.403,293.15
5.404,293.15
5.405,293.15
5.406,293.15
5.407,293.15
5.408,293.15
5.409,293.15
5.41,293.15
5.411,293.15
5.412,293.15
5.413,293.15
5.414,293.15
5.415,293.15
5.416,293.15
5.417,293.15
5.418,293.15
5.419,293.15
5.42,293.15
5.421,293.15
5.422,293.15
5.423,293.15
5.424,293.15
5.425,293.15
5.426,293.15
5.427,293.15
5.428,293.15
5.429,293.15
5.43,293.15
5.431,293.15
5.432,293.15
5.433,293.15
5.434,293.15
5.435,293.15
5.436,293.15
5.437,293.15
5.438,293.15
5.439,293.15
5.44,293.15
5.441,293.15
5.442,293.15
5.443,293.15
5.444,293.15
5.445,293.15
5.446,293.15
5.447,293.15
5.448,293.15
5.449,293.15
5.45,293.15
5.451,293.15
5.452,293.15
5.453,293.15
5.454,293.15
5.455,293.15
5.456,293.15
5.457,293.15
5.458,293.15
5.459,293.15
5.46,293.15
5.461,293.15
5.462,293.15
5.463,293.15
5.464,293.15
5.465,293.15
5.466,293.15
5.467,293.15
5.468,293.15
5.469,293.15
5.47,293.15
5.471,293.15
5.472,293.15
5.473,293.15
5.474,293.15
5.475,293.15
5.476,293.15
5.477,293.15
5.478,293.15
5.479,293.15
5.48,293.15
5.481,293.15
5.482,293.15
5.483,293.15
5.484,293.15
5.485,293.15
5.486,293.15
5.487,293.15
5.488,293.15
5.489,293.15
5.49,293.15
5.491,293.15
5.492,293.15
5.493,293.15
5.494,293.15
5.495,293.15
5.496,293.15
5.497,293.15
5.498,293.15
5.499,293.15
5.5,293.15
5.501,293.15
5.502,293.15
5.503,293.15
5.504,293.15
5.505,293.15
5.506,293.15
5.507,293.15
5.508,293.15
5.509,293.15
5.51,293.15
5.511,293.15
5.512,293.15
5.513,293.15
5.514,293.15
5.515,293.15
5.516,293.15
5.517,293.15
5.518,293.15
5.519,293.15
5.52,293.15
5.521,293.15
5.522,293.15
5.523,293.15
5.524,293.15
5.525,293.15
5.526,293.15
5.527,293.15
5.528,293.15
5.529,293.15
5.53,293.15
5.531,293.15
5.532,293.15
5.533,293.15
5.534,293.15
5.535,293.15
5.536,293.15
5.537,293.15
5.538,293.15
5.539,293.15
5.54,293.15
5.541,293.15
5.542,293.15
5.543,293.15
5.544,293.15
5.545,293.15
5.546,293.15
5.547,293.15
5.548,293.15
5.549,293.15
5.55,293.15
5.551,293.15
5.552,293.15
5.553,293.15
5.554,293.15
5.555,293.15
5.556,293.15
5.557,293.15
5.558,293.15
5.559,293.15
5.56,293.15
5.561,293.15
5.562,293.15
5.563,293.15
5.564,293.15
5.565,293.15
5.566,293.15
5.567,293.15
5.568,293.15
5.569,293.15
5.57,293.15
5.571,293.15
5.572,293.15
5.573,293.15
5.574,293.15
5.575,293.15
5.576,293.15
5.577,293.15
5.578,293.15
5.579,293.15
5.58,293.15
5.581,293.15
5.582,293.15
5.583,293.15
5.584,293.15
5.585,293.15
5.586,293.15
5.587,293.15
5.588,293.15
5.589,293.15
5.59,293.15
5.591,293.15
5.592,293.15
5.593,293.15
5.594,293.15
5.595,293.15
5.596,293.15
5.597,293.15
5.598,293.15
5.599,293.15
5.6,293.15
5.601,293.15
5.602,293.15
5.603,293.15
5.604,293.15
5.605,293.15
5.606,293.15
5.607,293.15
5.608,293.15
5.609,293.15
5.61,293.15
5.611,293.15
5.612,293.15
5.613,293.15
5.614,293.15
5.615,293.15
5.616,293.15
5.617,293.15
5.618,293.15
5.619,293.15
5.62,293.15
5.621,293.15
5.622,293.15
5.623,293.15
5.624,293.15
5.625,293.15
5.626,293.15
5.627,293.15
5.628,293.15
5.629,293.15
5.63,293.15
5.631,293.15
5.632,293.15
5.633,293.15
5.634,293.15
5.635,293.15
5.636,293.15
5.637,293.15
5.638,293.15
5.639,293.15
5.64,293.15
5.641,293.15
5.642,293.15
5.643,293.15
5.644,293.15
5.645,293.15
5.646,293.15
5.647,293.15
5.648,293.15
5.649,293.15
5.65,293.15
5.651,293.15
5.652,293.15
5.653,293.15
5.654,293.15
5.655,293.15
5.656,293.15
5.657,293.15
5.658,293.15
5.659,293.15
5.66,293.15
5.661,293.15
5.662,293.15
5.663,293.15
5.664,293.15
5.665,293.15
5.666,293.15
5.667,293.15
5.668,293.15
5.669,293.15
5.67,293.15
5.671,293.15
5.672,293.15
5.673,293.15
5.674,293.15
5.675,293.15
5.676,293.15
5.677,293.15
5.678,293.15
5.679,293.15
5.68,293.15
5.681,293.15
5.682,293.15
5.683,293.15
5.684,293.15
5.685,293.15
5.686,293.15
5.687,293.15
5.688,293.15
5.689,293.15
5.69,293.15
5.691,293.15
5.692,293.15
5.693,293.15
5.694,293.15
5.695,293.15
5.696,293.15
5.697,293.15
5.698,293.15
5.699,293.15
5.7,293.15
5.701,293.15
5.702,293.15
5.703,293.15
5.704,293.15
5.705,293.15
5.706,293.15
5.707,293.15
5.708,293.15
5.709,293.15
5.71,293.15
5.711,293.15
5.712,293.15
5.713,293.15
5.714,293.15
5.715,293.15
5.716,293.15
5.717,293.15
5.718,293.15
5.719,293.15
5.72,293.15
5.721,293.15
5.722,293.15
5.723,293.15
5.724,293.15
5.725,293.15
5.726,293.15
5.727,293.15
5.728,293.15
5.729,293.15
5.73,293.15
5.731,293.15
5.732,293.15
5.733,293.15
5.734,293.15
5.735,293.15
5.736,293.15
5.737,293.15
5.738,293.15
5.739,293.15
5.74,293.15
5.741,293.15
5.742,293.15
5.743,293.15
5.744,293.15
5.745,293.15
5.746,293.15
5.747,293.15
5.748,293.15
5.749,293.15
5.75,293.15
5.751,293.15
5.752,293.15
5.753,293.15
5.754,293.15
5.755,293.15
5.756,293.15
5.757,293.15
5.758,293.15
5.759,293.15
5.76,293.15
5.761,293.15
5.762,293.15
5.763,293.15
5.764,293.15
5.765,293.15
5.766,293.15
5.767,293.15
5.768,293.15
5.769,293.15
5.77,293.15
5.771,293.15
5.772,293.15
5.773,293.15
5.774,293.15
5.775,293.15
5.776,293.15
5.777,293.15
5.778,293.15
5.779,293.15
5.78,293.15
5.781,293.15
5.782,293.15
5.783,293.15
5.784,293.15
5.785,293.15
5.786,293.15
5.787,293.15
5.788,293.15
5.789,293.15
5.79,293.15
5.791,293.15
5.792,293.15
5.793,293.15
5.794,293.15
5.795,293.15
5.796,293.15
5.797,293.15
5.798,293.15
5.799,293.15
5.8,293.15
5.801,293.15
5.802,293.15
5.803,293.15
5.804,293.15
5.805,293.15
5.806,293.15
5.807,293.15
5.808,293.15
5.809,293.15
5.81,293.15
5.811,293.15
5.812,293.15
5.813,293.15
5.814,293.15
5.815,293.15
5.816,293.15
5.817,293.15
5.818,293.15
5.819,293.15
5.82,293.15
5.821,293.15
5.822,293.15
5.823,293.15
5.824,293.15
5.825,293.15
5.826,293.15
5.827,293.15
5.828,293.15
5.829,293.15
5.83,293.15
5.831,293.15
5.832,293.15
5.833,293.15
5.834,293.15
5.835,293.15
5.836,293.15
5.837,293.15
5.838,293.15
5.839,293.15
5.84,293.15
5.841,293.15
5.842,293.15
5.843,293.15
5.844,293.15
5.845,293.15
5.846,293.15
5.847,293.15
5.848,293.15
5.849,293.15
5.85,293.15
5.851,293.15
5.852,293.15
5.853,293.15
5.854,293.15
5.855,293.15
5.856,293.15
5.857,293.15
5.858,293.15
5.859,293.15
5.86,293.15
5.861,293.15
5.862,293.15
5.863,293.15
5.864,293.15
5.865,293.15
5.866,293.15
5.867,293.15
5.868,293.15
5.869,293.15
5.87,293.15
5.871,293.15
5.872,293.15
5.873,293.15
5.874,293.15
5.875,293.15
5.876,293.15
5.877,293.15
5.878,293.15
5.879,293.15
5.88,293.15
5.881,293.15
5.882,293.15
5.883,293.15
5.884,293.15
5.885,293.15
5.886,293.15
5.887,293.15
5.888,293.15
5.889,293.15
5.89,293.15
5.891,293.15
5.892,293.15
5.893,293.15
5.894,293.15
5.895,293.15
5.896,293.15
5.897,293.15
5.898,293.15
5.899,293.15
5.9,293.15
5.901,293.15
5.902,293.15
5.903,293.15
5.904,293.15
5.905,293.15
5.906,293.15
5.907,293.15
5.908,293.15
5.909,293.15
5.91,293.15
5.911,293.15
5.912,293.15
5.913,293.15
5.914,293.15
5.915,293.15
5.916,293.15
5.917,293.15
5.918,293.15
5.919,293.15
5.92,293.15
5.921,293.15
5.922,293.15
5.923,293.15
5.924,293.15
5.925,293.15
5.926,293.15
5.927,293.15
5.928,293.15
5.929,293.15
5.93,293.15
5.931,293.15
5.932,293.15
5.933,293.15
5.934,293.15
5.935,293.15
5.936,293.15
5.937,293.15
5.938,293.15
5.939,293.15
5.94,293.15
5.941,293.15
5.942,293.15
5.943,293.15
5.944,293.15
5.945,293.15
5.946,293.15
5.947,293.15
5.948,293.15
5.949,293.15
5.95,293.15
5.951,293.15
5.952,293.15
5.953,293.15
5.954,293.15
5.955,293.15
5.956,293.15
5.957,293.15
5.958,293.15
5.959,293.15
5.96,293.15
5.961,293.15
5.962,293.15
5.963,293.15
5.964,293.15
5.965,293.15
5.966,293.15
5.967,293.15
5.968,293.15
5.969,293.15
5.97,293.15
5.971,293.15
5.972,293.15
5.973,293.15
5.974,293.15
5.975,293.15
5.976,293.15
5.977,293.15
5.978,293.15
5.979,293.15
5.98,293.15
5.981,293.15
5.982,293.15
5.983,293.15
5.984,293.15
5.985,293.15
5.986,293.15
5.987,293.15
5.988,293.15
5.989,293.15
5.99,293.15
5.991,293.15
5.992,293.15
5.993,293.15
5.994,293.15
5.995,293.15
5.996,293.15
5.997,293.15
5.998,293.15
5.999,293.15
6,293.15
6.001,293.15
6.002,293.15
6.003,293.15
6.004,293.15
6.005,293.15
6.006,293.15
6.007,293.15
6.008,293.15
6.009,293.15
6.01,293.15
6.011,293.15
6.012,293.15
6.013,293.15
6.014,293.15
6.015,293.15
6.016,293.15
6.017,293.15
6.018,293.15
6.019,293.15
6.02,293.15
6.021,293.15
6.022,293.15
6.023,293.15
6.024,293.15
6.025,293.15
6.026,293.15
6.027,293.15
6.028,293.15
6.029,293.15
6.03,293.15
6.031,293.15
6.032,293.15
6.033,293.15
6.034,293.15
6.035,293.15
6.036,293.15
6.037,293.15
6.038,293.15
6.039,293.15
6.04,293.15
6.041,293.15
6.042,293.15
6.043,293.15
6.044,293.15
6.045,293.15
6.046,293.15
6.047,293.15
6.048,293.15
6.049,293.15
6.05,293.15
6.051,293.15
6.052,293.15
6.053,293.15
6.054,293.15
6.055,293.15
6.056,293.15
6.057,293.15
6.058,293.15
6.059,293.15
6.06,293.15
6.061,293.15
6.062,293.15
6.063,293.15
6.064,293.15
6.065,293.15
6.066,293.15
6.067,293.15
6.068,293.15
6.069,293.15
6.07,293.15
6.071,293.15
6.072,293.15
6.073,293.15
6.074,293.15
6.075,293.15
6.076,293.15
6.077,293.15
6.078,293.15
6.079,293.15
6.08,293.15
6.081,293.15
6.082,293.15
6.083,293.15
6.084,293.15
6.085,293.15
6.086,293.15
6.087,293.15
6.088,293.15
6.089,293.15
6.09,293.15
6.091,293.15
6.092,293.15
6.093,293.15
6.094,293.15
6.095,293.15
6.096,293.15
6.097,293.15
6.098,293.15
6.099,293.15
6.1,293.15
6.101,293.15
6.102,293.15
6.103,293.15
6.104,293.15
6.105,293.15
6.106,293.15
6.107,293.15
6.108,293.15
6.109,293.15
6.11,293.15
6.111,293.15
6.112,293.15
6.113,293.15
6.114,293.15
6.115,293.15
6.116,293.15
6.117,293.15
6.118,293.15
6.119,293.15
6.12,293.15
6.121,293.15
6.122,293.15
6.123,293.15
6.124,293.15
6.125,293.15
6.126,293.15
6.127,293.15
6.128,293.15
6.129,293.15
6.13,293.15
6.131,293.15
6.132,293.15
6.133,293.15
6.134,293.15
6.135,293.15
6.136,293.15
6.137,293.15
6.138,293.15
6.139,293.15
6.14,293.15
6.141,293.15
6.142,293.15
6.143,293.15
6.144,293.15
6.145,293.15
6.146,293.15
6.147,293.15
6.148,293.15
6.149,293.15
6.15,293.15
6.151,293.15
6.152,293.15
6.153,293.15
6.154,293.15
6.155,293.15
6.156,293.15
6.157,293.15
6.158,293.15
6.159,293.15
6.16,293.15
6.161,293.15
6.162,293.15
6.163,293.15
6.164,293.15
6.165,293.15
6.166,293.15
6.167,293.15
6.168,293.15
6.169,293.15
6.17,293.15
6.171,293.15
6.172,293.15
6.173,293.15
6.174,293.15
6.175,293.15
6.176,293.15
6.177,293.15
6.178,293.15
6.179,293.15
6.18,293.15
6.181,293.15
6.182,293.15
6.183,293.15
6.184,293.15
6.185,293.15
6.186,293.15
6.187,293.15
6.188,293.15
6.189,293.15
6.19,293.15
6.191,293.15
6.192,293.15
6.193,293.15
6.194,293.15
6.195,293.15
6.196,293.15
6.197,293.15
6.198,293.15
6.199,293.15
6.2,293.15
6.201,293.15
6.202,293.15
6.203,293.15
6.204,293.15
6.205,293.15
6.206,293.15
6.207,293.15
6.208,293.15
6.209,293.15
6.21,293.15
6.211,293.15
6.212,293.15
6.213,293.15
6.214,293.15
6.215,293.15
6.216,293.15
6.217,293.15
6.218,293.15
6.219,293.15
6.22,293.15
6.221,293.15
6.222,293.15
6.223,293.15
6.224,293.15
6.225,293.15
6.226,293.15
6.227,293.15
6.228,293.15
6.229,293.15
6.23,293.15
6.231,293.15
6.232,293.15
6.233,293.15
6.234,293.15
6.235,293.15
6.236,293.15
6.237,293.15
6.238,293.15
6.239,293.15
6.24,293.15
6.241,293.15
6.242,293.15
6.243,293.15
6.244,293.15
6.245,293.15
6.246,293.15
6.247,293.15
6.248,293.15
6.249,293.15
6.25,293.15
6.251,293.15
6.252,293.15
6.253,293.15
6.254,293.15
6.255,293.15
6.256,293.15
6.257,293.15
6.258,293.15
6.259,293.15
6.26,293.15
6.261,293.15
6.262,293.15
6.263,293.15
6.264,293.15
6.265,293.15
6.266,293.15
6.267,293.15
6.268,293.15
6.269,293.15
6.27,293.15
6.271,293.15
6.272,293.15
6.273,293.15
6.274,293.15
6.275,293.15
6.276,293.15
6.277,293.15
6.278,293.15
6.279,293.15
6.28,293.15
6.281,293.15
6.282,293.15
6.283,293.15
6.284,293.15
6.285,293.15
6.286,293.15
6.287,293.15
6.288,293.15
6.289,293.15
6.29,293.15
6.291,293.15
6.292,293.15
6.293,293.15
6.294,293.15
6.295,293.15
6.296,293.15
6.297,293.15
6.298,293.15
6.299,293.15
6.3,293.15
6.301,293.15
6.302,293.15
6.303,293.15
6.304,293.15
6.305,293.15
6.306,293.15
6.307,293.15
6.308,293.15
6.309,293.15
6.31,293.15
6.311,293.15
6.312,293.15
6.313,293.15
6.314,293.15
6.315,293.15
6.316,293.15
6.317,293.15
6.318,293.15
6.319,293.15
6.32,293.15
6.321,293.15
6.322,293.15
6.323,293.15
6.324,293.15
6.325,293.15
6.326,293.15
6.327,293.15
6.328,293.15
6.329,293.15
6.33,293.15
6.331,293.15
6.332,293.15
6.333,293.15
6.334,293.15
6.335,293.15
6.336,293.15
6.337,293.15
6.338,293.15
6.339,293.15
6.34,293.15
6.341,293.15
6.342,293.15
6.343,293.15
6.344,293.15
6.345,293.15
6.346,293.15
6.347,293.15
6.348,293.15
6.349,293.15
6.35,293.15
6.351,293.15
6.352,293.15
6.353,293.15
6.354,293.15
6.355,293.15
6.356,293.15
6.357,293.15
6.358,293.15
6.359,293.15
6.36,293.15
6.361,293.15
6.362,293.15
6.363,293.15
6.364,293.15
6.365,293.15
6.366,293.15
6.367,293.15
6.368,293.15
6.369,293.15
6.37,293.15
6.371,293.15
6.372,293.15
6.373,293.15
6.374,293.15
6.375,293.15
6.376,293.15
6.377,293.15
6.378,293.15
6.379,293.15
6.38,293.15
6.381,293.15
6.382,293.15
6.383,293.15
6.384,293.15
6.385,293.15
6.386,293.15
6.387,293.15
6.388,293.15
6.389,293.15
6.39,293.15
6.391,293.15
6.392,293.15
6.393,293.15
6.394,293.15
6.395,293.15
6.396,293.15
6.397,293.15
6.398,293.15
6.399,293.15
6.4,293.15
6.401,293.15
6.402,293.15
6.403,293.15
6.404,293.15
6.405,293.15
6.406,293.15
6.407,293.15
6.408,293.15
6.409,293.15
6.41,293.15
6.411,293.15
6.412,293.15
6.413,293.15
6.414,293.15
6.415,293.15
6.416,293.15
6.417,293.15
6.418,293.15
6.419,293.15
6.42,293.15
6.421,293.15
6.422,293.15
6.423,293.15
6.424,293.15
6.425,293.15
6.426,293.15
6.427,293.15
6.428,293.15
6.429,293.15
6.43,293.15
6.431,293.15
6.432,293.15
6.433,293.15
6.434,293.15
6.435,293.15
6.436,293.15
6.437,293.15
6.438,293.15
6.439,293.15
6.44,293.15
6.441,293.15
6.442,293.15
6.443,293.15
6.444,293.15
6.445,293.15
6.446,293.15
6.447,293.15
6.448,293.15
6.449,293.15
6.45,293.15
6.451,293.15
6.452,293.15
6.453,293.15
6.454,293.15
6.455,293.15
6.456,293.15
6.457,293.15
6.458,293.15
6.459,293.15
6.46,293.15
6.461,293.15
6.462,293.15
6.463,293.15
6.464,293.15
6.465,293.15
6.466,293.15
6.467,293.15
6.468,293.15
6.469,293.15
6.47,293.15
6.471,293.15
6.472,293.15
6.473,293.15
6.474,293.15
6.475,293.15
6.476,293.15
6.477,293.15
6.478,293.15
6.479,293.15
6.48,293.15
6.481,293.15
6.482,293.15
6.483,293.15
6.484,293.15
6.485,293.15
6.486,293.15
6.487,293.15
6.488,293.15
6.489,293.15
6.49,293.15
6.491,293.15
6.492,293.15
6.493,293.15
6.494,293.15
6.495,293.15
6.496,293.15
6.497,293.15
6.498,293.15
6.499,293.15
6.5,293.15
6.501,293.15
6.502,293.15
6.503,293.15
6.504,293.15
6.505,293.15
6.506,293.15
6.507,293.15
6.508,293.15
6.509,293.15
6.51,293.15
6.511,293.15
6.512,293.15
6.513,293.15
6.514,293.15
6.515,293.15
6.516,293.15
6.517,293.15
6.518,293.15
6.519,293.15
6.52,293.15
6.521,293.15
6.522,293.15
6.523,293.15
6.524,293.15
6.525,293.15
6.526,293.15
6.527,293.15
6.528,293.15
6.529,293.15
6.53,293.15
6.531,293.15
6.532,293.15
6.533,293.15
6.534,293.15
6.535,293.15
6.536,293.15
6.537,293.15
6.538,293.15
6.539,293.15
6.54,293.15
6.541,293.15
6.542,293.15
6.543,293.15
6.544,293.15
6.545,293.15
6.546,293.15
6.547,293.15
6.548,293.15
6.549,293.15
6.55,293.15
6.551,293.15
6.552,293.15
6.553,293.15
6.554,293.15
6.555,293.15
6.556,293.15
6.557,293.15
6.558,293.15
6.559,293.15
6.56,293.15
6.561,293.15
6.562,293.15
6.563,293.15
6.564,293.15
6.565,293.15
6.566,293.15
6.567,293.15
6.568,293.15
6.569,293.15
6.57,293.15
6.571,293.15
6.572,293.15
6.573,293.15
6.574,293.15
6.575,293.15
6.576,293.15
6.577,293.15
6.578,293.15
6.579,293.15
6.58,293.15
6.581,293.15
6.582,293.15
6.583,293.15
6.584,293.15
6.585,293.15
6.586,293.15
6.587,293.15
6.588,293.15
6.589,293.15
6.59,293.15
6.591,293.15
6.592,293.15
6.593,293.15
6.594,293.15
6.595,293.15
6.596,293.15
6.597,293.15
6.598,293.15
6.599,293.15
6.6,293.15
6.601,293.15
6.602,293.15
6.603,293.15
6.604,293.15
6.605,293.15
6.606,293.15
6.607,293.15
6.608,293.15
6.609,293.15
6.61,293.15
6.611,293.15
6.612,293.15
6.613,293.15
6.614,293.15
6.615,293.15
6.616,293.15
6.617,293.15
6.618,293.15
6.619,293.15
6.62,293.15
6.621,293.15
6.622,293.15
6.623,293.15
6.624,293.15
6.625,293.15
6.626,293.15
6.627,293.15
6.628,293.15
6.629,293.15
6.63,293.15
6.631,293.15
6.632,293.15
6.633,293.15
6.634,293.15
6.635,293.15
6.636,293.15
6.637,293.15
6.638,293.15
6.639,293.15
6.64,293.15
6.641,293.15
6.642,293.15
6.643,293.15
6.644,293.15
6.645,293.15
6.646,293.15
6.647,293.15
6.648,293.15
6.649,293.15
6.65,293.15
6.651,293.15
6.652,293.15
6.653,293.15
6.654,293.15
6.655,293.15
6.656,293.15
6.657,293.15
6.658,293.15
6.659,293.15
6.66,293.15
6.661,293.15
6.662,293.15
6.663,293.15
6.664,293.15
6.665,293.15
6.666,293.15
6.667,293.15
6.668,293.15
6.669,293.15
6.67,293.15
6.671,293.15
6.672,293.15
6.673,293.15
6.674,293.15
6.675,293.15
6.676,293.15
6.677,293.15
6.678,293.15
6.679,293.15
6.68,293.15
6.681,293.15
6.682,293.15
6.683,293.15
6.684,293.15
6.685,293.15
6.686,293.15
6.687,293.15
6.688,293.15
6.689,293.15
6.69,293.15
6.691,293.15
6.692,293.15
6.693,293.15
6.694,293.15
6.695,293.15
6.696,293.15
6.697,293.15
6.698,293.15
6.699,293.15
6.7,293.15
6.701,293.15
6.702,293.15
6.703,293.15
6.704,293.15
6.705,293.15
6.706,293.15
6.707,293.15
6.708,293.15
6.709,293.15
6.71,293.15
6.711,293.15
6.712,293.15
6.713,293.15
6.714,293.15
6.715,293.15
6.716,293.15
6.717,293.15
6.718,293.15
6.719,293.15
6.72,293.15
6.721,293.15
6.722,293.15
6.723,293.15
6.724,293.15
6.725,293.15
6.726,293.15
6.727,293.15
6.728,293.15
6.729,293.15
6.73,293.15
6.731,293.15
6.732,293.15
6.733,293.15
6.734,293.15
6.735,293.15
6.736,293.15
6.737,293.15
6.738,293.15
6.739,293.15
6.74,293.15
6.741,293.15
6.742,293.15
6.743,293.15
6.744,293.15
6.745,293.15
6.746,293.15
6.747,293.15
6.748,293.15
6.749,293.15
6.75,293.15
6.751,293.15
6.752,293.15
6.753,293.15
6.754,293.15
6.755,293.15
6.756,293.15
6.757,293.15
6.758,293.15
6.759,293.15
6.76,293.15
6.761,293.15
6.762,293.15
6.763,293.15
6.764,293.15
6.765,293.15
6.766,293.15
6.767,293.15
6.768,293.15
6.769,293.15
6.77,293.15
6.771,293.15
6.772,293.15
6.773,293.15
6.774,293.15
6.775,293.15
6.776,293.15
6.777,293.15
6.778,293.15
6.779,293.15
6.78,293.15
6.781,293.15
6.782,293.15
6.783,293.15
6.784,293.15
6.785,293.15
6.786,293.15
6.787,293.15
6.788,293.15
6.789,293.15
6.79,293.15
6.791,293.15
6.792,293.15
6.793,293.15
6.794,293.15
6.795,293.15
6.796,293.15
6.797,293.15
6.798,293.15
6.799,293.15
6.8,293.15
6.801,293.15
6.802,293.15
6.803,293.15
6.804,293.15
6.805,293.15
6.806,293.15
6.807,293.15
6.808,293.15
6.809,293.15
6.81,293.15
6.811,293.15
6.812,293.15
6.813,293.15
6.814,293.15
6.815,293.15
6.816,293.15
6.817,293.15
6.818,293.15
6.819,293.15
6.82,293.15
6.821,293.15
6.822,293.15
6.823,293.15
6.824,293.15
6.825,293.15
6.826,293.15
6.827,293.15
6.828,293.15
6.829,293.15
6.83,293.15
6.831,293.15
6.832,293.15
6.833,293.15
6.834,293.15
6.835,293.15
6.836,293.15
6.837,293.15
6.838,293.15
6.839,293.15
6.84,293.15
6.841,293.15
6.842,293.15
6.843,293.15
6.844,293.15
6.845,293.15
6.846,293.15
6.847,293.15
6.848,293.15
6.849,293.15
6.85,293.15
6.851,293.15
6.852,293.15
6.853,293.15
6.854,293.15
6.855,293.15
6.856,293.15
6.857,293.15
6.858,293.15
6.859,293.15
6.86,293.15
6.861,293.15
6.862,293.15
6.863,293.15
6.864,293.15
6.865,293.15
6.866,293.15
6.867,293.15
6.868,293.15
6.869,293.15
6.87,293.15
6.871,293.15
6.872,293.15
6.873,293.15
6.874,293.15
6.875,293.15
6.876,293.15
6.877,293.15
6.878,293.15
6.879,293.15
6.88,293.15
6.881,293.15
6.882,293.15
6.883,293.15
6.884,293.15
6.885,293.15
6.886,293.15
6.887,293.15
6.888,293.15
6.889,293.15
6.89,293.15
6.891,293.15
6.892,293.15
6.893,293.15
6.894,293.15
6.895,293.15
6.896,293.15
6.897,293.15
6.898,293.15
6.899,293.15
6.9,293.15
6.901,293.15
6.902,293.15
6.903,293.15
6.904,293.15
6.905,293.15
6.906,293.15
6.907,293.15
6.908,293.15
6.909,293.15
6.91,293.15
6.911,293.15
6.912,293.15
6.913,293.15
6.914,293.15
6.915,293.15
6.916,293.15
6.917,293.15
6.918,293.15
6.919,293.15
6.92,293.15
6.921,293.15
6.922,293.15
6.923,293.15
6.924,293.15
6.925,293.15
6.926,293.15
6.927,293.15
6.928,293.15
6.929,293.15
6.93,293.15
6.931,293.15
6.932,293.15
6.933,293.15
6.934,293.15
6.935,293.15
6.936,293.15
6.937,293.15
6.938,293.15
6.939,293.15
6.94,293.15
6.941,293.15
6.942,293.15
6.943,293.15
6.944,293.15
6.945,293.15
6.946,293.15
6.947,293.15
6.948,293.15
6.949,293.15
6.95,293.15
6.951,293.15
6.952,293.15
6.953,293.15
6.954,293.15
6.955,293.15
6.956,293.15
6.957,293.15
6.958,293.15
6.959,293.15
6.96,293.15
6.961,293.15
6.962,293.15
6.963,293.15
6.964,293.15
6.965,293.15
6.966,293.15
6.967,293.15
6.968,293.15
6.969,293.15
6.97,293.15
6.971,293.15
6.972,293.15
6.973,293.15
6.974,293.15
6.975,293.15
6.976,293.15
6.977,293.15
6.978,293.15
6.979,293.15
6.98,293.15
6.981,293.15
6.982,293.15
6.983,293.15
6.984,293.15
6.985,293.15
6.986,293.15
6.987,293.15
6.988,293.15
6.989,293.15
