Time,tShiftStart,egsTargetGear,egsGear,egsState,egsCarSpeed,valves_eds5,valves_eds4,valves_eds3,valves_eds2,valves_eds1,valves_eds,valves_mv3,valves_mv2,valves_mv1
2.26,1.01,1.0,1.0,1.0,36.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.27,1.01,1.0,1.0,1.0,36.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.28,1.01,1.0,1.0,1.0,36.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.29,1.01,1.0,1.0,1.0,36.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3,1.01,1.0,1.0,1.0,37.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.31,1.01,1.0,1.0,1.0,37.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.32,1.01,1.0,1.0,1.0,37.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.33,1.01,1.0,1.0,1.0,37.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.34,1.01,1.0,1.0,1.0,37.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.35,1.01,1.0,1.0,1.0,38.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.36,1.01,1.0,1.0,1.0,38.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.37,1.01,1.0,1.0,1.0,38.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.38,1.01,1.0,1.0,1.0,38.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.39,1.01,1.0,1.0,1.0,39.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4,1.01,1.0,1.0,1.0,39.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.41,1.01,1.0,1.0,1.0,39.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.42,1.01,1.0,1.0,1.0,39.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.43,1.01,1.0,1.0,1.0,39.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.44,2.43,2.0,1.0,2.0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2.45,2.43,2.0,1.0,2.0,40.3,0.98,0.0,0.98,0.0,0.0,0.0,0.0,0.0,1.0
2.46,2.43,2.0,1.0,2.0,40.5,0.96,0.0,0.96,0.0,0.0,0.0,0.0,0.0,1.0
2.47,2.43,2.0,1.0,2.0,40.4,0.94,0.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0
2.48,2.43,2.0,1.0,2.0,40.3,0.92,0.0,0.92,0.0,0.0,0.0,0.0,0.0,1.0
2.49,2.43,2.0,1.0,2.0,40.1,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0
2.5,2.43,2.0,1.0,2.0,40.1,0.88,0.0,0.88,0.0,0.0,0.0,0.0,0.0,1.0
2.51,2.43,2.0,1.0,2.0,40.1,0.86,0.0,0.86,0.0,0.0,0.0,0.0,0.0,1.0
2.52,2.43,2.0,1.0,2.0,40.1,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.0,1.0
2.53,2.43,2.0,1.0,2.0,40.2,0.82,0.0,0.82,0.0,0.0,0.0,0.0,0.0,1.0
2.54,2.43,2.0,1.0,2.0,40.3,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0
2.55,2.43,2.0,1.0,2.0,40.3,0.78,0.0,0.78,0.0,0.0,0.0,0.0,0.0,1.0
2.56,2.43,2.0,1.0,2.0,40.3,0.76,0.0,0.76,0.0,0.0,0.0,0.0,0.0,1.0
2.57,2.43,2.0,1.0,2.0,40.2,0.74,0.0,0.74,0.0,0.0,0.0,0.0,0.0,1.0
2.58,2.43,2.0,1.0,2.0,40.1,0.72,0.0,0.72,0.0,0.0,0.0,0.0,0.0,1.0
2.59,2.43,2.0,1.0,2.0,39.9,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0
2.6,2.43,2.0,1.0,2.0,39.7,0.68,0.0,0.68,0.0,0.0,0.0,0.0,0.0,1.0
2.61,2.43,2.0,1.0,2.0,40.3,0.66,0.0,0.66,0.0,0.0,0.0,0.0,0.0,1.0
2.62,2.43,2.0,1.0,2.0,41.0,0.64,0.0,0.64,0.0,0.0,0.0,0.0,0.0,1.0
2.63,2.43,2.0,1.0,2.0,41.2,0.62,0.0,0.62,0.0,0.0,0.0,0.0,0.0,1.0
2.64,2.43,2.0,1.0,2.0,41.3,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0
2.65,2.43,2.0,1.0,2.0,41.3,0.58,0.0,0.58,0.0,0.0,0.0,0.0,0.0,1.0
2.66,2.43,2.0,1.0,2.0,41.2,0.56,0.0,0.56,0.0,0.0,0.0,0.0,0.0,1.0
2.67,2.43,2.0,1.0,2.0,39.5,0.54,0.0,0.54,0.0,0.0,0.0,0.0,0.0,1.0
2.68,2.43,2.0,1.0,2.0,38.5,0.52,0.0,0.52,0.0,0.0,0.0,0.0,0.0,1.0
2.69,2.43,2.0,1.0,2.0,39.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
2.7,2.43,2.0,1.0,2.0,40.2,0.48,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.0
2.71,2.43,2.0,1.0,2.0,40.5,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.0
2.72,2.43,2.0,1.0,2.0,40.6,0.44,0.0,0.44,0.0,0.0,0.0,0.0,0.0,1.0
2.73,2.43,2.0,1.0,2.0,40.6,0.42,0.0,0.42,0.0,0.0,0.0,0.0,0.0,1.0
2.74,2.43,2.0,1.0,2.0,40.6,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0
2.75,2.43,2.0,1.0,2.0,40.6,0.38,0.0,0.38,0.0,0.0,0.0,0.0,0.0,1.0
2.76,2.43,2.0,1.0,2.0,40.6,0.36,0.0,0.36,0.0,0.0,0.0,0.0,0.0,1.0
2.77,2.43,2.0,1.0,2.0,40.7,0.34,0.0,0.34,0.0,0.0,0.0,0.0,0.0,1.0
2.78,2.43,2.0,1.0,2.0,40.7,0.32,0.0,0.32,0.0,0.0,0.0,0.0,0.0,1.0
2.79,2.43,2.0,1.0,2.0,40.7,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0
2.8,2.43,2.0,1.0,2.0,40.8,0.28,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0
2.81,2.43,2.0,1.0,2.0,40.9,0.26,0.0,0.26,0.0,0.0,0.0,0.0,0.0,1.0
2.82,2.43,2.0,1.0,2.0,40.9,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,1.0
2.83,2.43,2.0,1.0,2.0,41.0,0.22,0.0,0.22,0.0,0.0,0.0,0.0,0.0,1.0
2.84,2.43,2.0,1.0,2.0,41.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0
2.85,2.43,2.0,1.0,2.0,41.2,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0,1.0
2.86,2.43,2.0,1.0,2.0,41.3,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.0
2.87,2.43,2.0,1.0,2.0,41.4,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,1.0
2.88,2.43,2.0,1.0,2.0,41.5,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,1.0
2.89,2.43,2.0,1.0,2.0,41.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0
2.9,2.43,2.0,1.0,2.0,41.7,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,1.0
2.91,2.43,2.0,1.0,2.0,41.8,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0
2.92,2.43,2.0,1.0,2.0,42.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0
2.93,2.43,2.0,1.0,2.0,42.1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0
2.94,2.43,2.0,1.0,2.0,42.2,2.13e-14,0.0,2.13e-14,0.0,0.0,0.0,0.0,0.0,1.0
2.95,2.43,2.0,1.0,2.0,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.96,2.43,2.0,1.0,2.0,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.97,2.43,2.0,1.0,2.0,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.98,2.43,2.0,1.0,2.0,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.99,2.43,2.0,1.0,2.0,42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,2.43,2.0,1.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.01,2.43,2.0,1.0,2.0,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.02,2.43,2.0,1.0,2.0,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.03,2.43,2.0,1.0,2.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.04,2.43,2.0,1.0,2.0,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.05,2.43,2.0,1.0,2.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.06,2.43,2.0,1.0,2.0,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.07,2.43,2.0,1.0,2.0,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.08,2.43,2.0,1.0,2.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.09,2.43,2.0,1.0,2.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1,2.43,2.0,1.0,2.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.11,2.43,2.0,1.0,2.0,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.12,2.43,2.0,1.0,2.0,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.13,2.43,2.0,1.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.14,2.43,2.0,1.0,2.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.15,2.43,2.0,1.0,2.0,45.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.16,2.43,2.0,1.0,2.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.17,2.43,2.0,1.0,2.0,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.18,2.43,2.0,1.0,2.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.19,2.43,2.0,1.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2,2.43,2.0,1.0,2.0,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.21,2.43,2.0,1.0,2.0,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.22,2.43,2.0,1.0,2.0,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.23,2.43,2.0,1.0,2.0,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.24,2.43,2.0,1.0,2.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.25,2.43,2.0,1.0,2.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.26,2.43,2.0,1.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.27,2.43,2.0,1.0,2.0,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.28,2.43,2.0,1.0,2.0,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.29,2.43,2.0,1.0,2.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,2.43,2.0,1.0,2.0,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.31,2.43,2.0,1.0,2.0,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.32,2.43,2.0,1.0,2.0,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.33,2.43,2.0,1.0,2.0,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.34,2.43,2.0,1.0,2.0,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.35,2.43,2.0,1.0,2.0,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.36,2.43,2.0,1.0,2.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.37,2.43,2.0,1.0,2.0,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.38,2.43,2.0,1.0,2.0,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.39,2.43,2.0,1.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,2.43,2.0,1.0,2.0,49.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.41,2.43,2.0,1.0,2.0,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.42,2.43,2.0,1.0,2.0,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.43,2.43,2.0,1.0,2.0,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.44,2.43,2.0,1.0,2.0,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.45,2.43,2.0,2.0,1.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.46,2.43,2.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.47,2.43,2.0,2.0,1.0,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.48,2.43,2.0,2.0,1.0,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.49,2.43,2.0,2.0,1.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5,2.43,2.0,2.0,1.0,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.51,2.43,2.0,2.0,1.0,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.52,2.43,2.0,2.0,1.0,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.53,2.43,2.0,2.0,1.0,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.54,2.43,2.0,2.0,1.0,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.55,2.43,2.0,2.0,1.0,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.56,2.43,2.0,2.0,1.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.57,2.43,2.0,2.0,1.0,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.58,2.43,2.0,2.0,1.0,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.59,2.43,2.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,2.43,2.0,2.0,1.0,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.61,2.43,2.0,2.0,1.0,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.62,2.43,2.0,2.0,1.0,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.63,2.43,2.0,2.0,1.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.64,2.43,2.0,2.0,1.0,52.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.65,2.43,2.0,2.0,1.0,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.66,2.43,2.0,2.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.67,2.43,2.0,2.0,1.0,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.68,2.43,2.0,2.0,1.0,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.69,2.43,2.0,2.0,1.0,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7,2.43,2.0,2.0,1.0,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.71,2.43,2.0,2.0,1.0,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.72,2.43,2.0,2.0,1.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.73,2.43,2.0,2.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.74,2.43,2.0,2.0,1.0,54.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.75,2.43,2.0,2.0,1.0,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.76,2.43,2.0,2.0,1.0,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.77,2.43,2.0,2.0,1.0,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.78,2.43,2.0,2.0,1.0,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.79,2.43,2.0,2.0,1.0,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.8,2.43,2.0,2.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.81,2.43,2.0,2.0,1.0,55.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.82,2.43,2.0,2.0,1.0,55.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.83,2.43,2.0,2.0,1.0,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.84,2.43,2.0,2.0,1.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.85,2.43,2.0,2.0,1.0,55.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.86,2.43,2.0,2.0,1.0,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.87,2.43,2.0,2.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.88,2.43,2.0,2.0,1.0,56.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.89,2.43,2.0,2.0,1.0,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,2.43,2.0,2.0,1.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.91,2.43,2.0,2.0,1.0,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.92,2.43,2.0,2.0,1.0,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.93,2.43,2.0,2.0,1.0,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.94,2.43,2.0,2.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.95,2.43,2.0,2.0,1.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.96,2.43,2.0,2.0,1.0,57.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.97,2.43,2.0,2.0,1.0,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.98,2.43,2.0,2.0,1.0,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.99,2.43,2.0,2.0,1.0,57.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,2.43,2.0,2.0,1.0,57.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.01,2.43,2.0,2.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.02,2.43,2.0,2.0,1.0,58.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.03,2.43,2.0,2.0,1.0,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.04,2.43,2.0,2.0,1.0,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.05,2.43,2.0,2.0,1.0,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.06,2.43,2.0,2.0,1.0,58.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.07,2.43,2.0,2.0,1.0,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.08,2.43,2.0,2.0,1.0,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.09,2.43,2.0,2.0,1.0,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.1,2.43,2.0,2.0,1.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.11,2.43,2.0,2.0,1.0,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.12,2.43,2.0,2.0,1.0,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.13,2.43,2.0,2.0,1.0,59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.14,2.43,2.0,2.0,1.0,59.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.15,2.43,2.0,2.0,1.0,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.16,2.43,2.0,2.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.17,2.43,2.0,2.0,1.0,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.18,2.43,2.0,2.0,1.0,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.19,2.43,2.0,2.0,1.0,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.2,2.43,2.0,2.0,1.0,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.21,2.43,2.0,2.0,1.0,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.22,2.43,2.0,2.0,1.0,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.23,2.43,2.0,2.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.24,2.43,2.0,2.0,1.0,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.25,2.43,2.0,2.0,1.0,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.26,2.43,2.0,2.0,1.0,61.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.27,2.43,2.0,2.0,1.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.28,2.43,2.0,2.0,1.0,61.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.29,2.43,2.0,2.0,1.0,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.3,2.43,2.0,2.0,1.0,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.31,2.43,2.0,2.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.32,2.43,2.0,2.0,1.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.33,2.43,2.0,2.0,1.0,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.34,2.43,2.0,2.0,1.0,62.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.35,2.43,2.0,2.0,1.0,62.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.36,2.43,2.0,2.0,1.0,62.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.37,2.43,2.0,2.0,1.0,62.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.38,2.43,2.0,2.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.39,2.43,2.0,2.0,1.0,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.4,2.43,2.0,2.0,1.0,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.41,2.43,2.0,2.0,1.0,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.42,2.43,2.0,2.0,1.0,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.43,2.43,2.0,2.0,1.0,63.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.44,2.43,2.0,2.0,1.0,63.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.45,2.43,2.0,2.0,1.0,63.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.46,2.43,2.0,2.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.47,2.43,2.0,2.0,1.0,64.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.48,2.43,2.0,2.0,1.0,64.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.49,2.43,2.0,2.0,1.0,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,2.43,2.0,2.0,1.0,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.51,2.43,2.0,2.0,1.0,64.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.52,2.43,2.0,2.0,1.0,64.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.53,2.43,2.0,2.0,1.0,64.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.54,2.43,2.0,2.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.55,2.43,2.0,2.0,1.0,65.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.56,2.43,2.0,2.0,1.0,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
