"time","J1.der(w)","clutch1.der(phi_rel)","clutch1.der(w_rel)","J2.der(phi)","clutch2.der(phi_rel)","clutch2.der(w_rel)","J1.w","J1.der(phi)","clutch1.phi_rel","clutch1.w_rel","clutch1.w_relfric","J2.phi","clutch2.phi_rel","clutch2.w_rel","clutch2.w_relfric","J1.phi","J1.flange_b.phi","clutch1.flange_a.phi","J1.flange_a.phi","torque.flange.phi","J1.a","clutch1.a_rel","clutch1.a_relfric","clutch1.fn","clutch1.f_normalized","sin2.y","clutch1.flange_b.tau","clutch1.tau0","clutch1.tau0_max","clutch1.sa","clutch1.lossPower","J2.w","J2.a","J2.der(w)","J2.der(phi,2)","clutch2.a_rel","clutch2.a_relfric","clutch2.fn","step1.y","clutch2.flange_b.tau","J3.flange_a.tau","clutch2.tau0","clutch2.tau0_max","clutch2.sa","clutch2.lossPower","J3.phi","J3.w","J3.a","J3.der(w)","clutch3.a_rel","clutch3.a_relfric","clutch3.fn","clutch3.flange_b.tau","clutch3.tau","clutch3.flange_a.tau","J4.flange_a.tau","J3.flange_b.tau","clutch3.tau0","clutch3.tau0_max","clutch3.sa","clutch3.lossPower","J4.phi","J4.w","J4.der(phi)","fixed.flange.tau","torque.tau","J1.der(phi,2)","clutch1.der(phi_rel,2)","clutch2.der(phi_rel,2)","clutch3.der(phi_rel,2)","clutch2.mode","clutch2.free"
0.429,-0.6842596175,-2.241046761,-0.7299306412,3.796098372,-3.506098372,11.41419026,6.037145133,6.037145133,-2.626234416,-2.241046761,-2.241046761,0.8940582002,-0.8898531974,-3.506098372,-3.506098372,3.520292617,3.520292617,3.520292617,3.520292617,3.520292617,-0.6842596175,-0.7299306412,-0.7299306412,17.17161948,0.8585809741,0.8585809741,-8.585809741,8.585809741,9.444390715,-10.17432136,19.24120111,3.796098372,-1.414190259,-1.414190259,-1.414190259,11.41419026,11.41419026,20,1,-10,10,10,11,0.4141902587,35.06098372,0.004205002736,0.29,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.296705798e-015,-1.36557432e-014,-1.36557432e-014,-7.901550124,7.901550124,-0.6842596175,-0.7299306412,11.41419026,-10,-1,0
0.432,-0.1231420159,-2.244125222,-1.310436713,3.791826749,-3.471826749,11.43357873,6.03595197,6.03595197,-2.632961726,-2.244125222,-2.244125222,0.9054401024,-0.9003200997,-3.471826749,-3.471826749,3.538401829,3.538401829,3.538401829,3.538401829,3.538401829,-0.1231420159,-1.310436713,-1.310436713,17.13284254,0.8566421271,0.8566421271,-8.566421271,8.566421271,9.423063398,-10.73350011,19.22412203,3.791826749,-1.433578729,-1.433578729,-1.433578729,11.43357873,11.43357873,20,1,-10,10,10,11,0.4335787291,34.71826749,0.005120002735,0.32,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.378237802e-015,-1.321165399e-014,-1.321165399e-014,-8.443279255,8.443279255,-0.1231420159,-1.310436713,11.43357873,-10,-1,0
0.435,0.3631541892,-2.248833726,-1.816243136,3.787496778,-3.437496778,11.45308895,6.036330504,6.036330504,-2.639700726,-2.248833726,-2.248833726,0.9168091025,-0.9106840998,-3.437496778,-3.437496778,3.556509829,3.556509829,3.556509829,3.556509829,3.556509829,0.3631541892,-1.816243136,-1.816243136,17.09382211,0.8546911053,0.8546911053,-8.546911053,8.546911053,9.401602158,-11.21784529,19.22058183,3.787496778,-1.453088947,-1.453088947,-1.453088947,11.45308895,11.45308895,20,1,-10,10,10,11,0.4530889473,34.37496778,0.006125002735,0.35,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.386044057e-015,-1.298960939e-014,-1.298960939e-014,-8.910065242,8.910065242,0.3631541892,-1.816243136,11.45308895,-10,-1,0
0.438,0.7704854949,-2.254942503,-2.243206131,3.783108095,-3.403108095,11.47272064,6.038050598,6.038050598,-2.646456023,-2.254942503,-2.254942503,0.9281650247,-0.9209450219,-3.403108095,-3.403108095,3.574621047,3.574621047,3.574621047,3.574621047,3.574621047,0.7704854949,-2.243206131,-2.243206131,17.05455873,0.8527279364,0.8527279364,-8.527279364,8.527279364,9.3800073,-11.62321343,19.22852467,3.783108095,-1.472720636,-1.472720636,-1.472720636,11.47272064,11.47272064,20,1,-10,10,10,11,0.472720636,34.03108095,0.007220002734,0.38,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.534362915e-015,-1.36557432e-014,-1.36557432e-014,-9.297764859,9.297764859,0.7704854949,-2.243206131,11.47272064,-10,-1,0
0.441,1.095410373,-2.262210092,-2.587883889,3.778660334,-3.368660334,11.49247352,6.040870426,6.040870426,-2.653231483,-2.262210092,-2.262210092,0.9395076921,-0.9311026894,-3.368660334,-3.368660334,3.592739175,3.592739175,3.592739175,3.592739175,3.592739175,1.095410373,-2.587883889,-2.587883889,17.01505297,0.8507526484,0.8507526484,-8.507526484,8.507526484,9.358279132,-11.94616302,19.24581227,3.778660334,-1.492473516,-1.492473516,-1.492473516,11.49247352,11.49247352,20,1,-10,10,10,11,0.4924735163,33.68660334,0.008405002734,0.41,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.472780231e-015,-1.34336986e-014,-1.34336986e-014,-9.602936857,9.602936857,1.095410373,-2.587883889,11.49247352,-10,-1,0
0.444,1.335219815,-2.270384996,-2.847567122,3.774153133,-3.334153133,11.51234731,6.044538129,6.044538129,-2.660030184,-2.270384996,-2.270384996,0.9508369272,-0.9411569245,-3.334153133,-3.334153133,3.610867112,3.610867112,3.610867112,3.610867112,3.610867112,1.335219815,-2.847567122,-2.847567122,16.97530539,0.8487652693,0.8487652693,-8.487652693,8.487652693,9.336417962,-12.18398508,19.27023933,3.774153133,-1.512347307,-1.512347307,-1.512347307,11.51234731,11.51234731,20,1,-10,10,10,11,0.5123473073,33.34153133,0.009680002734,0.44,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.561251128e-015,-1.36557432e-014,-1.36557432e-014,-9.822872507,9.822872507,1.335219815,-2.847567122,11.51234731,-10,-1,0
0.447,1.487961373,-2.279208868,-3.020303099,3.769586129,-3.299586129,11.53234173,6.048794997,6.048794997,-2.666854445,-2.279208868,-2.279208868,0.9621525511,-0.9511075484,-3.299586129,-3.299586129,3.629006997,3.629006997,3.629006997,3.629006997,3.629006997,1.487961373,-3.020303099,-3.020303099,16.93531655,0.8467658273,0.8467658273,-8.467658273,8.467658273,9.314424101,-12.3347272,19.29956182,3.769586129,-1.532341727,-1.532341727,-1.532341727,11.53234173,11.53234173,20,1,-10,10,10,11,0.5323417267,32.99586129,0.01104500273,0.47,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.708702624e-015,-1.298960939e-014,-1.298960939e-014,-9.955619646,9.955619646,1.487961373,-3.020303099,11.53234173,-10,-1,0
0.45,1.55245649,-2.28841893,-3.10491298,3.764958962,-3.264958962,11.55245649,6.053377892,6.053377892,-2.673705822,-2.28841893,-2.28841893,0.9734543839,-0.9609543811,-3.264958962,-3.264958962,3.647160206,3.647160206,3.647160206,3.647160206,3.647160206,1.55245649,-3.10491298,-3.10491298,16.89508702,0.844754351,0.844754351,-8.44754351,8.44754351,9.292297861,-12.39721084,19.33151848,3.764958962,-1.55245649,-1.55245649,-1.55245649,11.55245649,11.55245649,20,1,-10,10,10,11,0.5524564902,32.64958962,0.01250000273,0.5,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.729519306e-015,-1.36557432e-014,-1.36557432e-014,-10,10,1.55245649,-3.10491298,11.55245649,-10,-1,0
0.453,1.528310958,-2.297750036,-3.10100227,3.76027127,-3.23027127,11.57269131,6.058021306,6.058021306,-2.680585077,-2.297750036,-2.297750036,0.9847422444,-0.9706972416,-3.23027127,-3.23027127,3.665327322,3.665327322,3.665327322,3.665327322,3.665327322,1.528310958,-3.10100227,-3.10100227,16.85461738,0.8427308688,0.8427308688,-8.427308688,8.427308688,9.270039557,-12.37104183,19.36384884,3.76027127,-1.572691312,-1.572691312,-1.572691312,11.57269131,11.57269131,20,1,-10,10,10,11,0.572691312,32.3027127,0.01404500273,0.53,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.639313685e-015,-1.254552018e-014,-1.254552018e-014,-9.955619646,9.955619646,1.528310958,-3.10100227,11.57269131,-10,-1,0
0.456,1.415918412,-2.306937353,-3.008964316,3.755522694,-3.195522694,11.5930459,6.062460047,6.062460047,-2.687492178,-2.306937353,-2.306937353,0.9960159506,-0.9803359479,-3.195522694,-3.195522694,3.683508129,3.683508129,3.683508129,3.683508129,3.683508129,1.415918412,-3.008964316,-3.008964316,16.81390819,0.8406954095,0.8406954095,-8.406954095,8.406954095,9.247649505,-12.25661382,19.39431643,3.755522694,-1.593045905,-1.593045905,-1.593045905,11.5930459,11.5930459,20,1,-10,10,10,11,0.5930459045,31.95522694,0.01568000273,0.56,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.654926196e-015,-1.221245327e-014,-1.221245327e-014,-9.822872507,9.822872507,1.415918412,-3.008964316,11.5930459,-10,-1,0
0.459,1.216456835,-2.315718087,-2.829976814,3.750712875,-3.160712875,11.61351998,6.066430962,6.066430962,-2.694426298,-2.315718087,-2.315718087,1.007275319,-0.9898703166,-3.160712875,-3.160712875,3.701701617,3.701701617,3.701701617,3.701701617,3.701701617,1.216456835,-2.829976814,-2.829976814,16.77296004,0.8386480022,0.8386480022,-8.386480022,8.386480022,9.225128024,-12.05510484,19.42072347,3.750712875,-1.613519978,-1.613519978,-1.613519978,11.61351998,11.61351998,20,1,-10,10,10,11,0.6135199785,31.60712875,0.01740500273,0.59,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.550842788e-015,-1.36557432e-014,-1.36557432e-014,-9.602936857,9.602936857,1.216456835,-2.829976814,11.61351998,-10,-1,0
0.462,0.9318781018,-2.323833785,-2.565991345,3.745841455,-3.125841455,11.63411324,6.06967524,6.06967524,-2.701385827,-2.323833785,-2.323833785,1.018520166,-0.9993001635,-3.125841455,-3.125841455,3.719905993,3.719905993,3.719905993,3.719905993,3.719905993,0.9318781018,-2.565991345,-2.565991345,16.73177351,0.8365886757,0.8365886757,-8.365886757,8.365886757,9.202475433,-11.76846678,19.44093029,3.745841455,-1.634113243,-1.634113243,-1.634113243,11.63411324,11.63411324,20,1,-10,10,10,11,0.6341132429,31.25841455,0.01922000273,0.62,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.679212325e-015,-1.33226763e-014,-1.33226763e-014,-9.297764859,9.297764859,0.9318781018,-2.565991345,11.63411324,-10,-1,0
0.465,0.5648906469,-2.331033089,-2.219716052,3.740908077,-3.090908077,11.65482541,6.071941166,6.071941166,-2.70836839,-2.331033089,-2.331033089,1.029750306,-1.008625303,-3.090908077,-3.090908077,3.738118696,3.738118696,3.738118696,3.738118696,3.738118696,0.5648906469,-2.219716052,-2.219716052,16.69034919,0.8345174595,0.8345174595,-8.345174595,8.345174595,9.179692054,-11.39940811,19.45287811,3.740908077,-1.654825405,-1.654825405,-1.654825405,11.65482541,11.65482541,20,1,-10,10,10,11,0.654825405,30.90908077,0.02112500273,0.65,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.484923295e-015,-1.34336986e-014,-1.34336986e-014,-8.910065242,8.910065242,0.5648906469,-2.219716052,11.65482541,-10,-1,0
0.468,0.1189354256,-2.337073972,-1.794591596,3.735912384,-3.055912384,11.67565617,6.072986356,6.072986356,-2.715370874,-2.337073972,-2.337073972,1.040965552,-1.01784555,-3.055912384,-3.055912384,3.756336426,3.756336426,3.756336426,3.756336426,3.756336426,0.1189354256,-1.794591596,-1.794591596,16.64868766,0.8324343829,0.8324343829,-8.324343829,8.324343829,9.156778212,-10.95136981,19.4546073,3.735912384,-1.675656171,-1.675656171,-1.675656171,11.67565617,11.67565617,20,1,-10,10,10,11,0.6756561706,30.55912384,0.02312000273,0.68,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.630640067e-015,-1.321165399e-014,-1.321165399e-014,-8.443279255,8.443279255,0.1189354256,-1.794591596,11.67565617,-10,-1,0
0.471,-0.4018446327,-2.341725951,-1.294760611,3.730854022,-3.020854022,11.69660524,6.072579973,6.072579973,-2.722389453,-2.341725951,-2.341725951,1.052165718,-1.026960715,-3.020854022,-3.020854022,3.774555171,3.774555171,3.774555171,3.774555171,3.774555171,-0.4018446327,-1.294760611,-1.294760611,16.60678951,0.8303394756,0.8303394756,-8.303394756,8.303394756,9.133734232,-10.42849484,19.44427498,3.730854022,-1.696605244,-1.696605244,-1.696605244,11.69660524,11.69660524,20,1,-10,10,10,11,0.6966052435,30.20854022,0.02520500273,0.71,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.824929097e-015,-1.321165399e-014,-1.321165399e-014,-7.901550124,7.901550124,-0.4018446327,-1.294760611,11.69660524,-10,-1,0
0.474,-0.9926413997,-2.344772285,-0.7250309264,3.725732635,-2.985732635,11.71767233,6.07050492,6.07050492,-2.729419631,-2.344772285,-2.344772285,1.063350613,-1.035970611,-2.985732635,-2.985732635,3.792770245,3.792770245,3.792770245,3.792770245,3.792770245,-0.9926413997,-0.7250309264,-0.7250309264,16.56465535,0.8282327674,0.8282327674,-8.282327674,8.282327674,9.110560441,-9.835591368,19.42017238,3.725732635,-1.717672326,-1.717672326,-1.717672326,11.71767233,11.71767233,20,1,-10,10,10,11,0.7176723261,29.85732635,0.02738000273,0.74,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-2.095545959e-015,-1.33226763e-014,-1.33226763e-014,-7.289686274,7.289686274,-0.9926413997,-0.7250309264,11.71767233,-10,-1,0
0.477,-1.648024228,-2.346011388,-0.09083289091,3.72054787,-2.95054787,11.73885712,6.066559258,6.066559258,-2.736456285,-2.346011388,-2.346011388,1.07452005,-1.044875047,-2.95054787,-2.95054787,3.810976335,3.810976335,3.810976335,3.810976335,3.810976335,-1.648024228,-0.09083289091,-0.09083289091,16.52228576,0.8261142881,0.8261142881,-8.261142881,8.261142881,9.087257169,-9.17809006,19.38073528,3.72054787,-1.738857119,-1.738857119,-1.738857119,11.73885712,11.73885712,20,1,-10,10,10,11,0.7388571188,29.5054787,0.02964500273,0.77,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-2.123301535e-015,-1.254552018e-014,-1.254552018e-014,-6.613118653,6.613118653,-1.648024228,-0.09083289091,11.73885712,-10,-1,0
0.48,-2.361988156,-2.345257755,0.6018288357,3.715299364,-2.915299364,11.76015932,6.060557119,6.060557119,-2.743493683,-2.345257755,-2.345257755,1.085673834,-1.053673819,-2.915299364,-2.915299364,3.829167517,3.829167517,3.829167517,3.829167517,3.829167517,-2.361988156,0.6018288357,0.6018288357,16.47968136,0.8239840679,0.8239840679,-8.239840679,8.239840679,9.063824747,-8.461995912,19.32455025,3.715299364,-1.760159321,-1.760159321,-1.760159321,11.76015932,11.76015932,20,1,-10,10,10,11,0.7601593207,29.15299364,0.03200001543,0.8,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.929012505e-015,-1.021405183e-014,-1.021405183e-014,-5.877852523,5.877852523,-2.361988156,0.6018288357,11.76015932,-10,-1,0
0.483,-3.128007214,-2.342346533,1.346428585,3.709986775,-2.879986775,11.78157863,6.052333308,6.052333308,-2.750525617,-2.342346533,-2.342346533,1.096811776,-1.062366747,-2.879986775,-2.879986775,3.847337393,3.847337393,3.847337393,3.847337393,3.847337393,-3.128007214,1.346428585,1.346428585,16.43684274,0.8218421371,0.8218421371,-8.218421371,8.218421371,9.040263508,-7.693834924,19.2503908,3.709986775,-1.781578629,-1.781578629,-1.781578629,11.78157863,11.78157863,20,1,-10,10,10,11,0.781578629,28.79986775,0.03444502915,0.83,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.99146255e-015,-6.106226635e-015,-6.106226635e-015,-5.090414158,5.090414158,-3.128007214,1.346428585,11.78157863,-10,-1,0
0.486,-3.939092345,-2.337132911,2.135977606,3.704609763,-2.844609763,11.80311474,6.041742675,6.041742675,-2.757545402,-2.337132911,-2.337132911,1.107933686,-1.070953657,-2.844609763,-2.844609763,3.865479089,3.865479089,3.865479089,3.865479089,3.865479089,-3.939092345,2.135977606,2.135977606,16.39377052,0.8196885261,0.8196885261,-8.196885261,8.196885261,9.016573787,-6.880596181,19.15721031,3.704609763,-1.803114739,-1.803114739,-1.803114739,11.80311474,11.80311474,20,1,-10,10,10,11,0.8031147392,28.44609763,0.03698002913,0.86,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.658395643e-015,-6.439293543e-015,-6.439293543e-015,-4.257792916,4.257792916,-3.939092345,2.135977606,11.80311474,-10,-1,0
0.489,-4.787853452,-2.329494083,2.963086107,3.69916797,-2.80916797,11.82476735,6.028662053,6.028662053,-2.764545955,-2.329494083,-2.329494083,1.119039369,-1.07943434,-2.80916797,-2.80916797,3.883585324,3.883585324,3.883585324,3.883585324,3.883585324,-4.787853452,2.963086107,2.963086107,16.35046531,0.8175232655,0.8175232655,-8.175232655,8.175232655,8.99275592,-6.029669813,19.0441561,3.69916797,-1.824767345,-1.824767345,-1.824767345,11.82476735,11.82476735,20,1,-10,10,10,11,0.8247673453,28.0916797,0.03960502912,0.89,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.658395643e-015,-6.994405055e-015,-6.994405055e-015,-3.387379202,3.387379202,-4.787853452,2.963086107,11.82476735,-10,-1,0
0.492,-5.666564989,-2.319327447,3.820028849,3.693661044,-2.773661044,11.84653614,6.012988491,6.012988491,-2.771519815,-2.319327447,-2.319327447,1.130128629,-1.0878086,-2.773661044,-2.773661044,3.901648444,3.901648444,3.901648444,3.901648444,3.901648444,-5.666564989,3.820028849,3.820028849,16.30692772,0.815346386,0.815346386,-8.15346386,8.15346386,8.968810247,-5.148781397,18.91055252,3.693661044,-1.84653614,-1.84653614,-1.84653614,11.84653614,11.84653614,20,1,-10,10,10,11,0.8465361395,27.73661044,0.04232002912,0.92,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-2.081668171e-015,-6.550315845e-015,-6.550315845e-015,-2.486898872,2.486898872,-5.666564989,3.820028849,11.84653614,-10,-1,0
0.495,-6.567234537,-2.306554939,4.698813725,3.688088637,-2.738088637,11.86842081,5.994643576,5.994643576,-2.778459286,-2.306554939,-2.306554939,1.14120127,-1.096076241,-2.738088637,-2.738088637,3.919660556,3.919660556,3.919660556,3.919660556,3.919660556,-6.567234537,4.698813725,4.698813725,16.26315837,0.8131579187,0.8131579187,-8.131579187,8.131579187,8.944737106,-4.245923382,18.75593414,3.688088637,-1.868420813,-1.868420813,-1.868420813,11.86842081,11.86842081,20,1,-10,10,10,11,0.8684208125,27.38088637,0.04512502912,0.95,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-2.040034808e-015,-6.217248938e-015,-6.217248938e-015,-1.56434465,1.56434465,-6.567234537,4.698813725,11.86842081,-10,-1,0
0.498,-7.481673751,-2.291122504,5.591252698,3.682450403,-2.702450403,11.89042105,5.973572908,5.973572908,-2.785356472,-2.291122504,-2.291122504,1.152257095,-1.104237066,-2.702450403,-2.702450403,3.937613567,3.937613567,3.937613567,3.937613567,3.937613567,-7.481673751,5.591252698,5.591252698,16.21915789,0.8109578947,0.8109578947,-8.109578947,8.109578947,8.920536841,-3.329284143,18.58003883,3.682450403,-1.890421053,-1.890421053,-1.890421053,11.89042105,11.89042105,20,1,-10,10,10,11,0.8904210533,27.02450403,0.04802002912,0.98,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.99146255e-015,-6.661338148e-015,-6.661338148e-015,-0.6279051953,0.6279051953,-7.481673751,5.591252698,11.89042105,-10,-1,0
0.501,-8.401571042,-2.273002236,6.489034493,3.676745996,-2.666745996,11.91253655,5.949748232,5.949748232,-2.792203342,-2.273002236,-2.273002236,1.163295906,-1.112290877,-2.666745996,-2.666745996,3.955499249,3.955499249,3.955499249,3.955499249,3.955499249,-8.401571042,6.489034493,6.489034493,16.1749269,0.8087463451,0.8087463451,-8.087463451,8.087463451,8.896209796,-2.407175303,18.38282251,3.676745996,-1.912536549,-1.912536549,-1.912536549,11.91253655,11.91253655,20,1,-10,10,10,11,0.9125365491,26.66745996,0.05100502911,1.01,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-1.894318036e-015,-5.773159728e-015,-5.773159728e-015,0.3141075908,-0.3141075908,-8.401571042,6.489034493,11.91253655,-10,-1,0
0.504,-9.31856535,-2.252190994,7.383798364,3.670975069,-2.630975069,11.93476699,5.923166063,5.923166063,-2.798991822,-2.252190994,-2.252190994,1.174317505,-1.120237475,-2.630975069,-2.630975069,3.973309327,3.973309327,3.973309327,3.973309327,3.973309327,-9.31856535,7.383798364,7.383798364,16.13046603,0.8065233014,0.8065233014,-8.065233014,8.065233014,8.871756316,-1.487957951,18.16444516,3.670975069,-1.934766986,-1.934766986,-1.934766986,11.93476699,11.93476699,20,1,-10,10,10,11,0.9347669857,26.30975069,0.05408002911,1.04,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-2.144118216e-015,-5.329070518e-015,-5.329070518e-015,1.253332336,-1.253332336,-9.31856535,7.383798364,11.93476699,-10,-1,0
0.507,-10.22432037,-2.22871048,8.26720832,3.665137279,-2.595137279,11.95711205,5.893847759,5.893847759,-2.805713862,-2.22871048,-2.22871048,1.18532169,-1.128076661,-2.595137279,-2.595137279,3.991035551,3.991035551,3.991035551,3.991035551,3.991035551,-10.22432037,8.26720832,8.26720832,16.08577591,0.8042887953,0.8042887953,-8.042887953,8.042887953,8.847176748,-0.5799684284,17.92526867,3.665137279,-1.957112047,-1.957112047,-1.957112047,11.95711205,11.95711205,20,1,-10,10,10,11,0.9571120471,25.95137279,0.05724502911,1.07,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-2.400857291e-015,-4.440892099e-015,-4.440892099e-015,2.181432414,-2.181432414,-10.22432037,8.26720832,11.95711205,-10,-1,0
0.51,-11.11059853,-2.202607135,9.131027112,3.659232282,-2.559232282,11.97957142,5.861839417,5.861839417,-2.81236151,-2.202607135,-2.202607135,1.196308261,-1.135808232,-2.559232282,-2.559232282,4.008669771,4.008669771,4.008669771,4.008669771,4.008669771,-11.11059853,9.131027112,9.131027112,16.04085717,0.8020428584,0.8020428584,-8.020428584,8.020428584,8.822471443,0.3085556696,17.66585322,3.659232282,-1.979571416,-1.979571416,-1.979571416,11.97957142,11.97957142,20,1,-10,10,10,11,0.9795714157,25.59232282,0.06050002911,1.1,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-2.220446049e-015,-3.996802889e-015,-3.996802889e-015,3.090169944,-3.090169944,-11.11059853,9.131027112,11.97957142,-10,-1,0
0.513,-11.96933413,-2.173951812,9.967189362,3.653259737,-2.523259737,12.00214477,5.827211549,5.827211549,-2.818926996,-2.173951812,-2.173951812,1.207277016,-1.143431987,-2.523259737,-2.523259737,4.026204012,4.026204012,4.026204012,4.026204012,4.026204012,-11.96933413,9.967189362,9.967189362,15.99571046,0.7997855228,0.7997855228,-7.997855228,7.997855228,8.79764075,1.169548611,17.38695187,3.653259737,-2.002144772,-2.002144772,-2.002144772,12.00214477,12.00214477,20,1,-10,10,10,11,1.002144772,25.23259737,0.06384502911,1.13,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-2.553512957e-015,-4.440892099e-015,-4.440892099e-015,3.971478906,-3.971478906,-11.96933413,9.967189362,12.00214477,-10,-1,0
0.516,-12.79270494,-2.142839238,10.76787315,3.6472193,-2.4872193,12.0248318,5.790058538,5.790058538,-2.825402802,-2.142839238,-2.142839238,1.218227752,-1.150947722,-2.4872193,-2.4872193,4.043630553,4.043630553,4.043630553,4.043630553,4.043630553,-12.79270494,10.76787315,10.76787315,15.95033641,0.7975168204,0.7975168204,-7.975168204,7.975168204,8.772685024,1.995188124,17.08950336,3.6472193,-2.024831796,-2.024831796,-2.024831796,12.0248318,12.0248318,20,1,-10,10,10,11,1.024831796,24.872193,0.06728002911,1.16,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-2.636779683e-015,-4.440892099e-015,-4.440892099e-015,4.817536741,-4.817536741,-12.79270494,10.76787315,12.0248318,-10,-1,0
0.519,-13.57320161,-2.109387182,11.52556945,3.641110633,-2.451110633,12.04763216,5.750497815,5.750497815,-2.831781728,-2.109387182,-2.109387182,1.229160264,-1.158355234,-2.451110633,-2.451110633,4.060941991,4.060941991,4.060941991,4.060941991,4.060941991,-13.57320161,11.52556945,11.52556945,15.90473567,0.7952367835,0.7952367835,-7.952367835,7.952367835,8.747604619,2.77796483,16.77462278,3.641110633,-2.047632165,-2.047632165,-2.047632165,12.04763216,12.04763216,20,1,-10,10,10,11,1.047632165,24.51110633,0.07080502911,1.19,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-2.525757381e-015,-4.218847494e-015,-4.218847494e-015,5.620833779,-5.620833779,-13.57320161,11.52556945,12.04763216,-10,-1,0
0.522,-14.30369434,-2.0737354,12.23314879,3.634933394,-2.414933394,12.07054555,5.708668794,5.708668794,-2.838056961,-2.0737354,-2.0737354,1.240074347,-1.165654318,-2.414933394,-2.414933394,4.078131308,4.078131308,4.078131308,4.078131308,4.078131308,-14.30369434,12.23314879,12.23314879,15.85890889,0.7929454446,0.7929454446,-7.929454446,7.929454446,8.72239989,3.510748898,16.44359039,3.634933394,-2.070545554,-2.070545554,-2.070545554,12.07054555,12.07054555,20,1,-10,10,10,11,1.070545554,24.14933394,0.07442002911,1.22,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-3.053113318e-015,-5.107025913e-015,-5.107025913e-015,6.374239897,-6.374239897,-14.30369434,12.23314879,12.07054555,-10,-1,0
