"time","part1_rot_motion_input"
6.14,-6.108303316
6.141,-6.109298154
6.142,-6.110292991
6.143,-6.111287829
6.144,-6.112282667
6.145,-6.113277504
6.146,-6.114272342
6.147,-6.11526718
6.148,-6.116262018
6.149,-6.117256855
6.15,-6.118251693
6.151,-6.119246531
6.152,-6.120241368
6.153,-6.121236206
6.154,-6.122231044
6.155,-6.123225881
6.156,-6.124220719
6.157,-6.125215557
6.158,-6.126210394
6.159,-6.127205232
6.16,-6.12820007
6.161,-6.129194907
6.162,-6.130189745
6.163,-6.131184583
6.164,-6.13217942
6.165,-6.133174258
6.166,-6.134169096
6.167,-6.135163933
6.168,-6.136158771
6.169,-6.137153609
6.17,-6.138148446
6.171,-6.139143284
6.172,-6.140138122
6.173,-6.141132959
6.174,-6.142127797
6.175,-6.143122635
6.176,-6.144117472
6.177,-6.14511231
6.178,-6.146107148
6.179,-6.147101985
6.18,-6.148096823
6.181,-6.149091661
6.182,-6.150086498
6.183,-6.151081336
6.184,-6.152076174
6.185,-6.153071011
6.186,-6.154065849
6.187,-6.155060687
6.188,-6.156055524
6.189,-6.157050362
6.19,-6.1580452
6.191,-6.159040037
6.192,-6.160034875
6.193,-6.161029713
6.194,-6.162024551
6.195,-6.163019388
6.196,-6.164014226
6.197,-6.165009064
6.198,-6.166003901
6.199,-6.166998739
6.2,-6.167993577
6.201,-6.168988414
6.202,-6.169983252
6.203,-6.17097809
6.204,-6.171972927
6.205,-6.172967765
6.206,-6.173962603
6.207,-6.17495744
6.208,-6.175952278
6.209,-6.176947116
6.21,-6.177941953
6.211,-6.178936791
6.212,-6.179931629
6.213,-6.180926466
6.214,-6.181921304
6.215,-6.182916142
6.216,-6.183910979
6.217,-6.184905817
6.218,-6.185900655
6.219,-6.186895492
6.22,-6.18789033
6.221,-6.188885168
6.222,-6.189880005
6.223,-6.190874843
6.224,-6.191869681
6.225,-6.192864518
6.226,-6.193859356
6.227,-6.194854194
6.228,-6.195849031
6.229,-6.196843869
6.23,-6.197838707
6.231,-6.198833544
6.232,-6.199828382
6.233,-6.20082322
6.234,-6.201818057
6.235,-6.202812895
6.236,-6.203807733
6.237,-6.20480257
6.238,-6.205797408
6.239,-6.206792246
6.24,-6.207787083
6.241,-6.208781921
6.242,-6.209776759
6.243,-6.210771597
6.244,-6.211766434
6.245,-6.212761272
6.246,-6.21375611
6.247,-6.214750947
6.248,-6.215745785
6.249,-6.216740623
6.25,-6.21773546
6.251,-6.218730298
6.252,-6.219725136
6.253,-6.220719973
6.254,-6.221714811
6.255,-6.222709649
6.256,-6.223704486
6.257,-6.224699324
6.258,-6.225694162
6.259,-6.226688999
6.26,-6.227683837
6.261,-6.228678675
6.262,-6.229673512
6.263,-6.23066835
6.264,-6.231663188
6.265,-6.232658025
6.266,-6.233652863
6.267,-6.234647701
6.268,-6.235642538
6.269,-6.236637376
6.27,-6.237632214
6.271,-6.238627051
6.272,-6.239621889
6.273,-6.240616727
6.274,-6.241611564
6.275,-6.242606402
6.276,-6.24360124
6.277,-6.244596077
6.278,-6.245590915
6.279,-6.246585753
6.28,-6.24758059
6.281,-6.248575428
6.282,-6.249570266
6.283,-6.250565103
6.284,-6.251559941
6.285,-6.252554779
6.286,-6.253549616
6.287,-6.254544454
6.288,-6.255539292
6.289,-6.25653413
6.29,-6.257528967
6.291,-6.258523805
6.292,-6.259518643
6.293,-6.26051348
6.294,-6.261508318
6.295,-6.262503156
6.296,-6.263497993
6.297,-6.264492831
6.298,-6.265487669
6.299,-6.266482506
6.3,-6.267477344
6.301,-6.268472182
6.302,-6.269467019
6.303,-6.270461857
6.304,-6.271456695
6.305,-6.272451532
6.306,-6.27344637
6.307,-6.274441208
6.308,-6.275436045
6.309,-6.276430883
6.31,-6.277425721
6.311,-6.278420558
6.312,-6.279415396
6.313,-6.280410234
6.314,-6.281405071
6.315,-6.282399909
6.316,-6.283394747
6.317,-6.284389584
6.318,-6.285384422
6.319,-6.28637926
6.32,-6.287374097
6.321,-6.288368935
6.322,-6.289363773
6.323,-6.29035861
6.324,-6.291353448
6.325,-6.292348286
6.326,-6.293343123
6.327,-6.294337961
6.328,-6.295332799
6.329,-6.296327636
6.33,-6.297322474
6.331,-6.298317312
6.332,-6.299312149
6.333,-6.300306987
6.334,-6.301301825
6.335,-6.302296662
6.336,-6.3032915
6.337,-6.304286338
6.338,-6.305281176
6.339,-6.306276013
6.34,-6.307270851
6.341,-6.308265689
6.342,-6.309260526
6.343,-6.310255364
6.344,-6.311250202
6.345,-6.312245039
6.346,-6.313239877
6.347,-6.314234715
6.348,-6.315229552
6.349,-6.31622439
6.35,-6.317219228
6.351,-6.318214065
6.352,-6.319208903
6.353,-6.320203741
6.354,-6.321198578
6.355,-6.322193416
6.356,-6.323188254
6.357,-6.324183091
6.358,-6.325177929
6.359,-6.326172767
6.36,-6.327167604
6.361,-6.328162442
6.362,-6.32915728
6.363,-6.330152117
6.364,-6.331146955
6.365,-6.332141793
6.366,-6.33313663
6.367,-6.334131468
6.368,-6.335126306
6.369,-6.336121143
6.37,-6.337115981
6.371,-6.338110819
6.372,-6.339105656
6.373,-6.340100494
6.374,-6.341095332
6.375,-6.342090169
6.376,-6.343085007
6.377,-6.344079845
6.378,-6.345074682
6.379,-6.34606952
6.38,-6.347064358
6.381,-6.348059195
6.382,-6.349054033
6.383,-6.350048871
6.384,-6.351043708
6.385,-6.352038546
6.386,-6.353033384
6.387,-6.354028222
6.388,-6.355023059
6.389,-6.356017897
6.39,-6.357012735
6.391,-6.358007572
6.392,-6.35900241
6.393,-6.359997248
6.394,-6.360992085
6.395,-6.361986923
6.396,-6.362981761
6.397,-6.363976598
6.398,-6.364971436
6.399,-6.365966274
6.4,-6.366961111
6.401,-6.367955949
6.402,-6.368950787
6.403,-6.369945624
6.404,-6.370940462
6.405,-6.3719353
6.406,-6.372930137
6.407,-6.373924975
6.408,-6.374919813
6.409,-6.37591465
6.41,-6.376909488
6.411,-6.377904326
6.412,-6.378899163
6.413,-6.379894001
6.414,-6.380888839
6.415,-6.381883676
6.416,-6.382878514
6.417,-6.383873352
6.418,-6.384868189
6.419,-6.385863027
6.42,-6.386857865
6.421,-6.387852702
6.422,-6.38884754
6.423,-6.389842378
6.424,-6.390837215
6.425,-6.391832053
6.426,-6.392826891
6.427,-6.393821728
6.428,-6.394816566
6.429,-6.395811404
6.43,-6.396806241
6.431,-6.397801079
6.432,-6.398795917
6.433,-6.399790755
6.434,-6.400785592
6.435,-6.40178043
6.436,-6.402775268
6.437,-6.403770105
6.438,-6.404764943
6.439,-6.405759781
6.44,-6.406754618
6.441,-6.407749456
6.442,-6.408744294
6.443,-6.409739131
6.444,-6.410733969
6.445,-6.411728807
6.446,-6.412723644
6.447,-6.413718482
6.448,-6.41471332
6.449,-6.415708157
6.45,-6.416702995
6.451,-6.417697833
6.452,-6.41869267
6.453,-6.419687508
6.454,-6.420682346
6.455,-6.421677183
6.456,-6.422672021
6.457,-6.423666859
6.458,-6.424661696
6.459,-6.425656534
6.46,-6.426651372
6.461,-6.427646209
6.462,-6.428641047
6.463,-6.429635885
6.464,-6.430630722
6.465,-6.43162556
6.466,-6.432620398
6.467,-6.433615235
6.468,-6.434610073
6.469,-6.435604911
6.47,-6.436599748
6.471,-6.437594586
6.472,-6.438589424
6.473,-6.439584261
6.474,-6.440579099
6.475,-6.441573937
6.476,-6.442568774
6.477,-6.443563612
6.478,-6.44455845
6.479,-6.445553287
6.48,-6.446548125
6.481,-6.447542963
6.482,-6.448537801
6.483,-6.449532638
6.484,-6.450527476
6.485,-6.451522314
6.486,-6.452517151
6.487,-6.453511989
6.488,-6.454506827
6.489,-6.455501664
6.49,-6.456496502
6.491,-6.45749134
6.492,-6.458486177
6.493,-6.459481015
6.494,-6.460475853
6.495,-6.46147069
6.496,-6.462465528
6.497,-6.463460366
6.498,-6.464455203
6.499,-6.465450041
6.5,-6.466444879
6.501,-6.467439716
6.502,-6.468434554
6.503,-6.469429392
6.504,-6.470424229
6.505,-6.471419067
6.506,-6.472413905
6.507,-6.473408742
6.508,-6.47440358
6.509,-6.475398418
6.51,-6.476393255
6.511,-6.477388093
6.512,-6.478382931
6.513,-6.479377768
6.514,-6.480372606
6.515,-6.481367444
6.516,-6.482362281
6.517,-6.483357119
6.518,-6.484351957
6.519,-6.485346794
6.52,-6.486341632
6.521,-6.48733647
6.522,-6.488331307
6.523,-6.489326145
6.524,-6.490320983
6.525,-6.49131582
6.526,-6.492310658
6.527,-6.493305496
6.528,-6.494300334
6.529,-6.495295171
6.53,-6.496290009
6.531,-6.497284847
6.532,-6.498279684
6.533,-6.499274522
6.534,-6.50026936
6.535,-6.501264197
6.536,-6.502259035
6.537,-6.503253873
6.538,-6.50424871
6.539,-6.505243548
6.54,-6.506238386
6.541,-6.507233223
6.542,-6.508228061
6.543,-6.509222899
6.544,-6.510217736
6.545,-6.511212574
6.546,-6.512207412
6.547,-6.513202249
6.548,-6.514197087
6.549,-6.515191925
6.55,-6.516186762
6.551,-6.5171816
6.552,-6.518176438
6.553,-6.519171275
6.554,-6.520166113
6.555,-6.521160951
6.556,-6.522155788
6.557,-6.523150626
6.558,-6.524145464
6.559,-6.525140301
6.56,-6.526135139
6.561,-6.527129977
6.562,-6.528124814
6.563,-6.529119652
6.564,-6.53011449
6.565,-6.531109327
6.566,-6.532104165
6.567,-6.533099003
6.568,-6.53409384
6.569,-6.535088678
6.57,-6.536083516
6.571,-6.537078353
6.572,-6.538073191
6.573,-6.539068029
6.574,-6.540062866
6.575,-6.541057704
6.576,-6.542052542
6.577,-6.54304738
6.578,-6.544042217
6.579,-6.545037055
6.58,-6.546031893
6.581,-6.54702673
6.582,-6.548021568
6.583,-6.549016406
6.584,-6.550011243
6.585,-6.551006081
6.586,-6.552000919
6.587,-6.552995756
6.588,-6.553990594
6.589,-6.554985432
6.59,-6.555980269
6.591,-6.556975107
6.592,-6.557969945
6.593,-6.558964782
6.594,-6.55995962
6.595,-6.560954458
6.596,-6.561949295
6.597,-6.562944133
6.598,-6.563938971
6.599,-6.564933808
6.6,-6.565928646
6.601,-6.566923484
6.602,-6.567918321
6.603,-6.568913159
6.604,-6.569907997
6.605,-6.570902834
6.606,-6.571897672
6.607,-6.57289251
6.608,-6.573887347
6.609,-6.574882185
6.61,-6.575877023
6.611,-6.57687186
6.612,-6.577866698
6.613,-6.578861536
6.614,-6.579856373
6.615,-6.580851211
6.616,-6.581846049
6.617,-6.582840886
6.618,-6.583835724
6.619,-6.584830562
6.62,-6.585825399
6.621,-6.586820237
6.622,-6.587815075
6.623,-6.588809912
6.624,-6.58980475
6.625,-6.590799588
6.626,-6.591794426
6.627,-6.592789263
6.628,-6.593784101
6.629,-6.594778939
6.63,-6.595773776
6.631,-6.596768614
6.632,-6.597763452
6.633,-6.598758289
6.634,-6.599753127
6.635,-6.600747965
6.636,-6.601742802
6.637,-6.60273764
6.638,-6.603732478
6.639,-6.604727315
6.64,-6.605722153
6.641,-6.606716991
6.642,-6.607711828
6.643,-6.608706666
6.644,-6.609701504
6.645,-6.610696341
6.646,-6.611691179
6.647,-6.612686017
6.648,-6.613680854
6.649,-6.614675692
6.65,-6.61567053
6.651,-6.616665367
6.652,-6.617660205
6.653,-6.618655043
6.654,-6.61964988
6.655,-6.620644718
6.656,-6.621639556
6.657,-6.622634393
6.658,-6.623629231
6.659,-6.624624069
6.66,-6.625618906
6.661,-6.626613744
6.662,-6.627608582
6.663,-6.628603419
6.664,-6.629598257
6.665,-6.630593095
6.666,-6.631587932
6.667,-6.63258277
6.668,-6.633577608
6.669,-6.634572445
6.67,-6.635567283
6.671,-6.636562121
6.672,-6.637556959
6.673,-6.638551796
6.674,-6.639546634
6.675,-6.640541472
6.676,-6.641536309
6.677,-6.642531147
6.678,-6.643525985
6.679,-6.644520822
6.68,-6.64551566
6.681,-6.646510498
6.682,-6.647505335
6.683,-6.648500173
6.684,-6.649495011
6.685,-6.650489848
6.686,-6.651484686
6.687,-6.652479524
6.688,-6.653474361
6.689,-6.654469199
6.69,-6.655464037
6.691,-6.656458874
6.692,-6.657453712
6.693,-6.65844855
6.694,-6.659443387
6.695,-6.660438225
6.696,-6.661433063
6.697,-6.6624279
6.698,-6.663422738
6.699,-6.664417576
6.7,-6.665412413
6.701,-6.666407251
6.702,-6.667402089
6.703,-6.668396926
6.704,-6.669391764
6.705,-6.670386602
6.706,-6.671381439
6.707,-6.672376277
6.708,-6.673371115
6.709,-6.674365952
6.71,-6.67536079
6.711,-6.676355628
6.712,-6.677350465
6.713,-6.678345303
6.714,-6.679340141
6.715,-6.680334978
6.716,-6.681329816
6.717,-6.682324654
6.718,-6.683319491
6.719,-6.684314329
6.72,-6.685309167
6.721,-6.686304005
6.722,-6.687298842
6.723,-6.68829368
6.724,-6.689288518
6.725,-6.690283355
6.726,-6.691278193
6.727,-6.692273031
6.728,-6.693267868
6.729,-6.694262706
6.73,-6.695257544
6.731,-6.696252381
6.732,-6.697247219
6.733,-6.698242057
6.734,-6.699236894
6.735,-6.700231732
6.736,-6.70122657
6.737,-6.702221407
6.738,-6.703216245
6.739,-6.704211083
6.74,-6.70520592
6.741,-6.706200758
6.742,-6.707195596
6.743,-6.708190433
6.744,-6.709185271
6.745,-6.710180109
6.746,-6.711174946
6.747,-6.712169784
6.748,-6.713164622
6.749,-6.714159459
6.75,-6.715154297
6.751,-6.716149135
6.752,-6.717143972
6.753,-6.71813881
6.754,-6.719133648
6.755,-6.720128485
6.756,-6.721123323
6.757,-6.722118161
6.758,-6.723112998
6.759,-6.724107836
6.76,-6.725102674
6.761,-6.726097511
6.762,-6.727092349
6.763,-6.728087187
6.764,-6.729082024
6.765,-6.730076862
6.766,-6.7310717
6.767,-6.732066538
6.768,-6.733061375
6.769,-6.734056213
6.77,-6.735051051
6.771,-6.736045888
6.772,-6.737040726
6.773,-6.738035564
6.774,-6.739030401
6.775,-6.740025239
6.776,-6.741020077
6.777,-6.742014914
6.778,-6.743009752
6.779,-6.74400459
6.78,-6.744999427
6.781,-6.745994265
6.782,-6.746989103
6.783,-6.74798394
6.784,-6.748978778
6.785,-6.749973616
6.786,-6.750968453
6.787,-6.751963291
6.788,-6.752958129
6.789,-6.753952966
6.79,-6.754947804
6.791,-6.755942642
6.792,-6.756937479
6.793,-6.757932317
6.794,-6.758927155
6.795,-6.759921992
6.796,-6.76091683
6.797,-6.761911668
6.798,-6.762906505
6.799,-6.763901343
6.8,-6.764896181
6.801,-6.765891018
6.802,-6.766885856
6.803,-6.767880694
6.804,-6.768875531
6.805,-6.769870369
6.806,-6.770865207
6.807,-6.771860044
6.808,-6.772854882
6.809,-6.77384972
6.81,-6.774844557
6.811,-6.775839395
6.812,-6.776834233
6.813,-6.77782907
6.814,-6.778823908
6.815,-6.779818746
6.816,-6.780813584
6.817,-6.781808421
6.818,-6.782803259
6.819,-6.783798097
6.82,-6.784792934
6.821,-6.785787772
6.822,-6.78678261
6.823,-6.787777447
6.824,-6.788772285
6.825,-6.789767123
6.826,-6.79076196
6.827,-6.791756798
6.828,-6.792751636
6.829,-6.793746473
6.83,-6.794741311
6.831,-6.795736149
6.832,-6.796730986
6.833,-6.797725824
6.834,-6.798720662
6.835,-6.799715499
6.836,-6.800710337
6.837,-6.801705175
6.838,-6.802700012
6.839,-6.80369485
6.84,-6.804689688
6.841,-6.805684525
6.842,-6.806679363
6.843,-6.807674201
6.844,-6.808669038
6.845,-6.809663876
6.846,-6.810658714
6.847,-6.811653551
6.848,-6.812648389
6.849,-6.813643227
6.85,-6.814638064
6.851,-6.815632902
6.852,-6.81662774
6.853,-6.817622577
6.854,-6.818617415
6.855,-6.819612253
6.856,-6.82060709
6.857,-6.821601928
6.858,-6.822596766
6.859,-6.823591603
6.86,-6.824586441
6.861,-6.825581279
6.862,-6.826576116
6.863,-6.827570954
6.864,-6.828565792
6.865,-6.82956063
6.866,-6.830555467
6.867,-6.831550305
6.868,-6.832545143
6.869,-6.83353998
6.87,-6.834534818
6.871,-6.835529656
6.872,-6.836524493
6.873,-6.837519331
6.874,-6.838514169
6.875,-6.839509006
6.876,-6.840503844
6.877,-6.841498682
6.878,-6.842493519
6.879,-6.843488357
6.88,-6.844483195
6.881,-6.845478032
6.882,-6.84647287
6.883,-6.847467708
6.884,-6.848462545
6.885,-6.849457383
6.886,-6.850452221
6.887,-6.851447058
6.888,-6.852441896
6.889,-6.853436734
6.89,-6.854431571
6.891,-6.855426409
6.892,-6.856421247
6.893,-6.857416084
6.894,-6.858410922
6.895,-6.85940576
6.896,-6.860400597
6.897,-6.861395435
6.898,-6.862390273
6.899,-6.86338511
6.9,-6.864379948
6.901,-6.865374786
6.902,-6.866369623
6.903,-6.867364461
6.904,-6.868359299
6.905,-6.869354136
6.906,-6.870348974
6.907,-6.871343812
6.908,-6.872338649
6.909,-6.873333487
6.91,-6.874328325
6.911,-6.875323163
6.912,-6.876318
6.913,-6.877312838
6.914,-6.878307676
6.915,-6.879302513
6.916,-6.880297351
6.917,-6.881292189
6.918,-6.882287026
6.919,-6.883281864
6.92,-6.884276702
6.921,-6.885271539
6.922,-6.886266377
6.923,-6.887261215
6.924,-6.888256052
6.925,-6.88925089
6.926,-6.890245728
6.927,-6.891240565
6.928,-6.892235403
6.929,-6.893230241
6.93,-6.894225078
6.931,-6.895219916
6.932,-6.896214754
6.933,-6.897209591
6.934,-6.898204429
6.935,-6.899199267
6.936,-6.900194104
6.937,-6.901188942
6.938,-6.90218378
6.939,-6.903178617
6.94,-6.904173455
6.941,-6.905168293
6.942,-6.90616313
6.943,-6.907157968
6.944,-6.908152806
6.945,-6.909147643
6.946,-6.910142481
6.947,-6.911137319
6.948,-6.912132156
6.949,-6.913126994
6.95,-6.914121832
6.951,-6.915116669
6.952,-6.916111507
6.953,-6.917106345
6.954,-6.918101182
6.955,-6.91909602
6.956,-6.920090858
6.957,-6.921085695
6.958,-6.922080533
6.959,-6.923075371
6.96,-6.924070209
6.961,-6.925065046
6.962,-6.926059884
6.963,-6.927054722
6.964,-6.928049559
6.965,-6.929044397
6.966,-6.930039235
6.967,-6.931034072
6.968,-6.93202891
6.969,-6.933023748
6.97,-6.934018585
6.971,-6.935013423
6.972,-6.936008261
6.973,-6.937003098
6.974,-6.937997936
6.975,-6.938992774
6.976,-6.939987611
6.977,-6.940982449
6.978,-6.941977287
6.979,-6.942972124
6.98,-6.943966962
6.981,-6.9449618
6.982,-6.945956637
6.983,-6.946951475
6.984,-6.947946313
6.985,-6.94894115
6.986,-6.949935988
6.987,-6.950930826
6.988,-6.951925663
6.989,-6.952920501
6.99,-6.953915339
6.991,-6.954910176
6.992,-6.955905014
6.993,-6.956899852
6.994,-6.957894689
6.995,-6.958889527
6.996,-6.959884365
6.997,-6.960879202
6.998,-6.96187404
6.999,-6.962868878
7,-6.963863715
7.001,-6.964858553
7.002,-6.965853391
7.003,-6.966848228
7.004,-6.967843066
7.005,-6.968837904
7.006,-6.969832741
7.007,-6.970827579
7.008,-6.971822417
7.009,-6.972817255
7.01,-6.973812092
7.011,-6.97480693
7.012,-6.975801768
7.013,-6.976796605
7.014,-6.977791443
7.015,-6.978786281
7.016,-6.979781118
7.017,-6.980775956
7.018,-6.981770794
7.019,-6.982765631
7.02,-6.983760469
7.021,-6.984755307
7.022,-6.985750144
7.023,-6.986744982
7.024,-6.98773982
7.025,-6.988734657
7.026,-6.989729495
7.027,-6.990724333
7.028,-6.99171917
7.029,-6.992714008
7.03,-6.993708846
7.031,-6.994703683
7.032,-6.995698521
7.033,-6.996693359
7.034,-6.997688196
7.035,-6.998683034
7.036,-6.999677872
7.037,-7.000672709
7.038,-7.001667547
7.039,-7.002662385
7.04,-7.003657222
7.041,-7.00465206
7.042,-7.005646898
7.043,-7.006641735
7.044,-7.007636573
7.045,-7.008631411
7.046,-7.009626248
7.047,-7.010621086
7.048,-7.011615924
7.049,-7.012610761
7.05,-7.013605599
7.051,-7.014600437
7.052,-7.015595274
7.053,-7.016590112
7.054,-7.01758495
7.055,-7.018579788
7.056,-7.019574625
7.057,-7.020569463
7.058,-7.021564301
7.059,-7.022559138
7.06,-7.023553976
7.061,-7.024548814
7.062,-7.025543651
7.063,-7.026538489
7.064,-7.027533327
7.065,-7.028528164
7.066,-7.029523002
7.067,-7.03051784
7.068,-7.031512677
7.069,-7.032507515
7.07,-7.033502353
7.071,-7.03449719
7.072,-7.035492028
7.073,-7.036486866
7.074,-7.037481703
7.075,-7.038476541
7.076,-7.039471379
7.077,-7.040466216
7.078,-7.041461054
7.079,-7.042455892
7.08,-7.043450729
7.081,-7.044445567
7.082,-7.045440405
7.083,-7.046435242
7.084,-7.04743008
7.085,-7.048424918
7.086,-7.049419755
7.087,-7.050414593
7.088,-7.051409431
7.089,-7.052404268
7.09,-7.053399106
7.091,-7.054393944
7.092,-7.055388781
7.093,-7.056383619
7.094,-7.057378457
7.095,-7.058373294
7.096,-7.059368132
7.097,-7.06036297
7.098,-7.061357807
7.099,-7.062352645
7.1,-7.063347483
7.101,-7.06434232
7.102,-7.065337158
7.103,-7.066331996
7.104,-7.067326834
7.105,-7.068321671
7.106,-7.069316509
7.107,-7.070311347
7.108,-7.071306184
7.109,-7.072301022
7.11,-7.07329586
7.111,-7.074290697
7.112,-7.075285535
7.113,-7.076280373
7.114,-7.07727521
7.115,-7.078270048
7.116,-7.079264886
7.117,-7.080259723
7.118,-7.081254561
7.119,-7.082249399
7.12,-7.083244236
7.121,-7.084239074
7.122,-7.085233912
7.123,-7.086228749
7.124,-7.087223587
7.125,-7.088218425
7.126,-7.089213262
7.127,-7.0902081
7.128,-7.091202938
7.129,-7.092197775
7.13,-7.093192613
7.131,-7.094187451
7.132,-7.095182288
7.133,-7.096177126
7.134,-7.097171964
7.135,-7.098166801
7.136,-7.099161639
7.137,-7.100156477
7.138,-7.101151314
7.139,-7.102146152
7.14,-7.10314099
7.141,-7.104135827
7.142,-7.105130665
7.143,-7.106125503
7.144,-7.10712034
