"time","outputs_1_","outputs_2_","outputs_3_","outputs_4_"
1.455,2.9794,2.45446,2.45823,2.46854
1.4565,2.9794,2.45446,2.45823,2.46854
1.4565,2.99422,2.45446,2.45823,2.46854
1.458,2.99422,2.45446,2.45823,2.46854
1.458,3.0089,2.45446,2.45823,2.46854
1.4595,3.0089,2.45446,2.45823,2.46854
1.4595,3.02343,2.45446,2.45823,2.46854
1.461,3.02343,2.45446,2.45823,2.46854
1.461,3.03777,2.45446,2.45823,2.46854
1.4625,3.03777,2.45446,2.45823,2.46854
1.4625,3.05188,2.45446,2.45823,2.46854
1.464,3.05188,2.45446,2.45823,2.46854
1.464,3.06574,2.45446,2.45823,2.46854
1.4655,3.06574,2.45446,2.45823,2.46854
1.4655,3.07931,2.45446,2.45823,2.46854
1.467,3.07931,2.45446,2.45823,2.46854
1.467,3.09257,2.45446,2.45823,2.46854
1.4685,3.09257,2.45446,2.45823,2.46854
1.4685,3.10548,2.45446,2.45823,2.46854
1.47,3.10548,2.45446,2.45823,2.46854
1.47,3.11802,2.45446,2.45823,2.46854
1.4715,3.11802,2.45446,2.45823,2.46854
1.4715,3.13015,2.45446,2.45823,2.46854
1.473,3.13015,2.45446,2.45823,2.46854
1.473,3.14186,2.45446,2.45823,2.46854
1.4745,3.14186,2.45446,2.45823,2.46854
1.4745,3.15311,2.45446,2.45823,2.46854
1.476,3.15311,2.45446,2.45823,2.46854
1.476,3.16388,2.45446,2.45823,2.46854
1.4775,3.16388,2.45446,2.45823,2.46854
1.4775,3.17415,2.45446,2.45823,2.46854
1.479,3.17415,2.45446,2.45823,2.46854
1.479,3.18389,2.45446,2.45823,2.46854
1.4805,3.18389,2.45446,2.45823,2.46854
1.4805,3.19309,2.45446,2.45823,2.46854
1.482,3.19309,2.45446,2.45823,2.46854
1.482,3.20171,2.45446,2.45823,2.46854
1.4835,3.20171,2.45446,2.45823,2.46854
1.4835,3.20975,2.45446,2.45823,2.46854
1.485,3.20975,2.45446,2.45823,2.46854
1.485,3.21718,2.45446,2.45823,2.46854
1.4865,3.21718,2.45446,2.45823,2.46854
1.4865,3.22399,2.45446,2.45823,2.46854
1.488,3.22399,2.45446,2.45823,2.46854
1.488,3.23016,2.45446,2.45823,2.46854
1.4895,3.23016,2.45446,2.45823,2.46854
1.4895,3.23569,2.45446,2.45823,2.46854
1.491,3.23569,2.45446,2.45823,2.46854
1.491,3.24054,2.45446,2.45823,2.46854
1.4925,3.24054,2.45446,2.45823,2.46854
1.4925,3.24473,2.45446,2.45823,2.46854
1.494,3.24473,2.45446,2.45823,2.46854
1.494,3.24823,2.45446,2.45823,2.46854
1.4955,3.24823,2.45446,2.45823,2.46854
1.4955,3.25104,2.45446,2.45823,2.46854
1.497,3.25104,2.45446,2.45823,2.46854
1.497,3.25315,2.45446,2.45823,2.46854
1.4985,3.25315,2.45446,2.45823,2.46854
1.4985,3.25457,2.45446,2.45823,2.46854
1.5,3.25457,2.45446,2.45823,2.46854
1.5,3.25527,2.45446,2.45823,2.46854
