"time",	"outputs[1]",	"outputs[2]"
0.5175,	25,	24.99363
0.518,	25,	24.99828
0.5185,	25,	25.00293
0.519,	25,	25.00759
0.5195,	25,	25.01224
0.52,	25,	25.01689
0.5205,	25,	25.02155
0.521,	25,	25.0262
0.5215,	25,	25.03085
0.522,	25,	25.0355
0.5225,	25,	25.04015
0.523,	25,	25.0448
0.5235,	25,	25.04945
0.524,	25,	25.0541
0.5245,	25,	25.05875
0.525,	25,	25.0634
0.5255,	25,	25.06805
0.526,	25,	25.0727
0.5265,	25,	25.07735
0.527,	25,	25.082
0.5275,	25,	25.08665
0.528,	25,	25.09129
0.5285,	25,	25.09594
0.529,	25,	25.10059
0.5295,	25,	25.10523
0.53,	25,	25.10988
0.5305,	25,	25.11453
0.531,	25,	25.11917
0.5315,	25,	25.12382
0.532,	25,	25.12846
0.5325,	25,	25.13311
0.533,	25,	25.13775
0.5335,	25,	25.1424
0.534,	25,	25.14704
0.5345,	25,	25.15169
0.535,	25,	25.15633
0.5355,	25,	25.16097
0.536,	25,	25.16561
0.5365,	25,	25.17026
0.537,	25,	25.1749
0.5375,	25,	25.17954
0.538,	25,	25.18418
0.5385,	25,	25.18882
0.539,	25,	25.19346
0.5395,	25,	25.1981
0.54,	25,	25.20274
0.5405,	25,	25.20738
0.541,	25,	25.21202
0.5415,	25,	25.21666
0.542,	25,	25.2213
0.5425,	25,	25.22594
0.543,	25,	25.23058
0.5435,	25,	25.23521
0.544,	25,	25.23985
0.5445,	25,	25.24449
0.545,	25,	25.24913
0.5455,	25,	25.25376
0.546,	25,	25.2584
0.5465,	25,	25.26303
0.547,	25,	25.26767
0.5475,	25,	25.2723
0.548,	25,	25.27694
0.5485,	25,	25.28157
0.549,	25,	25.28621
0.5495,	25,	25.29084
0.55,	25,	25.29548
0.5505,	25,	25.30011
0.551,	25,	25.30474
0.5515,	25,	25.30938
0.552,	25,	25.31401
0.5525,	25,	25.31864
0.553,	25,	25.32327
0.5535,	25,	25.3279
0.554,	25,	25.33253
0.5545,	25,	25.33717
0.555,	25,	25.3418
0.5555,	25,	25.34643
0.556,	25,	25.35106
0.5565,	25,	25.35568
0.557,	25,	25.36032
0.5575,	25,	25.36494
0.558,	25,	25.36957
0.5585,	25,	25.3742
0.559,	25,	25.37883
0.5595,	25,	25.38346
0.56,	25,	25.38808
0.5605,	25,	25.39271
0.561,	25,	25.39734
0.5615,	25,	25.40196
0.562,	25,	25.40659
0.5625,	25,	25.41121
0.563,	25,	25.41584
0.5635,	25,	25.42047
0.564,	25,	25.42509
0.5645,	25,	25.42971
0.565,	25,	25.43434
0.5655,	25,	25.43896
0.566,	25,	25.44359
0.5665,	25,	25.44821
0.567,	25,	25.45283
0.5675,	25,	25.45745
0.568,	25,	25.46208
0.5685,	25,	25.4667
0.569,	25,	25.47132
0.5695,	25,	25.47594
0.57,	25,	25.48056
0.5705,	25,	25.48518
0.571,	25,	25.4898
0.5715,	25,	25.49442
0.572,	25,	25.49904
0.5725,	25,	25.50366
0.573,	25,	25.50828
0.5735,	25,	25.5129
0.574,	25,	25.51752
0.5745,	25,	25.52214
0.575,	25,	25.52675
0.5755,	25,	25.53137
0.576,	25,	25.53599
0.5765,	25,	25.54061
0.577,	25,	25.54522
0.5775,	25,	25.54984
0.578,	25,	25.55445
0.5785,	25,	25.55907
0.579,	25,	25.56368
0.5795,	25,	25.5683
0.58,	25,	25.57291
0.5805,	25,	25.57753
0.581,	25,	25.58214
0.5815,	25,	25.58676
0.582,	25,	25.59137
0.5825,	25,	25.59598
0.583,	25,	25.60059
0.5835,	25,	25.60521
0.584,	25,	25.60982
0.5845,	25,	25.61443
0.585,	25,	25.61904
0.5855,	25,	25.62365
0.586,	25,	25.62826
0.5865,	25,	25.63287
0.587,	25,	25.63748
0.5875,	25,	25.64209
0.588,	25,	25.6467
0.5885,	25,	25.65131
0.589,	25,	25.65592
0.5895,	25,	25.66053
0.59,	25,	25.66514
0.5905,	25,	25.66975
0.591,	25,	25.67435
0.5915,	25,	25.67896
0.592,	25,	25.68357
0.5925,	25,	25.68818
0.593,	25,	25.69278
0.5935,	25,	25.69739
0.594,	25,	25.70199
0.5945,	25,	25.7066
0.595,	25,	25.7112
0.5955,	25,	25.71581
0.596,	25,	25.72041
0.5965,	25,	25.72502
0.597,	25,	25.72962
0.5975,	25,	25.73422
0.598,	25,	25.73883
0.5985,	25,	25.74343
0.599,	25,	25.74803
0.5995,	25,	25.75263
0.6,	25,	25.75724
0.6005,	25,	25.76184
0.601,	25,	25.76644
0.6015,	25,	25.77104
0.602,	25,	25.77564
0.6025,	25,	25.78024
0.603,	25,	25.78484
0.6035,	25,	25.78944
0.604,	25,	25.79404
0.6045,	25,	25.79864
0.605,	25,	25.80324
0.6055,	25,	25.80784
0.606,	25,	25.81243
0.6065,	25,	25.81703
0.607,	25,	25.82163
0.6075,	25,	25.82623
0.608,	25,	25.83082
0.6085,	25,	25.83542
0.609,	25,	25.84002
0.6095,	25,	25.84461
0.61,	25,	25.84921
0.6105,	25,	25.8538
0.611,	25,	25.8584
0.6115,	25,	25.86299
0.612,	25,	25.86759
0.6125,	25,	25.87218
0.613,	25,	25.87678
0.6135,	25,	25.88137
0.614,	25,	25.88596
0.6145,	25,	25.89055
0.615,	25,	25.89515
0.6155,	25,	25.89974
0.616,	25,	25.90433
0.6165,	25,	25.90892
0.617,	25,	25.91351
0.6175,	25,	25.9181
0.618,	25,	25.92269
0.6185,	25,	25.92728
0.619,	25,	25.93187
0.6195,	25,	25.93646
0.62,	25,	25.94105
0.6205,	25,	25.94564
0.621,	25,	25.95023
0.6215,	25,	25.95482
0.622,	25,	25.95941
0.6225,	25,	25.96399
0.623,	25,	25.96858
0.6235,	25,	25.97317
0.624,	25,	25.97776
0.6245,	25,	25.98234
0.625,	25,	25.98693
0.6255,	25,	25.99151
0.626,	25,	25.9961
0.6265,	25,	26.00068
0.627,	25,	26.00039
0.6275,	25,	26.00009
0.628,	25,	25.99978
0.6285,	25,	25.99949
0.629,	25,	25.99919
0.6295,	25,	25.99888
0.63,	25,	25.99858
0.6305,	25,	25.99829
0.631,	25,	25.99799
0.6315,	25,	25.99768
0.632,	25,	25.99739
0.6325,	25,	25.99709
0.633,	25,	25.99678
0.6335,	25,	25.99649
0.634,	25,	25.99619
0.6345,	25,	25.99589
0.635,	25,	25.99559
0.6355,	25,	25.99529
0.636,	25,	25.99499
0.6365,	25,	25.99469
0.637,	25,	25.99439
0.6375,	25,	25.99409
0.638,	25,	25.99379
0.6385,	25,	25.99349
0.639,	25,	25.99319
0.6395,	25,	25.99289
0.64,	25,	25.99259
0.6405,	25,	25.99229
0.641,	25,	25.99199
0.6415,	25,	25.99169
0.642,	25,	25.99139
0.6425,	25,	25.99109
0.643,	25,	25.99079
0.6435,	25,	25.99049
0.644,	25,	25.99019
0.6445,	25,	25.98989
0.645,	25,	25.98959
0.6455,	25,	25.98929
0.646,	25,	25.98899
0.6465,	25,	25.9887
0.647,	25,	25.9884
0.6475,	25,	25.9881
0.648,	25,	25.9878
0.6485,	25,	25.9875
0.649,	25,	25.9872
0.6495,	25,	25.9869
0.65,	25,	25.9866
0.6505,	25,	25.9863
0.651,	25,	25.986
0.6515,	25,	25.9857
0.652,	25,	25.9854
0.6525,	25,	25.9851
0.653,	25,	25.9848
0.6535,	25,	25.9845
0.654,	25,	25.98421
0.6545,	25,	25.98391
0.655,	25,	25.98361
0.6555,	25,	25.98331
0.656,	25,	25.98301
0.6565,	25,	25.98271
0.657,	25,	25.98241
0.6575,	25,	25.98211
0.658,	25,	25.98181
0.6585,	25,	25.98151
0.659,	25,	25.98121
0.6595,	25,	25.98092
0.66,	25,	25.98062
0.6605,	25,	25.98032
0.661,	25,	25.98002
0.6615,	25,	25.97972
0.662,	25,	25.97942
0.6625,	25,	25.97912
0.663,	25,	25.97882
0.6635,	25,	25.97852
0.664,	25,	25.97822
0.6645,	25,	25.97792
0.665,	25,	25.97763
0.6655,	25,	25.97733
0.666,	25,	25.97703
0.6665,	25,	25.97673
0.667,	25,	25.97643
0.6675,	25,	25.97613
0.668,	25,	25.97583
0.6685,	25,	25.97553
0.669,	25,	25.97524
0.6695,	25,	25.97494
0.67,	25,	25.97464
0.6705,	25,	25.97434
0.671,	25,	25.97404
0.6715,	25,	25.97374
0.672,	25,	25.97344
0.6725,	25,	25.97314
0.673,	25,	25.97285
0.6735,	25,	25.97255
0.674,	25,	25.97225
0.6745,	25,	25.97195
0.675,	25,	25.97165
0.6755,	25,	25.97135
0.676,	25,	25.97105
0.6765,	25,	25.97076
0.677,	25,	25.97046
0.6775,	25,	25.97016
0.678,	25,	25.96986
0.6785,	25,	25.96956
0.679,	25,	25.96926
0.6795,	25,	25.96897
0.68,	25,	25.96867
0.6805,	25,	25.96837
0.681,	25,	25.96807
0.6815,	25,	25.96777
0.682,	25,	25.96747
0.6825,	25,	25.96717
0.683,	25,	25.96688
0.6835,	25,	25.96658
0.684,	25,	25.96628
0.6845,	25,	25.96598
0.685,	25,	25.96568
0.6855,	25,	25.96539
0.686,	25,	25.96509
0.6865,	25,	25.96479
0.687,	25,	25.96449
0.6875,	25,	25.96419
0.688,	25,	25.96389
0.6885,	25,	25.96359
0.689,	25,	25.9633
0.6895,	25,	25.963
0.69,	25,	25.9627
0.6905,	25,	25.9624
0.691,	25,	25.9621
0.6915,	25,	25.96181
0.692,	25,	25.96151
0.6925,	25,	25.96121
0.693,	25,	25.96091
0.6935,	25,	25.96061
0.694,	25,	25.96032
0.6945,	25,	25.96002
0.695,	25,	25.95972
0.6955,	25,	25.95942
0.696,	25,	25.95912
0.6965,	25,	25.95883
0.697,	25,	25.95853
0.6975,	25,	25.95823
0.698,	25,	25.95793
0.6985,	25,	25.95764
0.699,	25,	25.95734
0.6995,	25,	25.95704
0.7,	25,	25.95674
0.7005,	25,	25.95644
0.701,	25,	25.95615
0.7015,	25,	25.95585
0.702,	25,	25.95555
0.7025,	25,	25.95525
0.703,	25,	25.95495
0.7035,	25,	25.95466
0.704,	25,	25.95436
0.7045,	25,	25.95406
0.705,	25,	25.95376
0.7055,	25,	25.95347
0.706,	25,	25.95317
0.7065,	25,	25.95287
0.707,	25,	25.95257
0.7075,	25,	25.95227
0.708,	25,	25.95198
0.7085,	25,	25.95168
0.709,	25,	25.95138
0.7095,	25,	25.95108
0.71,	25,	25.95079
0.7105,	25,	25.95049
0.711,	25,	25.95019
0.7115,	25,	25.9499
0.712,	25,	25.9496
0.7125,	25,	25.9493
0.713,	25,	25.949
0.7135,	25,	25.94871
0.714,	25,	25.94841
0.7145,	25,	25.94811
0.715,	25,	25.94781
0.7155,	25,	25.94752
0.716,	25,	25.94722
0.7165,	25,	25.94692
0.717,	25,	25.94662
0.7175,	25,	25.94633
0.718,	25,	25.94603
0.7185,	25,	25.94573
0.719,	25,	25.94543
0.7195,	25,	25.94514
0.72,	25,	25.94484
0.7205,	25,	25.94454
0.721,	25,	25.94424
0.7215,	25,	25.94395
0.722,	25,	25.94365
0.7225,	25,	25.94335
0.723,	25,	25.94306
0.7235,	25,	25.94276
0.724,	25,	25.94246
0.7245,	25,	25.94217
0.725,	25,	25.94187
0.7255,	25,	25.94157
0.726,	25,	25.94127
0.7265,	25,	25.94098
0.727,	25,	25.94068
0.7275,	25,	25.94038
0.728,	25,	25.94009
0.7285,	25,	25.93979
0.729,	25,	25.93949
0.7295,	25,	25.9392
0.73,	25,	25.9389
0.7305,	25,	25.9386
0.731,	25,	25.9383
0.7315,	25,	25.93801
0.732,	25,	25.93771
0.7325,	25,	25.93741
0.733,	25,	25.93712
0.7335,	25,	25.93682
0.734,	25,	25.93652
0.7345,	25,	25.93623
0.735,	25,	25.93593
0.7355,	25,	25.93563
0.736,	25,	25.93534
0.7365,	25,	25.93504
0.737,	25,	25.93474
0.7375,	25,	25.93444
0.738,	25,	25.93415
0.7385,	25,	25.93385
0.739,	25,	25.93356
0.7395,	25,	25.93326
0.74,	25,	25.93296
0.7405,	25,	25.93266
0.741,	25,	25.93237
0.7415,	25,	25.93207
0.742,	25,	25.93177
0.7425,	25,	25.93148
0.743,	25,	25.93118
0.7435,	25,	25.93089
0.744,	25,	25.93059
0.7445,	25,	25.93029
0.745,	25,	25.93
0.7455,	25,	25.9297
0.746,	25,	25.9294
0.7465,	25,	25.92911
0.747,	25,	25.92881
0.7475,	25,	25.92851
0.748,	25,	25.92822
0.7485,	25,	25.92792
0.749,	25,	25.92763
0.7495,	25,	25.92733
0.75,	25,	25.92703
0.7505,	25,	25.92674
0.751,	25,	25.92644
0.7515,	25,	25.92614
0.752,	25,	25.92585
0.7525,	25,	25.92555
0.753,	25,	25.92525
0.7535,	25,	25.92496
0.754,	25,	25.92466
0.7545,	25,	25.92436
0.755,	25,	25.92407
0.7555,	25,	25.92377
0.756,	25,	25.92348
0.7565,	25,	25.92318
0.757,	25,	25.92288
0.7575,	25,	25.92259
0.758,	25,	25.92229
0.7585,	25,	25.922
0.759,	25,	25.9217
0.7595,	25,	25.9214
0.76,	25,	25.92111
0.7605,	25,	25.92081
0.761,	25,	25.92052
0.7615,	25,	25.92022
0.762,	25,	25.91992
0.7625,	25,	25.91963
0.763,	25,	25.91933
0.7635,	25,	25.91904
0.764,	25,	25.91874
0.7645,	25,	25.91844
0.765,	25,	25.91815
0.7655,	25,	25.91785
0.766,	25,	25.91756
0.7665,	25,	25.91726
0.767,	25,	25.91696
0.7675,	25,	25.91667
0.768,	25,	25.91637
0.7685,	25,	25.91608
0.769,	25,	25.91578
0.7695,	25,	25.91549
0.77,	25,	25.91519
0.7705,	25,	25.91489
0.771,	25,	25.9146
0.7715,	25,	25.9143
0.772,	25,	25.91401
0.7725,	25,	25.91371
0.773,	25,	25.91342
0.7735,	25,	25.91312
0.774,	25,	25.91282
0.7745,	25,	25.91253
0.775,	25,	25.91223
0.7755,	25,	25.91194
0.776,	25,	25.91164
0.7765,	25,	25.91135
0.777,	25,	25.91105
0.7775,	25,	25.91076
0.778,	25,	25.91046
0.7785,	25,	25.91016
0.779,	25,	25.90987
0.7795,	25,	25.90957
0.78,	25,	25.90928
0.7805,	25,	25.90898
0.781,	25,	25.90869
0.7815,	25,	25.90839
0.782,	25,	25.9081
0.7825,	25,	25.9078
0.783,	25,	25.90751
0.7835,	25,	25.90721
0.784,	25,	25.90691
0.7845,	25,	25.90662
0.785,	25,	25.90632
0.7855,	25,	25.90603
0.786,	25,	25.90573
0.7865,	25,	25.90544
0.787,	25,	25.90514
0.7875,	25,	25.90485
0.788,	25,	25.90455
0.7885,	25,	25.90426
0.789,	25,	25.90396
0.7895,	25,	25.90367
0.79,	25,	25.90337
0.7905,	25,	25.90308
0.791,	25,	25.90278
0.7915,	25,	25.90249
0.792,	25,	25.90219
0.7925,	25,	25.9019
0.793,	25,	25.9016
0.7935,	25,	25.9013
0.794,	25,	25.90101
0.7945,	25,	25.90071
0.795,	25,	25.90042
0.7955,	25,	25.90013
0.796,	25,	25.89983
0.7965,	25,	25.89953
0.797,	25,	25.89924
0.7975,	25,	25.89894
0.798,	25,	25.89865
0.7985,	25,	25.89836
0.799,	25,	25.89806
0.7995,	25,	25.89777
0.8,	25,	25.89747
0.8005,	25,	25.89718
0.801,	25,	25.89688
0.8015,	25,	25.89659
0.802,	25,	25.89629
0.8025,	25,	25.896
0.803,	25,	25.8957
0.8035,	25,	25.89541
0.804,	25,	25.89511
0.8045,	25,	25.89482
0.805,	25,	25.89452
0.8055,	25,	25.89423
0.806,	25,	25.89393
0.8065,	25,	25.89364
0.807,	25,	25.89334
0.8075,	25,	25.89305
0.808,	25,	25.89276
0.8085,	25,	25.89246
0.809,	25,	25.89216
0.8095,	25,	25.89187
0.81,	25,	25.89158
0.8105,	25,	25.89128
0.811,	25,	25.89099
0.8115,	25,	25.89069
0.812,	25,	25.8904
0.8125,	25,	25.8901
0.813,	25,	25.88981
0.8135,	25,	25.88951
0.814,	25,	25.88922
0.8145,	25,	25.88893
0.815,	25,	25.88863
0.8155,	25,	25.88834
0.816,	25,	25.88804
0.8165,	25,	25.88775
0.817,	25,	25.88745
0.8175,	25,	25.88716
0.818,	25,	25.88687
0.8185,	25,	25.88657
0.819,	25,	25.88628
0.8195,	25,	25.88598
0.82,	25,	25.88569
0.8205,	25,	25.88539
0.821,	25,	25.8851
0.8215,	25,	25.88481
0.822,	25,	25.88451
0.8225,	25,	25.88422
0.823,	25,	25.88392
0.8235,	25,	25.88363
0.824,	25,	25.88333
0.8245,	25,	25.88304
0.825,	25,	25.88275
0.8255,	25,	25.88245
0.826,	25,	25.88216
0.8265,	25,	25.88186
0.827,	25,	25.88157
0.8275,	25,	25.88128
0.828,	25,	25.88098
0.8285,	25,	25.88069
0.829,	25,	25.88039
0.8295,	25,	25.8801
0.83,	25,	25.8798
0.8305,	25,	25.87951
0.831,	25,	25.87922
0.8315,	25,	25.87892
0.832,	25,	25.87863
0.8325,	25,	25.87834
0.833,	25,	25.87804
0.8335,	25,	25.87775
0.834,	25,	25.87745
0.8345,	25,	25.87716
0.835,	25,	25.87687
0.8355,	25,	25.87657
0.836,	25,	25.87628
0.8365,	25,	25.87598
0.837,	25,	25.87569
0.8375,	25,	25.8754
0.838,	25,	25.8751
0.8385,	25,	25.87481
0.839,	25,	25.87452
0.8395,	25,	25.87422
0.84,	25,	25.87393
0.8405,	25,	25.87363
0.841,	25,	25.87334
0.8415,	25,	25.87305
0.842,	25,	25.87275
0.8425,	25,	25.87246
0.843,	25,	25.87217
0.8435,	25,	25.87187
0.844,	25,	25.87158
0.8445,	25,	25.87128
0.845,	25,	25.87099
0.8455,	25,	25.8707
0.846,	25,	25.87041
0.8465,	25,	25.87011
0.847,	25,	25.86982
0.8475,	25,	25.86952
0.848,	25,	25.86923
0.8485,	25,	25.86894
0.849,	25,	25.86864
0.8495,	25,	25.86835
0.85,	25,	25.86806
0.8505,	25,	25.86776
0.851,	25,	25.86747
0.8515,	25,	25.86718
0.852,	25,	25.86688
0.8525,	25,	25.86659
0.853,	25,	25.8663
0.8535,	25,	25.866
0.854,	25,	25.86571
0.8545,	25,	25.86542
0.855,	25,	25.86512
0.8555,	25,	25.86483
0.856,	25,	25.86454
0.8565,	25,	25.86424
0.857,	25,	25.86395
0.8575,	25,	25.86366
0.858,	25,	25.86336
0.8585,	25,	25.86307
0.859,	25,	25.86278
0.8595,	25,	25.86249
0.86,	25,	25.86219
0.8605,	25,	25.8619
0.861,	25,	25.86161
0.8615,	25,	25.86131
0.862,	25,	25.86102
0.8625,	25,	25.86073
0.863,	25,	25.86043
0.8635,	25,	25.86014
0.864,	25,	25.85985
0.8645,	25,	25.85955
0.865,	25,	25.85926
0.8655,	25,	25.85897
0.866,	25,	25.85868
0.8665,	25,	25.85838
0.867,	25,	25.85809
0.8675,	25,	25.8578
0.868,	25,	25.8575
0.8685,	25,	25.85721
0.869,	25,	25.85692
0.8695,	25,	25.85662
0.87,	25,	25.85633
0.8705,	25,	25.85604
0.871,	25,	25.85575
0.8715,	25,	25.85545
0.872,	25,	25.85516
0.8725,	25,	25.85487
0.873,	25,	25.85458
0.8735,	25,	25.85428
0.874,	25,	25.85399
0.8745,	25,	25.8537
0.875,	25,	25.8534
0.8755,	25,	25.85311
0.876,	25,	25.85282
0.8765,	25,	25.85253
0.877,	25,	25.85224
0.8775,	25,	25.85194
0.878,	25,	25.85165
0.8785,	25,	25.85136
0.879,	25,	25.85106
0.8795,	25,	25.85077
0.88,	25,	25.85048
0.8805,	25,	25.85019
0.881,	25,	25.84989
0.8815,	25,	25.8496
0.882,	25,	25.84931
0.8825,	25,	25.84902
0.883,	25,	25.84872
0.8835,	25,	25.84843
0.884,	25,	25.84814
0.8845,	25,	25.84785
0.885,	25,	25.84756
0.8855,	25,	25.84726
0.886,	25,	25.84697
0.8865,	25,	25.84668
0.887,	25,	25.84638
0.8875,	25,	25.84609
0.888,	25,	25.8458
0.8885,	25,	25.84551
0.889,	25,	25.84522
0.8895,	25,	25.84492
0.89,	25,	25.84463
0.8905,	25,	25.84434
0.891,	25,	25.84405
0.8915,	25,	25.84376
0.892,	25,	25.84346
0.8925,	25,	25.84317
0.893,	25,	25.84288
0.8935,	25,	25.84259
0.894,	25,	25.84229
0.8945,	25,	25.842
0.895,	25,	25.84171
0.8955,	25,	25.84142
0.896,	25,	25.84113
0.8965,	25,	25.84083
0.897,	25,	25.84054
0.8975,	25,	25.84025
0.898,	25,	25.83996
0.8985,	25,	25.83967
0.899,	25,	25.83937
0.8995,	25,	25.83908
0.9,	25,	25.83879
0.9005,	25,	25.8385
0.901,	25,	25.83821
0.9015,	25,	25.83791
0.902,	25,	25.83762
0.9025,	25,	25.83733
0.903,	25,	25.83704
0.9035,	25,	25.83675
0.904,	25,	25.83645
0.9045,	25,	25.83616
0.905,	25,	25.83587
0.9055,	25,	25.83558
0.906,	25,	25.83529
0.9065,	25,	25.835
0.907,	25,	25.8347
0.9075,	25,	25.83441
0.908,	25,	25.83412
0.9085,	25,	25.83383
0.909,	25,	25.83354
0.9095,	25,	25.83325
0.91,	25,	25.83295
0.9105,	25,	25.83266
0.911,	25,	25.83237
0.9115,	25,	25.83208
0.912,	25,	25.83179
0.9125,	25,	25.8315
0.913,	25,	25.8312
0.9135,	25,	25.83091
0.914,	25,	25.83062
0.9145,	25,	25.83033
0.915,	25,	25.83004
0.9155,	25,	25.82975
0.916,	25,	25.82945
0.9165,	25,	25.82916
0.917,	25,	25.82887
0.9175,	25,	25.82858
0.918,	25,	25.82829
0.9185,	25,	25.828
0.919,	25,	25.82771
0.9195,	25,	25.82742
0.92,	25,	25.82712
0.9205,	25,	25.82683
0.921,	25,	25.82654
0.9215,	25,	25.82625
0.922,	25,	25.82596
0.9225,	25,	25.82567
0.923,	25,	25.82538
0.9235,	25,	25.82508
0.924,	25,	25.82479
0.9245,	25,	25.8245
0.925,	25,	25.82421
0.9255,	25,	25.82392
0.926,	25,	25.82363
0.9265,	25,	25.82334
0.927,	25,	25.82305
0.9275,	25,	25.82276
0.928,	25,	25.82246
0.9285,	25,	25.82217
0.929,	25,	25.82188
0.9295,	25,	25.82159
0.93,	25,	25.8213
0.9305,	25,	25.82101
0.931,	25,	25.82072
0.9315,	25,	25.82043
0.932,	25,	25.82014
0.9325,	25,	25.81985
0.933,	25,	25.81955
0.9335,	25,	25.81926
0.934,	25,	25.81897
0.9345,	25,	25.81868
0.935,	25,	25.81839
0.9355,	25,	25.8181
0.936,	25,	25.81781
0.9365,	25,	25.81752
0.937,	25,	25.81723
0.9375,	25,	25.81693
0.938,	25,	25.81664
0.9385,	25,	25.81635
0.939,	25,	25.81606
0.9395,	25,	25.81577
0.94,	25,	25.81548
0.9405,	25,	25.81519
0.941,	25,	25.8149
0.9415,	25,	25.81461
0.942,	25,	25.81432
0.9425,	25,	25.81403
0.943,	25,	25.81374
0.9435,	25,	25.81345
0.944,	25,	25.81316
0.9445,	25,	25.81286
0.945,	25,	25.81257
0.9455,	25,	25.81228
0.946,	25,	25.81199
0.9465,	25,	25.8117
0.947,	25,	25.81141
0.9475,	25,	25.81112
0.948,	25,	25.81083
0.9485,	25,	25.81054
0.949,	25,	25.81025
0.9495,	25,	25.80996
0.95,	25,	25.80967
0.9505,	25,	25.80938
0.951,	25,	25.80909
0.9515,	25,	25.8088
0.952,	25,	25.80851
0.9525,	25,	25.80822
0.953,	25,	25.80793
0.9535,	25,	25.80764
0.954,	25,	25.80734
0.9545,	25,	25.80705
0.955,	25,	25.80676
0.9555,	25,	25.80647
0.956,	25,	25.80618
0.9565,	25,	25.80589
0.957,	25,	25.8056
0.9575,	25,	25.80531
0.958,	25,	25.80502
0.9585,	25,	25.80473
0.959,	25,	25.80444
0.9595,	25,	25.80415
0.96,	25,	25.80386
0.9605,	25,	25.80357
0.961,	25,	25.80328
0.9615,	25,	25.80299
0.962,	25,	25.8027
0.9625,	25,	25.80241
0.963,	25,	25.80212
0.9635,	25,	25.80183
0.964,	25,	25.80154
0.9645,	25,	25.80125
0.965,	25,	25.80096
0.9655,	25,	25.80067
0.966,	25,	25.80038
0.9665,	25,	25.80009
0.967,	25,	25.7998
0.9675,	25,	25.79951
0.968,	25,	25.79922
0.9685,	25,	25.79893
0.969,	25,	25.79864
0.9695,	25,	25.79835
0.97,	25,	25.79806
0.9705,	25,	25.79777
0.971,	25,	25.79748
0.9715,	25,	25.79719
0.972,	25,	25.7969
0.9725,	25,	25.79661
0.973,	25,	25.79632
0.9735,	25,	25.79603
0.974,	25,	25.79574
0.9745,	25,	25.79545
0.975,	25,	25.79516
0.9755,	25,	25.79487
0.976,	25,	25.79458
0.9765,	25,	25.79429
0.977,	25,	25.794
0.9775,	25,	25.79371
0.978,	25,	25.79342
0.9785,	25,	25.79313
0.979,	25,	25.79284
0.9795,	25,	25.79256
0.98,	25,	25.79227
0.9805,	25,	25.79198
0.981,	25,	25.79169
0.9815,	25,	25.7914
0.982,	25,	25.79111
0.9825,	25,	25.79082
0.983,	25,	25.79053
0.9835,	25,	25.79024
0.984,	25,	25.78995
0.9845,	25,	25.78966
0.985,	25,	25.78937
0.9855,	25,	25.78908
0.986,	25,	25.78879
0.9865,	25,	25.7885
0.987,	25,	25.78821
0.9875,	25,	25.78792
0.988,	25,	25.78763
0.9885,	25,	25.78735
0.989,	25,	25.78705
0.9895,	25,	25.78677
0.99,	25,	25.78648
0.9905,	25,	25.78619
0.991,	25,	25.7859
0.9915,	25,	25.78561
0.992,	25,	25.78532
0.9925,	25,	25.78503
0.993,	25,	25.78474
0.9935,	25,	25.78445
0.994,	25,	25.78416
0.9945,	25,	25.78387
0.995,	25,	25.78358
0.9955,	25,	25.78329
0.996,	25,	25.78301
0.9965,	25,	25.78272
0.997,	25,	25.78243
0.9975,	25,	25.78214
0.998,	25,	25.78185
0.9985,	25,	25.78156
0.999,	25,	25.78127
0.9995,	25,	25.78098
1,	25,	25.78069
1.0005,	25,	25.7804
1.001,	25,	25.78012
1.0015,	25,	25.77983
1.002,	25,	25.77954
1.0025,	25,	25.77925
1.003,	25,	25.77896
1.0035,	25,	25.77867
1.004,	25,	25.77838
1.0045,	25,	25.77809
1.005,	25,	25.7778
1.0055,	25,	25.77751
1.006,	25,	25.77723
1.0065,	25,	25.77694
1.007,	25,	25.77665
1.0075,	25,	25.77636
1.008,	25,	25.77607
1.0085,	25,	25.77578
1.009,	25,	25.77549
1.0095,	25,	25.7752
1.01,	25,	25.77492
1.0105,	25,	25.77463
1.011,	25,	25.77434
1.0115,	25,	25.77405
1.012,	25,	25.77376
1.0125,	25,	25.77347
1.013,	25,	25.77318
1.0135,	25,	25.77289
1.014,	25,	25.77261
1.0145,	25,	25.77232
1.015,	25,	25.77203
1.0155,	25,	25.77174
1.016,	25,	25.77145
1.0165,	25,	25.77116
1.017,	25,	25.77087
1.0175,	25,	25.77059
1.018,	25,	25.7703
1.0185,	25,	25.77001
1.019,	25,	25.76972
1.0195,	25,	25.76943
1.02,	25,	25.76914
1.0205,	25,	25.76885
1.021,	25,	25.76857
1.0215,	25,	25.76828
1.022,	25,	25.76799
1.0225,	25,	25.7677
1.023,	25,	25.76741
1.0235,	25,	25.76712
1.024,	25,	25.76684
1.0245,	25,	25.76655
1.025,	25,	25.76626
1.0255,	25,	25.76597
1.026,	25,	25.76568
1.0265,	25,	25.76539
1.027,	25,	25.76511
1.0275,	25,	25.76482
1.028,	25,	25.76453
1.0285,	25,	25.76424
1.029,	25,	25.76395
1.0295,	25,	25.76366
1.03,	25,	25.76338
1.0305,	25,	25.76309
1.031,	25,	25.7628
1.0315,	25,	25.76251
1.032,	25,	25.76222
1.0325,	25,	25.76194
1.033,	25,	25.76165
1.0335,	25,	25.76136
1.034,	25,	25.76107
1.0345,	25,	25.76078
1.035,	25,	25.7605
