time,load/Load_R1/p_mw,load/Load_R1/q_mvar,load/Load_R11/p_mw,load/Load_R11/q_mvar,load/Load_R15/p_mw,load/Load_R15/q_mvar,load/Load_R16/p_mw,load/Load_R16/q_mvar,load/Load_R17/p_mw,load/Load_R17/q_mvar,load/Load_R18/p_mw,load/Load_R18/q_mvar,load/Load_I2/p_mw,load/Load_I2/q_mvar,load/Load_C1/p_mw,load/Load_C1/q_mvar,load/Load_C12/p_mw,load/Load_C12/q_mvar,load/Load_C13/p_mw,load/Load_C13/q_mvar,load/Load_C14/p_mw,load/Load_C14/q_mvar,load/Load_C17/p_mw,load/Load_C17/q_mvar,load/Load_C18/p_mw,load/Load_C18/q_mvar,load/Load_C19/p_mw,load/Load_C19/q_mvar,load/Load_C20/p_mw,load/Load_C20/q_mvar,load/PV_Load_R1/p_mw,load/PV_Load_R1/q_mvar,load/PV_Load_R11/p_mw,load/PV_Load_R11/q_mvar,load/PV_Load_R15/p_mw,load/PV_Load_R15/q_mvar,load/PV_Load_R16/p_mw,load/PV_Load_R16/q_mvar,load/PV_Load_R17/p_mw,load/PV_Load_R17/q_mvar,load/PV_Load_R18/p_mw,load/PV_Load_R18/q_mvar,load/PV_Load_I2/p_mw,load/PV_Load_I2/q_mvar,load/PV_Load_C1/p_mw,load/PV_Load_C1/q_mvar,load/PV_Load_C12/p_mw,load/PV_Load_C12/q_mvar,load/PV_Load_C13/p_mw,load/PV_Load_C13/q_mvar,load/PV_Load_C14/p_mw,load/PV_Load_C14/q_mvar,load/PV_Load_C17/p_mw,load/PV_Load_C17/q_mvar,load/PV_Load_C18/p_mw,load/PV_Load_C18/q_mvar,load/PV_Load_C19/p_mw,load/PV_Load_C19/q_mvar,load/PV_Load_C20/p_mw,load/PV_Load_C20/q_mvar
225,0.000677536,0.000265539,0.00124333,0.000487283,0.000823271,0.000322655,0.000356148,0.000139581,0.00185213,0.000725883,0.000905955,0.00035506,0.000692251,0.000271306,0.000390456,0.000153027,0.000246861,9.67495e-05,0.00293191,0.00114907,0.00157184,0.000616031,0.00265805,0.00104174,0.000477162,0.000187008,0.00117189,0.000459284,0.000176032,6.89904e-05,-0.00198497,-0,-0.00198499,-0,-0.00198496,-0,-0.00198495,-0,-0.00198491,-0,-0.00198499,-0,-0.00198491,-0,-0.00198491,-0,-0.00198499,-0,-0.00198491,-0,-0.00198495,-0,-0.00198491,-0,-0.00198491,-0,-0.00198499,-0,-0.00198491,-0
226,0.000988871,0.000387557,0.0015259,0.000598029,0.000823271,0.000322655,0.000421394,0.000165152,0.00209381,0.000820604,0.000905955,0.00035506,0.000692251,0.000271306,0.000390456,0.000153027,0.000246861,9.67495e-05,0.00293191,0.00114907,0.0012522,0.00049076,0.00183146,0.000717783,0.00045575,0.000178617,0.000771162,0.000302233,0.000176032,6.89904e-05,-0.00181674,-0,-0.00181672,-0,-0.00181667,-0,-0.00181672,-0,-0.00181672,-0,-0.00181672,-0,-0.00181672,-0,-0.00181672,-0,-0.00181672,-0,-0.00181672,-0,-0.00181672,-0,-0.00181672,-0,-0.00181672,-0,-0.00181667,-0,-0.00181672,-0
227,0.000988871,0.000387557,0.00194976,0.000764149,0.000434029,0.000170104,0.000555591,0.000217746,0.00225494,0.000883751,0.00100888,0.0003954,0.000692251,0.000271306,0.000428861,0.000168078,0.000246861,9.67495e-05,0.00278366,0.00109097,0.000377592,0.000147985,0.00248472,0.000973806,0.000537724,0.000210744,0.000538183,0.000210924,0.000176032,6.89904e-05,-0.0017577,-0,-0.00175773,-0,-0.00175766,-0,-0.00175764,-0,-0.00175766,-0,-0.00175773,-0,-0.00175766,-0,-0.00175766,-0,-0.00175773,-0,-0.00175766,-0,-0.00175764,-0,-0.00175766,-0,-0.00175766,-0,-0.00175763,-0,-0.00175766,-0
228,0.000988871,0.000387557,0.00130549,0.000511647,0.000174533,6.84029e-05,0.00263236,0.00103167,0.00225494,0.000883751,0.0014206,0.000556761,0.000609329,0.000238807,0.000195228,7.65133e-05,0.000246861,9.67495e-05,0.00268482,0.00105223,0.000318758,0.000124927,0.00108568,0.000425496,0.000634686,0.000248745,0.000479938,0.000188096,0.000176032,6.89904e-05,-0.00203808,-0,-0.00203798,-0,-0.00203797,-0,-0.00203803,-0,-0.00203805,-0,-0.00203798,-0,-0.00203805,-0,-0.00203805,-0,-0.00203798,-0,-0.00203805,-0,-0.00203803,-0,-0.00203805,-0,-0.00203805,-0,-0.00203803,-0,-0.00203805,-0
229,0.000988871,0.000387557,0.00114443,0.000448522,0.000174533,6.84029e-05,0.00318909,0.00124986,0.00126292,0.000494962,0.0014206,0.000556761,0.000626357,0.000245481,0.00013762,5.39356e-05,0.000246861,9.67495e-05,0.00268482,0.00105223,0.000225238,8.82748e-05,0.00111158,0.00043565,0.000639274,0.000250543,0.000540513,0.000211837,0.000176032,6.89904e-05,-0.00176026,-0,-0.00176028,-0,-0.00176024,-0,-0.00176016,-0,-0.00176021,-0,-0.00176028,-0,-0.00176021,-0,-0.00176021,-0,-0.00176028,-0,-0.00176021,-0,-0.00176016,-0,-0.00176021,-0,-0.00176021,-0,-0.00176023,-0,-0.00176021,-0
230,0.000988871,0.000387557,0.00871036,0.00341375,0.000174533,6.84029e-05,0.0031851,0.0012483,0.00106073,0.000415719,0.0014206,0.000556761,0.001192,0.000467168,9.92141e-05,3.88838e-05,0.000283891,0.000111262,0.0023239,0.000910781,0.000226848,8.89058e-05,0.00112886,0.000442419,0.000657626,0.000257736,0.0007241,0.000283788,0.000176032,6.89904e-05,-0.00124925,-0,-0.00124922,-0,-0.0012492,-0,-0.00124921,-0,-0.00124925,-0,-0.00124922,-0,-0.00124925,-0,-0.00124925,-0,-0.00124922,-0,-0.00124925,-0,-0.00124921,-0,-0.00124925,-0,-0.00124925,-0,-0.00124917,-0,-0.00124925,-0
231,0.000988871,0.000387557,0.00163611,0.00064122,0.000174533,6.84029e-05,0.0036273,0.0014216,0.000860904,0.000337404,0.0014104,0.00055276,0.001192,0.000467168,9.92141e-05,3.88838e-05,0.000308577,0.000120937,0.000489754,0.000191944,0.00023197,9.09133e-05,0.00112886,0.000442419,0.000657626,0.000257736,0.000636034,0.000249273,0.000176032,6.89904e-05,-0.000956798,-0,-0.000956785,-0,-0.000956799,-0,-0.000956775,-0,-0.00095677,-0,-0.000956785,-0,-0.00095677,-0,-0.00095677,-0,-0.000956785,-0,-0.00095677,-0,-0.000956775,-0,-0.00095677,-0,-0.00095677,-0,-0.00095679,-0,-0.00095677,-0
232,0.000988871,0.000387557,0.0021617,0.000847208,0.000174533,6.84029e-05,0.00300874,0.00117918,0.000813515,0.000318831,0.00135085,0.000529423,0.001192,0.000467168,0.00014114,5.53154e-05,0.000308577,0.000120937,0.000489754,0.000191944,0.000221725,8.68982e-05,0.00112886,0.000442419,0.000838091,0.000328463,0.000636034,0.000249273,0.000176032,6.89904e-05,-0.000873254,-0,-0.000873236,-0,-0.000873256,-0,-0.00087321,-0,-0.000873236,-0,-0.000873236,-0,-0.000873236,-0,-0.000873236,-0,-0.000873236,-0,-0.000873236,-0,-0.00087321,-0,-0.000873236,-0,-0.000873236,-0,-0.000873231,-0,-0.000873236,-0
233,0.00125682,0.000492572,0.0021617,0.000847208,0.000203513,7.97603e-05,0.00329651,0.00129196,0.000813515,0.000318831,0.00140104,0.000549093,0.0011076,0.000434089,0.000288041,0.000112889,0.000351303,0.000137682,0.000489754,0.000191944,0.000221725,8.68982e-05,0.00112886,0.000442419,0.000838091,0.000328463,0.000641626,0.000251465,0.000176032,6.89904e-05,-0.000785258,-0,-0.00078523,-0,-0.000785227,-0,-0.000785226,-0,-0.0007852,-0,-0.00078523,-0,-0.0007852,-0,-0.0007852,-0,-0.00078523,-0,-0.0007852,-0,-0.000785226,-0,-0.0007852,-0,-0.0007852,-0,-0.00078524,-0,-0.0007852,-0
234,0.00209003,0.00081912,0.0021617,0.000847208,0.000210757,8.25997e-05,0.00329651,0.00129196,0.000813515,0.000318831,0.00151843,0.000595101,0.000707799,0.000277399,0.000288041,0.000112889,0.000973204,0.000381416,0.00035077,0.000137473,0.00242229,0.000949342,0.00111158,0.00043565,0.009,0.00352727,0.000695677,0.000272649,0.000176032,6.89904e-05,-0.00063733,-0,-0.000637316,-0,-0.000637303,-0,-0.000637297,-0,-0.000637316,-0,-0.000637316,-0,-0.000637316,-0,-0.000637316,-0,-0.000637316,-0,-0.000637316,-0,-0.000637297,-0,-0.000637316,-0,-0.000637316,-0,-0.000637316,-0,-0.000637316,-0
235,0.00219785,0.000861376,0.00209953,0.000822844,0.000210757,8.25997e-05,0.00323895,0.0012694,0.000813515,0.000318831,0.00151843,0.000595101,0.000680405,0.000266663,0.000324846,0.000127313,0.000973204,0.000381416,0.000127954,5.01474e-05,0.00117756,0.000461507,0.000875942,0.000343298,0.000406505,0.000159317,0.000864354,0.000338756,0.000176032,6.89904e-05,-0.000458951,-0,-0.000458931,-0,-0.000458929,-0,-0.000458928,-0,-0.000458939,-0,-0.000458931,-0,-0.000458939,-0,-0.000458939,-0,-0.000458931,-0,-0.000458939,-0,-0.000458928,-0,-0.000458939,-0,-0.000458939,-0,-0.000458941,-0,-0.000458939,-0
236,0.00572779,0.00224483,0.0021179,0.000830042,0.000367508,0.000144033,0.00300874,0.00117918,0.00109548,0.000429339,0.00195737,0.00076713,0.00104763,0.000410586,0.000472067,0.000185012,0.00215814,0.000845814,0.000127954,5.01474e-05,0.000306464,0.000120109,0.00113873,0.000446287,0.000380812,0.000149247,0.00103909,0.000407238,0.000176032,6.89904e-05,-0.000338706,-0,-0.000338712,-0,-0.000338701,-0,-0.000338702,-0,-0.000338705,-0,-0.000338712,-0,-0.000338705,-0,-0.000338705,-0,-0.000338712,-0,-0.000338705,-0,-0.000338702,-0,-0.000338705,-0,-0.000338705,-0,-0.000338707,-0,-0.000338705,-0
237,0.0022425,0.000878878,0.0021405,0.000838902,0.000694841,0.000272321,0.00300874,0.00117918,0.00128346,0.000503011,0.00248819,0.000975165,0.00115128,0.000451209,0.0009819,0.000384824,0.0005355,0.000209872,0.000127954,5.01474e-05,0.000311733,0.000122174,0.00131391,0.000514947,0.00050469,0.000197797,0.00118354,0.00046385,0.000176032,6.89904e-05,-0.000215195,-0,-0.000215191,-0,-0.000215188,-0,-0.000215186,-0,-0.000215191,-0,-0.000215191,-0,-0.000215191,-0,-0.000215191,-0,-0.000215191,-0,-0.000215191,-0,-0.000215186,-0,-0.000215191,-0,-0.000215191,-0,-0.000215191,-0,-0.000215191,-0
238,0.00123705,0.000484821,0.0021405,0.000838902,0.00107157,0.000419968,0.00311131,0.00121938,0.00163256,0.00063983,0.00248819,0.000975165,0.00115128,0.000451209,0.00104015,0.000407653,0.0008023,0.000314436,0.000127954,5.01474e-05,0.000311733,0.000122174,0.00131391,0.000514947,0.000298226,0.00011688,0.00124225,0.000486859,0.000176032,6.89904e-05,-0.000175442,-0,-0.000175443,-0,-0.00017544,-0,-0.000175439,-0,-0.000175443,-0,-0.000175443,-0,-0.000175443,-0,-0.000175443,-0,-0.000175443,-0,-0.000175443,-0,-0.000175439,-0,-0.000175443,-0,-0.000175443,-0,-0.000175443,-0,-0.000175443,-0
239,0.00112923,0.000442565,0.0021405,0.000838902,0.00106367,0.00041687,0.0031341,0.00122831,0.001552,0.000608256,0.00248819,0.000975165,0.00115128,0.000451209,0.00104015,0.000407653,0.00115835,0.000453979,0.000127954,5.01474e-05,0.00034115,0.000133703,0.00114489,0.000448705,0.000298226,0.00011688,0.00123106,0.000482477,0.000176032,6.89904e-05,-0.000177096,-0,-0.000177094,-0,-0.000177087,-0,-0.000177084,-0,-0.000177094,-0,-0.000177094,-0,-0.000177094,-0,-0.000177094,-0,-0.000177094,-0,-0.000177094,-0,-0.000177084,-0,-0.000177094,-0,-0.000177094,-0,-0.000177094,-0,-0.000177094,-0
240,0.00112923,0.000442565,0.00185793,0.000728156,0.00145291,0.000569422,0.00101887,0.000399313,0.00466152,0.00182693,0.00248819,0.000975165,0.00115128,0.000451209,0.00104015,0.000407653,0.00115835,0.000453979,0.000127954,5.01474e-05,0.000461013,0.000180679,0.00080377,0.000315012,0.000298226,0.00011688,0.000878333,0.000344235,0.000176032,6.89904e-05,-0.000196529,-0,-0.000196533,-0,-0.000196523,-0,-0.000196526,-0,-0.000196525,-0,-0.000196533,-0,-0.000196525,-0,-0.000196525,-0,-0.000196533,-0,-0.000196525,-0,-0.000196526,-0,-0.000196525,-0,-0.000196525,-0,-0.000196528,-0,-0.000196525,-0
241,0.00112923,0.000442565,0.00143407,0.000562037,0.0017124,0.000671123,0.000412562,0.000161691,0.00822677,0.00322422,0.00202883,0.000795135,0.0015807,0.000619506,0.000663454,0.00026002,0.00115835,0.000453979,0.000127954,5.01474e-05,0.0005137,0.000201329,0.000427485,0.000167539,0.000288438,0.000113044,0.000878333,0.000344235,0.000176032,6.89904e-05,-0.000170413,-0,-0.000170414,-0,-0.000170405,-0,-0.000170408,-0,-0.000170407,-0,-0.000170414,-0,-0.000170407,-0,-0.000170407,-0,-0.000170414,-0,-0.000170407,-0,-0.000170408,-0,-0.000170407,-0,-0.000170407,-0,-0.000170409,-0,-0.000170407,-0
242,0.00112923,0.000442565,0.00143407,0.000562037,0.00516883,0.00202576,0.000808313,0.000316793,0.00121632,0.000476699,0.00152864,0.000599102,0.00168806,0.00066158,0.00049287,0.000193165,0.00112132,0.000439466,0.000127954,5.01474e-05,0.000440524,0.000172649,0.000410212,0.00016077,0.000287215,0.000112565,0.000878333,0.000344235,0.000176032,6.89904e-05,-9.00611e-05,-0,-9.006e-05,-0,-9.00618e-05,-0,-9.00576e-05,-0,-9.0063e-05,-0,-9.006e-05,-0,-9.0063e-05,-0,-9.0063e-05,-0,-9.006e-05,-0,-9.0063e-05,-0,-9.00576e-05,-0,-9.0063e-05,-0,-9.0063e-05,-0,-9.006e-05,-0,-9.0063e-05,-0
243,0.00112923,0.000442565,0.00143407,0.000562037,0.00132053,0.000517539,0.000383215,0.000150189,0.000663449,0.000260018,0.00119518,0.000468413,0.0018539,0.000726577,0.000382454,0.000149891,0.00109663,0.000429791,0.000362241,0.000141969,0.000301488,0.000118159,0.000410212,0.00016077,0.000404976,0.000158717,0.000878333,0.000344235,0.000176032,6.89904e-05,-6.86563e-05,-0,-6.86551e-05,-0,-6.86545e-05,-0,-6.86543e-05,-0,-6.86558e-05,-0,-6.86551e-05,-0,-6.86558e-05,-0,-6.86558e-05,-0,-6.86551e-05,-0,-6.86558e-05,-0,-6.86543e-05,-0,-6.86558e-05,-0,-6.86558e-05,-0,-6.86551e-05,-0,-6.86558e-05,-0
244,0.00112923,0.000442565,0.00143407,0.000562037,0.00150494,0.000589813,0.000383215,0.000150189,0.000663449,0.000260018,0.00119518,0.000468413,0.00210267,0.000824073,0.000308844,0.000121042,0.00109663,0.000429791,0.000518433,0.000203183,0.000321685,0.000126074,0.000410212,0.00016077,0.000365212,0.000143133,0.000987367,0.000386967,0.000176032,6.89904e-05,-6.64631e-05,-0,-6.6462e-05,-0,-6.64621e-05,-0,-6.64616e-05,-0,-6.64628e-05,-0,-6.6462e-05,-0,-6.64628e-05,-0,-6.64628e-05,-0,-6.6462e-05,-0,-6.64628e-05,-0,-6.64616e-05,-0,-6.64628e-05,-0,-6.64628e-05,-0,-6.64625e-05,-0,-6.64628e-05,-0
245,0.00112923,0.000442565,0.00139168,0.000545425,0.00126125,0.000494308,0.000378941,0.000148514,0.000995173,0.000390027,0.00119518,0.000468413,0.00301259,0.00118069,0.000308844,0.000121042,0.000503218,0.00019722,0.000518433,0.000203183,0.000366615,0.000143683,0.000444757,0.000174308,0.000290579,0.000113883,0.00376961,0.00147738,0.000176032,6.89904e-05,-6.15417e-05,-0,-6.15416e-05,-0,-6.15405e-05,-0,-6.15394e-05,-0,-6.15408e-05,-0,-6.15416e-05,-0,-6.15408e-05,-0,-6.15408e-05,-0,-6.15416e-05,-0,-6.15408e-05,-0,-6.15394e-05,-0,-6.15408e-05,-0,-6.15408e-05,-0,-6.15411e-05,-0,-6.15408e-05,-0
246,0.00126958,0.000497573,0.00122214,0.000478977,0.00126125,0.000494308,0.000361846,0.000141814,0.000663449,0.000260018,0.00129726,0.00050842,0.00350938,0.00137539,0.00041926,0.000164316,0.000503218,0.00019722,0.000518433,0.000203183,0.00124122,0.000486458,0.000638451,0.000250221,0.00050469,0.000197797,0.00774191,0.0030342,0.000176032,6.89904e-05,-4.14666e-05,-0,-4.1465e-05,-0,-4.14653e-05,-0,-4.14642e-05,-0,-4.14658e-05,-0,-4.1465e-05,-0,-4.14658e-05,-0,-4.14658e-05,-0,-4.1465e-05,-0,-4.14658e-05,-0,-4.14642e-05,-0,-4.14658e-05,-0,-4.14658e-05,-0,-4.1466e-05,-0,-4.14658e-05,-0
247,0.00184759,0.000724106,0.00150471,0.000589723,0.00125401,0.000491468,0.000361846,0.000141814,0.00143747,0.000563372,0.00182467,0.000715121,0.00362932,0.0014224,0.000505672,0.000198182,0.000887752,0.000347926,0.000382979,0.000150096,0.00167853,0.000657845,0.00119979,0.000470221,0.000415987,0.000163033,0.00785607,0.00307894,0.000176032,6.89904e-05,-2.18652e-05,-0,-2.18643e-05,-0,-2.18644e-05,-0,-2.18645e-05,-0,-2.18651e-05,-0,-2.18643e-05,-0,-2.18651e-05,-0,-2.18651e-05,-0,-2.18643e-05,-0,-2.18651e-05,-0,-2.18645e-05,-0,-2.18651e-05,-0,-2.18651e-05,-0,-2.18653e-05,-0,-2.18651e-05,-0
248,0.00198093,0.000776363,0.00122214,0.000478977,0.00175192,0.00068661,0.000464417,0.000182013,0.00215384,0.000844129,0.00272297,0.00106718,0.00388253,0.00152163,0.000597525,0.000234181,0.00149446,0.000585707,0.000424453,0.000166351,0.00252679,0.000990296,0.00174695,0.000684662,0.000471044,0.000184611,0.0078584,0.00307985,0.000176032,6.89904e-05,-2.0463e-06,-0,-2.04623e-06,-0,-2.04629e-06,-0,-2.04619e-06,-0,-2.04631e-06,-0,-2.04623e-06,-0,-2.04631e-06,-0,-2.04631e-06,-0,-2.04623e-06,-0,-2.04631e-06,-0,-2.04619e-06,-0,-2.04631e-06,-0,-2.04631e-06,-0,-2.04633e-06,-0,-2.04631e-06,-0
249,0.00196179,0.000768862,0.00150471,0.000589723,0.00142261,0.000557548,0.00634342,0.0024861,0.00293023,0.00114841,0.0027604,0.00108185,0.00340721,0.00133535,0.000756908,0.000296646,0.00120962,0.000474073,0.000480488,0.000188312,0.000366615,0.000143683,0.0023706,0.00092908,0.000508972,0.000199476,0.00650945,0.00255117,0.000176032,6.89904e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
250,0.00232672,0.000911883,0.000360283,0.000141201,0.00147859,0.000579489,0.009,0.00352727,0.00296183,0.00116079,0.00249669,0.000978499,0.00270607,0.00106056,0.00127058,0.000497964,0.000716848,0.000280946,0.000487548,0.000191079,0.000458086,0.000179532,0.000169637,6.64838e-05,0.000613275,0.000240354,0.00837282,0.00328146,0.000176032,6.89904e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
251,0.002009,0.000787365,0.000360283,0.000141201,0.00179473,0.000703388,0.00454872,0.00178273,0.00258271,0.00101221,0.00246607,0.000966497,0.00284896,0.00111656,0.00162903,0.000638447,0.000716848,0.000280946,0.000362683,0.000142142,0.00149251,0.000584943,0.000169637,6.64838e-05,0.000787622,0.000308684,0.00834626,0.00327105,0.000176032,6.89904e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
252,0.00191394,0.00075011,0.000360283,0.000141201,0.00192645,0.000755013,0.00466269,0.00182739,0.00181659,0.000711953,0.00234357,0.000918489,0.00322804,0.00126513,0.00154262,0.000604581,0.000377888,0.000148101,0.000405922,0.000159088,0.00205626,0.000805888,0.000169637,6.64838e-05,0.000847268,0.00033206,0.00880104,0.00344929,0.000176032,6.89904e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
253,0.00191394,0.00075011,0.000360283,0.000141201,0.00179473,0.000703388,0.00485244,0.00190176,0.00112154,0.000439554,0.00196928,0.000771798,0.00278381,0.00109103,0.00141076,0.000552903,0.000259205,0.000101587,0.000293411,0.000114993,0.000774209,0.000303427,0.000169637,6.64838e-05,0.000767741,0.000300892,0.00738405,0.00289395,0.000176032,6.89904e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
254,0.00170213,0.000667097,0.000360283,0.000141201,0.00207859,0.00081464,0.00280075,0.00109766,0.00136639,0.000535513,0.00181616,0.000711787,0.0028075,0.00110031,0.00120305,0.000471498,0.000384534,0.000150706,0.000266938,0.000104618,0.00078299,0.000306868,0.000169637,6.64838e-05,0.000710848,0.000278594,0.00214201,0.000839495,0.000176032,6.89904e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
255,0.00138442,0.000542579,0.000360283,0.000141201,0.00269374,0.00105573,0.00147018,0.00057619,0.00133322,0.000522512,0.00214452,0.000840476,0.00281343,0.00110263,0.000899648,0.000352589,0.00154383,0.000605057,0.000225022,8.81903e-05,0.00256455,0.00100509,0.000169637,6.64838e-05,0.000935971,0.000366824,0.00226736,0.000888619,0.000176032,6.89904e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
256,0.00139718,0.00054758,0.000360283,0.000141201,0.00375543,0.00147182,0.00144197,0.000565135,0.0013111,0.000513845,0.00231805,0.000908488,0.00510859,0.00200215,0.00108015,0.000423332,0.00474544,0.00185982,0.000207373,8.12734e-05,0.00171614,0.000672587,0.000169637,6.64838e-05,0.000804139,0.000315157,0.00242578,0.000950709,0.000176032,6.89904e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
257,0.00124406,0.000487571,0.000360283,0.000141201,0.00282217,0.00110606,0.00121375,0.000475692,0.00130636,0.000511987,0.00286248,0.00112186,0.00339462,0.00133041,0.00118129,0.000462968,0.00680388,0.00266657,0.000445632,0.000174651,0.000867583,0.000340022,0.000169637,6.64838e-05,0.000735624,0.000288305,0.00215739,0.000845521,0.000176032,6.89904e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
258,0.00119302,0.000467568,0.000360283,0.000141201,0.00217212,0.000851293,0.00121375,0.000475692,0.00100307,0.000393122,0.0036706,0.00143858,0.00186945,0.000732671,0.00115056,0.000450927,0.00206034,0.000807487,0.000472105,0.000185027,0.00287394,0.00112635,0.000169637,6.64838e-05,0.000630404,0.000247067,0.00239969,0.000940482,0.000176032,6.89904e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
259,0.00134614,0.000527577,0.000360283,0.000141201,0.00541976,0.0021241,0.00121375,0.000475692,0.00109785,0.000430268,0.00372079,0.00145825,0.00191387,0.000750081,0.00105743,0.000414426,0.00126279,0.000494911,0.000558143,0.000218746,0.000482088,0.000188939,0.000169637,6.64838e-05,0.000752447,0.000294898,0.00231116,0.000905785,0.000176032,6.89904e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
260,0.00138442,0.000542579,0.000360283,0.000141201,0.00170714,0.000669058,0.00124224,0.000486858,0.00161123,0.000631472,0.00252647,0.000990168,0.00235958,0.000924761,0.00113808,0.000446035,0.00185526,0.00072711,0.000645504,0.000252985,0.000450037,0.000176378,0.000169637,6.64838e-05,0.00204017,0.000799581,0.00244163,0.000956918,0.000176032,6.89904e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
261,0.0015184,0.000595087,0.000360283,0.000141201,0.00194885,0.000763789,0.00127358,0.000499141,0.00205353,0.000804817,0.00783204,0.00306952,0.00343978,0.00134811,0.00116017,0.00045469,0.0019692,0.000771764,0.000724924,0.000284111,0.000479307,0.000187849,0.000169637,6.64838e-05,0.00385706,0.00151165,0.0022366,0.000876566,0.000176032,6.89904e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
262,0.0014227,0.000557581,0.000360283,0.000141201,0.00159056,0.00062337,0.00116361,0.000456039,0.00238526,0.000934826,0.00330482,0.00129522,0.00365745,0.00143342,0.00091533,0.000358735,0.00202237,0.000792602,0.000677272,0.000265435,0.000523213,0.000205057,0.000169637,6.64838e-05,0.0038127,0.00149427,0.00196169,0.000768821,0.000176032,6.89904e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
263,0.00138442,0.000542579,0.000360283,0.000141201,0.00240724,0.000943443,0.00136476,0.000534874,0.0032817,0.00128616,0.00363743,0.00142558,0.00377591,0.00147985,0.00110576,0.000433367,0.00188944,0.000740506,0.000809638,0.000317312,0.00101028,0.000395946,0.000169637,6.64838e-05,0.0038127,0.00149427,0.00207352,0.00081265,0.000176032,6.89904e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
264,0.00138442,0.000542579,0.000360283,0.000141201,0.00400439,0.00156939,0.00132202,0.000518124,0.00327617,0.00128399,0.00353025,0.00138357,0.00362784,0.00142182,0.000355251,0.000139229,0.00219327,0.000859583,0.000714335,0.000279961,0.00241176,0.000945212,0.000169637,6.64838e-05,0.00261215,0.00102375,0.00210148,0.000823607,0.000176032,6.89904e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
265,0.00185397,0.000726606,0.000360283,0.000141201,0.00396487,0.00155391,0.00107414,0.000420976,0.00272488,0.00106793,0.00341371,0.00133789,0.0030733,0.00120448,0.000413499,0.000162058,0.00272212,0.00106685,0.000885087,0.000346882,0.000639564,0.000250657,0.000169637,6.64838e-05,0.000735624,0.000288305,0.00231023,0.00090542,0.000176032,6.89904e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
