"Time","FMU_Interface_OUT0_Battery Charge - Battery Charge","FMU_Interface_OUT1_Current - Current","FMU_Interface_OUT2_Net Voltage - Net Voltage","FMU_Interface_OUT3_Power - Power"
17.83,90.6314,-114.409,19.6122,-2.24382
17.84,90.631,-114.409,19.6122,-2.24381
17.85,90.6307,-114.408,19.6122,-2.24381
17.86,90.6304,-114.408,19.6122,-2.2438
17.87,90.6301,-114.407,19.6122,-2.24379
17.88,90.6298,-114.407,19.6123,-2.24378
17.89,90.6295,-114.406,19.6123,-2.24377
17.9,90.6291,-114.406,19.6123,-2.24377
17.91,90.6288,-114.405,19.6123,-2.24376
17.92,90.6285,-114.405,19.6123,-2.24375
17.93,90.6282,-114.404,19.6124,-2.24374
17.94,90.6279,-114.404,19.6124,-2.24373
17.95,90.6275,-114.403,19.6124,-2.24373
17.96,90.6272,-114.403,19.6124,-2.24372
17.97,90.6269,-114.402,19.6124,-2.24371
17.98,90.6266,-114.401,19.6125,-2.2437
17.99,90.6263,-114.401,19.6125,-2.24369
18,90.626,-114.4,19.6125,-2.24369
18.01,90.6256,-114.4,19.6125,-2.24368
18.02,90.6253,-114.399,19.6125,-2.24367
18.03,90.625,-114.399,19.6126,-2.24366
18.04,90.6247,-114.398,19.6126,-2.24365
18.05,90.6244,-114.398,19.6126,-2.24365
18.06,90.624,-114.397,19.6126,-2.24364
18.07,90.6237,-114.397,19.6126,-2.24363
18.08,90.6234,-114.396,19.6127,-2.24362
18.09,90.6231,-114.396,19.6127,-2.24361
18.1,90.6228,-114.395,19.6127,-2.24361
18.11,90.6225,-114.395,19.6127,-2.2436
18.12,90.6221,-114.394,19.6127,-2.24359
18.13,90.6218,-114.394,19.6128,-2.24358
18.14,90.6215,-114.393,19.6128,-2.24357
18.15,90.6212,-114.393,19.6128,-2.24357
18.16,90.6209,-114.392,19.6128,-2.24356
18.17,90.6206,-114.392,19.6128,-2.24355
18.18,90.6202,-114.391,19.6129,-2.24354
18.19,90.6199,-114.39,19.6129,-2.24353
18.2,90.6196,-114.39,19.6129,-2.24353
18.21,90.6193,-114.389,19.6129,-2.24352
18.22,90.619,-114.389,19.6129,-2.24351
18.23,90.6186,-114.388,19.613,-2.2435
18.24,90.6183,-114.388,19.613,-2.24349
18.25,90.618,-114.387,19.613,-2.24349
18.26,90.6177,-114.387,19.613,-2.24348
18.27,90.6174,-114.386,19.613,-2.24347
18.28,90.6171,-114.386,19.6131,-2.24346
18.29,90.6167,-114.385,19.6131,-2.24345
18.3,90.6164,-114.385,19.6131,-2.24345
18.31,90.6161,-114.384,19.6131,-2.24344
18.32,90.6158,-114.384,19.6131,-2.24343
18.33,90.6155,-114.383,19.6132,-2.24342
18.34,90.6152,-114.383,19.6132,-2.24341
18.35,90.6148,-114.382,19.6132,-2.24341
18.36,90.6145,-114.382,19.6132,-2.2434
18.37,90.6142,-114.381,19.6132,-2.24339
18.38,90.6139,-114.381,19.6133,-2.24338
18.39,90.6136,-114.38,19.6133,-2.24337
18.4,90.6132,-114.379,19.6133,-2.24337
18.41,90.6129,-114.379,19.6133,-2.24336
18.42,90.6126,-114.378,19.6133,-2.24335
18.43,90.6123,-114.378,19.6134,-2.24334
18.44,90.612,-114.377,19.6134,-2.24333
18.45,90.6117,-114.377,19.6134,-2.24333
18.46,90.6113,-114.376,19.6134,-2.24332
18.47,90.611,-114.376,19.6134,-2.24331
18.48,90.6107,-114.375,19.6135,-2.2433
18.49,90.6104,-114.375,19.6135,-2.24329
18.5,90.6101,-114.374,19.6135,-2.24329
18.51,90.6098,-114.374,19.6135,-2.24328
18.52,90.6094,-114.373,19.6135,-2.24327
18.53,90.6091,-114.373,19.6136,-2.24326
18.54,90.6088,-114.372,19.6136,-2.24325
18.55,90.6085,-114.372,19.6136,-2.24325
18.56,90.6082,-114.371,19.6136,-2.24324
18.57,90.6078,-114.371,19.6136,-2.24323
18.58,90.6075,-114.37,19.6136,-2.24322
18.59,90.6072,-114.37,19.6137,-2.24321
18.6,90.6069,-114.369,19.6137,-2.24321
18.61,90.6066,-114.368,19.6137,-2.2432
18.62,90.6063,-114.368,19.6137,-2.24319
18.63,90.6059,-114.367,19.6137,-2.24318
18.64,90.6056,-114.367,19.6138,-2.24317
18.65,90.6053,-114.366,19.6138,-2.24317
18.66,90.605,-114.366,19.6138,-2.24316
18.67,90.6047,-114.365,19.6138,-2.24315
18.68,90.6044,-114.365,19.6138,-2.24314
18.69,90.604,-114.364,19.6139,-2.24313
18.7,90.6037,-114.364,19.6139,-2.24313
18.71,90.6034,-114.363,19.6139,-2.24312
18.72,90.6031,-114.363,19.6139,-2.24311
18.73,90.6028,-114.362,19.6139,-2.2431
18.74,90.6024,-114.362,19.614,-2.24309
18.75,90.6021,-114.361,19.614,-2.24309
18.76,90.6018,-114.361,19.614,-2.24308
18.77,90.6015,-114.36,19.614,-2.24307
18.78,90.6012,-114.36,19.614,-2.24306
18.79,90.6009,-114.359,19.6141,-2.24305
18.8,90.6005,-114.358,19.6141,-2.24305
18.81,90.6002,-114.358,19.6141,-2.24304
18.82,90.5999,-114.357,19.6141,-2.24303
18.83,90.5996,-114.357,19.6141,-2.24302
18.84,90.5993,-114.356,19.6142,-2.24301
18.85,90.599,-114.356,19.6142,-2.24301
18.86,90.5986,-114.355,19.6142,-2.243
18.87,90.5983,-114.355,19.6142,-2.24299
18.88,90.598,-114.354,19.6142,-2.24298
18.89,90.5977,-114.354,19.6143,-2.24297
18.9,90.5974,-114.353,19.6143,-2.24297
18.91,90.597,-114.353,19.6143,-2.24296
18.92,90.5967,-114.352,19.6143,-2.24295
18.93,90.5964,-114.352,19.6143,-2.24294
18.94,90.5961,-114.351,19.6144,-2.24293
18.95,90.5958,-114.351,19.6144,-2.24293
18.96,90.5955,-114.35,19.6144,-2.24292
18.97,90.5951,-114.35,19.6144,-2.24291
18.98,90.5948,-114.349,19.6144,-2.2429
18.99,90.5945,-114.349,19.6145,-2.24289
19,90.5942,-114.348,19.6145,-2.24289
19.01,90.5939,-114.347,19.6145,-2.24288
19.02,90.5936,-114.347,19.6145,-2.24287
19.03,90.5932,-114.346,19.6145,-2.24286
19.04,90.5929,-114.346,19.6146,-2.24285
19.05,90.5926,-114.345,19.6146,-2.24285
19.06,90.5923,-114.345,19.6146,-2.24284
19.07,90.592,-114.344,19.6146,-2.24283
19.08,90.5916,-114.344,19.6146,-2.24282
19.09,90.5913,-114.343,19.6147,-2.24281
19.1,90.591,-114.343,19.6147,-2.24281
19.11,90.5907,-114.342,19.6147,-2.2428
19.12,90.5904,-114.342,19.6147,-2.24279
19.13,90.5901,-114.341,19.6147,-2.24278
19.14,90.5897,-114.341,19.6148,-2.24277
19.15,90.5894,-114.34,19.6148,-2.24277
19.16,90.5891,-114.34,19.6148,-2.24276
19.17,90.5888,-114.339,19.6148,-2.24275
19.18,90.5885,-114.339,19.6148,-2.24274
19.19,90.5882,-114.338,19.6149,-2.24273
19.2,90.5878,-114.338,19.6149,-2.24273
19.21,90.5875,-114.337,19.6149,-2.24272
19.22,90.5872,-114.336,19.6149,-2.24271
19.23,90.5869,-114.336,19.6149,-2.2427
19.24,90.5866,-114.335,19.615,-2.24269
19.25,90.5862,-114.335,19.615,-2.24269
19.26,90.5859,-114.334,19.615,-2.24268
19.27,90.5856,-114.334,19.615,-2.24267
19.28,90.5853,-114.333,19.615,-2.24266
19.29,90.585,-114.333,19.6151,-2.24265
19.3,90.5847,-114.332,19.6151,-2.24265
19.31,90.5843,-114.332,19.6151,-2.24264
19.32,90.584,-114.331,19.6151,-2.24263
19.33,90.5837,-114.331,19.6151,-2.24262
19.34,90.5834,-114.33,19.6152,-2.24261
19.35,90.5831,-114.33,19.6152,-2.24261
19.36,90.5828,-114.329,19.6152,-2.2426
19.37,90.5824,-114.329,19.6152,-2.24259
19.38,90.5821,-114.328,19.6152,-2.24258
19.39,90.5818,-114.328,19.6153,-2.24257
19.4,90.5815,-114.327,19.6153,-2.24257
19.41,90.5812,-114.327,19.6153,-2.24256
19.42,90.5808,-114.326,19.6153,-2.24255
19.43,90.5805,-114.325,19.6153,-2.24254
19.44,90.5802,-114.325,19.6154,-2.24253
19.45,90.5799,-114.324,19.6154,-2.24253
19.46,90.5796,-114.324,19.6154,-2.24252
19.47,90.5793,-114.323,19.6154,-2.24251
19.48,90.5789,-114.323,19.6154,-2.2425
19.49,90.5786,-114.322,19.6155,-2.24249
19.5,90.5783,-114.322,19.6155,-2.24248
19.51,90.578,-114.321,19.6155,-2.24248
19.52,90.5777,-114.321,19.6155,-2.24247
19.53,90.5774,-114.32,19.6155,-2.24246
19.54,90.577,-114.32,19.6156,-2.24245
19.55,90.5767,-114.319,19.6156,-2.24244
19.56,90.5764,-114.319,19.6156,-2.24244
19.57,90.5761,-114.318,19.6156,-2.24243
19.58,90.5758,-114.318,19.6156,-2.24242
19.59,90.5754,-114.317,19.6157,-2.24241
19.6,90.5751,-114.317,19.6157,-2.2424
19.61,90.5748,-114.316,19.6157,-2.2424
19.62,90.5745,-114.316,19.6157,-2.24239
19.63,90.5742,-114.315,19.6157,-2.24238
19.64,90.5739,-114.314,19.6158,-2.24237
19.65,90.5735,-114.314,19.6158,-2.24236
19.66,90.5732,-114.313,19.6158,-2.24236
19.67,90.5729,-114.313,19.6158,-2.24235
19.68,90.5726,-114.312,19.6158,-2.24234
19.69,90.5723,-114.312,19.6159,-2.24233
19.7,90.572,-114.311,19.6159,-2.24232
19.71,90.5716,-114.311,19.6159,-2.24232
19.72,90.5713,-114.31,19.6159,-2.24231
19.73,90.571,-114.31,19.6159,-2.2423
19.74,90.5707,-114.309,19.616,-2.24229
19.75,90.5704,-114.309,19.616,-2.24228
19.76,90.57,-114.308,19.616,-2.24228
19.77,90.5697,-114.308,19.616,-2.24227
19.78,90.5694,-114.307,19.616,-2.24226
19.79,90.5691,-114.307,19.616,-2.24225
19.8,90.5688,-114.306,19.6161,-2.24224
19.81,90.5685,-114.306,19.6161,-2.24224
19.82,90.5681,-114.305,19.6161,-2.24223
19.83,90.5678,-114.305,19.6161,-2.24222
19.84,90.5675,-114.304,19.6161,-2.24221
19.85,90.5672,-114.304,19.6162,-2.2422
19.86,90.5669,-114.303,19.6162,-2.2422
19.87,90.5666,-114.302,19.6162,-2.24219
19.88,90.5662,-114.302,19.6162,-2.24218
19.89,90.5659,-114.301,19.6162,-2.24217
19.9,90.5656,-114.301,19.6163,-2.24216
19.91,90.5653,-114.3,19.6163,-2.24216
19.92,90.565,-114.3,19.6163,-2.24215
19.93,90.5647,-114.299,19.6163,-2.24214
19.94,90.5643,-114.299,19.6163,-2.24213
19.95,90.564,-114.298,19.6164,-2.24212
19.96,90.5637,-114.298,19.6164,-2.24212
19.97,90.5634,-114.297,19.6164,-2.24211
19.98,90.5631,-114.297,19.6164,-2.2421
19.99,90.5627,-114.296,19.6164,-2.24209
20,90.5624,-114.296,19.6165,-2.24208
20.01,90.5621,-114.295,19.6165,-2.24208
20.02,90.5618,-114.295,19.6165,-2.24207
20.03,90.5615,-114.294,19.6165,-2.24206
20.04,90.5612,-114.294,19.6165,-2.24205
20.05,90.5608,-114.293,19.6166,-2.24204
20.06,90.5605,-114.293,19.6166,-2.24204
20.07,90.5602,-114.292,19.6166,-2.24203
20.08,90.5599,-114.291,19.6166,-2.24202
20.09,90.5596,-114.291,19.6166,-2.24201
20.1,90.5593,-114.29,19.6167,-2.242
20.11,90.5589,-114.29,19.6167,-2.242
20.12,90.5586,-114.289,19.6167,-2.24199
20.13,90.5583,-114.289,19.6167,-2.24198
20.14,90.558,-114.288,19.6167,-2.24197
20.15,90.5577,-114.288,19.6168,-2.24196
20.16,90.5573,-114.287,19.6168,-2.24196
20.17,90.557,-114.287,19.6168,-2.24195
20.18,90.5567,-114.286,19.6168,-2.24194
20.19,90.5564,-114.286,19.6168,-2.24193
20.2,90.5561,-114.285,19.6169,-2.24192
20.21,90.5558,-114.285,19.6169,-2.24192
20.22,90.5554,-114.284,19.6169,-2.24191
20.23,90.5551,-114.284,19.6169,-2.2419
20.24,90.5548,-114.283,19.6169,-2.24189
20.25,90.5545,-114.283,19.617,-2.24188
20.26,90.5542,-114.282,19.617,-2.24188
20.27,90.5539,-114.282,19.617,-2.24187
20.28,90.5535,-114.281,19.617,-2.24186
20.29,90.5532,-114.28,19.617,-2.24185
20.3,90.5529,-114.28,19.6171,-2.24184
20.31,90.5526,-114.279,19.6171,-2.24184
20.32,90.5523,-114.279,19.6171,-2.24183
20.33,90.552,-114.278,19.6171,-2.24182
20.34,90.5516,-114.278,19.6171,-2.24181
20.35,90.5513,-114.277,19.6172,-2.2418
20.36,90.551,-114.277,19.6172,-2.2418
20.37,90.5507,-114.276,19.6172,-2.24179
20.38,90.5504,-114.276,19.6172,-2.24178
20.39,90.55,-114.275,19.6172,-2.24177
20.4,90.5497,-114.275,19.6173,-2.24176
20.41,90.5494,-114.274,19.6173,-2.24176
20.42,90.5491,-114.274,19.6173,-2.24175
20.43,90.5488,-114.273,19.6173,-2.24174
20.44,90.5485,-114.273,19.6173,-2.24173
20.45,90.5481,-114.272,19.6174,-2.24172
20.46,90.5478,-114.272,19.6174,-2.24172
20.47,90.5475,-114.271,19.6174,-2.24171
20.48,90.5472,-114.271,19.6174,-2.2417
20.49,90.5469,-114.27,19.6174,-2.24169
20.5,90.5466,-114.269,19.6175,-2.24168
20.51,90.5462,-114.269,19.6175,-2.24168
20.52,90.5459,-114.268,19.6175,-2.24167
20.53,90.5456,-114.268,19.6175,-2.24166
20.54,90.5453,-114.267,19.6175,-2.24165
20.55,90.545,-114.267,19.6176,-2.24164
20.56,90.5447,-114.266,19.6176,-2.24164
20.57,90.5443,-114.266,19.6176,-2.24163
20.58,90.544,-114.265,19.6176,-2.24162
20.59,90.5437,-114.265,19.6176,-2.24161
20.6,90.5434,-114.264,19.6177,-2.2416
20.61,90.5431,-114.264,19.6177,-2.2416
20.62,90.5427,-114.263,19.6177,-2.24159
20.63,90.5424,-114.263,19.6177,-2.24158
20.64,90.5421,-114.262,19.6177,-2.24157
20.65,90.5418,-114.262,19.6178,-2.24156
20.66,90.5415,-114.261,19.6178,-2.24156
20.67,90.5412,-114.261,19.6178,-2.24155
20.68,90.5408,-114.26,19.6178,-2.24154
20.69,90.5405,-114.26,19.6178,-2.24153
20.7,90.5402,-114.259,19.6179,-2.24152
20.71,90.5399,-114.258,19.6179,-2.24152
20.72,90.5396,-114.258,19.6179,-2.24151
20.73,90.5393,-114.257,19.6179,-2.2415
20.74,90.5389,-114.257,19.6179,-2.24149
20.75,90.5386,-114.256,19.618,-2.24148
20.76,90.5383,-114.256,19.618,-2.24148
20.77,90.538,-114.255,19.618,-2.24147
20.78,90.5377,-114.255,19.618,-2.24146
20.79,90.5374,-114.254,19.618,-2.24145
20.8,90.537,-114.254,19.6181,-2.24144
20.81,90.5367,-114.253,19.6181,-2.24144
20.82,90.5364,-114.253,19.6181,-2.24143
20.83,90.5361,-114.252,19.6181,-2.24142
20.84,90.5358,-114.252,19.6181,-2.24141
20.85,90.5354,-114.251,19.6182,-2.2414
20.86,90.5351,-114.251,19.6182,-2.2414
20.87,90.5348,-114.25,19.6182,-2.24139
20.88,90.5345,-114.25,19.6182,-2.24138
20.89,90.5342,-114.249,19.6182,-2.24137
20.9,90.5339,-114.249,19.6183,-2.24136
20.91,90.5335,-114.248,19.6183,-2.24136
20.92,90.5332,-114.247,19.6183,-2.24135
20.93,90.5329,-114.247,19.6183,-2.24134
20.94,90.5326,-114.246,19.6183,-2.24133
20.95,90.5323,-114.246,19.6184,-2.24132
20.96,90.532,-114.245,19.6184,-2.24132
20.97,90.5316,-114.245,19.6184,-2.24131
20.98,90.5313,-114.244,19.6184,-2.2413
20.99,90.531,-114.244,19.6184,-2.24129
21,90.5307,-114.243,19.6184,-2.24128
21.01,90.5304,-114.243,19.6185,-2.24128
21.02,90.5301,-114.242,19.6185,-2.24127
21.03,90.5297,-114.242,19.6185,-2.24126
21.04,90.5294,-114.241,19.6185,-2.24125
21.05,90.5291,-114.241,19.6185,-2.24124
21.06,90.5288,-114.24,19.6186,-2.24124
21.07,90.5285,-114.24,19.6186,-2.24123
21.08,90.5281,-114.239,19.6186,-2.24122
21.09,90.5278,-114.239,19.6186,-2.24121
21.1,90.5275,-114.238,19.6186,-2.2412
21.11,90.5272,-114.238,19.6187,-2.2412
21.12,90.5269,-114.237,19.6187,-2.24119
21.13,90.5266,-114.236,19.6187,-2.24118
21.14,90.5262,-114.236,19.6187,-2.24117
21.15,90.5259,-114.235,19.6187,-2.24116
21.16,90.5256,-114.235,19.6188,-2.24116
21.17,90.5253,-114.234,19.6188,-2.24115
21.18,90.525,-114.234,19.6188,-2.24114
21.19,90.5247,-114.233,19.6188,-2.24113
21.2,90.5243,-114.233,19.6188,-2.24112
21.21,90.524,-114.232,19.6189,-2.24112
21.22,90.5237,-114.232,19.6189,-2.24111
21.23,90.5234,-114.231,19.6189,-2.2411
21.24,90.5231,-114.231,19.6189,-2.24109
21.25,90.5228,-114.23,19.6189,-2.24108
21.26,90.5224,-114.23,19.619,-2.24108
21.27,90.5221,-114.229,19.619,-2.24107
21.28,90.5218,-114.229,19.619,-2.24106
21.29,90.5215,-114.228,19.619,-2.24105
21.3,90.5212,-114.228,19.619,-2.24104
21.31,90.5209,-114.227,19.6191,-2.24104
21.32,90.5205,-114.227,19.6191,-2.24103
21.33,90.5202,-114.226,19.6191,-2.24102
21.34,90.5199,-114.225,19.6191,-2.24101
21.35,90.5196,-114.225,19.6191,-2.241
21.36,90.5193,-114.224,19.6192,-2.241
21.37,90.5189,-114.224,19.6192,-2.24099
21.38,90.5186,-114.223,19.6192,-2.24098
21.39,90.5183,-114.223,19.6192,-2.24097
21.4,90.518,-114.222,19.6192,-2.24096
21.41,90.5177,-114.222,19.6193,-2.24096
21.42,90.5174,-114.221,19.6193,-2.24095
21.43,90.517,-114.221,19.6193,-2.24094
21.44,90.5167,-114.22,19.6193,-2.24093
21.45,90.5164,-114.22,19.6193,-2.24092
21.46,90.5161,-114.219,19.6194,-2.24092
21.47,90.5158,-114.219,19.6194,-2.24091
21.48,90.5155,-114.218,19.6194,-2.2409
21.49,90.5151,-114.218,19.6194,-2.24089
21.5,90.5148,-114.217,19.6194,-2.24088
21.51,90.5145,-114.217,19.6195,-2.24088
21.52,90.5142,-114.216,19.6195,-2.24087
21.53,90.5139,-114.216,19.6195,-2.24086
21.54,90.5136,-114.215,19.6195,-2.24085
21.55,90.5132,-114.214,19.6195,-2.24084
21.56,90.5129,-114.214,19.6196,-2.24084
21.57,90.5126,-114.213,19.6196,-2.24083
21.58,90.5123,-114.213,19.6196,-2.24082
21.59,90.512,-114.212,19.6196,-2.24081
21.6,90.5117,-114.212,19.6196,-2.2408
21.61,90.5113,-114.211,19.6197,-2.2408
21.62,90.511,-114.211,19.6197,-2.24079
21.63,90.5107,-114.21,19.6197,-2.24078
21.64,90.5104,-114.21,19.6197,-2.24077
21.65,90.5101,-114.209,19.6197,-2.24076
21.66,90.5097,-114.209,19.6198,-2.24076
21.67,90.5094,-114.208,19.6198,-2.24075
21.68,90.5091,-114.208,19.6198,-2.24074
21.69,90.5088,-114.207,19.6198,-2.24073
21.7,90.5085,-114.207,19.6198,-2.24072
21.71,90.5082,-114.206,19.6199,-2.24072
21.72,90.5078,-114.206,19.6199,-2.24071
21.73,90.5075,-114.205,19.6199,-2.2407
21.74,90.5072,-114.205,19.6199,-2.24069
21.75,90.5069,-114.204,19.6199,-2.24068
21.76,90.5066,-114.203,19.62,-2.24068
21.77,90.5063,-114.203,19.62,-2.24067
21.78,90.5059,-114.202,19.62,-2.24066
21.79,90.5056,-114.202,19.62,-2.24065
21.8,90.5053,-114.201,19.62,-2.24064
21.81,90.505,-114.201,19.6201,-2.24064
21.82,90.5047,-114.2,19.6201,-2.24063
21.83,90.5044,-114.2,19.6201,-2.24062
21.84,90.504,-114.199,19.6201,-2.24061
21.85,90.5037,-114.199,19.6201,-2.2406
21.86,90.5034,-114.198,19.6202,-2.2406
21.87,90.5031,-114.198,19.6202,-2.24059
21.88,90.5028,-114.197,19.6202,-2.24058
21.89,90.5025,-114.197,19.6202,-2.24057
21.9,90.5021,-114.196,19.6202,-2.24056
21.91,90.5018,-114.196,19.6203,-2.24056
21.92,90.5015,-114.195,19.6203,-2.24055
21.93,90.5012,-114.195,19.6203,-2.24054
21.94,90.5009,-114.194,19.6203,-2.24053
21.95,90.5005,-114.194,19.6203,-2.24052
21.96,90.5002,-114.193,19.6204,-2.24052
21.97,90.4999,-114.192,19.6204,-2.24051
21.98,90.4996,-114.192,19.6204,-2.2405
21.99,90.4993,-114.191,19.6204,-2.24049
22,90.499,-114.191,19.6204,-2.24048
22.01,90.4986,-114.19,19.6205,-2.24048
22.02,90.4983,-114.19,19.6205,-2.24047
22.03,90.498,-114.189,19.6205,-2.24046
22.04,90.4977,-114.189,19.6205,-2.24045
22.05,90.4974,-114.188,19.6205,-2.24044
22.06,90.4971,-114.188,19.6206,-2.24044
22.07,90.4967,-114.187,19.6206,-2.24043
22.08,90.4964,-114.187,19.6206,-2.24042
22.09,90.4961,-114.186,19.6206,-2.24041
22.1,90.4958,-114.186,19.6206,-2.2404
22.11,90.4955,-114.185,19.6207,-2.2404
22.12,90.4952,-114.185,19.6207,-2.24039
22.13,90.4948,-114.184,19.6207,-2.24038
22.14,90.4945,-114.184,19.6207,-2.24037
22.15,90.4942,-114.183,19.6207,-2.24036
22.16,90.4939,-114.183,19.6208,-2.24036
22.17,90.4936,-114.182,19.6208,-2.24035
22.18,90.4933,-114.181,19.6208,-2.24034
22.19,90.4929,-114.181,19.6208,-2.24033
22.2,90.4926,-114.18,19.6208,-2.24032
22.21,90.4923,-114.18,19.6208,-2.24032
22.22,90.492,-114.179,19.6209,-2.24031
22.23,90.4917,-114.179,19.6209,-2.2403
22.24,90.4913,-114.178,19.6209,-2.24029
22.25,90.491,-114.178,19.6209,-2.24028
22.26,90.4907,-114.177,19.6209,-2.24028
22.27,90.4904,-114.177,19.621,-2.24027
22.28,90.4901,-114.176,19.621,-2.24026
22.29,90.4898,-114.176,19.621,-2.24025
22.3,90.4894,-114.175,19.621,-2.24024
22.31,90.4891,-114.175,19.621,-2.24024
22.32,90.4888,-114.174,19.6211,-2.24023
22.33,90.4885,-114.174,19.6211,-2.24022
22.34,90.4882,-114.173,19.6211,-2.24021
22.35,90.4879,-114.173,19.6211,-2.2402
22.36,90.4875,-114.172,19.6211,-2.2402
22.37,90.4872,-114.172,19.6212,-2.24019
22.38,90.4869,-114.171,19.6212,-2.24018
22.39,90.4866,-114.171,19.6212,-2.24017
22.4,90.4863,-114.17,19.6212,-2.24016
22.41,90.486,-114.169,19.6212,-2.24016
22.42,90.4856,-114.169,19.6213,-2.24015
22.43,90.4853,-114.168,19.6213,-2.24014
22.44,90.485,-114.168,19.6213,-2.24013
22.45,90.4847,-114.167,19.6213,-2.24012
22.46,90.4844,-114.167,19.6213,-2.24012
22.47,90.4841,-114.166,19.6214,-2.24011
22.48,90.4837,-114.166,19.6214,-2.2401
22.49,90.4834,-114.165,19.6214,-2.24009
22.5,90.4831,-114.165,19.6214,-2.24008
22.51,90.4828,-114.164,19.6214,-2.24007
22.52,90.4825,-114.164,19.6215,-2.24007
22.53,90.4822,-114.163,19.6215,-2.24006
22.54,90.4818,-114.163,19.6215,-2.24005
22.55,90.4815,-114.162,19.6215,-2.24004
22.56,90.4812,-114.162,19.6215,-2.24003
22.57,90.4809,-114.161,19.6216,-2.24003
22.58,90.4806,-114.161,19.6216,-2.24002
22.59,90.4802,-114.16,19.6216,-2.24001
22.6,90.4799,-114.16,19.6216,-2.24
22.61,90.4796,-114.159,19.6216,-2.23999
22.62,90.4793,-114.158,19.6217,-2.23999
22.63,90.479,-114.158,19.6217,-2.23998
22.64,90.4787,-114.157,19.6217,-2.23997
22.65,90.4783,-114.157,19.6217,-2.23996
22.66,90.478,-114.156,19.6217,-2.23995
22.67,90.4777,-114.156,19.6218,-2.23995
22.68,90.4774,-114.155,19.6218,-2.23994
22.69,90.4771,-114.155,19.6218,-2.23993
22.7,90.4768,-114.154,19.6218,-2.23992
22.71,90.4764,-114.154,19.6218,-2.23991
22.72,90.4761,-114.153,19.6219,-2.23991
22.73,90.4758,-114.153,19.6219,-2.2399
22.74,90.4755,-114.152,19.6219,-2.23989
22.75,90.4752,-114.152,19.6219,-2.23988
22.76,90.4749,-114.151,19.6219,-2.23987
22.77,90.4745,-114.151,19.622,-2.23987
22.78,90.4742,-114.15,19.622,-2.23986
22.79,90.4739,-114.15,19.622,-2.23985
22.8,90.4736,-114.149,19.622,-2.23984
22.81,90.4733,-114.149,19.622,-2.23983
22.82,90.473,-114.148,19.6221,-2.23983
22.83,90.4726,-114.147,19.6221,-2.23982
22.84,90.4723,-114.147,19.6221,-2.23981
22.85,90.472,-114.146,19.6221,-2.2398
22.86,90.4717,-114.146,19.6221,-2.23979
22.87,90.4714,-114.145,19.6222,-2.23979
22.88,90.4711,-114.145,19.6222,-2.23978
22.89,90.4707,-114.144,19.6222,-2.23977
22.9,90.4704,-114.144,19.6222,-2.23976
22.91,90.4701,-114.143,19.6222,-2.23975
22.92,90.4698,-114.143,19.6223,-2.23975
22.93,90.4695,-114.142,19.6223,-2.23974
22.94,90.4692,-114.142,19.6223,-2.23973
22.95,90.4688,-114.141,19.6223,-2.23972
22.96,90.4685,-114.141,19.6223,-2.23971
22.97,90.4682,-114.14,19.6224,-2.23971
22.98,90.4679,-114.14,19.6224,-2.2397
22.99,90.4676,-114.139,19.6224,-2.23969
23,90.4672,-114.139,19.6224,-2.23968
23.01,90.4669,-114.138,19.6224,-2.23967
23.02,90.4666,-114.138,19.6225,-2.23967
23.03,90.4663,-114.137,19.6225,-2.23966
23.04,90.466,-114.136,19.6225,-2.23965
23.05,90.4657,-114.136,19.6225,-2.23964
23.06,90.4653,-114.135,19.6225,-2.23963
23.07,90.465,-114.135,19.6226,-2.23963
23.08,90.4647,-114.134,19.6226,-2.23962
23.09,90.4644,-114.134,19.6226,-2.23961
23.1,90.4641,-114.133,19.6226,-2.2396
23.11,90.4638,-114.133,19.6226,-2.23959
23.12,90.4634,-114.132,19.6227,-2.23959
23.13,90.4631,-114.132,19.6227,-2.23958
23.14,90.4628,-114.131,19.6227,-2.23957
23.15,90.4625,-114.131,19.6227,-2.23956
23.16,90.4622,-114.13,19.6227,-2.23955
23.17,90.4619,-114.13,19.6228,-2.23955
23.18,90.4615,-114.129,19.6228,-2.23954
23.19,90.4612,-114.129,19.6228,-2.23953
23.2,90.4609,-114.128,19.6228,-2.23952
23.21,90.4606,-114.128,19.6228,-2.23951
23.22,90.4603,-114.127,19.6229,-2.23951
23.23,90.46,-114.127,19.6229,-2.2395
23.24,90.4596,-114.126,19.6229,-2.23949
23.25,90.4593,-114.125,19.6229,-2.23948
23.26,90.459,-114.125,19.6229,-2.23947
23.27,90.4587,-114.124,19.623,-2.23947
23.28,90.4584,-114.124,19.623,-2.23946
23.29,90.4581,-114.123,19.623,-2.23945
23.3,90.4577,-114.123,19.623,-2.23944
23.31,90.4574,-114.122,19.623,-2.23943
23.32,90.4571,-114.122,19.6231,-2.23943
23.33,90.4568,-114.121,19.6231,-2.23942
23.34,90.4565,-114.121,19.6231,-2.23941
