"time","WKM1_live","FloMGT1_flourWeight","SyrMGT1_syrup1Weight","SyrMGT1_syrup2Weight","SyrMGT1_syrup3Weight","MGT1_cycleEnd","FloMGT1_weighingRequest","SyrMGT1_weighingRequest","KNEAD1_kneadingRequest","generalFaultGenFLT1","KNEAD1_kneadingOK","FloMGT1_weighingOk","SyrMGT1_weighingOk","MGT1_endCycleRequest","KNEAD1_cycleInProgress","WKM1_autoMode","WKM1_manualMode","F3MiXExV1_acknowledgePB","WKM1_endCyclePB","WKM1_startCyclePB","WKM1_autoSwitch","WKM1_manualSwitch","WKM1_emergencyStop","percentOpening","defGeneralFLT1","F1ExtV1_openedSensorFB","F1ExtV1_closedSensorFB","percentOpening2","outputFlow","defGeneralFLT11","F1AExt1_openedSensorFB","F1AExt1_closedSensorFB","percentOpening3","outputFlow2","defGeneralFLT12","F1AArr1_openedSensorFB","F1AArr1_closedSensorFB","outputValue","FloMGT1_weighedWeight","value","outputFlow3","tankLevel","F2ArVSir1_openedSensorFB","F2ArVSir1_closedSensorFB","percentOpening4","defGeneralFLT2","outputFlow42","F2ArVSir1_autoOpenCmd","F2ArVSir1_autoCloseCmd","F2ArVSir2_autoOpenCmd","F2ArVSir2_autoCloseCmd","F2ArVSir3_autoOpenCmd","F2ArVSir3_autoCloseCmd","F2SirExV1_autoOpenCmd","F2SirExV1_autoCloseCmd","outputFlow4","F2ArVSir2_openedSensorFB","F2ArVSir2_closedSensorFB","defGeneralFLT21","outputFlow22","percentOpening22","F2ArVSir3_openedSensorFB","F2ArVSir3_closedSensorFB","defGeneralFLT22","outputFlow32","percentOpening32","F2SirExV1_openedSensorFB","F2SirExV1_closedSensorFB","defGeneralFLT23","percentOpening42","tankLevel2","value2","flow","SyrMGT1_weighingWeight","outputValue2","speedVal","speedPercent","F3CleanV1_openedSensorFB","F3CleanV1_closedSensorFB","defGeneralFLT3","outputFlow5","percentOpening5","F3MiXExV1_openedSensorFB","F3MiXExV1_closedSensorFB","defGeneralFLT31","outputFlow23","percentOpening23","flow2","outputFlow33","tankLevel3","value3","KNEAD1_mixtureLevel","outputValue3"
247.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,18.278,18.278,0,18,18.278,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,330.74,330.74,330,330.74
247.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,16.611,16.611,0,16,16.611,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,332.41,332.41,332,332.41
248.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,14.944,14.944,0,14,14.944,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,334.08,334.08,334,334.08
249,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,13.278,13.278,0,13,13.278,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,335.74,335.74,335,335.74
249.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,11.611,11.611,0,11,11.611,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,337.41,337.41,337,337.41
250.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,9.9444,9.9444,0,9,9.9444,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,339.08,339.08,339,339.08
250.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,8.2778,8.2778,0,8,8.2778,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,340.74,340.74,340,340.74
251.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,6.6111,6.6111,0,6,6.6111,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,342.41,342.41,342,342.41
252,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,4.9444,4.9444,0,4,4.9444,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,344.08,344.08,344,344.08
252.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,3.2778,3.2778,0,3,3.2778,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,345.74,345.74,345,345.74
253.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,80,1.6528,1.6528,0,1,1.6528,5000,100,0,1,0,0,0,0,1,0,0,0,0.11111,0.55556,347.37,347.37,347,347.37
253.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,2.0417,2.0417,0.13889,2,2.0417,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
254.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,3.7083,3.7083,0.13889,3,3.7083,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
255,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,5.375,5.375,0.13889,5,5.375,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
255.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,7.0417,7.0417,0.13889,7,7.0417,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
256.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,8.7083,8.7083,0.13889,8,8.7083,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
256.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,10.375,10.375,0.13889,10,10.375,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
257.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,12.042,12.042,0.13889,12,12.042,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
258,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,13.708,13.708,0.13889,13,13.708,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
258.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,15.375,15.375,0.13889,15,15.375,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
259.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,17.042,17.042,0.13889,17,17.042,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
259.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,18.708,18.708,0.13889,18,18.708,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
260.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,20.375,20.375,0.13889,20,20.375,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
261,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,22.042,22.042,0.13889,22,22.042,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
261.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,23.708,23.708,0.13889,23,23.708,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
262.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,25.375,25.375,0.13889,25,25.375,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
262.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,27.042,27.042,0.13889,27,27.042,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
263.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,28.708,28.708,0.13889,28,28.708,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
264,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,30.375,30.375,0.13889,30,30.375,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
264.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,32.042,32.042,0.13889,32,32.042,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
265.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,33.708,33.708,0.13889,33,33.708,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
265.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,35.375,35.375,0.13889,35,35.375,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
266.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,37.042,37.042,0.13889,37,37.042,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
267,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,38.708,38.708,0.13889,38,38.708,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
267.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,40.375,40.375,0.13889,40,40.375,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
268.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,42.042,42.042,0.13889,42,42.042,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
268.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,43.708,43.708,0.13889,43,43.708,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
269.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,45.375,45.375,0.13889,45,45.375,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
270,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,47.042,47.042,0.13889,47,47.042,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
270.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,48.708,48.708,0.13889,48,48.708,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
271.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,50.375,50.375,0.13889,50,50.375,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
271.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,52.042,52.042,0.13889,52,52.042,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
272.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,53.708,53.708,0.13889,53,53.708,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
273,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,55.375,55.375,0.13889,55,55.375,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
273.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,57.042,57.042,0.13889,57,57.042,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
274.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,58.708,58.708,0.13889,58,58.708,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
274.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,60.375,60.375,0.13889,60,60.375,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
275.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,62.042,62.042,0.13889,62,62.042,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
276,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,63.708,63.708,0.13889,63,63.708,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
276.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,65.375,65.375,0.13889,65,65.375,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
277.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,67.042,67.042,0.13889,67,67.042,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
277.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,68.708,68.708,0.13889,68,68.708,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
278.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,70.375,70.375,0.13889,70,70.375,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
279,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,72.042,72.042,0.13889,72,72.042,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
279.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,73.708,73.708,0.13889,73,73.708,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
280.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,75.375,75.375,0.13889,75,75.375,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
280.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,1,0,0,1,0,1,0,1,0,0,0.13889,100,0,1,0,0,0,0,1,0,0,77.042,77.042,0.13889,77,77.042,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,347.88,347.88,347,347.88
