"time","outdata_3263","outdata_0031","rdy_next_next_cycle","rdy_next_cycle","rdy","c17_out_3263","c17_out_0031","b1_out","key_l_out","countup_out"
2.408,-2104833612,1407247955,0,0,0,-191346540,1869088467,43,204382290,10
2.409,-2104833612,1407247955,0,0,0,-191346540,1869088467,30,185313300,11
2.41,-2104833612,1407247955,0,0,0,-191346540,1869088467,46,46328325,12
2.411,-2104833612,1407247955,0,0,0,-191346540,1869088467,8,78690945,13
2.412,-2104833612,1407247955,1,0,0,-191346540,1869088467,57,86781600,14
2.413,-2104833612,1407247955,0,1,0,-191346540,1869088467,22,43390800,15
2.414,1818848869,218759168,0,0,1,251665690,997156,12,21695400,0
2.415,1818848869,218759168,0,0,0,251665690,997156,57,43390800,0
2.416,1818848869,218759168,0,0,0,251665690,997156,42,86781600,1
2.417,1818848869,218759168,0,0,0,251665690,997156,0,78690945,2
2.418,1818848869,218759168,0,0,0,251665690,997156,25,46328325,3
2.419,1818848869,218759168,0,0,0,251665690,997156,39,185313300,4
2.42,1818848869,218759168,0,0,0,251665690,997156,58,204382290,5
2.421,1818848869,218759168,0,0,0,251665690,997156,36,12222795,6
2.422,1818848869,218759168,0,0,0,251665690,997156,4,48891180,7
2.423,1818848869,218759168,0,0,0,251665690,997156,53,97782360,8
2.424,1818848869,218759168,0,0,0,251665690,997156,7,122693985,9
2.425,1818848869,218759168,0,0,0,251665690,997156,45,222340485,10
2.426,1818848869,218759168,0,0,0,251665690,997156,59,84055575,11
2.427,1818848869,218759168,0,0,0,251665690,997156,21,67786845,12
2.428,1818848869,218759168,0,0,0,251665690,997156,54,2711925,13
2.429,1818848869,218759168,1,0,0,251665690,997156,13,10847700,14
2.43,1818848869,218759168,0,1,0,251665690,997156,43,21695400,15
2.431,663136555,-911747836,0,0,1,1346429821,1982667819,49,43390800,0
2.432,663136555,-911747836,0,0,0,1346429821,1982667819,43,21695400,0
2.433,663136555,-911747836,0,0,0,1346429821,1982667819,13,10847700,1
2.434,663136555,-911747836,0,0,0,1346429821,1982667819,54,2711925,2
2.435,663136555,-911747836,0,0,0,1346429821,1982667819,21,67786845,3
2.436,663136555,-911747836,0,0,0,1346429821,1982667819,59,84055575,4
2.437,663136555,-911747836,0,0,0,1346429821,1982667819,45,222340485,5
2.438,663136555,-911747836,0,0,0,1346429821,1982667819,7,122693985,6
2.439,663136555,-911747836,0,0,0,1346429821,1982667819,53,97782360,7
2.44,663136555,-911747836,0,0,0,1346429821,1982667819,4,48891180,8
2.441,663136555,-911747836,0,0,0,1346429821,1982667819,36,12222795,9
2.442,663136555,-911747836,0,0,0,1346429821,1982667819,58,204382290,10
2.443,663136555,-911747836,0,0,0,1346429821,1982667819,39,185313300,11
2.444,663136555,-911747836,0,0,0,1346429821,1982667819,25,46328325,12
2.445,663136555,-911747836,0,0,0,1346429821,1982667819,0,78690945,13
2.446,663136555,-911747836,1,0,0,1346429821,1982667819,42,86781600,14
2.447,663136555,-911747836,0,1,0,1346429821,1982667819,57,43390800,15
2.448,322197369,-1682120719,0,0,1,-855677219,-257263531,35,21695400,0
2.449,322197369,-1682120719,0,0,0,-855677219,-257263531,12,236557663,0
2.45,322197369,-1682120719,0,0,0,-855677219,-257263531,17,204679871,1
2.451,322197369,-1682120719,0,0,0,-855677219,-257263531,38,13413119,2
2.452,322197369,-1682120719,0,0,0,-855677219,-257263531,4,53652476,3
2.453,322197369,-1682120719,0,0,0,-855677219,-257263531,56,214609904,4
2.454,322197369,-1682120719,0,0,0,-855677219,-257263531,52,53133251,5
2.455,322197369,-1682120719,0,0,0,-855677219,-257263531,3,212533004,6
2.456,322197369,-1682120719,0,0,0,-855677219,-257263531,62,44825651,7
2.457,322197369,-1682120719,0,0,0,-855677219,-257263531,33,89651302,8
2.458,322197369,-1682120719,0,0,0,-855677219,-257263531,36,90169753,9
2.459,322197369,-1682120719,0,0,0,-855677219,-257263531,15,92243557,10
2.46,322197369,-1682120719,0,0,0,-855677219,-257263531,18,100538773,11
2.461,322197369,-1682120719,0,0,0,-855677219,-257263531,53,133719637,12
2.462,322197369,-1682120719,0,0,0,-855677219,-257263531,10,266443093,13
2.463,322197369,-1682120719,1,0,0,-855677219,-257263531,27,260466007,14
2.464,322197369,-1682120719,0,1,0,-855677219,-257263531,45,252496559,15
2.465,-2048388268,252359685,0,0,1,172808597,1128411700,7,236557663,0
2.466,-2048388268,252359685,0,0,0,172808597,1128411700,45,252496559,0
2.467,-2048388268,252359685,0,0,0,172808597,1128411700,27,260466007,1
2.468,-2048388268,252359685,0,0,0,172808597,1128411700,10,266443093,2
2.469,-2048388268,252359685,0,0,0,172808597,1128411700,53,133719637,3
2.47,-2048388268,252359685,0,0,0,172808597,1128411700,18,100538773,4
2.471,-2048388268,252359685,0,0,0,172808597,1128411700,15,92243557,5
2.472,-2048388268,252359685,0,0,0,172808597,1128411700,36,90169753,6
2.473,-2048388268,252359685,0,0,0,172808597,1128411700,33,89651302,7
2.474,-2048388268,252359685,0,0,0,172808597,1128411700,62,44825651,8
2.475,-2048388268,252359685,0,0,0,172808597,1128411700,3,212533004,9
2.476,-2048388268,252359685,0,0,0,172808597,1128411700,52,53133251,10
2.477,-2048388268,252359685,0,0,0,172808597,1128411700,56,214609904,11
2.478,-2048388268,252359685,0,0,0,172808597,1128411700,4,53652476,12
2.479,-2048388268,252359685,0,0,0,172808597,1128411700,38,13413119,13
2.48,-2048388268,252359685,1,0,0,172808597,1128411700,17,204679871,14
2.481,-2048388268,252359685,0,1,0,172808597,1128411700,12,236557663,15
2.482,19088743,-1985229329,0,0,1,-872362753,-257232726,38,252496559,0
2.483,19088743,-1985229329,0,0,0,-872362753,-257232726,60,236557663,0
2.484,19088743,-1985229329,0,0,0,-872362753,-257232726,44,204679871,1
2.485,19088743,-1985229329,0,0,0,-872362753,-257232726,23,13413119,2
2.486,19088743,-1985229329,0,0,0,-872362753,-257232726,46,53652476,3
2.487,19088743,-1985229329,0,0,0,-872362753,-257232726,16,214609904,4
2.488,19088743,-1985229329,0,0,0,-872362753,-257232726,46,53133251,5
2.489,19088743,-1985229329,0,0,0,-872362753,-257232726,39,212533004,6
2.49,19088743,-1985229329,0,0,0,-872362753,-257232726,5,44825651,7
2.491,19088743,-1985229329,0,0,0,-872362753,-257232726,39,89651302,8
2.492,19088743,-1985229329,0,0,0,-872362753,-257232726,45,90169753,9
2.493,19088743,-1985229329,0,0,0,-872362753,-257232726,33,92243557,10
2.494,19088743,-1985229329,0,0,0,-872362753,-257232726,17,100538773,11
2.495,19088743,-1985229329,0,0,0,-872362753,-257232726,12,133719637,12
2.496,19088743,-1985229329,0,0,0,-872362753,-257232726,39,266443093,13
2.497,19088743,-1985229329,1,0,0,-872362753,-257232726,47,260466007,14
2.498,19088743,-1985229329,0,1,0,-872362753,-257232726,18,252496559,15
2.499,309334259,-859300444,0,0,1,978309192,-1198886903,56,236557663,0
2.5,309334259,-859300444,0,0,0,978309192,-1198886903,18,252496559,0
2.501,309334259,-859300444,0,0,0,978309192,-1198886903,47,260466007,1
2.502,309334259,-859300444,0,0,0,978309192,-1198886903,39,266443093,2
2.503,309334259,-859300444,0,0,0,978309192,-1198886903,12,133719637,3
2.504,309334259,-859300444,0,0,0,978309192,-1198886903,17,100538773,4
2.505,309334259,-859300444,0,0,0,978309192,-1198886903,33,92243557,5
2.506,309334259,-859300444,0,0,0,978309192,-1198886903,45,90169753,6
2.507,309334259,-859300444,0,0,0,978309192,-1198886903,39,89651302,7
2.508,309334259,-859300444,0,0,0,978309192,-1198886903,5,44825651,8
2.509,309334259,-859300444,0,0,0,978309192,-1198886903,39,212533004,9
2.51,309334259,-859300444,0,0,0,978309192,-1198886903,46,53133251,10
2.511,309334259,-859300444,0,0,0,978309192,-1198886903,16,214609904,11
2.512,309334259,-859300444,0,0,0,978309192,-1198886903,46,53652476,12
2.513,309334259,-859300444,0,0,0,978309192,-1198886903,23,13413119,13
2.514,309334259,-859300444,1,0,0,978309192,-1198886903,44,204679871,14
2.515,309334259,-859300444,0,1,0,978309192,-1198886903,60,236557663,15
2.516,-2021161081,-2021161081,0,0,1,65535,-16776961,22,252496559,0
2.517,-2021161081,-2021161081,0,0,0,65535,-16776961,3,236557663,0
2.518,-2021161081,-2021161081,0,0,0,65535,-16776961,62,204679871,1
2.519,-2021161081,-2021161081,0,0,0,65535,-16776961,3,13413119,2
2.52,-2021161081,-2021161081,0,0,0,65535,-16776961,39,53652476,3
2.521,-2021161081,-2021161081,0,0,0,65535,-16776961,17,214609904,4
2.522,-2021161081,-2021161081,0,0,0,65535,-16776961,12,53133251,5
2.523,-2021161081,-2021161081,0,0,0,65535,-16776961,34,212533004,6
2.524,-2021161081,-2021161081,0,0,0,65535,-16776961,22,44825651,7
2.525,-2021161081,-2021161081,0,0,0,65535,-16776961,58,89651302,8
2.526,-2021161081,-2021161081,0,0,0,65535,-16776961,2,90169753,9
2.527,-2021161081,-2021161081,0,0,0,65535,-16776961,58,92243557,10
2.528,-2021161081,-2021161081,0,0,0,65535,-16776961,22,100538773,11
2.529,-2021161081,-2021161081,0,0,0,65535,-16776961,20,133719637,12
2.53,-2021161081,-2021161081,0,0,0,65535,-16776961,44,266443093,13
2.531,-2021161081,-2021161081,1,0,0,65535,-16776961,24,260466007,14
2.532,-2021161081,-2021161081,0,1,0,65535,-16776961,39,252496559,15
2.533,1760299270,1642118831,0,0,1,859884180,-487340088,13,236557663,0
2.534,1760299270,1642118831,0,0,0,859884180,-487340088,39,252496559,0
2.535,1760299270,1642118831,0,0,0,859884180,-487340088,24,260466007,1
2.536,1760299270,1642118831,0,0,0,859884180,-487340088,44,266443093,2
2.537,1760299270,1642118831,0,0,0,859884180,-487340088,20,133719637,3
2.538,1760299270,1642118831,0,0,0,859884180,-487340088,22,100538773,4
2.539,1760299270,1642118831,0,0,0,859884180,-487340088,58,92243557,5
2.54,1760299270,1642118831,0,0,0,859884180,-487340088,2,90169753,6
2.541,1760299270,1642118831,0,0,0,859884180,-487340088,58,89651302,7
2.542,1760299270,1642118831,0,0,0,859884180,-487340088,22,44825651,8
2.543,1760299270,1642118831,0,0,0,859884180,-487340088,34,212533004,9
2.544,1760299270,1642118831,0,0,0,859884180,-487340088,12,53133251,10
2.545,1760299270,1642118831,0,0,0,859884180,-487340088,17,214609904,11
2.546,1760299270,1642118831,0,0,0,859884180,-487340088,39,53652476,12
2.547,1760299270,1642118831,0,0,0,859884180,-487340088,3,13413119,13
2.548,1760299270,1642118831,1,0,0,859884180,-487340088,62,204679871,14
2.549,1760299270,1642118831,0,1,0,859884180,-487340088,3,236557663,15
2.55,1500476786,543975792,0,0,1,-275962297,16671498,41,252496559,0
2.551,1500476786,543975792,0,0,0,-275962297,16671498,35,236557663,0
2.552,1500476786,543975792,0,0,0,-275962297,16671498,28,204679871,1
2.553,1500476786,543975792,0,0,0,-275962297,16671498,62,13413119,2
2.554,1500476786,543975792,0,0,0,-275962297,16671498,23,53652476,3
2.555,1500476786,543975792,0,0,0,-275962297,16671498,16,214609904,4
2.556,1500476786,543975792,0,0,0,-275962297,16671498,39,53133251,5
2.557,1500476786,543975792,0,0,0,-275962297,16671498,41,212533004,6
2.558,1500476786,543975792,0,0,0,-275962297,16671498,18,44825651,7
2.559,1500476786,543975792,0,0,0,-275962297,16671498,24,89651302,8
2.56,1500476786,543975792,0,0,0,-275962297,16671498,34,90169753,9
2.561,1500476786,543975792,0,0,0,-275962297,16671498,37,92243557,10
2.562,1500476786,543975792,0,0,0,-275962297,16671498,4,100538773,11
2.563,1500476786,543975792,0,0,0,-275962297,16671498,12,133719637,12
2.564,1500476786,543975792,0,0,0,-275962297,16671498,57,266443093,13
2.565,1500476786,543975792,1,0,0,-275962297,16671498,24,260466007,14
2.566,1500476786,543975792,0,1,0,-275962297,16671498,2,252496559,15
2.567,-1290368963,-978969719,0,0,1,273365721,-1255551901,40,236557663,0
2.568,-1290368963,-978969719,0,0,0,273365721,-1255551901,2,252496559,0
2.569,-1290368963,-978969719,0,0,0,273365721,-1255551901,24,260466007,1
2.57,-1290368963,-978969719,0,0,0,273365721,-1255551901,57,266443093,2
2.571,-1290368963,-978969719,0,0,0,273365721,-1255551901,12,133719637,3
2.572,-1290368963,-978969719,0,0,0,273365721,-1255551901,4,100538773,4
2.573,-1290368963,-978969719,0,0,0,273365721,-1255551901,37,92243557,5
2.574,-1290368963,-978969719,0,0,0,273365721,-1255551901,34,90169753,6
2.575,-1290368963,-978969719,0,0,0,273365721,-1255551901,24,89651302,7
2.576,-1290368963,-978969719,0,0,0,273365721,-1255551901,18,44825651,8
2.577,-1290368963,-978969719,0,0,0,273365721,-1255551901,41,212533004,9
2.578,-1290368963,-978969719,0,0,0,273365721,-1255551901,39,53133251,10
2.579,-1290368963,-978969719,0,0,0,273365721,-1255551901,16,214609904,11
2.58,-1290368963,-978969719,0,0,0,273365721,-1255551901,23,53652476,12
2.581,-1290368963,-978969719,0,0,0,273365721,-1255551901,62,13413119,13
2.582,-1290368963,-978969719,1,0,0,273365721,-1255551901,28,204679871,14
2.583,-1290368963,-978969719,0,1,0,273365721,-1255551901,35,236557663,15
2.584,1931501938,1696625517,0,0,1,-582381355,16744521,9,252496559,0
2.585,1931501938,1696625517,0,0,0,-582381355,16744521,54,43390800,0
2.586,1931501938,1696625517,0,0,0,-582381355,16744521,16,86781600,1
2.587,1931501938,1696625517,0,0,0,-582381355,16744521,34,78690945,2
2.588,1931501938,1696625517,0,0,0,-582381355,16744521,30,46328325,3
2.589,1931501938,1696625517,0,0,0,-582381355,16744521,28,185313300,4
2.59,1931501938,1696625517,0,0,0,-582381355,16744521,62,204382290,5
2.591,1931501938,1696625517,0,0,0,-582381355,16744521,47,12222795,6
2.592,1931501938,1696625517,0,0,0,-582381355,16744521,29,48891180,7
2.593,1931501938,1696625517,0,0,0,-582381355,16744521,26,97782360,8
2.594,1931501938,1696625517,0,0,0,-582381355,16744521,26,122693985,9
2.595,1931501938,1696625517,0,0,0,-582381355,16744521,8,222340485,10
2.596,1931501938,1696625517,0,0,0,-582381355,16744521,11,84055575,11
2.597,1931501938,1696625517,0,0,0,-582381355,16744521,19,67786845,12
2.598,1931501938,1696625517,0,0,0,-582381355,16744521,17,2711925,13
2.599,1931501938,1696625517,1,0,0,-582381355,16744521,8,10847700,14
2.6,1931501938,1696625517,0,1,0,-582381355,16744521,49,21695400,15
2.601,1207069092,-700218992,0,0,1,932321637,-636615629,43,43390800,0
2.602,1207069092,-700218992,0,0,0,932321637,-636615629,49,21695400,0
2.603,1207069092,-700218992,0,0,0,932321637,-636615629,8,10847700,1
2.604,1207069092,-700218992,0,0,0,932321637,-636615629,17,2711925,2
2.605,1207069092,-700218992,0,0,0,932321637,-636615629,19,67786845,3
2.606,1207069092,-700218992,0,0,0,932321637,-636615629,11,84055575,4
2.607,1207069092,-700218992,0,0,0,932321637,-636615629,8,222340485,5
2.608,1207069092,-700218992,0,0,0,932321637,-636615629,26,122693985,6
2.609,1207069092,-700218992,0,0,0,932321637,-636615629,26,97782360,7
2.61,1207069092,-700218992,0,0,0,932321637,-636615629,29,48891180,8
2.611,1207069092,-700218992,0,0,0,932321637,-636615629,47,12222795,9
2.612,1207069092,-700218992,0,0,0,932321637,-636615629,62,204382290,10
2.613,1207069092,-700218992,0,0,0,932321637,-636615629,28,185313300,11
2.614,1207069092,-700218992,0,0,0,932321637,-636615629,30,46328325,12
2.615,1207069092,-700218992,0,0,0,932321637,-636615629,34,78690945,13
2.616,1207069092,-700218992,1,0,0,932321637,-636615629,16,86781600,14
2.617,1207069092,-700218992,0,1,0,932321637,-636615629,54,43390800,15
2.618,1869575272,1701978228,0,0,1,-1079732461,16714531,44,21695400,0
2.619,1869575272,1701978228,0,0,0,-1079732461,16714531,22,43390800,0
2.62,1869575272,1701978228,0,0,0,-1079732461,16714531,54,86781600,1
2.621,1869575272,1701978228,0,0,0,-1079732461,16714531,46,78690945,2
2.622,1869575272,1701978228,0,0,0,-1079732461,16714531,2,46328325,3
2.623,1869575272,1701978228,0,0,0,-1079732461,16714531,9,185313300,4
2.624,1869575272,1701978228,0,0,0,-1079732461,16714531,57,204382290,5
2.625,1869575272,1701978228,0,0,0,-1079732461,16714531,8,12222795,6
2.626,1869575272,1701978228,0,0,0,-1079732461,16714531,57,48891180,7
2.627,1869575272,1701978228,0,0,0,-1079732461,16714531,28,97782360,8
2.628,1869575272,1701978228,0,0,0,-1079732461,16714531,46,122693985,9
2.629,1869575272,1701978228,0,0,0,-1079732461,16714531,45,222340485,10
2.63,1869575272,1701978228,0,0,0,-1079732461,16714531,61,84055575,11
2.631,1869575272,1701978228,0,0,0,-1079732461,16714531,38,67786845,12
2.632,1869575272,1701978228,0,0,0,-1079732461,16714531,34,2711925,13
2.633,1869575272,1701978228,1,0,0,-1079732461,16714531,3,10847700,14
2.634,1869575272,1701978228,0,1,0,-1079732461,16714531,1,21695400,15
2.635,-640340104,-181042023,0,0,1,465270455,-751006460,27,43390800,0
2.636,-640340104,-181042023,0,0,0,465270455,-751006460,1,21695400,0
2.637,-640340104,-181042023,0,0,0,465270455,-751006460,3,10847700,1
2.638,-640340104,-181042023,0,0,0,465270455,-751006460,34,2711925,2
2.639,-640340104,-181042023,0,0,0,465270455,-751006460,38,67786845,3
2.64,-640340104,-181042023,0,0,0,465270455,-751006460,61,84055575,4
2.641,-640340104,-181042023,0,0,0,465270455,-751006460,45,222340485,5
2.642,-640340104,-181042023,0,0,0,465270455,-751006460,46,122693985,6
2.643,-640340104,-181042023,0,0,0,465270455,-751006460,28,97782360,7
2.644,-640340104,-181042023,0,0,0,465270455,-751006460,57,48891180,8
2.645,-640340104,-181042023,0,0,0,465270455,-751006460,8,12222795,9
2.646,-640340104,-181042023,0,0,0,465270455,-751006460,57,204382290,10
2.647,-640340104,-181042023,0,0,0,465270455,-751006460,9,185313300,11
2.648,-640340104,-181042023,0,0,0,465270455,-751006460,2,46328325,12
2.649,-640340104,-181042023,0,0,0,465270455,-751006460,46,78690945,13
2.65,-640340104,-181042023,1,0,0,465270455,-751006460,54,86781600,14
2.651,-640340104,-181042023,0,1,0,465270455,-751006460,22,43390800,15
2.652,1751215648,1986098021,0,0,1,-145713950,16713044,12,21695400,0
2.653,1751215648,1986098021,0,0,0,-145713950,16713044,22,43390800,0
2.654,1751215648,1986098021,0,0,0,-145713950,16713044,57,86781600,1
2.655,1751215648,1986098021,0,0,0,-145713950,16713044,8,78690945,2
2.656,1751215648,1986098021,0,0,0,-145713950,16713044,46,46328325,3
2.657,1751215648,1986098021,0,0,0,-145713950,16713044,30,185313300,4
2.658,1751215648,1986098021,0,0,0,-145713950,16713044,43,204382290,5
2.659,1751215648,1986098021,0,0,0,-145713950,16713044,8,12222795,6
2.66,1751215648,1986098021,0,0,0,-145713950,16713044,52,48891180,7
2.661,1751215648,1986098021,0,0,0,-145713950,16713044,53,97782360,8
2.662,1751215648,1986098021,0,0,0,-145713950,16713044,54,122693985,9
2.663,1751215648,1986098021,0,0,0,-145713950,16713044,2,222340485,10
2.664,1751215648,1986098021,0,0,0,-145713950,16713044,20,84055575,11
2.665,1751215648,1986098021,0,0,0,-145713950,16713044,51,67786845,12
2.666,1751215648,1986098021,0,0,0,-145713950,16713044,6,2711925,13
2.667,1751215648,1986098021,1,0,0,-145713950,16713044,60,10847700,14
2.668,1751215648,1986098021,0,1,0,-145713950,16713044,58,21695400,15
2.669,-2104833612,1407247955,0,0,1,-191346540,1869088467,32,43390800,0
2.67,-2104833612,1407247955,0,0,0,-191346540,1869088467,58,21695400,0
2.671,-2104833612,1407247955,0,0,0,-191346540,1869088467,60,10847700,1
2.672,-2104833612,1407247955,0,0,0,-191346540,1869088467,6,2711925,2
2.673,-2104833612,1407247955,0,0,0,-191346540,1869088467,51,67786845,3
2.674,-2104833612,1407247955,0,0,0,-191346540,1869088467,20,84055575,4
2.675,-2104833612,1407247955,0,0,0,-191346540,1869088467,2,222340485,5
2.676,-2104833612,1407247955,0,0,0,-191346540,1869088467,54,122693985,6
2.677,-2104833612,1407247955,0,0,0,-191346540,1869088467,53,97782360,7
2.678,-2104833612,1407247955,0,0,0,-191346540,1869088467,52,48891180,8
2.679,-2104833612,1407247955,0,0,0,-191346540,1869088467,8,12222795,9
2.68,-2104833612,1407247955,0,0,0,-191346540,1869088467,43,204382290,10
2.681,-2104833612,1407247955,0,0,0,-191346540,1869088467,30,185313300,11
2.682,-2104833612,1407247955,0,0,0,-191346540,1869088467,46,46328325,12
2.683,-2104833612,1407247955,0,0,0,-191346540,1869088467,8,78690945,13
2.684,-2104833612,1407247955,1,0,0,-191346540,1869088467,57,86781600,14
2.685,-2104833612,1407247955,0,1,0,-191346540,1869088467,22,43390800,15
2.686,1818848869,218759168,0,0,1,251665690,997156,12,21695400,0
