"time","Inductor1.der(i)","Inductor2.der(i)","Capacitor1.der(v)","Capacitor2.der(v)","Inductor1.i","Inductor1.n.i","Inductor2.i","Inductor2.n.i","SineVoltage1.n.v","SineVoltage2.n.v","SineVoltage2.v","Inductor1.v","Inductor1.p.v","Inductor2.v","Inductor2.p.v","Inductor3.v","SineVoltage3.n.i","SineVoltage3.i","Inductor3.p.v","IdealDiode1.s","IdealDiode1.v","IdealDiode1.p.v","IdealDiode1.p.i","IdealDiode1.i","IdealDiode1.n.i","IdealDiode1.LossPower","IdealDiode6.s","IdealDiode6.v","IdealDiode6.n.i","IdealDiode6.LossPower","Capacitor1.p.v","Capacitor1.p.i","Capacitor2.n.v","Ground1.p.i","SignalCurrent1.v","Inductor3.der(i)","IdealDiode1.off","IdealDiode2.off","IdealDiode3.off","IdealDiode4.off","IdealDiode5.off","IdealDiode6.off"
0.0318,-259.9027752,-507607.328,876.5802885,876.5802885,-0.5249535878,0.5249535878,527.8986853,-527.8986853,-87.49208965,-87.49208965,326.3121499,-0.01559416651,-262.4923881,-30.45643968,238.8200602,30.47203385,-527.3737318,527.3737318,-238.8039411,-531.2259332,-529.2259332,-262.4767939,-0.5292259332,-0.5292259332,0.5292259332,280.0800883,526.8357066,2.526835707,-526.8377066,1331.232329,266.7491392,26.29740865,-266.7491392,0,533.4982785,507867.2308,1,0,1,1,1,0
0.032,-215177.8499,-561559.4497,-2772.590955,-2772.590955,-16.87365007,16.87365007,418.4284907,-418.4284907,-89.52115745,-89.52115745,324.8094909,-12.91067099,-281.491017,-33.69356698,235.2883334,46.60423797,-401.5548406,401.5548406,-222.3607888,-537.1443555,-535.1443555,-268.580346,-0.5351443555,-0.5351443555,0.5351443555,286.3794812,401.0173115,2.401017312,-401.0193115,962.8543093,266.5640095,-83.17772865,-266.5640095,0,533.128019,776737.2996,1,0,1,0,1,0
0.0322,-494569.3695,-585304.2439,-6592.912912,-6592.912912,-87.94162427,87.94162427,303.8129992,-303.8129992,-89.20984979,-89.20984979,322.0249572,-29.67416217,-297.3916531,-35.11825463,232.8151074,64.7924168,-215.8713749,215.8713749,-203.0530037,-535.3475755,-533.3475755,-267.7174909,-0.5333475755,-0.5333475755,0.5333475755,284.4596363,215.3358994,2.215335899,-215.3378994,477.045779,265.6300846,-197.7873874,-265.6300846,0,531.2601693,1079873.613,1,0,1,0,1,0
0.0324,-77661.39194,77371.90881,-10071.46369,-10071.46369,-199.0384705,199.0384705,199.3217145,-199.3217145,-47.20723767,-47.20723767,317.9695382,-4.659683517,-270.7793863,4.642314529,270.7623005,0.01736898783,-0.2832439925,0.2832439925,-141.6046273,-532.0408991,-530.0408991,-266.1197027,-0.5300408991,-0.5300408991,0.5300408991,280.9433547,-124.2992001,-122.2992001,0.1222992001,14.95709434,263.9211963,-302.1439108,-263.9211963,0,527.8423926,289.4831304,1,0,1,0,1,1
0.0326,-186157.9881,185858.3128,-9180.925776,-9180.925776,-225.7747012,225.7747012,225.9984922,-225.9984922,-37.2984193,-37.2984193,312.6592386,-11.16947929,-275.3785761,11.15149877,275.3608193,0.0179805152,-0.2237909634,0.2237909634,-111.8775012,-528.192947,-526.192947,-264.2090968,-0.526192947,-0.526192947,0.526192947,276.8790175,-152.0883686,-150.0883686,0.1500883686,22.52651838,261.9838503,-275.4277733,-261.9838503,5.684341886e-014,523.9677005,299.6752534,1,0,1,0,1,1
0.0328,-272121.5618,271818.0637,-7640.929831,-7640.929831,-271.9963815,271.9963815,272.1598353,-272.1598353,-27.24224552,-27.24224552,306.1150159,-16.32729371,-278.8908168,16.30908382,278.8727704,0.01820988678,-0.1634538,0.1634538,-81.70869012,-524.8555747,-522.8555747,-262.5635231,-0.5228555747,-0.5228555747,0.5228555747,273.377952,-180.5651516,-178.5651516,0.1785651516,31.88551336,260.2920516,-229.2278949,-260.2920516,0,520.5841032,303.498113,1,0,1,0,1,1
0.033,-333494.3777,333188.257,-5608.864366,-5608.864366,-332.9822997,332.9822997,333.0847712,-333.0847712,-17.07855896,-17.07855896,298.3626971,-20.00966266,-281.3024029,19.99129542,281.2841381,0.01836723755,-0.1024715587,0.1024715587,-51.2174121,-522.2530204,-520.2530204,-261.2927402,-0.5202530204,-0.5202530204,0.5202530204,270.6632052,-209.7245008,-207.7245008,0.2077245008,43.14946825,258.9602802,-168.265931,-258.9602802,5.684341886e-014,517.9205604,306.1206258,1,0,1,0,1,1
0.0332,-368843.4243,368535.8832,-3253.871172,-3253.871172,-403.6584791,403.6584791,403.699564,-403.699564,-6.847471308,-6.847471308,289.432877,-22.13060546,-282.603817,22.11215299,282.5854057,0.01845246326,-0.04108491002,0.04108491002,-20.52400255,-520.5432853,-518.5432853,-260.4732116,-0.5185432853,-0.5185432853,0.5185432853,268.8871387,-239.5276186,-237.5276186,0.2375276186,56.41936962,258.0700737,-97.61613515,-258.0700737,5.684341886e-014,516.1401473,307.5410544,1,0,1,0,1,1
0.0334,-377386.8589,377079.1135,-752.4154888,-752.4154888,-478.7310662,478.7310662,478.7106023,-478.7106023,3.410640252,3.410640252,279.3607975,-22.64321154,-282.789923,22.62474681,282.7714378,0.01846472524,0.02046388244,-0.02046388244,10.25040594,-519.8152117,-517.8152117,-260.1467115,-0.5178152117,-0.5178152117,0.5178152117,268.1325934,-269.9004414,-267.9004414,0.2679004414,71.77064651,257.6685002,-22.57246466,-257.6685002,0,515.3370004,307.7454207,1,0,1,0,1,1
0.0336,-359012.9774,358706.2438,1716.093235,1716.093235,-552.8177021,552.8177021,552.7357701,-552.7357701,13.65529162,13.65529162,268.1862087,-21.54077864,-281.8599862,21.52237463,281.8415003,0.01840401558,0.0819319136,-0.0819319136,40.98436081,-520.0861176,-518.0861176,-260.3192076,-0.5180861176,-0.5180861176,0.5180861176,268.4132252,-300.7328668,-298.7328668,0.2987328668,89.2413257,257.76691,51.48279704,-257.76691,-1.136868377e-013,515.53382,306.733593,1,0,1,0,1,1
0.0338,-314279.2719,313974.7601,3973.646074,3973.646074,-620.5778648,620.5778648,620.4347882,-620.4347882,23.84605178,23.84605178,255.9532114,-18.85675631,-279.8176769,18.83848561,279.7992631,0.01827070629,0.1430765968,-0.1430765968,71.55656912,-521.3017847,-519.3017847,-260.9609206,-0.5193017847,-0.5193017847,0.5193017847,269.6743435,-331.8791625,-329.8791625,0.3298791625,108.8202618,258.340864,119.2093822,-258.340864,0,516.6817281,304.5117716,1,0,1,0,1,1
0.034,-244398.271,244097.1822,5848.235888,5848.235888,-676.8509115,676.8509115,676.6472549,-676.6472549,33.94270244,33.94270244,242.7100837,-14.66389626,-276.6710551,14.64583093,276.6527861,0.01806533058,0.203656622,-0.203656622,101.8463763,-523.3379901,-521.3379901,-262.0071588,-0.5213379901,-0.5213379901,0.5213379901,271.7932999,-363.1591422,-361.1591422,0.3611591422,130.435926,259.3308313,175.4470766,-259.3308313,1.136868377e-013,518.6616625,301.088843,1,0,1,0,1,1
0.0342,-151207.808,150911.3306,7178.045272,7178.045272,-716.7817259,716.7817259,716.518293,-716.518293,43.90539678,43.90539678,228.5090901,-9.072468479,-272.432539,9.054679839,272.4144869,0.01778864029,0.2634329075,-0.2634329075,131.7342424,-526.0038853,-524.0038853,-263.3600705,-0.5240038853,-0.5240038853,0.5240038853,274.5800718,-394.3602686,-392.3602686,0.3923602686,153.9465803,260.6438148,215.3413582,-260.6438148,-1.136868377e-013,521.2876296,296.4773381,1,0,1,0,1,1
0.0344,-37125.94413,36835.24949,7815.466339,7815.466339,-735.9413249,735.9413249,735.6191553,-735.6191553,53.6948166,53.6948166,213.4062756,-2.227556648,-267.1188561,2.210114969,267.1010922,0.01744167821,0.322169544,-0.322169544,161.1022137,-529.0471866,-527.0471866,-264.8912994,-0.5270471866,-0.5270471866,0.5270471866,277.7787369,-425.2406591,-423.2406591,0.4232406591,179.1326555,262.1558872,234.4639902,-262.1558872,-1.136868377e-013,524.3117743,290.6946368,1,0,1,0,1,1
0.0346,94902.97948,-95186.74652,7630.777794,7630.777794,-730.4371869,730.4371869,730.0575521,-730.0575521,63.27232745,63.27232745,197.461244,5.694178769,-260.7509772,-5.711204791,260.7335715,0.01702602252,0.379634724,-0.379634724,189.834388,-532.1604068,-530.1604068,-266.4451559,-0.5301604068,-0.5301604068,0.5301604068,281.070057,-455.5326129,-453.5326129,0.4535326129,205.6918309,263.7152509,228.9233338,-263.7152509,1.136868377e-013,527.4305018,283.7670419,1,0,1,0,1,1
0.0348,241475.4546,-241751.169,6515.348738,6515.348738,-697.0093859,697.0093859,696.5737843,-696.5737843,72.60013148,72.60013148,180.7369231,14.48852728,-253.3540331,-14.50507014,253.3370546,0.01654285947,0.4356016601,-0.4356016601,217.8173729,-534.9886463,-532.9886463,-267.8425604,-0.5329886463,-0.5329886463,0.5329886463,284.0768971,-484.946916,-482.946916,0.482946916,233.2377237,265.146086,195.4604622,-265.146086,-1.136868377e-013,530.2921719,275.7143246,1,0,1,0,1,1
0.035,398815.7873,-399082.3611,4384.820033,4384.820033,-633.1260583,633.1260583,632.6362088,-632.6362088,81.64141595,81.64141595,163.2993162,23.92894724,-244.9572164,-23.94494167,244.9407321,0.0159944282,0.4898494754,-0.4898494754,244.9407321,-537.1397384,-535.1397384,-268.8861637,-0.5351397384,-0.5351397384,0.5351397384,286.3745396,-513.1783124,-511.1783124,0.5111783124,261.3032671,266.2535747,131.544601,-266.2535747,1.136868377e-013,532.5071495,266.5738033,1,0,1,0,1,1
0.0352,550335.3052,-575628.458,1184.626433,1184.626433,-537.146836,537.146836,536.3811484,-536.3811484,89.60928415,89.60928415,145.2172414,33.02011831,-236.3448804,-34.53770748,234.8265256,1.517589167,0.7656875547,-0.7656875547,270.3462073,-538.1933888,-536.1933888,-269.3649987,-0.5361933888,-0.5361933888,0.5361933888,287.5033502,-537.6570082,-535.6570082,0.5356570082,286.9284305,266.8283901,35.53879298,-266.8283901,0,533.6567802,25293.15278,1,0,0,0,1,1
0.0354,577618.7555,-882608.193,-2572.687055,-2572.687055,-424.4263908,424.4263908,390.5505469,-390.5505469,89.56400099,89.56400099,126.5620606,34.65712533,-234.4593036,-52.95649158,216.1260615,18.29936625,33.87584392,-33.87584392,287.025245,-537.8089693,-535.8089693,-269.1164289,-0.5358089693,-0.5358089693,0.5358089693,287.0912516,-537.4184191,-535.4184191,0.5354184191,286.6728836,266.6925404,-77.18061166,-266.6925404,5.684341886e-014,533.3850807,304989.4375,1,0,0,0,1,1
0.0356,608994.0527,-1188329.52,-6525.873374,-6525.873374,-305.8251257,305.8251257,183.4229309,-183.4229309,89.26187276,89.26187276,107.4073971,36.53964316,-231.5517999,-71.2997712,196.6692698,34.76012804,122.4021949,-122.4021949,302.6681484,-535.8775969,-533.8775969,-268.0914431,-0.5338775969,-0.5338775969,0.5338775969,285.0252885,-535.6941742,-533.6941742,0.5336941742,284.8294716,265.7861538,-195.7762012,-265.7861538,0,531.5723077,579335.4673,1,0,0,0,1,1
0.0358,-101390.0361,-296.4550105,-9280.498728,-9280.498728,-223.0417969,223.0417969,0.2635396353,-0.2635396353,43.9231847,43.9231847,87.82884563,-6.083402165,-272.4147511,-0.01778730063,131.7520303,6.101189466,222.7782573,-222.7782573,272.4322748,-532.4401884,-530.4401884,-266.3313489,-0.5304401884,-0.5304401884,0.5304401884,281.3667935,-532.4399249,-530.4399249,0.5304399249,281.3665139,264.1088395,-278.4149618,-264.1088395,0,528.2176791,101686.4911,1,1,0,0,1,1
0.036,-200936.3468,-301.0822147,-8259.382738,-8259.382738,-253.6366249,253.6366249,0.2037650127,-0.2037650127,33.96076752,33.96076752,67.90367388,-12.05618081,-276.65299,-0.01806493288,101.8644414,12.07424574,253.4328599,-253.4328599,276.6708512,-528.9405107,-526.9405107,-264.5968092,-0.5269405107,-0.5269405107,0.5269405107,277.6663018,-528.940307,-526.940307,0.526940307,277.6660871,262.3437015,-247.7814822,-262.3437015,0,524.687403,201237.429,1,1,0,0,1,1
0.0362,-277562.4117,-304.5085225,-6649.806188,-6649.806188,-301.8862316,301.8862316,0.1431862204,-0.1431862204,23.86432233,23.86432233,47.71051734,-16.6537447,-279.7994064,-0.01827051135,71.57483967,16.67201521,301.7430453,-301.7430453,279.8175337,-525.9899631,-523.9899631,-263.1456617,-0.5239899631,-0.5239899631,0.5239899631,274.5654814,-525.9898199,-523.9898199,0.5239898199,274.5653314,260.8443014,-199.4941856,-260.8443014,0,521.6886028,277866.9202,1,1,0,0,1,1
0.0364,-329443.9526,-306.7048494,-4611.092204,-4611.092204,-363.0115422,363.0115422,0.08204233241,-0.08204233241,13.67369472,13.67369472,27.32906919,-19.76663716,-281.8415831,-0.01840229097,41.00276391,19.78503945,362.9294999,-362.9294999,281.8599034,-523.7874042,-521.7874042,-262.074946,-0.5217874042,-0.5217874042,0.5217874042,272.2620952,-523.7873222,-521.7873222,0.5217873222,272.2620096,259.7124582,-138.3327661,-259.7124582,-5.684341886e-014,519.4249165,329750.6575,1,1,0,0,1,1
0.0366,-355380.6439,-307.7655912,-2312.574871,-2312.574871,-431.9329901,431.9329901,0.02057467431,-0.02057467431,3.429105527,3.429105527,6.839765692,-21.32283863,-282.7714577,-0.01846593547,10.26887122,21.34130457,431.9124154,-431.9124154,282.7899031,-522.4658276,-520.4658276,-261.4486191,-0.5204658276,-0.5204658276,0.5204658276,270.8846777,-522.4658071,-520.4658071,0.5204658071,270.8846563,259.0172086,-69.37724612,-259.0172086,0,518.0344171,355688.4095,1,1,0,0,1,1
0.0368,-354823.6149,-307.5562561,70.58601398,70.58601398,-503.3960645,503.3960645,-0.04097419261,0.04097419261,-6.829018444,-6.829018444,-13.67653124,-21.28941689,-282.5853642,-0.01845337536,-20.50554968,21.30787027,503.4370387,-503.4370387,282.6038585,-522.0890206,-520.0890206,-261.2959473,-0.5200890206,-0.5200890206,0.5200890206,270.4925894,-522.0890616,-520.0890616,0.5200890616,270.492632,258.7930733,2.117580419,-258.7930733,0,517.5861466,355131.1712,1,1,0,0,1,1
0.037,-327885.8439,-306.1282451,2361.770262,2361.770262,-572.102267,572.102267,-0.102361354,0.102361354,-17.06019155,-17.06019155,-34.13885315,-19.67315064,-281.2840355,-0.0183676947,-51.19904469,19.69151833,572.2046283,-572.2046283,281.3025055,-522.6501901,-520.6501901,-261.6108848,-0.5206501901,-0.5206501901,0.5206501901,271.0766204,-522.6502924,-520.6502924,0.5206502924,271.076727,259.0393052,70.85310785,-259.0393052,0,518.0786104,328191.9722,1,1,0,0,1,1
0.0372,-275337.2097,-303.5037493,4387.314844,4387.314844,-632.8416381,632.8416381,-0.1633445398,0.1633445398,-27.22403552,-27.22403552,-54.4664446,-16.52023258,-278.8726068,-0.01821022496,-81.69048011,16.53844281,633.0049827,-633.0049827,278.8909804,-524.0724309,-522.0724309,-262.3523742,-0.5220724309,-0.5220724309,0.5220724309,272.5596231,-524.0725943,-522.0725943,0.5220725943,272.5597937,259.7200567,131.6194453,-259.7200567,0,519.4401134,275640.7134,1,1,0,0,1,1
0.0374,-198584.8147,-299.6845395,5980.839696,5980.839696,-680.6225368,680.6225368,-0.2236830787,0.2236830787,-37.28043856,-37.28043856,-74.57908188,-11.91508888,-275.3605953,-0.01798107237,-111.8595204,11.93306996,680.8462199,-680.8462199,275.3788001,-526.2109165,-524.2109165,-263.4455064,-0.5242109165,-0.5242109165,0.5242109165,274.797085,-526.2111402,-524.2111402,0.5242111402,274.7973195,260.7654101,179.4251909,-260.7654101,0,521.5308202,198884.4993,1,1,0,0,1,1
0.0376,-99639.2797,-294.6803035,6987.370573,6987.370573,-710.7953348,710.7953348,-0.2831388432,0.2831388432,-47.18971282,-47.18971282,-94.39738959,-5.978356782,-270.7618614,-0.01768081821,-141.5871024,5.9960376,711.0784736,-711.0784736,270.7798254,-528.8567428,-526.8567428,-264.7835046,-0.5268567428,-0.5268567428,0.5268567428,277.5780274,-528.8570259,-526.8570259,0.5268570259,277.5783258,262.0732381,209.6211172,-262.0732381,1.136868377e-013,524.1464763,99933.96001,1,1,0,0,1,1
0.0378,18932.75163,-288.5123899,7267.224272,7267.224272,-719.1689866,719.1689866,-0.3414771881,0.3414771881,-56.91275086,-56.91275086,-113.8431539,1.135965098,-265.0945542,-0.01731074339,-170.7559048,-1.118654355,719.5104638,-719.5104638,265.1122064,-531.7424013,-529.7424013,-266.2305192,-0.5297424013,-0.5297424013,0.5297424013,280.6270117,-531.7427427,-529.7427427,0.5297427427,280.6273735,263.511882,218.0167282,-263.511882,-1.136868377e-013,527.023764,-18644.23924,1,1,0,0,1,1
0.038,154068.6191,-281.2068444,6699.547331,6699.547331,-702.1172074,702.1172074,-0.3984678784,0.3984678784,-66.41118024,-66.41118024,-132.8396314,9.244117148,-258.3810398,-0.01687241066,-199.2508116,-9.227244737,702.5156753,-702.5156753,258.3983106,-534.5487312,-532.5487312,-267.6251569,-0.5325487312,-0.5325487312,0.5325487312,283.6081511,-534.5491296,-532.5491296,0.5325491296,283.6085755,264.9235743,200.9864199,-264.9235743,-1.136868377e-013,529.8471485,-153787.4123,1,1,0,0,1,1
0.0382,302281.0708,-272.7957579,5185.330409,5185.330409,-656.6689247,656.6689247,-0.4538859972,0.4538859972,-75.64751491,-75.64751491,-151.3118515,18.13686425,-250.6478133,-0.01636774547,-226.9593664,-18.1204965,657.1228107,-657.1228107,250.664635,-536.9132232,-534.9132232,-268.7846776,-0.5349132232,-0.5349132232,0.5349132232,286.1321563,-536.913677,-534.913677,0.534913677,286.1326419,266.1285456,155.5599123,-266.1285456,0,532.2570912,-302008.2751,1,1,0,0,1,1
0.0384,459737.8059,-263.3000569,2650.073216,2650.073216,-580.5882487,580.5882487,-0.5075128369,0.5075128369,-84.58530364,-84.58530364,-169.1869128,27.58426836,-241.9253947,-0.01579800341,-253.7722164,-27.56847035,581.0957616,-581.0957616,241.9417003,-538.4392764,-536.4392764,-269.5096631,-0.5364392764,-0.5364392764,0.5364392764,287.7670972,-538.4397839,-536.4397839,0.5364397839,287.7676417,266.9296133,79.50219648,-266.9296133,0,533.8592266,-459474.5059,1,1,0,0,1,1
0.0386,680395.4821,-116272.4096,-874.7713208,-874.7713208,-470.0520631,470.0520631,-5.314463131,5.314463131,-89.70630582,-89.70630582,-186.3942707,40.82372893,-228.7652401,-6.976344574,-276.1005765,-33.84738435,475.3665262,-475.3665262,235.7468992,-538.7084248,-536.7084248,-269.5889691,-0.5367084248,-0.5367084248,0.5367084248,288.0559332,-538.7137392,-536.7137392,0.5367137392,288.0616379,267.1194557,-26.24313962,-267.1194557,0,534.2389114,-564123.0725,1,1,0,0,0,1
0.0388,985270.0567,-396127.7288,-4716.542541,-4716.542541,-303.4685552,303.4685552,-56.6412658,56.6412658,-89.5208553,-89.5208553,-202.8660155,59.1162034,-209.7498307,-23.76766373,-292.3868708,-35.34853967,360.109821,-360.109821,233.5741357,-537.4291372,-535.4291372,-268.8660342,-0.5354291372,-0.5354291372,0.5354291372,286.6843609,-537.4857784,-535.4857784,0.5354857784,286.7450189,266.563103,-141.4962762,-266.563103,0,533.126206,-589142.3279,1,1,0,0,0,1
0.039,1288306.95,-670447.7762,-8737.835633,-8737.835633,-76.06653308,76.06653308,-163.3962004,163.3962004,-89.07343915,-89.07343915,-218.5371409,77.29841702,-189.9979669,-40.22686657,-307.6105801,-37.07155045,239.4627334,-239.4627334,230.3882295,-534.5172358,-532.5172358,-267.2963839,-0.5325172358,-0.5325172358,0.5325172358,283.5746064,-534.6806318,-532.6806318,0.5326806318,283.7486555,265.2208519,-262.135069,-265.2208519,0,530.4417038,-617859.1741,1,1,0,0,0,1
0.0392,298.1368497,-140770.7448,-9430.443451,-9430.443451,-0.243718752,0.243718752,-218.2857804,218.2857804,-40.61971076,-40.61971076,-233.3458,0.01788821098,-121.8414878,-8.446244686,-273.9655108,8.428356475,218.5294992,-218.5294992,273.9478663,-387.1608872,-385.1608872,-121.859376,-0.3851608872,-0.3851608872,0.3851608872,148.348909,-530.821021,-528.821021,0.528821021,279.6516722,263.3015112,-282.9133035,-263.3015112,0,526.6030223,140472.6079,1,1,0,1,0,1
0.0394,302.3530073,-234250.2077,-8168.532874,-8168.532874,-0.1836496831,0.1836496831,-256.164356,256.164356,-30.6082193,-30.6082193,-247.2335499,0.01814118044,-91.80670038,-14.05501246,-277.8417692,14.03687128,256.3480057,-256.3480057,277.8238117,-355.3559612,-353.3559612,-91.82484156,-0.3533559612,-0.3533559612,0.3533559612,124.8604353,-527.3180601,-525.3180601,0.5253180601,275.9590642,261.5311197,-245.0559862,-261.5311197,2.842170943e-014,523.0622394,233947.8547,1,1,0,1,0,1
0.0396,305.3821515,-304023.8927,-6361.430191,-6361.430191,-0.1228558339,0.1228558339,-310.4006373,310.4006373,-20.47593137,-20.47593137,-260.1455819,0.01832292909,-61.40959405,-18.24143356,-280.6215132,18.22311063,310.5234931,-310.5234931,280.6033132,-323.4981205,-321.4981205,-61.42791697,-0.3214981205,-0.3214981205,0.3214981205,103.3610415,-524.450406,-522.450406,0.522450406,272.9544268,260.0702035,-190.8429057,-260.0702035,0,520.140407,303718.5106,1,1,0,1,0,1
0.0398,307.2021178,-348439.2651,-4172.955145,-4172.955145,-0.06157712822,0.06157712822,-376.0803675,376.0803675,-10.26283418,-10.26283418,-272.0309381,0.01843212707,-30.77013198,-20.90635591,-282.2937723,20.88792378,376.1419447,-376.1419447,282.2754017,-291.8004225,-289.8004225,-30.78856411,-0.2898004225,-0.2898004225,0.2898004225,83.98428488,-522.3993363,-520.3993363,0.5203993363,270.8154692,259.0118584,-125.1886544,-259.0118584,-5.684341886e-014,518.0237168,348132.063,1,1,0,1,0,1
0.04,307.811427,-366491.5114,-1775.972187,-1775.972187,-5.540600146e-005,5.540600146e-005,-448.0177765,448.0177765,-0.009234315095,-0.009234315095,-282.8427125,0.01846868562,-0.009234315095,-21.98949068,-282.8519468,21.971022,448.0178319,-448.0178319,282.8334782,-260.4426626,-258.4426626,-0.02770300072,-0.2584426626,-0.2584426626,0.2584426626,66.79260986,-521.2774158,-519.2774158,0.5192774158,269.6490345,258.4149596,-53.27916562,-258.4149596,0,516.8299192,366183.6999,1,1,0,1,0,1
0.0402,307.2053619,-357834.0086,652.2585947,652.2585947,0.06146653498,-0.06146653498,-520.8950489,520.8950489,10.24440201,10.24440201,-292.5382359,0.01843232171,30.75169981,-21.47004051,-282.2938339,21.45160819,520.8335824,-520.8335824,282.2753401,-229.570152,-227.570152,30.73326749,-0.227570152,-0.227570152,0.227570152,51.78817406,-521.1271514,-519.1271514,0.5191271514,269.4929993,258.3034194,19.56775784,-258.3034194,-1.136868377e-013,516.6068389,357526.8032,1,1,0,1,0,1
