"time","J1.w","clutch1.phi_rel","clutch1.w_relfric","clutch2.flange_a.phi","clutch2.phi_rel","clutch2.w_relfric","clutch3.phi_rel","clutch3.w_relfric","u","freqHz","T2","T3","J1.J","clutch1.mue_pos[1,1]","clutch1.mue_pos[1,2]","clutch1.peak","clutch1.cgeo","clutch1.fn_max","clutch1.phi_nominal","clutch1.w_small","sin1.amplitude","sin1.freqHz","sin1.phase","sin1.offset","sin1.startTime","step1.height","step1.offset","J2.J","clutch2.mue_pos[1,1]","clutch2.mue_pos[1,2]","clutch2.peak","clutch2.cgeo","clutch2.fn_max","clutch2.phi_nominal","clutch2.w_small","J3.J","clutch3.mue_pos[1,1]","clutch3.mue_pos[1,2]","clutch3.peak","clutch3.cgeo","clutch3.fn_max","clutch3.phi_nominal","clutch3.w_small","J4.J","sin2.amplitude","sin2.phase","sin2.offset","sin2.startTime","fixed.phi0","_events_default_tol","_events_tol_factor","_nle_solver_default_tol","_nle_solver_min_tol","_nle_solver_tol_factor","sin2.freqHz","_log_level","_nle_solver_log_level","J1.stateSelect","clutch1.stateSelect","J2.stateSelect","clutch2.stateSelect","J3.stateSelect","clutch3.stateSelect","J4.stateSelect","torque.useSupport","clutch1.useHeatPort","clutch2.useHeatPort","clutch3.useHeatPort","_enforce_bounds","_nle_solver_check_jac_cond","_rescale_after_singular_jac","_rescale_each_step","_use_Brent_in_1d","_use_automatic_scaling","_use_jacobian_scaling","_use_manual_equation_scaling","step1.startTime","J1.der(w)","clutch1.der(phi_rel)","clutch1.der(w_rel)","J2.der(phi)","clutch2.der(phi_rel)","clutch2.der(w_rel)","clutch3.der(phi_rel)","clutch3.der(w_rel)","torque.flange.phi","J1.a","clutch1.a_relfric","clutch1.mue0","clutch1.fn","sin2.y","clutch1.flange_a.tau","clutch1.tau","clutch1.tau0","clutch1.tau0_max","clutch1.sa","clutch1.lossPower","J2.w","J2.der(w)","clutch2.a_relfric","clutch2.mue0","clutch2.fn","step1.y","clutch2.flange_a.tau","clutch2.tau","clutch2.tau0","clutch2.tau0_max","clutch2.sa","clutch2.lossPower","clutch3.flange_a.phi","J3.w","J3.der(w)","clutch3.a_relfric","clutch3.mue0","clutch3.fn","clutch3.flange_a.tau","clutch3.tau","clutch3.tau0","clutch3.tau0_max","clutch3.sa","clutch3.lossPower","J4.flange_b.tau","clutch3.flange_b.phi","J4.w","J4.der(w)","torque.tau","torque.flange.tau","J1.der(phi,2)","clutch1.der(phi_rel,2)","clutch2.der(phi_rel,2)","clutch3.der(phi_rel,2)","clutch1.mode","clutch2.mode","clutch3.mode","clutch1.free","clutch1.startForward","clutch1.startBackward","clutch1.locked","clutch2.free","clutch2.startForward","clutch2.startBackward","clutch2.locked","clutch3.free","clutch3.startForward","clutch3.startBackward","clutch3.locked","_HiddenStates.der(x[0])","_HiddenStates.der(x[1])","_HiddenStates.der(x[2])","_HiddenStates.der(x[3])","_HiddenStates.der(x[4])","_HiddenStates.der(x[5])","_HiddenStates.der(x[6])","_HiddenStates.der(x[7])","clutch1.unitAngularAcceleration","clutch1.unitTorque","sin1.pi","clutch2.unitAngularAcceleration","clutch2.unitTorque","clutch3.unitAngularAcceleration","clutch3.unitTorque","sin2.pi","clutch1.Unknown","clutch1.Free","clutch1.Forward","clutch1.Stuck","clutch1.Backward","clutch2.Unknown","clutch2.Free","clutch2.Forward","clutch2.Stuck","clutch2.Backward","clutch3.Unknown","clutch3.Free","clutch3.Forward","clutch3.Stuck","clutch3.Backward"
0.66,4.545696508,-3.02557701,-1.274698476,1.718441752,-1.380441668,-0.6709980321,-0.3380000846,-2.6,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,2.751366209,-1.274698476,-5.992167255,3.270998032,-0.6709980321,13.24080105,-2.6,-10,4.744018762,2.751366209,-5.992167255,0.5,13.51839791,0.6759198954,6.759198954,-6.759198954,6.759198954,7.435118849,-13.4272861,8.615940603,3.270998032,-3.240801046,13.24080105,0.5,20,1,10,-10,10,11,2.240801046,6.709980321,0.3380000846,2.6,10,-10,0.5,0,-0,0,0,0,-10,-0,0,9.214851104e-015,1.953992523e-014,0,9.510565163,-9.510565163,2.751366209,-5.992167255,13.24080105,-10,-1,-1,2,0,0,0,0,0,0,0,0,1,0,0,0,2.751366209,-1.274698476,-5.992167255,3.270998032,-0.6709980321,13.24080105,-2.6,-10,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.67,4.567304784,-3.038606717,-1.32917959,1.750988144,-1.38648806,-0.5381251937,-0.3645000846,-2.7,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,1.424113253,-1.32917959,-4.758056561,3.238125194,-0.5381251937,13.33394331,-2.7,-10,4.789594861,1.424113253,-4.758056561,0.5,13.33211338,0.6666056691,6.666056691,-6.666056691,6.666056691,7.33266236,-12.09071892,8.860386501,3.238125194,-3.333943309,13.33394331,0.5,20,1,10,-10,10,11,2.333943309,5.381251937,0.3645000846,2.7,10,-10,0.5,0,-0,0,0,0,-10,-0,0,9.270362256e-015,1.998401444e-014,0,8.090169944,-8.090169944,1.424113253,-4.758056561,13.33394331,-10,-1,-1,2,0,0,0,0,0,0,0,0,1,0,0,0,1.424113253,-1.32917959,-4.758056561,3.238125194,-0.5381251937,13.33394331,-2.7,-10,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.68,4.571534627,-3.052105609,-1.36721897,1.783201134,-1.391201049,-0.4043156571,-0.3920000846,-2.8,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-0.694009258,-1.36721897,-2.734128961,3.204315657,-0.4043156571,13.42813822,-2.8,-10,4.835306742,-0.694009258,-2.734128961,0.5,13.14372356,0.6571861781,6.571861781,-6.571861781,6.571861781,7.229047959,-9.96317692,8.985174093,3.204315657,-3.428138219,13.42813822,0.5,20,1,10,-10,10,11,2.428138219,4.043156571,0.3920000846,2.8,10,-10,0.5,0,-0,0,0,0,-10,-0,0,9.769962617e-015,1.953992523e-014,0,5.877852523,-5.877852523,-0.694009258,-2.734128961,13.42813822,-10,-1,-1,2,0,0,0,0,0,0,0,0,1,0,0,0,-0.694009258,-1.36721897,-2.734128961,3.204315657,-0.4043156571,13.42813822,-2.8,-10,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.69,4.551503681,-3.065873112,-1.381944711,1.8150713,-1.394571216,-0.2695589701,-0.4205000846,-2.9,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-3.386459154,-1.381944711,-0.1369117488,3.16955897,-0.2695589701,13.5233709,-2.9,-10,4.880944412,-3.386459154,-0.1369117488,0.5,12.95325819,0.6476629097,6.476629097,-6.476629097,6.476629097,7.124292007,-7.261203756,8.950343324,3.16955897,-3.523370903,13.5233709,0.5,20,1,10,-10,10,11,2.523370903,2.695589701,0.4205000846,2.9,10,-10,0.5,0,-0,0,0,0,-10,-0,0,9.880984919e-015,2.087219286e-014,0,3.090169944,-3.090169944,-3.386459154,-0.1369117488,13.5233709,-10,-1,-1,2,0,0,0,0,0,0,0,0,1,0,0,0,-3.386459154,-1.381944711,-0.1369117488,3.16955897,-0.2695589701,13.5233709,-2.9,-10,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.7,4.502794903,-3.079651567,-1.368950141,1.846589092,-1.396588943,-0.1338447615,-0.4500001489,-3,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-6.380373679,-1.368950141,2.760747358,3.133844761,-0.1338447615,13.61962632,-3,-10,4.926240659,-6.380373679,2.760747358,0.5,12.76074736,0.6380373679,6.380373679,-6.380373679,6.380373679,7.018411047,-4.257663689,8.73441345,3.133844761,-3.619626321,13.61962632,0.5,20,1,10,-10,10,11,2.619626321,1.338447615,0.4500001489,3,10,-10,0.5,0,-0,0,0,0,-10,-0,0,1.043609643e-014,2.220446049e-014,0,8.572244477e-015,-8.572244477e-015,-6.380373679,2.760747358,13.61962632,-10,-1,-1,2,0,0,0,0,0,0,0,0,1,0,0,0,-6.380373679,-1.368950141,2.760747358,3.133844761,-0.1338447615,13.61962632,-3,-10,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.71,4.423899328,-3.093154012,-1.325317829,1.877745094,-1.397245086,1.079830669e-013,-0.4805000082,-3.098581499,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-9.37328067,-1.325317829,12.51483603,3.098581499,1.079830669e-013,0,-3.098581499,-3.141555363,4.970899106,-9.37328067,12.51483603,0.5,12.56622145,0.6283110726,6.283110726,-6.283110726,6.283110726,6.911421799,5.603414234,8.327118669,3.098581499,3.141555363,0,0.5,20,1,3.141555363,-3.141555363,10,11,-3.141555363,-3.39234783e-013,0.4805000082,3.098581499,3.141555363,-3.141555363,0.5,0,-0,0,0,0,-3.141555363,-0,0,1.088018564e-014,2.176037128e-014,0,-3.090169944,3.090169944,-9.37328067,12.51483603,0,-3.141555363,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-9.37328067,-1.325317829,12.51483603,3.098581499,1.079830669e-013,0,-3.098581499,-3.141555363,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.72,4.316349485,-3.105735192,-1.186597703,1.908887187,-1.397245086,1.079830669e-013,-0.5116421013,-3.129751782,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-12.06270812,-1.186597703,15.15513592,3.129751782,1.079830669e-013,0,-3.129751782,-3.092427798,5.014622379,-12.06270812,15.15513592,0.5,12.36971119,0.6184855597,6.184855597,-6.184855597,6.184855597,6.803341156,8.351794762,7.338935443,3.129751782,3.092427798,0,0.5,20,1,3.092427798,-3.092427798,10,11,-3.092427798,-3.339298379e-013,0.5116421013,3.129751782,3.092427798,-3.092427798,0.5,0,-0,0,0,0,-3.092427798,-0,0,9.992007222e-015,1.953992523e-014,0,-5.877852523,5.877852523,-12.06270812,15.15513592,0,-3.092427798,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-12.06270812,-1.186597703,15.15513592,3.129751782,1.079830669e-013,0,-3.129751782,-3.092427798,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.73,4.18457729,-3.116806177,-1.024148906,1.940338501,-1.397245086,1.079830669e-013,-0.5430934154,-3.160428384,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-14.17579375,-1.024148906,17.21860565,3.160428384,1.079830669e-013,0,-3.160428384,-3.042811904,5.057144677,-14.17579375,17.21860565,0.5,12.17124761,0.6085623807,6.085623807,-6.085623807,6.085623807,6.694186188,10.52441947,6.232584966,3.160428384,3.042811904,0,0.5,20,1,3.042811904,-3.042811904,10,11,-3.042811904,-3.285721614e-013,0.5430934154,3.160428384,3.042811904,-3.042811904,0.5,0,-0,0,0,0,-3.042811904,-0,0,1.088018564e-014,1.82076576e-014,0,-8.090169944,8.090169944,-14.17579375,17.21860565,0,-3.042811904,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-14.17579375,-1.024148906,17.21860565,3.160428384,1.079830669e-013,0,-3.160428384,-3.042811904,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.74,4.03548765,-3.126162004,-0.8448812319,1.972094092,-1.397245086,1.079830669e-013,-0.5748490069,-3.190606418,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-15.49599619,-0.8448812319,18.4887117,3.190606418,1.079830669e-013,0,-3.190606418,-2.992715513,5.098256096,-15.49599619,18.4887117,0.5,11.97086205,0.5985431027,5.985431027,-5.985431027,5.985431027,6.583974129,11.90473757,5.056978339,3.190606418,2.992715513,0,0.5,20,1,2.992715513,-2.992715513,10,11,-2.992715513,-3.231625996e-013,0.5748490069,3.190606418,2.992715513,-2.992715513,0.5,0,-0,0,0,0,-2.992715513,-0,0,1.054711873e-014,1.776356839e-014,0,-9.510565163,9.510565163,-15.49599619,18.4887117,0,-2.992715513,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-15.49599619,-0.8448812319,18.4887117,3.190606418,1.079830669e-013,0,-3.190606418,-2.992715513,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.75,3.877773387,-3.1336767,-0.6574922684,2.004148952,-1.397245086,1.079830669e-013,-0.606903866,-3.220281119,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-15.88429308,-0.6574922684,18.82643962,3.220281119,1.079830669e-013,0,-3.220281119,-2.942146539,5.137825651,-15.88429308,18.82643962,0.5,11.76858616,0.5884293078,5.884293078,-5.884293078,5.884293078,6.472722385,12.35371723,3.868877204,3.220281119,2.942146539,0,0.5,20,1,2.942146539,-2.942146539,10,11,-2.942146539,-3.177020066e-013,0.606903866,3.220281119,2.942146539,-2.942146539,0.5,0,-0,0,0,0,-2.942146539,-0,0,1.054711873e-014,1.82076576e-014,0,-10,10,-15.88429308,18.82643962,0,-2.942146539,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-15.88429308,-0.6574922684,18.82643962,3.220281119,1.079830669e-013,0,-3.220281119,-2.942146539,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.76,3.721075435,-3.139316939,-0.4716276347,2.036498021,-1.397245086,1.079830669e-013,-0.6392529359,-3.2494478,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-15.29279109,-0.4716276347,18.18390406,3.2494478,1.079830669e-013,0,-3.2494478,-2.891112965,5.17581496,-15.29279109,18.18390406,0.5,11.56445186,0.578222593,5.78222593,-5.78222593,5.78222593,6.360448523,11.82345554,2.727057539,3.2494478,2.891112965,0,0.5,20,1,2.891112965,-2.891112965,10,11,-2.891112965,-3.121912448e-013,0.6392529359,3.2494478,2.891112965,-2.891112965,0.5,0,-0,0,0,0,-2.891112965,-0,0,1.110223025e-014,1.731947918e-014,0,-9.510565163,9.510565163,-15.29279109,18.18390406,0,-2.891112965,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-15.29279109,-0.4716276347,18.18390406,3.2494478,1.079830669e-013,0,-3.2494478,-2.891112965,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.77,3.575031185,-3.143146565,-0.2969293281,2.069136199,-1.397245086,1.079830669e-013,-0.6718911132,-3.278101857,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-13.76941565,-0.2969293281,16.6090385,3.278101857,1.079830669e-013,0,-3.278101857,-2.839622851,5.212282764,-13.76941565,16.6090385,0.5,11.35849141,0.5679245703,5.679245703,-5.679245703,5.679245703,6.247170273,10.36186822,1.68633461,3.278101857,2.839622851,0,0.5,20,1,2.839622851,-2.839622851,10,11,-2.839622851,-3.066311844e-013,0.6718911132,3.278101857,2.839622851,-2.839622851,0.5,0,-0,0,0,0,-2.839622851,-0,0,1.076916334e-014,1.731947918e-014,0,-8.090169944,8.090169944,-13.76941565,16.6090385,0,-2.839622851,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-13.76941565,-0.2969293281,16.6090385,3.278101857,1.079830669e-013,0,-3.278101857,-2.839622851,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.78,3.448335898,-3.145321904,-0.1420971356,2.102058335,-1.397245086,1.079830669e-013,-0.7048132492,-3.306238763,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-11.45322118,-0.1420971356,14.24090551,3.306238763,1.079830669e-013,0,-3.306238763,-2.787684328,5.247380238,-11.45322118,14.24090551,0.5,11.15073731,0.5575368656,5.575368656,-5.575368656,5.575368656,6.132905522,8.107999985,0.7922439162,3.306238763,2.787684328,0,0.5,20,1,2.787684328,-2.787684328,10,11,-2.787684328,-3.010227034e-013,0.7048132492,3.306238763,2.787684328,-2.787684328,0.5,0,-0,0,0,0,-2.787684328,-0,0,1.076916334e-014,1.731947918e-014,0,-5.877852523,5.877852523,-11.45322118,14.24090551,0,-2.787684328,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-11.45322118,-0.1420971356,14.24090551,3.306238763,1.079830669e-013,0,-3.306238763,-2.787684328,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.79,3.347893099,-3.146077962,-0.01403903792,2.135259243,-1.397245086,1.079830669e-013,-0.7380141571,-3.333854061,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-8.560781138,-0.01403903792,11.29608674,3.333854061,1.079830669e-013,0,-3.333854061,-2.735305597,5.281337205,-8.560781138,11.29608674,0.5,10.94122239,0.5470611194,5.470611194,-5.470611194,5.470611194,6.017672314,5.278414422,0.07680211802,3.333854061,2.735305597,0,0.5,20,1,2.735305597,-2.735305597,10,11,-2.735305597,-2.953666874e-013,0.7380141571,3.333854061,2.735305597,-2.735305597,0.5,0,-0,0,0,0,-2.735305597,-0,0,1.032507413e-014,1.865174681e-014,0,-3.090169944,3.090169944,-8.560781138,11.29608674,0,-2.735305597,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-8.560781138,-0.01403903792,11.29608674,3.333854061,1.079830669e-013,0,-3.333854061,-2.735305597,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.8,3.333341747,-3.146086815,5.588238206e-014,2.168607121,-1.397245086,1.079830669e-013,-0.7713620354,-3.333341747,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-3.552713679e-015,5.588238206e-014,0,3.333341747,1.079830669e-013,0,-3.333341747,3.552713679e-015,5.314693936,-3.552713679e-015,0,0.5,10.72997972,0.536498986,-7.105427358e-015,7.105427358e-015,5.36498986,5.901488846,7.105427358e-015,3.970682063e-028,3.333341747,-3.552713679e-015,0,0.5,20,1,-3.552713679e-015,3.552713679e-015,10,11,3.552713679e-015,3.83632919e-028,0.7713620354,3.333341747,-3.552713679e-015,3.552713679e-015,0.5,0,-0,0,0,0,3.552713679e-015,-0,0,1.088018564e-014,1.82076576e-014,0,-9.796850831e-015,9.796850831e-015,-3.552713679e-015,0,0,3.552713679e-015,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,-3.552713679e-015,5.588238206e-014,0,3.333341747,1.079830669e-013,0,-3.333341747,3.552713679e-015,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.81,3.338534326,-3.146086815,5.588238206e-014,2.201958254,-1.397245086,1.079830669e-013,-0.8047131683,-3.338534326,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,1.030056648,5.588238206e-014,0,3.338534326,1.079830669e-013,0,-3.338534326,-1.030056648,5.348045069,1.030056648,0,0.5,10.51704266,0.5258521331,2.060113296,-2.060113296,5.258521331,5.784373464,-2.060113296,-1.151240383e-013,3.338534326,1.030056648,0,0.5,20,1,1.030056648,-1.030056648,10,11,-1.030056648,-1.11228676e-013,0.8047131683,3.338534326,1.030056648,-1.030056648,0.5,0,-0,0,0,0,-1.030056648,-0,0,1.187938636e-014,1.82076576e-014,0,3.090169944,-3.090169944,1.030056648,0,0,-1.030056648,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,1.030056648,5.588238206e-014,0,3.338534326,1.079830669e-013,0,-3.338534326,-1.030056648,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.82,3.353599367,-3.146086815,5.588238206e-014,2.235411552,-1.397245086,1.079830669e-013,-0.8381664669,-3.353599367,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,1.959284174,5.588238206e-014,0,3.353599367,1.079830669e-013,0,-3.353599367,-1.959284174,5.381498367,1.959284174,0,0.5,10.30244484,0.5151222421,3.918568349,-3.918568349,5.151222421,5.666344663,-3.918568349,-2.189789336e-013,3.353599367,1.959284174,0,0.5,20,1,1.959284174,-1.959284174,10,11,-1.959284174,-2.115695141e-013,0.8381664669,3.353599367,1.959284174,-1.959284174,0.5,0,-0,0,0,0,-1.959284174,-0,0,1.321165399e-014,1.82076576e-014,0,5.877852523,-5.877852523,1.959284174,0,0,-1.959284174,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,1.959284174,5.588238206e-014,0,3.353599367,1.079830669e-013,0,-3.353599367,-1.959284174,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.83,3.377069864,-3.146086815,5.588238206e-014,2.269058913,-1.397245086,1.079830669e-013,-0.8718138275,-3.377069864,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,2.696723315,5.588238206e-014,0,3.377069864,1.079830669e-013,0,-3.377069864,-2.696723315,5.415145728,2.696723315,0,0.5,10.08622014,0.5043110072,5.393446629,-5.393446629,5.043110072,5.54742108,-5.393446629,-3.013986451e-013,3.377069864,2.696723315,0,0.5,20,1,2.696723315,-2.696723315,10,11,-2.696723315,-2.912004542e-013,0.8718138275,3.377069864,2.696723315,-2.696723315,0.5,0,-0,0,0,0,-2.696723315,-0,0,1.35447209e-014,1.82076576e-014,0,8.090169944,-8.090169944,2.696723315,0,0,-2.696723315,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,2.696723315,5.588238206e-014,0,3.377069864,1.079830669e-013,0,-3.377069864,-2.696723315,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
