"time","outp","overflw","out_stato"
5.591,0,0,7
5.592,1,0,0
5.593,1,0,1
5.594,1,0,2
5.595,1,0,6
5.596,0,0,0
5.597,0,0,1
5.598,1,0,2
5.599,0,0,7
5.6,0,0,3
5.601,1,1,1
5.602,0,0,5
5.603,1,0,6
5.604,0,0,0
5.605,0,0,1
5.606,0,0,2
5.607,1,0,6
5.608,0,0,0
5.609,1,0,1
5.61,1,0,2
5.611,0,0,6
5.612,1,0,0
5.613,1,0,1
5.614,1,0,2
5.615,1,0,6
5.616,1,0,0
5.617,1,0,1
5.618,0,0,2
5.619,1,0,6
5.62,0,0,3
5.621,1,1,1
5.622,1,0,2
5.623,1,0,6
5.624,0,0,3
5.625,1,1,1
5.626,0,0,2
5.627,0,0,6
5.628,1,0,0
5.629,0,0,1
5.63,0,0,5
5.631,0,0,7
5.632,0,0,3
5.633,1,1,1
5.634,0,0,2
5.635,1,0,6
5.636,0,0,3
5.637,0,1,4
5.638,1,0,5
5.639,1,0,7
5.64,1,0,0
5.641,0,0,1
5.642,1,0,2
5.643,0,0,7
5.644,0,0,3
5.645,0,1,1
5.646,0,0,2
5.647,1,0,6
5.648,0,0,0
5.649,1,0,1
5.65,1,0,2
5.651,0,0,7
5.652,1,0,0
5.653,1,0,1
5.654,1,0,2
5.655,1,0,6
5.656,1,0,0
5.657,0,0,1
5.658,1,0,2
5.659,1,0,6
5.66,1,0,0
5.661,1,0,1
5.662,1,0,2
5.663,1,0,6
5.664,1,0,0
5.665,1,0,1
5.666,0,0,5
5.667,0,0,7
5.668,0,0,3
5.669,0,1,4
5.67,0,0,5
5.671,1,0,7
5.672,0,0,3
5.673,1,1,1
5.674,0,0,2
5.675,0,0,6
5.676,0,0,3
5.677,1,1,1
5.678,1,0,2
5.679,0,0,7
5.68,1,0,0
5.681,1,0,1
5.682,0,0,5
5.683,1,0,6
5.684,1,0,0
5.685,0,0,4
5.686,1,0,5
5.687,0,0,7
5.688,1,0,0
5.689,1,0,1
5.69,1,0,2
5.691,0,0,7
5.692,0,0,3
5.693,0,1,4
5.694,0,0,5
5.695,0,0,7
5.696,1,0,3
5.697,1,1,1
5.698,1,0,2
5.699,0,0,6
5.7,0,0,3
5.701,0,1,4
5.702,1,0,5
5.703,0,0,7
5.704,0,0,3
5.705,0,1,1
5.706,1,0,2
5.707,0,0,7
5.708,1,0,3
5.709,1,1,1
5.71,1,0,2
5.711,1,0,6
5.712,0,0,3
5.713,0,1,1
5.714,0,0,2
5.715,1,0,6
5.716,1,0,0
5.717,0,0,1
5.718,0,0,5
5.719,1,0,6
5.72,0,0,3
5.721,1,1,1
5.722,1,0,2
5.723,0,0,6
5.724,0,0,3
5.725,0,1,1
5.726,0,0,5
5.727,1,0,7
5.728,0,0,3
5.729,0,1,4
5.73,1,0,5
5.731,0,0,7
5.732,0,0,3
5.733,0,1,1
5.734,1,0,2
5.735,1,0,6
5.736,1,0,0
5.737,0,0,4
5.738,1,0,2
5.739,0,0,6
5.74,1,0,0
5.741,0,0,4
5.742,1,0,2
5.743,1,0,6
5.744,0,0,3
5.745,1,1,1
5.746,1,0,2
5.747,0,0,6
5.748,0,0,3
5.749,0,1,1
5.75,0,0,2
5.751,1,0,6
5.752,0,0,0
5.753,0,0,4
5.754,0,0,5
5.755,0,0,7
5.756,1,0,0
5.757,0,0,4
5.758,1,0,5
5.759,0,0,7
5.76,1,0,3
5.761,1,1,1
5.762,0,0,2
5.763,0,0,7
5.764,1,0,3
5.765,1,1,1
5.766,0,0,2
5.767,0,0,6
5.768,1,0,0
5.769,0,0,1
5.77,0,0,2
5.771,1,0,6
5.772,1,0,0
5.773,0,0,1
5.774,0,0,2
5.775,0,0,7
5.776,1,0,3
5.777,1,1,1
5.778,0,0,5
5.779,1,0,7
5.78,0,0,3
5.781,1,1,1
5.782,1,0,2
5.783,1,0,6
5.784,0,0,0
5.785,0,0,4
5.786,1,0,2
5.787,1,0,6
5.788,0,0,0
5.789,0,0,1
5.79,0,0,5
5.791,1,0,6
5.792,1,0,0
5.793,1,0,1
5.794,0,0,5
5.795,0,0,7
5.796,0,0,3
5.797,1,1,1
5.798,1,0,2
5.799,1,0,6
5.8,0,0,3
5.801,0,1,1
5.802,1,0,2
5.803,1,0,6
5.804,0,0,3
5.805,0,1,1
5.806,0,0,5
5.807,1,0,7
5.808,1,0,3
5.809,0,1,1
5.81,1,0,2
5.811,0,0,7
5.812,1,0,0
5.813,1,0,1
5.814,0,0,2
5.815,1,0,6
5.816,1,0,0
5.817,0,0,1
5.818,0,0,2
5.819,1,0,6
5.82,1,0,0
5.821,0,0,4
5.822,1,0,2
5.823,1,0,6
5.824,1,0,0
5.825,1,0,1
5.826,1,0,2
5.827,1,0,6
5.828,1,0,0
5.829,0,0,1
5.83,1,0,2
5.831,1,0,6
5.832,0,0,3
5.833,0,1,4
5.834,1,0,5
5.835,0,0,7
5.836,1,0,0
5.837,1,0,1
5.838,0,0,5
5.839,0,0,7
5.84,0,0,3
5.841,0,1,4
5.842,0,0,5
5.843,1,0,6
5.844,1,0,0
5.845,1,0,1
5.846,0,0,2
5.847,1,0,6
5.848,0,0,0
5.849,0,0,1
5.85,1,0,2
5.851,1,0,6
5.852,0,0,0
5.853,1,0,1
5.854,0,0,5
5.855,1,0,7
5.856,1,0,0
5.857,1,0,1
5.858,0,0,5
5.859,0,0,7
5.86,0,0,3
5.861,1,1,1
5.862,1,0,2
5.863,0,0,6
5.864,1,0,0
5.865,0,0,1
5.866,0,0,2
5.867,1,0,6
5.868,1,0,0
5.869,1,0,1
5.87,0,0,5
5.871,1,0,6
5.872,0,0,3
5.873,0,1,4
5.874,1,0,2
5.875,0,0,7
5.876,0,0,3
5.877,1,1,1
5.878,0,0,2
5.879,0,0,6
5.88,0,0,3
5.881,0,1,4
5.882,1,0,2
5.883,1,0,6
5.884,1,0,0
5.885,1,0,1
5.886,1,0,2
5.887,0,0,7
5.888,0,0,3
5.889,0,1,4
5.89,0,0,5
5.891,1,0,6
5.892,0,0,3
5.893,1,1,1
5.894,1,0,2
5.895,0,0,6
5.896,1,0,0
5.897,1,0,1
5.898,0,0,2
5.899,1,0,6
5.9,0,0,0
5.901,1,0,1
5.902,0,0,2
5.903,0,0,6
5.904,0,0,0
5.905,1,0,1
5.906,0,0,2
5.907,0,0,7
5.908,1,0,0
5.909,1,0,1
5.91,0,0,5
5.911,1,0,6
5.912,0,0,0
5.913,0,0,4
5.914,0,0,5
5.915,1,0,6
5.916,0,0,3
5.917,0,1,1
5.918,0,0,5
5.919,0,0,7
5.92,1,0,3
5.921,0,1,4
5.922,1,0,5
5.923,1,0,7
5.924,1,0,0
5.925,1,0,1
5.926,0,0,2
5.927,0,0,6
5.928,0,0,3
5.929,1,1,1
5.93,0,0,2
5.931,1,0,6
5.932,0,0,3
5.933,0,1,4
5.934,1,0,2
5.935,1,0,6
5.936,1,0,0
5.937,1,0,1
5.938,1,0,2
5.939,0,0,6
5.94,0,0,0
5.941,1,0,1
5.942,0,0,5
5.943,1,0,7
5.944,0,0,3
5.945,0,1,4
5.946,0,0,5
5.947,0,0,7
5.948,0,0,3
5.949,0,1,1
5.95,0,0,5
5.951,0,0,7
5.952,0,0,3
5.953,1,1,1
5.954,0,0,2
5.955,1,0,6
5.956,1,0,0
5.957,0,0,4
5.958,1,0,2
5.959,1,0,6
5.96,0,0,3
5.961,0,1,1
5.962,1,0,2
5.963,1,0,6
5.964,0,0,0
5.965,1,0,1
5.966,1,0,2
5.967,0,0,6
5.968,1,0,0
5.969,0,0,1
5.97,0,0,5
5.971,0,0,7
5.972,1,0,0
5.973,1,0,1
5.974,0,0,2
5.975,1,0,6
5.976,1,0,0
5.977,0,0,1
5.978,1,0,2
5.979,1,0,6
5.98,0,0,3
5.981,0,1,4
5.982,0,0,5
5.983,0,0,7
5.984,1,0,0
5.985,1,0,1
5.986,1,0,2
5.987,0,0,6
5.988,0,0,0
5.989,0,0,4
5.99,0,0,5
5.991,0,0,7
5.992,1,0,3
5.993,1,1,1
5.994,0,0,2
5.995,1,0,6
5.996,0,0,3
5.997,0,1,1
5.998,0,0,2
5.999,1,0,6
6,1,0,0
6.001,1,0,1
6.002,1,0,2
6.003,1,0,6
6.004,1,0,0
6.005,1,0,1
6.006,0,0,2
6.007,0,0,7
6.008,1,0,0
6.009,1,0,1
6.01,0,0,2
6.011,0,0,6
6.012,1,0,0
6.013,1,0,1
6.014,0,0,2
6.015,0,0,7
6.016,1,0,0
6.017,0,0,1
6.018,1,0,2
6.019,1,0,6
6.02,0,0,3
6.021,0,1,1
6.022,1,0,2
6.023,1,0,6
6.024,0,0,0
6.025,1,0,1
6.026,0,0,5
6.027,0,0,7
6.028,0,0,3
6.029,0,1,4
6.03,0,0,5
6.031,1,0,6
6.032,0,0,3
6.033,0,1,4
6.034,1,0,2
6.035,1,0,6
6.036,0,0,0
6.037,0,0,1
6.038,0,0,2
6.039,0,0,7
6.04,1,0,3
6.041,0,1,1
6.042,1,0,2
6.043,0,0,7
6.044,0,0,3
6.045,0,1,4
6.046,1,0,2
6.047,0,0,7
6.048,1,0,3
6.049,1,1,1
6.05,0,0,2
6.051,0,0,6
6.052,0,0,3
6.053,0,1,1
6.054,0,0,5
6.055,0,0,7
6.056,1,0,3
6.057,1,1,1
6.058,0,0,2
6.059,0,0,7
6.06,0,0,3
6.061,0,1,4
6.062,1,0,2
6.063,1,0,6
6.064,0,0,0
6.065,1,0,1
6.066,1,0,2
6.067,1,0,6
6.068,1,0,0
6.069,0,0,4
6.07,0,0,5
6.071,0,0,7
6.072,0,0,3
6.073,0,1,4
6.074,0,0,5
6.075,0,0,7
6.076,1,0,0
6.077,0,0,4
6.078,1,0,5
6.079,0,0,7
6.08,1,0,0
6.081,0,0,4
6.082,0,0,5
6.083,1,0,7
6.084,1,0,0
6.085,1,0,1
6.086,0,0,5
6.087,1,0,6
6.088,0,0,0
6.089,0,0,4
6.09,0,0,5
6.091,0,0,7
6.092,0,0,3
6.093,0,1,1
6.094,1,0,2
6.095,1,0,6
6.096,1,0,0
6.097,1,0,1
6.098,0,0,2
6.099,1,0,6
6.1,0,0,0
6.101,1,0,1
6.102,0,0,5
6.103,0,0,7
6.104,0,0,3
6.105,1,1,1
6.106,0,0,2
6.107,0,0,7
6.108,0,0,3
6.109,1,1,1
6.11,0,0,5
6.111,1,0,6
6.112,1,0,0
6.113,1,0,1
6.114,0,0,5
6.115,0,0,7
6.116,0,0,3
6.117,1,1,1
6.118,0,0,2
6.119,0,0,6
6.12,0,0,0
6.121,1,0,1
6.122,1,0,2
6.123,1,0,6
6.124,1,0,0
6.125,1,0,1
6.126,1,0,2
6.127,1,0,6
6.128,0,0,0
6.129,1,0,1
6.13,0,0,5
6.131,1,0,6
6.132,0,0,3
6.133,1,1,1
6.134,1,0,2
6.135,1,0,6
6.136,0,0,0
6.137,0,0,1
6.138,0,0,5
6.139,1,0,6
6.14,1,0,0
6.141,1,0,1
6.142,0,0,5
6.143,1,0,6
6.144,1,0,0
6.145,1,0,1
6.146,1,0,2
6.147,1,0,6
6.148,0,0,3
6.149,1,1,1
6.15,1,0,2
6.151,0,0,7
6.152,0,0,3
6.153,1,1,1
6.154,0,0,2
6.155,0,0,6
6.156,1,0,0
6.157,0,0,4
6.158,1,0,2
6.159,1,0,6
6.16,1,0,0
6.161,1,0,1
6.162,1,0,2
6.163,0,0,7
6.164,0,0,3
6.165,1,1,1
6.166,1,0,2
6.167,0,0,7
6.168,1,0,3
6.169,1,1,1
6.17,1,0,2
6.171,0,0,6
6.172,1,0,0
6.173,0,0,1
6.174,1,0,2
6.175,1,0,6
6.176,0,0,0
6.177,0,0,1
6.178,0,0,2
6.179,1,0,6
6.18,1,0,0
6.181,0,0,1
6.182,0,0,5
6.183,1,0,7
6.184,0,0,3
6.185,1,1,1
6.186,0,0,5
6.187,0,0,7
6.188,1,0,0
6.189,0,0,1
6.19,1,0,2
6.191,1,0,6
6.192,1,0,0
6.193,1,0,1
6.194,0,0,2
6.195,1,0,6
6.196,1,0,0
6.197,0,0,4
6.198,0,0,5
6.199,1,0,6
6.2,1,0,0
6.201,1,0,1
6.202,0,0,2
6.203,0,0,7
6.204,0,0,3
6.205,1,1,1
6.206,0,0,5
6.207,0,0,7
6.208,0,0,3
6.209,0,1,4
6.21,1,0,5
6.211,1,0,6
6.212,0,0,3
6.213,1,1,1
6.214,0,0,5
6.215,1,0,6
6.216,0,0,0
6.217,1,0,1
6.218,1,0,2
6.219,0,0,7
6.22,0,0,3
6.221,0,1,1
6.222,0,0,2
6.223,1,0,6
6.224,0,0,0
6.225,0,0,4
6.226,1,0,5
6.227,1,0,6
6.228,0,0,0
6.229,0,0,1
6.23,0,0,2
6.231,1,0,6
6.232,0,0,0
6.233,1,0,1
6.234,0,0,2
6.235,1,0,6
6.236,0,0,3
6.237,1,1,1
6.238,0,0,5
6.239,1,0,6
6.24,0,0,3
6.241,1,1,1
6.242,0,0,5
6.243,1,0,6
6.244,1,0,0
6.245,0,0,1
6.246,1,0,2
6.247,0,0,7
6.248,0,0,3
6.249,0,1,1
6.25,0,0,5
6.251,1,0,7
6.252,0,0,3
6.253,0,1,1
6.254,0,0,2
6.255,1,0,6
6.256,1,0,0
6.257,0,0,1
6.258,0,0,2
6.259,0,0,6
6.26,1,0,0
6.261,0,0,4
6.262,1,0,2
6.263,1,0,6
6.264,1,0,0
6.265,1,0,1
6.266,1,0,2
6.267,0,0,7
6.268,0,0,3
6.269,1,1,1
6.27,0,0,2
6.271,1,0,6
6.272,0,0,0
6.273,1,0,1
6.274,0,0,2
6.275,0,0,7
6.276,0,0,3
6.277,1,1,1
6.278,0,0,5
6.279,1,0,7
6.28,0,0,3
6.281,0,1,4
6.282,1,0,5
6.283,1,0,7
6.284,1,0,0
6.285,1,0,1
6.286,0,0,2
6.287,1,0,6
6.288,1,0,0
6.289,0,0,4
6.29,1,0,5
6.291,0,0,7
6.292,1,0,0
6.293,0,0,4
6.294,0,0,5
6.295,0,0,7
6.296,0,0,3
6.297,0,1,1
6.298,0,0,2
6.299,1,0,6
6.3,0,0,0
6.301,0,0,4
6.302,0,0,5
6.303,1,0,7
6.304,0,0,3
6.305,1,1,1
6.306,0,0,2
6.307,1,0,6
6.308,1,0,0
6.309,0,0,4
6.31,0,0,5
6.311,1,0,6
6.312,1,0,0
6.313,1,0,1
6.314,1,0,2
6.315,1,0,6
6.316,1,0,0
6.317,0,0,4
6.318,0,0,5
6.319,1,0,7
6.32,0,0,3
6.321,1,1,1
6.322,0,0,2
6.323,0,0,6
6.324,0,0,0
6.325,1,0,1
6.326,0,0,2
6.327,0,0,7
6.328,0,0,3
6.329,1,1,1
6.33,0,0,5
6.331,1,0,7
6.332,1,0,0
6.333,1,0,1
6.334,1,0,2
6.335,1,0,6
6.336,0,0,0
6.337,0,0,4
6.338,0,0,5
6.339,1,0,7
6.34,0,0,3
6.341,1,1,1
6.342,1,0,2
6.343,1,0,6
6.344,0,0,0
6.345,0,0,1
6.346,0,0,2
6.347,0,0,7
6.348,0,0,3
6.349,1,1,1
6.35,1,0,2
6.351,0,0,6
6.352,1,0,0
6.353,0,0,1
6.354,1,0,2
6.355,1,0,6
6.356,0,0,3
6.357,1,1,1
6.358,0,0,2
6.359,1,0,6
6.36,0,0,3
6.361,1,1,1
6.362,0,0,5
6.363,0,0,7
6.364,1,0,3
6.365,0,1,4
6.366,1,0,5
6.367,0,0,7
6.368,1,0,3
6.369,0,1,1
6.37,1,0,2
6.371,1,0,6
6.372,1,0,0
6.373,1,0,1
6.374,1,0,2
6.375,1,0,6
6.376,1,0,0
6.377,0,0,1
6.378,1,0,2
6.379,1,0,6
6.38,1,0,0
6.381,0,0,4
6.382,0,0,5
6.383,0,0,7
6.384,1,0,3
6.385,0,1,4
6.386,0,0,5
6.387,0,0,7
6.388,1,0,3
6.389,1,1,1
6.39,1,0,2
6.391,1,0,6
6.392,1,0,0
6.393,0,0,1
6.394,0,0,2
6.395,0,0,7
6.396,0,0,3
6.397,0,1,4
6.398,1,0,2
6.399,0,0,6
6.4,1,0,0
6.401,0,0,4
6.402,0,0,5
6.403,1,0,6
6.404,1,0,0
6.405,1,0,1
6.406,0,0,5
6.407,1,0,7
6.408,1,0,3
6.409,0,1,4
6.41,0,0,5
6.411,1,0,6
6.412,0,0,0
6.413,0,0,1
6.414,0,0,2
6.415,1,0,6
6.416,0,0,0
6.417,1,0,1
6.418,0,0,2
6.419,1,0,6
6.42,0,0,3
6.421,1,1,1
6.422,1,0,2
6.423,0,0,6
6.424,0,0,3
6.425,0,1,4
6.426,1,0,2
6.427,1,0,6
6.428,0,0,0
6.429,1,0,1
6.43,1,0,2
6.431,1,0,6
6.432,1,0,0
6.433,0,0,1
6.434,1,0,2
6.435,1,0,6
6.436,0,0,3
6.437,0,1,4
6.438,1,0,5
6.439,0,0,7
6.44,1,0,3
6.441,1,1,1
6.442,0,0,2
6.443,0,0,6
6.444,0,0,0
6.445,0,0,1
6.446,1,0,2
6.447,0,0,7
6.448,1,0,0
6.449,0,0,4
6.45,1,0,5
6.451,1,0,6
6.452,0,0,3
6.453,1,1,1
6.454,1,0,2
6.455,0,0,7
6.456,0,0,3
6.457,1,1,1
6.458,1,0,2
6.459,1,0,6
6.46,1,0,0
6.461,1,0,1
6.462,1,0,2
6.463,0,0,6
6.464,0,0,0
6.465,0,0,1
6.466,1,0,2
6.467,1,0,6
6.468,1,0,0
6.469,1,0,1
6.47,1,0,2
6.471,0,0,7
6.472,0,0,3
6.473,1,1,1
6.474,0,0,2
6.475,1,0,6
6.476,0,0,3
6.477,0,1,4
6.478,1,0,5
6.479,1,0,6
6.48,1,0,0
6.481,0,0,4
6.482,1,0,5
6.483,0,0,7
6.484,0,0,3
6.485,1,1,1
6.486,1,0,2
6.487,1,0,6
6.488,0,0,0
6.489,0,0,1
6.49,1,0,2
6.491,1,0,6
6.492,1,0,0
6.493,1,0,1
6.494,0,0,2
6.495,0,0,6
6.496,1,0,0
6.497,1,0,1
6.498,1,0,2
6.499,1,0,6
6.5,1,0,0
6.501,0,0,1
6.502,0,0,5
6.503,0,0,7
6.504,0,0,3
6.505,0,1,1
6.506,1,0,2
6.507,0,0,7
6.508,1,0,0
6.509,0,0,4
6.51,0,0,5
6.511,1,0,7
6.512,1,0,0
6.513,0,0,4
6.514,1,0,2
6.515,0,0,7
6.516,1,0,3
6.517,0,1,1
6.518,1,0,2
6.519,0,0,7
6.52,0,0,3
6.521,1,1,1
6.522,0,0,5
6.523,0,0,7
6.524,1,0,0
6.525,1,0,1
6.526,1,0,2
6.527,0,0,6
6.528,1,0,0
6.529,1,0,1
6.53,1,0,2
6.531,1,0,6
6.532,1,0,0
6.533,0,0,1
6.534,1,0,2
6.535,1,0,6
6.536,1,0,0
6.537,1,0,1
6.538,0,0,5
6.539,1,0,7
6.54,0,0,3
6.541,0,1,1
6.542,1,0,2
6.543,0,0,6
6.544,0,0,0
6.545,0,0,4
6.546,1,0,2
6.547,0,0,7
6.548,1,0,3
6.549,1,1,1
6.55,1,0,2
6.551,1,0,6
6.552,0,0,0
6.553,1,0,1
6.554,1,0,2
6.555,0,0,7
6.556,1,0,0
6.557,0,0,4
6.558,0,0,5
6.559,1,0,6
6.56,0,0,0
6.561,0,0,4
6.562,1,0,2
6.563,0,0,6
6.564,0,0,3
6.565,1,1,1
6.566,1,0,2
6.567,1,0,6
6.568,1,0,0
6.569,1,0,1
6.57,1,0,2
6.571,0,0,7
6.572,1,0,3
6.573,0,1,1
6.574,0,0,5
6.575,1,0,6
6.576,1,0,0
6.577,1,0,1
6.578,0,0,5
6.579,0,0,7
6.58,1,0,0
6.581,1,0,1
6.582,0,0,2
6.583,0,0,6
6.584,1,0,0
6.585,1,0,1
6.586,0,0,2
6.587,0,0,6
6.588,0,0,3
6.589,0,1,1
6.59,1,0,2
6.591,0,0,6
6.592,0,0,0
6.593,1,0,1
6.594,1,0,2
6.595,0,0,6
6.596,1,0,0
6.597,0,0,4
6.598,1,0,5
6.599,1,0,6
6.6,1,0,0
6.601,1,0,1
6.602,1,0,2
6.603,0,0,7
6.604,1,0,0
6.605,1,0,1
6.606,1,0,2
6.607,1,0,6
6.608,0,0,3
6.609,1,1,1
6.61,1,0,2
6.611,0,0,6
6.612,1,0,0
6.613,1,0,1
6.614,1,0,2
6.615,1,0,6
6.616,0,0,3
6.617,1,1,1
6.618,0,0,2
6.619,1,0,6
6.62,1,0,0
6.621,0,0,1
6.622,1,0,2
6.623,0,0,7
6.624,0,0,3
6.625,0,1,1
6.626,1,0,2
6.627,1,0,6
6.628,0,0,3
6.629,0,1,4
6.63,0,0,5
6.631,1,0,7
6.632,1,0,0
6.633,1,0,1
6.634,1,0,2
6.635,0,0,6
6.636,1,0,0
6.637,0,0,4
6.638,0,0,5
6.639,1,0,7
6.64,1,0,3
6.641,1,1,1
6.642,0,0,5
6.643,1,0,6
6.644,1,0,0
6.645,0,0,4
6.646,1,0,5
6.647,0,0,7
6.648,1,0,3
6.649,0,1,4
6.65,0,0,5
6.651,1,0,6
6.652,1,0,0
6.653,0,0,4
6.654,0,0,5
6.655,1,0,6
6.656,0,0,0
6.657,1,0,1
6.658,0,0,5
6.659,0,0,7
6.66,1,0,3
6.661,1,1,1
6.662,1,0,2
6.663,1,0,6
6.664,1,0,0
6.665,1,0,1
6.666,0,0,5
6.667,1,0,7
6.668,1,0,3
6.669,0,1,1
6.67,1,0,2
6.671,0,0,7
6.672,0,0,3
6.673,0,1,1
6.674,1,0,2
6.675,0,0,6
6.676,0,0,0
6.677,0,0,1
6.678,0,0,2
6.679,1,0,6
6.68,0,0,0
6.681,1,0,1
6.682,1,0,2
6.683,0,0,7
6.684,0,0,3
6.685,0,1,4
6.686,0,0,5
6.687,0,0,7
6.688,0,0,3
6.689,0,1,1
6.69,0,0,5
6.691,1,0,7
6.692,1,0,3
6.693,1,1,1
6.694,0,0,2
6.695,1,0,6
6.696,1,0,0
6.697,0,0,1
6.698,1,0,2
6.699,1,0,6
6.7,0,0,3
6.701,0,1,1
6.702,1,0,2
6.703,1,0,6
6.704,0,0,3
6.705,0,1,1
6.706,1,0,2
6.707,0,0,6
6.708,1,0,0
6.709,0,0,4
6.71,0,0,5
6.711,1,0,6
6.712,0,0,0
6.713,1,0,1
6.714,0,0,2
6.715,0,0,6
6.716,1,0,0
6.717,1,0,1
6.718,0,0,5
6.719,1,0,7
6.72,0,0,3
6.721,1,1,1
6.722,1,0,2
6.723,1,0,6
6.724,1,0,0
6.725,0,0,1
6.726,1,0,2
6.727,1,0,6
6.728,1,0,0
6.729,0,0,1
6.73,0,0,5
6.731,1,0,6
6.732,1,0,0
6.733,1,0,1
6.734,1,0,2
6.735,0,0,7
6.736,1,0,3
6.737,0,1,1
6.738,0,0,2
6.739,1,0,6
6.74,0,0,0
6.741,0,0,1
6.742,0,0,5
6.743,1,0,7
6.744,1,0,0
6.745,0,0,4
6.746,1,0,5
6.747,1,0,7
6.748,1,0,0
6.749,0,0,4
6.75,0,0,5
6.751,1,0,6
6.752,1,0,0
6.753,0,0,4
6.754,1,0,5
6.755,0,0,7
6.756,0,0,3
6.757,0,1,1
6.758,1,0,2
6.759,1,0,6
6.76,0,0,3
6.761,1,1,1
6.762,1,0,2
6.763,0,0,6
6.764,1,0,0
6.765,0,0,4
6.766,1,0,5
6.767,0,0,7
6.768,1,0,0
6.769,0,0,4
6.77,0,0,5
6.771,1,0,7
6.772,1,0,3
6.773,1,1,1
6.774,0,0,5
6.775,1,0,7
6.776,1,0,3
6.777,1,1,1
6.778,1,0,2
6.779,0,0,7
6.78,0,0,3
6.781,1,1,1
6.782,1,0,2
6.783,0,0,7
6.784,0,0,3
6.785,0,1,4
6.786,1,0,5
6.787,1,0,7
6.788,0,0,3
6.789,0,1,1
6.79,1,0,2
6.791,1,0,6
6.792,0,0,3
6.793,0,1,4
6.794,0,0,5
6.795,1,0,7
6.796,1,0,0
6.797,0,0,4
6.798,1,0,5
6.799,1,0,7
6.8,0,0,3
6.801,1,1,1
6.802,0,0,2
6.803,1,0,6
6.804,1,0,0
6.805,1,0,1
6.806,1,0,2
6.807,1,0,6
6.808,0,0,3
6.809,1,1,1
6.81,1,0,2
6.811,1,0,6
6.812,1,0,0
6.813,0,0,1
6.814,1,0,2
6.815,0,0,7
6.816,1,0,0
6.817,1,0,1
6.818,1,0,2
6.819,1,0,6
6.82,1,0,0
6.821,1,0,1
6.822,1,0,2
6.823,0,0,7
6.824,0,0,3
6.825,1,1,1
6.826,0,0,2
6.827,0,0,6
6.828,1,0,0
6.829,1,0,1
6.83,1,0,2
6.831,1,0,6
6.832,1,0,0
6.833,1,0,1
6.834,0,0,5
6.835,0,0,7
6.836,0,0,3
6.837,0,1,4
6.838,1,0,5
6.839,1,0,7
6.84,0,0,3
6.841,0,1,4
6.842,1,0,2
6.843,0,0,7
6.844,1,0,3
6.845,0,1,4
6.846,0,0,5
6.847,1,0,6
6.848,1,0,0
6.849,0,0,1
6.85,0,0,5
6.851,0,0,7
6.852,0,0,3
6.853,0,1,4
6.854,0,0,5
6.855,1,0,6
6.856,1,0,0
6.857,0,0,4
6.858,0,0,5
6.859,1,0,7
6.86,1,0,0
6.861,1,0,1
6.862,0,0,5
6.863,0,0,7
6.864,0,0,3
6.865,1,1,1
6.866,1,0,2
6.867,1,0,6
6.868,0,0,0
6.869,0,0,1
6.87,0,0,2
6.871,1,0,6
6.872,0,0,0
6.873,1,0,1
6.874,1,0,2
6.875,1,0,6
6.876,0,0,3
6.877,1,1,1
6.878,1,0,2
6.879,0,0,7
6.88,0,0,3
6.881,1,1,1
6.882,0,0,2
6.883,0,0,7
6.884,0,0,3
6.885,1,1,1
6.886,1,0,2
6.887,0,0,7
6.888,0,0,3
6.889,1,1,1
6.89,0,0,2
6.891,1,0,6
6.892,0,0,3
6.893,0,1,1
6.894,1,0,2
6.895,0,0,7
6.896,1,0,0
6.897,0,0,1
6.898,1,0,2
6.899,1,0,6
6.9,1,0,0
6.901,1,0,1
6.902,0,0,5
6.903,0,0,7
6.904,0,0,3
6.905,1,1,1
6.906,0,0,5
6.907,0,0,7
6.908,0,0,3
6.909,0,1,4
6.91,0,0,5
6.911,0,0,7
6.912,0,0,3
6.913,0,1,1
6.914,0,0,2
6.915,0,0,6
6.916,0,0,0
6.917,1,0,1
6.918,0,0,2
6.919,1,0,6
6.92,0,0,0
6.921,0,0,4
6.922,1,0,5
6.923,0,0,7
6.924,1,0,0
6.925,1,0,1
6.926,0,0,5
6.927,1,0,6
6.928,0,0,0
6.929,0,0,4
6.93,0,0,5
6.931,1,0,7
6.932,1,0,3
6.933,0,1,4
6.934,1,0,2
6.935,0,0,6
6.936,0,0,3
6.937,0,1,4
6.938,0,0,5
6.939,1,0,6
6.94,0,0,3
6.941,0,1,4
6.942,1,0,2
6.943,0,0,7
6.944,0,0,3
6.945,1,1,1
6.946,1,0,2
6.947,0,0,7
6.948,0,0,3
6.949,0,1,1
6.95,1,0,2
6.951,1,0,6
6.952,0,0,0
6.953,0,0,1
6.954,0,0,5
6.955,0,0,7
6.956,1,0,0
6.957,1,0,1
6.958,1,0,2
6.959,1,0,6
6.96,0,0,0
6.961,0,0,1
6.962,0,0,5
6.963,1,0,7
6.964,0,0,3
6.965,1,1,1
6.966,0,0,5
6.967,1,0,6
6.968,1,0,0
6.969,1,0,1
6.97,1,0,2
6.971,1,0,6
6.972,0,0,0
6.973,1,0,1
6.974,1,0,2
6.975,1,0,6
6.976,0,0,3
6.977,1,1,1
6.978,1,0,2
6.979,1,0,6
6.98,1,0,0
6.981,1,0,1
6.982,1,0,2
6.983,0,0,7
6.984,1,0,0
6.985,0,0,4
6.986,0,0,5
6.987,1,0,7
6.988,1,0,3
