"Time","Piston_frame_a_r_0_1_","Piston_frame_a_r_0_2_","Piston_frame_a_r_0_3_"
0.232296086,0.15,0.21654084,0
0.232396086,0.15,0.215618619,0
0.232496086,0.15,0.214722788,0
0.232596086,0.15,0.213853446,0
0.232696086,0.15,0.213010679,0
0.232796086,0.15,0.212194552,0
0.232896086,0.15,0.211405116,0
0.232996086,0.15,0.210642407,0
0.233096086,0.15,0.209906445,0
0.233196086,0.15,0.209197237,0
0.233296086,0.15,0.208514781,0
0.233396086,0.15,0.207859058,0
0.233496086,0.15,0.207230045,0
0.233596086,0.15,0.206627706,0
0.233696086,0.15,0.206051997,0
0.233796086,0.15,0.205502871,0
0.233896086,0.15,0.20498027,0
0.233996086,0.15,0.204484136,0
0.234096086,0.15,0.204014403,0
0.234196086,0.15,0.203571006,0
0.234296086,0.15,0.203153875,0
0.234396086,0.15,0.202762942,0
0.234496086,0.15,0.202398136,0
0.234596086,0.15,0.20205939,0
0.234696086,0.15,0.201746635,0
0.234796086,0.15,0.201459807,0
0.234896086,0.15,0.201198844,0
0.234996086,0.15,0.200963686,0
0.235096086,0.15,0.200754281,0
0.235196086,0.15,0.200570577,0
0.235296086,0.15,0.20041253,0
0.235396086,0.15,0.200280101,0
0.235496086,0.15,0.200173256,0
0.235596086,0.15,0.200091968,0
0.235696086,0.15,0.200036215,0
0.235796086,0.15,0.200005984,0
0.235812752,0.15,0.200003426,0
0.235829419,0.15,0.200001577,0
0.235846086,0.15,0.200000436,0
0.235862752,0.15,0.200000004,0
0.235863752,0.15,0.200000001,0
0.235864752,0.15,0.2,0
0.235869752,0.15,0.200000034,0
0.235894752,0.15,0.200001161,0
0.235994752,0.15,0.200021615,0
0.236094752,0.15,0.200067587,0
0.236194752,0.15,0.200139087,0
0.236294752,0.15,0.200236136,0
0.236394752,0.15,0.200358757,0
0.236494752,0.15,0.200506983,0
0.236594752,0.15,0.200680851,0
0.236694752,0.15,0.200880403,0
0.236794752,0.15,0.201105688,0
0.236894752,0.15,0.20135676,0
0.236994752,0.15,0.201633675,0
0.237094752,0.15,0.201936497,0
0.237194752,0.15,0.202265289,0
0.237294752,0.15,0.202620121,0
0.237394752,0.15,0.203001063,0
0.237494752,0.15,0.203408186,0
0.237594752,0.15,0.203841564,0
0.237694752,0.15,0.204301269,0
0.237794752,0.15,0.204787374,0
0.237894752,0.15,0.205299949,0
0.237994752,0.15,0.205839061,0
0.238094752,0.15,0.206404777,0
0.238194752,0.15,0.206997155,0
0.238294752,0.15,0.20761625,0
0.238394752,0.15,0.208262113,0
0.238494752,0.15,0.208934783,0
0.238594752,0.15,0.209634295,0
0.238694752,0.15,0.210360672,0
0.238794752,0.15,0.211113929,0
0.238894752,0.15,0.211894067,0
0.238994752,0.15,0.212701078,0
0.239094752,0.15,0.213534939,0
0.239194752,0.15,0.214395613,0
0.239294752,0.15,0.21528305,0
0.239394752,0.15,0.216197183,0
0.239494752,0.15,0.217137929,0
0.239594752,0.15,0.218105189,0
0.239694752,0.15,0.219098844,0
0.239794752,0.15,0.220118761,0
0.239894752,0.15,0.221164785,0
0.239994752,0.15,0.222236743,0
0.240094752,0.15,0.223334445,0
0.240194752,0.15,0.22445768,0
0.240294752,0.15,0.225606219,0
0.240394752,0.15,0.226779811,0
0.240494752,0.15,0.22797819,0
0.240594752,0.15,0.229201067,0
0.240694752,0.15,0.230448139,0
0.240794752,0.15,0.231719081,0
0.240894752,0.15,0.233013551,0
0.240994752,0.15,0.234331192,0
0.241094752,0.15,0.235671629,0
0.241194752,0.15,0.237034471,0
0.241294752,0.15,0.238419311,0
0.241394752,0.15,0.239825731,0
0.241494752,0.15,0.241253296,0
0.241594752,0.15,0.242701561,0
0.241694752,0.15,0.244170066,0
0.241794752,0.15,0.245658345,0
0.241894752,0.15,0.247165918,0
0.241994752,0.15,0.248692297,0
0.242094752,0.15,0.250236988,0
0.242194752,0.15,0.251799487,0
0.242294752,0.15,0.253379285,0
0.242394752,0.15,0.254975867,0
0.242494752,0.15,0.256588715,0
0.242594752,0.15,0.258217305,0
0.242694752,0.15,0.259861111,0
0.242794752,0.15,0.261519604,0
0.242894752,0.15,0.263192255,0
0.242994752,0.15,0.264878532,0
0.243094752,0.15,0.266577903,0
0.243194752,0.15,0.268289837,0
0.243294752,0.15,0.270013801,0
0.243394752,0.15,0.271749266,0
0.243494752,0.15,0.273495703,0
0.243594752,0.15,0.275252584,0
0.243595752,0.15,0.275270204,0
0.243600752,0.15,0.27535833,0
0.243625752,0.15,0.275799263,0
0.243725752,0.15,0.277569012,0
0.243825752,0.15,0.279347995,0
0.243925752,0.15,0.281135691,0
0.244025752,0.15,0.282931582,0
0.244125752,0.15,0.284735155,0
0.244225752,0.15,0.286545896,0
0.244325752,0.15,0.288363297,0
0.244425752,0.15,0.29018685,0
0.244525752,0.15,0.292016051,0
0.244625752,0.15,0.293850399,0
0.244725752,0.15,0.295689395,0
0.244825752,0.15,0.297532541,0
0.244925752,0.15,0.299379341,0
0.245025752,0.15,0.301229304,0
0.245125752,0.15,0.303081936,0
0.245225752,0.15,0.304936747,0
0.245325752,0.15,0.306793247,0
0.245425752,0.15,0.308650946,0
0.245525752,0.15,0.310509354,0
0.245625752,0.15,0.312367981,0
0.245725752,0.15,0.314226337,0
0.245825752,0.15,0.316083929,0
0.245925752,0.15,0.317940261,0
0.246025752,0.15,0.319794838,0
0.246125752,0.15,0.321647159,0
0.246225752,0.15,0.323496719,0
0.246325752,0.15,0.325343011,0
0.246425752,0.15,0.32718552,0
0.246525752,0.15,0.329023726,0
0.246625752,0.15,0.330857103,0
0.246725752,0.15,0.332685116,0
0.246825752,0.15,0.334507222,0
0.246925752,0.15,0.336322869,0
0.247025752,0.15,0.338131492,0
0.247125752,0.15,0.339932517,0
0.247225752,0.15,0.341725356,0
0.247325752,0.15,0.343509408,0
0.247425752,0.15,0.345284056,0
0.247525752,0.15,0.347048666,0
0.247625752,0.15,0.348802588,0
0.247725752,0.15,0.350545151,0
0.247825752,0.15,0.352275664,0
0.247925752,0.15,0.353993414,0
0.248025752,0.15,0.355697664,0
0.248125752,0.15,0.357387652,0
0.248225752,0.15,0.359062587,0
0.248325752,0.15,0.360721652,0
0.248425752,0.15,0.362363996,0
0.248525752,0.15,0.363988737,0
0.248625752,0.15,0.365594959,0
0.248725752,0.15,0.367181708,0
0.248825752,0.15,0.368747991,0
0.248925752,0.15,0.370292778,0
0.249025752,0.15,0.371814992,0
0.249125752,0.15,0.373313516,0
0.249225752,0.15,0.374787184,0
0.249325752,0.15,0.376234784,0
0.249425752,0.15,0.377655056,0
0.249525752,0.15,0.379046687,0
0.249625752,0.15,0.380408315,0
0.249725752,0.15,0.381738527,0
0.249825752,0.15,0.383035857,0
0.249925752,0.15,0.384298789,0
0.250025752,0.15,0.385525756,0
0.250125752,0.15,0.386715144,0
0.250225752,0.15,0.387865293,0
0.250325752,0.15,0.388974502,0
0.250425752,0.15,0.390041033,0
0.250525752,0.15,0.391063116,0
0.250625752,0.15,0.392038961,0
0.250725752,0.15,0.392966761,0
0.250825752,0.15,0.393844705,0
0.250925752,0.15,0.394670989,0
0.251025752,0.15,0.395443831,0
0.251125752,0.15,0.396161484,0
0.251225752,0.15,0.39682225,0
0.251325752,0.15,0.397424502,0
0.251425752,0.15,0.397966695,0
0.251525752,0.15,0.39844739,0
0.251625752,0.15,0.398865268,0
0.251725752,0.15,0.399219151,0
0.251825752,0.15,0.399508014,0
0.251925752,0.15,0.399731003,0
0.252025752,0.15,0.399887449,0
0.252125752,0.15,0.399976876,0
0.252142419,0.15,0.399985243,0
0.252159086,0.15,0.399991739,0
0.252175752,0.15,0.399996364,0
0.252192419,0.15,0.399999118,0
0.252197974,0.15,0.399999619,0
0.252207234,0.15,0.399999994,0
0.252208234,0.15,0.4,0
0.252209234,0.15,0.399999999,0
0.252214234,0.15,0.399999893,0
0.252239234,0.15,0.399996838,0
0.252339234,0.15,0.399942529,0
0.252439234,0.15,0.399821015,0
0.252539234,0.15,0.399632638,0
0.252639234,0.15,0.399377922,0
0.252739234,0.15,0.399057565,0
0.252839234,0.15,0.39867243,0
0.252939234,0.15,0.398223531,0
0.253039234,0.15,0.397712019,0
0.253139234,0.15,0.397139167,0
0.253239234,0.15,0.396506356,0
0.253339234,0.15,0.395815055,0
0.253439234,0.15,0.395066808,0
0.253539234,0.15,0.394263217,0
0.253639234,0.15,0.393405928,0
0.253739234,0.15,0.392496614,0
0.253839234,0.15,0.391536968,0
0.253939234,0.15,0.390528687,0
0.254039234,0.15,0.389473462,0
0.254139234,0.15,0.388372972,0
0.254239234,0.15,0.387228874,0
0.254339234,0.15,0.386042796,0
0.254439234,0.15,0.384816335,0
0.254539234,0.15,0.383551051,0
0.254639234,0.15,0.382248462,0
0.254739234,0.15,0.380910044,0
0.254839234,0.15,0.379537228,0
0.254939234,0.15,0.378131403,0
0.255039234,0.15,0.376693908,0
0.255139234,0.15,0.375226039,0
0.255239234,0.15,0.373729047,0
0.255339234,0.15,0.372204137,0
0.255439234,0.15,0.370652472,0
0.255539234,0.15,0.369075172,0
0.255639234,0.15,0.36747332,0
0.255739234,0.15,0.365847955,0
0.255839234,0.15,0.364200081,0
0.255939234,0.15,0.362530668,0
0.256039234,0.15,0.36084065,0
0.256139234,0.15,0.35913093,0
0.256239234,0.15,0.35740238,0
0.256339234,0.15,0.355655844,0
0.256439234,0.15,0.353892139,0
0.256539234,0.15,0.352112058,0
0.256639234,0.15,0.35031637,0
0.256739234,0.15,0.348505822,0
0.256839234,0.15,0.34668114,0
0.256939234,0.15,0.344843034,0
0.257039234,0.15,0.342992195,0
0.257139234,0.15,0.341129299,0
0.257239234,0.15,0.339255008,0
0.257339234,0.15,0.337369971,0
0.257439234,0.15,0.335474825,0
0.257539234,0.15,0.333570197,0
0.257639234,0.15,0.331656707,0
0.257739234,0.15,0.329734964,0
0.257839234,0.15,0.327805572,0
0.257939234,0.15,0.325869129,0
0.258039234,0.15,0.323926229,0
0.258139234,0.15,0.321977463,0
0.258239234,0.15,0.320023417,0
0.258339234,0.15,0.318064678,0
0.258439234,0.15,0.316101832,0
0.258539234,0.15,0.314135463,0
0.258639234,0.15,0.312166159,0
0.258739234,0.15,0.310194508,0
0.258839234,0.15,0.3082211,0
0.258939234,0.15,0.30624653,0
0.259039234,0.15,0.304271396,0
0.259139234,0.15,0.302296301,0
0.259239234,0.15,0.300321852,0
0.259339234,0.15,0.298348664,0
0.259439234,0.15,0.296377355,0
0.259539234,0.15,0.294408553,0
0.259639234,0.15,0.292442891,0
0.259739234,0.15,0.290481011,0
0.259839234,0.15,0.288523561,0
0.259939234,0.15,0.286571198,0
0.260039234,0.15,0.284624588,0
0.260139234,0.15,0.282684403,0
0.260239234,0.15,0.280751326,0
0.260339234,0.15,0.278826047,0
0.260439234,0.15,0.276909264,0
0.260539234,0.15,0.275001684,0
0.260639234,0.15,0.273104021,0
0.260739234,0.15,0.271216996,0
0.260740234,0.15,0.271198182,0
0.260745234,0.15,0.271104115,0
0.260770234,0.15,0.270634277,0
0.260870234,0.15,0.268762267,0
0.260970234,0.15,0.266902589,0
0.261070234,0.15,0.265055986,0
0.261170234,0.15,0.263223207,0
0.261270234,0.15,0.261405002,0
0.261370234,0.15,0.259602127,0
0.261470234,0.15,0.257815336,0
0.261570234,0.15,0.256045389,0
0.261670234,0.15,0.254293039,0
0.261770234,0.15,0.252559042,0
0.261870234,0.15,0.250844149,0
0.261970234,0.15,0.249149105,0
0.262070234,0.15,0.247474649,0
0.262170234,0.15,0.245821512,0
0.262270234,0.15,0.244190415,0
0.262370234,0.15,0.242582066,0
0.262470234,0.15,0.240997161,0
0.262570234,0.15,0.239436379,0
0.262670234,0.15,0.237900382,0
0.262770234,0.15,0.236389815,0
0.262870234,0.15,0.2349053,0
0.262970234,0.15,0.233447437,0
0.263070234,0.15,0.232016804,0
0.263170234,0.15,0.230613952,0
0.263270234,0.15,0.229239406,0
0.263370234,0.15,0.227893663,0
0.263470234,0.15,0.226577192,0
0.263570234,0.15,0.225290431,0
0.263670234,0.15,0.224033789,0
0.263770234,0.15,0.222807644,0
0.263870234,0.15,0.221612342,0
0.263970234,0.15,0.220448199,0
0.264070234,0.15,0.2193155,0
0.264170234,0.15,0.218214498,0
0.264270234,0.15,0.217145417,0
0.264370234,0.15,0.216108451,0
0.264470234,0.15,0.215103764,0
0.264570234,0.15,0.214131495,0
0.264670234,0.15,0.213191753,0
0.264770234,0.15,0.212284625,0
0.264870234,0.15,0.211410173,0
0.264970234,0.15,0.210568434,0
0.265070234,0.15,0.209759429,0
0.265170234,0.15,0.208983155,0
0.265270234,0.15,0.208239596,0
0.265370234,0.15,0.207528717,0
0.265470234,0.15,0.20685047,0
0.265570234,0.15,0.206204796,0
0.265670234,0.15,0.205591624,0
0.265770234,0.15,0.205010876,0
0.265870234,0.15,0.204462466,0
0.265970234,0.15,0.203946302,0
0.266070234,0.15,0.203462291,0
0.266170234,0.15,0.203010334,0
0.266270234,0.15,0.202590335,0
0.266370234,0.15,0.202202197,0
0.266470234,0.15,0.201845824,0
0.266570234,0.15,0.201521124,0
0.266670234,0.15,0.201228011,0
0.266770234,0.15,0.200966402,0
0.266870234,0.15,0.200736222,0
0.266970234,0.15,0.200537402,0
0.267070234,0.15,0.20036988,0
0.267170234,0.15,0.200233605,0
0.267270234,0.15,0.200128533,0
0.267370234,0.15,0.200054631,0
0.267470234,0.15,0.200011875,0
0.2674869,0.15,0.200007775,0
0.267503567,0.15,0.200004541,0
0.267520234,0.15,0.200002171,0
0.2675369,0.15,0.200000666,0
0.267553567,0.15,0.200000025,0
0.267556581,0.15,0.200000002,0
0.267557581,0.15,0.2,0
0.267562581,0.15,0.200000039,0
0.267587581,0.15,0.200001401,0
0.267687581,0.15,0.200026303,0
0.267787581,0.15,0.200082342,0
0.267887581,0.15,0.200169535,0
0.267987581,0.15,0.200287911,0
0.268087581,0.15,0.200437508,0
0.268187581,0.15,0.200618373,0
0.268287581,0.15,0.200830562,0
0.268387581,0.15,0.20107414,0
0.268487581,0.15,0.20134918,0
0.268587581,0.15,0.20165576,0
0.268687581,0.15,0.201993967,0
0.268787581,0.15,0.202363891,0
0.268887581,0.15,0.202765628,0
0.268987581,0.15,0.203199277,0
0.269087581,0.15,0.203664936,0
0.269187581,0.15,0.204162709,0
0.269287581,0.15,0.204692696,0
0.269387581,0.15,0.205254996,0
0.269487581,0.15,0.205849705,0
0.269587581,0.15,0.206476915,0
0.269687581,0.15,0.207136708,0
0.269787581,0.15,0.207829163,0
0.269887581,0.15,0.208554347,0
0.269987581,0.15,0.209312315,0
0.270087581,0.15,0.21010311,0
0.270187581,0.15,0.210926762,0
0.270287581,0.15,0.211783282,0
0.270387581,0.15,0.212672666,0
0.270487581,0.15,0.21359489,0
0.270587581,0.15,0.214549907,0
0.270687581,0.15,0.215537651,0
0.270787581,0.15,0.216558032,0
0.270887581,0.15,0.217610935,0
0.270987581,0.15,0.218696218,0
0.271087581,0.15,0.219813716,0
0.271187581,0.15,0.220963232,0
0.271287581,0.15,0.222144546,0
0.271387581,0.15,0.223357405,0
0.271487581,0.15,0.224601531,0
0.271587581,0.15,0.225876616,0
0.271687581,0.15,0.227182322,0
0.271787581,0.15,0.228518284,0
0.271887581,0.15,0.229884109,0
0.271987581,0.15,0.231279375,0
0.272087581,0.15,0.232703634,0
0.272187581,0.15,0.234156413,0
0.272287581,0.15,0.235637213,0
0.272387581,0.15,0.23714551,0
0.272487581,0.15,0.238680761,0
0.272587581,0.15,0.240242398,0
0.272687581,0.15,0.241829836,0
0.272787581,0.15,0.243442468,0
0.272887581,0.15,0.245079674,0
0.272987581,0.15,0.246740815,0
0.273087581,0.15,0.248425241,0
0.273187581,0.15,0.250132289,0
0.273287581,0.15,0.251861283,0
0.273387581,0.15,0.253611539,0
0.273487581,0.15,0.255382366,0
0.273587581,0.15,0.257173063,0
0.273687581,0.15,0.258982929,0
0.273787581,0.15,0.260811252,0
0.273887581,0.15,0.262657323,0
0.273987581,0.15,0.264520428,0
0.274087581,0.15,0.266399853,0
0.274187581,0.15,0.268294882,0
0.274287581,0.15,0.270204803,0
0.274387581,0.15,0.272128902,0
0.274487581,0.15,0.274066469,0
0.274587581,0.15,0.276016796,0
0.274588581,0.15,0.276036362,0
0.274593581,0.15,0.276134222,0
0.274618581,0.15,0.276623887,0
0.274718581,0.15,0.27858984,0
0.274818581,0.15,0.280566929,0
0.274918581,0.15,0.282554458,0
0.275018581,0.15,0.284551734,0
0.275118581,0.15,0.286558068,0
0.275218581,0.15,0.288572775,0
0.275318581,0.15,0.290595174,0
0.275418581,0.15,0.292624586,0
0.275518581,0.15,0.294660338,0
0.275618581,0.15,0.296701757,0
0.275718581,0.15,0.298748176,0
0.275818581,0.15,0.300798928,0
0.275918581,0.15,0.302853349,0
0.276018581,0.15,0.304910777,0
0.276118581,0.15,0.306970548,0
0.276218581,0.15,0.309032,0
0.276318581,0.15,0.311094471,0
0.276418581,0.15,0.313157297,0
0.276518581,0.15,0.315219809,0
0.276618581,0.15,0.317281339,0
0.276718581,0.15,0.319341212,0
0.276818581,0.15,0.321398749,0
0.276918581,0.15,0.323453263,0
0.277018581,0.15,0.325504061,0
0.277118581,0.15,0.32755044,0
0.277218581,0.15,0.329591688,0
0.277318581,0.15,0.331627081,0
0.277418581,0.15,0.33365588,0
0.277518581,0.15,0.335677333,0
0.277618581,0.15,0.337690672,0
0.277718581,0.15,0.339695109,0
0.277818581,0.15,0.341689837,0
0.277918581,0.15,0.343674027,0
0.278018581,0.15,0.345646825,0
0.278118581,0.15,0.347607349,0
0.278218581,0.15,0.349554691,0
0.278318581,0.15,0.35148791,0
0.278418581,0.15,0.353406032,0
0.278518581,0.15,0.355308043,0
0.278618581,0.15,0.357192894,0
0.278718581,0.15,0.359059491,0
0.278818581,0.15,0.360906694,0
0.278918581,0.15,0.362733314,0
0.279018581,0.15,0.364538112,0
0.279118581,0.15,0.366319791,0
0.279218581,0.15,0.368076997,0
0.279318581,0.15,0.369808313,0
0.279418581,0.15,0.371512255,0
0.279518581,0.15,0.373187273,0
0.279618581,0.15,0.374831742,0
0.279718581,0.15,0.376443965,0
0.279818581,0.15,0.378022166,0
0.279918581,0.15,0.379564489,0
0.280018581,0.15,0.381069,0
0.280118581,0.15,0.382533679,0
0.280218581,0.15,0.383956431,0
0.280318581,0.15,0.385335075,0
0.280418581,0.15,0.386667357,0
0.280518581,0.15,0.38795095,0
0.280618581,0.15,0.389183461,0
0.280718581,0.15,0.390362439,0
0.280818581,0.15,0.391485388,0
0.280918581,0.15,0.392549776,0
0.281018581,0.15,0.393553059,0
0.281118581,0.15,0.394492691,0
0.281218581,0.15,0.395366156,0
0.281318581,0.15,0.396170984,0
0.281418581,0.15,0.396904783,0
0.281518581,0.15,0.39756527,0
0.281618581,0.15,0.398150298,0
0.281718581,0.15,0.398657891,0
0.281818581,0.15,0.399086273,0
0.281918581,0.15,0.3994339,0
0.282018581,0.15,0.399699489,0
0.282118581,0.15,0.399882037,0
0.282218581,0.15,0.399980847,0
0.282235247,0.15,0.399989143,0
0.282251914,0.15,0.399995101,0
0.282268581,0.15,0.399998719,0
0.282285247,0.15,0.399999997,0
0.282286247,0.15,0.4,0
0.282291247,0.15,0.399999885,0
0.282316247,0.15,0.399996152,0
0.282416247,0.15,0.399928619,0
0.282516247,0.15,0.399777147,0
0.282616247,0.15,0.399542281,0
0.282716247,0.15,0.399224855,0
0.282816247,0.15,0.398825976,0
0.282916247,0.15,0.398347003,0
0.283016247,0.15,0.397789525,0
0.283116247,0.15,0.397155332,0
0.283216247,0.15,0.396446386,0
0.283316247,0.15,0.395664793,0
0.283416247,0.15,0.394812776,0
0.283516247,0.15,0.393892641,0
0.283616247,0.15,0.392906758,0
0.283716247,0.15,0.391857533,0
0.283816247,0.15,0.390747384,0
0.283916247,0.15,0.389578727,0
0.284016247,0.15,0.388353958,0
0.284116247,0.15,0.387075435,0
0.284216247,0.15,0.385745473,0
0.284316247,0.15,0.384366331,0
0.284416247,0.15,0.382940205,0
0.284516247,0.15,0.381469224,0
0.284616247,0.15,0.379955446,0
0.284716247,0.15,0.378400856,0
0.284816247,0.15,0.376807365,0
0.284916247,0.15,0.375176811,0
0.285016247,0.15,0.373510957,0
0.285116247,0.15,0.371811496,0
0.285216247,0.15,0.370080051,0
0.285316247,0.15,0.368318176,0
0.285416247,0.15,0.366527364,0
0.285516247,0.15,0.364709043,0
0.285616247,0.15,0.362864584,0
0.285716247,0.15,0.360995303,0
0.285816247,0.15,0.359102463,0
0.285916247,0.15,0.357187277,0
0.286016247,0.15,0.355250913,0
0.286116247,0.15,0.353294497,0
0.286216247,0.15,0.351319112,0
0.286316247,0.15,0.349325808,0
0.286416247,0.15,0.347315598,0
0.286516247,0.15,0.345289464,0
0.286616247,0.15,0.34324836,0
0.286716247,0.15,0.341193213,0
0.286816247,0.15,0.339124925,0
0.286916247,0.15,0.337044379,0
0.287016247,0.15,0.334952438,0
0.287116247,0.15,0.332849946,0
0.287216247,0.15,0.330737734,0
0.287316247,0.15,0.328616619,0
0.287416247,0.15,0.326487407,0
0.287516247,0.15,0.324350894,0
0.287616247,0.15,0.32220787,0
0.287716247,0.15,0.320059117,0
0.287816247,0.15,0.317905412,0
0.287916247,0.15,0.315747532,0
0.288016247,0.15,0.31358625,0
0.288116247,0.15,0.311422339,0
0.288216247,0.15,0.309256573,0
0.288316247,0.15,0.30708973,0
0.288416247,0.15,0.30492259,0
0.288516247,0.15,0.302755936,0
0.288616247,0.15,0.300590559,0
0.288716247,0.15,0.298427256,0
0.288816247,0.15,0.296266831,0
0.288916247,0.15,0.294110094,0
0.289016247,0.15,0.291957866,0
0.289116247,0.15,0.289810977,0
0.289216247,0.15,0.287670265,0
0.289316247,0.15,0.285536582,0
0.289416247,0.15,0.283410785,0
0.289516247,0.15,0.281293747,0
0.289616247,0.15,0.279186347,0
0.289716247,0.15,0.277089477,0
0.289816247,0.15,0.27500404,0
0.289916247,0.15,0.272930946,0
0.290016247,0.15,0.270871118,0
0.290017247,0.15,0.270850589,0
0.290022247,0.15,0.270747954,0
0.290047247,0.15,0.270235392,0
0.290147247,0.15,0.268194316,0
0.290247247,0.15,0.266168667,0
0.290347247,0.15,0.264159391,0
0.290447247,0.15,0.262167443,0
0.290547247,0.15,0.260193778,0
0.290647247,0.15,0.258239355,0
0.290747247,0.15,0.256305135,0
0.290847247,0.15,0.254392076,0
0.290947247,0.15,0.252501135,0
0.291047247,0.15,0.25063326,0
0.291147247,0.15,0.248789397,0
0.291247247,0.15,0.246970476,0
0.291347247,0.15,0.245177418,0
0.291447247,0.15,0.243411129,0
0.291547247,0.15,0.241672496,0
0.291647247,0.15,0.239962385,0
0.291747247,0.15,0.23828164,0
0.291847247,0.15,0.236631079,0
0.291947247,0.15,0.235011492,0
0.292047247,0.15,0.233423637,0
0.292147247,0.15,0.231868239,0
0.292247247,0.15,0.230345991,0
0.292347247,0.15,0.228857544,0
0.292447247,0.15,0.227403513,0
0.292547247,0.15,0.225984474,0
0.292647247,0.15,0.224600958,0
0.292747247,0.15,0.223253456,0
0.292847247,0.15,0.221942417,0
0.292947247,0.15,0.220668244,0
0.293047247,0.15,0.2194313,0
0.293147247,0.15,0.218231904,0
0.293247247,0.15,0.217070334,0
0.293347247,0.15,0.215946825,0
0.293447247,0.15,0.214861575,0
0.293547247,0.15,0.213814742,0
0.293647247,0.15,0.212806451,0
0.293747247,0.15,0.21183679,0
0.293847247,0.15,0.210905814,0
0.293947247,0.15,0.210013553,0
0.294047247,0.15,0.209160005,0
0.294147247,0.15,0.208345146,0
0.294247247,0.15,0.20756893,0
0.294347247,0.15,0.206831291,0
0.294447247,0.15,0.206132146,0
0.294547247,0.15,0.2054714,0
0.294647247,0.15,0.204848944,0
0.294747247,0.15,0.204264662,0
0.294847247,0.15,0.203718431,0
0.294947247,0.15,0.203210124,0
0.295047247,0.15,0.202739613,0
0.295147247,0.15,0.202306769,0
0.295247247,0.15,0.201911467,0
0.295347247,0.15,0.201553586,0
0.295447247,0.15,0.20123301,0
0.295547247,0.15,0.200949631,0
0.295647247,0.15,0.200703351,0
0.295747247,0.15,0.200494081,0
0.295847247,0.15,0.200321743,0
0.295947247,0.15,0.200186273,0
0.296047247,0.15,0.200087619,0
0.296147247,0.15,0.200025743,0
0.296247247,0.15,0.20000062,0
0.296263914,0.15,0.200000005,0
0.296264914,0.15,0.200000001,0
0.296265914,0.15,0.2,0
0.296270914,0.15,0.200000051,0
0.296295914,0.15,0.200001686,0
0.296395914,0.15,0.200031189,0
0.296495914,0.15,0.200097448,0
0.296595914,0.15,0.200200488,0
0.296695914,0.15,0.20034035,0
0.296795914,0.15,0.200517087,0
0.296895914,0.15,0.200730765,0
0.296995914,0.15,0.200981464,0
0.297095914,0.15,0.201269274,0
0.297195914,0.15,0.201594296,0
0.297295914,0.15,0.20195664,0
0.297395914,0.15,0.202356422,0
0.297495914,0.15,0.202793769,0
0.297595914,0.15,0.203268808,0
0.297695914,0.15,0.203781671,0
0.297795914,0.15,0.204332491,0
0.297895914,0.15,0.204921401,0
0.297995914,0.15,0.205548528,0
0.298095914,0.15,0.206213997,0
0.298195914,0.15,0.206917923,0
0.298295914,0.15,0.207660413,0
0.298395914,0.15,0.208441559,0
0.298495914,0.15,0.20926144,0
0.298595914,0.15,0.210120118,0
0.298695914,0.15,0.211017632,0
0.298795914,0.15,0.211954003,0
0.298895914,0.15,0.212929222,0
0.298995914,0.15,0.213943257,0
0.299095914,0.15,0.214996044,0
0.299195914,0.15,0.21608749,0
0.299295914,0.15,0.217217466,0
0.299395914,0.15,0.21838581,0
0.299495914,0.15,0.219592321,0
0.299595914,0.15,0.220836763,0
0.299695914,0.15,0.222118859,0
0.299795914,0.15,0.223438293,0
0.299895914,0.15,0.224794709,0
0.299995914,0.15,0.22618771,0
0.300095914,0.15,0.227616861,0
0.300195914,0.15,0.229081684,0
0.300295914,0.15,0.230581665,0
0.300395914,0.15,0.23211625,0
0.300495914,0.15,0.233684849,0
0.300595914,0.15,0.235286836,0
0.300695914,0.15,0.23692155,0
0.300795914,0.15,0.238588301,0
0.300895914,0.15,0.240286366,0
0.300995914,0.15,0.242014995,0
0.301095914,0.15,0.243773414,0
0.301195914,0.15,0.245560822,0
0.301295914,0.15,0.247376401,0
0.301395914,0.15,0.24921931,0
0.301495914,0.15,0.251088695,0
0.301595914,0.15,0.252983685,0
0.301695914,0.15,0.254903399,0
0.301795914,0.15,0.256846945,0
0.301895914,0.15,0.258813422,0
0.301995914,0.15,0.260801925,0
0.302095914,0.15,0.262811544,0
0.302195914,0.15,0.264841365,0
0.302295914,0.15,0.266890475,0
0.302395914,0.15,0.268957958,0
0.302495914,0.15,0.271042903,0
0.302595914,0.15,0.273144398,0
0.302695914,0.15,0.275261536,0
0.302696914,0.15,0.275282783,0
0.302701914,0.15,0.27538906,0
0.302726914,0.15,0.275920893,0
0.302826914,0.15,0.278057124,0
0.302926914,0.15,0.280206917,0
0.303026914,0.15,0.282369378,0
0.303126914,0.15,0.28454362,0
0.303226914,0.15,0.286728762,0
0.303326914,0.15,0.288923925,0
0.303426914,0.15,0.291128237,0
0.303526914,0.15,0.293340833,0
0.303626914,0.15,0.295560847,0
0.303726914,0.15,0.297787422,0
0.303826914,0.15,0.300019701,0
0.303926914,0.15,0.302256832,0
0.304026914,0.15,0.304497962,0
0.304126914,0.15,0.306742241,0
0.304226914,0.15,0.308988817,0
0.304326914,0.15,0.311236838,0
0.304426914,0.15,0.313485448,0
0.304526914,0.15,0.315733788,0
0.304626914,0.15,0.317980993,0
0.304726914,0.15,0.320226191,0
0.304826914,0.15,0.322468501,0
0.304926914,0.15,0.324707031,0
