"time","Out1[1]","Out1[2]","Out6[1]","Out6[2]","Out6[3]","Out6[4]","Out6[5]","Out6[6]","Out7","Out8.signal1","Out8.signal2","Out9","Out10","Out11","Out2","Out3","Out4","Out5"
5.39,1,-0.77907267263140312,1,0,0,0,1,0,-0.92581468232773012,-0.77907267263140312,1,-0.84318774185641754,-0.16645348844477981,6,-10,-1,12,12
5.4,1,-0.77276448755598715,1,0,0,0,1,0,-0.92581468232773012,-0.77276448755598715,1,-0.84318774185641754,-0.16645348844477981,6,-10,-1,12,12
5.41,1,-0.76637902667578428,1,0,0,0,1,0,-0.77276448755598504,-0.76637902667578428,1,-0.84318774185641754,-0.15455289751119702,6,-10,-1,12,12
5.42,1,-0.75991692853156101,1,0,0,0,1,0,-0.77276448755598504,-0.75991692853156101,1,-0.84318774185641754,-0.15455289751119702,6,-10,-1,12,12
5.43,1,-0.75337883932774652,1,0,0,0,1,0,-0.77276448755598504,-0.75337883932774652,1,-0.84318774185641754,-0.15455289751119702,6,-10,-1,12,12
5.44,1,-0.74676541286781228,1,0,0,0,1,0,-0.77276448755598504,-0.74676541286781228,1,-0.84318774185641754,-0.15455289751119702,6,-9,-1,12,12
5.45,1,-0.74007731048889436,1,0,0,0,1,0,-0.77276448755598504,-0.74007731048889436,1,-0.84318774185641754,-0.15455289751119702,6,-9,-1,12,12
5.46,1,-0.7333152009956565,1,0,0,0,1,0,-0.77276448755598504,-0.7333152009956565,1,-0.84318774185641754,-0.15455289751119702,6,-9,-1,12,12
5.47,1,-0.72647976059341302,1,0,0,0,1,0,-0.77276448755598504,-0.72647976059341302,1,-0.84318774185641754,-0.15455289751119702,6,-9,-1,12,12
5.48,1,-0.71957167282050749,1,0,0,0,1,0,-0.77276448755598504,-0.71957167282050749,1,-0.84318774185641754,-0.15455289751119702,6,-9,-1,12,12
5.49,1,-0.71259162847996149,1,0,0,0,1,0,-0.77276448755598504,-0.71259162847996149,1,-0.84318774185641754,-0.15455289751119702,6,-9,-1,12,12
5.5,1,-0.70554032557039192,1,0,0,0,1,0,-0.77276448755598504,-0.70554032557039192,1,-0.84318774185641754,-0.15455289751119702,6,-9,-1,12,12
5.51,1,-0.69841846921621364,1,0,0,0,1,0,-0.77276448755598504,-0.69841846921621364,1,-0.7055403255703927,-0.14110806511407792,6,-9,-1,12,12
5.52,1,-0.69122677159712642,1,0,0,0,1,0,-0.77276448755598504,-0.69122677159712642,1,-0.7055403255703927,-0.14110806511407792,6,-9,-1,12,12
5.53,1,-0.68396595187690068,1,0,0,0,1,0,-0.77276448755598504,-0.68396595187690068,1,-0.7055403255703927,-0.14110806511407792,6,-9,-1,12,12
5.54,1,-0.67663673613145692,1,0,0,0,1,0,-0.77276448755598504,-0.67663673613145692,1,-0.7055403255703927,-0.14110806511407792,6,-9,-1,12,12
5.55,1,-0.66923985727626201,1,0,0,0,1,0,-0.77276448755598504,-0.66923985727626201,1,-0.7055403255703927,-0.14110806511407792,6,-9,-1,12,12
5.56,1,-0.66177605499303693,1,0,0,0,1,0,-0.77276448755598504,-0.66177605499303693,1,-0.7055403255703927,-0.14110806511407792,6,-8,-1,12,12
5.57,1,-0.6542460756557914,1,0,0,0,1,0,-0.77276448755598504,-0.6542460756557914,1,-0.7055403255703927,-0.14110806511407792,6,-8,-1,12,12
5.58,1,-0.64665067225618345,1,0,0,0,1,0,-0.77276448755598504,-0.64665067225618345,1,-0.7055403255703927,-0.14110806511407792,6,-8,-1,12,12
5.59,1,-0.63899060432822374,1,0,0,0,1,0,-0.77276448755598504,-0.63899060432822374,1,-0.7055403255703927,-0.14110806511407792,6,-8,-1,12,12
5.6,1,-0.63126663787232085,1,0,0,0,1,0,-0.77276448755598504,-0.63126663787232085,1,-0.7055403255703927,-0.14110806511407792,6,-8,-1,12,12
5.61,1,-0.62347954527868532,1,0,0,0,1,0,-0.77276448755598504,-0.62347954527868532,1,-0.7055403255703927,-0.12625332757446384,6,-8,-1,12,12
5.62,1,-0.61563010525008632,1,0,0,0,1,0,-0.77276448755598504,-0.61563010525008632,1,-0.7055403255703927,-0.12625332757446384,6,-8,-1,12,12
5.63,1,-0.60771910272398577,1,0,0,0,1,0,-0.77276448755598504,-0.60771910272398577,1,-0.7055403255703927,-0.12625332757446384,6,-8,-1,12,12
5.64,1,-0.5997473287940438,1,0,0,0,1,0,-0.77276448755598504,-0.5997473287940438,1,-0.7055403255703927,-0.12625332757446384,6,-8,-1,12,12
5.65,1,-0.59171558063100937,1,0,0,0,1,0,-0.77276448755598504,-0.59171558063100937,1,-0.7055403255703927,-0.12625332757446384,6,-8,-1,12,12
5.66,1,-0.58362466140300728,1,0,0,0,1,0,-0.77276448755598504,-0.58362466140300728,1,-0.7055403255703927,-0.12625332757446384,6,-8,-1,12,12
5.67,1,-0.57547538019521716,1,0,0,0,1,0,-0.77276448755598504,-0.57547538019521716,1,-0.7055403255703927,-0.12625332757446384,6,-7,-1,12,12
5.68,1,-0.56726855192896863,1,0,0,0,1,0,-0.77276448755598504,-0.56726855192896863,1,-0.7055403255703927,-0.12625332757446384,6,-7,-1,12,12
5.69,1,-0.55900499728024877,1,0,0,0,1,0,-0.77276448755598504,-0.55900499728024877,1,-0.7055403255703927,-0.12625332757446384,6,-7,-1,12,12
5.7,1,-0.55068554259763758,1,0,0,0,1,0,-0.77276448755598504,-0.55068554259763758,1,-0.7055403255703927,-0.12625332757446384,6,-7,-1,12,12
5.71,1,-0.54231101981966978,1,0,0,0,1,0,-0.55068554259763569,-0.54231101981966978,1,-0.7055403255703927,-0.11013710851952714,6,-7,-1,12,12
5.72,1,-0.53388226639164427,1,0,0,0,1,0,-0.55068554259763569,-0.53388226639164427,1,-0.7055403255703927,-0.11013710851952714,6,-7,-1,12,12
5.73,1,-0.52540012518187917,1,0,0,0,1,0,-0.55068554259763569,-0.52540012518187917,1,-0.5338822663916446,-0.11013710851952714,6,-7,-1,12,12
5.74,1,-0.51686544439742876,1,0,0,0,1,0,-0.55068554259763569,-0.51686544439742876,1,-0.5338822663916446,-0.11013710851952714,6,-7,-1,12,12
5.75,1,-0.50827907749925827,1,0,0,0,1,0,-0.55068554259763569,-0.50827907749925827,1,-0.5338822663916446,-0.11013710851952714,6,-7,-1,12,12
5.76,1,-0.49964188311690244,1,0,0,0,1,0,-0.55068554259763569,-0.49964188311690244,1,-0.5338822663916446,-0.11013710851952714,6,-6,-1,12,12
5.77,1,-0.49095472496260095,1,0,0,0,1,0,-0.55068554259763569,-0.49095472496260095,1,-0.5338822663916446,-0.11013710851952714,6,-6,-1,12,12
5.78,1,-0.48221847174493154,1,0,0,0,1,0,-0.55068554259763569,-0.48221847174493154,1,-0.5338822663916446,-0.11013710851952714,6,-6,-1,12,12
5.79,1,-0.47343399708193507,1,0,0,0,1,0,-0.55068554259763569,-0.47343399708193507,1,-0.5338822663916446,-0.11013710851952714,6,-6,-1,12,12
5.8,1,-0.46460217941375737,1,0,0,0,1,0,-0.55068554259763569,-0.46460217941375737,1,-0.5338822663916446,-0.11013710851952714,6,-6,-1,12,12
5.81,1,-0.45572390191480472,1,0,0,0,1,0,-0.55068554259763569,-0.45572390191480472,1,-0.5338822663916446,-0.092920435882751062,6,-6,-1,12,12
5.82,1,-0.44680005240543003,1,0,0,0,1,0,-0.55068554259763569,-0.44680005240543003,1,-0.5338822663916446,-0.092920435882751062,6,-6,-1,12,12
5.83,1,-0.43783152326314689,1,0,0,0,1,0,-0.55068554259763569,-0.43783152326314689,1,-0.5338822663916446,-0.092920435882751062,6,-6,-1,12,12
5.84,1,-0.4288192113333959,1,0,0,0,1,0,-0.55068554259763569,-0.4288192113333959,1,-0.5338822663916446,-0.092920435882751062,6,-6,-1,12,12
5.85,1,-0.41976401783985889,1,0,0,0,1,0,-0.55068554259763569,-0.41976401783985889,1,-0.5338822663916446,-0.092920435882751062,6,-6,-1,12,12
5.86,1,-0.41066684829434086,1,0,0,0,1,0,-0.55068554259763569,-0.41066684829434086,1,-0.5338822663916446,-0.092920435882751062,6,-5,-1,12,12
5.87,1,-0.40152861240621462,1,0,0,0,1,0,-0.55068554259763569,-0.40152861240621462,1,-0.5338822663916446,-0.092920435882751062,6,-5,-1,12,12
5.88,1,-0.39235022399145386,1,0,0,0,1,0,-0.55068554259763569,-0.39235022399145386,1,-0.5338822663916446,-0.092920435882751062,6,-5,-1,12,12
5.89,1,-0.38313260088125134,1,0,0,0,1,0,-0.55068554259763569,-0.38313260088125134,1,-0.5338822663916446,-0.092920435882751062,6,-5,-1,12,12
5.9,1,-0.37387666483023602,1,0,0,0,1,0,-0.55068554259763569,-0.37387666483023602,1,-0.5338822663916446,-0.092920435882751062,6,-5,-1,12,12
5.91,1,-0.36458334142430132,1,0,0,0,1,0,-0.55068554259763569,-0.36458334142430132,1,-0.5338822663916446,-0.074775332966046895,6,-5,-1,12,12
5.92,1,-0.35525355998804264,1,0,0,0,1,0,-0.55068554259763569,-0.35525355998804264,1,-0.5338822663916446,-0.074775332966046895,6,-5,-1,12,12
5.93,1,-0.34588825349182883,1,0,0,0,1,0,-0.55068554259763569,-0.34588825349182883,1,-0.5338822663916446,-0.074775332966046895,6,-5,-1,12,12
5.94,1,-0.33648835845850422,1,0,0,0,1,0,-0.55068554259763569,-0.33648835845850422,1,-0.5338822663916446,-0.074775332966046895,6,-5,-1,12,12
5.95,1,-0.32705481486974064,1,0,0,0,1,0,-0.55068554259763569,-0.32705481486974064,1,-0.33648835845850517,-0.074775332966046895,6,-4,-1,12,12
5.96,1,-0.31758856607203484,1,0,0,0,1,0,-0.55068554259763569,-0.31758856607203484,1,-0.33648835845850517,-0.074775332966046895,6,-4,-1,12,12
5.97,1,-0.30809055868237811,1,0,0,0,1,0,-0.55068554259763569,-0.30809055868237811,1,-0.33648835845850517,-0.074775332966046895,6,-4,-1,12,12
5.98,1,-0.29856174249359357,1,0,0,0,1,0,-0.55068554259763569,-0.29856174249359357,1,-0.33648835845850517,-0.074775332966046895,6,-4,-1,12,12
5.99,1,-0.28900307037936113,1,0,0,0,1,0,-0.55068554259763569,-0.28900307037936113,1,-0.33648835845850517,-0.074775332966046895,6,-4,-1,12,12
6,1,-0.27941549819892586,1,0,0,0,1,0,-0.55068554259763569,-0.27941549819892586,1,-0.33648835845850517,-0.074775332966046895,6,-4,-1,12,12
6.01,1,-0.26979998470151617,1,0,0,0,1,0,-0.27941549819892419,-0.26979998470151617,1,-0.33648835845850517,-0.055883099639784842,6,-4,-1,12,12
6.02,1,-0.26015749143046807,1,0,0,0,1,0,-0.27941549819892419,-0.26015749143046807,1,-0.33648835845850517,-0.055883099639784842,6,-4,-1,12,12
6.03,1,-0.25048898262707492,1,0,0,0,1,0,-0.27941549819892419,-0.25048898262707492,1,-0.33648835845850517,-0.055883099639784842,6,-4,-1,12,12
6.04,1,-0.24079542513415919,1,0,0,0,1,0,-0.27941549819892419,-0.24079542513415919,1,-0.33648835845850517,-0.055883099639784842,6,-3,-1,12,12
6.05,1,-0.23107778829939224,1,0,0,0,1,0,-0.27941549819892419,-0.23107778829939224,1,-0.33648835845850517,-0.055883099639784842,6,-3,-1,12,12
6.06,1,-0.22133704387835867,1,0,0,0,1,0,-0.27941549819892419,-0.22133704387835867,1,-0.33648835845850517,-0.055883099639784842,6,-3,-1,12,12
6.07,1,-0.21157416593738504,1,0,0,0,1,0,-0.27941549819892419,-0.21157416593738504,1,-0.33648835845850517,-0.055883099639784842,6,-3,-1,12,12
6.08,1,-0.20179013075612889,1,0,0,0,1,0,-0.27941549819892419,-0.20179013075612889,1,-0.33648835845850517,-0.055883099639784842,6,-3,-1,12,12
6.09,1,-0.19198591672995502,1,0,0,0,1,0,-0.27941549819892419,-0.19198591672995502,1,-0.33648835845850517,-0.055883099639784842,6,-3,-1,12,12
6.1,1,-0.18216250427209502,1,0,0,0,1,0,-0.27941549819892419,-0.18216250427209502,1,-0.33648835845850517,-0.055883099639784842,6,-3,-1,12,12
6.11,1,-0.17232087571561025,1,0,0,0,1,0,-0.27941549819892419,-0.17232087571561025,1,-0.33648835845850517,-0.036432500854418813,6,-3,-1,12,12
6.12,1,-0.16246201521515419,1,0,0,0,1,0,-0.27941549819892419,-0.16246201521515419,1,-0.33648835845850517,-0.036432500854418813,6,-2,-1,12,12
6.13,1,-0.15258690864856114,1,0,0,0,1,0,-0.27941549819892419,-0.15258690864856114,1,-0.33648835845850517,-0.036432500854418813,6,-2,-1,12,12
6.14,1,-0.14269654351825772,1,0,0,0,1,0,-0.27941549819892419,-0.14269654351825772,1,-0.33648835845850517,-0.036432500854418813,6,-2,-1,12,12
6.15,1,-0.13279190885251674,1,0,0,0,1,0,-0.27941549819892419,-0.13279190885251674,1,-0.33648835845850517,-0.036432500854418813,6,-2,-1,12,12
6.16,1,-0.12287399510655005,1,0,0,0,1,0,-0.27941549819892419,-0.12287399510655005,1,-0.33648835845850517,-0.036432500854418813,6,-2,-1,12,12
6.17,1,-0.11294379406346737,1,0,0,0,1,0,-0.27941549819892419,-0.11294379406346737,1,-0.1228739951065505,-0.036432500854418813,6,-2,-1,12,12
6.18,1,-0.10300229873509785,1,0,0,0,1,0,-0.27941549819892419,-0.10300229873509785,1,-0.1228739951065505,-0.036432500854418813,6,-2,-1,12,12
6.19,1,-0.093050503262688905,1,0,0,0,1,0,-0.27941549819892419,-0.093050503262688905,1,-0.1228739951065505,-0.036432500854418813,6,-2,-1,12,12
6.2,1,-0.083089402817496397,1,0,0,0,1,0,-0.27941549819892419,-0.083089402817496397,1,-0.1228739951065505,-0.036432500854418813,6,-1,-1,12,12
6.21,1,-0.073119993501263081,1,0,0,0,1,0,-0.27941549819892419,-0.073119993501263081,1,-0.1228739951065505,-0.016617880563499058,6,-1,-1,12,12
6.22,1,-0.063143272246612772,1,0,0,0,1,0,-0.27941549819892419,-0.063143272246612772,1,-0.1228739951065505,-0.016617880563499058,6,-1,-1,12,12
6.23,1,-0.053160236717356125,1,0,0,0,1,0,-0.27941549819892419,-0.053160236717356125,1,-0.1228739951065505,-0.016617880563499058,6,-1,-1,12,12
6.24,1,-0.04317188520872868,1,0,0,0,1,0,-0.27941549819892419,-0.04317188520872868,1,-0.1228739951065505,-0.016617880563499058,6,-1,-1,12,12
6.25,1,-0.033179216547556817,1,0,0,0,1,0,-0.27941549819892419,-0.033179216547556817,1,-0.1228739951065505,-0.016617880563499058,6,-1,-1,12,12
6.26,1,-0.023183229992379449,1,0,0,0,1,0,-0.27941549819892419,-0.023183229992379449,1,-0.1228739951065505,-0.016617880563499058,6,-1,-1,12,12
6.27,1,-0.013184925133521251,1,0,0,0,1,0,-0.27941549819892419,-0.013184925133521251,1,-0.1228739951065505,-0.016617880563499058,6,-1,-1,12,12
6.28,1,-0.0031853017931379904,1,0,0,0,1,0,-0.27941549819892419,-0.0031853017931379904,1,-0.1228739951065505,-0.016617880563499058,6,-1,-1,12,12
6.29,1,0.0068146400747701756,1,0,0,0,1,0,-0.27941549819892419,0.0068146400747701756,1,-0.1228739951065505,-0.016617880563499058,6,0,0,12,12
6.3,1,0.016813900484349713,1,0,0,0,1,0,-0.27941549819892419,0.016813900484349713,1,-0.1228739951065505,-0.016617880563499058,6,0,0,12,12
6.31,1,0.026811479517893238,1,0,0,0,1,0,0.016813900484350927,0.026811479517893238,1,-0.1228739951065505,0.0033627800968701856,6,0,0,12,12
6.32,1,0.036806377425826917,1,0,0,0,1,0,0.016813900484350927,0.036806377425826917,1,-0.1228739951065505,0.0033627800968701856,6,0,0,12,12
6.33,1,0.046797594726689887,1,0,0,0,1,0,0.016813900484350927,0.046797594726689887,1,-0.1228739951065505,0.0033627800968701856,6,0,0,12,12
6.34,1,0.056784132307078052,1,0,0,0,1,0,0.016813900484350927,0.056784132307078052,1,-0.1228739951065505,0.0033627800968701856,6,0,0,12,12
6.35,1,0.066764991521556349,1,0,0,0,1,0,0.016813900484350927,0.066764991521556349,1,-0.1228739951065505,0.0033627800968701856,6,0,0,12,12
6.36,1,0.076739174292518919,1,0,0,0,1,0,0.016813900484350927,0.076739174292518919,1,-0.1228739951065505,0.0033627800968701856,6,0,0,12,12
6.37,1,0.086705683210001327,1,0,0,0,1,0,0.016813900484350927,0.086705683210001327,1,-0.1228739951065505,0.0033627800968701856,6,1,0,12,12
6.38,1,0.09666352163141724,1,0,0,0,1,0,0.016813900484350927,0.09666352163141724,1,-0.1228739951065505,0.0033627800968701856,6,1,0,12,12
6.39,1,0.10661169378122355,1,0,0,0,1,0,0.016813900484350927,0.10661169378122355,1,0.096663521631417185,0.0033627800968701856,6,1,0,12,12
6.4,1,0.11654920485049364,1,0,0,0,1,0,0.016813900484350927,0.11654920485049364,1,0.096663521631417185,0.0033627800968701856,6,1,0,12,12
6.41,1,0.12647506109640269,1,0,0,0,1,0,0.016813900484350927,0.12647506109640269,1,0.096663521631417185,0.023309840970098812,6,1,0,12,12
6.42,1,0.13638826994159764,1,0,0,0,1,0,0.016813900484350927,0.13638826994159764,1,0.096663521631417185,0.023309840970098812,6,1,0,12,12
6.43,1,0.14628784007345494,1,0,0,0,1,0,0.016813900484350927,0.14628784007345494,1,0.096663521631417185,0.023309840970098812,6,1,0,12,12
6.44,1,0.1561727815432119,1,0,0,0,1,0,0.016813900484350927,0.1561727815432119,1,0.096663521631417185,0.023309840970098812,6,1,0,12,12
6.45,1,0.16604210586495721,1,0,0,0,1,0,0.016813900484350927,0.16604210586495721,1,0.096663521631417185,0.023309840970098812,6,1,0,12,12
6.46,1,0.17589482611448401,1,0,0,0,1,0,0.016813900484350927,0.17589482611448401,1,0.096663521631417185,0.023309840970098812,6,2,0,12,12
6.47,1,0.18572995702797787,1,0,0,0,1,0,0.016813900484350927,0.18572995702797787,1,0.096663521631417185,0.023309840970098812,6,2,0,12,12
6.48,1,0.19554651510054424,1,0,0,0,1,0,0.016813900484350927,0.19554651510054424,1,0.096663521631417185,0.023309840970098812,6,2,0,12,12
6.49,1,0.20534351868455461,1,0,0,0,1,0,0.016813900484350927,0.20534351868455461,1,0.096663521631417185,0.023309840970098812,6,2,0,12,12
6.5,1,0.21511998808781552,1,0,0,0,1,0,0.016813900484350927,0.21511998808781552,1,0.096663521631417185,0.023309840970098812,6,2,0,12,12
6.51,1,0.22487494567153371,1,0,0,0,1,0,0.016813900484350927,0.22487494567153371,1,0.096663521631417185,0.043023997617563203,6,2,0,12,12
6.52,1,0.23460741594808079,1,0,0,0,1,0,0.016813900484350927,0.23460741594808079,1,0.096663521631417185,0.043023997617563203,6,2,0,12,12
6.53,1,0.24431642567853773,1,0,0,0,1,0,0.016813900484350927,0.24431642567853773,1,0.096663521631417185,0.043023997617563203,6,2,0,12,12
6.54,1,0.25400100397002312,1,0,0,0,1,0,0.016813900484350927,0.25400100397002312,1,0.096663521631417185,0.043023997617563203,6,3,0,12,12
6.55,1,0.26366018237277838,1,0,0,0,1,0,0.016813900484350927,0.26366018237277838,1,0.096663521631417185,0.043023997617563203,6,3,0,12,12
6.56,1,0.27329299497701326,1,0,0,0,1,0,0.016813900484350927,0.27329299497701326,1,0.096663521631417185,0.043023997617563203,6,3,0,12,12
6.57,1,0.28289847850949296,1,0,0,0,1,0,0.016813900484350927,0.28289847850949296,1,0.096663521631417185,0.043023997617563203,6,3,0,12,12
6.58,1,0.29247567242986972,1,0,0,0,1,0,0.016813900484350927,0.29247567242986972,1,0.096663521631417185,0.043023997617563203,6,3,0,12,12
6.59,1,0.30202361902673236,1,0,0,0,1,0,0.016813900484350927,0.30202361902673236,1,0.096663521631417185,0.043023997617563203,6,3,0,12,12
6.6,1,0.31154136351337869,1,0,0,0,1,0,0.016813900484350927,0.31154136351337869,1,0.096663521631417185,0.043023997617563203,6,3,0,12,12
6.61,1,0.32102795412328977,1,0,0,0,1,0,0.31154136351337836,0.32102795412328977,1,0.31154136351337836,0.062308272702675672,6,3,0,12,12
6.62,1,0.33048244220531092,1,0,0,0,1,0,0.31154136351337836,0.33048244220531092,1,0.31154136351337836,0.062308272702675672,6,3,0,12,12
6.63,1,0.33990388231851271,1,0,0,0,1,0,0.31154136351337836,0.33990388231851271,1,0.31154136351337836,0.062308272702675672,6,4,0,12,12
6.64,1,0.3492913323267357,1,0,0,0,1,0,0.31154136351337836,0.3492913323267357,1,0.31154136351337836,0.062308272702675672,6,4,0,12,12
6.65,1,0.35864385349280037,1,0,0,0,1,0,0.31154136351337836,0.35864385349280037,1,0.31154136351337836,0.062308272702675672,6,4,0,12,12
6.66,1,0.36796051057238466,1,0,0,0,1,0,0.31154136351337836,0.36796051057238466,1,0.31154136351337836,0.062308272702675672,6,4,0,12,12
6.67,1,0.37724037190754439,1,0,0,0,1,0,0.31154136351337836,0.37724037190754439,1,0.31154136351337836,0.062308272702675672,6,4,0,12,12
6.68,1,0.38648250951987934,1,0,0,0,1,0,0.31154136351337836,0.38648250951987934,1,0.31154136351337836,0.062308272702675672,6,4,0,12,12
6.69,1,0.39568599920333081,1,0,0,0,1,0,0.31154136351337836,0.39568599920333081,1,0.31154136351337836,0.062308272702675672,6,4,0,12,12
6.7,1,0.4048499206165983,1,0,0,0,1,0,0.31154136351337836,0.4048499206165983,1,0.31154136351337836,0.062308272702675672,6,4,0,12,12
6.71,1,0.41397335737517799,1,0,0,0,1,0,0.31154136351337836,0.41397335737517799,1,0.31154136351337836,0.080969984123319613,6,4,0,12,12
6.72,1,0.42305539714299684,1,0,0,0,1,0,0.31154136351337836,0.42305539714299684,1,0.31154136351337836,0.080969984123319613,6,5,0,12,12
6.73,1,0.43209513172364716,1,0,0,0,1,0,0.31154136351337836,0.43209513172364716,1,0.31154136351337836,0.080969984123319613,6,5,0,12,12
6.74,1,0.44109165715120235,1,0,0,0,1,0,0.31154136351337836,0.44109165715120235,1,0.31154136351337836,0.080969984123319613,6,5,0,12,12
6.75,1,0.45004407378061762,1,0,0,0,1,0,0.31154136351337836,0.45004407378061762,1,0.31154136351337836,0.080969984123319613,6,5,0,12,12
6.76,1,0.45895148637769029,1,0,0,0,1,0,0.31154136351337836,0.45895148637769029,1,0.31154136351337836,0.080969984123319613,6,5,0,12,12
6.77,1,0.46781300420858429,1,0,0,0,1,0,0.31154136351337836,0.46781300420858429,1,0.31154136351337836,0.080969984123319613,6,5,0,12,12
6.78,1,0.4766277411288995,1,0,0,0,1,0,0.31154136351337836,0.4766277411288995,1,0.31154136351337836,0.080969984123319613,6,5,0,12,12
6.79,1,0.48539481567229026,1,0,0,0,1,0,0.31154136351337836,0.48539481567229026,1,0.31154136351337836,0.080969984123319613,6,5,0,12,12
6.8,1,0.49411335113860816,1,0,0,0,1,0,0.31154136351337836,0.49411335113860816,1,0.31154136351337836,0.080969984123319613,6,5,0,12,12
6.81,1,0.50278247568157275,1,0,0,0,1,0,0.31154136351337836,0.50278247568157275,1,0.31154136351337836,0.098822670227721565,6,6,0,12,12
6.82,1,0.51140132239595237,1,0,0,0,1,0,0.31154136351337836,0.51140132239595237,1,0.31154136351337836,0.098822670227721565,6,6,0,12,12
6.83,1,0.51996902940425871,1,0,0,0,1,0,0.31154136351337836,0.51996902940425871,1,0.51140132239595248,0.098822670227721565,6,6,0,12,12
6.84,1,0.52848473994293077,1,0,0,0,1,0,0.31154136351337836,0.52848473994293077,1,0.51140132239595248,0.098822670227721565,6,6,0,12,12
6.85,1,0.53694760244801176,1,0,0,0,1,0,0.31154136351337836,0.53694760244801176,1,0.51140132239595248,0.098822670227721565,6,6,0,12,12
6.86,1,0.54535677064030197,1,0,0,0,1,0,0.31154136351337836,0.54535677064030197,1,0.51140132239595248,0.098822670227721565,6,6,0,12,12
6.87,1,0.55371140360999072,1,0,0,0,1,0,0.31154136351337836,0.55371140360999072,1,0.51140132239595248,0.098822670227721565,6,6,0,12,12
6.88,1,0.562010665900743,1,0,0,0,1,0,0.31154136351337836,0.562010665900743,1,0.51140132239595248,0.098822670227721565,6,6,0,12,12
6.89,1,0.57025372759324666,1,0,0,0,1,0,0.31154136351337836,0.57025372759324666,1,0.51140132239595248,0.098822670227721565,6,6,0,12,12
6.9,1,0.57843976438820022,1,0,0,0,1,0,0.31154136351337836,0.57843976438820022,1,0.51140132239595248,0.098822670227721565,6,6,0,12,12
6.91,1,0.58656795768874637,1,0,0,0,1,0,0.578439764388199,0.58656795768874637,1,0.51140132239595248,0.1156879528776398,6,7,0,12,12
6.92,1,0.59463749468232863,1,0,0,0,1,0,0.578439764388199,0.59463749468232863,1,0.51140132239595248,0.1156879528776398,6,7,0,12,12
6.93,1,0.60264756842197231,1,0,0,0,1,0,0.578439764388199,0.60264756842197231,1,0.51140132239595248,0.1156879528776398,6,7,0,12,12
6.94,1,0.6105973779069791,1,0,0,0,1,0,0.578439764388199,0.6105973779069791,1,0.51140132239595248,0.1156879528776398,6,7,0,12,12
6.95,1,0.61848612816302395,1,0,0,0,1,0,0.578439764388199,0.61848612816302395,1,0.51140132239595248,0.1156879528776398,6,7,0,12,12
6.96,1,0.62631303032165586,1,0,0,0,1,0,0.578439764388199,0.62631303032165586,1,0.51140132239595248,0.1156879528776398,6,7,0,12,12
6.97,1,0.63407730169918142,1,0,0,0,1,0,0.578439764388199,0.63407730169918142,1,0.51140132239595248,0.1156879528776398,6,7,0,12,12
6.98,1,0.64177816587493375,1,0,0,0,1,0,0.578439764388199,0.64177816587493375,1,0.51140132239595248,0.1156879528776398,6,7,0,12,12
6.99,1,0.6494148527689112,1,0,0,0,1,0,0.578439764388199,0.6494148527689112,1,0.51140132239595248,0.1156879528776398,6,7,0,12,12
7,1,0.65698659871878906,1,0,0,0,1,0,0.578439764388199,0.65698659871878906,1,0.51140132239595248,0.1156879528776398,6,7,0,12,12
7.01,1,0.66449264655628204,1,0,0,0,1,0,0.578439764388199,0.66449264655628204,1,0.51140132239595248,0.13139731974375757,6,7,0,12,12
7.02,1,0.67193224568286214,1,0,0,0,1,0,0.578439764388199,0.67193224568286214,1,0.51140132239595248,0.13139731974375757,6,8,0,12,12
7.03,1,0.67930465214481484,1,0,0,0,1,0,0.578439764388199,0.67930465214481484,1,0.51140132239595248,0.13139731974375757,6,8,0,12,12
7.04,1,0.68660912870763846,1,0,0,0,1,0,0.578439764388199,0.68660912870763846,1,0.51140132239595248,0.13139731974375757,6,8,0,12,12
7.05,1,0.69384494492976367,1,0,0,0,1,0,0.578439764388199,0.69384494492976367,1,0.6866091287076389,0.13139731974375757,6,8,0,12,12
7.06,1,0.7010113772355987,1,0,0,0,1,0,0.578439764388199,0.7010113772355987,1,0.6866091287076389,0.13139731974375757,6,8,0,12,12
7.07,1,0.70810770898788378,1,0,0,0,1,0,0.578439764388199,0.70810770898788378,1,0.6866091287076389,0.13139731974375757,6,8,0,12,12
7.08,1,0.71513323055935785,1,0,0,0,1,0,0.578439764388199,0.71513323055935785,1,0.6866091287076389,0.13139731974375757,6,8,0,12,12
7.09,1,0.72208723940371844,1,0,0,0,1,0,0.578439764388199,0.72208723940371844,1,0.6866091287076389,0.13139731974375757,6,8,0,12,12
7.1,1,0.72896904012587649,1,0,0,0,1,0,0.578439764388199,0.72896904012587649,1,0.6866091287076389,0.13139731974375757,6,8,0,12,12
7.11,1,0.73577794455149359,1,0,0,0,1,0,0.578439764388199,0.73577794455149359,1,0.6866091287076389,0.14579380802517494,6,8,0,12,12
7.12,1,0.74251327179580173,1,0,0,0,1,0,0.578439764388199,0.74251327179580173,1,0.6866091287076389,0.14579380802517494,6,8,0,12,12
7.13,1,0.74917434833168939,1,0,0,0,1,0,0.578439764388199,0.74917434833168939,1,0.6866091287076389,0.14579380802517494,6,8,0,12,12
7.14,1,0.7557605080570543,1,0,0,0,1,0,0.578439764388199,0.7557605080570543,1,0.6866091287076389,0.14579380802517494,6,9,0,12,12
