"time","Step_Time","Step_Y0","Step_YFinal","SineWave_Amp","SineWave_Bias","SineWave_Freq","SineWave_Phase","SineWave6_Amp","SineWave6_Bias","SineWave6_Freq","SineWave6_Phase","SineWave1_Amp","SineWave1_Bias","SineWave1_Freq","SineWave1_Phase","Step2_Time","Step2_Y0","Step2_YFinal","SineWave3_Amp","SineWave3_Bias","SineWave3_Freq","SineWave3_Hsin","SineWave3_HCos","SineWave3_PSin","SineWave3_PCos","SineWave4_Amp","SineWave4_Bias","SineWave4_Freq","SineWave4_Phase","Step3_Time","Step3_Y0","Step3_YFinal","SineWave5_Amp","SineWave5_Bias","SineWave5_Freq","SineWave5_Hsin","SineWave5_HCos","SineWave5_PSin","SineWave5_PCos","SineWave7_Amp","SineWave7_Bias","SineWave7_Freq","SineWave7_Hsin","SineWave7_HCos","SineWave7_PSin","SineWave7_PCos","WeightedSampleTime_WtEt","Constant6_Value","Constant4_Value","Constant5_Value","Out1[1]","Out1[2]","Out6[1]","Out6[2]","Out6[3]","Out6[4]","Out6[5]","Out6[6]","Out7","Out8.signal1","Out8.signal2","Out9","Out10","Out11","Out2","Out3","Out4","Out5"
6.02,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.2601574914,1,0,0,0,1,0,-0.2794154982,-0.2601574914,1,-0.3364883585,-0.05588309964,6,-4,-1,12,12
6.03,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.2504889826,1,0,0,0,1,0,-0.2794154982,-0.2504889826,1,-0.3364883585,-0.05588309964,6,-4,-1,12,12
6.04,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.2407954251,1,0,0,0,1,0,-0.2794154982,-0.2407954251,1,-0.3364883585,-0.05588309964,6,-3,-1,12,12
6.05,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.2310777883,1,0,0,0,1,0,-0.2794154982,-0.2310777883,1,-0.3364883585,-0.05588309964,6,-3,-1,12,12
6.06,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.2213370439,1,0,0,0,1,0,-0.2794154982,-0.2213370439,1,-0.3364883585,-0.05588309964,6,-3,-1,12,12
6.07,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.2115741659,1,0,0,0,1,0,-0.2794154982,-0.2115741659,1,-0.3364883585,-0.05588309964,6,-3,-1,12,12
6.08,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.2017901308,1,0,0,0,1,0,-0.2794154982,-0.2017901308,1,-0.3364883585,-0.05588309964,6,-3,-1,12,12
6.09,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.1919859167,1,0,0,0,1,0,-0.2794154982,-0.1919859167,1,-0.3364883585,-0.05588309964,6,-3,-1,12,12
6.1,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.1821625043,1,0,0,0,1,0,-0.2794154982,-0.1821625043,1,-0.3364883585,-0.05588309964,6,-3,-1,12,12
6.11,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.1723208757,1,0,0,0,1,0,-0.2794154982,-0.1723208757,1,-0.3364883585,-0.03643250085,6,-3,-1,12,12
6.12,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.1624620152,1,0,0,0,1,0,-0.2794154982,-0.1624620152,1,-0.3364883585,-0.03643250085,6,-2,-1,12,12
6.13,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.1525869086,1,0,0,0,1,0,-0.2794154982,-0.1525869086,1,-0.3364883585,-0.03643250085,6,-2,-1,12,12
6.14,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.1426965435,1,0,0,0,1,0,-0.2794154982,-0.1426965435,1,-0.3364883585,-0.03643250085,6,-2,-1,12,12
6.15,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.1327919089,1,0,0,0,1,0,-0.2794154982,-0.1327919089,1,-0.3364883585,-0.03643250085,6,-2,-1,12,12
6.16,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.1228739951,1,0,0,0,1,0,-0.2794154982,-0.1228739951,1,-0.3364883585,-0.03643250085,6,-2,-1,12,12
6.17,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.1129437941,1,0,0,0,1,0,-0.2794154982,-0.1129437941,1,-0.1228739951,-0.03643250085,6,-2,-1,12,12
6.18,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.1030022987,1,0,0,0,1,0,-0.2794154982,-0.1030022987,1,-0.1228739951,-0.03643250085,6,-2,-1,12,12
6.19,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.09305050326,1,0,0,0,1,0,-0.2794154982,-0.09305050326,1,-0.1228739951,-0.03643250085,6,-2,-1,12,12
6.2,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.08308940282,1,0,0,0,1,0,-0.2794154982,-0.08308940282,1,-0.1228739951,-0.03643250085,6,-1,-1,12,12
6.21,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.0731199935,1,0,0,0,1,0,-0.2794154982,-0.0731199935,1,-0.1228739951,-0.01661788056,6,-1,-1,12,12
6.22,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.06314327225,1,0,0,0,1,0,-0.2794154982,-0.06314327225,1,-0.1228739951,-0.01661788056,6,-1,-1,12,12
6.23,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.05316023672,1,0,0,0,1,0,-0.2794154982,-0.05316023672,1,-0.1228739951,-0.01661788056,6,-1,-1,12,12
6.24,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.04317188521,1,0,0,0,1,0,-0.2794154982,-0.04317188521,1,-0.1228739951,-0.01661788056,6,-1,-1,12,12
6.25,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.03317921655,1,0,0,0,1,0,-0.2794154982,-0.03317921655,1,-0.1228739951,-0.01661788056,6,-1,-1,12,12
6.26,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.02318322999,1,0,0,0,1,0,-0.2794154982,-0.02318322999,1,-0.1228739951,-0.01661788056,6,-1,-1,12,12
6.27,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.01318492513,1,0,0,0,1,0,-0.2794154982,-0.01318492513,1,-0.1228739951,-0.01661788056,6,-1,-1,12,12
6.28,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.003185301793,1,0,0,0,1,0,-0.2794154982,-0.003185301793,1,-0.1228739951,-0.01661788056,6,-1,-1,12,12
6.29,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.006814640075,1,0,0,0,1,0,-0.2794154982,0.006814640075,1,-0.1228739951,-0.01661788056,6,0,0,12,12
6.3,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.01681390048,1,0,0,0,1,0,-0.2794154982,0.01681390048,1,-0.1228739951,-0.01661788056,6,0,0,12,12
6.31,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.02681147952,1,0,0,0,1,0,0.01681390048,0.02681147952,1,-0.1228739951,0.003362780097,6,0,0,12,12
6.32,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.03680637743,1,0,0,0,1,0,0.01681390048,0.03680637743,1,-0.1228739951,0.003362780097,6,0,0,12,12
6.33,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.04679759473,1,0,0,0,1,0,0.01681390048,0.04679759473,1,-0.1228739951,0.003362780097,6,0,0,12,12
6.34,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.05678413231,1,0,0,0,1,0,0.01681390048,0.05678413231,1,-0.1228739951,0.003362780097,6,0,0,12,12
6.35,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.06676499152,1,0,0,0,1,0,0.01681390048,0.06676499152,1,-0.1228739951,0.003362780097,6,0,0,12,12
6.36,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.07673917429,1,0,0,0,1,0,0.01681390048,0.07673917429,1,-0.1228739951,0.003362780097,6,0,0,12,12
6.37,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.08670568321,1,0,0,0,1,0,0.01681390048,0.08670568321,1,-0.1228739951,0.003362780097,6,1,0,12,12
6.38,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.09666352163,1,0,0,0,1,0,0.01681390048,0.09666352163,1,-0.1228739951,0.003362780097,6,1,0,12,12
6.39,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.1066116938,1,0,0,0,1,0,0.01681390048,0.1066116938,1,0.09666352163,0.003362780097,6,1,0,12,12
6.4,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.1165492049,1,0,0,0,1,0,0.01681390048,0.1165492049,1,0.09666352163,0.003362780097,6,1,0,12,12
6.41,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.1264750611,1,0,0,0,1,0,0.01681390048,0.1264750611,1,0.09666352163,0.02330984097,6,1,0,12,12
6.42,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.1363882699,1,0,0,0,1,0,0.01681390048,0.1363882699,1,0.09666352163,0.02330984097,6,1,0,12,12
6.43,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.1462878401,1,0,0,0,1,0,0.01681390048,0.1462878401,1,0.09666352163,0.02330984097,6,1,0,12,12
6.44,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.1561727815,1,0,0,0,1,0,0.01681390048,0.1561727815,1,0.09666352163,0.02330984097,6,1,0,12,12
6.45,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.1660421059,1,0,0,0,1,0,0.01681390048,0.1660421059,1,0.09666352163,0.02330984097,6,1,0,12,12
6.46,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.1758948261,1,0,0,0,1,0,0.01681390048,0.1758948261,1,0.09666352163,0.02330984097,6,2,0,12,12
6.47,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.185729957,1,0,0,0,1,0,0.01681390048,0.185729957,1,0.09666352163,0.02330984097,6,2,0,12,12
6.48,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.1955465151,1,0,0,0,1,0,0.01681390048,0.1955465151,1,0.09666352163,0.02330984097,6,2,0,12,12
6.49,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.2053435187,1,0,0,0,1,0,0.01681390048,0.2053435187,1,0.09666352163,0.02330984097,6,2,0,12,12
6.5,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.2151199881,1,0,0,0,1,0,0.01681390048,0.2151199881,1,0.09666352163,0.02330984097,6,2,0,12,12
6.51,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.2248749457,1,0,0,0,1,0,0.01681390048,0.2248749457,1,0.09666352163,0.04302399762,6,2,0,12,12
6.52,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.2346074159,1,0,0,0,1,0,0.01681390048,0.2346074159,1,0.09666352163,0.04302399762,6,2,0,12,12
6.53,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.2443164257,1,0,0,0,1,0,0.01681390048,0.2443164257,1,0.09666352163,0.04302399762,6,2,0,12,12
6.54,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.254001004,1,0,0,0,1,0,0.01681390048,0.254001004,1,0.09666352163,0.04302399762,6,3,0,12,12
6.55,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.2636601824,1,0,0,0,1,0,0.01681390048,0.2636601824,1,0.09666352163,0.04302399762,6,3,0,12,12
6.56,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.273292995,1,0,0,0,1,0,0.01681390048,0.273292995,1,0.09666352163,0.04302399762,6,3,0,12,12
6.57,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,0.2828984785,1,0,0,0,1,0,0.01681390048,0.2828984785,1,0.09666352163,0.04302399762,6,3,0,12,12
