"time","OAT","fanspeed","valveopen","room.Awall","room.LWT","room.RATinit","room.cAir","room.cWater","room.eps","room.hAir","room.mdotat","room.mdotwt","room.rohAir","room.vAir","wall.TisurfInit","wall.TosurfInit","wall.aWall","wall.cWall","wall.hi","wall.ho","wall.lWall","wall.lambda_Wall","wall.rhoWall","RAT","wall.RAT","room.energy","room.Tisurf","wall.Tosurf","room.der(RAT)","room.der(energy)","wall.der(Tisurf)","wall.der(Tosurf)","room.DT","room.EWT","room.Qin","room.Qout","room.SAT","room.fs","room.mdota","room.mdotw","room.vo","wall.C","wall.R"
0.5255,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000062,16.00000062,0.2552668766,15.99953199,9.993929436,1.021215277e-006,0.4857599875,-0.0008909428869,-0.01154778113,0.3732893136,28.38172716,0.4857599875,0.1124706739,25.60000037,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.526,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000062,16.00000062,0.2555097566,15.99953154,9.993923662,1.020922457e-006,0.4857599875,-0.0008909435388,-0.01154777315,0.3731822779,28.38172716,0.4857599875,0.1125777095,25.60000037,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5265,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000062,16.00000062,0.2557526366,15.9995311,9.993917888,1.020629638e-006,0.4857599875,-0.0008909441907,-0.01154776518,0.3730752422,28.38172716,0.4857599875,0.1126847453,25.60000037,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.527,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000062,16.00000062,0.2559955166,15.99953065,9.993912114,1.020336818e-006,0.4857599875,-0.0008909448425,-0.0115477572,0.3729682064,28.38172716,0.4857599875,0.1127917811,25.60000037,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5275,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000062,16.00000062,0.2562383966,15.99953021,9.99390634,1.020043997e-006,0.4857599875,-0.0008909454944,-0.01154774922,0.3728611706,28.38172716,0.4857599875,0.1128988169,25.60000037,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.528,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000062,16.00000062,0.2564812765,15.99952976,9.993900566,1.019751177e-006,0.4857599874,-0.0008909461463,-0.01154774125,0.3727541347,28.38172716,0.4857599874,0.1130058527,25.60000037,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5285,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000062,16.00000062,0.2567241565,15.99952932,9.993894792,1.019458357e-006,0.4857599874,-0.0008909467982,-0.01154773327,0.3726470988,28.38172716,0.4857599874,0.1131128887,25.60000037,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.529,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000062,16.00000062,0.2569670365,15.99952887,9.993889018,1.019165536e-006,0.4857599874,-0.00089094745,-0.01154772529,0.3725400628,28.38172716,0.4857599874,0.1132199246,25.60000037,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5295,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000062,16.00000062,0.2572099165,15.99952843,9.993883245,1.018872716e-006,0.4857599874,-0.0008909481019,-0.01154771732,0.3724330268,28.38172716,0.4857599874,0.1133269606,25.60000037,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.53,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000062,16.00000062,0.2574527965,15.99952798,9.993877471,1.018579895e-006,0.4857599874,-0.0008909487538,-0.01154770934,0.3723259908,28.38172716,0.4857599874,0.1134339966,25.60000037,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5305,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000062,16.00000062,0.2576956765,15.99952754,9.993871697,1.018287074e-006,0.4857599874,-0.0008909494057,-0.01154770136,0.3722189547,28.38172716,0.4857599874,0.1135410327,25.60000037,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.531,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000062,16.00000062,0.2579385565,15.99952709,9.993865923,1.017994253e-006,0.4857599874,-0.0008909500575,-0.01154769338,0.3721119185,28.38172716,0.4857599874,0.1136480688,25.60000037,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5315,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000062,16.00000062,0.2581814365,15.99952664,9.993860149,1.017701432e-006,0.4857599874,-0.0008909507094,-0.01154768541,0.3720048824,28.38172716,0.4857599874,0.113755105,25.60000037,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.532,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000062,16.00000062,0.2584243165,15.9995262,9.993854375,1.017408611e-006,0.4857599874,-0.0008909513613,-0.01154767743,0.3718978462,28.38172716,0.4857599874,0.1138621412,25.60000037,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5325,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000062,16.00000062,0.2586671965,15.99952575,9.993848601,1.01711579e-006,0.4857599874,-0.0008909520132,-0.01154766945,0.3717908099,28.38172716,0.4857599874,0.1139691775,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.533,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2589100765,15.99952531,9.993842828,1.016822968e-006,0.4857599873,-0.000890952665,-0.01154766148,0.3716837736,28.38172716,0.4857599873,0.1140762138,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5335,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2591529565,15.99952486,9.993837054,1.016530147e-006,0.4857599873,-0.0008909533169,-0.0115476535,0.3715767372,28.38172716,0.4857599873,0.1141832501,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.534,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2593958365,15.99952442,9.99383128,1.016237325e-006,0.4857599873,-0.0008909539688,-0.01154764552,0.3714697008,28.38172716,0.4857599873,0.1142902865,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5345,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2596387165,15.99952397,9.993825506,1.015944503e-006,0.4857599873,-0.0008909546206,-0.01154763755,0.3713626644,28.38172716,0.4857599873,0.1143973229,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.535,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2598815965,15.99952353,9.993819732,1.015651681e-006,0.4857599873,-0.0008909552725,-0.01154762957,0.3712556279,28.38172716,0.4857599873,0.1145043594,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5355,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2601244764,15.99952308,9.993813958,1.015358859e-006,0.4857599873,-0.0008909559244,-0.01154762159,0.3711485914,28.38172716,0.4857599873,0.1146113959,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.536,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2603673564,15.99952263,9.993808185,1.015066037e-006,0.4857599873,-0.0008909565762,-0.01154761362,0.3710415548,28.38172716,0.4857599873,0.1147184324,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5365,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2606102364,15.99952219,9.993802411,1.014773215e-006,0.4857599873,-0.0008909572281,-0.01154760564,0.3709345182,28.38172716,0.4857599873,0.114825469,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.537,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2608531164,15.99952174,9.993796637,1.014480393e-006,0.4857599873,-0.00089095788,-0.01154759766,0.3708274816,28.38172716,0.4857599873,0.1149325057,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5375,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2610959964,15.9995213,9.993790863,1.01418757e-006,0.4857599873,-0.0008909585318,-0.01154758968,0.3707204449,28.38172716,0.4857599873,0.1150395424,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.538,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2613388764,15.99952085,9.993785089,1.013894747e-006,0.4857599872,-0.0008909591837,-0.01154758171,0.3706134082,28.38172716,0.4857599872,0.1151465791,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5385,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2615817564,15.99952041,9.993779316,1.013601925e-006,0.4857599872,-0.0008909598356,-0.01154757373,0.3705063714,28.38172716,0.4857599872,0.1152536159,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.539,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2618246364,15.99951996,9.993773542,1.013309102e-006,0.4857599872,-0.0008909604874,-0.01154756575,0.3703993346,28.38172716,0.4857599872,0.1153606527,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5395,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2620675164,15.99951952,9.993767768,1.013016279e-006,0.4857599872,-0.0008909611393,-0.01154755778,0.3702922977,28.38172717,0.4857599872,0.1154676895,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.54,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2623103964,15.99951907,9.993761994,1.012723456e-006,0.4857599872,-0.0008909617911,-0.0115475498,0.3701852608,28.38172717,0.4857599872,0.1155747264,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5405,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2625532764,15.99951863,9.993756221,1.012430633e-006,0.4857599872,-0.000890962443,-0.01154754182,0.3700782238,28.38172717,0.4857599872,0.1156817634,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.541,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2627961564,15.99951818,9.993750447,1.012137809e-006,0.4857599872,-0.0008909630949,-0.01154753385,0.3699711868,28.38172717,0.4857599872,0.1157888003,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5415,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2630390364,15.99951773,9.993744673,1.011844986e-006,0.4857599872,-0.0008909637467,-0.01154752587,0.3698641498,28.38172717,0.4857599872,0.1158958374,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.542,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2632819164,15.99951729,9.993738899,1.011552162e-006,0.4857599872,-0.0008909643986,-0.01154751789,0.3697571127,28.38172717,0.4857599872,0.1160028744,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5425,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000063,16.00000063,0.2635247964,15.99951684,9.993733125,1.011259339e-006,0.4857599872,-0.0008909650504,-0.01154750992,0.3696500756,28.38172717,0.4857599872,0.1161099116,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.543,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2637676764,15.9995164,9.993727352,1.010966515e-006,0.4857599871,-0.0008909657023,-0.01154750194,0.3695430384,28.38172717,0.4857599871,0.1162169487,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5435,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2640105563,15.99951595,9.993721578,1.010673691e-006,0.4857599871,-0.0008909663541,-0.01154749396,0.3694360012,28.38172717,0.4857599871,0.1163239859,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.544,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2642534363,15.99951551,9.993715804,1.010380867e-006,0.4857599871,-0.000890967006,-0.01154748598,0.369328964,28.38172717,0.4857599871,0.1164310232,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5445,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2644963163,15.99951506,9.99371003,1.010088043e-006,0.4857599871,-0.0008909676579,-0.01154747801,0.3692219267,28.38172717,0.4857599871,0.1165380604,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.545,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2647391963,15.99951462,9.993704257,1.009795219e-006,0.4857599871,-0.0008909683097,-0.01154747003,0.3691148893,28.38172717,0.4857599871,0.1166450978,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5455,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2649820763,15.99951417,9.993698483,1.009502394e-006,0.4857599871,-0.0008909689616,-0.01154746205,0.3690078519,28.38172717,0.4857599871,0.1167521352,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.546,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2652249563,15.99951373,9.993692709,1.00920957e-006,0.4857599871,-0.0008909696134,-0.01154745408,0.3689008145,28.38172717,0.4857599871,0.1168591726,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5465,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2654678363,15.99951328,9.993686936,1.008916745e-006,0.4857599871,-0.0008909702653,-0.0115474461,0.368793777,28.38172717,0.4857599871,0.11696621,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.547,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2657107163,15.99951283,9.993681162,1.00862392e-006,0.4857599871,-0.0008909709171,-0.01154743812,0.3686867395,28.38172717,0.4857599871,0.1170732475,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5475,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2659535963,15.99951239,9.993675388,1.008331095e-006,0.485759987,-0.000890971569,-0.01154743015,0.368579702,28.38172717,0.485759987,0.1171802851,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.548,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2661964763,15.99951194,9.993669614,1.00803827e-006,0.485759987,-0.0008909722208,-0.01154742217,0.3684726644,28.38172717,0.485759987,0.1172873227,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5485,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2664393563,15.9995115,9.993663841,1.007745445e-006,0.485759987,-0.0008909728727,-0.01154741419,0.3683656267,28.38172717,0.485759987,0.1173943603,25.60000038,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.549,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2666822363,15.99951105,9.993658067,1.00745262e-006,0.485759987,-0.0008909735245,-0.01154740622,0.3682585891,28.38172717,0.485759987,0.117501398,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5495,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2669251163,15.99951061,9.993652293,1.007159795e-006,0.485759987,-0.0008909741764,-0.01154739824,0.3681515513,28.38172717,0.485759987,0.1176084357,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.55,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2671679963,15.99951016,9.99364652,1.006866969e-006,0.485759987,-0.0008909748282,-0.01154739026,0.3680445136,28.38172717,0.485759987,0.1177154734,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5505,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2674108763,15.99950972,9.993640746,1.006574144e-006,0.485759987,-0.0008909754801,-0.01154738229,0.3679374757,28.38172717,0.485759987,0.1178225112,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.551,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2676537563,15.99950927,9.993634972,1.006281318e-006,0.485759987,-0.0008909761319,-0.01154737431,0.3678304379,28.38172717,0.485759987,0.1179295491,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5515,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2678966362,15.99950882,9.993629198,1.005988492e-006,0.485759987,-0.0008909767837,-0.01154736633,0.3677234,28.38172717,0.485759987,0.118036587,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.552,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2681395162,15.99950838,9.993623425,1.005695667e-006,0.485759987,-0.0008909774356,-0.01154735836,0.367616362,28.38172717,0.485759987,0.1181436249,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5525,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000064,16.00000064,0.2683823962,15.99950793,9.993617651,1.00540284e-006,0.4857599869,-0.0008909780874,-0.01154735038,0.3675093241,28.38172717,0.4857599869,0.1182506629,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.553,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000065,16.00000065,0.2686252762,15.99950749,9.993611877,1.005110014e-006,0.4857599869,-0.0008909787393,-0.0115473424,0.367402286,28.38172717,0.4857599869,0.1183577009,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5535,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000065,16.00000065,0.2688681562,15.99950704,9.993606104,1.004817188e-006,0.4857599869,-0.0008909793911,-0.01154733443,0.367295248,28.38172717,0.4857599869,0.118464739,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.554,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000065,16.00000065,0.2691110362,15.9995066,9.99360033,1.004524362e-006,0.4857599869,-0.000890980043,-0.01154732645,0.3671882098,28.38172717,0.4857599869,0.1185717771,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5545,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000065,16.00000065,0.2693539162,15.99950615,9.993594556,1.004231535e-006,0.4857599869,-0.0008909806948,-0.01154731847,0.3670811717,28.38172717,0.4857599869,0.1186788152,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.555,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000065,16.00000065,0.2695967962,15.99950571,9.993588783,1.003938709e-006,0.4857599869,-0.0008909813466,-0.0115473105,0.3669741335,28.38172717,0.4857599869,0.1187858534,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5555,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000065,16.00000065,0.2698396762,15.99950526,9.993583009,1.003645882e-006,0.4857599869,-0.0008909819985,-0.01154730252,0.3668670952,28.38172717,0.4857599869,0.1188928917,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.556,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000065,16.00000065,0.2700825562,15.99950482,9.993577235,1.003353055e-006,0.4857599869,-0.0008909826503,-0.01154729454,0.3667600569,28.38172717,0.4857599869,0.1189999299,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5565,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000065,16.00000065,0.2703254362,15.99950437,9.993571462,1.003060228e-006,0.4857599869,-0.0008909833022,-0.01154728657,0.3666530186,28.38172717,0.4857599869,0.1191069682,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.557,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000065,16.00000065,0.2705683162,15.99950392,9.993565688,1.002767401e-006,0.4857599869,-0.000890983954,-0.01154727859,0.3665459802,28.38172717,0.4857599869,0.1192140066,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.5575,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000065,16.00000065,0.2708111962,15.99950348,9.993559915,1.002474574e-006,0.4857599868,-0.0008909846058,-0.01154727061,0.3664389418,28.38172717,0.4857599868,0.119321045,25.60000039,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
