    "time","accelPedal","egsCarSpeed", "egsGear","egsTargetGear",     "k15",   "nAtIn",  "nAtOut",    "prnd","tShiftStart","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","valves_mv1","valves_mv2","valves_mv3"
      6.02,       100,    79.159,         2,         2,         1, 2678.8184,  1761.075,         3,       2.9,         0,         0,         0,         0,         0,         0,         1,         0,         0
      6.03,       100,    79.248,         2,         2,         1, 2681.8061, 1763.0392,         3,       2.9,         0,         0,         0,         0,         0,         0,         1,         0,         0
      6.04,       100,    79.336,         2,         2,         1, 2684.7918,  1765.002,         3,       2.9,         0,         0,         0,         0,         0,         0,         1,         0,         0
      6.05,       100,    79.425,         2,         2,         1, 2687.7756, 1766.9636,         3,       2.9,         0,         0,         0,         0,         0,         0,         1,         0,         0
      6.06,       100,    79.513,         2,         2,         1, 2690.7576,  1768.924,         3,       2.9,         0,         0,         0,         0,         0,         0,         1,         0,         0
      6.07,       100,    79.601,         2,         2,         1, 2693.7379, 1770.8832,         3,       2.9,         0,         0,         0,         0,         0,         0,         1,         0,         0
      6.08,       100,    79.689,         2,         2,         1, 2696.7163, 1772.8413,         3,       2.9,         0,         0,         0,         0,         0,         0,         1,         0,         0
      6.09,       100,    79.777,         2,         2,         1, 2699.6929, 1774.7981,         3,       2.9,         0,         0,         0,         0,         0,         0,         1,         0,         0
       6.1,       100,    79.865,         2,         2,         1, 2702.6676, 1776.7537,         3,       2.9,         0,         0,         0,         0,         0,         0,         1,         0,         0
      6.11,       100,    79.953,         2,         2,         1, 2705.6405, 1778.7081,         3,       2.9,         0,         0,         0,         0,         0,         0,         1,         0,         0
      6.12,       100,    80.041,         2,         2,         1, 2708.6116, 1780.6613,         3,       2.9,         0,         0,         0,         0,         0,         0,         1,         0,         0
      6.13,       100,    80.129,         2,         3,         1, 2711.5808, 1782.6133,         3,      6.12,         0,         0,         0,         0,         0,         0,         0,         0,         0
      6.14,       100,    80.217,         2,         3,         1, 2714.5481, 1784.5641,         3,      6.12,         0,         0,         0,         0,         0,         0,         0,         0,         0
      6.15,       100,    80.305,         2,         3,         1, 2717.5137, 1786.5136,         3,      6.12,         0,         0,         0,         0,         0,         0,         0,         0,         0
      6.16,       100,    80.393,         2,         3,         1, 2720.4774,  1788.462,         3,      6.12,         0,         0,         0,         0,         0,         0,         0,         0,         0
      6.17,       100,     80.48,         2,         3,         1, 2723.4392, 1790.4091,         3,      6.12,         0,         0,         0,         0,         0,         0,         0,         0,         0
      6.18,       100,    80.568,         2,         3,         1, 2726.3993, 1792.3551,         3,      6.12,         0,         0,         0,         0,         0,         0,         0,         0,         0
      6.19,       100,    80.655,         2,         3,         1, 2729.3574, 1794.2998,         3,      6.12,         0,         0,         0,         0,         0,         0,         0,         0,         0
       6.2,       100,    80.743,         2,         3,         1, 2732.3138, 1796.2433,         3,      6.12,         0,         0,         0,         0,         0,         0,         0,         0,         0
      6.21,       100,     80.83,         2,         3,         1, 2735.2683, 1798.1856,         3,      6.12,         0,         0,         0,         0,         0,         0,         0,         0,         0
      6.22,       100,    80.918,         2,         3,         1,  2738.221, 1800.1268,         3,      6.12,         0,         0,         0,         0,         0,         0,         0,         0,         0
