"time","egsCarSpeed","egsGear","egsTargetGear","valves_0eds","valves_0eds1","valves_0eds2","valves_0eds3","valves_0eds4","valves_0eds5","valves_0mv1","valves_0mv2","valves_0mv3"
8.42356,98.702,3,3,0,0,0,0,0,0,0,0,0
8.42356,98.957,3,3,0,0,0,0,0,0,0,0,0
8.45712,98.957,3,3,0,0,0,0,0,0,0,0,0
8.45712,99.211,3,3,0,0,0,0,0,0,0,0,0
8.49068,99.211,3,3,0,0,0,0,0,0,0,0,0
8.49068,99.464,3,3,0,0,0,0,0,0,0,0,0
8.52424,99.464,3,3,0,0,0,0,0,0,0,0,0
8.52424,99.717,3,3,0,0,0,0,0,0,0,0,0
8.5578,99.717,3,3,0,0,0,0,0,0,0,0,0
8.5578,99.969,3,3,0,0,0,0,0,0,0,0,0
8.59136,99.969,3,3,0,0,0,0,0,0,0,0,0
8.59136,100.221,3,3,0,0,0,0,0,0,0,0,0
8.62492,100.221,3,3,0,0,0,0,0,0,0,0,0
8.62492,100.472,3,3,0,0,0,0,0,0,0,0,0
8.65848,100.472,3,3,0,0,0,0,0,0,0,0,0
8.65848,100.722,3,3,0,0,0,0,0,0,0,0,0
8.69204,100.722,3,3,0,0,0,0,0,0,0,0,0
8.69204,100.972,3,3,0,0,0,0,0,0,0,0,0
8.7256,100.972,3,3,0,0,0,0,0,0,0,0,0
8.7256,101.222,3,3,0,0,0,0,0,0,0,0,0
8.75916,101.222,3,3,0,0,0,0,0,0,0,0,0
8.75916,101.47,3,3,0,0,0,0,0,0,0,0,0
8.79272,101.47,3,3,0,0,0,0,0,0,0,0,0
8.79272,101.719,3,3,0,0,0,0,0,0,0,0,0
8.82628,101.719,3,3,0,0,0,0,0,0,0,0,0
8.82628,101.966,3,3,0,0,0,0,0,0,0,0,0
8.85984,101.966,3,3,0,0,0,0,0,0,0,0,0
8.85984,102.214,3,3,0,0,0,0,0,0,0,0,0
8.8934,102.214,3,3,0,0,0,0,0,0,0,0,0
8.8934,102.46,3,3,0,0,0,0,0,0,0,0,0
8.92696,102.46,3,3,0,0,0,0,0,0,0,0,0
8.92696,102.706,3,3,0,0,0,0,0,0,0,0,0
8.96052,102.706,3,3,0,0,0,0,0,0,0,0,0
8.96052,102.952,3,3,0,0,0,0,0,0,0,0,0
8.99408,102.952,3,3,0,0,0,0,0,0,0,0,0
8.99408,103.197,3,3,0,0,0,0,0,0,0,0,0
9.02764,103.197,3,3,0,0,0,0,0,0,0,0,0
9.02764,103.441,3,3,0,0,0,0,0,0,0,0,0
9.0612,103.441,3,3,0,0,0,0,0,0,0,0,0
9.0612,103.685,3,3,0,0,0,0,0,0,0,0,0
9.09476,103.685,3,3,0,0,0,0,0,0,0,0,0
9.09476,103.929,3,3,0,0,0,0,0,0,0,0,0
9.12832,103.929,3,3,0,0,0,0,0,0,0,0,0
9.12832,104.172,3,3,0,0,0,0,0,0,0,0,0
9.16188,104.172,3,3,0,0,0,0,0,0,0,0,0
9.16188,104.414,3,3,0,0,0,0,0,0,0,0,0
9.19544,104.414,3,3,0,0,0,0,0,0,0,0,0
9.19544,104.656,3,3,0,0,0,0,0,0,0,0,0
9.229,104.656,3,3,0,0,0,0,0,0,0,0,0
9.229,104.897,3,3,0,0,0,0,0,0,0,0,0
9.26256,104.897,3,3,0,0,0,0,0,0,0,0,0
9.26256,105.138,3,3,0,0,0,0,0,0,0,0,0
9.29612,105.138,3,3,0,0,0,0,0,0,0,0,0
9.29612,105.378,3,3,0,0,0,0,0,0,0,0,0
9.32968,105.378,3,3,0,0,0,0,0,0,0,0,0
9.32968,105.617,3,3,0,0,0,0,0,0,0,0,0
9.36324,105.617,3,3,0,0,0,0,0,0,0,0,0
9.36324,105.856,3,3,0,0,0,0,0,0,0,0,0
9.3968,105.856,3,3,0,0,0,0,0,0,0,0,0
9.3968,106.095,3,3,0,0,0,0,0,0,0,0,0
9.43036,106.095,3,3,0,0,0,0,0,0,0,0,0
9.43036,106.333,3,3,0,0,0,0,0,0,0,0,0
9.46392,106.333,3,3,0,0,0,0,0,0,0,0,0
9.46392,106.57,3,3,0,0,0,0,0,0,0,0,0
9.49748,106.57,3,3,0,0,0,0,0,0,0,0,0
9.49748,106.807,3,3,0,0,0,0,0,0,0,0,0
9.53104,106.807,3,3,0,0,0,0,0,0,0,0,0
9.53104,107.044,3,3,0,0,0,0,0,0,0,0,0
9.5646,107.044,3,3,0,0,0,0,0,0,0,0,0
9.5646,107.28,3,3,0,0,0,0,0,0,0,0,0
9.59816,107.28,3,3,0,0,0,0,0,0,0,0,0
9.59816,107.515,3,3,0,0,0,0,0,0,0,0,0
9.63172,107.515,3,3,0,0,0,0,0,0,0,0,0
9.63172,107.75,3,3,0,0,0,0,0,0,0,0,0
9.66528,107.75,3,3,0,0,0,0,0,0,0,0,0
9.66528,107.983,3,3,0,0,0,0,0,0,0,0,0
9.69884,107.983,3,3,0,0,0,0,0,0,0,0,0
9.69884,108.216,3,3,0,0,0,0,0,0,0,0,0
9.7324,108.216,3,3,0,0,0,0,0,0,0,0,0
9.7324,108.449,3,3,0,0,0,0,0,0,0,0,0
9.76596,108.449,3,3,0,0,0,0,0,0,0,0,0
9.76596,108.68,3,3,0,0,0,0,0,0,0,0,0
9.79952,108.68,3,3,0,0,0,0,0,0,0,0,0
9.79952,108.911,3,3,0,0,0,0,0,0,0,0,0
9.83308,108.911,3,3,0,0,0,0,0,0,0,0,0
9.83308,109.141,3,3,0,0,0,0,0,0,0,0,0
9.86664,109.141,3,3,0,0,0,0,0,0,0,0,0
9.86664,109.37,3,3,0,0,0,0,0,0,0,0,0
9.9002,109.37,3,3,0,0,0,0,0,0,0,0,0
9.9002,109.597,3,3,0,0,0,0,0,0,0,0,0
9.93376,109.597,3,3,0,0,0,0,0,0,0,0,0
9.93376,109.825,3,3,0,0,0,0,0,0,0,0,0
9.96732,109.825,3,3,0,0,0,0,0,0,0,0,0
9.96732,110.051,3,3,0,0,0,0,0,0,0,0,0
10.0009,110.051,3,3,0,0,0,0,0,0,0,0,0
10.0009,110.276,3,3,0,0,0,0,0,0,0,0,0
10.0344,110.276,3,3,0,0,0,0,0,0,0,0,0
10.0344,110.5,3,3,0,0,0,0,0,0,0,0,0
10.068,110.5,3,3,0,0,0,0,0,0,0,0,0
10.068,110.724,3,3,0,0,0,0,0,0,0,0,0
10.1016,110.724,3,3,0,0,0,0,0,0,0,0,0
10.1016,110.947,3,3,0,0,0,0,0,0,0,0,0
10.1351,110.947,3,3,0,0,0,0,0,0,0,0,0
10.1351,111.168,3,3,0,0,0,0,0,0,0,0,0
10.1687,111.168,3,3,0,0,0,0,0,0,0,0,0
10.1687,111.389,3,3,0,0,0,0,0,0,0,0,0
10.2022,111.389,3,3,0,0,0,0,0,0,0,0,0
10.2022,111.609,3,3,0,0,0,0,0,0,0,0,0
10.2358,111.609,3,3,0,0,0,0,0,0,0,0,0
10.2358,111.828,3,3,0,0,0,0,0,0,0,0,0
10.2694,111.828,3,3,0,0,0,0,0,0,0,0,0
10.2694,112.047,3,3,0,0,0,0,0,0,0,0,0
10.3029,112.047,3,3,0,0,0,0,0,0,0,0,0
10.3029,112.264,3,3,0,0,0,0,0,0,0,0,0
10.3365,112.264,3,3,0,0,0,0,0,0,0,0,0
10.3365,112.481,3,3,0,0,0,0,0,0,0,0,0
10.37,112.481,3,3,0,0,0,0,0,0,0,0,0
10.37,112.696,3,3,0,0,0,0,0,0,0,0,0
10.4036,112.696,3,3,0,0,0,0,0,0,0,0,0
10.4036,112.911,3,3,0,0,0,0,0,0,0,0,0
10.4372,112.911,3,3,0,0,0,0,0,0,0,0,0
10.4372,113.125,3,3,0,0,0,0,0,0,0,0,0
10.4707,113.125,3,3,0,0,0,0,0,0,0,0,0
10.4707,113.338,3,3,0,0,0,0,0,0,0,0,0
10.5043,113.338,3,3,0,0,0,0,0,0,0,0,0
10.5043,113.551,3,3,0,0,0,0,0,0,0,0,0
10.5378,113.551,3,3,0,0,0,0,0,0,0,0,0
10.5378,113.762,3,3,0,0,0,0,0,0,0,0,0
10.5714,113.762,3,3,0,0,0,0,0,0,0,0,0
10.5714,113.973,3,3,0,0,0,0,0,0,0,0,0
10.605,113.973,3,3,0,0,0,0,0,0,0,0,0
10.605,114.183,3,3,0,0,0,0,0,0,0,0,0
10.6385,114.183,3,3,0,0,0,0,0,0,0,0,0
10.6385,114.392,3,3,0,0,0,0,0,0,0,0,0
10.6721,114.392,3,3,0,0,0,0,0,0,0,0,0
10.6721,114.6,3,3,0,0,0,0,0,0,0,0,0
10.7056,114.6,3,3,0,0,0,0,0,0,0,0,0
10.7056,114.807,3,3,0,0,0,0,0,0,0,0,0
10.7392,114.807,3,3,0,0,0,0,0,0,0,0,0
10.7392,115.013,3,3,0,0,0,0,0,0,0,0,0
10.7728,115.013,3,3,0,0,0,0,0,0,0,0,0
10.7728,115.219,3,3,0,0,0,0,0,0,0,0,0
10.8063,115.219,3,3,0,0,0,0,0,0,0,0,0
10.8063,115.424,3,3,0,0,0,0,0,0,0,0,0
10.8399,115.424,3,3,0,0,0,0,0,0,0,0,0
10.8399,115.628,3,3,0,0,0,0,0,0,0,0,0
10.8734,115.628,3,3,0,0,0,0,0,0,0,0,0
10.8734,115.604,3,3,0,0,0,0,0,0,0,0,0
10.907,115.604,3,3,0,0,0,0,0,0,0,0,0
10.907,115.683,3,3,0,0,0,0,0,0,0,0,0
10.9406,115.683,3,3,0,0,0,0,0,0,0,0,0
10.9406,115.687,3,3,0,0,0,0,0,0,0,0,0
10.9741,115.687,3,3,0,0,0,0,0,0,0,0,0
10.9741,115.609,3,3,0,0,0,0,0,0,0,0,0
11.0077,115.609,3,3,0,0,0,0,0,0,0,0,0
11.0077,115.456,3,3,0,0,0,0,0,0,0,0,0
11.0412,115.456,3,3,0,0,0,0,0,0,0,0,0
11.0412,115.224,3,3,0,0,0,0,0,0,0,0,0
11.0748,115.224,3,3,0,0,0,0,0,0,0,0,0
11.0748,114.924,3,3,0,0,0,0,0,0,0,0,0
11.1084,114.924,3,3,0,0,0,0,0,0,0,0,0
11.1084,114.541,3,3,0,0,0,0,0,0,0,0,0
11.1419,114.541,3,3,0,0,0,0,0,0,0,0,0
11.1419,114.284,3,3,0,0,0,0,0,0,0,0,0
11.1755,114.284,3,3,0,0,0,0,0,0,0,0,0
11.1755,114.098,3,3,0,0,0,0,0,0,0,0,0
11.209,114.098,3,3,0,0,0,0,0,0,0,0,0
11.209,114.061,3,3,0,0,0,0,0,0,0,0,0
11.2426,114.061,3,3,0,0,0,0,0,0,0,0,0
11.2426,114.045,3,3,0,0,0,0,0,0,0,0,0
11.2762,114.045,3,3,0,0,0,0,0,0,0,0,0
11.2762,114.029,3,3,0,0,0,0,0,0,0,0,0
11.3097,114.029,3,3,0,0,0,0,0,0,0,0,0
11.3097,114.108,3,3,0,0,0,0,0,0,0,0,0
11.3433,114.108,3,3,0,0,0,0,0,0,0,0,0
11.3433,114.241,3,3,0,0,0,0,0,0,0,0,0
11.3768,114.241,3,3,0,0,0,0,0,0,0,0,0
11.3768,114.277,3,3,0,0,0,0,0,0,0,0,0
11.4104,114.277,3,3,0,0,0,0,0,0,0,0,0
11.4104,114.477,3,3,0,0,0,0,0,0,0,0,0
11.444,114.477,3,3,0,0,0,0,0,0,0,0,0
11.444,114.675,3,3,0,0,0,0,0,0,0,0,0
11.4775,114.675,3,3,0,0,0,0,0,0,0,0,0
11.4775,114.873,3,3,0,0,0,0,0,0,0,0,0
11.5111,114.873,3,3,0,0,0,0,0,0,0,0,0
11.5111,115.07,3,3,0,0,0,0,0,0,0,0,0
11.5446,115.07,3,3,0,0,0,0,0,0,0,0,0
11.5446,115.267,3,3,0,0,0,0,0,0,0,0,0
11.5782,115.267,3,3,0,0,0,0,0,0,0,0,0
11.5782,115.464,3,3,0,0,0,0,0,0,0,0,0
11.6118,115.464,3,3,0,0,0,0,0,0,0,0,0
11.6118,115.66,3,3,0,0,0,0,0,0,0,0,0
11.6453,115.66,3,3,0,0,0,0,0,0,0,0,0
11.6453,115.856,3,3,0,0,0,0,0,0,0,0,0
11.6789,115.856,3,3,0,0,0,0,0,0,0,0,0
11.6789,116.052,3,3,0,0,0,0,0,0,0,0,0
11.7124,116.052,3,3,0,0,0,0,0,0,0,0,0
11.7124,116.247,3,3,0,0,0,0,0,0,0,0,0
11.746,116.247,3,3,0,0,0,0,0,0,0,0,0
11.746,116.443,3,3,0,0,0,0,0,0,0,0,0
11.7796,116.443,3,3,0,0,0,0,0,0,0,0,0
11.7796,116.638,3,3,0,0,0,0,0,0,0,0,0
11.8131,116.638,3,3,0,0,0,0,0,0,0,0,0
11.8131,116.832,3,3,0,0,0,0,0,0,0,0,0
11.8467,116.832,3,3,0,0,0,0,0,0,0,0,0
11.8467,117.027,3,3,0,0,0,0,0,0,0,0,0
11.8802,117.027,3,3,0,0,0,0,0,0,0,0,0
11.8802,117.221,3,3,0,0,0,0,0,0,0,0,0
11.9138,117.221,3,3,0,0,0,0,0,0,0,0,0
11.9138,117.415,3,3,0,0,0,0,0,0,0,0,0
11.9474,117.415,3,3,0,0,0,0,0,0,0,0,0
11.9474,117.609,3,3,0,0,0,0,0,0,0,0,0
11.9809,117.609,3,3,0,0,0,0,0,0,0,0,0
11.9809,117.802,3,3,0,0,0,0,0,0,0,0,0
12.0145,117.802,3,3,0,0,0,0,0,0,0,0,0
12.0145,117.995,3,3,0,0,0,0,0,0,0,0,0
12.048,117.995,3,3,0,0,0,0,0,0,0,0,0
12.048,118.188,3,3,0,0,0,0,0,0,0,0,0
12.0816,118.188,3,3,0,0,0,0,0,0,0,0,0
12.0816,118.38,3,3,0,0,0,0,0,0,0,0,0
12.1152,118.38,3,3,0,0,0,0,0,0,0,0,0
12.1152,118.572,3,3,0,0,0,0,0,0,0,0,0
12.1487,118.572,3,3,0,0,0,0,0,0,0,0,0
12.1487,118.764,3,3,0,0,0,0,0,0,0,0,0
12.1823,118.764,3,3,0,0,0,0,0,0,0,0,0
12.1823,118.956,3,3,0,0,0,0,0,0,0,0,0
12.2158,118.956,3,3,0,0,0,0,0,0,0,0,0
12.2158,119.147,3,3,0,0,0,0,0,0,0,0,0
12.2494,119.147,3,3,0,0,0,0,0,0,0,0,0
12.2494,119.339,3,3,0,0,0,0,0,0,0,0,0
12.283,119.339,3,3,0,0,0,0,0,0,0,0,0
12.283,119.529,3,3,0,0,0,0,0,0,0,0,0
12.3165,119.529,3,3,0,0,0,0,0,0,0,0,0
12.3165,119.72,3,3,0,0,0,0,0,0,0,0,0
12.3501,119.72,3,3,0,0,0,0,0,0,0,0,0
12.3501,119.91,3,3,0,0,0,0,0,0,0,0,0
12.3836,119.91,3,3,0,0,0,0,0,0,0,0,0
12.3836,120.1,3,4,0,0,0,0.02,0,0.02,0,1,0
12.4172,120.1,3,4,0,0,0,0.02,0,0.02,0,1,0
12.4172,120.29,3,4,0,0,0,0.08,0,0.08,0,1,0
12.4508,120.29,3,4,0,0,0,0.08,0,0.08,0,1,0
12.4508,120.479,3,4,0,0,0,0.14,0,0.14,0,1,0
12.4843,120.479,3,4,0,0,0,0.14,0,0.14,0,1,0
12.4843,120.669,3,4,0,0,0,0.2,0,0.2,0,1,0
12.5179,120.669,3,4,0,0,0,0.2,0,0.2,0,1,0
12.5179,120.858,3,4,0,0,0,0.26,0,0.26,0,1,0
12.5514,120.858,3,4,0,0,0,0.26,0,0.26,0,1,0
12.5514,121.046,3,4,0,0,0,0.32,0,0.32,0,1,0
12.585,121.046,3,4,0,0,0,0.32,0,0.32,0,1,0
12.585,121.235,3,4,0,0,0,0.38,0,0.38,0,1,0
12.6186,121.235,3,4,0,0,0,0.38,0,0.38,0,1,0
12.6186,121.423,3,4,0,0,0,0.44,0,0.44,0,1,0
12.6521,121.423,3,4,0,0,0,0.44,0,0.44,0,1,0
12.6521,121.611,3,4,0,0,0,0.5,0,0.5,0,1,0
12.6857,121.611,3,4,0,0,0,0.5,0,0.5,0,1,0
12.6857,121.798,3,4,0,0,0,0.56,0,0.56,0,1,0
12.7192,121.798,3,4,0,0,0,0.56,0,0.56,0,1,0
12.7192,121.985,3,4,0,0,0,0.62,0,0.62,0,1,0
12.7528,121.985,3,4,0,0,0,0.62,0,0.62,0,1,0
12.7528,122.172,3,4,0,0,0,0.68,0,0.68,0,1,0
12.7864,122.172,3,4,0,0,0,0.68,0,0.68,0,1,0
12.7864,122.359,3,4,0,0,0,0.74,0,0.74,0,1,0
12.8199,122.359,3,4,0,0,0,0.74,0,0.74,0,1,0
12.8199,122.546,3,4,0,0,0,0.8,0,0.8,0,1,0
12.8535,122.546,3,4,0,0,0,0.8,0,0.8,0,1,0
12.8535,122.732,3,4,0,0,0,0.86,0,0.86,0,1,0
12.887,122.732,3,4,0,0,0,0.86,0,0.86,0,1,0
12.887,122.918,3,4,0,0,0,0.92,0,0.92,0,1,0
12.9206,122.918,3,4,0,0,0,0.92,0,0.92,0,1,0
12.9206,123.103,3,4,0,0,0,0.98,0,0.98,0,1,0
12.9542,123.103,3,4,0,0,0,0.98,0,0.98,0,1,0
12.9542,123.289,3,4,0,0,0,1,0,1,0,1,0
12.9877,123.289,3,4,0,0,0,1,0,1,0,1,0
12.9877,123.474,3,4,0,0,0,1,0,1,0,1,0
13.0213,123.474,3,4,0,0,0,1,0,1,0,1,0
13.0213,123.659,3,4,0,0,0,1,0,1,0,1,0
13.0548,123.659,3,4,0,0,0,1,0,1,0,1,0
13.0548,123.843,3,4,0,0,0,1,0,1,0,1,0
13.0884,123.843,3,4,0,0,0,1,0,1,0,1,0
13.0884,124.028,3,4,0,0,0,1,0,1,0,1,0
13.122,124.028,3,4,0,0,0,1,0,1,0,1,0
13.122,124.212,3,4,0,0,0,1,0,1,0,1,0
13.1555,124.212,3,4,0,0,0,1,0,1,0,1,0
13.1555,124.395,3,4,0,0,0,1,0,1,0,1,0
13.1891,124.395,3,4,0,0,0,1,0,1,0,1,0
13.1891,124.579,3,4,0,0,0,1,0,1,0,1,0
13.2226,124.579,3,4,0,0,0,1,0,1,0,1,0
13.2226,124.762,3,4,0,0,0,1,0,1,0,1,0
13.2562,124.762,3,4,0,0,0,1,0,1,0,1,0
13.2562,124.945,3,4,0,0,0,1,0,1,0,1,0
13.2898,124.945,3,4,0,0,0,1,0,1,0,1,0
13.2898,125.128,3,4,0,0,0,1,0,1,0,1,0
13.3233,125.128,3,4,0,0,0,1,0,1,0,1,0
13.3233,125.31,3,4,0,0,0,1,0,1,0,1,0
13.3569,125.31,3,4,0,0,0,1,0,1,0,1,0
13.3569,125.492,3,4,0,0,0,1,0,1,0,1,0
13.3904,125.492,3,4,0,0,0,1,0,1,0,1,0
13.3904,125.674,3,4,0,0,0,1,0,1,0,1,0
13.424,125.674,3,4,0,0,0,1,0,1,0,1,0
13.424,125.856,3,4,0,0,0,1,0,1,0,1,0
13.4576,125.856,3,4,0,0,0,1,0,1,0,1,0
13.4576,126.037,3,4,0,0,0,1,0,1,0,1,0
13.4911,126.037,3,4,0,0,0,1,0,1,0,1,0
13.4911,126.218,3,4,0,0,0,1,0,1,0,1,0
13.5247,126.218,3,4,0,0,0,1,0,1,0,1,0
13.5247,126.399,4,4,0,0,0,1,0,1,0,1,0
13.5582,126.399,4,4,0,0,0,1,0,1,0,1,0
13.5582,126.579,4,4,0,0,0,1,0,1,0,1,0
13.5918,126.579,4,4,0,0,0,1,0,1,0,1,0
13.5918,126.76,4,4,0,0,0,1,0,1,0,1,0
13.6254,126.76,4,4,0,0,0,1,0,1,0,1,0
13.6254,126.94,4,4,0,0,0,1,0,1,0,1,0
13.6589,126.94,4,4,0,0,0,1,0,1,0,1,0
13.6589,127.119,4,4,0,0,0,1,0,1,0,1,0
13.6925,127.119,4,4,0,0,0,1,0,1,0,1,0
13.6925,127.299,4,4,0,0,0,1,0,1,0,1,0
13.726,127.299,4,4,0,0,0,1,0,1,0,1,0
13.726,127.478,4,4,0,0,0,1,0,1,0,1,0
13.7596,127.478,4,4,0,0,0,1,0,1,0,1,0
13.7596,127.657,4,4,0,0,0,1,0,1,0,1,0
13.7932,127.657,4,4,0,0,0,1,0,1,0,1,0
13.7932,127.836,4,4,0,0,0,1,0,1,0,1,0
13.8267,127.836,4,4,0,0,0,1,0,1,0,1,0
13.8267,128.014,4,4,0,0,0,1,0,1,0,1,0
13.8603,128.014,4,4,0,0,0,1,0,1,0,1,0
13.8603,128.192,4,4,0,0,0,1,0,1,0,1,0
13.8938,128.192,4,4,0,0,0,1,0,1,0,1,0
13.8938,128.37,4,4,0,0,0,1,0,1,0,1,0
13.9274,128.37,4,4,0,0,0,1,0,1,0,1,0
13.9274,128.548,4,4,0,0,0,1,0,1,0,1,0
13.961,128.548,4,4,0,0,0,1,0,1,0,1,0
13.961,128.725,4,4,0,0,0,1,0,1,0,1,0
13.9945,128.725,4,4,0,0,0,1,0,1,0,1,0
13.9945,128.902,4,4,0,0,0,1,0,1,0,1,0
14.0281,128.902,4,4,0,0,0,1,0,1,0,1,0
14.0281,129.079,4,4,0,0,0,1,0,1,0,1,0
14.0616,129.079,4,4,0,0,0,1,0,1,0,1,0
14.0616,129.256,4,4,0,0,0,1,0,1,0,1,0
14.0952,129.256,4,4,0,0,0,1,0,1,0,1,0
14.0952,129.432,4,4,0,0,0,1,0,1,0,1,0
14.1288,129.432,4,4,0,0,0,1,0,1,0,1,0
14.1288,129.608,4,4,0,0,0,1,0,1,0,1,0
14.1623,129.608,4,4,0,0,0,1,0,1,0,1,0
14.1623,129.784,4,4,0,0,0,1,0,1,0,1,0
14.1959,129.784,4,4,0,0,0,1,0,1,0,1,0
14.1959,129.959,4,4,0,0,0,1,0,1,0,1,0
14.2294,129.959,4,4,0,0,0,1,0,1,0,1,0
14.2294,130.134,4,4,0,0,0,1,0,1,0,1,0
14.263,130.134,4,4,0,0,0,1,0,1,0,1,0
14.263,130.309,4,4,0,0,0,1,0,1,0,1,0
14.2966,130.309,4,4,0,0,0,1,0,1,0,1,0
14.2966,130.484,4,4,0,0,0,1,0,1,0,1,0
14.3301,130.484,4,4,0,0,0,1,0,1,0,1,0
14.3301,130.659,4,4,0,0,0,1,0,1,0,1,0
14.3637,130.659,4,4,0,0,0,1,0,1,0,1,0
14.3637,130.833,4,4,0,0,0,1,0,1,0,1,0
14.3972,130.833,4,4,0,0,0,1,0,1,0,1,0
14.3972,131.007,4,4,0,0,0,1,0,1,0,1,0
14.4308,131.007,4,4,0,0,0,1,0,1,0,1,0
14.4308,131.18,4,4,0,0,0,1,0,1,0,1,0
14.4644,131.18,4,4,0,0,0,1,0,1,0,1,0
14.4644,131.354,4,4,0,0,0,1,0,1,0,1,0
14.4979,131.354,4,4,0,0,0,1,0,1,0,1,0
14.4979,131.527,4,4,0,0,0,1,0,1,0,1,0
14.5315,131.527,4,4,0,0,0,1,0,1,0,1,0
14.5315,131.7,4,4,0,0,0,1,0,1,0,1,0
14.565,131.7,4,4,0,0,0,1,0,1,0,1,0
14.565,131.872,4,4,0,0,0,1,0,1,0,1,0
14.5986,131.872,4,4,0,0,0,1,0,1,0,1,0
14.5986,132.045,4,4,0,0,0,1,0,1,0,1,0
14.6322,132.045,4,4,0,0,0,1,0,1,0,1,0
14.6322,132.217,4,4,0,0,0,1,0,1,0,1,0
14.6657,132.217,4,4,0,0,0,1,0,1,0,1,0
14.6657,132.389,4,4,0,0,0,1,0,1,0,1,0
14.6993,132.389,4,4,0,0,0,1,0,1,0,1,0
14.6993,132.56,4,4,0,0,0,1,0,1,0,1,0
14.7328,132.56,4,4,0,0,0,1,0,1,0,1,0
14.7328,132.732,4,4,0,0,0,1,0,1,0,1,0
14.7664,132.732,4,4,0,0,0,1,0,1,0,1,0
14.7664,132.903,4,4,0,0,0,1,0,1,0,1,0
14.8,132.903,4,4,0,0,0,1,0,1,0,1,0
14.8,133.074,4,4,0,0,0,1,0,1,0,1,0
14.8335,133.074,4,4,0,0,0,1,0,1,0,1,0
14.8335,133.244,4,4,0,0,0,1,0,1,0,1,0
14.8671,133.244,4,4,0,0,0,1,0,1,0,1,0
14.8671,133.414,4,4,0,0,0,1,0,1,0,1,0
14.9006,133.414,4,4,0,0,0,1,0,1,0,1,0
14.9006,133.584,4,4,0,0,0,1,0,1,0,1,0
14.9342,133.584,4,4,0,0,0,1,0,1,0,1,0
14.9342,133.754,4,4,0,0,0,1,0,1,0,1,0
14.9678,133.754,4,4,0,0,0,1,0,1,0,1,0
14.9678,133.924,4,4,0,0,0,1,0,1,0,1,0
15.0013,133.924,4,4,0,0,0,1,0,1,0,1,0
15.0013,134.093,4,4,0,0,0,1,0,1,0,1,0
15.0349,134.093,4,4,0,0,0,1,0,1,0,1,0
15.0349,134.262,4,4,0,0,0,1,0,1,0,1,0
15.0684,134.262,4,4,0,0,0,1,0,1,0,1,0
15.0684,134.431,4,4,0,0,0,1,0,1,0,1,0
15.102,134.431,4,4,0,0,0,1,0,1,0,1,0
15.102,134.599,4,4,0,0,0,1,0,1,0,1,0
15.1356,134.599,4,4,0,0,0,1,0,1,0,1,0
15.1356,134.767,4,4,0,0,0,1,0,1,0,1,0
15.1691,134.767,4,4,0,0,0,1,0,1,0,1,0
15.1691,134.935,4,4,0,0,0,1,0,1,0,1,0
15.2027,134.935,4,4,0,0,0,1,0,1,0,1,0
15.2027,135.103,4,4,0,0,0,1,0,1,0,1,0
15.2362,135.103,4,4,0,0,0,1,0,1,0,1,0
15.2362,135.271,4,4,0,0,0,1,0,1,0,1,0
15.2698,135.271,4,4,0,0,0,1,0,1,0,1,0
15.2698,135.438,4,4,0,0,0,1,0,1,0,1,0
15.3034,135.438,4,4,0,0,0,1,0,1,0,1,0
15.3034,135.605,4,4,0,0,0,1,0,1,0,1,0
15.3369,135.605,4,4,0,0,0,1,0,1,0,1,0
15.3369,135.772,4,4,0,0,0,1,0,1,0,1,0
15.3705,135.772,4,4,0,0,0,1,0,1,0,1,0
15.3705,135.938,4,4,0,0,0,1,0,1,0,1,0
15.404,135.938,4,4,0,0,0,1,0,1,0,1,0
15.404,136.104,4,4,0,0,0,1,0,1,0,1,0
15.4376,136.104,4,4,0,0,0,1,0,1,0,1,0
15.4376,136.27,4,4,0,0,0,1,0,1,0,1,0
15.4712,136.27,4,4,0,0,0,1,0,1,0,1,0
15.4712,136.436,4,4,0,0,0,1,0,1,0,1,0
15.5047,136.436,4,4,0,0,0,1,0,1,0,1,0
15.5047,136.601,4,4,0,0,0,1,0,1,0,1,0
15.5383,136.601,4,4,0,0,0,1,0,1,0,1,0
15.5383,136.767,4,4,0,0,0,1,0,1,0,1,0
15.5718,136.767,4,4,0,0,0,1,0,1,0,1,0
15.5718,136.931,4,4,0,0,0,1,0,1,0,1,0
15.6054,136.931,4,4,0,0,0,1,0,1,0,1,0
15.6054,137.096,4,4,0,0,0,1,0,1,0,1,0
15.639,137.096,4,4,0,0,0,1,0,1,0,1,0
15.639,137.261,4,4,0,0,0,1,0,1,0,1,0
15.6725,137.261,4,4,0,0,0,1,0,1,0,1,0
15.6725,137.425,4,4,0,0,0,1,0,1,0,1,0
15.7061,137.425,4,4,0,0,0,1,0,1,0,1,0
15.7061,137.589,4,4,0,0,0,1,0,1,0,1,0
15.7396,137.589,4,4,0,0,0,1,0,1,0,1,0
15.7396,137.753,4,4,0,0,0,1,0,1,0,1,0
15.7732,137.753,4,4,0,0,0,1,0,1,0,1,0
15.7732,137.916,4,4,0,0,0,1,0,1,0,1,0
15.8068,137.916,4,4,0,0,0,1,0,1,0,1,0
15.8068,138.079,4,4,0,0,0,1,0,1,0,1,0
15.8403,138.079,4,4,0,0,0,1,0,1,0,1,0
15.8403,138.242,4,4,0,0,0,1,0,1,0,1,0
15.8739,138.242,4,4,0,0,0,1,0,1,0,1,0
