"Time","FMU"
0.078516451478708227,266.91389934527677
0.078516451478710475,266.91389934527888
0.079039325023916376,264.79231459600186
0.079062657995797508,264.57076048591188
0.079062657995799784,264.57076048588971
0.079652020891662609,259.79009158136591
0.080138293322213811,258.39950836800182
0.080697207209798755,260.15329834498448
0.081148448057423328,263.26608572630272
0.081684529161146269,266.53076246286372
0.081849810963681338,266.91642705125935
0.08184981096368367,266.91642705126151
0.082372267180124137,264.80431382230756
0.082396229142729066,264.57706314709026
0.082396229142731425,264.57706314706735
0.082835194328467698,260.76333991193763
0.083274159514203971,258.63529785850335
0.083887525711001956,259.41698531749415
0.084449710767646874,263.03455514681121
0.084982668058517799,266.3980215328645
0.085183145213213338,266.91740135268594
0.08518314521321578,266.91740135268822
0.085729383412227328,264.57549669139183
0.08572938341222977,264.57549669136802
0.086304138798514535,259.87861375865612
0.086686653784678394,258.48220179611889
0.087295880916385654,259.78060656894581
0.087770399786201839,262.93574732917136
0.088300475429885741,266.32977438561699
0.088516456670180502,266.91458674893454
0.088516456670183027,266.91458674893693
0.089024949744644533,264.92761765662323
0.089062818160362975,264.57387805320531
0.089062818160365528,264.57387805318047
0.08965427297486657,259.78337150826383
0.090141679112419534,258.40597177159628
0.090743541694630864,260.43431737839438
0.091182681440881,263.52295687469842
0.091720854846329525,266.65416329546218
0.091849836596053433,266.91785041653355
0.091849836596056042,266.91785041653594
0.092355622957258257,264.95452566197343
0.092396143990521831,264.57707019702161
0.092396143990524468,264.57707019699592
0.092839394894429217,260.73179100785347
0.093282645798333966,258.61355952390625
0.093894704493726333,259.44740354362364
0.094453082132239644,263.05681663307422
0.094987291887593472,266.41446884699423
0.095183130074264849,266.91544441294315
0.095183130074267569,266.9154444129457
0.09572942396376434,264.57420317627373
0.09572942396376706,264.57420317624724
0.096304192606039341,259.87816322924351
0.096686721316406515,258.48249556108033
0.097295940557869928,259.78205500447348
0.097770433297697107,262.9375562319326
0.098300518683595864,266.33176127167258
0.098516470903885225,266.91642149187192
0.098516470903888029,266.91642149187453
0.099024963908261598,264.92913388630888
0.099062814408355793,264.57553475983195
0.099062814408358624,264.57553475980438
0.099654237430636422,259.78472927788965
0.10000000000000001,258.51472765864952
