Time,_dummy,_derdummy,TAmb,TDif,ground_p_v,ground_p_i,constantVoltage_V,constantVoltage_v,constantVoltage_i,constantVoltage_p_v,constantVoltage_p_i,constantVoltage_n_v,constantVoltage_n_i,heatCapacitor_C,heatCapacitor_T,der_heatCapacitor_T_,heatCapacitor_der_0T,heatCapacitor_port_T,heatCapacitor_port_Q_0flow,heatingResistor_R_0ref,heatingResistor_T_0ref,heatingResistor_alpha,heatingResistor_v,heatingResistor_i,heatingResistor_p_v,heatingResistor_p_i,heatingResistor_n_v,heatingResistor_n_i,heatingResistor_useHeatPort,heatingResistor_T,heatingResistor_heatPort_T,heatingResistor_heatPort_Q_0flow,heatingResistor_LossPower,heatingResistor_T_0heatPort,heatingResistor_R,fixedTemperature_T,fixedTemperature_port_T,fixedTemperature_port_Q_0flow,temperatureSensor_T,temperatureSensor_port_T,temperatureSensor_port_Q_0flow,thermalConductor_Q_0flow,thermalConductor_dT,thermalConductor_port_0a_T,thermalConductor_port_0a_Q_0flow,thermalConductor_port_0b_T,thermalConductor_port_0b_Q_0flow,thermalConductor_G,idealSwitch_v,idealSwitch_i,idealSwitch_p_v,idealSwitch_p_i,idealSwitch_n_v,idealSwitch_n_i,idealSwitch_Ron,idealSwitch_Goff,idealSwitch_useHeatPort,idealSwitch_T,idealSwitch_LossPower,idealSwitch_T_0heatPort,idealSwitch_control,idealSwitch_s,idealSwitch_unitVoltage,idealSwitch_unitCurrent,ramp_height,ramp_duration,ramp_offset,ramp_startTime,ramp_y,onOffController_reference,onOffController_u,onOffController_y,onOffController_bandwidth,onOffController_pre_0y_0start,logicalNot_u,logicalNot_y,TRes,heatCapacitor_0T,switch_0Controll,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_StartTime,fmi_StopTime,fmi_NumberOfSteps,fmi_CommunicationStepSize,fmi_forceShutDownAtStopTime
9.48,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.514,-3.03639,-3.03639,323.514,-3.03639,10,293.15,0.00392157,0.00111895,9.99888e-005,0.00111895,9.99888e-005,0,-9.99888e-005,1,293.15,323.514,-1.11882e-007,1.11882e-007,323.514,11.1907,293.15,293.15,3.03639,50.3639,323.514,0,3.03639,30.3639,323.514,3.03639,293.15,-3.03639,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111895,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.3639,0,2,0,0,1,323.575,50.4246,1,0,1,0,10,500,0.02,0
9.5,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.514,-3.03639,-3.03639,323.514,-3.03639,10,293.15,0.00392157,0.00111895,9.99888e-005,0.00111895,9.99888e-005,0,-9.99888e-005,1,293.15,323.514,-1.11882e-007,1.11882e-007,323.514,11.1907,293.15,293.15,3.03639,50.3639,323.514,0,3.03639,30.3639,323.514,3.03639,293.15,-3.03639,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111895,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.3639,0,2,0,0,1,323.575,50.4246,1,0,1,0,10,500,0.02,0
9.5,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.453,-3.03033,-3.03033,323.453,-3.03033,10,293.15,0.00392157,0.00111871,9.99888e-005,0.00111871,9.99888e-005,0,-9.99888e-005,1,293.15,323.453,-1.11859e-007,1.11859e-007,323.453,11.1884,293.15,293.15,3.03033,50.3033,323.453,0,3.03033,30.3033,323.453,3.03033,293.15,-3.03033,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111871,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.3033,0,2,0,0,1,323.514,50.3639,1,0,1,0,10,500,0.02,0
9.52,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.453,-3.03033,-3.03033,323.453,-3.03033,10,293.15,0.00392157,0.00111871,9.99888e-005,0.00111871,9.99888e-005,0,-9.99888e-005,1,293.15,323.453,-1.11859e-007,1.11859e-007,323.453,11.1884,293.15,293.15,3.03033,50.3033,323.453,0,3.03033,30.3033,323.453,3.03033,293.15,-3.03033,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111871,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.3033,0,2,0,0,1,323.514,50.3639,1,0,1,0,10,500,0.02,0
9.52,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.393,-3.02428,-3.02428,323.393,-3.02428,10,293.15,0.00392157,0.00111847,9.99888e-005,0.00111847,9.99888e-005,0,-9.99888e-005,1,293.15,323.393,-1.11835e-007,1.11835e-007,323.393,11.186,293.15,293.15,3.02428,50.2428,323.393,0,3.02428,30.2428,323.393,3.02428,293.15,-3.02428,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111847,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.2428,0,2,0,0,1,323.453,50.3033,1,0,1,0,10,500,0.02,0
9.54,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.393,-3.02428,-3.02428,323.393,-3.02428,10,293.15,0.00392157,0.00111847,9.99888e-005,0.00111847,9.99888e-005,0,-9.99888e-005,1,293.15,323.393,-1.11835e-007,1.11835e-007,323.393,11.186,293.15,293.15,3.02428,50.2428,323.393,0,3.02428,30.2428,323.393,3.02428,293.15,-3.02428,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111847,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.2428,0,2,0,0,1,323.453,50.3033,1,0,1,0,10,500,0.02,0
9.54,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.332,-3.01825,-3.01825,323.332,-3.01825,10,293.15,0.00392157,0.00111824,9.99888e-005,0.00111824,9.99888e-005,0,-9.99888e-005,1,293.15,323.332,-1.11811e-007,1.11811e-007,323.332,11.1836,293.15,293.15,3.01825,50.1825,323.332,0,3.01825,30.1825,323.332,3.01825,293.15,-3.01825,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111824,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.1825,0,2,0,0,1,323.393,50.2428,1,0,1,0,10,500,0.02,0
9.56,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.332,-3.01825,-3.01825,323.332,-3.01825,10,293.15,0.00392157,0.00111824,9.99888e-005,0.00111824,9.99888e-005,0,-9.99888e-005,1,293.15,323.332,-1.11811e-007,1.11811e-007,323.332,11.1836,293.15,293.15,3.01825,50.1825,323.332,0,3.01825,30.1825,323.332,3.01825,293.15,-3.01825,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111824,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.1825,0,2,0,0,1,323.393,50.2428,1,0,1,0,10,500,0.02,0
9.56,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.272,-3.01222,-3.01222,323.272,-3.01222,10,293.15,0.00392157,0.001118,9.99888e-005,0.001118,9.99888e-005,0,-9.99888e-005,1,293.15,323.272,-1.11788e-007,1.11788e-007,323.272,11.1813,293.15,293.15,3.01222,50.1222,323.272,0,3.01222,30.1222,323.272,3.01222,293.15,-3.01222,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.001118,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.1222,0,2,0,0,1,323.332,50.1825,1,0,1,0,10,500,0.02,0
9.58,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.272,-3.01222,-3.01222,323.272,-3.01222,10,293.15,0.00392157,0.001118,9.99888e-005,0.001118,9.99888e-005,0,-9.99888e-005,1,293.15,323.272,-1.11788e-007,1.11788e-007,323.272,11.1813,293.15,293.15,3.01222,50.1222,323.272,0,3.01222,30.1222,323.272,3.01222,293.15,-3.01222,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.001118,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.1222,0,2,0,0,1,323.332,50.1825,1,0,1,0,10,500,0.02,0
9.58,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.212,-3.0062,-3.0062,323.212,-3.0062,10,293.15,0.00392157,0.00111777,9.99888e-005,0.00111777,9.99888e-005,0,-9.99888e-005,1,293.15,323.212,-1.11764e-007,1.11764e-007,323.212,11.1789,293.15,293.15,3.0062,50.062,323.212,0,3.0062,30.062,323.212,3.0062,293.15,-3.0062,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111777,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.062,0,2,0,0,1,323.272,50.1222,1,0,1,0,10,500,0.02,0
9.6,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.212,-3.0062,-3.0062,323.212,-3.0062,10,293.15,0.00392157,0.00111777,9.99888e-005,0.00111777,9.99888e-005,0,-9.99888e-005,1,293.15,323.212,-1.11764e-007,1.11764e-007,323.212,11.1789,293.15,293.15,3.0062,50.062,323.212,0,3.0062,30.062,323.212,3.0062,293.15,-3.0062,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111777,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.062,0,2,0,0,1,323.272,50.1222,1,0,1,0,10,500,0.02,0
9.6,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.152,-3.0002,-3.0002,323.152,-3.0002,10,293.15,0.00392157,0.00111753,9.99888e-005,0.00111753,9.99888e-005,0,-9.99888e-005,1,293.15,323.152,-1.11741e-007,1.11741e-007,323.152,11.1765,293.15,293.15,3.0002,50.002,323.152,0,3.0002,30.002,323.152,3.0002,293.15,-3.0002,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111753,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.002,0,2,0,0,1,323.212,50.062,1,0,1,0,10,500,0.02,0
9.62,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.152,-3.0002,-3.0002,323.152,-3.0002,10,293.15,0.00392157,0.00111753,9.99888e-005,0.00111753,9.99888e-005,0,-9.99888e-005,1,293.15,323.152,-1.11741e-007,1.11741e-007,323.152,11.1765,293.15,293.15,3.0002,50.002,323.152,0,3.0002,30.002,323.152,3.0002,293.15,-3.0002,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111753,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.002,0,2,0,0,1,323.212,50.062,1,0,1,0,10,500,0.02,0
9.62,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.092,-2.99421,-2.99421,323.092,-2.99421,10,293.15,0.00392157,0.0011173,9.99888e-005,0.0011173,9.99888e-005,0,-9.99888e-005,1,293.15,323.092,-1.11717e-007,1.11717e-007,323.092,11.1742,293.15,293.15,2.99421,49.9421,323.092,0,2.99421,29.9421,323.092,2.99421,293.15,-2.99421,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.0011173,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.9421,0,2,0,0,1,323.152,50.002,1,0,1,0,10,500,0.02,0
9.64,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.092,-2.99421,-2.99421,323.092,-2.99421,10,293.15,0.00392157,0.0011173,9.99888e-005,0.0011173,9.99888e-005,0,-9.99888e-005,1,293.15,323.092,-1.11717e-007,1.11717e-007,323.092,11.1742,293.15,293.15,2.99421,49.9421,323.092,0,2.99421,29.9421,323.092,2.99421,293.15,-2.99421,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.0011173,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.9421,0,2,0,0,1,323.152,50.002,1,0,1,0,10,500,0.02,0
9.64,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.032,-2.98823,-2.98823,323.032,-2.98823,10,293.15,0.00392157,0.00111706,9.99888e-005,0.00111706,9.99888e-005,0,-9.99888e-005,1,293.15,323.032,-1.11694e-007,1.11694e-007,323.032,11.1719,293.15,293.15,2.98823,49.8823,323.032,0,2.98823,29.8823,323.032,2.98823,293.15,-2.98823,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111706,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.8823,0,2,0,0,1,323.092,49.9421,1,0,1,0,10,500,0.02,0
9.66,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.032,-2.98823,-2.98823,323.032,-2.98823,10,293.15,0.00392157,0.00111706,9.99888e-005,0.00111706,9.99888e-005,0,-9.99888e-005,1,293.15,323.032,-1.11694e-007,1.11694e-007,323.032,11.1719,293.15,293.15,2.98823,49.8823,323.032,0,2.98823,29.8823,323.032,2.98823,293.15,-2.98823,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111706,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.8823,0,2,0,0,1,323.092,49.9421,1,0,1,0,10,500,0.02,0
9.66,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.973,-2.98226,-2.98226,322.973,-2.98226,10,293.15,0.00392157,0.00111683,9.99888e-005,0.00111683,9.99888e-005,0,-9.99888e-005,1,293.15,322.973,-1.1167e-007,1.1167e-007,322.973,11.1695,293.15,293.15,2.98226,49.8226,322.973,0,2.98226,29.8226,322.973,2.98226,293.15,-2.98226,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111683,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.8226,0,2,0,0,1,323.032,49.8823,1,0,1,0,10,500,0.02,0
9.68,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.973,-2.98226,-2.98226,322.973,-2.98226,10,293.15,0.00392157,0.00111683,9.99888e-005,0.00111683,9.99888e-005,0,-9.99888e-005,1,293.15,322.973,-1.1167e-007,1.1167e-007,322.973,11.1695,293.15,293.15,2.98226,49.8226,322.973,0,2.98226,29.8226,322.973,2.98226,293.15,-2.98226,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111683,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.8226,0,2,0,0,1,323.032,49.8823,1,0,1,0,10,500,0.02,0
9.68,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.913,-2.9763,-2.9763,322.913,-2.9763,10,293.15,0.00392157,0.00111659,9.99888e-005,0.00111659,9.99888e-005,0,-9.99888e-005,1,293.15,322.913,-1.11647e-007,1.11647e-007,322.913,11.1672,293.15,293.15,2.9763,49.763,322.913,0,2.9763,29.763,322.913,2.9763,293.15,-2.9763,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111659,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.763,0,2,0,0,1,322.973,49.8226,1,0,1,0,10,500,0.02,0
9.7,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.913,-2.9763,-2.9763,322.913,-2.9763,10,293.15,0.00392157,0.00111659,9.99888e-005,0.00111659,9.99888e-005,0,-9.99888e-005,1,293.15,322.913,-1.11647e-007,1.11647e-007,322.913,11.1672,293.15,293.15,2.9763,49.763,322.913,0,2.9763,29.763,322.913,2.9763,293.15,-2.9763,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111659,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.763,0,2,0,0,1,322.973,49.8226,1,0,1,0,10,500,0.02,0
9.7,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.854,-2.97035,-2.97035,322.854,-2.97035,10,293.15,0.00392157,0.00111636,9.99888e-005,0.00111636,9.99888e-005,0,-9.99888e-005,1,293.15,322.854,-1.11624e-007,1.11624e-007,322.854,11.1648,293.15,293.15,2.97035,49.7035,322.854,0,2.97035,29.7035,322.854,2.97035,293.15,-2.97035,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111636,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.7035,0,2,0,0,1,322.913,49.763,1,0,1,0,10,500,0.02,0
9.72,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.854,-2.97035,-2.97035,322.854,-2.97035,10,293.15,0.00392157,0.00111636,9.99888e-005,0.00111636,9.99888e-005,0,-9.99888e-005,1,293.15,322.854,-1.11624e-007,1.11624e-007,322.854,11.1648,293.15,293.15,2.97035,49.7035,322.854,0,2.97035,29.7035,322.854,2.97035,293.15,-2.97035,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111636,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.7035,0,2,0,0,1,322.913,49.763,1,0,1,0,10,500,0.02,0
9.72,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.794,-2.96442,-2.96442,322.794,-2.96442,10,293.15,0.00392157,0.00111613,9.99888e-005,0.00111613,9.99888e-005,0,-9.99888e-005,1,293.15,322.794,-1.116e-007,1.116e-007,322.794,11.1625,293.15,293.15,2.96442,49.6442,322.794,0,2.96442,29.6442,322.794,2.96442,293.15,-2.96442,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111613,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.6442,0,2,0,0,1,322.854,49.7035,1,0,1,0,10,500,0.02,0
9.74,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.794,-2.96442,-2.96442,322.794,-2.96442,10,293.15,0.00392157,0.00111613,9.99888e-005,0.00111613,9.99888e-005,0,-9.99888e-005,1,293.15,322.794,-1.116e-007,1.116e-007,322.794,11.1625,293.15,293.15,2.96442,49.6442,322.794,0,2.96442,29.6442,322.794,2.96442,293.15,-2.96442,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111613,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.6442,0,2,0,0,1,322.854,49.7035,1,0,1,0,10,500,0.02,0
9.74,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.735,-2.9585,-2.9585,322.735,-2.9585,10,293.15,0.00392157,0.00111589,9.99888e-005,0.00111589,9.99888e-005,0,-9.99888e-005,1,293.15,322.735,-1.11577e-007,1.11577e-007,322.735,11.1602,293.15,293.15,2.9585,49.585,322.735,0,2.9585,29.585,322.735,2.9585,293.15,-2.9585,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111589,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.585,0,2,0,0,1,322.794,49.6442,1,0,1,0,10,500,0.02,0
9.76,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.735,-2.9585,-2.9585,322.735,-2.9585,10,293.15,0.00392157,0.00111589,9.99888e-005,0.00111589,9.99888e-005,0,-9.99888e-005,1,293.15,322.735,-1.11577e-007,1.11577e-007,322.735,11.1602,293.15,293.15,2.9585,49.585,322.735,0,2.9585,29.585,322.735,2.9585,293.15,-2.9585,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111589,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.585,0,2,0,0,1,322.794,49.6442,1,0,1,0,10,500,0.02,0
9.76,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.676,-2.95259,-2.95259,322.676,-2.95259,10,293.15,0.00392157,0.00111566,9.99888e-005,0.00111566,9.99888e-005,0,-9.99888e-005,1,293.15,322.676,-1.11554e-007,1.11554e-007,322.676,11.1579,293.15,293.15,2.95259,49.5259,322.676,0,2.95259,29.5259,322.676,2.95259,293.15,-2.95259,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111566,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.5259,0,2,0,0,1,322.735,49.585,1,0,1,0,10,500,0.02,0
9.78,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.676,-2.95259,-2.95259,322.676,-2.95259,10,293.15,0.00392157,0.00111566,9.99888e-005,0.00111566,9.99888e-005,0,-9.99888e-005,1,293.15,322.676,-1.11554e-007,1.11554e-007,322.676,11.1579,293.15,293.15,2.95259,49.5259,322.676,0,2.95259,29.5259,322.676,2.95259,293.15,-2.95259,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111566,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.5259,0,2,0,0,1,322.735,49.585,1,0,1,0,10,500,0.02,0
9.78,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.617,-2.94669,-2.94669,322.617,-2.94669,10,293.15,0.00392157,0.00111543,9.99888e-005,0.00111543,9.99888e-005,0,-9.99888e-005,1,293.15,322.617,-1.11531e-007,1.11531e-007,322.617,11.1556,293.15,293.15,2.94669,49.4669,322.617,0,2.94669,29.4669,322.617,2.94669,293.15,-2.94669,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111543,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.4669,0,2,0,0,1,322.676,49.5259,1,0,1,0,10,500,0.02,0
9.8,1,0,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.617,-2.94669,-2.94669,322.617,-2.94669,10,293.15,0.00392157,0.00111543,9.99888e-005,0.00111543,9.99888e-005,0,-9.99888e-005,1,293.15,322.617,-1.11531e-007,1.11531e-007,322.617,11.1556,293.15,293.15,2.94669,49.4669,322.617,0,2.94669,29.4669,322.617,2.94669,293.15,-2.94669,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111543,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.4669,0,2,0,0,1,322.676,49.5259,1,0,1,0,10,500,0.02,0
9.8,1,0,293.15,2,0,0,10,10,-9.99889e-005,10,-9.99889e-005,0,9.99889e-005,1,322.558,-2.9408,-2.9408,322.558,-2.9408,10,293.15,0.00392157,0.0011152,9.99889e-005,0.0011152,9.99889e-005,0,-9.99889e-005,1,293.15,322.558,-1.11508e-007,1.11508e-007,322.558,11.1533,293.15,293.15,2.9408,49.408,322.558,0,2.9408,29.408,322.558,2.9408,293.15,-2.9408,0.1,9.99889,9.99889e-005,10,9.99889e-005,0.0011152,-9.99889e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99889,1,1,25,6,25,2,50,50,49.408,0,2,0,0,1,322.617,49.4669,1,0,1,0,10,500,0.02,0
9.82,1,0,293.15,2,0,0,10,10,-9.99889e-005,10,-9.99889e-005,0,9.99889e-005,1,322.558,-2.9408,-2.9408,322.558,-2.9408,10,293.15,0.00392157,0.0011152,9.99889e-005,0.0011152,9.99889e-005,0,-9.99889e-005,1,293.15,322.558,-1.11508e-007,1.11508e-007,322.558,11.1533,293.15,293.15,2.9408,49.408,322.558,0,2.9408,29.408,322.558,2.9408,293.15,-2.9408,0.1,9.99889,9.99889e-005,10,9.99889e-005,0.0011152,-9.99889e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99889,1,1,25,6,25,2,50,50,49.408,0,2,0,0,1,322.617,49.4669,1,0,1,0,10,500,0.02,0
9.82,1,0,293.15,2,0,0,10,10,-9.99889e-005,10,-9.99889e-005,0,9.99889e-005,1,322.499,-2.93493,-2.93493,322.499,-2.93493,10,293.15,0.00392157,0.00111497,9.99889e-005,0.00111497,9.99889e-005,0,-9.99889e-005,1,293.15,322.499,-1.11485e-007,1.11485e-007,322.499,11.151,293.15,293.15,2.93493,49.3493,322.499,0,2.93493,29.3493,322.499,2.93493,293.15,-2.93493,0.1,9.99889,9.99889e-005,10,9.99889e-005,0.00111497,-9.99889e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99889,1,1,25,6,25,2,50,50,49.3493,0,2,0,0,1,322.558,49.408,1,0,1,0,10,500,0.02,0
9.84,1,0,293.15,2,0,0,10,10,-9.99889e-005,10,-9.99889e-005,0,9.99889e-005,1,322.499,-2.93493,-2.93493,322.499,-2.93493,10,293.15,0.00392157,0.00111497,9.99889e-005,0.00111497,9.99889e-005,0,-9.99889e-005,1,293.15,322.499,-1.11485e-007,1.11485e-007,322.499,11.151,293.15,293.15,2.93493,49.3493,322.499,0,2.93493,29.3493,322.499,2.93493,293.15,-2.93493,0.1,9.99889,9.99889e-005,10,9.99889e-005,0.00111497,-9.99889e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99889,1,1,25,6,25,2,50,50,49.3493,0,2,0,0,1,322.558,49.408,1,0,1,0,10,500,0.02,0
9.84,1,0,293.15,2,0,0,10,10,-9.99889e-005,10,-9.99889e-005,0,9.99889e-005,1,322.441,-2.92906,-2.92906,322.441,-2.92906,10,293.15,0.00392157,0.00111474,9.99889e-005,0.00111474,9.99889e-005,0,-9.99889e-005,1,293.15,322.441,-1.11462e-007,1.11462e-007,322.441,11.1487,293.15,293.15,2.92906,49.2906,322.441,0,2.92906,29.2906,322.441,2.92906,293.15,-2.92906,0.1,9.99889,9.99889e-005,10,9.99889e-005,0.00111474,-9.99889e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99889,1,1,25,6,25,2,50,50,49.2906,0,2,0,0,1,322.499,49.3493,1,0,1,0,10,500,0.02,0
