"time","heatCapacitor.der(T)","heatCapacitor.T","temperatureSensor.port.T","heatCapacitor.der_T","heatingResistor.R","heatingResistor.v","heatingResistor.p.i","heatingResistor.heatPort.Q_flow","heatingResistor.LossPower","thermalConductor.dT","thermalConductor.port_a.Q_flow","thermalConductor.port_b.Q_flow","idealSwitch.s","idealSwitch.v","idealSwitch.LossPower","onOffController.reference","ramp.y","onOffController.u","temperatureSensor.T","logicalNot.y","logicalNot.u","onOffController.y"
6.08,6.974938705,315.3813749,315.3813749,6.974938705,10.87181862,9.999990802,0.9198084653,-9.198076192,9.198076192,22.23137488,2.223137488,-2.223137488,0.9198084653,9.198084653e-006,8.460476128e-006,42,42,42.23137488,42.23137488,0,1,1
6.1,6.956387538,315.520688,315.520688,6.956387538,10.87728188,9.999990807,0.9193464795,-9.193456343,9.193456343,22.37068805,2.237068805,-2.237068805,0.9193464795,9.193464795e-006,8.451979493e-006,42.08333333,42.08333333,42.37068805,42.37068805,0,1,1
6.12,6.937890326,315.6596307,315.6596307,6.937890326,10.88273062,9.999990811,0.9188861843,-9.188853399,9.188853399,22.50963074,2.250963074,-2.250963074,0.9188861843,9.188861843e-006,8.443518196e-006,42.16666667,42.16666667,42.50963074,42.50963074,0,1,1
6.14,6.91944688,315.798204,315.798204,6.91944688,10.88816486,9.999990816,0.9184275717,-9.184267282,9.184267282,22.64820402,2.264820402,-2.264820402,0.9184275717,9.184275717e-006,8.435092044e-006,42.25,42.25,42.64820402,42.64820402,0,1,1
6.16,6.901057015,315.936409,315.936409,6.901057015,10.89358467,9.99999082,0.9179706339,-9.179697912,9.179697912,22.78640897,2.278640897,-2.278640897,0.9179706339,9.179706339e-006,8.426700846e-006,42.33333333,42.33333333,42.78640897,42.78640897,0,1,1
6.18,6.882720545,316.0742467,316.0742467,6.882720545,10.89899006,9.999990825,0.9175153629,-9.175145211,9.175145211,22.92424666,2.292424666,-2.292424666,0.9175153629,9.175153629e-006,8.418344412e-006,42.41666667,42.41666667,42.92424666,42.92424666,0,1,1
6.2,6.864437286,316.2117181,316.2117181,6.864437286,10.9043811,9.999990829,0.9170617511,-9.170609101,9.170609101,23.06171815,2.306171815,-2.306171815,0.9170617511,9.170617511e-006,8.410022553e-006,42.5,42.5,43.06171815,43.06171815,0,1,1
6.22,6.846207054,316.3488245,316.3488245,6.846207054,10.90975782,9.999990834,0.9166097906,-9.166089504,9.166089504,23.1988245,2.31988245,-2.31988245,0.9166097906,9.166097906e-006,8.401735082e-006,42.58333333,42.58333333,43.1988245,43.1988245,0,1,1
6.24,6.828029666,316.4855668,316.4855668,6.828029666,10.91512027,9.999990838,0.9161594737,-9.161586344,9.161586344,23.33556678,2.333556678,-2.333556678,0.9161594737,9.161594737e-006,8.393481813e-006,42.66666667,42.66666667,43.33556678,43.33556678,0,1,1
6.26,6.809904939,316.621946,316.621946,6.809904939,10.92046847,9.999990843,0.9157107929,-9.157099543,9.157099543,23.47194604,2.347194604,-2.347194604,0.9157107929,9.157107929e-006,8.385262561e-006,42.75,42.75,43.47194604,43.47194604,0,1,1
6.28,6.791832694,316.7579633,316.7579633,6.791832694,10.92580248,9.999990847,0.9152637404,-9.152629026,9.152629026,23.60796333,2.360796333,-2.360796333,0.9152637404,9.152637404e-006,8.377077144e-006,42.83333333,42.83333333,43.60796333,43.60796333,0,1,1
6.3,6.773812748,316.8936197,316.8936197,6.773812748,10.93112234,9.999990852,0.9148183087,-9.148174718,9.148174718,23.74361969,2.374361969,-2.374361969,0.9148183087,9.148183087e-006,8.368925379e-006,42.91666667,42.91666667,43.74361969,43.74361969,0,1,1
6.32,6.755844923,317.0289162,317.0289162,6.755844923,10.93642809,9.999990856,0.9143744903,-9.143736542,9.143736542,23.87891618,2.387891618,-2.387891618,0.9143744903,9.143744903e-006,8.360807085e-006,43,43,43.87891618,43.87891618,0,1,1
6.34,6.73792904,317.1638538,317.1638538,6.73792904,10.94171976,9.999990861,0.9139322777,-9.139314424,9.139314424,24.01385384,2.401385384,-2.401385384,0.9139322777,9.139322777e-006,8.352722082e-006,43.08333333,43.08333333,44.01385384,44.01385384,0,1,1
6.36,6.720064921,317.2984337,317.2984337,6.720064921,10.9469974,9.999990865,0.9134916635,-9.13490829,9.13490829,24.14843369,2.414843369,-2.414843369,0.9134916635,9.134916635e-006,8.344670193e-006,43.16666667,43.16666667,44.14843369,44.14843369,0,1,1
6.38,-2.416540202,317.3154031,317.3154031,-2.416540202,10.94766287,0.001094646449,9.998905354e-005,-1.094526623e-007,1.094526623e-007,24.16540312,2.416540312,-2.416540312,9.998905354,9.998905354,0.0009997810827,43.25,43.25,44.16540312,44.16540312,1,0,0
6.4,-2.411713439,317.2671355,317.2671355,-2.411713439,10.94577002,0.001094457205,9.998905543e-005,-1.094337421e-007,1.094337421e-007,24.11713548,2.411713548,-2.411713548,9.998905543,9.998905543,0.0009997811205,43.33333333,43.33333333,44.11713548,44.11713548,1,0,0
6.42,-2.406895281,317.2189539,317.2189539,-2.406895281,10.94388055,0.001094268299,9.998905732e-005,-1.094148557e-007,1.094148557e-007,24.0689539,2.40689539,-2.40689539,9.998905732,9.998905732,0.0009997811583,43.41666667,43.41666667,44.0689539,44.0689539,1,0,0
6.44,-2.402086433,317.1708654,317.1708654,-2.402086433,10.94199472,0.001094079758,9.99890592e-005,-1.093960057e-007,1.093960057e-007,24.02086542,2.402086542,-2.402086542,9.99890592,9.99890592,0.000999781196,43.5,43.5,44.02086542,44.02086542,1,0,0
6.46,-2.397287097,317.1228721,317.1228721,-2.397287097,10.94011263,0.00109389159,9.998906108e-005,-1.09377193e-007,1.09377193e-007,23.97287206,2.397287206,-2.397287206,9.998906108,9.998906108,0.0009997812336,43.58333333,43.58333333,43.97287206,43.97287206,1,0,0
6.48,-2.392497321,317.0749743,317.0749743,-2.392497321,10.93823429,0.001093703797,9.998906296e-005,-1.093584178e-007,1.093584178e-007,23.9249743,2.39249743,-2.39249743,9.998906296,9.998906296,0.0009997812712,43.66666667,43.66666667,43.9249743,43.9249743,1,0,0
6.5,-2.387717106,317.0271722,317.0271722,-2.387717106,10.93635969,0.001093516378,9.998906484e-005,-1.093396801e-007,1.093396801e-007,23.87717215,2.387717215,-2.387717215,9.998906484,9.998906484,0.0009997813087,43.75,43.75,43.87717215,43.87717215,1,0,0
6.52,-2.382946439,316.9794655,316.9794655,-2.382946439,10.93448884,0.001093329334,9.998906671e-005,-1.093209797e-007,1.093209797e-007,23.82946549,2.382946549,-2.382946549,9.998906671,9.998906671,0.0009997813461,43.83333333,43.83333333,43.82946549,43.82946549,1,0,0
6.54,-2.378185304,316.9318541,316.9318541,-2.378185304,10.93262173,0.001093142664,9.998906857e-005,-1.093023168e-007,1.093023168e-007,23.78185413,2.378185413,-2.378185413,9.998906857,9.998906857,0.0009997813834,43.91666667,43.91666667,43.78185413,43.78185413,1,0,0
6.56,-2.373433681,316.8843379,316.8843379,-2.373433681,10.93075835,0.001092956366,9.998907044e-005,-1.092836911e-007,1.092836911e-007,23.7343379,2.37343379,-2.37343379,9.998907044,9.998907044,0.0009997814207,44,44,43.7343379,43.7343379,1,0,0
6.58,-2.368691553,316.8369166,316.8369166,-2.368691553,10.92889869,0.001092770441,9.99890723e-005,-1.092651027e-007,1.092651027e-007,23.68691663,2.368691663,-2.368691663,9.99890723,9.99890723,0.0009997814579,44.08333333,44.08333333,43.68691663,43.68691663,1,0,0
6.6,-2.363958903,316.7895901,316.7895901,-2.363958903,10.92704275,0.001092584888,9.998907415e-005,-1.092465514e-007,1.092465514e-007,23.63959012,2.363959012,-2.363959012,9.998907415,9.998907415,0.000999781495,44.16666667,44.16666667,43.63959012,43.63959012,1,0,0
6.62,-2.359235709,316.7423582,316.7423582,-2.359235709,10.92519052,0.001092399705,9.9989076e-005,-1.092280371e-007,1.092280371e-007,23.59235819,2.359235819,-2.359235819,9.9989076,9.9989076,0.000999781532,44.25,44.25,43.59235819,43.59235819,1,0,0
6.64,-2.354521953,316.6952206,316.6952206,-2.354521953,10.92334199,0.001092214892,9.998907785e-005,-1.092095599e-007,1.092095599e-007,23.54522063,2.354522063,-2.354522063,9.998907785,9.998907785,0.000999781569,44.33333333,44.33333333,43.54522063,43.54522063,1,0,0
6.66,-2.349817616,316.6481772,316.6481772,-2.349817616,10.92149715,0.001092030449,9.99890797e-005,-1.091911196e-007,1.091911196e-007,23.49817725,2.349817725,-2.349817725,9.99890797,9.99890797,0.0009997816058,44.41666667,44.41666667,43.49817725,43.49817725,1,0,0
6.68,6.803553238,316.6697472,316.6697472,6.803553238,10.92234303,9.999990844,0.9155536336,-9.155527953,9.155527953,23.51974716,2.351974716,-2.351974716,0.9155536336,9.155536336e-006,8.38238456e-006,44.5,44.5,43.51974716,43.51974716,0,1,1
6.7,6.785507346,316.8055776,316.8055776,6.785507346,10.92766971,9.999990849,0.9151073481,-9.151065106,9.151065106,23.65557761,2.365557761,-2.365557761,0.9151073481,9.151073481e-006,8.374214585e-006,44.58333333,44.58333333,43.65557761,43.65557761,0,1,1
6.72,6.767508326,316.9410879,316.9410879,6.767508326,10.93298384,9.999990853,0.9146625479,-9.146617113,9.146617113,23.79108787,2.379108787,-2.379108787,0.9146625479,9.146625479e-006,8.366075765e-006,44.66666667,44.66666667,43.79108787,43.79108787,0,1,1
6.74,6.749559575,317.0762521,317.0762521,6.749559575,10.9382844,9.999990858,0.9142193141,-9.142184783,9.142184783,23.92625209,2.392625209,-2.392625209,0.9142193141,9.142193141e-006,8.357969543e-006,44.75,44.75,43.92625209,43.92625209,0,1,1
6.76,6.731662107,317.2110623,317.2110623,6.731662107,10.94357107,9.999990862,0.9137776688,-9.137768338,9.137768338,24.06106232,2.406106232,-2.406106232,0.9137776688,9.137776688e-006,8.349896281e-006,44.83333333,44.83333333,44.06106232,44.06106232,0,1,1
6.78,6.713816141,317.3455166,317.3455166,6.713816141,10.94884379,9.999990867,0.9133376144,-9.133367802,9.133367802,24.19551661,2.419551661,-2.419551661,0.9133376144,9.133376144e-006,8.341855979e-006,44.91666667,44.91666667,44.19551661,44.19551661,0,1,1
6.8,6.696021635,317.479615,317.479615,6.696021635,10.95410255,9.999990871,0.9128991468,-9.128983134,9.128983134,24.329615,2.4329615,-2.4329615,0.9128991468,9.128991468e-006,8.333848523e-006,45,45,44.329615,44.329615,0,1,1
6.82,6.678278455,317.6133582,317.6133582,6.678278455,10.95934738,9.999990875,0.9124622598,-9.124614272,9.124614272,24.46335817,2.446335817,-2.446335817,0.9124622598,9.124622598e-006,8.325873755e-006,45.08333333,45.08333333,44.46335817,44.46335817,0,1,1
6.84,6.660586441,317.746747,317.746747,6.660586441,10.96457832,9.99999088,0.9120269464,-9.120261146,9.120261146,24.59674705,2.459674705,-2.459674705,0.9120269464,9.120269464e-006,8.317931509e-006,45.16666667,45.16666667,44.59674705,44.59674705,0,1,1
6.86,6.642945424,317.8797826,317.8797826,6.642945424,10.9697954,9.999990884,0.9115931996,-9.115923686,9.115923686,24.72978261,2.472978261,-2.472978261,0.9115931996,9.115931996e-006,8.310021615e-006,45.25,45.25,44.72978261,44.72978261,0,1,1
6.88,6.625355245,318.0124658,318.0124658,6.625355245,10.97499866,9.999990888,0.9111610124,-9.111601822,9.111601822,24.86246577,2.486246577,-2.486246577,0.9111610124,9.111610124e-006,8.302143906e-006,45.33333333,45.33333333,44.86246577,44.86246577,0,1,1
6.9,6.607815737,318.1447975,318.1447975,6.607815737,10.98018814,9.999990893,0.910730378,-9.107295486,9.107295486,24.99479749,2.499479749,-2.499479749,0.910730378,9.10730378e-006,8.294298214e-006,45.41666667,45.41666667,44.99479749,44.99479749,0,1,1
6.92,6.590326717,318.2767789,318.2767789,6.590326717,10.98536388,9.999990897,0.910301289,-9.103004603,9.103004603,25.12677886,2.512677886,-2.512677886,0.910301289,9.10301289e-006,8.286484367e-006,45.5,45.5,45.12677886,45.12677886,0,1,1
6.94,6.57288801,318.4084109,318.4084109,6.57288801,10.99052592,9.999990901,0.9098737381,-9.098729102,9.098729102,25.25841092,2.525841092,-2.525841092,0.9098737381,9.098737381e-006,8.278702193e-006,45.58333333,45.58333333,45.25841092,45.25841092,0,1,1
6.96,6.555499442,318.5396947,318.5396947,6.555499442,10.9956743,9.999990906,0.9094477183,-9.094468912,9.094468912,25.3896947,2.53896947,-2.53896947,0.9094477183,9.094477183e-006,8.270951524e-006,45.66666667,45.66666667,45.3896947,45.3896947,0,1,1
6.98,6.538160842,318.6706312,318.6706312,6.538160842,11.00080907,9.99999091,0.9090232226,-9.090223963,9.090223963,25.52063121,2.552063121,-2.552063121,0.9090232226,9.090232226e-006,8.263232193e-006,45.75,45.75,45.52063121,45.52063121,0,1,1
7,6.520872039,318.8012215,318.8012215,6.520872039,11.00593025,9.999990914,0.908600244,-9.085994185,9.085994185,25.65122146,2.565122146,-2.565122146,0.908600244,9.08600244e-006,8.255544035e-006,45.83333333,45.83333333,45.65122146,45.65122146,0,1,1
7.02,6.503632867,318.9314664,318.9314664,6.503632867,11.0110379,9.999990918,0.9081787757,-9.081779509,9.081779509,25.78146642,2.578146642,-2.578146642,0.9081787757,9.081787757e-006,8.247886886e-006,45.91666667,45.91666667,45.78146642,45.78146642,0,1,1
7.04,6.486443158,319.0613671,319.0613671,6.486443158,11.01613204,9.999990922,0.9077588108,-9.077579867,9.077579867,25.9113671,2.59113671,-2.59113671,0.9077588108,9.077588108e-006,8.240260585e-006,46,46,45.9113671,45.9113671,0,1,1
7.06,6.469302744,319.1909245,319.1909245,6.469302744,11.02121272,9.999990927,0.9073403424,-9.073395191,9.073395191,26.04092447,2.604092447,-2.604092447,0.9073403424,9.073403424e-006,8.232664969e-006,46.08333333,46.08333333,46.04092447,46.04092447,0,1,1
7.08,6.452211459,319.3201395,319.3201395,6.452211459,11.02627998,9.999990931,0.9069233638,-9.069225413,9.069225413,26.17013953,2.617013953,-2.617013953,0.9069233638,9.069233638e-006,8.225099877e-006,46.16666667,46.16666667,46.17013953,46.17013953,0,1,1
7.1,6.435169139,319.4490133,319.4490133,6.435169139,11.03133385,9.999990935,0.9065078682,-9.065070465,9.065070465,26.29901325,2.629901325,-2.629901325,0.9065078682,9.065078682e-006,8.217565152e-006,46.25,46.25,46.29901325,46.29901325,0,1,1
7.12,6.418175618,319.5775466,319.5775466,6.418175618,11.03637438,9.999990939,0.906093849,-9.06093028,9.06093028,26.42754662,2.642754662,-2.642754662,0.906093849,9.06093849e-006,8.210060633e-006,46.33333333,46.33333333,46.42754662,46.42754662,0,1,1
7.14,6.401230733,319.7057406,319.7057406,6.401230733,11.04140159,9.999990943,0.9056812996,-9.056804793,9.056804793,26.5557406,2.65557406,-2.65557406,0.9056812996,9.056812996e-006,8.202586164e-006,46.41666667,46.41666667,46.5557406,46.5557406,0,1,1
7.16,6.384334319,319.8335962,319.8335962,6.384334319,11.04641554,9.999990947,0.9052702132,-9.052693937,9.052693937,26.68359617,2.668359617,-2.668359617,0.9052702132,9.052702132e-006,8.195141589e-006,46.5,46.5,46.68359617,46.68359617,0,1,1
7.18,6.367486215,319.9611143,319.9611143,6.367486215,11.05141625,9.999990951,0.9048605833,-9.048597645,9.048597645,26.8111143,2.68111143,-2.68111143,0.9048605833,9.048605833e-006,8.187726752e-006,46.58333333,46.58333333,46.8111143,46.8111143,0,1,1
7.2,6.350686259,320.0882959,320.0882959,6.350686259,11.05640376,9.999990955,0.9044524034,-9.044515853,9.044515853,26.93829594,2.693829594,-2.693829594,0.9044524034,9.044524034e-006,8.180341499e-006,46.66666667,46.66666667,46.93829594,46.93829594,0,1,1
7.22,6.333934289,320.2151421,320.2151421,6.333934289,11.06137812,9.99999096,0.9040456669,-9.040448496,9.040448496,27.06514207,2.706514207,-2.706514207,0.9040456669,9.040456669e-006,8.172985678e-006,46.75,46.75,47.06514207,47.06514207,0,1,1
7.24,6.317230145,320.3416536,320.3416536,6.317230145,11.06633936,9.999990964,0.9036403674,-9.036395509,9.036395509,27.19165363,2.719165363,-2.719165363,0.9036403674,9.036403674e-006,8.165659136e-006,46.83333333,46.83333333,47.19165363,47.19165363,0,1,1
7.26,6.300573668,320.4678316,320.4678316,6.300573668,11.07128751,9.999990968,0.9032364985,-9.032356827,9.032356827,27.31783159,2.731783159,-2.731783159,0.9032364985,9.032364985e-006,8.158361723e-006,46.91666667,46.91666667,47.31783159,47.31783159,0,1,1
7.28,6.283964697,320.5936769,320.5936769,6.283964697,11.07622262,9.999990972,0.9028340538,-9.028332387,9.028332387,27.4436769,2.74436769,-2.74436769,0.9028340538,9.028340538e-006,8.151093287e-006,47,47,47.4436769,47.4436769,0,1,1
7.3,6.267403075,320.7191905,320.7191905,6.267403075,11.08114473,9.999990976,0.9024330269,-9.024322125,9.024322125,27.56919049,2.756919049,-2.756919049,0.9024330269,9.024330269e-006,8.14385368e-006,47.08333333,47.08333333,47.56919049,47.56919049,0,1,1
7.32,6.250888645,320.8443733,320.8443733,6.250888645,11.08605386,9.99999098,0.9020334115,-9.020325978,9.020325978,27.69437333,2.769437333,-2.769437333,0.9020334115,9.020334115e-006,8.136642754e-006,47.16666667,47.16666667,47.69437333,47.69437333,0,1,1
7.34,6.234421248,320.9692264,320.9692264,6.234421248,11.09095005,9.999990984,0.9016352013,-9.016343883,9.016343883,27.81922635,2.781922635,-2.781922635,0.9016352013,9.016352013e-006,8.129460362e-006,47.25,47.25,47.81922635,47.81922635,0,1,1
7.36,6.218000729,321.0937505,321.0937505,6.218000729,11.09583335,9.999990988,0.9012383901,-9.012375779,9.012375779,27.9437505,2.79437505,-2.79437505,0.9012383901,9.012383901e-006,8.122306358e-006,47.33333333,47.33333333,47.9437505,47.9437505,0,1,1
7.38,6.201626932,321.2179467,321.2179467,6.201626932,11.10070379,9.999990992,0.9008429717,-9.008421602,9.008421602,28.06794669,2.806794669,-2.806794669,0.9008429717,9.008429717e-006,8.115180596e-006,47.41666667,47.41666667,48.06794669,48.06794669,0,1,1
7.4,6.185299702,321.3418159,321.3418159,6.185299702,11.10556141,9.999990996,0.9004489398,-9.00448129,9.00448129,28.19181588,2.819181588,-2.819181588,0.9004489398,9.004489398e-006,8.108082933e-006,47.5,47.5,48.19181588,48.19181588,0,1,1
7.42,6.169018885,321.465359,321.465359,6.169018885,11.11040623,9.999990999,0.9000562885,-9.000554784,9.000554784,28.31535899,2.831535899,-2.831535899,0.9000562885,9.000562885e-006,8.101013224e-006,47.58333333,47.58333333,48.31535899,48.31535899,0,1,1
7.44,6.152784326,321.5885769,321.5885769,6.152784326,11.11523831,9.999991003,0.8996650115,-8.996642021,8.996642021,28.43857695,2.843857695,-2.843857695,0.8996650115,8.996650115e-006,8.093971329e-006,47.66666667,47.66666667,48.43857695,48.43857695,0,1,1
7.46,6.136595874,321.7114707,321.7114707,6.136595874,11.12005767,9.999991007,0.8992751028,-8.992742941,8.992742941,28.56147067,2.856147067,-2.856147067,0.8992751028,8.992751028e-006,8.086957105e-006,47.75,47.75,48.56147067,48.56147067,0,1,1
7.48,6.120453375,321.8340411,321.8340411,6.120453375,11.12486436,9.999991011,0.8988865563,-8.988857483,8.988857483,28.68404109,2.868404109,-2.868404109,0.8988865563,8.988865563e-006,8.079970412e-006,47.83333333,47.83333333,48.68404109,48.68404109,0,1,1
7.5,6.104356677,321.9562891,321.9562891,6.104356677,11.1296584,9.999991015,0.8984993662,-8.984985589,8.984985589,28.80628911,2.880628911,-2.880628911,0.8984993662,8.984993662e-006,8.07301111e-006,47.91666667,47.91666667,48.80628911,48.80628911,0,1,1
7.52,6.088305631,322.0782157,322.0782157,6.088305631,11.13443983,9.999991019,0.8981135263,-8.981127197,8.981127197,28.92821566,2.892821566,-2.892821566,0.8981135263,8.981135263e-006,8.066079061e-006,48,48,48.92821566,48.92821566,0,1,1
7.54,6.072300085,322.1998216,322.1998216,6.072300085,11.13920869,9.999991023,0.8977290308,-8.977282249,8.977282249,29.04982164,2.904982164,-2.904982164,0.8977290308,8.977290308e-006,8.059174127e-006,48.08333333,48.08333333,49.04982164,49.04982164,0,1,1
7.56,-2.915002975,322.3000309,322.3000309,-2.915002975,11.14313847,0.001114189691,9.99888581e-005,-1.114065549e-007,1.114065549e-007,29.15003086,2.915003086,-2.915003086,9.99888581,9.99888581,0.0009997771745,48.16666667,48.16666667,49.15003086,49.15003086,1,0,0
7.58,-2.909180732,322.2418084,322.2418084,-2.909180732,11.14085523,0.001113961418,9.998886039e-005,-1.113837327e-007,1.113837327e-007,29.09180843,2.909180843,-2.909180843,9.998886039,9.998886039,0.0009997772201,48.25,48.25,49.09180843,49.09180843,1,0,0
7.6,-2.903368826,322.1836894,322.1836894,-2.903368826,11.13857605,0.001113733551,9.998886266e-005,-1.113609511e-007,1.113609511e-007,29.03368937,2.903368937,-2.903368937,9.998886266,9.998886266,0.0009997772657,48.33333333,48.33333333,49.03368937,49.03368937,1,0,0
7.62,-2.897568099,322.1256821,322.1256821,-2.897568099,11.13630126,0.001113506123,9.998886494e-005,-1.113382133e-007,1.113382133e-007,28.97568211,2.897568211,-2.897568211,9.998886494,9.998886494,0.0009997773112,48.41666667,48.41666667,48.97568211,48.97568211,1,0,0
7.64,-2.891778819,322.0677893,322.0677893,-2.891778819,11.13403095,0.001113279142,9.998886721e-005,-1.113155203e-007,1.113155203e-007,28.9177893,2.89177893,-2.89177893,9.998886721,9.998886721,0.0009997773566,48.5,48.5,48.9177893,48.9177893,1,0,0
7.66,-2.886001057,322.0100117,322.0100117,-2.886001057,11.13176516,0.001113052614,9.998886947e-005,-1.112928725e-007,1.112928725e-007,28.86001169,2.886001169,-2.886001169,9.998886947,9.998886947,0.0009997774019,48.58333333,48.58333333,48.86001169,48.86001169,1,0,0
7.68,-2.880234824,321.9523494,321.9523494,-2.880234824,11.1295039,0.001112826538,9.998887173e-005,-1.112702699e-007,1.112702699e-007,28.80234935,2.880234935,-2.880234935,9.998887173,9.998887173,0.0009997774471,48.66666667,48.66666667,48.80234935,48.80234935,1,0,0
7.7,-2.874480106,321.8948022,321.8948022,-2.874480106,11.12724714,0.001112600913,9.998887399e-005,-1.112477124e-007,1.112477124e-007,28.74480217,2.874480217,-2.874480217,9.998887399,9.998887399,0.0009997774922,48.75,48.75,48.74480217,48.74480217,1,0,0
7.72,-2.868736884,321.83737,321.83737,-2.868736884,11.1249949,0.001112375738,9.998887624e-005,-1.112252e-007,1.112252e-007,28.68736995,2.868736995,-2.868736995,9.998887624,9.998887624,0.0009997775372,48.83333333,48.83333333,48.68736995,48.68736995,1,0,0
7.74,-2.863005137,321.7800525,321.7800525,-2.863005137,11.12274716,0.001112151014,9.998887849e-005,-1.112027326e-007,1.112027326e-007,28.63005248,2.863005248,-2.863005248,9.998887849,9.998887849,0.0009997775822,48.91666667,48.91666667,48.63005248,48.63005248,1,0,0
7.76,-2.857284841,321.7228495,321.7228495,-2.857284841,11.1205039,0.001111926738,9.998888073e-005,-1.1118031e-007,1.1118031e-007,28.57284952,2.857284952,-2.857284952,9.998888073,9.998888073,0.000999777627,49,49,48.57284952,48.57284952,1,0,0
7.78,-2.851575974,321.6657609,321.6657609,-2.851575974,11.11826513,0.001111702911,9.998888297e-005,-1.111579323e-007,1.111579323e-007,28.51576086,2.851576086,-2.851576086,9.998888297,9.998888297,0.0009997776718,49.08333333,49.08333333,48.51576086,48.51576086,1,0,0
7.8,-2.845878517,321.6087863,321.6087863,-2.845878517,11.11603083,0.001111479531,9.99888852e-005,-1.111355992e-007,1.111355992e-007,28.45878628,2.845878628,-2.845878628,9.99888852,9.99888852,0.0009997777164,49.16666667,49.16666667,48.45878628,48.45878628,1,0,0
7.82,-2.840192445,321.5519256,321.5519256,-2.840192445,11.113801,0.001111256597,9.998888743e-005,-1.111133108e-007,1.111133108e-007,28.40192557,2.840192557,-2.840192557,9.998888743,9.998888743,0.000999777761,49.25,49.25,48.40192557,48.40192557,1,0,0
7.84,-2.834517737,321.4951785,321.4951785,-2.834517737,11.11157563,0.001111034109,9.998888966e-005,-1.11091067e-007,1.11091067e-007,28.34517848,2.834517848,-2.834517848,9.998888966,9.998888966,0.0009997778055,49.33333333,49.33333333,48.34517848,48.34517848,1,0,0
7.86,6.150875004,321.6030701,321.6030701,6.150875004,11.11580667,9.999991004,0.899619011,-8.996182016,8.996182016,28.45307012,2.845307012,-2.845307012,0.899619011,8.99619011e-006,8.093143649e-006,49.41666667,49.41666667,48.45307012,48.45307012,0,1,1
7.88,6.134693305,321.7259156,321.7259156,6.134693305,11.12062414,9.999991008,0.8992292951,-8.992284865,8.992284865,28.5759156,2.85759156,-2.85759156,0.8992292951,8.992292951e-006,8.086133252e-006,49.5,49.5,48.5759156,48.5759156,0,1,1
7.9,6.118556441,321.8484462,321.8484462,6.118556441,11.12542926,9.999991012,0.8988409143,-8.988401064,8.988401064,28.69844623,2.869844623,-2.869844623,0.8988409143,8.988409143e-006,8.079149892e-006,49.58333333,49.58333333,48.69844623,48.69844623,0,1,1
7.92,6.102465177,321.970656,321.970656,6.102465177,11.1302218,9.999991015,0.8984538846,-8.984530774,8.984530774,28.82065597,2.882065597,-2.882065597,0.8984538846,8.984538846e-006,8.072193828e-006,49.66666667,49.66666667,48.82065597,48.82065597,0,1,1
7.94,6.086419484,322.0925448,322.0925448,6.086419484,11.13500176,9.999991019,0.8980682031,-8.980673965,8.980673965,28.94254481,2.894254481,-2.894254481,0.8980682031,8.980682031e-006,8.065264973e-006,49.75,49.75,48.94254481,48.94254481,0,1,1
7.96,6.070419253,322.2141134,322.2141134,6.070419253,11.13976915,9.999991023,0.8976838647,-8.976830588,8.976830588,29.06411335,2.906411335,-2.906411335,0.8976838647,8.976838647e-006,8.058363209e-006,49.83333333,49.83333333,49.06411335,49.06411335,0,1,1
7.98,6.054464349,322.3353624,322.3353624,6.054464349,11.14452402,9.999991027,0.8973008639,-8.973000588,8.973000588,29.18536239,2.918536239,-2.918536239,0.8973008639,8.973008639e-006,8.051488404e-006,49.91666667,49.91666667,49.18536239,49.18536239,0,1,1
8,6.038554626,322.4562928,322.4562928,6.038554626,11.14926638,9.999991031,0.8969191951,-8.969183906,8.969183906,29.3062928,2.93062928,-2.93062928,0.8969191951,8.969191951e-006,8.044640425e-006,50,50,49.3062928,49.3062928,0,1,1
8.02,6.022689939,322.5769055,322.5769055,6.022689939,11.15399629,9.999991035,0.8965388523,-8.965380485,8.965380485,29.42690546,2.942690546,-2.942690546,0.8965388523,8.965388523e-006,8.037819136e-006,50,50,49.42690546,49.42690546,0,1,1
8.04,6.006870138,322.6972013,322.6972013,6.006870138,11.15871378,9.999991038,0.8961598298,-8.961590267,8.961590267,29.54720129,2.954720129,-2.954720129,0.8961598298,8.961598298e-006,8.031024406e-006,50,50,49.54720129,49.54720129,0,1,1
8.06,5.99109509,322.8171811,322.8171811,5.99109509,11.16341887,9.999991042,0.8957821222,-8.957813197,8.957813197,29.66718108,2.966718108,-2.966718108,0.8957821222,8.957821222e-006,8.024256104e-006,50,50,49.66718108,49.66718108,0,1,1
8.08,5.975364652,322.9368457,322.9368457,5.975364652,11.1681116,9.999991046,0.8954057237,-8.95404922,8.95404922,29.78684568,2.978684568,-2.978684568,0.8954057237,8.954057237e-006,8.017514101e-006,50,50,49.78684568,49.78684568,0,1,1
8.1,5.959678669,323.0561961,323.0561961,5.959678669,11.172792,9.99999105,0.8950306286,-8.950298276,8.950298276,29.90619606,2.990619606,-2.990619606,0.8950306286,8.950306286e-006,8.010798262e-006,50,50,49.90619606,49.90619606,0,1,1
8.12,5.944036992,323.1752331,323.1752331,5.944036992,11.17746012,9.999991053,0.8946568311,-8.946560307,8.946560307,30.02523314,3.002523314,-3.002523314,0.8946568311,8.946568311e-006,8.004108454e-006,50,50,50.02523314,50.02523314,0,1,1
