time,egsCarSpeed,egsGear,egsTargetGear,tShiftStart,valves_eds,valves_eds1,valves_eds2,valves_eds3,valves_eds4,valves_eds5,valves_mv1,valves_mv2,valves_mv3
11.46,114.295,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.47,114.295,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.48,114.295,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.49,114.295,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.5,114.887,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.51,114.887,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.52,114.887,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.53,114.887,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.54,114.887,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.55,114.887,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.56,114.887,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.57,114.887,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.58,114.887,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.59,114.887,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.6,115.474,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.61,115.474,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.62,115.474,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.63,115.474,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.64,115.474,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.65,115.474,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.66,115.474,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.67,115.474,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.68,115.474,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.69,115.474,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.7,116.058,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.71,116.058,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.72,116.058,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.73,116.058,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.74,116.058,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.75,116.058,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.76,116.058,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.77,116.058,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.78,116.058,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.79,116.582,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.8,116.582,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.81,116.582,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.82,116.582,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.83,116.582,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.84,116.582,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.85,116.582,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.86,116.582,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.87,116.582,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.88,116.582,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.89,117.162,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.9,117.162,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.91,117.162,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.92,117.162,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.93,117.162,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.94,117.162,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.95,117.162,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.96,117.162,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.97,117.162,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.98,117.162,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.99,117.739,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,117.739,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.01,117.739,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.02,117.739,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.03,117.739,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.04,117.739,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.05,117.739,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.06,117.739,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.07,117.739,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.08,117.739,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.09,118.314,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.1,118.314,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.11,118.314,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.12,118.314,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.13,118.314,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.14,118.314,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.15,118.314,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.16,118.314,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.17,118.314,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.18,118.314,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.19,118.886,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.2,118.886,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.21,118.886,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.22,118.886,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.23,118.886,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.24,118.886,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.25,118.886,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.26,118.886,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.27,118.886,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.28,118.886,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.29,119.456,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.3,119.456,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.31,119.456,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.32,119.456,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.33,119.456,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.34,119.456,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.35,119.456,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.36,119.456,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.37,119.456,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.38,119.456,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.39,120.023,3.0,3.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.4,120.023,3.0,4.0,12.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12.41,120.023,3.0,4.0,12.39,0.0,0.0,0.0,0.02,0.0,0.02,0.0,1.0,0.0
12.42,120.023,3.0,4.0,12.39,0.0,0.0,0.0,0.04,0.0,0.04,0.0,1.0,0.0
12.43,120.023,3.0,4.0,12.39,0.0,0.0,0.0,0.06,0.0,0.06,0.0,1.0,0.0
12.44,120.023,3.0,4.0,12.39,0.0,0.0,0.0,0.08,0.0,0.08,0.0,1.0,0.0
12.45,120.023,3.0,4.0,12.39,0.0,0.0,0.0,0.1,0.0,0.1,0.0,1.0,0.0
12.46,120.023,3.0,4.0,12.39,0.0,0.0,0.0,0.12,0.0,0.12,0.0,1.0,0.0
12.47,120.023,3.0,4.0,12.39,0.0,0.0,0.0,0.14,0.0,0.14,0.0,1.0,0.0
12.48,120.023,3.0,4.0,12.39,0.0,0.0,0.0,0.16,0.0,0.16,0.0,1.0,0.0
12.49,120.588,3.0,4.0,12.39,0.0,0.0,0.0,0.18,0.0,0.18,0.0,1.0,0.0
12.5,120.588,3.0,4.0,12.39,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.0,0.0
12.51,120.588,3.0,4.0,12.39,0.0,0.0,0.0,0.22,0.0,0.22,0.0,1.0,0.0
12.52,120.588,3.0,4.0,12.39,0.0,0.0,0.0,0.24,0.0,0.24,0.0,1.0,0.0
12.53,120.588,3.0,4.0,12.39,0.0,0.0,0.0,0.26,0.0,0.26,0.0,1.0,0.0
12.54,120.588,3.0,4.0,12.39,0.0,0.0,0.0,0.28,0.0,0.28,0.0,1.0,0.0
12.55,120.588,3.0,4.0,12.39,0.0,0.0,0.0,0.3,0.0,0.3,0.0,1.0,0.0
12.56,120.588,3.0,4.0,12.39,0.0,0.0,0.0,0.32,0.0,0.32,0.0,1.0,0.0
12.57,120.588,3.0,4.0,12.39,0.0,0.0,0.0,0.34,0.0,0.34,0.0,1.0,0.0
12.58,120.588,3.0,4.0,12.39,0.0,0.0,0.0,0.36,0.0,0.36,0.0,1.0,0.0
12.59,121.15,3.0,4.0,12.39,0.0,0.0,0.0,0.38,0.0,0.38,0.0,1.0,0.0
12.6,121.15,3.0,4.0,12.39,0.0,0.0,0.0,0.4,0.0,0.4,0.0,1.0,0.0
12.61,121.15,3.0,4.0,12.39,0.0,0.0,0.0,0.42,0.0,0.42,0.0,1.0,0.0
12.62,121.15,3.0,4.0,12.39,0.0,0.0,0.0,0.44,0.0,0.44,0.0,1.0,0.0
12.63,121.15,3.0,4.0,12.39,0.0,0.0,0.0,0.46,0.0,0.46,0.0,1.0,0.0
12.64,121.15,3.0,4.0,12.39,0.0,0.0,0.0,0.48,0.0,0.48,0.0,1.0,0.0
12.65,121.15,3.0,4.0,12.39,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0
12.66,121.15,3.0,4.0,12.39,0.0,0.0,0.0,0.52,0.0,0.52,0.0,1.0,0.0
12.67,121.15,3.0,4.0,12.39,0.0,0.0,0.0,0.54,0.0,0.54,0.0,1.0,0.0
12.68,121.15,3.0,4.0,12.39,0.0,0.0,0.0,0.56,0.0,0.56,0.0,1.0,0.0
12.69,121.711,3.0,4.0,12.39,0.0,0.0,0.0,0.58,0.0,0.58,0.0,1.0,0.0
12.7,121.711,3.0,4.0,12.39,0.0,0.0,0.0,0.6,0.0,0.6,0.0,1.0,0.0
12.71,121.711,3.0,4.0,12.39,0.0,0.0,0.0,0.62,0.0,0.62,0.0,1.0,0.0
12.72,121.711,3.0,4.0,12.39,0.0,0.0,0.0,0.64,0.0,0.64,0.0,1.0,0.0
12.73,121.711,3.0,4.0,12.39,0.0,0.0,0.0,0.66,0.0,0.66,0.0,1.0,0.0
12.74,121.711,3.0,4.0,12.39,0.0,0.0,0.0,0.68,0.0,0.68,0.0,1.0,0.0
12.75,121.711,3.0,4.0,12.39,0.0,0.0,0.0,0.7,0.0,0.7,0.0,1.0,0.0
12.76,121.711,3.0,4.0,12.39,0.0,0.0,0.0,0.72,0.0,0.72,0.0,1.0,0.0
12.77,121.711,3.0,4.0,12.39,0.0,0.0,0.0,0.74,0.0,0.74,0.0,1.0,0.0
12.78,121.711,3.0,4.0,12.39,0.0,0.0,0.0,0.76,0.0,0.76,0.0,1.0,0.0
12.79,122.268,3.0,4.0,12.39,0.0,0.0,0.0,0.78,0.0,0.78,0.0,1.0,0.0
12.8,122.268,3.0,4.0,12.39,0.0,0.0,0.0,0.8,0.0,0.8,0.0,1.0,0.0
12.81,122.268,3.0,4.0,12.39,0.0,0.0,0.0,0.82,0.0,0.82,0.0,1.0,0.0
12.82,122.268,3.0,4.0,12.39,0.0,0.0,0.0,0.84,0.0,0.84,0.0,1.0,0.0
12.83,122.268,3.0,4.0,12.39,0.0,0.0,0.0,0.86,0.0,0.86,0.0,1.0,0.0
12.84,122.268,3.0,4.0,12.39,0.0,0.0,0.0,0.88,0.0,0.88,0.0,1.0,0.0
12.85,122.268,3.0,4.0,12.39,0.0,0.0,0.0,0.9,0.0,0.9,0.0,1.0,0.0
12.86,122.268,3.0,4.0,12.39,0.0,0.0,0.0,0.92,0.0,0.92,0.0,1.0,0.0
12.87,122.268,3.0,4.0,12.39,0.0,0.0,0.0,0.94,0.0,0.94,0.0,1.0,0.0
12.88,122.268,3.0,4.0,12.39,0.0,0.0,0.0,0.96,0.0,0.96,0.0,1.0,0.0
12.89,122.823,3.0,4.0,12.39,0.0,0.0,0.0,0.98,0.0,0.98,0.0,1.0,0.0
12.9,122.823,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12.91,122.823,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12.92,122.823,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12.93,122.823,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12.94,122.823,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12.95,122.823,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12.96,122.823,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12.97,122.823,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12.98,123.321,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12.99,123.321,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13,123.321,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.01,123.321,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.02,123.321,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.03,123.321,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.04,123.321,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.05,123.321,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.06,123.321,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.07,123.321,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.08,123.872,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.09,123.872,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.1,123.872,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.11,123.872,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.12,123.872,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.13,123.872,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.14,123.872,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.15,123.872,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.16,123.872,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.17,123.872,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.18,124.42,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.19,124.42,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.2,124.42,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.21,124.42,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.22,124.42,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.23,124.42,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.24,124.42,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.25,124.42,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.26,124.42,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.27,124.42,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.28,124.966,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.29,124.966,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.3,124.966,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.31,124.966,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.32,124.966,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.33,124.966,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.34,124.966,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.35,124.966,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.36,124.966,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.37,124.966,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.38,125.509,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.39,125.509,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.4,125.509,3.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.41,125.509,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.42,125.509,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.43,125.509,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.44,125.509,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.45,125.509,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.46,125.509,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.47,125.509,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.48,126.05,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.49,126.05,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.5,126.05,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.51,126.05,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.52,126.05,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.53,126.05,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.54,126.05,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.55,126.05,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.56,126.05,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.57,126.05,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.58,126.589,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.59,126.589,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.6,126.589,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.61,126.589,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.62,126.589,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.63,126.589,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.64,126.589,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.65,126.589,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.66,126.589,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.67,126.589,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.68,127.125,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.69,127.125,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.7,127.125,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.71,127.125,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.72,127.125,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.73,127.125,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.74,127.125,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.75,127.125,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.76,127.125,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.77,127.125,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.78,127.659,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.79,127.659,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.8,127.659,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.81,127.659,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.82,127.659,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.83,127.659,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.84,127.659,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.85,127.659,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.86,127.659,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.87,128.138,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.88,128.138,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.89,128.138,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.9,128.138,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.91,128.138,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.92,128.138,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.93,128.138,4.0,4.0,12.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
