"time","heatCapacitor.T","TAmb","TDif","TRes"
8.652934815,323.0316583,293.15,2,323.0316583
8.653934815,323.0286701,293.15,2,323.0286701
8.654934815,323.0256822,293.15,2,323.0256822
8.655934815,323.0226946,293.15,2,323.0226946
8.656934815,323.0197072,293.15,2,323.0197072
8.657934815,323.0167202,293.15,2,323.0167202
8.658934815,323.0137335,293.15,2,323.0137335
8.659934815,323.0107471,293.15,2,323.0107471
8.660934815,323.007761,293.15,2,323.007761
8.661934815,323.0047752,293.15,2,323.0047752
8.662934815,323.0017897,293.15,2,323.0017897
8.663934815,322.9988045,293.15,2,322.9988045
8.664934815,322.9958196,293.15,2,322.9958196
8.665934815,322.9928349,293.15,2,322.9928349
8.666934815,322.9898506,293.15,2,322.9898506
8.667934815,322.9868666,293.15,2,322.9868666
8.668934815,322.9838829,293.15,2,322.9838829
8.669934815,322.9808995,293.15,2,322.9808995
8.670934815,322.9779164,293.15,2,322.9779164
8.671934815,322.9749336,293.15,2,322.9749336
8.672934815,322.971951,293.15,2,322.971951
8.673934815,322.9689688,293.15,2,322.9689688
8.674934815,322.9659869,293.15,2,322.9659869
8.675934815,322.9630053,293.15,2,322.9630053
8.676934815,322.960024,293.15,2,322.960024
8.677934815,322.9570429,293.15,2,322.9570429
8.678934815,322.9540622,293.15,2,322.9540622
8.679934815,322.9510818,293.15,2,322.9510818
8.680934815,322.9481017,293.15,2,322.9481017
8.681934815,322.9451219,293.15,2,322.9451219
8.682934815,322.9421423,293.15,2,322.9421423
8.683934815,322.9391631,293.15,2,322.9391631
8.684934815,322.9361842,293.15,2,322.9361842
8.685934815,322.9332056,293.15,2,322.9332056
8.686934815,322.9302272,293.15,2,322.9302272
8.687934815,322.9272492,293.15,2,322.9272492
8.688934815,322.9242715,293.15,2,322.9242715
8.689934815,322.9212941,293.15,2,322.9212941
8.690934815,322.9183169,293.15,2,322.9183169
8.691934815,322.9153401,293.15,2,322.9153401
8.692934815,322.9123636,293.15,2,322.9123636
8.693934815,322.9093873,293.15,2,322.9093873
8.694934815,322.9064114,293.15,2,322.9064114
8.695934815,322.9034358,293.15,2,322.9034358
8.696934815,322.9004605,293.15,2,322.9004605
8.697934815,322.8974854,293.15,2,322.8974854
8.698934815,322.8945107,293.15,2,322.8945107
8.699934815,322.8915363,293.15,2,322.8915363
8.700934815,322.8885621,293.15,2,322.8885621
8.701934815,322.8855883,293.15,2,322.8855883
8.702934815,322.8826148,293.15,2,322.8826148
8.703934815,322.8796415,293.15,2,322.8796415
8.704934815,322.8766686,293.15,2,322.8766686
8.705934815,322.873696,293.15,2,322.873696
8.706934815,322.8707236,293.15,2,322.8707236
8.707934815,322.8677516,293.15,2,322.8677516
8.708934815,322.8647799,293.15,2,322.8647799
8.709934815,322.8618084,293.15,2,322.8618084
8.710934815,322.8588373,293.15,2,322.8588373
8.711934815,322.8558664,293.15,2,322.8558664
8.712934815,322.8528959,293.15,2,322.8528959
8.713934815,322.8499257,293.15,2,322.8499257
8.714934815,322.8469557,293.15,2,322.8469557
8.715934815,322.8439861,293.15,2,322.8439861
8.716934815,322.8410167,293.15,2,322.8410167
8.717934815,322.8380477,293.15,2,322.8380477
8.718934815,322.835079,293.15,2,322.835079
8.719934815,322.8321105,293.15,2,322.8321105
8.720934815,322.8291424,293.15,2,322.8291424
8.721934815,322.8261745,293.15,2,322.8261745
8.722934815,322.823207,293.15,2,322.823207
8.723934815,322.8202397,293.15,2,322.8202397
8.724934815,322.8172728,293.15,2,322.8172728
8.725934815,322.8143062,293.15,2,322.8143062
8.726934815,322.8113398,293.15,2,322.8113398
8.727934815,322.8083738,293.15,2,322.8083738
8.728934815,322.805408,293.15,2,322.805408
8.729934815,322.8024426,293.15,2,322.8024426
8.730934815,322.7994774,293.15,2,322.7994774
8.731934815,322.7965126,293.15,2,322.7965126
8.732934815,322.793548,293.15,2,322.793548
8.733934815,322.7905838,293.15,2,322.7905838
8.734934815,322.7876198,293.15,2,322.7876198
8.735934815,322.7846562,293.15,2,322.7846562
8.736934815,322.7816928,293.15,2,322.7816928
8.737934815,322.7787298,293.15,2,322.7787298
8.738934815,322.775767,293.15,2,322.775767
8.739934815,322.7728046,293.15,2,322.7728046
8.740934815,322.7698424,293.15,2,322.7698424
8.741934815,322.7668806,293.15,2,322.7668806
8.742934815,322.763919,293.15,2,322.763919
8.743934815,322.7609577,293.15,2,322.7609577
8.744934815,322.7579968,293.15,2,322.7579968
8.745934815,322.7550361,293.15,2,322.7550361
8.746934815,322.7520757,293.15,2,322.7520757
8.747934815,322.7491155,293.15,2,322.7491155
8.748934815,322.7461555,293.15,2,322.7461555
8.749934815,322.7431958,293.15,2,322.7431958
8.750934815,322.7402365,293.15,2,322.7402365
8.751934815,322.7372774,293.15,2,322.7372774
8.752934815,322.7343186,293.15,2,322.7343186
8.753934815,322.7313601,293.15,2,322.7313601
8.754934815,322.7284019,293.15,2,322.7284019
8.755934815,322.725444,293.15,2,322.725444
8.756934815,322.7224864,293.15,2,322.7224864
8.757934815,322.7195291,293.15,2,322.7195291
8.758934815,322.7165721,293.15,2,322.7165721
8.759934815,322.7136154,293.15,2,322.7136154
8.760934815,322.710659,293.15,2,322.710659
8.761934815,322.7077028,293.15,2,322.7077028
8.762934815,322.704747,293.15,2,322.704747
8.763934815,322.7017915,293.15,2,322.7017915
8.764934815,322.6988363,293.15,2,322.6988363
8.765934815,322.6958813,293.15,2,322.6958813
8.766934815,322.6929267,293.15,2,322.6929267
8.767934815,322.6899723,293.15,2,322.6899723
8.768934815,322.6870183,293.15,2,322.6870183
8.769934815,322.6840645,293.15,2,322.6840645
8.770934815,322.6811111,293.15,2,322.6811111
8.771934815,322.6781579,293.15,2,322.6781579
8.772934815,322.675205,293.15,2,322.675205
8.773934815,322.6722525,293.15,2,322.6722525
8.774934815,322.6693002,293.15,2,322.6693002
8.775934815,322.6663482,293.15,2,322.6663482
8.776934815,322.6633965,293.15,2,322.6633965
8.777934815,322.6604452,293.15,2,322.6604452
8.778934815,322.6574941,293.15,2,322.6574941
8.779934815,322.6545433,293.15,2,322.6545433
8.780934815,322.6515928,293.15,2,322.6515928
8.781934815,322.6486426,293.15,2,322.6486426
8.782934815,322.6456927,293.15,2,322.6456927
8.783934815,322.6427431,293.15,2,322.6427431
8.784934815,322.6397938,293.15,2,322.6397938
8.785934815,322.6368447,293.15,2,322.6368447
8.786934815,322.633896,293.15,2,322.633896
8.787934815,322.6309476,293.15,2,322.6309476
8.788934815,322.6279995,293.15,2,322.6279995
8.789934815,322.6250516,293.15,2,322.6250516
8.790934815,322.6221041,293.15,2,322.6221041
8.791934815,322.6191568,293.15,2,322.6191568
8.792934815,322.6162099,293.15,2,322.6162099
8.793934815,322.6132633,293.15,2,322.6132633
8.794934815,322.6103169,293.15,2,322.6103169
8.795934815,322.6073708,293.15,2,322.6073708
8.796934815,322.6044251,293.15,2,322.6044251
8.797934815,322.6014796,293.15,2,322.6014796
8.798934815,322.5985345,293.15,2,322.5985345
8.799934815,322.5955896,293.15,2,322.5955896
8.800934815,322.592645,293.15,2,322.592645
8.801934815,322.5897007,293.15,2,322.5897007
8.802934815,322.5867567,293.15,2,322.5867567
8.803934815,322.583813,293.15,2,322.583813
8.804934815,322.5808697,293.15,2,322.5808697
8.805934815,322.5779266,293.15,2,322.5779266
8.806934815,322.5749838,293.15,2,322.5749838
8.807934815,322.5720413,293.15,2,322.5720413
8.808934815,322.569099,293.15,2,322.569099
8.809934815,322.5661571,293.15,2,322.5661571
8.810934815,322.5632155,293.15,2,322.5632155
8.811934815,322.5602742,293.15,2,322.5602742
8.812934815,322.5573332,293.15,2,322.5573332
8.813934815,322.5543924,293.15,2,322.5543924
8.814934815,322.551452,293.15,2,322.551452
8.815934815,322.5485119,293.15,2,322.5485119
8.816934815,322.545572,293.15,2,322.545572
8.817934815,322.5426325,293.15,2,322.5426325
8.818934815,322.5396932,293.15,2,322.5396932
8.819934815,322.5367543,293.15,2,322.5367543
8.820934815,322.5338156,293.15,2,322.5338156
8.821934815,322.5308773,293.15,2,322.5308773
8.822934815,322.5279392,293.15,2,322.5279392
8.823934815,322.5250014,293.15,2,322.5250014
8.824934815,322.522064,293.15,2,322.522064
8.825934815,322.5191268,293.15,2,322.5191268
8.826934815,322.5161899,293.15,2,322.5161899
8.827934815,322.5132533,293.15,2,322.5132533
8.828934815,322.510317,293.15,2,322.510317
8.829934815,322.507381,293.15,2,322.507381
8.830934815,322.5044453,293.15,2,322.5044453
8.831934815,322.5015099,293.15,2,322.5015099
8.832934815,322.4985748,293.15,2,322.4985748
8.833934815,322.49564,293.15,2,322.49564
8.834934815,322.4927055,293.15,2,322.4927055
8.835934815,322.4897713,293.15,2,322.4897713
8.836934815,322.4868374,293.15,2,322.4868374
8.837934815,322.4839038,293.15,2,322.4839038
8.838934815,322.4809704,293.15,2,322.4809704
8.839934815,322.4780374,293.15,2,322.4780374
8.840934815,322.4751047,293.15,2,322.4751047
8.841934815,322.4721722,293.15,2,322.4721722
8.842934815,322.4692401,293.15,2,322.4692401
8.843934815,322.4663082,293.15,2,322.4663082
8.844934815,322.4633767,293.15,2,322.4633767
8.845934815,322.4604454,293.15,2,322.4604454
8.846934815,322.4575145,293.15,2,322.4575145
8.847934815,322.4545838,293.15,2,322.4545838
8.848934815,322.4516534,293.15,2,322.4516534
8.849934815,322.4487234,293.15,2,322.4487234
8.850934815,322.4457936,293.15,2,322.4457936
8.851934815,322.4428641,293.15,2,322.4428641
8.852934815,322.4399349,293.15,2,322.4399349
8.853934815,322.437006,293.15,2,322.437006
8.854934815,322.4340774,293.15,2,322.4340774
8.855934815,322.4311491,293.15,2,322.4311491
8.856934815,322.4282211,293.15,2,322.4282211
8.857934815,322.4252934,293.15,2,322.4252934
8.858934815,322.422366,293.15,2,322.422366
8.859934815,322.4194389,293.15,2,322.4194389
8.860934815,322.4165121,293.15,2,322.4165121
8.861934815,322.4135856,293.15,2,322.4135856
8.862934815,322.4106594,293.15,2,322.4106594
8.863934815,322.4077334,293.15,2,322.4077334
8.864934815,322.4048078,293.15,2,322.4048078
8.865934815,322.4018824,293.15,2,322.4018824
8.866934815,322.3989571,293.15,2,322.3989571
8.867934815,322.3960321,293.15,2,322.3960321
8.868934815,322.3931074,293.15,2,322.3931074
8.869934815,322.3901829,293.15,2,322.3901829
8.870934815,322.3872587,293.15,2,322.3872587
8.871934815,322.3843349,293.15,2,322.3843349
8.872934815,322.3814113,293.15,2,322.3814113
8.873934815,322.378488,293.15,2,322.378488
8.874934815,322.375565,293.15,2,322.375565
8.875934815,322.3726423,293.15,2,322.3726423
8.876934815,322.3697199,293.15,2,322.3697199
8.877934815,322.3667978,293.15,2,322.3667978
8.878934815,322.363876,293.15,2,322.363876
8.879934815,322.3609544,293.15,2,322.3609544
8.880934815,322.3580332,293.15,2,322.3580332
8.881934815,322.3551122,293.15,2,322.3551122
8.882934815,322.3521915,293.15,2,322.3521915
8.883934815,322.3492712,293.15,2,322.3492712
8.884934815,322.3463511,293.15,2,322.3463511
8.885934815,322.3434313,293.15,2,322.3434313
8.886934815,322.3405118,293.15,2,322.3405118
8.887934815,322.3375926,293.15,2,322.3375926
8.888934815,322.3346737,293.15,2,322.3346737
8.889934815,322.331755,293.15,2,322.331755
8.890934815,322.3288367,293.15,2,322.3288367
8.891934815,322.3259186,293.15,2,322.3259186
8.892934815,322.3230009,293.15,2,322.3230009
8.893934815,322.3200834,293.15,2,322.3200834
8.894934815,322.3171662,293.15,2,322.3171662
8.895934815,322.3142493,293.15,2,322.3142493
8.896934815,322.3113327,293.15,2,322.3113327
8.897934815,322.3084164,293.15,2,322.3084164
8.898934815,322.3055004,293.15,2,322.3055004
8.899934815,322.3025847,293.15,2,322.3025847
8.900934815,322.2996693,293.15,2,322.2996693
8.901934815,322.2967541,293.15,2,322.2967541
8.902934815,322.2938393,293.15,2,322.2938393
8.903934815,322.2909247,293.15,2,322.2909247
8.904934815,322.2880104,293.15,2,322.2880104
8.905934815,322.2850965,293.15,2,322.2850965
8.906934815,322.2821828,293.15,2,322.2821828
8.907934815,322.2792694,293.15,2,322.2792694
8.908934815,322.2763563,293.15,2,322.2763563
8.909934815,322.2734435,293.15,2,322.2734435
8.910934815,322.2705309,293.15,2,322.2705309
8.911934815,322.2676187,293.15,2,322.2676187
8.912934815,322.2647067,293.15,2,322.2647067
8.913934815,322.2617951,293.15,2,322.2617951
8.914934815,322.2588837,293.15,2,322.2588837
8.915934815,322.2559727,293.15,2,322.2559727
8.916934815,322.2530619,293.15,2,322.2530619
8.917934815,322.2501514,293.15,2,322.2501514
8.918934815,322.2472412,293.15,2,322.2472412
8.919934815,322.2443313,293.15,2,322.2443313
8.920934815,322.2414216,293.15,2,322.2414216
8.921934815,322.2385123,293.15,2,322.2385123
8.922934815,322.2356033,293.15,2,322.2356033
8.923934815,322.2326945,293.15,2,322.2326945
8.924934815,322.2297861,293.15,2,322.2297861
8.925934815,322.2268779,293.15,2,322.2268779
8.926934815,322.22397,293.15,2,322.22397
8.927934815,322.2210624,293.15,2,322.2210624
8.928934815,322.2181551,293.15,2,322.2181551
8.929934815,322.2152481,293.15,2,322.2152481
8.930934815,322.2123414,293.15,2,322.2123414
8.931934815,322.209435,293.15,2,322.209435
8.932934815,322.2065288,293.15,2,322.2065288
8.933934815,322.203623,293.15,2,322.203623
8.934934815,322.2007174,293.15,2,322.2007174
8.935934815,322.1978122,293.15,2,322.1978122
8.936934815,322.1949072,293.15,2,322.1949072
8.937934815,322.1920025,293.15,2,322.1920025
8.938934815,322.1890981,293.15,2,322.1890981
8.939934815,322.186194,293.15,2,322.186194
8.940934815,322.1832902,293.15,2,322.1832902
8.941934815,322.1803867,293.15,2,322.1803867
8.942934815,322.1774834,293.15,2,322.1774834
8.943934815,322.1745805,293.15,2,322.1745805
8.944934815,322.1716778,293.15,2,322.1716778
8.945934815,322.1687755,293.15,2,322.1687755
8.946934815,322.1658734,293.15,2,322.1658734
8.947934815,322.1629716,293.15,2,322.1629716
8.948934815,322.1600701,293.15,2,322.1600701
8.949934815,322.1571689,293.15,2,322.1571689
8.950934815,322.154268,293.15,2,322.154268
8.951934815,322.1513674,293.15,2,322.1513674
8.952101481,322.150884,293.15,2,322.150884
8.952268148,322.1504006,293.15,2,322.1504006
8.952434815,322.1501735,293.15,2,322.1501735
8.95249037,322.1505112,293.15,2,322.1505112
8.952517595,322.1506767,293.15,2,322.1506767
8.952527595,322.1507375,293.15,2,322.1507375
8.952537595,322.1507983,293.15,2,322.1507983
8.952587595,322.1511022,293.15,2,322.1511022
8.952837595,322.1526218,293.15,2,322.1526218
8.953837595,322.1586994,293.15,2,322.1586994
8.954837595,322.1647766,293.15,2,322.1647766
8.955837595,322.1708527,293.15,2,322.1708527
8.956837595,322.176928,293.15,2,322.176928
8.957837595,322.1830026,293.15,2,322.1830026
8.958837595,322.1890766,293.15,2,322.1890766
8.959837595,322.1951498,293.15,2,322.1951498
8.960837595,322.2012222,293.15,2,322.2012222
8.961837595,322.2072936,293.15,2,322.2072936
8.962837595,322.2133642,293.15,2,322.2133642
8.963837595,322.2194341,293.15,2,322.2194341
8.964837595,322.2255032,293.15,2,322.2255032
8.965837595,322.2315715,293.15,2,322.2315715
8.966837595,322.2376391,293.15,2,322.2376391
8.967837595,322.2437059,293.15,2,322.2437059
8.968837595,322.2497719,293.15,2,322.2497719
8.969837595,322.2558372,293.15,2,322.2558372
8.970837595,322.2619017,293.15,2,322.2619017
8.971837595,322.2679654,293.15,2,322.2679654
8.972837595,322.2740281,293.15,2,322.2740281
8.973837595,322.2800901,293.15,2,322.2800901
8.974837595,322.2861513,293.15,2,322.2861513
8.975837595,322.2922117,293.15,2,322.2922117
8.976837595,322.2982713,293.15,2,322.2982713
8.977837595,322.3043301,293.15,2,322.3043301
8.978837595,322.3103881,293.15,2,322.3103881
8.979837595,322.3164453,293.15,2,322.3164453
8.980837595,322.3225018,293.15,2,322.3225018
8.981837595,322.3285575,293.15,2,322.3285575
8.982837595,322.3346123,293.15,2,322.3346123
8.983837595,322.3406664,293.15,2,322.3406664
8.984837595,322.3467197,293.15,2,322.3467197
8.985837595,322.3527722,293.15,2,322.3527722
8.986837595,322.358824,293.15,2,322.358824
8.987837595,322.3648749,293.15,2,322.3648749
8.988837595,322.370925,293.15,2,322.370925
8.989837595,322.3769744,293.15,2,322.3769744
8.990837595,322.383023,293.15,2,322.383023
8.991837595,322.3890708,293.15,2,322.3890708
8.992837595,322.3951177,293.15,2,322.3951177
8.993837595,322.4011639,293.15,2,322.4011639
8.994837595,322.4072092,293.15,2,322.4072092
8.995837595,322.4132538,293.15,2,322.4132538
8.996837595,322.4192975,293.15,2,322.4192975
8.997837595,322.4253405,293.15,2,322.4253405
8.998837595,322.4313827,293.15,2,322.4313827
8.999837595,322.4374241,293.15,2,322.4374241
9.000837595,322.4434647,293.15,2,322.4434647
9.001837595,322.4495045,293.15,2,322.4495045
9.002837595,322.4555435,293.15,2,322.4555435
9.003837595,322.4615817,293.15,2,322.4615817
9.004837595,322.4676191,293.15,2,322.4676191
9.005837595,322.4736558,293.15,2,322.4736558
9.006837595,322.4796916,293.15,2,322.4796916
9.007837595,322.4857267,293.15,2,322.4857267
9.008837595,322.4917609,293.15,2,322.4917609
9.009837595,322.4977944,293.15,2,322.4977944
9.010837595,322.5038271,293.15,2,322.5038271
9.011837595,322.509859,293.15,2,322.509859
9.012837595,322.5158901,293.15,2,322.5158901
9.013837595,322.5219204,293.15,2,322.5219204
9.014837595,322.5279499,293.15,2,322.5279499
9.015837595,322.5339786,293.15,2,322.5339786
9.016837595,322.5400065,293.15,2,322.5400065
9.017837595,322.5460337,293.15,2,322.5460337
9.018837595,322.55206,293.15,2,322.55206
9.019837595,322.5580856,293.15,2,322.5580856
9.020837595,322.5641104,293.15,2,322.5641104
9.021837595,322.5701343,293.15,2,322.5701343
9.022837595,322.5761575,293.15,2,322.5761575
9.023837595,322.5821799,293.15,2,322.5821799
9.024837595,322.5882015,293.15,2,322.5882015
9.025837595,322.5942223,293.15,2,322.5942223
9.026837595,322.6002423,293.15,2,322.6002423
9.027837595,322.6062616,293.15,2,322.6062616
9.028837595,322.61228,293.15,2,322.61228
9.029837595,322.6182977,293.15,2,322.6182977
9.030837595,322.6243147,293.15,2,322.6243147
9.031837595,322.6303308,293.15,2,322.6303308
9.032837595,322.6363462,293.15,2,322.6363462
9.033837595,322.6423608,293.15,2,322.6423608
9.034837595,322.6483746,293.15,2,322.6483746
9.035837595,322.6543876,293.15,2,322.6543876
9.036837595,322.6603999,293.15,2,322.6603999
9.037837595,322.6664113,293.15,2,322.6664113
9.038837595,322.672422,293.15,2,322.672422
9.039837595,322.6784318,293.15,2,322.6784318
9.040837595,322.6844409,293.15,2,322.6844409
9.041837595,322.6904492,293.15,2,322.6904492
9.042837595,322.6964567,293.15,2,322.6964567
9.043837595,322.7024634,293.15,2,322.7024634
9.044837595,322.7084693,293.15,2,322.7084693
9.045837595,322.7144744,293.15,2,322.7144744
9.046837595,322.7204788,293.15,2,322.7204788
9.047837595,322.7264823,293.15,2,322.7264823
9.048837595,322.7324851,293.15,2,322.7324851
9.049837595,322.738487,293.15,2,322.738487
9.050837595,322.7444882,293.15,2,322.7444882
9.051837595,322.7504886,293.15,2,322.7504886
9.052837595,322.7564882,293.15,2,322.7564882
9.053837595,322.7624871,293.15,2,322.7624871
9.054837595,322.7684851,293.15,2,322.7684851
9.055837595,322.7744823,293.15,2,322.7744823
9.056837595,322.7804788,293.15,2,322.7804788
9.057837595,322.7864744,293.15,2,322.7864744
9.058837595,322.7924693,293.15,2,322.7924693
9.059837595,322.7984634,293.15,2,322.7984634
9.060837595,322.8044567,293.15,2,322.8044567
9.061837595,322.8104492,293.15,2,322.8104492
9.062837595,322.8164409,293.15,2,322.8164409
9.063837595,322.8224319,293.15,2,322.8224319
9.064837595,322.828422,293.15,2,322.828422
9.065837595,322.8344114,293.15,2,322.8344114
9.066837595,322.8403999,293.15,2,322.8403999
9.067837595,322.8463877,293.15,2,322.8463877
9.068837595,322.8523747,293.15,2,322.8523747
9.069837595,322.8583609,293.15,2,322.8583609
9.070837595,322.8643463,293.15,2,322.8643463
9.071837595,322.8703309,293.15,2,322.8703309
9.072837595,322.8763148,293.15,2,322.8763148
9.073837595,322.8822978,293.15,2,322.8822978
9.074837595,322.8882801,293.15,2,322.8882801
9.075837595,322.8942615,293.15,2,322.8942615
9.076837595,322.9002422,293.15,2,322.9002422
9.077837595,322.9062221,293.15,2,322.9062221
9.078837595,322.9122012,293.15,2,322.9122012
9.079837595,322.9181795,293.15,2,322.9181795
9.080837595,322.9241571,293.15,2,322.9241571
9.081837595,322.9301338,293.15,2,322.9301338
9.082837595,322.9361097,293.15,2,322.9361097
9.083837595,322.9420849,293.15,2,322.9420849
9.084837595,322.9480593,293.15,2,322.9480593
9.085837595,322.9540329,293.15,2,322.9540329
9.086837595,322.9600056,293.15,2,322.9600056
9.087837595,322.9659776,293.15,2,322.9659776
9.088837595,322.9719489,293.15,2,322.9719489
9.089837595,322.9779193,293.15,2,322.9779193
9.090837595,322.9838889,293.15,2,322.9838889
9.091837595,322.9898578,293.15,2,322.9898578
9.092837595,322.9958258,293.15,2,322.9958258
9.093837595,323.0017931,293.15,2,323.0017931
9.094837595,323.0077596,293.15,2,323.0077596
9.095837595,323.0137253,293.15,2,323.0137253
9.096837595,323.0196902,293.15,2,323.0196902
9.097837595,323.0256543,293.15,2,323.0256543
9.098837595,323.0316176,293.15,2,323.0316176
9.099837595,323.0375802,293.15,2,323.0375802
9.100837595,323.0435419,293.15,2,323.0435419
9.101837595,323.0495029,293.15,2,323.0495029
9.102837595,323.0554631,293.15,2,323.0554631
9.103837595,323.0614225,293.15,2,323.0614225
9.104837595,323.0673813,293.15,2,323.0673813
9.105837595,323.0733394,293.15,2,323.0733394
9.106837595,323.0792967,293.15,2,323.0792967
9.107837595,323.0852532,293.15,2,323.0852532
9.108837595,323.0912089,293.15,2,323.0912089
9.109837595,323.0971638,293.15,2,323.0971638
9.110837595,323.103118,293.15,2,323.103118
9.111837595,323.1090713,293.15,2,323.1090713
9.112837595,323.1150239,293.15,2,323.1150239
9.113837595,323.1209757,293.15,2,323.1209757
9.114837595,323.1269267,293.15,2,323.1269267
9.115837595,323.132877,293.15,2,323.132877
9.116837595,323.1388264,293.15,2,323.1388264
9.117837595,323.1447751,293.15,2,323.1447751
9.118837595,323.150723,293.15,2,323.150723
9.119837595,323.1566701,293.15,2,323.1566701
9.120837595,323.1626164,293.15,2,323.1626164
9.121837595,323.168562,293.15,2,323.168562
9.122837595,323.1745067,293.15,2,323.1745067
9.123837595,323.1804507,293.15,2,323.1804507
9.124837595,323.1863939,293.15,2,323.1863939
9.125837595,323.1923363,293.15,2,323.1923363
9.126837595,323.1982779,293.15,2,323.1982779
9.127837595,323.2042188,293.15,2,323.2042188
9.128837595,323.2101589,293.15,2,323.2101589
9.129837595,323.2160981,293.15,2,323.2160981
9.130837595,323.2220366,293.15,2,323.2220366
9.131837595,323.2279744,293.15,2,323.2279744
9.132837595,323.2339113,293.15,2,323.2339113
9.133837595,323.2398475,293.15,2,323.2398475
9.134837595,323.2457828,293.15,2,323.2457828
9.135837595,323.2517174,293.15,2,323.2517174
9.136837595,323.2576512,293.15,2,323.2576512
9.137837595,323.2635843,293.15,2,323.2635843
9.138837595,323.2695165,293.15,2,323.2695165
9.139837595,323.275448,293.15,2,323.275448
9.140837595,323.2813786,293.15,2,323.2813786
9.141837595,323.2873085,293.15,2,323.2873085
9.142837595,323.2932377,293.15,2,323.2932377
9.143837595,323.299166,293.15,2,323.299166
9.144837595,323.3050935,293.15,2,323.3050935
9.145837595,323.3110203,293.15,2,323.3110203
9.146837595,323.3169463,293.15,2,323.3169463
9.147837595,323.3228715,293.15,2,323.3228715
9.148837595,323.3287959,293.15,2,323.3287959
9.149837595,323.3347196,293.15,2,323.3347196
9.150837595,323.3406424,293.15,2,323.3406424
9.151837595,323.3465645,293.15,2,323.3465645
9.152837595,323.3524858,293.15,2,323.3524858
9.153837595,323.3584063,293.15,2,323.3584063
9.154837595,323.364326,293.15,2,323.364326
9.155837595,323.370245,293.15,2,323.370245
9.156837595,323.3761632,293.15,2,323.3761632
9.157837595,323.3820805,293.15,2,323.3820805
9.158837595,323.3879971,293.15,2,323.3879971
9.159837595,323.393913,293.15,2,323.393913
9.160837595,323.399828,293.15,2,323.399828
9.161837595,323.4057422,293.15,2,323.4057422
9.162837595,323.4116557,293.15,2,323.4116557
9.163837595,323.4175684,293.15,2,323.4175684
9.164837595,323.4234803,293.15,2,323.4234803
9.165837595,323.4293914,293.15,2,323.4293914
9.166837595,323.4353018,293.15,2,323.4353018
9.167837595,323.4412113,293.15,2,323.4412113
9.168837595,323.4471201,293.15,2,323.4471201
9.169837595,323.4530281,293.15,2,323.4530281
9.170837595,323.4589353,293.15,2,323.4589353
9.171837595,323.4648418,293.15,2,323.4648418
9.172837595,323.4707474,293.15,2,323.4707474
9.173837595,323.4766523,293.15,2,323.4766523
9.174837595,323.4825564,293.15,2,323.4825564
9.175837595,323.4884597,293.15,2,323.4884597
9.176837595,323.4943622,293.15,2,323.4943622
9.177837595,323.5002639,293.15,2,323.5002639
9.178837595,323.506165,293.15,2,323.506165
9.179837595,323.5120655,293.15,2,323.5120655
9.180837595,323.5179652,293.15,2,323.5179652
9.181837595,323.5238641,293.15,2,323.5238641
9.182837595,323.5297622,293.15,2,323.5297622
9.183837595,323.5356596,293.15,2,323.5356596
9.184837595,323.5415562,293.15,2,323.5415562
9.185837595,323.547452,293.15,2,323.547452
9.186837595,323.5533471,293.15,2,323.5533471
9.187837595,323.5592413,293.15,2,323.5592413
9.188837595,323.5651348,293.15,2,323.5651348
9.189837595,323.5710275,293.15,2,323.5710275
9.190837595,323.5769195,293.15,2,323.5769195
9.191837595,323.5828106,293.15,2,323.5828106
9.192837595,323.588701,293.15,2,323.588701
9.193837595,323.5945907,293.15,2,323.5945907
9.194837595,323.6004795,293.15,2,323.6004795
9.195837595,323.6063676,293.15,2,323.6063676
9.196837595,323.6122549,293.15,2,323.6122549
9.197837595,323.6181414,293.15,2,323.6181414
9.198837595,323.6240271,293.15,2,323.6240271
9.199837595,323.6299121,293.15,2,323.6299121
9.200837595,323.6357963,293.15,2,323.6357963
9.201837595,323.6416797,293.15,2,323.6416797
9.202837595,323.6475624,293.15,2,323.6475624
9.203837595,323.6534442,293.15,2,323.6534442
9.204837595,323.6593253,293.15,2,323.6593253
9.205837595,323.6652057,293.15,2,323.6652057
9.206837595,323.6710852,293.15,2,323.6710852
9.207837595,323.676964,293.15,2,323.676964
9.208837595,323.682842,293.15,2,323.682842
9.209837595,323.6887192,293.15,2,323.6887192
9.210837595,323.6945957,293.15,2,323.6945957
9.211837595,323.7004713,293.15,2,323.7004713
9.212837595,323.7063462,293.15,2,323.7063462
9.213837595,323.7122204,293.15,2,323.7122204
9.214837595,323.7180937,293.15,2,323.7180937
9.215837595,323.7239663,293.15,2,323.7239663
9.216837595,323.7298381,293.15,2,323.7298381
9.217837595,323.7357091,293.15,2,323.7357091
9.218837595,323.7415794,293.15,2,323.7415794
9.219837595,323.7474488,293.15,2,323.7474488
9.220837595,323.7533175,293.15,2,323.7533175
9.221837595,323.7591855,293.15,2,323.7591855
9.222837595,323.7650526,293.15,2,323.7650526
9.223837595,323.770919,293.15,2,323.770919
9.224837595,323.7767846,293.15,2,323.7767846
9.225837595,323.7826494,293.15,2,323.7826494
9.226837595,323.7885135,293.15,2,323.7885135
9.227837595,323.7943768,293.15,2,323.7943768
9.228837595,323.8002393,293.15,2,323.8002393
9.229837595,323.806101,293.15,2,323.806101
9.230837595,323.811962,293.15,2,323.811962
