"time","FMU_Interface_OUT0_Engine_Power","FMU_Interface_OUT1_Engine_Speed","FMU_Interface_OUT2_Engine_Torque","FMU_Interface_OUT3_Load_Signal","FMU_Interface_OUT4_Fuel_Consumption"
164.48,78.547,5000.5,150.01,0.68735,19.558
164.49,78.547,5000.5,150.01,0.68735,19.558
164.5,78.547,5000.5,150.01,0.68735,19.558
164.51,78.547,5000.5,150.01,0.68735,19.558
164.52,78.547,5000.4,150.01,0.68735,19.558
164.53,78.547,5000.4,150.01,0.68735,19.558
164.54,78.547,5000.4,150.01,0.68735,19.558
164.55,78.547,5000.4,150.01,0.68735,19.558
164.56,78.547,5000.4,150.01,0.68735,19.558
164.57,78.546,5000.4,150.01,0.68735,19.558
164.58,78.546,5000.4,150.01,0.68735,19.558
164.59,78.546,5000.4,150.01,0.68735,19.558
164.6,78.546,5000.4,150.01,0.68735,19.558
164.61,78.546,5000.4,150.01,0.68735,19.558
164.62,78.546,5000.4,150.01,0.68735,19.558
164.63,78.546,5000.4,150.01,0.68735,19.558
164.64,78.546,5000.4,150.01,0.68735,19.558
164.65,78.546,5000.4,150.01,0.68735,19.558
164.66,78.546,5000.4,150.01,0.68735,19.558
164.67,78.546,5000.4,150.01,0.68735,19.558
164.68,78.546,5000.4,150.01,0.68735,19.558
164.69,78.546,5000.4,150.01,0.68735,19.558
164.7,78.546,5000.4,150.01,0.68735,19.558
164.71,78.546,5000.4,150.01,0.68735,19.558
164.72,78.545,5000.4,150.01,0.68735,19.558
164.73,78.545,5000.4,150.01,0.68735,19.558
164.74,78.545,5000.4,150.01,0.68735,19.558
164.75,78.545,5000.3,150.01,0.68735,19.557
164.76,78.545,5000.3,150.01,0.68735,19.557
164.77,78.545,5000.3,150.01,0.68735,19.557
164.78,78.545,5000.3,150.01,0.68735,19.557
164.79,78.545,5000.3,150.01,0.68735,19.557
164.8,78.545,5000.3,150,0.68735,19.557
164.81,78.545,5000.3,150,0.68735,19.557
164.82,78.545,5000.3,150,0.68735,19.557
164.83,78.545,5000.3,150,0.68735,19.557
164.84,78.545,5000.3,150,0.68735,19.557
164.85,78.545,5000.3,150,0.68735,19.557
164.86,78.545,5000.3,150,0.68735,19.557
164.87,78.545,5000.3,150,0.68735,19.557
164.88,78.545,5000.3,150,0.68735,19.557
164.89,78.545,5000.3,150,0.68735,19.557
164.9,78.544,5000.3,150,0.68735,19.557
164.91,78.544,5000.3,150,0.68735,19.557
164.92,78.544,5000.3,150,0.68735,19.557
164.93,78.544,5000.3,150,0.68735,19.557
164.94,78.544,5000.3,150,0.68734,19.557
164.95,78.544,5000.3,150,0.68734,19.557
164.96,78.544,5000.3,150,0.68734,19.557
164.97,78.544,5000.3,150,0.68734,19.557
164.98,78.544,5000.3,150,0.68734,19.557
164.99,78.544,5000.3,150,0.68734,19.557
165,78.544,5000.3,150,0.68734,19.557
165.01,78.544,5000.3,150,0.68734,19.557
165.02,78.544,5000.3,150,0.68734,19.557
165.03,78.544,5000.3,150,0.68734,19.557
165.04,78.544,5000.3,150,0.68734,19.557
165.05,78.544,5000.3,150,0.68734,19.557
165.06,78.544,5000.2,150,0.68734,19.557
165.07,78.544,5000.2,150,0.68734,19.557
165.08,78.544,5000.2,150,0.68734,19.557
165.09,78.544,5000.2,150,0.68734,19.557
165.1,78.544,5000.2,150,0.68734,19.557
165.11,78.544,5000.2,150,0.68734,19.557
165.12,78.543,5000.2,150,0.68734,19.557
165.13,78.543,5000.2,150,0.68734,19.557
165.14,78.543,5000.2,150,0.68734,19.557
165.15,78.543,5000.2,150,0.68734,19.557
165.16,78.543,5000.2,150,0.68734,19.557
165.17,78.543,5000.2,150,0.68734,19.557
165.18,78.543,5000.2,150,0.68734,19.557
165.19,78.543,5000.2,150,0.68734,19.557
165.2,78.543,5000.2,150,0.68734,19.557
165.21,78.543,5000.2,150,0.68734,19.557
165.22,78.543,5000.2,150,0.68734,19.557
165.23,78.543,5000.2,150,0.68734,19.557
165.24,78.543,5000.2,150,0.68734,19.557
165.25,78.543,5000.2,150,0.68734,19.557
165.26,78.543,5000.2,150,0.68734,19.557
165.27,78.543,5000.2,150,0.68734,19.557
165.28,78.543,5000.2,150,0.68734,19.557
165.29,78.543,5000.2,150,0.68734,19.557
165.3,78.543,5000.2,150,0.68734,19.557
165.31,78.543,5000.2,150,0.68734,19.557
165.32,78.543,5000.2,150,0.68734,19.557
165.33,78.543,5000.2,150,0.68734,19.557
165.34,78.543,5000.2,150,0.68734,19.557
165.35,78.543,5000.2,150,0.68734,19.557
165.36,78.543,5000.2,150,0.68734,19.557
165.37,78.543,5000.2,150,0.68734,19.557
165.38,78.543,5000.2,150,0.68734,19.557
165.39,78.543,5000.2,150,0.68734,19.557
165.4,78.543,5000.2,150,0.68734,19.557
165.41,78.543,5000.2,150,0.68734,19.557
165.42,78.542,5000.2,150,0.68734,19.557
165.43,78.542,5000.2,150,0.68734,19.557
165.44,78.542,5000.2,150,0.68734,19.557
165.45,78.542,5000.2,150,0.68734,19.557
165.46,78.542,5000.2,150,0.68734,19.557
165.47,78.542,5000.2,150,0.68734,19.557
165.48,78.542,5000.2,150,0.68734,19.557
165.49,78.542,5000.2,150,0.68734,19.557
165.5,78.542,5000.2,150,0.68734,19.557
165.51,78.542,5000.2,150,0.68734,19.557
165.52,78.542,5000.2,150,0.68734,19.557
165.53,78.542,5000.2,150,0.68734,19.557
165.54,78.542,5000.1,150,0.68734,19.556
165.55,78.542,5000.1,150,0.68734,19.556
165.56,78.542,5000.1,150,0.68734,19.556
165.57,78.542,5000.1,150,0.68734,19.556
165.58,78.542,5000.1,150,0.68734,19.556
165.59,78.542,5000.1,150,0.68734,19.556
165.6,78.542,5000.1,150,0.68734,19.556
165.61,78.542,5000.1,150,0.68734,19.556
165.62,78.542,5000.1,150,0.68734,19.556
165.63,78.542,5000.1,150,0.68734,19.556
165.64,78.542,5000.1,150,0.68734,19.556
165.65,78.542,5000.1,150,0.68734,19.556
165.66,78.542,5000.1,150,0.68734,19.556
165.67,78.542,5000.1,150,0.68734,19.556
165.68,78.542,5000.1,150,0.68734,19.556
165.69,78.542,5000.1,150,0.68734,19.556
165.7,78.542,5000.1,150,0.68734,19.556
165.71,78.542,5000.1,150,0.68734,19.556
165.72,78.542,5000.1,150,0.68734,19.556
165.73,78.542,5000.1,150,0.68734,19.556
165.74,78.542,5000.1,150,0.68734,19.556
165.75,78.542,5000.1,150,0.68734,19.556
165.76,78.542,5000.1,150,0.68734,19.556
165.77,78.542,5000.1,150,0.68734,19.556
165.78,78.542,5000.1,150,0.68734,19.556
165.79,78.542,5000.1,150,0.68734,19.556
165.8,78.542,5000.1,150,0.68734,19.556
165.81,78.542,5000.1,150,0.68734,19.556
165.82,78.542,5000.1,150,0.68734,19.556
165.83,78.542,5000.1,150,0.68734,19.556
165.84,78.542,5000.1,150,0.68734,19.556
165.85,78.541,5000.1,150,0.68734,19.556
165.86,78.541,5000.1,150,0.68734,19.556
165.87,78.541,5000.1,150,0.68734,19.556
165.88,78.541,5000.1,150,0.68734,19.556
165.89,78.541,5000.1,150,0.68734,19.556
165.9,78.541,5000.1,150,0.68734,19.556
165.91,78.541,5000.1,150,0.68734,19.556
165.92,78.541,5000.1,150,0.68734,19.556
165.93,78.541,5000.1,150,0.68734,19.556
165.94,78.541,5000.1,150,0.68734,19.556
165.95,78.541,5000.1,150,0.68734,19.556
165.96,78.541,5000.1,150,0.68734,19.556
165.97,78.541,5000.1,150,0.68734,19.556
165.98,78.541,5000.1,150,0.68734,19.556
165.99,78.541,5000.1,150,0.68734,19.556
166,78.541,5000.1,150,0.68734,19.556
166.01,78.541,5000.1,150,0.68734,19.556
166.02,78.541,5000.1,150,0.68734,19.556
166.03,78.541,5000.1,150,0.68734,19.556
166.04,78.541,5000.1,150,0.68734,19.556
166.05,78.541,5000.1,150,0.68734,19.556
166.06,78.541,5000.1,150,0.68734,19.556
166.07,78.541,5000.1,150,0.68734,19.556
166.08,78.541,5000.1,150,0.68734,19.556
166.09,78.541,5000.1,150,0.68734,19.556
166.1,78.541,5000.1,150,0.68734,19.556
166.11,78.541,5000.1,150,0.68734,19.556
166.12,78.541,5000.1,150,0.68734,19.556
166.13,78.541,5000.1,150,0.68734,19.556
166.14,78.541,5000.1,150,0.68734,19.556
166.15,78.541,5000.1,150,0.68734,19.556
166.16,78.541,5000.1,150,0.68734,19.556
166.17,78.541,5000.1,150,0.68734,19.556
166.18,78.541,5000.1,150,0.68734,19.556
166.19,78.541,5000.1,150,0.68734,19.556
166.2,78.541,5000.1,150,0.68734,19.556
166.21,78.541,5000.1,150,0.68734,19.556
166.22,78.541,5000.1,150,0.68734,19.556
166.23,78.541,5000.1,150,0.68734,19.556
166.24,78.541,5000.1,150,0.68734,19.556
166.25,78.541,5000.1,150,0.68734,19.556
166.26,78.541,5000.1,150,0.68734,19.556
166.27,78.541,5000.1,150,0.68734,19.556
166.28,78.541,5000.1,150,0.68734,19.556
166.29,78.541,5000.1,150,0.68734,19.556
166.3,78.541,5000.1,150,0.68734,19.556
166.31,78.541,5000.1,150,0.68734,19.556
166.32,78.541,5000.1,150,0.68734,19.556
166.33,78.541,5000.1,150,0.68734,19.556
166.34,78.541,5000.1,150,0.68734,19.556
166.35,78.541,5000.1,150,0.68734,19.556
166.36,78.541,5000.1,150,0.68734,19.556
166.37,78.541,5000.1,150,0.68734,19.556
166.38,78.541,5000.1,150,0.68734,19.556
166.39,78.541,5000.1,150,0.68734,19.556
166.4,78.541,5000.1,150,0.68734,19.556
166.41,78.541,5000.1,150,0.68734,19.556
166.42,78.541,5000.1,150,0.68734,19.556
166.43,78.541,5000.1,150,0.68734,19.556
166.44,78.541,5000.1,150,0.68734,19.556
166.45,78.541,5000.1,150,0.68734,19.556
166.46,78.541,5000.1,150,0.68734,19.556
166.47,78.541,5000.1,150,0.68734,19.556
166.48,78.541,5000.1,150,0.68734,19.556
166.49,78.541,5000.1,150,0.68734,19.556
166.5,78.541,5000.1,150,0.68734,19.556
166.51,78.541,5000.1,150,0.68734,19.556
166.52,78.541,5000.1,150,0.68734,19.556
166.53,78.541,5000.1,150,0.68734,19.556
166.54,78.541,5000.1,150,0.68734,19.556
166.55,78.541,5000.1,150,0.68734,19.556
166.56,78.541,5000,150,0.68734,19.556
166.57,78.541,5000,150,0.68734,19.556
166.58,78.541,5000,150,0.68734,19.556
166.59,78.541,5000,150,0.68734,19.556
166.6,78.541,5000,150,0.68734,19.556
166.61,78.541,5000,150,0.68734,19.556
166.62,78.541,5000,150,0.68734,19.556
166.63,78.541,5000,150,0.68734,19.556
166.64,78.541,5000,150,0.68734,19.556
166.65,78.541,5000,150,0.68734,19.556
166.66,78.541,5000,150,0.68734,19.556
166.67,78.541,5000,150,0.68734,19.556
166.68,78.541,5000,150,0.68734,19.556
166.69,78.54,5000,150,0.68734,19.556
166.7,78.54,5000,150,0.68734,19.556
166.71,78.54,5000,150,0.68734,19.556
166.72,78.54,5000,150,0.68734,19.556
166.73,78.54,5000,150,0.68734,19.556
166.74,78.54,5000,150,0.68734,19.556
166.75,78.54,5000,150,0.68734,19.556
166.76,78.54,5000,150,0.68734,19.556
166.77,78.54,5000,150,0.68734,19.556
166.78,78.54,5000,150,0.68734,19.556
166.79,78.54,5000,150,0.68734,19.556
166.8,78.54,5000,150,0.68734,19.556
166.81,78.54,5000,150,0.68734,19.556
166.82,78.54,5000,150,0.68734,19.556
166.83,78.54,5000,150,0.68734,19.556
166.84,78.54,5000,150,0.68734,19.556
166.85,78.54,5000,150,0.68734,19.556
166.86,78.54,5000,150,0.68734,19.556
166.87,78.54,5000,150,0.68734,19.556
166.88,78.54,5000,150,0.68734,19.556
166.89,78.54,5000,150,0.68734,19.556
166.9,78.54,5000,150,0.68734,19.556
166.91,78.54,5000,150,0.68734,19.556
166.92,78.54,5000,150,0.68734,19.556
166.93,78.54,5000,150,0.68734,19.556
166.94,78.54,5000,150,0.68734,19.556
166.95,78.54,5000,150,0.68734,19.556
166.96,78.54,5000,150,0.68734,19.556
166.97,78.54,5000,150,0.68734,19.556
166.98,78.54,5000,150,0.68734,19.556
166.99,78.54,5000,150,0.68734,19.556
167,78.54,5000,150,0.68734,19.556
167.01,78.54,5000,150,0.68734,19.556
167.02,78.54,5000,150,0.68734,19.556
167.03,78.54,5000,150,0.68733,19.556
167.04,78.54,5000,150,0.68733,19.556
167.05,78.54,5000,150,0.68733,19.556
167.06,78.54,5000,150,0.68733,19.556
167.07,78.54,5000,150,0.68733,19.556
167.08,78.54,5000,150,0.68733,19.556
167.09,78.54,5000,150,0.68733,19.556
167.1,78.54,5000,150,0.68733,19.556
167.11,78.54,5000,150,0.68733,19.556
167.12,78.54,5000,150,0.68733,19.556
167.13,78.54,5000,150,0.68733,19.556
167.14,78.54,5000,150,0.68733,19.556
167.15,78.54,5000,150,0.68733,19.556
167.16,78.54,5000,150,0.68733,19.556
167.17,78.54,5000,150,0.68733,19.556
167.18,78.54,5000,150,0.68733,19.556
167.19,78.54,5000,150,0.68733,19.556
167.2,78.54,5000,150,0.68733,19.556
167.21,78.54,5000,150,0.68733,19.556
167.22,78.54,5000,150,0.68733,19.556
167.23,78.54,5000,150,0.68733,19.556
167.24,78.54,5000,150,0.68733,19.556
167.25,78.54,5000,150,0.68733,19.556
167.26,78.54,5000,150,0.68733,19.556
167.27,78.54,5000,150,0.68733,19.556
167.28,78.54,5000,150,0.68733,19.556
167.29,78.54,5000,150,0.68733,19.556
167.3,78.54,5000,150,0.68733,19.556
167.31,78.54,5000,150,0.68733,19.556
167.32,78.54,5000,150,0.68733,19.556
167.33,78.54,5000,150,0.68733,19.556
167.34,78.54,5000,150,0.68733,19.556
167.35,78.54,5000,150,0.68733,19.556
167.36,78.54,5000,150,0.68733,19.556
167.37,78.54,5000,150,0.68733,19.556
167.38,78.54,5000,150,0.68733,19.556
167.39,78.54,5000,150,0.68733,19.556
167.4,78.54,5000,150,0.68733,19.556
167.41,78.54,5000,150,0.68733,19.556
167.42,78.54,5000,150,0.68733,19.556
167.43,78.54,5000,150,0.68733,19.556
167.44,78.54,5000,150,0.68733,19.556
167.45,78.54,5000,150,0.68733,19.556
167.46,78.54,5000,150,0.68733,19.556
167.47,78.54,5000,150,0.68733,19.556
167.48,78.54,5000,150,0.68733,19.556
167.49,78.54,5000,150,0.68733,19.556
167.5,78.54,5000,150,0.68733,19.556
167.51,78.54,5000,150,0.68733,19.556
167.52,78.54,5000,150,0.68733,19.556
167.53,78.54,5000,150,0.68733,19.556
167.54,78.54,5000,150,0.68733,19.556
167.55,78.54,5000,150,0.68733,19.556
167.56,78.54,5000,150,0.68733,19.556
167.57,78.54,5000,150,0.68733,19.556
167.58,78.54,5000,150,0.68733,19.556
167.59,78.54,5000,150,0.68733,19.556
167.6,78.54,5000,150,0.68733,19.556
167.61,78.54,5000,150,0.68733,19.556
167.62,78.54,5000,150,0.68733,19.556
167.63,78.54,5000,150,0.68733,19.556
167.64,78.54,5000,150,0.68733,19.556
167.65,78.54,5000,150,0.68733,19.556
167.66,78.54,5000,150,0.68733,19.556
167.67,78.54,5000,150,0.68733,19.556
167.68,78.54,5000,150,0.68733,19.556
167.69,78.54,5000,150,0.68733,19.556
167.7,78.54,5000,150,0.68733,19.556
167.71,78.54,5000,150,0.68733,19.556
167.72,78.54,5000,150,0.68733,19.556
167.73,78.54,5000,150,0.68733,19.556
167.74,78.54,5000,150,0.68733,19.556
167.75,78.54,5000,150,0.68733,19.556
167.76,78.54,5000,150,0.68733,19.556
167.77,78.54,5000,150,0.68733,19.556
167.78,78.54,5000,150,0.68733,19.556
167.79,78.54,5000,150,0.68733,19.556
167.8,78.54,5000,150,0.68733,19.556
167.81,78.54,5000,150,0.68733,19.556
167.82,78.54,5000,150,0.68733,19.556
167.83,78.54,5000,150,0.68733,19.556
167.84,78.54,5000,150,0.68733,19.556
167.85,78.54,5000,150,0.68733,19.556
167.86,78.54,5000,150,0.68733,19.556
167.87,78.54,5000,150,0.68733,19.556
167.88,78.54,5000,150,0.68733,19.556
167.89,78.54,5000,150,0.68733,19.556
167.9,78.54,5000,150,0.68733,19.556
167.91,78.54,5000,150,0.68733,19.556
167.92,78.54,5000,150,0.68733,19.556
167.93,78.54,5000,150,0.68733,19.556
167.94,78.54,5000,150,0.68733,19.556
167.95,78.54,5000,150,0.68733,19.556
167.96,78.54,5000,150,0.68733,19.556
167.97,78.54,5000,150,0.68733,19.556
167.98,78.54,5000,150,0.68733,19.556
167.99,78.54,5000,150,0.68733,19.556
168,78.54,5000,150,0.68733,19.556
168.01,78.54,5000,150,0.68733,19.556
168.02,78.54,5000,150,0.68733,19.556
168.03,78.54,5000,150,0.68733,19.556
168.04,78.54,5000,150,0.68733,19.556
168.05,78.54,5000,150,0.68733,19.556
168.06,78.54,5000,150,0.68733,19.556
168.07,78.54,5000,150,0.68733,19.556
168.08,78.54,5000,150,0.68733,19.556
168.09,78.54,5000,150,0.68733,19.556
168.1,78.54,5000,150,0.68733,19.556
168.11,78.54,5000,150,0.68733,19.556
168.12,78.54,5000,150,0.68733,19.556
168.13,78.54,5000,150,0.68733,19.556
168.14,78.54,5000,150,0.68733,19.556
168.15,78.54,5000,150,0.68733,19.556
168.16,78.54,5000,150,0.68733,19.556
168.17,78.54,5000,150,0.68733,19.556
168.18,78.54,5000,150,0.68733,19.556
168.19,78.54,5000,150,0.68733,19.556
168.2,78.54,5000,150,0.68733,19.556
168.21,78.54,5000,150,0.68733,19.556
168.22,78.54,5000,150,0.68733,19.556
168.23,78.54,5000,150,0.68733,19.556
168.24,78.54,5000,150,0.68733,19.556
168.25,78.54,5000,150,0.68733,19.556
168.26,78.54,5000,150,0.68733,19.556
168.27,78.54,5000,150,0.68733,19.556
168.28,78.54,5000,150,0.68733,19.556
168.29,78.54,5000,150,0.68733,19.556
168.3,78.54,5000,150,0.68733,19.556
168.31,78.54,5000,150,0.68733,19.556
168.32,78.54,5000,150,0.68733,19.556
168.33,78.54,5000,150,0.68733,19.556
168.34,78.54,5000,150,0.68733,19.556
168.35,78.54,5000,150,0.68733,19.556
168.36,78.54,5000,150,0.68733,19.556
168.37,78.54,5000,150,0.68733,19.556
168.38,78.54,5000,150,0.68733,19.556
168.39,78.54,5000,150,0.68733,19.556
168.4,78.54,5000,150,0.68733,19.556
168.41,78.54,5000,150,0.68733,19.556
168.42,78.54,5000,150,0.68733,19.556
168.43,78.54,5000,150,0.68733,19.556
168.44,78.54,5000,150,0.68733,19.556
168.45,78.54,5000,150,0.68733,19.556
168.46,78.54,5000,150,0.68733,19.556
168.47,78.54,5000,150,0.68733,19.556
168.48,78.54,5000,150,0.68733,19.556
168.49,78.54,5000,150,0.68733,19.556
168.5,78.54,5000,150,0.68733,19.556
168.51,78.54,5000,150,0.68733,19.556
168.52,78.54,5000,150,0.68733,19.556
168.53,78.54,5000,150,0.68733,19.556
168.54,78.54,5000,150,0.68733,19.556
168.55,78.54,5000,150,0.68733,19.556
168.56,78.54,5000,150,0.68733,19.556
168.57,78.54,5000,150,0.68733,19.556
168.58,78.54,5000,150,0.68733,19.556
168.59,78.54,5000,150,0.68733,19.556
168.6,78.54,5000,150,0.68733,19.556
168.61,78.54,5000,150,0.68733,19.556
168.62,78.54,5000,150,0.68733,19.556
168.63,78.54,5000,150,0.68733,19.556
168.64,78.54,5000,150,0.68733,19.556
168.65,78.54,5000,150,0.68733,19.556
168.66,78.54,5000,150,0.68733,19.556
168.67,78.54,5000,150,0.68733,19.556
168.68,78.54,5000,150,0.68733,19.556
168.69,78.54,5000,150,0.68733,19.556
168.7,78.54,5000,150,0.68733,19.556
168.71,78.54,5000,150,0.68733,19.556
168.72,78.54,5000,150,0.68733,19.556
168.73,78.54,5000,150,0.68733,19.556
168.74,78.54,5000,150,0.68733,19.556
168.75,78.54,5000,150,0.68733,19.556
168.76,78.54,5000,150,0.68733,19.556
168.77,78.54,5000,150,0.68733,19.556
168.78,78.54,5000,150,0.68733,19.556
168.79,78.54,5000,150,0.68733,19.556
168.8,78.54,5000,150,0.68733,19.556
168.81,78.54,5000,150,0.68733,19.556
168.82,78.54,5000,150,0.68733,19.556
168.83,78.54,5000,150,0.68733,19.556
168.84,78.54,5000,150,0.68733,19.556
168.85,78.54,5000,150,0.68733,19.556
168.86,78.54,5000,150,0.68733,19.556
168.87,78.54,5000,150,0.68733,19.556
168.88,78.54,5000,150,0.68733,19.556
168.89,78.54,5000,150,0.68733,19.556
168.9,78.54,5000,150,0.68733,19.556
168.91,78.54,5000,150,0.68733,19.556
168.92,78.54,5000,150,0.68733,19.556
168.93,78.54,5000,150,0.68733,19.556
168.94,78.54,5000,150,0.68733,19.556
168.95,78.54,5000,150,0.68733,19.556
168.96,78.54,5000,150,0.68733,19.556
168.97,78.54,5000,150,0.68733,19.556
168.98,78.54,5000,150,0.68733,19.556
168.99,78.54,5000,150,0.68733,19.556
169,78.54,5000,150,0.68733,19.556
169.01,78.54,5000,150,0.68733,19.556
169.02,78.54,5000,150,0.68733,19.556
169.03,78.54,5000,150,0.68733,19.556
169.04,78.54,5000,150,0.68733,19.556
169.05,78.54,5000,150,0.68733,19.556
169.06,78.54,5000,150,0.68733,19.556
169.07,78.54,5000,150,0.68733,19.556
169.08,78.54,5000,150,0.68733,19.556
169.09,78.54,5000,150,0.68733,19.556
169.1,78.54,5000,150,0.68733,19.556
169.11,78.54,5000,150,0.68733,19.556
169.12,78.54,5000,150,0.68733,19.556
169.13,78.54,5000,150,0.68733,19.556
169.14,78.54,5000,150,0.68733,19.556
169.15,78.54,5000,150,0.68733,19.556
169.16,78.54,5000,150,0.68733,19.556
169.17,78.54,5000,150,0.68733,19.556
169.18,78.54,5000,150,0.68733,19.556
169.19,78.54,5000,150,0.68733,19.556
169.2,78.54,5000,150,0.68733,19.556
169.21,78.54,5000,150,0.68733,19.556
169.22,78.54,5000,150,0.68733,19.556
169.23,78.54,5000,150,0.68733,19.556
169.24,78.54,5000,150,0.68733,19.556
169.25,78.54,5000,150,0.68733,19.556
169.26,78.54,5000,150,0.68733,19.556
169.27,78.54,5000,150,0.68733,19.556
169.28,78.54,5000,150,0.68733,19.556
169.29,78.54,5000,150,0.68733,19.556
169.3,78.54,5000,150,0.68733,19.556
169.31,78.54,5000,150,0.68733,19.556
169.32,78.54,5000,150,0.68733,19.556
169.33,78.54,5000,150,0.68733,19.556
169.34,78.54,5000,150,0.68733,19.556
169.35,78.54,5000,150,0.68733,19.556
169.36,78.54,5000,150,0.68733,19.556
169.37,78.54,5000,150,0.68733,19.556
169.38,78.54,5000,150,0.68733,19.556
169.39,78.54,5000,150,0.68733,19.556
169.4,78.54,5000,150,0.68733,19.556
169.41,78.54,5000,150,0.68733,19.556
169.42,78.54,5000,150,0.68733,19.556
169.43,78.54,5000,150,0.68733,19.556
169.44,78.54,5000,150,0.68733,19.556
169.45,78.54,5000,150,0.68733,19.556
169.46,78.54,5000,150,0.68733,19.556
169.47,78.54,5000,150,0.68733,19.556
169.48,78.54,5000,150,0.68733,19.556
169.49,78.54,5000,150,0.68733,19.556
169.5,78.54,5000,150,0.68733,19.556
169.51,78.54,5000,150,0.68733,19.556
169.52,78.54,5000,150,0.68733,19.556
169.53,78.54,5000,150,0.68733,19.556
169.54,78.54,5000,150,0.68733,19.556
169.55,78.54,5000,150,0.68733,19.556
169.56,78.54,5000,150,0.68733,19.556
169.57,78.54,5000,150,0.68733,19.556
169.58,78.54,5000,150,0.68733,19.556
169.59,78.54,5000,150,0.68733,19.556
169.6,78.54,5000,150,0.68733,19.556
169.61,78.54,5000,150,0.68733,19.556
169.62,78.54,5000,150,0.68733,19.556
169.63,78.54,5000,150,0.68733,19.556
169.64,78.54,5000,150,0.68733,19.556
169.65,78.54,5000,150,0.68733,19.556
169.66,78.54,5000,150,0.68733,19.556
169.67,78.54,5000,150,0.68733,19.556
169.68,78.54,5000,150,0.68733,19.556
169.69,78.54,5000,150,0.68733,19.556
169.7,78.54,5000,150,0.68733,19.556
169.71,78.54,5000,150,0.68733,19.556
169.72,78.54,5000,150,0.68733,19.556
169.73,78.54,5000,150,0.68733,19.556
169.74,78.54,5000,150,0.68733,19.556
169.75,78.54,5000,150,0.68733,19.556
169.76,78.54,5000,150,0.68733,19.556
169.77,78.54,5000,150,0.68733,19.556
169.78,78.54,5000,150,0.68733,19.556
169.79,78.54,5000,150,0.68733,19.556
169.8,78.54,5000,150,0.68733,19.556
169.81,78.54,5000,150,0.68733,19.556
169.82,78.54,5000,150,0.68733,19.556
169.83,78.54,5000,150,0.68733,19.556
169.84,78.54,5000,150,0.68733,19.556
169.85,78.54,5000,150,0.68733,19.556
169.86,78.54,5000,150,0.68733,19.556
169.87,78.54,5000,150,0.68733,19.556
169.88,78.54,5000,150,0.68733,19.556
169.89,78.54,5000,150,0.68733,19.556
169.9,78.54,5000,150,0.68733,19.556
169.91,78.54,5000,150,0.68733,19.556
169.92,78.54,5000,150,0.68733,19.556
169.93,78.54,5000,150,0.68733,19.556
169.94,78.54,5000,150,0.68733,19.556
169.95,78.54,5000,150,0.68733,19.556
169.96,78.54,5000,150,0.68733,19.556
169.97,78.54,5000,150,0.68733,19.556
169.98,78.54,5000,150,0.68733,19.556
169.99,78.54,5000,150,0.68733,19.556
170,78.54,5000,150,0.68733,19.556
170.01,78.54,5000,150,0.68733,19.556
170.02,78.54,5000,150,0.68733,19.556
170.03,78.54,5000,150,0.68733,19.556
170.04,78.54,5000,150,0.68733,19.556
170.05,78.54,5000,150,0.68733,19.556
170.06,78.54,5000,150,0.68733,19.556
170.07,78.54,5000,150,0.68733,19.556
170.08,78.54,5000,150,0.68733,19.556
170.09,78.54,5000,150,0.68733,19.556
170.1,78.54,5000,150,0.68733,19.556
170.11,78.54,5000,150,0.68733,19.556
170.12,78.54,5000,150,0.68733,19.556
170.13,78.54,5000,150,0.68733,19.556
170.14,78.54,5000,150,0.68733,19.556
170.15,78.54,5000,150,0.68733,19.556
170.16,78.54,5000,150,0.68733,19.556
170.17,78.54,5000,150,0.68733,19.556
170.18,78.54,5000,150,0.68733,19.556
170.19,78.54,5000,150,0.68733,19.556
170.2,78.54,5000,150,0.68733,19.556
170.21,78.54,5000,150,0.68733,19.556
170.22,78.54,5000,150,0.68733,19.556
170.23,78.54,5000,150,0.68733,19.556
170.24,78.54,5000,150,0.68733,19.556
170.25,78.54,5000,150,0.68733,19.556
170.26,78.54,5000,150,0.68733,19.556
170.27,78.54,5000,150,0.68733,19.556
170.28,78.54,5000,150,0.68733,19.556
