"time","J1.der(w)","clutch1.der(phi_rel)","clutch1.der(w_rel)","J2.der(phi)","clutch2.der(phi_rel)","clutch2.der(w_rel)","J1.w","J1.der(phi)","clutch1.phi_rel","clutch1.w_rel","clutch1.w_relfric","J2.phi","clutch2.phi_rel","clutch2.w_rel","clutch2.w_relfric","J1.phi","J1.flange_b.phi","clutch1.flange_a.phi","J1.flange_a.phi","torque.flange.phi","J1.a","clutch1.a_rel","clutch1.a_relfric","clutch1.fn","clutch1.f_normalized","sin2.y","clutch1.flange_b.tau","clutch1.tau0","clutch1.tau0_max","clutch1.sa","clutch1.lossPower","J2.w","J2.a","J2.der(w)","J2.der(phi,2)","clutch2.a_rel","clutch2.a_relfric","clutch2.fn","step1.y","clutch2.flange_b.tau","J3.flange_a.tau","clutch2.tau0","clutch2.tau0_max","clutch2.sa","clutch2.lossPower","J3.phi","J3.w","J3.a","J3.der(w)","clutch3.a_rel","clutch3.a_relfric","clutch3.fn","clutch3.flange_b.tau","clutch3.tau","clutch3.flange_a.tau","J4.flange_a.tau","J3.flange_b.tau","clutch3.tau0","clutch3.tau0_max","clutch3.sa","clutch3.lossPower","J4.phi","J4.w","J4.der(phi)","fixed.flange.tau","torque.tau","J1.der(phi,2)","clutch1.der(phi_rel,2)","clutch2.der(phi_rel,2)","clutch3.der(phi_rel,2)","clutch2.mode","clutch2.free"
0.324,-16.03115127,-4.246844359,25.21683149,3.15173866,-3.15173866,-9.185680214,7.398583019,7.398583019,-2.314603866,-4.246844359,-4.246844359,0.5177266276,-0.5177266276,-3.15173866,-3.15173866,2.832330493,2.832330493,2.832330493,2.832330493,2.832330493,-16.03115127,25.21683149,25.21683149,18.37136043,0.9185680214,0.9185680214,-9.185680214,9.185680214,10.10424824,15.11258325,39.0101542,3.15173866,9.185680214,9.185680214,9.185680214,-9.185680214,-9.185680214,0,0,0,-0,0,0,-9.185680214,-0,8.10462808e-015,2.26485497e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,8.10462808e-015,2.26485497e-014,2.26485497e-014,6.845471059,-6.845471059,-16.03115127,25.21683149,-9.185680214,0,2,1
0.327,-16.67182461,-4.170244152,25.84253852,3.179273283,-3.179273283,-9.170713913,7.349517435,7.349517435,-2.327230063,-4.170244152,-4.170244152,0.5272231561,-0.5272231561,-3.179273283,-3.179273283,2.854453219,2.854453219,2.854453219,2.854453219,2.854453219,-16.67182461,25.84253852,25.84253852,18.34142783,0.9170713913,0.9170713913,-9.170713913,9.170713913,10.0877853,15.75475322,38.24411607,3.179273283,9.170713913,9.170713913,9.170713913,-9.170713913,-9.170713913,0,0,0,-0,0,0,-9.170713913,-0,8.10462808e-015,2.309263891e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,8.10462808e-015,2.309263891e-014,2.309263891e-014,7.501110696,-7.501110696,-16.67182461,25.84253852,-9.170713913,0,2,1
0.33,-17.24578722,-4.091865681,26.4014045,3.206762812,-3.206762812,-9.155617276,7.298628492,7.298628492,-2.339623783,-4.091865681,-4.091865681,0.5368022211,-0.5368022211,-3.206762812,-3.206762812,2.876426004,2.876426004,2.876426004,2.876426004,2.876426004,-17.24578722,26.4014045,26.4014045,18.31123455,0.9155617276,0.9155617276,-9.155617276,9.155617276,10.071179,16.33022549,37.46355612,3.206762812,9.155617276,9.155617276,9.155617276,-9.155617276,-9.155617276,0,0,0,-0,0,0,-9.155617276,-0,7.882583475e-015,2.353672812e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,7.882583475e-015,2.353672812e-014,2.353672812e-014,8.090169944,-8.090169944,-17.24578722,26.4014045,-9.155617276,0,2,1
0.333,-17.74781079,-4.011915772,26.8882013,3.234206856,-3.234206856,-9.140390517,7.246122627,7.246122627,-2.351779939,-4.011915772,-4.011915772,0.5464636868,-0.5464636868,-3.234206856,-3.234206856,2.898243626,2.898243626,2.898243626,2.898243626,2.898243626,-17.74781079,26.8882013,26.8882013,18.28078103,0.9140390517,0.9140390517,-9.140390517,9.140390517,10.05442957,16.83377174,36.67047687,3.234206856,9.140390517,9.140390517,9.140390517,-9.140390517,-9.140390517,0,0,0,-0,0,0,-9.140390517,-0,7.66053887e-015,2.26485497e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,7.66053887e-015,2.26485497e-014,2.26485497e-014,8.60742027,-8.60742027,-17.74781079,26.8882013,-9.140390517,0,2,1
0.336,-18.17330438,-3.930616972,27.29833823,3.261605025,-3.261605025,-9.125033854,7.192221997,7.192221997,-2.363694107,-3.930616972,-3.930616972,0.5562074161,-0.5562074161,-3.261605025,-3.261605025,2.919901523,2.919901523,2.919901523,2.919901523,2.919901523,-18.17330438,27.29833823,27.29833823,18.25006771,0.9125033854,0.9125033854,-9.125033854,9.125033854,10.03753724,17.26080099,35.86701294,3.261605025,9.125033854,9.125033854,9.125033854,-9.125033854,-9.125033854,0,0,0,-0,0,0,-9.125033854,-0,7.438494265e-015,2.220446049e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,7.438494265e-015,2.220446049e-014,2.220446049e-014,9.048270525,-9.048270525,-18.17330438,27.29833823,-9.125033854,0,2,1
0.339,-18.51835519,-3.848206362,27.6279027,3.288956929,-3.288956929,-9.109547503,7.137163291,7.137163291,-2.375362608,-3.848206362,-3.848206362,0.5660332706,-0.5660332706,-3.288956929,-3.288956929,2.941395879,2.941395879,2.941395879,2.941395879,2.941395879,-18.51835519,27.6279027,27.6279027,18.21909501,0.9109547503,0.9109547503,-9.109547503,9.109547503,10.02050225,17.60740044,35.05541865,3.288956929,9.109547503,9.109547503,9.109547503,-9.109547503,-9.109547503,0,0,0,-0,0,0,-9.109547503,-0,7.549516567e-015,2.220446049e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,7.549516567e-015,2.220446049e-014,2.220446049e-014,9.40880769,-9.40880769,-18.51835519,27.6279027,-9.109547503,0,2,1
0.342,-18.7797633,-3.764931631,27.87369498,3.316262181,-3.316262181,-9.093931685,7.081193811,7.081193811,-2.386782502,-3.764931631,-3.764931631,0.575941111,-0.575941111,-3.316262181,-3.316262181,2.962723613,2.962723613,2.962723613,2.962723613,2.962723613,-18.7797633,27.87369498,27.87369498,18.18786337,0.9093931685,0.9093931685,-9.093931685,9.093931685,10.00332485,17.87037013,34.23803105,3.316262181,9.093931685,9.093931685,9.093931685,-9.093931685,-9.093931685,0,0,0,-0,0,0,-9.093931685,-0,7.771561172e-015,2.26485497e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,7.771561172e-015,2.26485497e-014,2.26485497e-014,9.685831611,-9.685831611,-18.7797633,27.87369498,-9.093931685,0,2,1
0.345,-18.95507003,-3.681048495,28.03325665,3.34352039,-3.34352039,-9.078186623,7.024568885,7.024568885,-2.397951593,-3.681048495,-3.681048495,0.5859307967,-0.5859307967,-3.34352039,-3.34352039,2.98388239,2.98388239,2.98388239,2.98388239,2.98388239,-18.95507003,28.03325665,28.03325665,18.15637325,0.9078186623,0.9078186623,-9.078186623,9.078186623,9.986005285,18.04725137,33.4172452,3.34352039,9.078186623,9.078186623,9.078186623,-9.078186623,-9.078186623,0,0,0,-0,0,0,-9.078186623,-0,7.882583475e-015,2.309263891e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,7.882583475e-015,2.309263891e-014,2.309263891e-014,9.876883406,-9.876883406,-18.95507003,28.03325665,-9.078186623,0,2,1
0.348,-19.04257982,-3.596818415,28.10489236,3.370731171,-3.370731171,-9.062312539,6.967549586,6.967549586,-2.408868452,-3.596818415,-3.596818415,0.5960021859,-0.5960021859,-3.370731171,-3.370731171,3.004870638,3.004870638,3.004870638,3.004870638,3.004870638,-19.04257982,28.10489236,28.10489236,18.12462508,0.9062312539,0.9062312539,-9.062312539,9.062312539,9.968543793,18.13634857,32.59549262,3.370731171,9.062312539,9.062312539,9.062312539,-9.062312539,-9.062312539,0,0,0,-0,0,0,-9.062312539,-0,7.993605777e-015,2.26485497e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,7.993605777e-015,2.26485497e-014,2.26485497e-014,9.980267284,-9.980267284,-19.04257982,28.10489236,-9.062312539,0,2,1
0.351,-19.04137526,-3.512506619,28.08768492,3.397894137,-3.397894137,-9.04630966,6.910400756,6.910400756,-2.419532433,-3.512506619,-3.512506619,0.6061551359,-0.6061551359,-3.397894137,-3.397894137,3.025687569,3.025687569,3.025687569,3.025687569,3.025687569,-19.04137526,28.08768492,28.08768492,18.09261932,0.904630966,0.904630966,-9.04630966,9.04630966,9.950940626,18.1367443,31.77522256,3.397894137,9.04630966,9.04630966,9.04630966,-9.04630966,-9.04630966,0,0,0,-0,0,0,-9.04630966,-0,8.215650382e-015,2.220446049e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,8.215650382e-015,2.220446049e-014,2.220446049e-014,9.995065604,-9.995065604,-19.04137526,28.08768492,-9.04630966,0,2,1
0.354,-18.95132523,-3.428380043,27.98150344,3.425008901,-3.425008901,-9.030178213,6.853388944,6.853388944,-2.429943686,-3.428380043,-3.428380043,0.6163895025,-0.6163895025,-3.425008901,-3.425008901,3.046333189,3.046333189,3.046333189,3.046333189,3.046333189,-18.95132523,27.98150344,27.98150344,18.06035643,0.9030178213,0.9030178213,-9.030178213,9.030178213,9.933196035,18.04830741,30.95888277,3.425008901,9.030178213,9.030178213,9.030178213,-9.030178213,-9.030178213,0,0,0,-0,0,0,-9.030178213,-0,8.326672685e-015,2.26485497e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,8.326672685e-015,2.26485497e-014,2.26485497e-014,9.921147013,-9.921147013,-18.95132523,27.98150344,-9.030178213,0,2,1
0.357,-18.77308605,-3.344705026,27.78700447,3.452075078,-3.452075078,-9.013918427,6.796780103,6.796780103,-2.440103167,-3.344705026,-3.344705026,0.6267051407,-0.6267051407,-3.452075078,-3.452075078,3.066808307,3.066808307,3.066808307,3.066808307,3.066808307,-18.77308605,27.78700447,27.78700447,18.02783685,0.9013918427,0.9013918427,-9.013918427,9.013918427,9.91531027,17.8716942,30.14889826,3.452075078,9.013918427,9.013918427,9.013918427,-9.013918427,-9.013918427,0,0,0,-0,0,0,-9.013918427,-0,8.326672685e-015,2.176037128e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,8.326672685e-015,2.176037128e-014,2.176037128e-014,9.759167619,-9.759167619,-18.77308605,27.78700447,-9.013918427,0,2,1
0.36,-18.5080957,-3.261744527,27.50562623,3.479092283,-3.479092283,-8.997530534,6.74083681,6.74083681,-2.450012626,-3.261744527,-3.261744527,0.637101904,-0.637101904,-3.479092283,-3.479092283,3.08711453,3.08711453,3.08711453,3.08711453,3.08711453,-18.5080957,27.50562623,27.50562623,17.99506107,0.8997530534,0.8997530534,-8.997530534,8.997530534,9.897283587,17.60834264,29.34764597,3.479092283,8.997530534,8.997530534,8.997530534,-8.997530534,-8.997530534,0,0,0,-0,0,0,-8.997530534,-0,8.437694987e-015,2.176037128e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,8.437694987e-015,2.176037128e-014,2.176037128e-014,9.510565163,-9.510565163,-18.5080957,27.50562623,-8.997530534,0,2,1
0.363,-18.15856102,-3.179755974,27.13957579,3.506060133,-3.506060133,-8.981014765,6.685816107,6.685816107,-2.459674598,-3.179755974,-3.179755974,0.6475796451,-0.6475796451,-3.506060133,-3.506060133,3.107254243,3.107254243,3.107254243,3.107254243,3.107254243,-18.15856102,27.13957579,27.13957579,17.96202953,0.8981014765,0.8981014765,-8.981014765,8.981014765,9.879116242,17.26045955,28.55743535,3.506060133,8.981014765,8.981014765,8.981014765,-8.981014765,-8.981014765,0,0,0,-0,0,0,-8.981014765,-0,8.437694987e-015,2.220446049e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,8.437694987e-015,2.220446049e-014,2.220446049e-014,9.177546257,-9.177546257,-18.15856102,27.13957579,-8.981014765,0,2,1
0.366,-17.72743816,-3.098988962,26.69180951,3.532978244,-3.532978244,-8.964371356,6.631967206,6.631967206,-2.469092377,-3.098988962,-3.098988962,0.6581382151,-0.6581382151,-3.532978244,-3.532978244,3.127230592,3.127230592,3.127230592,3.127230592,3.127230592,-17.72743816,26.69180951,26.69180951,17.92874271,0.8964371356,0.8964371356,-8.964371356,8.964371356,9.860808492,16.83100102,27.78048788,3.532978244,8.964371356,8.964371356,8.964371356,-8.964371356,-8.964371356,0,0,0,-0,0,0,-8.964371356,-0,8.54871729e-015,2.176037128e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,8.54871729e-015,2.176037128e-014,2.176037128e-014,8.7630668,-8.7630668,-17.72743816,26.69180951,-8.964371356,0,2,1
0.369,-17.21840629,-3.019683273,26.16600683,3.559846234,-3.559846234,-8.947600544,6.579529507,6.579529507,-2.478269989,-3.019683273,-3.019683273,0.6687774644,-0.6687774644,-3.559846234,-3.559846234,3.147047453,3.147047453,3.147047453,3.147047453,3.147047453,-17.21840629,26.16600683,26.16600683,17.89520109,0.8947600544,0.8947600544,-8.947600544,8.947600544,9.842360599,16.32364623,27.0189197,3.559846234,8.947600544,8.947600544,8.947600544,-8.947600544,-8.947600544,0,0,0,-0,0,0,-8.947600544,-0,8.54871729e-015,2.220446049e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,8.54871729e-015,2.220446049e-014,2.220446049e-014,8.270805743,-8.270805743,-17.21840629,26.16600683,-8.947600544,0,2,1
0.372,-16.63583499,-2.942066632,25.56653756,3.58666372,-3.58666372,-8.930702567,6.528730352,6.528730352,-2.487212162,-2.942066632,-2.942066632,0.679497242,-0.679497242,-3.58666372,-3.58666372,3.166709404,3.166709404,3.166709404,3.166709404,3.166709404,-16.63583499,25.56653756,25.56653756,17.86140513,0.8930702567,0.8930702567,-8.930702567,8.930702567,9.823772824,15.74276474,26.27472202,3.58666372,8.930702567,8.930702567,8.930702567,-8.930702567,-8.930702567,0,0,0,-0,0,0,-8.930702567,-0,8.659739592e-015,2.131628207e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,8.659739592e-015,2.131628207e-014,2.131628207e-014,7.705132428,-7.705132428,-16.63583499,25.56653756,-8.930702567,0,2,1
0.375,-15.98474548,-2.866352729,24.89842314,3.613430322,-3.613430322,-8.913677664,6.479783051,6.479783051,-2.495924287,-2.866352729,-2.866352729,0.6902973958,-0.6902973958,-3.613430322,-3.613430322,3.186221683,3.186221683,3.186221683,3.186221683,3.186221683,-15.98474548,24.89842314,24.89842314,17.82735533,0.8913677664,0.8913677664,-8.913677664,8.913677664,9.805045431,15.09337771,25.54974429,3.613430322,8.913677664,8.913677664,8.913677664,-8.913677664,-8.913677664,0,0,0,-0,0,0,-8.913677664,-0,8.770761895e-015,2.131628207e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,8.770761895e-015,2.131628207e-014,2.131628207e-014,7.071067812,-7.071067812,-15.98474548,24.89842314,-8.913677664,0,2,1
0.378,-15.27076598,-2.792739197,24.16729206,3.640145659,-3.640145659,-8.896526079,6.432884856,6.432884856,-2.504412374,-2.792739197,-2.792739197,0.7011777727,-0.7011777727,-3.640145659,-3.640145659,3.205590147,3.205590147,3.205590147,3.205590147,3.205590147,-15.27076598,24.16729206,24.16729206,17.79305216,0.8896526079,0.8896526079,-8.896526079,8.896526079,9.786178687,14.38111337,24.8456771,3.640145659,8.896526079,8.896526079,8.896526079,-8.896526079,-8.896526079,0,0,0,-0,0,0,-8.896526079,-0,8.992806499e-015,2.087219286e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,8.992806499e-015,2.087219286e-014,2.087219286e-014,6.374239897,-6.374239897,-15.27076598,24.16729206,-8.896526079,0,2,1
0.381,-14.50008183,-2.721405943,23.37932989,3.666809352,-3.666809352,-8.879248054,6.388215296,6.388215296,-2.512682999,-2.721405943,-2.721405943,0.7121382181,-0.7121382181,-3.666809352,-3.666809352,3.224821217,3.224821217,3.224821217,3.224821217,3.224821217,-14.50008183,23.37932989,23.37932989,17.75849611,0.8879248054,0.8879248054,-8.879248054,8.879248054,9.767172859,13.61215703,24.16403843,3.666809352,8.879248054,8.879248054,8.879248054,-8.879248054,-8.879248054,0,0,0,-0,0,0,-8.879248054,-0,8.992806499e-015,2.131628207e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,8.992806499e-015,2.131628207e-014,2.131628207e-014,5.620833779,-5.620833779,-14.50008183,23.37932989,-8.879248054,0,2,1
0.384,-13.67938058,-2.652513512,22.54122441,3.693421022,-3.693421022,-8.861843835,6.345934534,6.345934534,-2.520743248,-2.652513512,-2.652513512,0.7231785768,-0.7231785768,-3.693421022,-3.693421022,3.243921824,3.243921824,3.243921824,3.243921824,3.243921824,-13.67938058,22.54122441,22.54122441,17.72368767,0.8861843835,0.8861843835,-8.861843835,8.861843835,9.748028219,12.79319619,23.50616052,3.693421022,8.861843835,8.861843835,8.861843835,-8.861843835,-8.861843835,0,0,0,-0,0,0,-8.861843835,-0,8.992806499e-015,2.176037128e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,8.992806499e-015,2.176037128e-014,2.176037128e-014,4.817536741,-4.817536741,-13.67938058,22.54122441,-8.861843835,0,2,1
0.387,-12.81579258,-2.586201721,21.66010625,3.719980289,-3.719980289,-8.84431367,6.306182011,6.306182011,-2.528600659,-2.586201721,-2.586201721,0.7342986919,-0.7342986919,-3.719980289,-3.719980289,3.262899351,3.262899351,3.262899351,3.262899351,3.262899351,-12.81579258,21.66010625,21.66010625,17.68862734,0.884431367,0.884431367,-8.84431367,8.84431367,9.728745037,11.93136121,22.87317924,3.719980289,8.84431367,8.84431367,8.84431367,-8.84431367,-8.84431367,0,0,0,-0,0,0,-8.84431367,-0,8.992806499e-015,2.26485497e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,8.992806499e-015,2.26485497e-014,2.26485497e-014,3.971478906,-3.971478906,-12.81579258,21.66010625,-8.84431367,0,2,1
0.39,-11.91682775,-2.522588445,20.74348556,3.746486778,-3.746486778,-8.826657808,6.269075223,6.269075223,-2.536263156,-2.522588445,-2.522588445,0.7454984057,-0.7454984057,-3.746486778,-3.746486778,3.281761562,3.281761562,3.281761562,3.281761562,3.281761562,-11.91682775,20.74348556,20.74348556,17.65331562,0.8826657808,0.8826657808,-8.826657808,8.826657808,9.709323589,11.03416197,22.266025,3.746486778,8.826657808,8.826657808,8.826657808,-8.826657808,-8.826657808,0,0,0,-0,0,0,-8.826657808,-0,8.992806499e-015,2.309263891e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,8.992806499e-015,2.309263891e-014,2.309263891e-014,3.090169944,-3.090169944,-11.91682775,20.74348556,-8.826657808,0,2,1
0.393,-10.99030891,-2.461768546,19.79918541,3.772940111,-3.772940111,-8.808876499,6.234708657,6.234708657,-2.543738983,-2.461768546,-2.461768546,0.7567775594,-0.7567775594,-3.772940111,-3.772940111,3.300516542,3.300516542,3.300516542,3.300516542,3.300516542,-10.99030891,19.79918541,19.79918541,17.617753,0.8808876499,0.8808876499,-8.808876499,8.808876499,9.689764149,10.10942126,21.6854151,3.772940111,8.808876499,8.808876499,8.808876499,-8.808876499,-8.808876499,0,0,0,-0,0,0,-8.808876499,-0,9.103828802e-015,2.353672812e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,9.103828802e-015,2.353672812e-014,2.353672812e-014,2.181432414,-2.181432414,-10.99030891,19.79918541,-8.808876499,0,2,1
0.396,-10.04430233,-2.403819463,18.83527233,3.799339792,-3.799339792,-8.790969997,6.203159255,6.203159255,-2.551036274,-2.403819463,-2.403819463,0.7681361672,-0.7681361672,-3.799339792,-3.799339792,3.319172441,3.319172441,3.319172441,3.319172441,3.319172441,-10.04430233,18.83527233,18.83527233,17.58193999,0.8790969997,0.8790969997,-8.790969997,8.790969997,9.670066997,9.165205333,21.13190478,3.799339792,8.790969997,8.790969997,8.790969997,-8.790969997,-8.790969997,0,0,0,-0,0,0,-8.790969997,-0,9.214851104e-015,2.486899575e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,9.214851104e-015,2.486899575e-014,2.486899575e-014,1.253332336,-1.253332336,-10.04430233,18.83527233,-8.790969997,0,2,1
0.399,-9.087046146,-2.348781598,17.8599847,3.825685562,-3.825685562,-8.772938556,6.17446716,6.17446716,-2.558164273,-2.348781598,-2.348781598,0.7795738855,-0.7795738855,-3.825685562,-3.825685562,3.337738159,3.337738159,3.337738159,3.337738159,3.337738159,-9.087046146,17.8599847,17.8599847,17.54587711,0.8772938556,0.8772938556,-8.772938556,8.772938556,9.650232411,8.209752291,20.60571664,3.825685562,8.772938556,8.772938556,8.772938556,-8.772938556,-8.772938556,0,0,0,-0,0,0,-8.772938556,-0,9.325873407e-015,2.486899575e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,9.325873407e-015,2.486899575e-014,2.486899575e-014,0.3141075908,-0.3141075908,-9.087046146,17.8599847,-8.772938556,0,2,1
0.402,-8.126877236,-2.31666965,6.881659667,3.831977165,-3.811977165,11.24521757,6.148646815,6.148646815,-2.565151832,-2.31666965,-2.31666965,0.7910703923,-0.7910503876,-3.811977165,-3.811977165,3.356222225,3.356222225,3.356222225,3.356222225,3.356222225,-8.126877236,6.881659667,6.881659667,17.50956486,0.8754782431,0.8754782431,-8.754782431,8.754782431,9.630260674,-2.748601007,20.28193875,3.831977165,-1.245217569,-1.245217569,-1.245217569,11.24521757,11.24521757,20,1,-10,10,10,11,0.2452175687,38.11977165,2.000471713e-005,0.02,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,9.758253233e-015,2.594452431e-014,2.594452431e-014,-0.6279051953,0.6279051953,-8.126877236,6.881659667,11.24521757,-10,-1,0
0.405,-7.172157232,-2.297484999,5.908659114,3.828214098,-3.778214098,11.26349812,6.125699096,6.125699096,-2.572072913,-2.297484999,-2.297484999,0.802560682,-0.8024356765,-3.778214098,-3.778214098,3.374633595,3.374633595,3.374633595,3.374633595,3.374633595,-7.172157232,5.908659114,5.908659114,17.47300376,0.8736501882,0.8736501882,-8.736501882,8.736501882,9.61015207,-3.701492956,20.07198201,3.828214098,-1.263498118,-1.263498118,-1.263498118,11.26349812,11.26349812,20,1,-10,10,10,11,0.2634981178,37.78214098,0.0001250055154,0.05,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,9.755298782e-015,2.634698015e-014,2.634698015e-014,-1.56434465,1.56434465,-7.172157232,5.908659114,11.26349812,-10,-1,0
0.408,-6.231198296,-2.281198847,4.949295464,3.824395996,-3.744395996,11.28190283,6.105594843,6.105594843,-2.578940934,-2.281198847,-2.281198847,0.8140395973,-0.8137195917,-3.744395996,-3.744395996,3.392980532,3.392980532,3.392980532,3.392980532,3.392980532,-6.231198296,4.949295464,4.949295464,17.43619434,0.8718097168,0.8718097168,-8.718097168,8.718097168,9.589906885,-4.64061142,19.88771321,3.824395996,-1.281902832,-1.281902832,-1.281902832,11.28190283,11.28190283,20,1,-10,10,10,11,0.281902832,37.44395996,0.0003200056084,0.08,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,9.885863829e-015,2.536859611e-014,2.536859611e-014,-2.486898872,2.486898872,-6.231198296,4.949295464,11.28190283,-10,-1,0
0.411,-5.312189348,-2.267761953,4.011757898,3.820522516,-3.710522516,11.30043145,6.088284469,6.088284469,-2.585763893,-2.267761953,-2.267761953,0.8255069846,-0.824901979,-3.710522516,-3.710522516,3.411270877,3.411270877,3.411270877,3.411270877,3.411270877,-5.312189348,4.011757898,4.011757898,17.3991371,0.869956855,0.869956855,-8.69956855,8.69956855,9.569525405,-5.557767507,19.72855056,3.820522516,-1.30043145,-1.30043145,-1.30043145,11.30043145,11.30043145,20,1,-10,10,10,11,0.3004314497,37.10522516,0.0006050056123,0.11,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,9.79164666e-015,2.588207426e-014,2.588207426e-014,-3.387379202,3.387379202,-5.312189348,4.011757898,11.30043145,-10,-1,0
0.414,-4.423123377,-2.257096547,3.104039669,3.816593275,-3.676593275,11.31908371,6.073689822,6.073689822,-2.592550489,-2.257096547,-2.257096547,0.8369626725,-0.8359826669,-3.676593275,-3.676593275,3.429513161,3.429513161,3.429513161,3.429513161,3.429513161,-4.423123377,3.104039669,3.104039669,17.36183259,0.8680916293,0.8680916293,-8.680916293,8.680916293,9.549007922,-6.444968252,19.59366619,3.816593275,-1.319083707,-1.319083707,-1.319083707,11.31908371,11.31908371,20,1,-10,10,10,11,0.3190837074,36.76593275,0.0009800056119,0.14,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,9.944736007e-015,2.700617507e-014,2.700617507e-014,-4.257792916,4.257792916,-4.423123377,3.104039669,11.31908371,-10,-1,0
0.417,-3.571726502,-2.249100497,2.233867162,3.812607891,-3.642607891,11.33785934,6.061708387,6.061708387,-2.599309141,-2.249100497,-2.249100497,0.8484064882,-0.8469614826,-3.642607891,-3.642607891,3.447715629,3.447715629,3.447715629,3.447715629,3.447715629,-3.571726502,2.233867162,2.233867162,17.32428132,0.866214066,0.866214066,-8.66214066,8.66214066,9.528354726,-7.294487564,19.48202486,3.812607891,-1.33785934,-1.33785934,-1.33785934,11.33785934,11.33785934,20,1,-10,10,10,11,0.3378593402,36.42607891,0.001445005613,0.17,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,1.004274788e-014,2.797762022e-014,2.797762022e-014,-5.090414158,5.090414158,-3.571726502,2.233867162,11.33785934,-10,-1,0
0.42,-2.765389396,-2.243648659,1.408631315,3.808565996,-3.608565996,11.35675808,6.052214655,6.052214655,-2.606047638,-2.243648659,-2.243648659,0.8598382633,-0.8578382577,-3.608565996,-3.608565996,3.465885902,3.465885902,3.465885902,3.465885902,3.465885902,-2.765389396,1.408631315,1.408631315,17.28648384,0.8643241919,0.8643241919,-8.643241919,8.643241919,9.507566111,-8.098934796,19.39239814,3.808565996,-1.356758081,-1.356758081,-1.356758081,11.35675808,11.35675808,20,1,-10,10,10,11,0.3567580812,36.08565996,0.002000005612,0.2,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,1.023096538e-014,2.656208586e-014,2.656208586e-014,-5.877852523,5.877852523,-2.765389396,1.408631315,11.35675808,-10,-1,0
