"time","block_in_0031","block_in_3263","key_1_0_0031","key_1_0_3263","key_0_0_0031","key_0_0_3263","rst","enc"
5.048,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.049,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.05,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.051,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.052,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.053,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.054,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.055,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.056,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.057,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.058,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.059,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.06,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.061,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.062,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.063,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.064,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.065,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.066,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.067,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.068,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.069,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.07,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.071,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.072,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.073,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.074,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.075,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.076,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.077,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.078,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.079,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.08,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.081,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.082,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.083,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.084,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.085,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.086,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.087,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.088,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.089,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.09,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.091,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.092,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.093,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.094,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.095,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.096,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.097,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.098,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.099,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.1,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.101,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.102,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.103,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.104,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.105,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.106,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.107,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.108,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.109,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.11,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.111,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.112,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.113,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.114,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.115,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.116,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.117,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.118,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.119,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.12,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.121,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.122,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.123,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.124,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.125,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.126,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.127,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.128,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.129,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.13,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.131,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.132,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.133,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.134,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.135,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.136,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.137,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.138,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.139,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.14,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.141,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.142,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.143,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.144,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.145,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.146,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.147,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.148,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.149,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.15,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.151,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.152,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.153,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.154,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.155,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.156,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.157,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.158,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.159,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.16,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
5.161,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,1,0
5.162,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.163,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.164,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.165,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.166,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.167,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.168,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.169,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.17,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.171,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.172,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.173,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.174,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.175,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.176,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.177,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.178,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.179,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.18,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.181,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.182,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.183,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.184,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.185,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.186,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.187,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.188,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.189,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.19,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.191,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.192,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.193,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.194,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.195,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.196,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.197,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.198,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.199,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.2,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.201,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.202,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.203,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.204,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.205,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.206,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.207,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.208,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.209,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.21,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.211,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.212,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.213,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.214,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.215,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.216,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.217,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.218,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.219,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.22,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.221,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.222,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.223,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.224,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.225,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.226,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.227,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.228,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.229,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.23,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.231,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.232,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.233,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.234,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.235,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.236,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.237,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.238,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.239,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.24,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.241,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.242,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.243,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.244,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.245,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.246,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.247,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.248,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.249,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.25,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.251,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.252,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.253,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.254,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.255,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.256,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.257,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.258,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.259,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.26,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.261,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.262,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.263,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.264,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.265,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.266,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.267,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.268,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.269,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.27,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.271,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.272,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.273,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.274,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.275,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.276,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.277,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
5.278,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
