"time","v_0_out","v_1_out"
5.615,-1296145362,1617721428
5.616,-1296145362,1617721428
5.617,737281296,1617721428
5.618,737281296,1617721428
5.619,737281296,-1212667363
5.62,737281296,-1212667363
5.621,-1675194362,-1212667363
5.622,-1675194362,-1212667363
5.623,-1675194362,957147365
5.624,-1675194362,957147365
5.625,-972014620,957147365
5.626,-972014620,957147365
5.627,-972014620,234289607
5.628,-972014620,234289607
5.629,-613512500,234289607
5.63,-613512500,234289607
5.631,-613512500,-1178466119
5.632,-613512500,-1178466119
5.633,1330140138,-1178466119
5.634,1330140138,-1178466119
5.635,1330140138,706844599
5.636,1330140138,706844599
5.637,1253745979,706844599
5.638,1253745979,706844599
5.639,1253745979,-763108727
5.64,1253745979,-763108727
5.641,538732476,-763108727
5.642,538732476,-763108727
5.643,538732476,619197833
5.644,538732476,619197833
5.645,-1348469704,619197833
5.646,-1348469704,619197833
5.647,-1348469704,1514971768
5.648,-1348469704,1514971768
5.649,-1065735379,1514971768
5.65,-1065735379,1514971768
5.651,-1065735379,-952472185
5.652,-1065735379,-952472185
5.653,-870194751,-952472185
5.654,-870194751,-952472185
5.655,-870194751,206643390
5.656,-870194751,206643390
5.657,1762524820,206643390
5.658,1762524820,206643390
5.659,1762524820,605150497
5.66,1762524820,605150497
5.661,-130547259,605150497
5.662,-130547259,605150497
5.663,-130547259,-1838234982
5.664,-130547259,-1838234982
5.665,-1627186469,-1838234982
5.666,-1627186469,-1838234982
5.667,-1627186469,1183301496
5.668,-1627186469,1183301496
5.669,906412107,1183301496
5.67,906412107,1183301496
5.671,906412107,536779689
5.672,906412107,536779689
5.673,-2021161081,536779689
5.674,-2021161081,536779689
5.675,-2021161081,-2021161081
5.676,-2021161081,-2021161081
5.677,-859300444,309334259
5.678,-859300444,309334259
5.679,1854315775,309334259
5.68,1854315775,309334259
5.681,1854315775,-79734249
5.682,1854315775,-79734249
5.683,-1937309308,-79734249
5.684,-1937309308,-79734249
5.685,-1937309308,2079345866
5.686,-1937309308,2079345866
5.687,1835485815,2079345866
5.688,1835485815,2079345866
5.689,1835485815,726429704
5.69,1835485815,726429704
5.691,2056938019,726429704
5.692,2056938019,726429704
5.693,2056938019,1558447513
5.694,2056938019,1558447513
5.695,-1213457501,1558447513
5.696,-1213457501,1558447513
5.697,-1213457501,-488719433
5.698,-1213457501,-488719433
5.699,-549335531,-488719433
5.7,-549335531,-488719433
5.701,-549335531,-41400143
5.702,-549335531,-41400143
5.703,1832547926,-41400143
5.704,1832547926,-41400143
5.705,1832547926,-825204263
5.706,1832547926,-825204263
5.707,1244930645,-825204263
5.708,1244930645,-825204263
5.709,1244930645,-1098390097
5.71,1244930645,-1098390097
5.711,1805584522,-1098390097
5.712,1805584522,-1098390097
5.713,1805584522,-863812661
5.714,1805584522,-863812661
5.715,-1517028083,-863812661
5.716,-1517028083,-863812661
5.717,-1517028083,-1799081671
5.718,-1517028083,-1799081671
5.719,-1176322170,-1799081671
5.72,-1176322170,-1799081671
5.721,-1176322170,521498759
5.722,-1176322170,521498759
5.723,-1992931939,521498759
5.724,-1992931939,521498759
5.725,-1992931939,1162352011
5.726,-1992931939,1162352011
5.727,651951831,1162352011
5.728,651951831,1162352011
5.729,651951831,-727135730
5.73,651951831,-727135730
5.731,1672688695,-727135730
5.732,1672688695,-727135730
5.733,1672688695,-158877011
5.734,1672688695,-158877011
5.735,-2008674828,-158877011
5.736,-2008674828,-158877011
5.737,-2008674828,-551700584
5.738,-2008674828,-551700584
5.739,377176184,-551700584
5.74,377176184,-551700584
5.741,377176184,1783015050
5.742,377176184,1783015050
5.743,-2067349481,1783015050
5.744,-2067349481,1783015050
5.745,-2067349481,985770311
5.746,-2067349481,985770311
5.747,20180570,985770311
5.748,20180570,985770311
5.749,20180570,1647523998
5.75,20180570,1647523998
5.751,992613515,1647523998
5.752,992613515,1647523998
5.753,992613515,-1574730423
5.754,992613515,-1574730423
5.755,1397277378,-1574730423
5.756,1397277378,-1574730423
5.757,1397277378,326161382
5.758,1397277378,326161382
5.759,106869058,326161382
5.76,106869058,326161382
5.761,106869058,1969919280
5.762,106869058,1969919280
5.763,-838041407,1969919280
5.764,-838041407,1969919280
5.765,-838041407,-172994000
5.766,-838041407,-172994000
5.767,887498455,-172994000
5.768,887498455,-172994000
5.769,887498455,-1001646539
5.77,887498455,-1001646539
5.771,-2113567771,-1001646539
5.772,-2113567771,-1001646539
5.773,-2113567771,309751066
5.774,-2113567771,309751066
5.775,-861861232,309751066
5.776,-861861232,309751066
5.777,-861861232,-1465395712
5.778,-861861232,-1465395712
5.779,2116032714,-1465395712
5.78,2116032714,-1465395712
5.781,2116032714,-311564429
5.782,2116032714,-311564429
5.783,-1868702577,-311564429
5.784,-1868702577,-311564429
5.785,-1868702577,-1009804214
5.786,-1868702577,-1009804214
5.787,-833137153,-1009804214
5.788,-833137153,-1009804214
5.789,-833137153,476096445
5.79,-833137153,476096445
5.791,-656708474,476096445
5.792,-656708474,476096445
5.793,-656708474,-1214839135
5.794,-656708474,-1214839135
5.795,-1543870930,-1214839135
5.796,-1543870930,-1214839135
5.797,-1543870930,-1340065023
5.798,-1543870930,-1340065023
5.799,899298692,-1340065023
5.8,899298692,-1340065023
5.801,899298692,1717954193
5.802,899298692,1717954193
5.803,635006425,1717954193
5.804,635006425,1717954193
5.805,635006425,1185118807
5.806,635006425,1185118807
5.807,-236741183,1185118807
5.808,-236741183,1185118807
5.809,-236741183,1377650892
5.81,-236741183,1377650892
5.811,-14793535,1377650892
5.812,-14793535,1377650892
5.813,-14793535,902220232
5.814,-14793535,902220232
5.815,196133590,902220232
5.816,196133590,902220232
5.817,196133590,806859832
5.818,196133590,806859832
5.819,-1853158285,806859832
5.82,-1853158285,806859832
5.821,-1853158285,786338547
5.822,-1853158285,786338547
5.823,1384292322,786338547
5.824,1384292322,786338547
5.825,1384292322,861966434
5.826,1384292322,861966434
5.827,-296936427,861966434
5.828,-296936427,861966434
5.829,-296936427,-110574332
5.83,-296936427,-110574332
5.831,-1952168416,-110574332
5.832,-1952168416,-110574332
5.833,-1952168416,1568877053
5.834,-1952168416,1568877053
5.835,-1586849708,1568877053
5.836,-1586849708,1568877053
5.837,-1586849708,1055766284
5.838,-1586849708,1055766284
5.839,468240561,1055766284
5.84,468240561,1055766284
5.841,468240561,-283642072
5.842,468240561,-283642072
5.843,-1426990292,-283642072
5.844,-1426990292,-283642072
5.845,-1426990292,1284132798
5.846,-1426990292,1284132798
5.847,848165948,1284132798
5.848,848165948,1284132798
5.849,848165948,-1050523113
5.85,848165948,-1050523113
5.851,-1448988425,-1050523113
5.852,-1448988425,-1050523113
5.853,-1448988425,-821078334
5.854,-1448988425,-821078334
5.855,-1300506660,-821078334
5.856,-1300506660,-821078334
5.857,-1300506660,-1897491218
5.858,-1300506660,-1897491218
5.859,1315802023,-1897491218
5.86,1315802023,-1897491218
5.861,1315802023,1092349009
5.862,1315802023,1092349009
5.863,-1412151917,1092349009
5.864,-1412151917,1092349009
5.865,-1412151917,-1113006800
5.866,-1412151917,-1113006800
5.867,775883004,-1113006800
5.868,775883004,-1113006800
5.869,775883004,344723282
5.87,775883004,344723282
5.871,1225924361,344723282
5.872,1225924361,344723282
5.873,1225924361,-1674187803
5.874,1225924361,-1674187803
5.875,-2127004129,-1674187803
5.876,-2127004129,-1674187803
5.877,-2127004129,-1232473615
5.878,-2127004129,-1232473615
5.879,576742050,-1232473615
5.88,576742050,-1232473615
5.881,576742050,-2017587596
5.882,576742050,-2017587596
5.883,-1036315243,-2017587596
5.884,-1036315243,-2017587596
5.885,-1036315243,1499501840
5.886,-1036315243,1499501840
5.887,324962514,1499501840
5.888,324962514,1499501840
5.889,324962514,1867032086
5.89,324962514,1867032086
5.891,-957953678,1867032086
5.892,-957953678,1867032086
5.893,-957953678,-856484680
5.894,-957953678,-856484680
5.895,874525852,-856484680
5.896,874525852,-856484680
5.897,874525852,-1151496088
5.898,874525852,-1151496088
5.899,-1365362449,-1151496088
5.9,-1365362449,-1151496088
5.901,-1365362449,1749534903
5.902,-1365362449,1749534903
5.903,-2030553484,1749534903
5.904,-2030553484,1749534903
5.905,-2030553484,661288324
5.906,-2030553484,661288324
5.907,1501636430,661288324
5.908,1501636430,661288324
5.909,1501636430,-1485026185
5.91,1501636430,-1485026185
5.911,-944363105,-1485026185
5.912,-944363105,-1485026185
5.913,-944363105,1952744382
5.914,-944363105,1952744382
5.915,-77008826,1952744382
5.916,-77008826,1952744382
5.917,-77008826,-1872439517
5.918,-77008826,-1872439517
5.919,519519527,-1872439517
5.92,519519527,-1872439517
5.921,519519527,-789307159
5.922,519519527,-789307159
5.923,1003275573,-789307159
5.924,1003275573,-789307159
5.925,1003275573,1836141010
5.926,1003275573,1836141010
5.927,-391577292,1836141010
5.928,-391577292,1836141010
5.929,-391577292,1787744727
5.93,-391577292,1787744727
5.931,-46370039,1787744727
5.932,-46370039,1787744727
5.933,-46370039,-620210817
5.934,-46370039,-620210817
5.935,-620210817,-46370039
5.936,-620210817,-46370039
5.937,1787744727,-46370039
5.938,1787744727,-46370039
5.939,1787744727,-391577292
5.94,1787744727,-391577292
5.941,1836141010,-391577292
5.942,1836141010,-391577292
5.943,1836141010,1003275573
5.944,1836141010,1003275573
5.945,-789307159,1003275573
5.946,-789307159,1003275573
5.947,-789307159,519519527
5.948,-789307159,519519527
5.949,-1872439517,519519527
5.95,-1872439517,519519527
5.951,-1872439517,-77008826
5.952,-1872439517,-77008826
5.953,1952744382,-77008826
5.954,1952744382,-77008826
5.955,1952744382,-944363105
5.956,1952744382,-944363105
5.957,-1485026185,-944363105
5.958,-1485026185,-944363105
5.959,-1485026185,1501636430
5.96,-1485026185,1501636430
5.961,661288324,1501636430
5.962,661288324,1501636430
5.963,661288324,-2030553484
5.964,661288324,-2030553484
5.965,1749534903,-2030553484
5.966,1749534903,-2030553484
5.967,1749534903,-1365362449
5.968,1749534903,-1365362449
5.969,-1151496088,-1365362449
5.97,-1151496088,-1365362449
5.971,-1151496088,874525852
5.972,-1151496088,874525852
5.973,-856484680,874525852
5.974,-856484680,874525852
5.975,-856484680,-957953678
5.976,-856484680,-957953678
5.977,1867032086,-957953678
5.978,1867032086,-957953678
5.979,1867032086,324962514
5.98,1867032086,324962514
5.981,1499501840,324962514
5.982,1499501840,324962514
5.983,1499501840,-1036315243
5.984,1499501840,-1036315243
5.985,-2017587596,-1036315243
5.986,-2017587596,-1036315243
5.987,-2017587596,576742050
5.988,-2017587596,576742050
5.989,-1232473615,576742050
5.99,-1232473615,576742050
5.991,-1232473615,-2127004129
5.992,-1232473615,-2127004129
5.993,-1674187803,-2127004129
5.994,-1674187803,-2127004129
5.995,-1674187803,1225924361
5.996,-1674187803,1225924361
5.997,344723282,1225924361
5.998,344723282,1225924361
5.999,344723282,775883004
6,344723282,775883004
6.001,-1113006800,775883004
6.002,-1113006800,775883004
6.003,-1113006800,-1412151917
6.004,-1113006800,-1412151917
6.005,1092349009,-1412151917
6.006,1092349009,-1412151917
6.007,1092349009,1315802023
6.008,1092349009,1315802023
6.009,-1897491218,1315802023
6.01,-1897491218,1315802023
6.011,-1897491218,-1300506660
6.012,-1897491218,-1300506660
6.013,-821078334,-1300506660
6.014,-821078334,-1300506660
6.015,-821078334,-1448988425
6.016,-821078334,-1448988425
6.017,-1050523113,-1448988425
6.018,-1050523113,-1448988425
6.019,-1050523113,848165948
6.02,-1050523113,848165948
6.021,1284132798,848165948
6.022,1284132798,848165948
6.023,1284132798,-1426990292
6.024,1284132798,-1426990292
6.025,-283642072,-1426990292
6.026,-283642072,-1426990292
6.027,-283642072,468240561
6.028,-283642072,468240561
6.029,1055766284,468240561
6.03,1055766284,468240561
6.031,1055766284,-1586849708
6.032,1055766284,-1586849708
6.033,1568877053,-1586849708
6.034,1568877053,-1586849708
6.035,1568877053,-1952168416
6.036,1568877053,-1952168416
6.037,-110574332,-1952168416
6.038,-110574332,-1952168416
6.039,-110574332,-296936427
6.04,-110574332,-296936427
6.041,861966434,-296936427
6.042,861966434,-296936427
6.043,861966434,1384292322
6.044,861966434,1384292322
6.045,786338547,1384292322
6.046,786338547,1384292322
6.047,786338547,-1853158285
6.048,786338547,-1853158285
6.049,806859832,-1853158285
6.05,806859832,-1853158285
6.051,806859832,196133590
6.052,806859832,196133590
6.053,902220232,196133590
6.054,902220232,196133590
6.055,902220232,-14793535
6.056,902220232,-14793535
6.057,1377650892,-14793535
6.058,1377650892,-14793535
6.059,1377650892,-236741183
6.06,1377650892,-236741183
6.061,1185118807,-236741183
6.062,1185118807,-236741183
6.063,1185118807,635006425
6.064,1185118807,635006425
6.065,1717954193,635006425
6.066,1717954193,635006425
6.067,1717954193,899298692
6.068,1717954193,899298692
6.069,-1340065023,899298692
6.07,-1340065023,899298692
6.071,-1340065023,-1543870930
6.072,-1340065023,-1543870930
6.073,-1214839135,-1543870930
6.074,-1214839135,-1543870930
6.075,-1214839135,-656708474
6.076,-1214839135,-656708474
6.077,476096445,-656708474
6.078,476096445,-656708474
6.079,476096445,-833137153
6.08,476096445,-833137153
6.081,-1009804214,-833137153
6.082,-1009804214,-833137153
6.083,-1009804214,-1868702577
6.084,-1009804214,-1868702577
6.085,-311564429,-1868702577
6.086,-311564429,-1868702577
6.087,-311564429,2116032714
6.088,-311564429,2116032714
6.089,-1465395712,2116032714
6.09,-1465395712,2116032714
6.091,-1465395712,-861861232
6.092,-1465395712,-861861232
6.093,309751066,-861861232
6.094,309751066,-861861232
6.095,309751066,-2113567771
6.096,309751066,-2113567771
6.097,-1001646539,-2113567771
6.098,-1001646539,-2113567771
6.099,-1001646539,887498455
6.1,-1001646539,887498455
6.101,-172994000,887498455
6.102,-172994000,887498455
6.103,-172994000,-838041407
6.104,-172994000,-838041407
6.105,1969919280,-838041407
6.106,1969919280,-838041407
6.107,1969919280,106869058
6.108,1969919280,106869058
6.109,326161382,106869058
6.11,326161382,106869058
6.111,326161382,1397277378
6.112,326161382,1397277378
6.113,-1574730423,1397277378
6.114,-1574730423,1397277378
6.115,-1574730423,992613515
6.116,-1574730423,992613515
6.117,1647523998,992613515
6.118,1647523998,992613515
6.119,1647523998,20180570
6.12,1647523998,20180570
6.121,985770311,20180570
6.122,985770311,20180570
6.123,985770311,-2067349481
6.124,985770311,-2067349481
6.125,1783015050,-2067349481
6.126,1783015050,-2067349481
6.127,1783015050,377176184
6.128,1783015050,377176184
6.129,-551700584,377176184
6.13,-551700584,377176184
6.131,-551700584,-2008674828
6.132,-551700584,-2008674828
6.133,-158877011,-2008674828
6.134,-158877011,-2008674828
6.135,-158877011,1672688695
6.136,-158877011,1672688695
6.137,-727135730,1672688695
6.138,-727135730,1672688695
6.139,-727135730,651951831
6.14,-727135730,651951831
6.141,1162352011,651951831
6.142,1162352011,651951831
6.143,1162352011,-1992931939
6.144,1162352011,-1992931939
6.145,521498759,-1992931939
6.146,521498759,-1992931939
6.147,521498759,-1176322170
6.148,521498759,-1176322170
6.149,-1799081671,-1176322170
6.15,-1799081671,-1176322170
6.151,-1799081671,-1517028083
6.152,-1799081671,-1517028083
6.153,-863812661,-1517028083
6.154,-863812661,-1517028083
6.155,-863812661,1805584522
6.156,-863812661,1805584522
6.157,-1098390097,1805584522
6.158,-1098390097,1805584522
6.159,-1098390097,1244930645
6.16,-1098390097,1244930645
6.161,-825204263,1244930645
6.162,-825204263,1244930645
6.163,-825204263,1832547926
6.164,-825204263,1832547926
6.165,-41400143,1832547926
6.166,-41400143,1832547926
6.167,-41400143,-549335531
6.168,-41400143,-549335531
6.169,-488719433,-549335531
6.17,-488719433,-549335531
6.171,-488719433,-1213457501
6.172,-488719433,-1213457501
6.173,1558447513,-1213457501
6.174,1558447513,-1213457501
6.175,1558447513,2056938019
6.176,1558447513,2056938019
6.177,726429704,2056938019
6.178,726429704,2056938019
6.179,726429704,1835485815
6.18,726429704,1835485815
6.181,2079345866,1835485815
6.182,2079345866,1835485815
6.183,2079345866,-1937309308
6.184,2079345866,-1937309308
6.185,-79734249,-1937309308
6.186,-79734249,-1937309308
6.187,-79734249,1854315775
6.188,-79734249,1854315775
6.189,309334259,1854315775
6.19,309334259,1854315775
6.191,309334259,-859300444
6.192,309334259,-859300444
6.193,-1985229329,19088743
6.194,-1985229329,19088743
6.195,310909986,19088743
6.196,310909986,19088743
6.197,310909986,-1927703240
6.198,310909986,-1927703240
6.199,-454491787,-1927703240
6.2,-454491787,-1927703240
6.201,-454491787,-2086319893
6.202,-454491787,-2086319893
6.203,-22134794,-2086319893
6.204,-22134794,-2086319893
6.205,-22134794,-1983687908
6.206,-22134794,-1983687908
6.207,-829228346,-1983687908
6.208,-829228346,-1983687908
6.209,-829228346,859325381
6.21,-829228346,859325381
6.211,1080000396,859325381
6.212,1080000396,859325381
6.213,1080000396,767493643
6.214,1080000396,767493643
6.215,1651811881,767493643
6.216,1651811881,767493643
6.217,1651811881,2081317392
6.218,1651811881,2081317392
6.219,-795757424,2081317392
6.22,-795757424,2081317392
6.221,-795757424,-1954631868
6.222,-795757424,-1954631868
6.223,707317894,-1954631868
6.224,707317894,-1954631868
6.225,707317894,1450436975
6.226,707317894,1450436975
6.227,1537290009,1450436975
6.228,1537290009,1450436975
6.229,1537290009,-1774913310
