"Time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]"
0.0035202,483.037,790.655,-790.597,-0.0574314,488.618,-215.593,-273.025
0.0035302,483.233,796.984,-796.924,-0.0605039,488.825,-214.161,-274.665
0.0035402,483.432,803.287,-803.223,-0.0635759,489.037,-212.731,-276.307
0.0035502,483.635,809.562,-809.496,-0.0666472,489.253,-211.303,-277.95
0.0035602,483.843,815.809,-815.74,-0.0697178,489.473,-209.878,-279.596
0.0035702,484.055,822.028,-821.955,-0.0727878,489.698,-208.455,-281.243
0.0035802,484.271,828.216,-828.14,-0.075857,489.926,-207.034,-282.892
0.0035902,484.491,834.373,-834.294,-0.0789255,490.158,-205.616,-284.542
0.0036002,484.715,840.499,-840.417,-0.0819933,490.395,-204.201,-286.194
0.0036102,484.943,846.593,-846.508,-0.0850602,490.635,-202.787,-287.848
0.0036202,485.175,852.654,-852.565,-0.0881262,490.88,-201.377,-289.503
0.0036302,485.412,858.68,-858.589,-0.0911914,491.128,-199.968,-291.16
0.0036402,485.652,864.672,-864.578,-0.0942557,491.38,-198.562,-292.818
0.0036502,485.896,870.629,-870.532,-0.0973191,491.636,-197.159,-294.478
0.0036602,486.144,876.55,-876.449,-0.100382,491.896,-195.757,-296.139
0.0036702,486.397,882.433,-882.33,-0.103443,492.16,-194.359,-297.802
0.0036802,486.653,888.279,-888.172,-0.106503,492.428,-192.962,-299.466
0.0036902,486.913,894.086,-893.976,-0.109563,492.7,-191.568,-301.131
0.0037002,487.176,899.853,-899.741,-0.112621,492.975,-190.177,-302.798
0.0037102,487.444,905.581,-905.465,-0.115678,493.254,-188.788,-304.466
0.0037202,487.716,911.268,-911.149,-0.118734,493.537,-187.401,-306.136
0.0037302,487.991,916.913,-916.791,-0.121789,493.823,-186.017,-307.806
0.0037402,488.27,922.516,-922.391,-0.124843,494.114,-184.635,-309.478
0.0037502,488.552,928.075,-927.947,-0.127895,494.407,-183.256,-311.151
0.0037602,488.839,933.591,-933.46,-0.130946,494.705,-181.879,-312.826
0.0037702,489.129,939.061,-938.927,-0.133996,495.006,-180.505,-314.501
0.0037802,489.422,944.487,-944.35,-0.137045,495.31,-179.133,-316.177
0.0037902,489.72,949.866,-949.726,-0.140092,495.618,-177.763,-317.855
0.0038002,490.021,955.198,-955.055,-0.143137,495.93,-176.396,-319.534
0.0038102,490.325,960.482,-960.336,-0.146182,496.245,-175.031,-321.213
0.0038202,490.633,965.718,-965.569,-0.149225,496.563,-173.669,-322.894
0.0038302,490.944,970.904,-970.752,-0.152266,496.885,-172.309,-324.576
0.0038402,491.259,976.041,-975.886,-0.155306,497.21,-170.952,-326.258
0.0038502,491.577,981.127,-980.969,-0.158345,497.538,-169.597,-327.942
0.0038602,491.899,986.162,-986,-0.161382,497.87,-168.244,-329.626
0.0038702,492.224,991.144,-990.979,-0.164417,498.205,-166.894,-331.311
0.0038802,492.552,996.073,-995.906,-0.16745,498.543,-165.546,-332.997
0.0038902,492.883,1000.95,-1000.78,-0.170482,498.884,-164.201,-334.683
0.0039002,493.218,1005.77,-1005.6,-0.173513,499.228,-162.858,-336.371
0.0039102,493.556,1010.54,-1010.36,-0.176541,499.576,-161.517,-338.059
0.0039202,493.897,1015.25,-1015.07,-0.179568,499.926,-160.179,-339.747
0.0039302,494.241,1019.9,-1019.72,-0.182593,500.28,-158.843,-341.437
0.0039402,494.588,1024.5,-1024.31,-0.185617,500.636,-157.51,-343.126
0.0039502,494.939,1029.04,-1028.85,-0.188638,500.995,-156.179,-344.817
0.0039602,495.292,1033.52,-1033.33,-0.191658,501.358,-154.85,-346.508
0.0039702,495.648,1037.94,-1037.74,-0.194675,501.723,-153.524,-348.199
0.0039802,496.007,1042.3,-1042.1,-0.197691,502.091,-152.2,-349.891
0.0039902,496.369,1046.6,-1046.4,-0.200705,502.461,-150.878,-351.583
0.0040002,496.734,1050.84,-1050.64,-0.203717,502.835,-149.559,-353.276
0.0040102,497.102,1055.02,-1054.81,-0.206727,503.211,-148.242,-354.969
0.0040202,497.473,1059.13,-1058.92,-0.209734,503.59,-146.927,-356.662
0.0040302,497.846,1063.18,-1062.97,-0.21274,503.971,-145.615,-358.356
0.0040402,498.222,1067.17,-1066.96,-0.215744,504.355,-144.305,-360.049
0.0040502,498.6,1071.09,-1070.87,-0.218745,504.741,-142.998,-361.743
0.0040602,498.981,1074.95,-1074.73,-0.221745,505.13,-141.693,-363.437
0.0040702,499.365,1078.74,-1078.52,-0.224742,505.521,-140.39,-365.132
0.0040802,499.751,1082.47,-1082.24,-0.227737,505.915,-139.089,-366.826
0.0040902,500.14,1086.12,-1085.89,-0.230729,506.311,-137.791,-368.52
0.0041002,500.531,1089.71,-1089.48,-0.23372,506.709,-136.494,-370.215
0.0041102,500.924,1093.23,-1093,-0.236708,507.109,-135.201,-371.909
0.0041202,501.32,1096.68,-1096.44,-0.239694,507.512,-133.909,-373.603
0.0041302,501.718,1100.06,-1099.82,-0.242677,507.917,-132.62,-375.297
0.0041402,502.118,1103.37,-1103.13,-0.245658,508.324,-131.333,-376.991
0.0041502,502.521,1106.61,-1106.37,-0.248637,508.733,-130.048,-378.685
0.0041602,502.925,1109.78,-1109.53,-0.251613,509.143,-128.765,-380.378
0.0041702,503.332,1112.88,-1112.62,-0.254586,509.556,-127.485,-382.072
0.0041802,503.74,1115.9,-1115.64,-0.257558,509.971,-126.207,-383.764
0.0041902,504.151,1118.85,-1118.59,-0.260526,510.388,-124.931,-385.457
0.0042002,504.564,1121.72,-1121.46,-0.263492,510.806,-123.657,-387.149
0.0042102,504.978,1124.52,-1124.26,-0.266456,511.226,-122.385,-388.841
0.0042202,505.395,1127.25,-1126.98,-0.269416,511.648,-121.116,-390.532
0.0042302,505.813,1129.9,-1129.62,-0.272375,512.071,-119.848,-392.223
0.0042402,506.233,1132.47,-1132.19,-0.27533,512.496,-118.583,-393.913
0.0042502,506.654,1134.96,-1134.69,-0.278283,512.923,-117.32,-395.603
0.0042602,507.077,1137.38,-1137.1,-0.281233,513.351,-116.059,-397.292
0.0042702,507.502,1139.72,-1139.44,-0.28418,513.78,-114.8,-398.98
0.0042802,507.928,1141.98,-1141.69,-0.287124,514.211,-113.543,-400.668
0.0042902,508.356,1144.16,-1143.87,-0.290066,514.643,-112.289,-402.355
0.0043002,508.785,1146.26,-1145.97,-0.293005,515.077,-111.036,-404.041
0.0043102,509.216,1148.28,-1147.99,-0.29594,515.511,-109.785,-405.726
0.0043202,509.648,1150.22,-1149.92,-0.298873,515.947,-108.537,-407.41
0.0043302,510.081,1152.08,-1151.78,-0.301803,516.384,-107.29,-409.094
0.0043402,510.515,1153.86,-1153.55,-0.30473,516.822,-106.046,-410.776
0.0043502,510.951,1155.55,-1155.24,-0.307654,517.261,-104.803,-412.458
0.0043602,511.388,1157.16,-1156.85,-0.310575,517.701,-103.563,-414.138
0.0043702,511.825,1158.68,-1158.37,-0.313493,518.141,-102.324,-415.817
0.0043802,512.264,1160.13,-1159.81,-0.316408,518.583,-101.088,-417.495
0.0043902,512.704,1161.48,-1161.16,-0.319319,519.025,-99.8529,-419.172
0.0044002,513.144,1162.76,-1162.43,-0.322228,519.468,-98.6202,-420.848
0.0044102,513.586,1163.94,-1163.62,-0.325133,519.912,-97.3894,-422.523
0.0044202,514.028,1165.04,-1164.71,-0.328035,520.356,-96.1605,-424.196
0.0044302,514.47,1166.06,-1165.72,-0.330934,520.801,-94.9335,-425.868
0.0044402,514.914,1166.98,-1166.65,-0.33383,521.246,-93.7083,-427.538
0.0044502,515.358,1167.82,-1167.48,-0.336722,521.692,-92.485,-429.207
0.0044602,515.802,1168.57,-1168.23,-0.339611,522.138,-91.2636,-430.875
0.0044702,516.248,1169.23,-1168.89,-0.342496,522.585,-90.0439,-432.541
0.0044802,516.693,1169.81,-1169.46,-0.345379,523.031,-88.8261,-434.205
0.0044902,517.139,1170.29,-1169.94,-0.348257,523.478,-87.6101,-435.868
0.0045002,517.585,1170.68,-1170.33,-0.351133,523.925,-86.3958,-437.529
0.0045102,518.031,1170.99,-1170.63,-0.354005,524.372,-85.1833,-439.188
0.0045202,518.478,1171.2,-1170.84,-0.356873,524.819,-83.9725,-440.846
0.0045302,518.924,1171.32,-1170.96,-0.359738,525.265,-82.7635,-442.502
0.0045402,519.371,1171.35,-1170.99,-0.362599,525.712,-81.5561,-444.156
0.0045502,519.817,1171.29,-1170.93,-0.365457,526.159,-80.3505,-445.808
0.0045602,520.264,1171.14,-1170.77,-0.368311,526.605,-79.1465,-447.458
0.0045702,520.71,1170.89,-1170.52,-0.371162,527.051,-77.9442,-449.107
0.0045802,521.157,1170.55,-1170.18,-0.374009,527.496,-76.7435,-450.753
0.0045902,521.602,1170.12,-1169.74,-0.376852,527.941,-75.5444,-452.397
0.0046002,522.048,1169.59,-1169.21,-0.379691,528.386,-74.347,-454.039
0.0046102,522.493,1168.96,-1168.58,-0.382527,528.83,-73.1511,-455.679
0.0046202,522.938,1168.25,-1167.86,-0.385359,529.273,-71.9569,-457.316
0.0046302,523.383,1167.43,-1167.04,-0.388187,529.716,-70.7642,-458.952
0.0046402,523.826,1166.52,-1166.13,-0.391012,530.158,-69.573,-460.585
0.0046502,524.269,1165.52,-1165.13,-0.393832,530.599,-68.3833,-462.216
0.0046602,524.712,1164.42,-1164.02,-0.396649,531.039,-67.1952,-463.844
0.0046702,525.154,1163.22,-1162.82,-0.399461,531.479,-66.0085,-465.47
0.0046802,525.594,1161.93,-1161.52,-0.40227,531.917,-64.8233,-467.094
0.0046902,526.034,1160.53,-1160.13,-0.405075,532.354,-63.6395,-468.715
0.0047002,526.473,1159.04,-1158.64,-0.407875,532.79,-62.4571,-470.333
0.0047102,526.911,1157.46,-1157.04,-0.410672,533.225,-61.2762,-471.949
0.0047202,527.348,1155.77,-1155.36,-0.413465,533.658,-60.0966,-473.562
0.0047302,527.784,1153.98,-1153.57,-0.416253,534.091,-58.9184,-475.172
0.0047402,528.219,1152.1,-1151.68,-0.419038,534.521,-57.7415,-476.78
0.0047502,528.652,1150.12,-1149.7,-0.421818,534.951,-56.566,-478.385
0.0047602,529.084,1148.04,-1147.61,-0.424594,535.378,-55.3918,-479.986
0.0047702,529.514,1145.85,-1145.43,-0.427366,535.804,-54.2188,-481.586
0.0047802,529.943,1143.57,-1143.14,-0.430134,536.229,-53.0471,-483.182
0.0047902,530.37,1141.19,-1140.76,-0.432898,536.651,-51.8766,-484.775
0.0048002,530.796,1138.71,-1138.27,-0.435657,537.072,-50.7074,-486.365
0.0048102,531.22,1136.12,-1135.69,-0.438412,537.491,-49.5394,-487.952
0.0048202,531.642,1133.44,-1133,-0.441162,537.908,-48.3725,-489.535
0.0048302,532.063,1130.65,-1130.21,-0.443909,538.323,-47.2068,-491.116
0.0048402,532.481,1127.77,-1127.32,-0.44665,538.735,-46.0423,-492.693
0.0048502,532.898,1124.78,-1124.33,-0.449388,539.146,-44.8788,-494.267
0.0048602,533.313,1121.69,-1121.24,-0.452121,539.554,-43.7165,-495.838
0.0048702,533.725,1118.49,-1118.04,-0.45485,539.96,-42.5552,-497.405
0.0048802,534.135,1115.2,-1114.74,-0.457574,540.364,-41.395,-498.969
0.0048902,534.543,1111.8,-1111.34,-0.460293,540.765,-40.2358,-500.529
0.0049002,534.949,1108.3,-1107.84,-0.463008,541.164,-39.0776,-502.086
0.0049102,535.352,1104.69,-1104.23,-0.465719,541.56,-37.9205,-503.64
0.0049202,535.753,1100.99,-1100.52,-0.468425,541.954,-36.7644,-505.189
0.0049302,536.152,1097.17,-1096.7,-0.471126,542.345,-35.6092,-506.736
0.0049402,536.548,1093.26,-1092.78,-0.473822,542.733,-34.455,-508.278
0.0049502,536.941,1089.24,-1088.76,-0.476514,543.118,-33.3017,-509.816
0.0049602,537.332,1085.11,-1084.63,-0.479202,543.5,-32.1492,-511.351
0.0049702,537.72,1080.88,-1080.4,-0.481884,543.88,-30.9977,-512.882
0.0049802,538.105,1076.55,-1076.07,-0.484562,544.256,-29.847,-514.409
0.0049902,538.487,1072.12,-1071.63,-0.487235,544.629,-28.6971,-515.932
0.0050002,538.866,1067.57,-1067.08,-0.489903,544.999,-27.548,-517.451
0.0050102,539.242,1062.93,-1062.43,-0.492566,545.366,-26.3996,-518.966
0.0050202,539.614,1058.18,-1057.68,-0.495225,545.729,-25.2521,-520.477
0.0050302,539.984,1053.32,-1052.82,-0.497878,546.089,-24.1053,-521.984
0.0050402,540.35,1048.36,-1047.86,-0.500527,546.446,-22.9592,-523.486
0.0050502,540.713,1043.29,-1042.79,-0.50317,546.798,-21.8137,-524.985
0.0050602,541.073,1038.12,-1037.61,-0.505809,547.148,-20.669,-526.479
0.0050702,541.429,1032.84,-1032.33,-0.508443,547.493,-19.5249,-527.968
0.0050802,541.782,1027.46,-1026.95,-0.511072,547.835,-18.3814,-529.453
0.0050902,542.13,1021.97,-1021.46,-0.513695,548.173,-17.2385,-530.934
0.0051002,542.476,1016.38,-1015.86,-0.516314,548.507,-16.0962,-532.411
0.0051102,542.817,1010.68,-1010.16,-0.518927,548.837,-14.9545,-533.882
0.0051202,543.155,1004.87,-1004.35,-0.521536,549.163,-13.8132,-535.349
0.0051302,543.488,998.964,-998.44,-0.524139,549.485,-12.6725,-536.812
0.0051402,543.818,992.947,-992.421,-0.526737,549.802,-11.5323,-538.27
0.0051502,544.144,986.825,-986.296,-0.52933,550.116,-10.3925,-539.723
0.0051602,544.465,980.598,-980.066,-0.531918,550.425,-9.25323,-541.171
0.0051702,544.782,974.264,-973.729,-0.5345,550.729,-8.11432,-542.615
0.0051802,545.095,967.825,-967.287,-0.537077,551.029,-6.97581,-544.053
0.0051902,545.404,961.279,-960.74,-0.539649,551.325,-5.83766,-545.487
0.0052002,545.708,954.627,-954.085,-0.542215,551.616,-4.69991,-546.916
0.0052102,546.008,947.869,-947.324,-0.544776,551.902,-3.56249,-548.34
0.0052202,546.303,941.005,-940.458,-0.547332,552.184,-2.42538,-549.758
0.0052302,546.594,934.035,-933.485,-0.549883,552.46,-1.28855,-551.172
0.0052402,546.88,926.974,-926.392,-0.58192,552.732,-0.92581,-551.806
0.0052502,547.161,919.868,-919.135,-0.733158,552.999,-0.9184,-552.08
0.0052602,547.437,912.718,-911.708,-1.00979,553.261,-0.910697,-552.35
0.0052702,547.709,905.525,-904.113,-1.41175,553.518,-0.9027,-552.615
0.0052802,547.976,898.288,-896.349,-1.93899,553.769,-0.89441,-552.875
0.0052902,548.238,891.009,-888.418,-2.59145,554.016,-0.885825,-553.13
0.0053002,548.495,883.686,-880.317,-3.36904,554.258,-0.876947,-553.381
0.0053102,548.747,876.32,-872.049,-4.27173,554.494,-0.867776,-553.627
0.0053202,548.994,868.911,-863.612,-5.29947,554.726,-0.858312,-553.868
0.0053302,549.237,861.459,-855.007,-6.45219,554.952,-0.848554,-554.104
0.0053402,549.474,853.964,-846.234,-7.72985,555.173,-0.838504,-554.335
0.0053502,549.707,846.426,-837.293,-9.13236,555.389,-0.82816,-554.561
0.0053602,549.934,838.844,-828.185,-10.6597,555.6,-0.817524,-554.782
0.0053702,550.156,831.22,-818.908,-12.3117,555.805,-0.806596,-554.998
0.0053802,550.373,823.553,-809.464,-14.0885,556.005,-0.795375,-555.21
0.0053902,550.585,815.842,-799.852,-15.9899,556.2,-0.783862,-555.416
0.0054002,550.792,808.089,-790.073,-18.0158,556.389,-0.772057,-555.617
0.0054102,550.994,800.293,-780.127,-20.1663,556.573,-0.75996,-555.813
0.0054202,551.19,792.454,-770.013,-22.4412,556.752,-0.747571,-556.004
0.0054302,551.382,784.573,-759.732,-24.8405,556.925,-0.734891,-556.19
0.0054402,551.568,776.648,-749.284,-27.3641,557.092,-0.721919,-556.37
0.0054502,551.748,768.682,-738.67,-30.0121,557.254,-0.708657,-556.546
0.0054602,551.924,760.672,-727.888,-32.7842,557.411,-0.695103,-556.716
0.0054702,552.094,752.621,-716.94,-35.6806,557.562,-0.681259,-556.881
0.0054802,552.258,744.526,-705.825,-38.701,557.707,-0.667124,-557.04
0.0054902,552.417,736.39,-694.544,-41.8455,557.847,-0.652698,-557.194
0.0055002,552.571,728.212,-683.098,-45.114,557.981,-0.637983,-557.343
0.0055102,552.719,719.991,-671.485,-48.5065,558.11,-0.622978,-557.487
0.0055202,552.862,711.729,-659.706,-52.0229,558.233,-0.607683,-557.625
0.0055302,553,703.425,-647.762,-55.6632,558.35,-0.592098,-557.758
0.0055402,553.131,695.079,-635.652,-59.4272,558.461,-0.576224,-557.885
0.0055502,553.258,686.692,-623.377,-63.315,558.566,-0.560061,-558.006
0.0055602,553.378,678.262,-610.936,-67.3265,558.666,-0.543609,-558.123
0.0055702,553.493,669.791,-598.33,-71.4615,558.76,-0.526868,-558.233
0.0055802,553.602,661.279,-585.559,-75.7202,558.848,-0.509838,-558.338
0.0055902,553.706,652.725,-572.622,-80.1023,558.93,-0.49252,-558.438
0.0056002,553.804,644.129,-559.521,-84.6078,559.006,-0.474913,-558.531
0.0056102,553.896,635.491,-546.255,-89.2367,559.077,-0.457018,-558.62
0.0056202,553.982,626.814,-532.825,-93.989,559.141,-0.438835,-558.702
0.0056302,554.063,618.095,-519.23,-98.8646,559.199,-0.420365,-558.779
0.0056402,554.138,609.336,-505.472,-103.864,559.251,-0.401608,-558.85
0.0056502,554.206,600.535,-491.55,-108.986,559.297,-0.382564,-558.915
0.0056602,554.269,591.694,-477.464,-114.231,559.337,-0.363233,-558.974
0.0056702,554.326,582.813,-463.214,-119.599,559.371,-0.343615,-559.028
0.0056802,554.378,573.891,-448.801,-125.09,559.399,-0.32371,-559.075
0.0056902,554.423,564.929,-434.224,-130.705,559.421,-0.303519,-559.117
0.0057002,554.462,555.927,-419.485,-136.442,559.436,-0.283043,-559.153
0.0057102,554.495,546.885,-404.583,-142.302,559.445,-0.262281,-559.183
0.0057202,554.522,537.803,-389.518,-148.285,559.448,-0.241233,-559.207
0.0057302,554.543,528.682,-374.291,-154.391,559.445,-0.2199,-559.225
0.0057402,554.558,519.521,-358.902,-160.619,559.436,-0.198283,-559.237
0.0057502,554.567,510.321,-343.351,-166.97,559.42,-0.17638,-559.243
0.0057602,554.57,501.082,-327.638,-173.444,559.397,-0.154194,-559.243
0.0057702,554.566,491.804,-311.763,-180.04,559.369,-0.131723,-559.237
0.0057802,554.557,482.487,-295.728,-186.759,559.334,-0.108968,-559.225
0.0057902,554.541,473.132,-279.531,-193.601,559.292,-0.0859301,-559.206
0.0058002,554.519,463.738,-263.173,-200.565,559.244,-0.0626087,-559.182
0.0058102,554.49,454.306,-246.655,-207.651,559.19,-0.0390043,-559.151
0.0058202,554.455,444.836,-229.977,-214.86,559.129,-0.0151172,-559.114
0.0058302,554.414,435.329,-213.138,-222.191,559.062,0.00905235,-559.071
0.0058402,554.367,425.784,-196.14,-229.644,558.988,0.033504,-559.021
0.0058502,554.313,416.201,-178.982,-237.219,558.907,0.0582374,-558.965
0.0058602,554.253,406.581,-161.664,-244.917,558.82,0.0832524,-558.903
0.0058702,554.186,396.925,-144.188,-252.737,558.726,0.108549,-558.835
0.0058802,554.113,387.231,-126.553,-260.678,558.626,0.134126,-558.76
0.0058902,554.034,377.501,-108.758,-268.742,558.519,0.159984,-558.679
0.0059002,553.948,367.734,-90.8061,-276.928,558.405,0.186122,-558.591
0.0059102,553.855,357.931,-72.6956,-285.236,558.285,0.21254,-558.497
0.0059202,553.756,348.093,-54.4272,-293.666,558.158,0.239238,-558.397
0.0059302,553.65,338.218,-36.0014,-302.217,558.024,0.266215,-558.29
0.0059402,553.538,328.309,-17.4182,-310.89,557.883,0.293472,-558.176
0.0059502,553.419,319.135,-0.220036,-318.914,389.046,169.01,-558.056
0.0059602,553.298,318.601,-0.215732,-318.385,386.833,171.101,-557.933
0.0059702,553.175,318.11,-0.212728,-317.897,385.269,172.541,-557.81
0.0059802,553.053,317.662,-0.209722,-317.452,383.705,173.982,-557.687
0.0059902,552.93,317.255,-0.206715,-317.049,382.139,175.424,-557.564
0.0060002,552.807,316.891,-0.203705,-316.687,380.572,176.867,-557.44
0.0060102,552.684,316.567,-0.200693,-316.366,379.005,178.312,-557.316
0.0060202,552.561,316.283,-0.197679,-316.086,377.436,179.756,-557.192
0.0060302,552.438,316.04,-0.194663,-315.845,375.866,181.202,-557.068
0.0060402,552.314,315.836,-0.191646,-315.644,374.295,182.649,-556.944
0.0060502,552.19,315.671,-0.188626,-315.483,372.723,184.097,-556.82
0.0060602,552.066,315.546,-0.185605,-315.361,371.15,185.546,-556.696
0.0060702,551.942,315.459,-0.182581,-315.277,369.577,186.995,-556.572
0.0060802,551.818,315.41,-0.179556,-315.23,368.002,188.446,-556.448
0.0060902,551.694,315.399,-0.176529,-315.222,366.427,189.897,-556.324
0.0061002,551.57,315.424,-0.173501,-315.251,364.85,191.349,-556.2
0.0061102,551.446,315.487,-0.17047,-315.316,363.273,192.803,-556.076
0.0061202,551.322,315.585,-0.167438,-315.418,361.695,194.257,-555.952
0.0061302,551.198,315.719,-0.164405,-315.555,360.117,195.712,-555.829
0.0061402,551.075,315.889,-0.161369,-315.727,358.537,197.168,-555.705
0.0061502,550.951,316.093,-0.158333,-315.934,356.957,198.625,-555.582
0.0061602,550.827,316.331,-0.155294,-316.176,355.377,200.082,-555.459
0.0061702,550.704,316.603,-0.152254,-316.451,353.795,201.541,-555.336
0.0061802,550.581,316.908,-0.149213,-316.759,352.213,203,-555.214
0.0061902,550.458,317.246,-0.14617,-317.1,350.631,204.461,-555.091
0.0062002,550.335,317.616,-0.143125,-317.473,349.047,205.922,-554.969
0.0062102,550.213,318.018,-0.14008,-317.878,347.464,207.384,-554.848
0.0062202,550.091,318.452,-0.137032,-318.314,345.879,208.847,-554.726
0.0062302,549.969,318.916,-0.133984,-318.782,344.295,210.311,-554.606
0.0062402,549.847,319.41,-0.130934,-319.279,342.71,211.775,-554.485
0.0062502,549.726,319.934,-0.127883,-319.806,341.124,213.241,-554.365
0.0062602,549.605,320.487,-0.12483,-320.363,339.538,214.707,-554.245
0.0062702,549.485,321.07,-0.121777,-320.948,337.951,216.174,-554.126
0.0062802,549.365,321.68,-0.118722,-321.562,336.364,217.642,-554.007
0.0062902,549.245,322.319,-0.115666,-322.203,334.777,219.111,-553.889
0.0063002,549.126,322.984,-0.112609,-322.872,333.19,220.581,-553.771
0.0063102,549.007,323.677,-0.10955,-323.567,331.602,222.051,-553.653
0.0063202,548.889,324.396,-0.106491,-324.289,330.014,223.523,-553.536
0.0063302,548.771,325.14,-0.103431,-325.037,328.425,224.995,-553.42
0.0063402,548.654,325.91,-0.100369,-325.81,326.837,226.467,-553.304
0.0063502,548.537,326.705,-0.0973069,-326.607,325.248,227.941,-553.189
