"time","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel","J1.phi","J1.w"
1.467,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4685,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.47,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4715,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.473,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4745,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.476,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4775,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.479,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4805,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.482,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4835,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.485,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4865,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.488,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4895,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.491,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4925,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.494,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4955,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.497,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4985,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.5,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
