"Time","iAC","iAC_0","iAC_1","Losses","uAC","uAC_0","uAC_1","uDC"
31.85569969,-0.537566,500.2023189,-499.6647529,3.357264412,-537.8516035,538.3507301,-0.499126688,533.3519388
31.85578469,-0.538536065,500.1559777,-499.6174416,3.356985388,-537.85155,538.3506284,-0.499078407,533.3519307
31.85620969,-0.543541142,499.9242616,-499.3807205,3.35559017,-537.8512789,538.3501156,-0.498836681,533.3518863
31.85833469,-0.572434896,498.7654332,-498.1929983,3.348611722,-537.8498285,538.3474485,-0.497620066,533.3515658
31.86895969,-0.813568814,492.9650416,-492.1514728,3.313661892,-537.8402021,538.3315395,-0.491337413,533.3474987
31.92208469,-4.430247629,463.8008455,-459.3705978,3.137665647,-537.7324034,538.1873433,-0.454939895,533.2652473
32.03204599,-24.61515666,402.5094086,-377.8942519,2.770164313,-537.1895021,537.5427808,-0.353278742,532.7634515
32.13178859,-57.63052068,345.740193,-288.1096723,2.44081637,-536.3180777,536.5485566,-0.230478921,531.9157792
32.21893926,-97.81868449,295.1355637,-197.3168792,2.16477879,-535.2550987,535.3545968,-0.099498095,530.8632145
32.27376211,-128.4749054,262.7931216,-134.3182162,2.000814621,-534.4397202,534.4455636,-0.005843305,530.0495207
32.31389163,-153.5280409,238.8585081,-85.3304672,1.887238214,-533.7699553,533.7017578,0.068197506,529.3786359
32.339208,-170.4643596,223.6429127,-53.17855312,1.818921272,-533.315403,533.1981173,0.117285689,528.9223619
32.3490544,-177.2871532,217.7004549,-40.41330168,1.793120522,-533.1318796,532.9950058,0.136873715,528.7379578
32.35998814,-185.0177324,211.0854641,-26.06773171,1.765006063,-532.9236512,532.7647014,0.158949842,528.5286135
32.37092189,-192.9105231,204.4532291,-11.54270596,1.737477519,-532.7107403,532.5293727,0.181367636,528.3144416
32.37475193,-195.7136614,202.1258938,-6.412232454,1.72797732,-532.6350491,532.4457478,0.18930124,528.2382744
32.37910902,-198.9266899,199.475708,-0.549018078,1.717262036,-532.5482409,532.3498634,0.198377473,528.1509032
32.37910903,-198.9266973,199.4757019,-0.549004589,1.717262012,-532.5482407,532.3498632,0.198377494,528.150903
32.37910904,-198.9267047,199.4756958,-0.548991099,1.717261987,-532.5482405,532.349863,0.198377515,528.1509028
32.37910905,-198.9267121,199.4756898,-0.54897761,1.717261963,-532.5482403,532.3498628,0.198377536,528.1509026
32.37910906,-198.9267195,199.4756837,-0.54896412,1.717261938,-532.5482401,532.3498625,0.198377557,528.1509024
32.37910907,-198.9267269,199.4756776,-0.548950631,1.717261914,-532.5482399,532.3498623,0.198377578,528.1509022
32.37910908,-198.9267344,199.4756715,-0.548937141,1.717261889,-532.5482397,532.3498621,0.198377599,528.150902
32.37910928,-198.9268824,199.4755498,-0.548667353,1.7172614,-532.5482357,532.3498577,0.198378017,528.150898
32.37911128,-198.9283632,199.4743327,-0.545969467,1.717256504,-532.5481957,532.3498135,0.198382195,528.1508577
32.37912151,-198.9359403,199.4681046,-0.532164216,1.717231452,-532.5479909,532.3495873,0.198403578,528.1506516
32.37912152,-198.9359477,199.4680985,-0.532150726,1.717231428,-532.5479907,532.3495871,0.198403599,528.1506514
32.37912153,-198.9359551,199.4680924,-0.532137237,1.717224292,-532.5479905,532.3428797,0.205110843,528.1506512
32.3791217,-198.9360809,199.467989,-0.531908142,1.717102453,-532.5479871,532.2283307,0.319656362,528.1506477
32.3791234,-198.937333,199.466961,-0.529627966,1.715892654,-532.5479531,531.0882241,1.459728972,528.1506135
32.3791404,-198.9492892,199.4572461,-0.507956965,1.704654361,-532.5476129,520.252543,12.29506988,528.1502711
32.37919402,-198.9811685,199.4324386,-0.45127004,1.677480624,-532.54654,491.9085158,40.6380242,528.1491911
32.37924953,-199.0064671,199.4144641,-0.407996999,1.658903665,-532.5454293,470.2714182,62.27401117,528.1480731
32.379311,-199.0278381,199.4012086,-0.373370421,1.645391802,-532.5441993,452.9574969,79.58670244,528.146835
32.37938019,-199.0459664,199.3922206,-0.34625427,1.635653303,-532.5428149,439.3987158,93.14409911,528.1454414
32.3794601,-199.0616018,199.3871476,-0.325545799,1.628718397,-532.5412162,429.0436703,103.4975459,528.1438321
32.3795554,-199.0755082,199.3858489,-0.3103407,1.623909196,-532.5393095,421.4401599,111.0991496,528.1419128
32.37967404,-199.0886055,199.3884624,-0.299856876,1.620741954,-532.5369358,416.197056,116.3398798,528.1395234
32.37983087,-199.1022507,199.3956112,-0.293360498,1.618856591,-532.5337982,412.9472949,119.5865033,528.136365
32.38005787,-199.1189752,199.4090375,-0.290062279,1.617954689,-532.529257,411.2959128,121.2333442,528.1317937
32.38044156,-199.1450714,199.4340441,-0.28897266,1.617741365,-532.5215821,410.7472657,121.7743164,528.1240676
32.38134716,-199.2058434,199.4945929,-0.288749444,1.617919672,-532.5034704,410.6266015,121.8768689,528.1058346
32.38587516,-199.5172302,199.8046234,-0.287393194,1.61877884,-532.4129829,409.9032323,122.5097506,528.0147255
32.40564429,-201.020048,201.30164,-0.281591972,1.623282279,-532.0193976,406.8058254,125.2135722,527.6181396
32.44853043,-205.066219,205.3351207,-0.268901635,1.636981503,-531.1750692,400.0384868,131.1365825,526.7657298
32.51155024,-212.8929472,213.1431649,-0.250217728,1.666705528,-529.9630367,390.0905075,139.8725293,525.5380601
32.58489507,-224.6663874,224.8946921,-0.22830471,1.715182224,-528.6056414,378.45529,150.1503514,524.1571371
32.66200589,-239.9111676,240.1163459,-0.205178264,1.781639335,-527.2536886,366.2160787,161.0376099,522.7747151
32.7362313,-257.1245886,257.3073519,-0.182763298,1.859937539,-526.0376694,354.4005751,171.6370943,521.524289
32.80625147,-275.4263374,275.5879036,-0.161566168,1.94607958,-524.9775259,343.2719279,181.705598,520.427561
32.86979341,-293.5910839,293.733308,-0.14222416,2.034037915,-524.0957847,333.1600434,190.9357413,519.5095079
32.92746943,-311.2220095,311.3466656,-0.124656113,2.12151549,-523.3665187,324.011378,199.3551408,518.7449962
32.97884412,-327.7405922,327.8495281,-0.108935943,2.205209312,-522.7770137,315.8565329,206.9204808,518.1224685
33.02478277,-343.0861774,343.1810688,-0.094891409,2.28439714,-522.2998094,308.5956566,213.7041528,517.614586
33.06545502,-357.0727614,357.1551661,-0.082404677,2.357728758,-521.9178639,302.1613116,219.7565523,517.2046791
33.10158493,-369.7751163,369.8464525,-0.071336236,2.425264745,-521.6112606,296.473784,225.1374766,516.8726815
33.13350018,-381.1870889,381.2486058,-0.061516956,2.486682157,-521.3664504,291.441734,229.9247164,516.6050566
33.16175072,-391.4202303,391.4730839,-0.052853574,2.542348733,-521.1703892,287.0120079,234.1583813,516.3885374
33.18667124,-400.53717,400.5823453,-0.045175232,2.592407686,-521.0136864,283.094482,237.9192044,516.2136081
33.20867241,-408.6475135,408.6859393,-0.038425814,2.63730757,-520.8880929,279.6569727,241.2311203,516.0718004
33.22804881,-415.8320529,415.8645023,-0.032449396,2.677367302,-520.7874413,276.6184348,244.1690065,515.9567855
33.24510758,-422.1855169,422.2127333,-0.027216374,2.713017413,-520.7065805,273.9614907,246.7450898,515.8632228
33.2600926,-427.785716,427.8083066,-0.022590559,2.744613182,-520.6415563,271.6160688,249.0254874,515.7870027
33.27323399,-432.7097072,432.7282676,-0.018560386,2.772528256,-520.589166,269.5747853,251.0143807,515.7247683
33.28472692,-437.0245871,437.0395972,-0.01501004,2.797092273,-520.5469027,267.778479,252.7684236,515.6738787
33.29474287,-440.790602,440.8025417,-0.011939659,2.81861036,-520.5127789,266.226225,254.286554,515.6322259
33.30343385,-444.0621539,444.0714071,-0.009253199,2.83736201,-520.4852147,264.8692114,255.6160033,515.5981213
33.31092519,-446.884532,446.8914898,-0.006957813,2.853583503,-520.4629812,263.7104006,256.7525806,515.5702452
33.31733135,-449.299621,449.3045976,-0.004976533,2.867496374,-520.4450895,262.7108137,257.7342758,515.5475253
33.3227395,-451.3394283,451.3427485,-0.003320197,2.879270739,-520.4307898,261.8754948,258.5552949,515.5291476
33.32723036,-453.0338554,453.035786,-0.001930657,2.889067591,-520.4194755,261.1750675,259.244408,515.5144458
33.33003758,-454.0932797,454.0943521,-0.001072438,2.895200503,-520.412661,260.7425501,259.6701109,515.5055133
33.33270744,-455.1010242,455.1012703,-0.000246111,2.901039539,-520.4063642,260.3262379,260.0801263,515.4972019
33.33501102,-455.9706272,455.9701676,0.00045958,2.906082364,-520.4010756,259.9707473,260.4303283,515.4901747
33.33768821,-456.9813892,456.980103,0.001286161,2.911948619,-520.3950973,259.5544673,260.8406299,515.4821756
33.34187661,-458.5629299,458.5603565,0.002573396,2.921138062,-520.3861064,258.9063538,261.4797526,515.470023
33.34921335,-461.3338075,461.328974,0.004833457,2.937268935,-520.3714225,257.7689804,262.6024421,515.4497995
33.36250252,-466.353642,466.3447197,0.0089223,2.966592335,-520.3482766,255.7129838,264.6352928,515.416618
33.38675923,-475.5144533,475.4980636,0.016389707,3.020437611,-520.317486,251.9638814,268.3536046,515.3675132
33.43097441,-492.1771563,492.1471621,0.029994217,3.11947853,-520.2993341,245.1525434,275.1467906,515.3160494
33.51219352,-522.4844028,522.4294311,0.054971703,3.303277719,-520.3924988,232.7103705,287.6821283,515.3486247
33.65740942,-574.6646499,574.5651236,0.099526276,3.630973771,-520.954165,210.7138949,310.2402701,515.805976
33.94237074,-662.3450733,662.1587999,0.186273345,4.216468262,-523.3547141,168.5405916,354.8141225,518.0312556
34.24647644,-722.2378847,721.9607019,0.277182789,4.652698763,-527.3440511,125.0804924,402.2635587,521.9009057
34.49705459,-735.1772443,734.8270148,0.35022949,4.774783606,-531.1658702,90.46801477,440.6978554,525.6969268
34.71810098,-712.8538802,712.441002,0.412878179,4.6532039,-534.4000238,60.76071604,473.6393078,528.9757963
34.92002161,-661.2652138,660.7968367,0.468377056,4.336014794,-536.793983,34.20822921,502.5857537,531.4729932
35.10589409,-585.48711,584.9693081,0.517801892,3.872257539,-538.1515822,10.17458622,527.976996,532.9822009
35.13428349,-571.4536749,570.9284737,0.525201226,3.787890638,-538.2689974,6.533623085,531.7353743,533.1276906
35.16267289,-556.7559626,556.2234067,0.532555934,3.700133869,-538.3578879,2.90071048,535.4571774,533.2459841
35.17213603,-551.7087865,551.1737866,0.534999926,3.670146982,-538.3809923,1.690265683,536.6907266,533.2791854
35.18109811,-546.8605137,546.323206,0.53730765,3.641413031,-538.3997798,0.545796017,537.8539838,533.3076718
35.18109812,-546.8605082,546.3232006,0.537307653,3.641412999,-538.3997798,0.545794723,537.8539851,533.3076718
35.18109813,-546.8605028,546.3231951,0.537307656,3.641412967,-538.3997798,0.54579343,537.8539864,533.3076719
35.18109814,-546.8604974,546.3231897,0.537307658,3.641412935,-538.3997799,0.545792136,537.8539877,533.3076719
35.18109815,-546.8604919,546.3231842,0.537307661,3.641412902,-538.3997799,0.545790842,537.853989,533.3076719
35.18109816,-546.8604865,546.3231788,0.537307663,3.64141287,-538.3997799,0.545789548,537.8539904,533.3076719
35.18109817,-546.860481,546.3231733,0.537307666,3.641412838,-538.3997799,0.545788254,537.8539917,533.307672
35.18109819,-546.8604741,546.3231664,0.537307669,3.641412797,-538.3997799,0.545786601,537.8539933,533.307672
35.1810982,-546.8604686,546.3231609,0.537307672,3.641412765,-538.39978,0.545785307,537.8539947,533.307672
35.1810984,-546.8603597,546.3230519,0.537307724,3.641412093,-538.3997803,0.545785198,537.8539952,533.3076726
35.1811004,-546.8592703,546.3219621,0.537308249,3.641405372,-538.3997842,0.545784108,537.8540001,533.3076787
35.1811204,-546.8483766,546.3110628,0.537313808,3.641338167,-538.3998227,0.545773203,537.8540495,533.307739
35.1812204,-546.7939073,546.2565572,0.537350081,3.641002136,-538.4000152,0.545718661,537.8542965,533.3080404
35.1817204,-546.5215424,545.983799,0.537743417,3.639321796,-538.4009718,0.54544551,537.8555262,533.3095421
35.1842204,-545.159261,544.6142522,0.545008812,3.630915525,-538.4056121,0.544068699,537.8615434,533.3169144
35.18815195,-543.0153614,542.4410656,0.574295739,3.617680365,-538.4124293,0.541866228,537.8705631,533.3280486
35.19218811,-540.8124513,540.1853796,0.627071697,3.604073941,-538.4188163,0.539557768,537.8792585,533.3388942
35.19640604,-538.50819,537.8013884,0.706801642,3.589834384,-538.4248284,0.53709405,537.8877344,533.3495946
35.20088445,-536.0592124,535.2402732,0.818939111,3.574693046,-538.4304699,0.5344208,537.8960491,533.3602462
35.20570547,-533.4201031,532.4488222,0.971280876,3.558368175,-538.4356882,0.53147701,537.9042112,533.3708951
35.2109563,-530.542401,529.3679051,1.174495917,3.540558787,-538.4403622,0.528192881,537.9121693,533.3815277
35.21673107,-527.3735571,525.930693,1.442864086,3.520938252,-538.4442857,0.524487304,537.9197984,533.3920573
35.22313268,-523.8558236,522.0605489,1.795274664,3.499147525,-538.4471436,0.520264754,537.9268788,533.402303
35.23027475,-519.9250463,517.6684923,2.256553973,3.474787872,-538.4484783,0.515411423,537.9330669,533.4119606
35.23828384,-515.5093258,512.6501108,2.859215021,3.447412979,-538.4476459,0.509790386,537.9378555,533.4205623
35.24730172,-510.5275073,506.8817548,3.645752527,3.416520318,-538.443756,0.503235499,537.9405205,533.4274226
35.25748806,-504.8874524,500.2158065,4.671645845,3.381541716,-538.4355926,0.495543665,537.9400489,533.4315652
35.26902335,-498.484035,492.474752,6.009283042,3.341833114,-538.4215084,0.486464982,537.9350435,533.4316255
35.28211221,-491.1967937,483.4437081,7.753085527,3.296663683,-538.3992855,0.475690147,537.9235953,533.4257208
35.29698721,-482.8871531,472.8609541,10.02619898,3.24520468,-538.3659493,0.462834292,537.903115,533.4112769
35.31391318,-473.3951069,460.4058776,12.98922933,3.186518901,-538.3175232,0.447416201,537.870107,533.3847979
35.33319222,-462.5352234,445.6835727,16.85165066,3.119552284,-538.2487023,0.428831493,537.8198708,533.3415591
35.35516942,-450.0917922,428.2050857,21.88670652,3.043130527,-538.1524192,0.406317973,537.7461012,533.2751977
35.38023949,-435.8128787,407.3619968,28.45088184,2.955965663,-538.0192664,0.378910736,537.6403556,533.1771667
35.40885454,-419.4029739,382.3936138,37.00936005,2.856681137,-537.8367242,0.345383908,537.4913403,533.0360025
35.44153304,-400.5138287,352.3445036,48.16932516,2.743869949,-537.5881268,0.304174874,537.2839519,532.8363428
35.47887043,-378.7329248,316.009366,62.72355877,2.616210505,-537.2512716,0.253285554,536.997986,532.5576031
35.52155154,-353.5688496,271.8612837,81.70756589,2.472681858,-536.7965415,0.190153528,536.6063879,532.1721843
35.57036538,-324.4326051,217.9580955,106.4745096,2.312948688,-536.1843557,0.111483474,536.0728722,531.6430368
35.62622279,-290.6135608,151.8199244,138.7936364,2.138034844,-535.3616894,0.013026275,535.3486631,530.9203262
35.66957588,-264.0055932,97.21587393,166.7897193,2.00973508,-534.632238,-0.069573776,534.7018118,530.2720855
35.69766725,-246.5936779,60.3110278,186.2826501,1.930796293,-534.1166675,-0.125971496,534.242639,529.8108308
35.71010668,-238.839952,43.58677617,195.2531759,1.897018888,-533.877503,-0.151666248,534.0291693,529.5961437
35.72141784,-231.7662307,28.1761334,203.5900973,1.866975181,-533.6542145,-0.175413789,533.8296283,529.3953392
35.73272899,-224.6702547,12.57198741,212.0982673,1.837597473,-533.4253682,-0.19952608,533.6248943,529.1891926
35.73655034,-222.2679166,7.256593136,215.0113235,1.827827859,-533.3467965,-0.207754523,533.5545511,529.1183385
35.74037192,-219.8628779,1.918806242,217.9440717,1.818137842,-533.2675831,-0.216025049,533.4836081,529.0468677
35.74135822,-219.2417567,0.537617159,218.7041396,1.815650137,-533.2470357,-0.218166304,533.465202,529.0283226
35.74135823,-219.2417504,0.537603148,218.7041473,1.815650112,-533.2470355,-0.218166326,533.4652018,529.0283224
35.74135824,-219.2417441,0.537589136,218.704155,1.815650087,-533.2470353,-0.218166348,533.4652016,529.0283222
35.74135825,-219.2417378,0.537575125,218.7041627,1.815650061,-533.2470351,-0.218166369,533.4652014,529.028322
35.74135826,-219.2417315,0.537561114,218.7041704,1.815650036,-533.2470349,-0.218166391,533.4652013,529.0283218
35.74135827,-219.2417252,0.537547103,218.7041781,1.815650011,-533.2470347,-0.218166413,533.4652011,529.0283217
35.74135828,-219.2417189,0.537533091,218.7041858,1.815649986,-533.2470344,-0.218166435,533.4652009,529.0283215
35.74135848,-219.241593,0.537252866,218.7043401,1.815649482,-533.2470303,-0.218166869,533.4651971,529.0283177
35.74136048,-219.2403333,0.534450615,218.7058827,1.815644443,-533.2469886,-0.218171214,533.4651598,529.0282801
35.74136148,-219.2397002,0.533042287,218.7066579,1.81564191,-533.2469676,-0.218173397,533.465141,529.0282611
35.74136149,-219.2396939,0.533028276,218.7066656,1.815641885,-533.2469674,-0.218173419,533.4651408,529.028261
35.7413615,-219.2396876,0.533014264,218.7066734,1.815634428,-533.2399689,-0.225171701,533.4651406,529.0282608
35.74136167,-219.2395807,0.53277631,218.7068044,1.815507673,-533.1209902,-0.344147243,533.4651375,529.0282576
35.74136337,-219.2385167,0.530407952,218.7081088,1.814249172,-531.9367938,-1.528311883,533.4651057,529.0282256
35.74138037,-219.2284646,0.507898873,218.7205658,1.802568511,-520.6820847,-12.78270339,533.4647881,529.0279056
35.74143298,-219.2032317,0.449988347,218.7532434,1.774848133,-491.7263012,-41.73750405,533.4638052,529.0269152
35.7414873,-219.1848943,0.405623413,218.7792709,1.755884574,-469.5433044,-63.91948599,533.4627904,529.0258928
35.74154719,-219.17133,0.370013278,218.8013167,1.742091988,-451.7376601,-81.72401163,533.4616718,529.0247656
35.74161423,-219.1620684,0.341990163,218.8200783,1.732135519,-437.7254621,-95.73495729,533.4604194,529.0235037
35.74169112,-219.1567398,0.320430675,218.8363092,1.725017531,-426.9449894,-106.5139937,533.4589831,529.0220565
35.74178202,-219.155182,0.304417741,218.8507643,1.720041609,-418.9376651,-114.51962,533.4572851,529.0203456
35.74189383,-219.1574969,0.293168477,218.8643285,1.716713541,-413.3119831,-120.1432133,533.4551964,529.018241
