"time","In1"
6.282000,-0.001185
6.283000,-0.000185
6.284000,0.000815
6.285000,0.001815
6.286000,0.002815
6.287000,0.003815
6.288000,0.004815
6.289000,0.005815
6.290000,0.006815
6.291000,0.007815
6.292000,0.008815
6.293000,0.009815
6.294000,0.010814
6.295000,0.011814
6.296000,0.012814
6.297000,0.013814
6.298000,0.014814
6.299000,0.015814
6.300000,0.016814
6.301000,0.017814
6.302000,0.018814
6.303000,0.019813
6.304000,0.020813
6.305000,0.021813
6.306000,0.022813
6.307000,0.023812
6.308000,0.024812
6.309000,0.025812
6.310000,0.026811
6.311000,0.027811
6.312000,0.028811
6.313000,0.029810
6.314000,0.030810
6.315000,0.031809
6.316000,0.032809
6.317000,0.033808
6.318000,0.034808
6.319000,0.035807
6.320000,0.036806
6.321000,0.037806
6.322000,0.038805
6.323000,0.039804
6.324000,0.040803
6.325000,0.041803
6.326000,0.042802
6.327000,0.043801
6.328000,0.044800
6.329000,0.045799
6.330000,0.046798
6.331000,0.047796
6.332000,0.048795
6.333000,0.049794
6.334000,0.050793
6.335000,0.051792
6.336000,0.052790
6.337000,0.053789
6.338000,0.054787
6.339000,0.055786
6.340000,0.056784
6.341000,0.057782
6.342000,0.058781
6.343000,0.059779
6.344000,0.060777
6.345000,0.061775
6.346000,0.062773
6.347000,0.063771
6.348000,0.064769
6.349000,0.065767
6.350000,0.066765
6.351000,0.067763
6.352000,0.068760
6.353000,0.069758
6.354000,0.070756
6.355000,0.071753
6.356000,0.072750
6.357000,0.073748
6.358000,0.074745
6.359000,0.075742
6.360000,0.076739
6.361000,0.077736
6.362000,0.078733
6.363000,0.079730
6.364000,0.080727
6.365000,0.081723
6.366000,0.082720
6.367000,0.083717
6.368000,0.084713
6.369000,0.085709
6.370000,0.086706
6.371000,0.087702
6.372000,0.088698
6.373000,0.089694
6.374000,0.090690
6.375000,0.091686
6.376000,0.092681
6.377000,0.093677
6.378000,0.094673
6.379000,0.095668
6.380000,0.096664
6.381000,0.097659
6.382000,0.098654
6.383000,0.099649
6.384000,0.100644
6.385000,0.101639
6.386000,0.102634
6.387000,0.103628
6.388000,0.104623
6.389000,0.105617
6.390000,0.106612
6.391000,0.107606
6.392000,0.108600
6.393000,0.109594
6.394000,0.110588
6.395000,0.111582
6.396000,0.112576
6.397000,0.113569
6.398000,0.114563
6.399000,0.115556
6.400000,0.116549
6.401000,0.117542
6.402000,0.118535
6.403000,0.119528
6.404000,0.120521
6.405000,0.121514
6.406000,0.122506
6.407000,0.123499
6.408000,0.124491
6.409000,0.125483
6.410000,0.126475
6.411000,0.127467
6.412000,0.128459
6.413000,0.129450
6.414000,0.130442
6.415000,0.131433
6.416000,0.132425
6.417000,0.133416
6.418000,0.134407
6.419000,0.135398
6.420000,0.136388
6.421000,0.137379
6.422000,0.138369
6.423000,0.139360
6.424000,0.140350
6.425000,0.141340
6.426000,0.142330
6.427000,0.143319
6.428000,0.144309
6.429000,0.145299
6.430000,0.146288
6.431000,0.147277
6.432000,0.148266
6.433000,0.149255
6.434000,0.150244
6.435000,0.151232
6.436000,0.152221
6.437000,0.153209
6.438000,0.154197
6.439000,0.155185
6.440000,0.156173
6.441000,0.157160
6.442000,0.158148
6.443000,0.159135
6.444000,0.160122
6.445000,0.161109
6.446000,0.162096
6.447000,0.163083
6.448000,0.164070
6.449000,0.165056
6.450000,0.166042
6.451000,0.167028
6.452000,0.168014
6.453000,0.169000
6.454000,0.169985
6.455000,0.170971
6.456000,0.171956
6.457000,0.172941
6.458000,0.173926
6.459000,0.174910
6.460000,0.175895
6.461000,0.176879
6.462000,0.177863
6.463000,0.178847
6.464000,0.179831
6.465000,0.180815
6.466000,0.181798
6.467000,0.182781
6.468000,0.183764
6.469000,0.184747
6.470000,0.185730
6.471000,0.186712
6.472000,0.187695
6.473000,0.188677
6.474000,0.189659
6.475000,0.190641
6.476000,0.191622
6.477000,0.192604
6.478000,0.193585
6.479000,0.194566
6.480000,0.195547
6.481000,0.196527
6.482000,0.197508
6.483000,0.198488
6.484000,0.199468
6.485000,0.200448
6.486000,0.201427
6.487000,0.202407
6.488000,0.203386
6.489000,0.204365
6.490000,0.205344
6.491000,0.206322
6.492000,0.207300
6.493000,0.208279
6.494000,0.209257
6.495000,0.210234
6.496000,0.211212
6.497000,0.212189
6.498000,0.213166
6.499000,0.214143
6.500000,0.215120
6.501000,0.216096
6.502000,0.217073
6.503000,0.218049
6.504000,0.219025
6.505000,0.220000
6.506000,0.220976
6.507000,0.221951
6.508000,0.222926
6.509000,0.223900
6.510000,0.224875
6.511000,0.225849
6.512000,0.226823
6.513000,0.227797
6.514000,0.228771
6.515000,0.229744
6.516000,0.230717
6.517000,0.231690
6.518000,0.232663
6.519000,0.233635
6.520000,0.234607
6.521000,0.235579
6.522000,0.236551
6.523000,0.237523
6.524000,0.238494
6.525000,0.239465
6.526000,0.240436
6.527000,0.241406
6.528000,0.242377
6.529000,0.243347
6.530000,0.244316
6.531000,0.245286
6.532000,0.246255
6.533000,0.247224
6.534000,0.248193
6.535000,0.249162
6.536000,0.250130
6.537000,0.251098
6.538000,0.252066
6.539000,0.253034
6.540000,0.254001
6.541000,0.254968
6.542000,0.255935
6.543000,0.256901
6.544000,0.257868
6.545000,0.258834
6.546000,0.259800
6.547000,0.260765
6.548000,0.261730
6.549000,0.262695
6.550000,0.263660
6.551000,0.264625
6.552000,0.265589
6.553000,0.266553
6.554000,0.267517
6.555000,0.268480
6.556000,0.269443
6.557000,0.270406
6.558000,0.271369
6.559000,0.272331
6.560000,0.273293
6.561000,0.274255
6.562000,0.275216
6.563000,0.276178
6.564000,0.277139
6.565000,0.278099
6.566000,0.279060
6.567000,0.280020
6.568000,0.280980
6.569000,0.281939
6.570000,0.282898
6.571000,0.283857
6.572000,0.284816
6.573000,0.285775
6.574000,0.286733
6.575000,0.287691
6.576000,0.288648
6.577000,0.289606
6.578000,0.290563
6.579000,0.291519
6.580000,0.292476
6.581000,0.293432
6.582000,0.294388
6.583000,0.295343
6.584000,0.296298
6.585000,0.297253
6.586000,0.298208
6.587000,0.299162
6.588000,0.300116
6.589000,0.301070
6.590000,0.302024
6.591000,0.302977
6.592000,0.303930
6.593000,0.304882
6.594000,0.305834
6.595000,0.306786
6.596000,0.307738
6.597000,0.308689
6.598000,0.309640
6.599000,0.310591
6.600000,0.311541
6.601000,0.312491
6.602000,0.313441
6.603000,0.314391
6.604000,0.315340
6.605000,0.316289
6.606000,0.317237
6.607000,0.318185
6.608000,0.319133
6.609000,0.320081
6.610000,0.321028
6.611000,0.321975
6.612000,0.322921
6.613000,0.323868
6.614000,0.324814
6.615000,0.325759
6.616000,0.326705
6.617000,0.327650
6.618000,0.328594
6.619000,0.329538
6.620000,0.330482
6.621000,0.331426
6.622000,0.332369
6.623000,0.333312
6.624000,0.334255
6.625000,0.335197
6.626000,0.336139
6.627000,0.337081
6.628000,0.338022
6.629000,0.338963
6.630000,0.339904
6.631000,0.340844
6.632000,0.341784
6.633000,0.342724
6.634000,0.343663
6.635000,0.344602
6.636000,0.345540
6.637000,0.346479
6.638000,0.347417
6.639000,0.348354
6.640000,0.349291
6.641000,0.350228
6.642000,0.351165
6.643000,0.352101
6.644000,0.353037
6.645000,0.353972
6.646000,0.354907
6.647000,0.355842
6.648000,0.356776
6.649000,0.357710
6.650000,0.358644
6.651000,0.359577
6.652000,0.360510
6.653000,0.361443
6.654000,0.362375
6.655000,0.363307
6.656000,0.364238
6.657000,0.365169
6.658000,0.366100
6.659000,0.367030
6.660000,0.367961
6.661000,0.368890
6.662000,0.369819
6.663000,0.370748
6.664000,0.371677
6.665000,0.372605
6.666000,0.373533
6.667000,0.374460
6.668000,0.375387
6.669000,0.376314
6.670000,0.377240
6.671000,0.378166
6.672000,0.379092
6.673000,0.380017
6.674000,0.380942
6.675000,0.381866
6.676000,0.382790
6.677000,0.383714
6.678000,0.384637
6.679000,0.385560
6.680000,0.386483
6.681000,0.387405
6.682000,0.388326
6.683000,0.389248
6.684000,0.390169
6.685000,0.391089
6.686000,0.392009
6.687000,0.392929
6.688000,0.393848
6.689000,0.394767
6.690000,0.395686
6.691000,0.396604
6.692000,0.397522
6.693000,0.398439
6.694000,0.399356
6.695000,0.400273
6.696000,0.401189
6.697000,0.402105
6.698000,0.403020
6.699000,0.403935
6.700000,0.404850
6.701000,0.405764
6.702000,0.406678
6.703000,0.407591
6.704000,0.408504
6.705000,0.409417
6.706000,0.410329
6.707000,0.411241
6.708000,0.412152
6.709000,0.413063
6.710000,0.413973
6.711000,0.414883
6.712000,0.415793
6.713000,0.416702
6.714000,0.417611
6.715000,0.418520
6.716000,0.419428
6.717000,0.420335
6.718000,0.421242
6.719000,0.422149
6.720000,0.423055
6.721000,0.423961
6.722000,0.424867
6.723000,0.425772
6.724000,0.426676
6.725000,0.427581
6.726000,0.428484
6.727000,0.429388
6.728000,0.430291
6.729000,0.431193
6.730000,0.432095
6.731000,0.432997
6.732000,0.433898
6.733000,0.434799
6.734000,0.435699
6.735000,0.436599
6.736000,0.437498
6.737000,0.438397
6.738000,0.439296
6.739000,0.440194
6.740000,0.441092
6.741000,0.441989
6.742000,0.442886
6.743000,0.443782
6.744000,0.444678
6.745000,0.445573
6.746000,0.446468
6.747000,0.447363
6.748000,0.448257
6.749000,0.449151
6.750000,0.450044
6.751000,0.450937
6.752000,0.451829
6.753000,0.452721
6.754000,0.453612
6.755000,0.454503
6.756000,0.455394
6.757000,0.456284
6.758000,0.457174
6.759000,0.458063
6.760000,0.458951
6.761000,0.459840
6.762000,0.460727
6.763000,0.461615
6.764000,0.462502
6.765000,0.463388
6.766000,0.464274
6.767000,0.465159
6.768000,0.466044
6.769000,0.466929
6.770000,0.467813
6.771000,0.468697
6.772000,0.469580
6.773000,0.470462
6.774000,0.471345
6.775000,0.472226
6.776000,0.473108
6.777000,0.473988
6.778000,0.474869
6.779000,0.475748
6.780000,0.476628
6.781000,0.477507
6.782000,0.478385
6.783000,0.479263
6.784000,0.480140
6.785000,0.481017
6.786000,0.481894
6.787000,0.482770
6.788000,0.483645
6.789000,0.484520
6.790000,0.485395
6.791000,0.486269
6.792000,0.487142
6.793000,0.488016
6.794000,0.488888
6.795000,0.489760
6.796000,0.490632
6.797000,0.491503
6.798000,0.492374
6.799000,0.493244
6.800000,0.494113
6.801000,0.494983
6.802000,0.495851
6.803000,0.496719
6.804000,0.497587
6.805000,0.498454
6.806000,0.499321
6.807000,0.500187
6.808000,0.501053
6.809000,0.501918
6.810000,0.502782
6.811000,0.503647
6.812000,0.504510
6.813000,0.505373
6.814000,0.506236
6.815000,0.507098
6.816000,0.507960
6.817000,0.508821
6.818000,0.509682
6.819000,0.510542
6.820000,0.511401
6.821000,0.512260
6.822000,0.513119
6.823000,0.513977
6.824000,0.514835
6.825000,0.515692
6.826000,0.516548
6.827000,0.517404
6.828000,0.518260
6.829000,0.519115
6.830000,0.519969
6.831000,0.520823
6.832000,0.521676
6.833000,0.522529
6.834000,0.523382
6.835000,0.524233
6.836000,0.525085
6.837000,0.525936
6.838000,0.526786
6.839000,0.527636
6.840000,0.528485
6.841000,0.529333
6.842000,0.530182
6.843000,0.531029
6.844000,0.531876
6.845000,0.532723
6.846000,0.533569
6.847000,0.534414
6.848000,0.535259
6.849000,0.536104
6.850000,0.536948
6.851000,0.537791
6.852000,0.538634
6.853000,0.539476
6.854000,0.540318
6.855000,0.541159
6.856000,0.542000
6.857000,0.542840
6.858000,0.543679
6.859000,0.544518
6.860000,0.545357
6.861000,0.546195
6.862000,0.547032
6.863000,0.547869
6.864000,0.548705
6.865000,0.549541
6.866000,0.550376
6.867000,0.551211
6.868000,0.552045
6.869000,0.552878
6.870000,0.553711
6.871000,0.554544
6.872000,0.555376
6.873000,0.556207
6.874000,0.557038
6.875000,0.557868
6.876000,0.558698
6.877000,0.559527
6.878000,0.560355
6.879000,0.561183
6.880000,0.562011
6.881000,0.562838
6.882000,0.563664
6.883000,0.564490
6.884000,0.565315
6.885000,0.566139
6.886000,0.566963
6.887000,0.567787
6.888000,0.568610
6.889000,0.569432
6.890000,0.570254
6.891000,0.571075
6.892000,0.571896
6.893000,0.572716
6.894000,0.573535
6.895000,0.574354
6.896000,0.575172
6.897000,0.575990
6.898000,0.576807
6.899000,0.577624
6.900000,0.578440
6.901000,0.579255
6.902000,0.580070
6.903000,0.580884
6.904000,0.581698
6.905000,0.582511
6.906000,0.583324
6.907000,0.584136
6.908000,0.584947
6.909000,0.585758
6.910000,0.586568
6.911000,0.587378
6.912000,0.588187
6.913000,0.588995
6.914000,0.589803
6.915000,0.590610
6.916000,0.591417
6.917000,0.592223
6.918000,0.593028
6.919000,0.593833
6.920000,0.594637
6.921000,0.595441
6.922000,0.596244
6.923000,0.597047
6.924000,0.597849
6.925000,0.598650
6.926000,0.599451
6.927000,0.600251
6.928000,0.601050
6.929000,0.601849
6.930000,0.602648
6.931000,0.603445
6.932000,0.604242
6.933000,0.605039
6.934000,0.605835
6.935000,0.606630
6.936000,0.607425
6.937000,0.608219
6.938000,0.609012
6.939000,0.609805
6.940000,0.610597
6.941000,0.611389
6.942000,0.612180
6.943000,0.612970
6.944000,0.613760
6.945000,0.614549
6.946000,0.615338
6.947000,0.616126
6.948000,0.616913
6.949000,0.617700
6.950000,0.618486
6.951000,0.619272
6.952000,0.620056
6.953000,0.620841
6.954000,0.621624
6.955000,0.622407
6.956000,0.623190
6.957000,0.623972
6.958000,0.624753
6.959000,0.625533
6.960000,0.626313
6.961000,0.627092
6.962000,0.627871
6.963000,0.628649
6.964000,0.629426
6.965000,0.630203
6.966000,0.630979
6.967000,0.631755
6.968000,0.632529
6.969000,0.633304
6.970000,0.634077
6.971000,0.634850
6.972000,0.635623
6.973000,0.636394
6.974000,0.637165
6.975000,0.637936
6.976000,0.638705
6.977000,0.639475
6.978000,0.640243
6.979000,0.641011
6.980000,0.641778
6.981000,0.642545
6.982000,0.643311
6.983000,0.644076
6.984000,0.644841
6.985000,0.645605
6.986000,0.646368
6.987000,0.647131
6.988000,0.647893
6.989000,0.648654
6.990000,0.649415
6.991000,0.650175
6.992000,0.650934
6.993000,0.651693
6.994000,0.652451
6.995000,0.653209
6.996000,0.653966
6.997000,0.654722
6.998000,0.655477
6.999000,0.656232
7.000000,0.656987
7.001000,0.657740
7.002000,0.658493
7.003000,0.659245
7.004000,0.659997
7.005000,0.660748
7.006000,0.661498
7.007000,0.662248
7.008000,0.662997
7.009000,0.663745
7.010000,0.664493
7.011000,0.665240
7.012000,0.665986
7.013000,0.666732
7.014000,0.667477
7.015000,0.668221
7.016000,0.668964
7.017000,0.669707
7.018000,0.670450
7.019000,0.671191
7.020000,0.671932
7.021000,0.672673
7.022000,0.673412
7.023000,0.674151
7.024000,0.674889
7.025000,0.675627
7.026000,0.676364
7.027000,0.677100
7.028000,0.677836
7.029000,0.678570
7.030000,0.679305
7.031000,0.680038
7.032000,0.680771
7.033000,0.681503
7.034000,0.682235
7.035000,0.682965
7.036000,0.683696
7.037000,0.684425
7.038000,0.685154
7.039000,0.685882
7.040000,0.686609
7.041000,0.687336
7.042000,0.688062
7.043000,0.688787
7.044000,0.689512
7.045000,0.690236
7.046000,0.690959
7.047000,0.691681
7.048000,0.692403
7.049000,0.693124
7.050000,0.693845
7.051000,0.694565
7.052000,0.695284
7.053000,0.696002
7.054000,0.696720
7.055000,0.697437
7.056000,0.698153
7.057000,0.698869
7.058000,0.699584
7.059000,0.700298
7.060000,0.701011
7.061000,0.701724
7.062000,0.702436
7.063000,0.703148
7.064000,0.703858
7.065000,0.704568
7.066000,0.705278
7.067000,0.705986
7.068000,0.706694
7.069000,0.707401
7.070000,0.708108
7.071000,0.708813
7.072000,0.709519
7.073000,0.710223
7.074000,0.710926
7.075000,0.711629
7.076000,0.712332
7.077000,0.713033
7.078000,0.713734
7.079000,0.714434
7.080000,0.715133
7.081000,0.715832
7.082000,0.716530
7.083000,0.717227
7.084000,0.717923
7.085000,0.718619
7.086000,0.719314
7.087000,0.720009
7.088000,0.720702
7.089000,0.721395
7.090000,0.722087
7.091000,0.722779
7.092000,0.723469
7.093000,0.724159
7.094000,0.724849
7.095000,0.725537
7.096000,0.726225
7.097000,0.726912
7.098000,0.727598
7.099000,0.728284
7.100000,0.728969
7.101000,0.729653
7.102000,0.730337
7.103000,0.731019
7.104000,0.731701
7.105000,0.732383
7.106000,0.733063
7.107000,0.733743
7.108000,0.734422
7.109000,0.735100
7.110000,0.735778
7.111000,0.736455
7.112000,0.737131
7.113000,0.737806
7.114000,0.738481
7.115000,0.739155
7.116000,0.739828
7.117000,0.740500
7.118000,0.741172
7.119000,0.741843
7.120000,0.742513
7.121000,0.743183
7.122000,0.743851
7.123000,0.744519
7.124000,0.745187
7.125000,0.745853
7.126000,0.746519
7.127000,0.747184
7.128000,0.747848
7.129000,0.748512
7.130000,0.749174
7.131000,0.749836
7.132000,0.750498
7.133000,0.751158
7.134000,0.751818
7.135000,0.752477
7.136000,0.753135
7.137000,0.753793
7.138000,0.754449
7.139000,0.755105
7.140000,0.755761
7.141000,0.756415
7.142000,0.757069
7.143000,0.757722
7.144000,0.758374
7.145000,0.759025
7.146000,0.759676
7.147000,0.760326
7.148000,0.760975
7.149000,0.761623
7.150000,0.762271
7.151000,0.762918
7.152000,0.763564
7.153000,0.764209
7.154000,0.764854
7.155000,0.765498
7.156000,0.766141
7.157000,0.766783
7.158000,0.767425
7.159000,0.768065
7.160000,0.768705
7.161000,0.769345
7.162000,0.769983
7.163000,0.770621
7.164000,0.771258
7.165000,0.771894
7.166000,0.772529
7.167000,0.773164
7.168000,0.773798
7.169000,0.774431
7.170000,0.775063
7.171000,0.775694
7.172000,0.776325
7.173000,0.776955
7.174000,0.777584
7.175000,0.778213
7.176000,0.778840
7.177000,0.779467
7.178000,0.780093
7.179000,0.780718
7.180000,0.781343
7.181000,0.781967
7.182000,0.782590
7.183000,0.783212
7.184000,0.783833
7.185000,0.784454
7.186000,0.785073
7.187000,0.785692
7.188000,0.786311
7.189000,0.786928
7.190000,0.787545
7.191000,0.788161
7.192000,0.788776
7.193000,0.789390
7.194000,0.790003
7.195000,0.790616
7.196000,0.791228
7.197000,0.791839
7.198000,0.792450
7.199000,0.793059
7.200000,0.793668
7.201000,0.794276
7.202000,0.794883
7.203000,0.795489
7.204000,0.796095
7.205000,0.796700
7.206000,0.797304
7.207000,0.797907
7.208000,0.798509
7.209000,0.799111
7.210000,0.799712
7.211000,0.800312
7.212000,0.800911
7.213000,0.801509
7.214000,0.802107
7.215000,0.802704
7.216000,0.803299
7.217000,0.803895
7.218000,0.804489
7.219000,0.805083
7.220000,0.805675
7.221000,0.806267
7.222000,0.806858
7.223000,0.807449
7.224000,0.808038
7.225000,0.808627
7.226000,0.809215
7.227000,0.809802
7.228000,0.810388
7.229000,0.810974
7.230000,0.811559
7.231000,0.812142
7.232000,0.812725
7.233000,0.813308
7.234000,0.813889
7.235000,0.814470
7.236000,0.815050
7.237000,0.815629
7.238000,0.816207
7.239000,0.816784
7.240000,0.817361
7.241000,0.817936
7.242000,0.818511
7.243000,0.819085
7.244000,0.819659
7.245000,0.820231
7.246000,0.820803
7.247000,0.821373
7.248000,0.821943
7.249000,0.822513
7.250000,0.823081
7.251000,0.823648
7.252000,0.824215
7.253000,0.824781
7.254000,0.825346
7.255000,0.825910
7.256000,0.826474
7.257000,0.827036
7.258000,0.827598
7.259000,0.828159
7.260000,0.828719
7.261000,0.829278
7.262000,0.829837
7.263000,0.830394
7.264000,0.830951
7.265000,0.831507
7.266000,0.832062
7.267000,0.832616
7.268000,0.833170
7.269000,0.833722
7.270000,0.834274
7.271000,0.834825
7.272000,0.835375
7.273000,0.835924
7.274000,0.836473
7.275000,0.837020
7.276000,0.837567
7.277000,0.838113
7.278000,0.838658
7.279000,0.839202
7.280000,0.839746
7.281000,0.840288
7.282000,0.840830
7.283000,0.841371
7.284000,0.841911
7.285000,0.842450
7.286000,0.842988
7.287000,0.843526
7.288000,0.844063
7.289000,0.844598
7.290000,0.845133
7.291000,0.845668
7.292000,0.846201
7.293000,0.846733
7.294000,0.847265
7.295000,0.847796
7.296000,0.848326
7.297000,0.848855
7.298000,0.849383
7.299000,0.849910
7.300000,0.850437
7.301000,0.850962
7.302000,0.851487
7.303000,0.852011
7.304000,0.852534
7.305000,0.853056
7.306000,0.853578
7.307000,0.854098
7.308000,0.854618
7.309000,0.855137
7.310000,0.855655
7.311000,0.856172
7.312000,0.856688
7.313000,0.857204
7.314000,0.857718
7.315000,0.858232
7.316000,0.858745
7.317000,0.859257
7.318000,0.859768
7.319000,0.860278
7.320000,0.860787
7.321000,0.861296
7.322000,0.861804
7.323000,0.862310
7.324000,0.862816
7.325000,0.863321
7.326000,0.863826
7.327000,0.864329
7.328000,0.864832
7.329000,0.865333
7.330000,0.865834
7.331000,0.866334
7.332000,0.866833
7.333000,0.867331
7.334000,0.867828
7.335000,0.868325
7.336000,0.868820
7.337000,0.869315
7.338000,0.869809
7.339000,0.870302
7.340000,0.870794
7.341000,0.871285
7.342000,0.871775
7.343000,0.872265
7.344000,0.872753
7.345000,0.873241
7.346000,0.873728
7.347000,0.874214
7.348000,0.874699
7.349000,0.875183
7.350000,0.875667
7.351000,0.876149
7.352000,0.876631
7.353000,0.877112
7.354000,0.877591
7.355000,0.878070
7.356000,0.878548
7.357000,0.879026
7.358000,0.879502
7.359000,0.879977
7.360000,0.880452
7.361000,0.880926
7.362000,0.881399
7.363000,0.881870
7.364000,0.882342
7.365000,0.882812
7.366000,0.883281
7.367000,0.883749
7.368000,0.884217
7.369000,0.884684
7.370000,0.885149
7.371000,0.885614
7.372000,0.886078
7.373000,0.886541
7.374000,0.887003
7.375000,0.887465
7.376000,0.887925
7.377000,0.888385
7.378000,0.888843
7.379000,0.889301
7.380000,0.889758
7.381000,0.890214
7.382000,0.890669
7.383000,0.891123
7.384000,0.891577
7.385000,0.892029
7.386000,0.892481
7.387000,0.892931
7.388000,0.893381
7.389000,0.893830
7.390000,0.894278
7.391000,0.894725
7.392000,0.895171
7.393000,0.895616
7.394000,0.896061
7.395000,0.896504
7.396000,0.896947
7.397000,0.897388
7.398000,0.897829
7.399000,0.898269
7.400000,0.898708
7.401000,0.899146
7.402000,0.899583
7.403000,0.900020
7.404000,0.900455
7.405000,0.900890
7.406000,0.901323
7.407000,0.901756
7.408000,0.902188
7.409000,0.902619
7.410000,0.903049
7.411000,0.903478
7.412000,0.903906
7.413000,0.904333
7.414000,0.904759
7.415000,0.905185
7.416000,0.905610
7.417000,0.906033
7.418000,0.906456
7.419000,0.906878
7.420000,0.907299
7.421000,0.907719
7.422000,0.908138
7.423000,0.908556
7.424000,0.908973
7.425000,0.909390
7.426000,0.909805
7.427000,0.910220
7.428000,0.910634
7.429000,0.911046
7.430000,0.911458
7.431000,0.911869
7.432000,0.912279
7.433000,0.912688
7.434000,0.913096
7.435000,0.913504
7.436000,0.913910
7.437000,0.914316
7.438000,0.914720
7.439000,0.915124
