"Time","iAC[3]","iAC[2]","iAC[1]"
0.0387602,383.494,-41.9392,-341.554
0.0387802,371.79,-49.0315,-322.759
0.0388002,360.034,-56.6793,-303.354
0.0388202,348.223,-64.8814,-283.342
0.0388402,336.357,-73.6367,-262.721
0.0388602,324.436,-82.9442,-241.492
0.0388802,312.459,-92.8027,-219.656
0.0389002,300.424,-103.211,-197.213
0.0389202,288.333,-114.168,-174.165
0.0389402,276.183,-125.672,-150.51
0.0389602,263.974,-137.723,-126.251
0.0389802,251.706,-150.319,-101.386
0.0390002,239.377,-163.459,-75.9186
0.0390202,226.989,-177.141,-49.8476
0.0390402,214.539,-191.365,-23.1741
0.0390602,204.221,-203.936,-0.28515
0.0390802,205.583,-205.303,-0.279255
0.0391002,207.178,-206.905,-0.273348
0.0391202,209.004,-208.736,-0.267431
0.0391402,211.055,-210.794,-0.261503
0.0391602,213.328,-213.073,-0.255565
0.0391802,215.82,-215.57,-0.249617
0.0392002,218.524,-218.28,-0.243659
0.0392202,221.438,-221.2,-0.237692
0.0392402,224.557,-224.325,-0.231715
0.0392602,227.876,-227.65,-0.225728
0.0392802,231.391,-231.172,-0.219733
0.0393002,235.098,-234.885,-0.21373
0.0393202,238.993,-238.785,-0.207717
0.0393402,243.069,-242.868,-0.201697
0.0393602,247.324,-247.128,-0.195669
0.0393802,251.752,-251.562,-0.189633
0.0394002,256.349,-256.165,-0.183589
0.0394202,261.109,-260.932,-0.177538
0.0394402,266.029,-265.857,-0.171481
0.0394602,271.103,-270.937,-0.165416
0.0394802,276.326,-276.167,-0.159345
0.0395002,281.694,-281.541,-0.153268
0.0395202,287.201,-287.054,-0.147184
0.0395402,292.844,-292.703,-0.141095
0.0395602,298.616,-298.481,-0.135
0.0395802,304.513,-304.384,-0.1289
0.0396002,310.529,-310.406,-0.122795
0.0396202,316.66,-316.543,-0.116685
0.0396402,322.901,-322.79,-0.11057
0.0396602,329.246,-329.141,-0.104451
0.0396802,335.69,-335.592,-0.0983278
0.0397002,342.228,-342.136,-0.0922007
0.0397202,348.856,-348.769,-0.08607
0.0397402,355.567,-355.487,-0.0799359
0.0397602,362.356,-362.282,-0.0737987
0.0397802,369.219,-369.151,-0.0676585
0.0398002,376.149,-376.088,-0.0615157
0.0398202,383.143,-383.087,-0.0553704
0.0398402,390.193,-390.144,-0.049223
0.0398602,397.296,-397.253,-0.0430736
0.0398802,404.446,-404.409,-0.0369225
0.0399002,411.637,-411.606,-0.0307699
0.0399202,418.864,-418.839,-0.0246162
0.0399402,426.122,-426.103,-0.0184615
0.0399602,433.405,-433.393,-0.012306
0.0399802,440.709,-440.702,-0.00615004
0.0400002,448.027,-448.027,6.15625e-06
0.0400202,455.354,-455.361,0.00616235
0.0400402,462.686,-462.698,0.0123183
0.0400602,470.017,-470.035,0.0184738
0.0400802,477.34,-477.365,0.0246285
0.0401002,484.652,-484.683,0.0307823
0.0401202,491.946,-491.983,0.0369348
0.0401402,499.218,-499.261,0.0430859
0.0401602,506.462,-506.511,0.0492353
0.0401802,513.672,-513.727,0.0553827
0.0402002,520.844,-520.905,0.061528
0.0402202,527.971,-528.039,0.0676708
0.0402402,535.05,-535.124,0.073811
0.0402602,542.074,-542.154,0.0799482
0.0402802,549.038,-549.124,0.0860823
0.0403002,555.938,-556.03,0.092213
0.0403202,562.767,-562.865,0.09834
0.0403402,569.521,-569.625,0.104463
0.0403602,576.194,-576.304,0.110582
0.0403802,582.781,-582.898,0.116697
0.0404002,589.278,-589.401,0.122807
0.0404202,595.678,-595.807,0.128912
0.0404402,601.978,-602.113,0.135012
0.0404602,608.172,-608.313,0.141107
0.0404802,614.254,-614.401,0.147196
0.0405002,620.22,-620.374,0.15328
0.0405202,626.066,-626.225,0.159357
0.0405402,631.785,-631.95,0.165428
0.0405602,637.373,-637.545,0.171493
0.0405802,642.826,-643.003,0.177551
0.0406002,648.137,-648.321,0.183601
0.0406202,653.304,-653.494,0.189645
0.0406402,658.32,-658.516,0.195681
0.0406602,663.182,-663.383,0.201709
0.0406802,667.884,-668.091,0.20773
0.0407002,672.421,-672.635,0.213742
0.0407202,676.79,-677.01,0.219745
0.0407402,680.986,-681.212,0.22574
0.0407602,685.004,-685.236,0.231726
0.0407802,688.84,-689.077,0.237703
0.0408002,692.489,-692.732,0.243671
0.0408202,695.947,-696.196,0.249629
0.0408402,699.209,-699.465,0.255577
0.0408602,702.272,-702.534,0.261515
0.0408802,705.131,-705.399,0.267443
0.0409002,707.783,-708.056,0.27336
0.0409202,710.222,-710.501,0.279266
0.0409402,712.445,-712.73,0.285162
0.0409602,714.448,-714.739,0.291046
0.0409802,716.228,-716.524,0.296918
0.0410002,717.779,-718.082,0.302779
0.0410202,719.098,-719.407,0.308628
0.0410402,720.183,-720.497,0.314465
0.0410602,721.028,-721.348,0.320289
0.0410802,721.63,-721.956,0.326101
0.0411002,721.986,-722.318,0.331899
0.0411202,722.092,-722.43,0.337685
0.0411402,721.945,-722.288,0.343458
0.0411602,721.541,-721.891,0.349216
0.0411802,720.878,-721.233,0.354961
0.0412002,719.951,-720.311,0.360692
0.0412202,718.758,-719.124,0.366409
0.0412402,717.295,-717.667,0.372111
0.0412602,715.56,-715.938,0.377799
0.0412802,713.549,-713.933,0.383472
0.0413002,711.26,-711.649,0.389129
0.0413202,708.69,-709.085,0.394771
0.0413402,705.836,-706.237,0.400398
0.0413602,702.696,-703.102,0.406009
0.0413802,699.266,-699.678,0.411603
0.0414002,695.545,-695.962,0.417182
0.0414202,691.529,-691.952,0.422744
0.0414402,687.217,-687.645,0.428289
0.0414602,682.606,-683.04,0.433818
0.0414802,677.694,-678.133,0.439329
0.0415002,672.479,-672.923,0.444823
0.0415202,666.958,-667.409,0.450299
0.0415402,661.131,-661.586,0.455758
0.0415602,654.994,-655.455,0.461199
0.0415802,648.546,-649.013,0.466621
0.0416002,641.786,-642.258,0.472025
0.0416202,634.711,-635.188,0.477411
0.0416402,627.32,-627.803,0.482777
0.0416602,619.612,-620.1,0.488125
0.0416802,611.585,-612.078,0.493453
0.0417002,603.238,-603.737,0.498761
0.0417202,594.569,-595.073,0.504051
0.0417402,585.578,-586.087,0.50932
0.0417602,576.263,-576.778,0.514569
0.0417802,566.623,-567.143,0.519797
0.0418002,556.658,-557.183,0.525006
0.0418202,546.367,-546.897,0.530193
0.0418402,535.748,-536.283,0.53536
0.0418602,524.75,-525.393,0.642635
0.0418802,513.164,-514.435,1.27143
0.0419002,500.965,-503.431,2.46615
0.0419202,488.154,-492.38,4.22582
0.0419402,474.732,-481.281,6.54946
0.0419602,460.697,-470.133,9.43609
0.0419802,446.051,-458.935,12.8847
0.0420002,430.792,-447.686,16.8942
0.0420202,414.922,-436.386,21.4637
0.0420402,398.44,-425.032,26.5921
0.0420602,381.347,-413.625,32.2782
0.0420802,363.643,-402.164,38.5211
0.0421002,345.327,-390.647,45.3196
0.0421202,326.401,-379.074,52.6727
0.0421402,306.865,-367.444,60.5791
0.0421602,286.719,-355.756,69.0379
0.0421802,265.962,-344.01,78.0478
0.0422002,244.597,-332.205,87.6077
0.0422202,222.623,-320.339,97.7165
0.0422402,200.04,-308.413,108.373
0.0422602,176.85,-296.426,119.576
0.0422802,153.052,-284.376,131.324
0.0423002,128.648,-272.264,143.616
0.0423202,103.637,-260.088,156.451
0.0423402,78.0209,-247.849,169.828
0.0423602,51.8001,-235.545,183.745
0.0423802,24.9752,-223.177,198.201
0.0424002,0.283186,-212.111,211.827
0.0424202,0.277287,-213.622,213.345
0.0424402,0.271377,-215.365,215.094
0.0424602,0.265456,-217.335,217.069
0.0424802,0.259525,-219.528,219.268
0.0425002,0.253584,-221.939,221.685
0.0425202,0.247632,-224.565,224.317
0.0425402,0.241671,-227.401,227.16
0.0425602,0.2357,-230.444,230.208
0.0425802,0.22972,-233.688,233.458
0.0426002,0.223731,-237.129,236.905
0.0426202,0.217733,-240.763,240.545
0.0426402,0.211727,-244.586,244.374
0.0426602,0.205712,-248.592,248.386
0.0426802,0.199689,-252.777,252.577
0.0427002,0.193658,-257.137,256.943
0.0427202,0.187619,-261.667,261.479
0.0427402,0.181573,-266.362,266.18
0.0427602,0.17552,-271.217,271.041
0.0427802,0.16946,-276.228,276.058
0.0428002,0.163393,-281.39,281.226
0.0428202,0.15732,-286.697,286.54
0.0428402,0.15124,-292.146,291.995
0.0428602,0.145155,-297.731,297.586
0.0428802,0.139064,-303.447,303.308
0.0429002,0.132967,-309.289,309.156
0.0429202,0.126865,-315.252,315.125
0.0429402,0.120759,-321.331,321.21
0.0429602,0.114647,-327.521,327.406
0.0429802,0.108531,-333.817,333.709
0.0430002,0.10241,-340.214,340.111
0.0430202,0.0962858,-346.706,346.61
0.0430402,0.0901575,-353.289,353.199
0.0430602,0.0840257,-359.957,359.873
0.0430802,0.0778905,-366.704,366.627
0.0431002,0.0717523,-373.527,373.455
0.0431202,0.0656112,-380.419,380.354
0.0431402,0.0594675,-387.376,387.316
0.0431602,0.0533215,-394.391,394.337
0.0431802,0.0471734,-401.46,401.413
0.0432002,0.0410234,-408.577,408.536
0.0432202,0.0348718,-415.737,415.702
0.0432402,0.0287188,-422.935,422.907
0.0432602,0.0225647,-430.166,430.143
0.0432802,0.0164097,-437.423,437.407
0.0433002,0.010254,-444.702,444.692
0.0433202,0.00409799,-451.998,451.994
0.0433402,-0.00205823,-459.304,459.306
0.0433602,-0.00821437,-466.616,466.625
0.0433802,-0.0143702,-473.929,473.943
0.0434002,-0.0205254,-481.236,481.257
0.0434202,-0.0266799,-488.533,488.56
0.0434402,-0.0328333,-495.814,495.847
0.0434602,-0.0389853,-503.075,503.114
0.0434802,-0.0451359,-510.308,510.354
0.0435002,-0.0512847,-517.511,517.562
0.0435202,-0.0574314,-524.676,524.733
0.0435402,-0.0635759,-531.798,531.862
0.0435602,-0.0697178,-538.874,538.943
0.0435802,-0.075857,-545.896,545.972
0.0436002,-0.0819933,-552.86,552.942
0.0436202,-0.0881262,-559.761,559.849
0.0436402,-0.0942557,-566.593,566.688
0.0436602,-0.100382,-573.352,573.452
0.0436802,-0.106503,-580.032,580.138
0.0437002,-0.112621,-586.627,586.74
0.0437202,-0.118734,-593.133,593.252
0.0437402,-0.124843,-599.545,599.67
0.0437602,-0.130946,-605.858,605.989
0.0437802,-0.137045,-612.066,612.203
0.0438002,-0.143137,-618.164,618.307
0.0438202,-0.149225,-624.148,624.297
0.0438402,-0.155306,-630.012,630.168
0.0438602,-0.161382,-635.752,635.914
0.0438802,-0.16745,-641.363,641.53
0.0439002,-0.173513,-646.839,647.013
0.0439202,-0.179568,-652.176,652.356
0.0439402,-0.185617,-657.37,657.555
0.0439602,-0.191658,-662.415,662.606
0.0439802,-0.197691,-667.306,667.504
0.0440002,-0.203717,-672.039,672.243
0.0440202,-0.209734,-676.61,676.82
0.0440402,-0.215744,-681.014,681.229
0.0440602,-0.221745,-685.245,685.467
0.0440802,-0.227737,-689.3,689.528
0.0441002,-0.23372,-693.175,693.408
0.0441202,-0.239694,-696.864,697.104
0.0441402,-0.245658,-700.364,700.609
0.0441602,-0.251613,-703.669,703.921
0.0441802,-0.257558,-706.777,707.034
0.0442002,-0.263492,-709.682,709.945
0.0442202,-0.269416,-712.38,712.65
0.0442402,-0.27533,-714.868,715.143
0.0442602,-0.281233,-717.141,717.422
0.0442802,-0.287124,-719.195,719.483
0.0443002,-0.293005,-721.027,721.32
0.0443202,-0.298873,-722.632,722.931
0.0443402,-0.30473,-724.007,724.312
0.0443602,-0.310575,-725.147,725.458
0.0443802,-0.316408,-726.05,726.366
0.0444002,-0.322228,-726.711,727.033
0.0444202,-0.328035,-727.127,727.455
0.0444402,-0.33383,-727.294,727.628
0.0444602,-0.339611,-727.209,727.549
0.0444802,-0.345379,-726.869,727.214
0.0445002,-0.351133,-726.27,726.621
0.0445202,-0.356873,-725.408,725.765
0.0445402,-0.362599,-724.282,724.644
0.0445602,-0.368311,-722.887,723.255
0.0445802,-0.374009,-721.221,721.595
0.0446002,-0.379691,-719.28,719.659
0.0446202,-0.385359,-717.062,717.447
0.0446402,-0.391012,-714.563,714.954
0.0446602,-0.396649,-711.782,712.178
0.0446802,-0.40227,-708.715,709.117
0.0447002,-0.407875,-705.36,705.767
0.0447202,-0.413465,-701.713,702.127
0.0447402,-0.419038,-697.774,698.193
0.0447602,-0.424594,-693.539,693.964
0.0447802,-0.430134,-689.006,689.436
0.0448002,-0.435657,-684.173,684.608
0.0448202,-0.441162,-679.037,679.478
0.0448402,-0.446651,-673.596,674.043
0.0448602,-0.452121,-667.85,668.302
0.0448802,-0.457574,-661.794,662.252
0.0449002,-0.463008,-655.429,655.892
0.0449202,-0.468425,-648.751,649.219
0.0449402,-0.473822,-641.76,642.233
0.0449602,-0.479202,-634.453,634.932
0.0449802,-0.484562,-626.829,627.314
0.0450002,-0.489903,-618.887,619.377
0.0450202,-0.495225,-610.626,611.121
0.0450402,-0.500527,-602.043,602.543
0.0450602,-0.505809,-593.138,593.644
0.0450802,-0.511072,-583.91,584.421
0.0451002,-0.516314,-574.358,574.874
0.0451202,-0.521536,-564.48,565.002
0.0451402,-0.526737,-554.276,554.803
0.0451602,-0.531918,-543.746,544.278
0.0451802,-0.537077,-532.888,533.425
0.0452002,-0.715009,-521.615,522.33
0.0452202,-1.44584,-509.738,511.184
0.0452402,-2.74223,-497.248,499.99
0.0452602,-4.60325,-484.146,488.75
0.0452802,-7.02793,-470.433,477.461
0.0453002,-10.0153,-456.107,466.123
0.0453202,-13.5644,-441.17,454.734
0.0453402,-17.6742,-425.621,443.295
0.0453602,-22.3437,-409.46,431.804
0.0453802,-27.5718,-392.688,420.26
0.0454002,-33.3576,-375.305,408.662
0.0454202,-39.6999,-357.311,397.011
0.0454402,-46.5977,-338.706,385.304
0.0454602,-54.05,-319.491,373.541
0.0454802,-62.0555,-299.666,361.721
0.0455002,-70.6133,-279.231,349.844
0.0455202,-79.7222,-258.187,337.909
0.0455402,-89.381,-236.534,325.915
0.0455602,-99.5887,-214.273,313.861
0.0455802,-110.344,-191.404,301.748
0.0456002,-121.646,-167.928,289.574
0.0456202,-133.493,-143.845,277.338
0.0456402,-145.884,-119.156,265.04
0.0456602,-158.819,-93.8618,252.68
0.0456802,-172.295,-67.9629,240.257
0.0457002,-186.311,-41.4599,227.771
0.0457202,-200.867,-14.3537,215.22
0.0457402,-209.142,-0.281221,209.424
0.0457602,-210.619,-0.275318,210.894
0.0457802,-212.326,-0.269405,212.596
0.0458002,-214.26,-0.26348,214.524
0.0458202,-216.416,-0.257546,216.674
0.0458402,-218.79,-0.251601,219.042
0.0458602,-221.379,-0.245646,221.624
0.0458802,-224.177,-0.239682,224.417
0.0459002,-227.181,-0.233708,227.414
0.0459202,-230.385,-0.227725,230.613
0.0459402,-233.787,-0.221733,234.009
0.0459602,-237.381,-0.215732,237.596
0.0459802,-241.162,-0.209722,241.372
0.0460002,-245.127,-0.203705,245.331
0.0460202,-249.271,-0.197679,249.469
0.0460402,-253.589,-0.191646,253.781
0.0460602,-258.076,-0.185605,258.262
0.0460802,-262.728,-0.179556,262.908
0.0461002,-267.54,-0.173501,267.713
0.0461202,-272.507,-0.167438,272.674
0.0461402,-277.624,-0.161369,277.786
0.0461602,-282.887,-0.155294,283.043
0.0461802,-288.291,-0.149213,288.44
0.0462002,-293.83,-0.143125,293.974
0.0462202,-299.501,-0.137032,299.638
0.0462402,-305.296,-0.130934,305.427
0.0462602,-311.213,-0.12483,311.338
0.0462802,-317.245,-0.118722,317.364
0.0463002,-323.388,-0.112609,323.501
0.0463202,-329.637,-0.106491,329.743
0.0463402,-335.986,-0.100369,336.086
0.0463602,-342.43,-0.0942435,342.524
0.0463802,-348.964,-0.088114,349.052
0.0464002,-355.584,-0.081981,355.666
0.0464202,-362.283,-0.0758448,362.358
0.0464402,-369.056,-0.0697056,369.126
0.0464602,-375.899,-0.0635636,375.962
0.0464802,-382.805,-0.0574191,382.863
0.0465002,-389.771,-0.0512724,389.822
0.0465202,-396.79,-0.0451236,396.835
0.0465402,-403.857,-0.038973,403.896
0.0465602,-410.967,-0.0328209,411
0.0465802,-418.114,-0.0266676,418.141
0.0466002,-425.294,-0.0205131,425.314
0.0466202,-432.5,-0.0143579,432.515
0.0466402,-439.729,-0.00820206,439.737
0.0466602,-446.973,-0.00204592,446.975
0.0466802,-454.228,0.0041103,454.224
0.0467002,-461.489,0.0102664,461.479
0.0467202,-468.75,0.016422,468.734
0.0467402,-476.006,0.022577,475.983
0.0467602,-483.251,0.0287311,483.223
0.0467802,-490.481,0.0348841,490.446
0.0468002,-497.69,0.0410357,497.649
0.0468202,-504.872,0.0471857,504.825
0.0468402,-512.022,0.0533338,511.969
0.0468602,-519.136,0.0594798,519.077
0.0468802,-526.207,0.0656235,526.142
0.0469002,-533.231,0.0717646,533.159
0.0469202,-540.202,0.0779028,540.124
0.0469402,-547.115,0.084038,547.031
0.0469602,-553.964,0.0901698,553.874
0.0469802,-560.745,0.0962981,560.649
0.0470002,-567.453,0.102423,567.35
0.0470202,-574.081,0.108543,573.973
0.0470402,-580.626,0.114659,580.511
0.0470602,-587.081,0.120771,586.96
0.0470802,-593.443,0.126878,593.316
0.0471002,-599.705,0.13298,599.572
0.0471202,-605.862,0.139076,605.723
0.0471402,-611.911,0.145167,611.765
0.0471602,-617.845,0.151253,617.693
0.0471802,-623.659,0.157332,623.502
0.0472002,-629.35,0.163405,629.186
0.0472202,-634.911,0.169472,634.742
0.0472402,-640.339,0.175532,640.163
0.0472602,-645.627,0.181585,645.446
0.0472802,-650.772,0.187631,650.585
0.0473002,-655.769,0.19367,655.575
0.0473202,-660.613,0.199701,660.413
0.0473402,-665.299,0.205724,665.093
0.0473602,-669.822,0.211739,669.61
0.0473802,-674.179,0.217745,673.961
0.0474002,-678.364,0.223743,678.14
0.0474202,-682.373,0.229732,682.144
0.0474402,-686.202,0.235712,685.967
0.0474602,-689.846,0.241683,689.605
0.0474802,-693.301,0.247644,693.053
0.0475002,-696.562,0.253596,696.309
0.0475202,-699.626,0.259537,699.366
0.0475402,-702.488,0.265468,702.222
0.0475602,-705.143,0.271389,704.872
0.0475802,-707.589,0.277299,707.311
0.0476002,-709.82,0.283198,709.536
0.0476202,-711.832,0.289086,711.543
0.0476402,-713.623,0.294962,713.328
0.0476602,-715.188,0.300827,714.887
0.0476802,-716.523,0.30668,716.216
0.0477002,-717.624,0.312521,717.311
0.0477202,-718.487,0.318349,718.169
0.0477402,-719.11,0.324165,718.786
0.0477602,-719.489,0.329968,719.159
0.0477802,-719.619,0.335758,719.283
0.0478002,-719.498,0.341535,719.156
0.0478202,-719.122,0.347298,718.774
0.0478402,-718.487,0.353048,718.134
0.0478602,-717.592,0.358784,717.233
0.0478802,-716.431,0.364505,716.067
0.0479002,-715.003,0.370212,714.633
0.0479202,-713.304,0.375905,712.928
0.0479402,-711.332,0.381582,710.95
0.0479602,-709.083,0.387245,708.695
0.0479802,-706.554,0.392892,706.161
0.0480002,-703.743,0.398524,703.344
0.0480202,-700.647,0.40414,700.243
0.0480402,-697.264,0.40974,696.854
0.0480602,-693.59,0.415324,693.175
0.0480802,-689.624,0.420892,689.203
0.0481002,-685.363,0.426443,684.937
0.0481202,-680.805,0.431977,680.373
0.0481402,-675.948,0.437494,675.51
0.0481602,-670.788,0.442994,670.345
0.0481802,-665.325,0.448476,664.877
0.0482002,-659.557,0.453941,659.103
0.0482202,-653.48,0.459387,653.021
0.0482402,-647.095,0.464816,646.63
0.0482602,-640.398,0.470226,639.928
0.0482802,-633.388,0.475618,632.912
0.0483002,-626.064,0.48099,625.583
0.0483202,-618.423,0.486344,617.937
0.0483402,-610.466,0.491679,609.974
0.0483602,-602.189,0.496994,601.692
0.0483802,-593.593,0.50229,593.09
0.0484002,-584.675,0.507565,584.167
0.0484202,-575.434,0.512821,574.922
0.0484402,-565.871,0.518057,565.353
0.0484602,-555.983,0.523272,555.46
0.0484802,-545.77,0.528466,545.242
0.0485002,-535.231,0.53364,534.698
0.0485202,-524.373,0.553294,523.82
0.0485402,-513.386,0.970612,512.416
0.0485602,-502.356,1.95487,500.401
0.0485802,-491.279,3.50511,487.774
0.0486002,-480.157,5.62038,474.537
0.0486202,-468.988,8.29968,460.688
0.0486402,-457.77,11.542,446.228
0.0486602,-446.503,15.3464,431.157
0.0486802,-435.186,19.7118,415.474
0.0487002,-423.818,24.6371,399.181
0.0487202,-412.399,30.1213,382.277
0.0487402,-400.926,36.1634,364.763
0.0487602,-389.4,42.7623,346.638
0.0487802,-377.82,49.9168,327.903
0.0488002,-366.185,57.6258,308.559
0.0488202,-354.493,65.8883,288.605
0.0488402,-342.745,74.7031,268.042
0.0488602,-330.939,84.0691,246.87
0.0488802,-319.076,93.9851,225.091
0.0489002,-307.153,104.45,202.703
0.0489202,-295.171,115.462,179.708
0.0489402,-283.128,127.021,156.107
0.0489602,-271.025,139.125,131.899
0.0489802,-258.86,151.774,107.086
0.0490002,-246.633,164.965,81.668
0.0490202,-234.343,178.697,55.6458
0.0490402,-221.99,192.97,29.02
0.0490602,-209.574,207.782,1.7914
0.0490802,-210.252,209.972,0.279255
0.0491002,-211.916,211.643,0.273348
0.0491202,-213.809,213.542,0.267431
0.0491402,-215.927,215.666,0.261503
0.0491602,-218.266,218.011,0.255565
0.0491802,-220.822,220.572,0.249617
0.0492002,-223.59,223.346,0.243659
0.0492202,-226.565,226.328,0.237692
0.0492402,-229.745,229.513,0.231715
0.0492602,-233.124,232.899,0.225728
0.0492802,-236.698,236.479,0.219733
0.0493002,-240.463,240.249,0.21373
0.0493202,-244.413,244.205,0.207717
0.0493402,-248.545,248.343,0.201697
0.0493602,-252.853,252.658,0.195669
0.0493802,-257.334,257.144,0.189633
0.0494002,-261.982,261.798,0.183589
0.0494202,-266.792,266.614,0.177538
