"Time","In1","Out1"
4.230000000000000E-01,4.104980000000000E-01,8.854178000000000E-02
4.240000000000000E-01,4.114100000000000E-01,8.854178000000000E-02
4.250000000000000E-01,4.123210000000000E-01,8.854178000000000E-02
4.260000000000000E-01,4.132320000000000E-01,8.854178000000000E-02
4.270000000000000E-01,4.141420000000000E-01,8.854178000000000E-02
4.280000000000000E-01,4.150520000000000E-01,8.854178000000000E-02
4.290000000000000E-01,4.159620000000000E-01,8.854178000000000E-02
4.300000000000000E-01,4.168710000000000E-01,9.270140000000000E-02
4.310000000000000E-01,4.177800000000000E-01,9.270140000000000E-02
4.320000000000000E-01,4.186880000000000E-01,9.270140000000000E-02
4.330000000000000E-01,4.195960000000000E-01,9.270140000000000E-02
4.340000000000000E-01,4.205030000000000E-01,9.270140000000000E-02
4.350000000000000E-01,4.214100000000000E-01,9.270140000000000E-02
4.360000000000000E-01,4.223170000000000E-01,9.270140000000000E-02
4.370000000000000E-01,4.232230000000000E-01,9.270140000000000E-02
4.380000000000000E-01,4.241290000000000E-01,9.270140000000000E-02
4.390000000000000E-01,4.250350000000000E-01,9.270140000000000E-02
4.400000000000000E-01,4.259390000000000E-01,9.695175000000000E-02
4.410000000000000E-01,4.268440000000000E-01,9.695175000000000E-02
4.420000000000000E-01,4.277480000000000E-01,9.695175000000000E-02
4.430000000000000E-01,4.286520000000000E-01,9.695175000000000E-02
4.440000000000000E-01,4.295550000000000E-01,9.695175000000000E-02
4.450000000000000E-01,4.304580000000000E-01,9.695175000000000E-02
4.460000000000000E-01,4.313600000000000E-01,9.695175000000000E-02
4.470000000000000E-01,4.322620000000000E-01,9.695175000000000E-02
4.480000000000000E-01,4.331640000000000E-01,9.695175000000000E-02
4.490000000000000E-01,4.340650000000000E-01,9.695175000000000E-02
4.500000000000000E-01,4.349660000000000E-01,1.012924000000000E-01
4.510000000000000E-01,4.358660000000000E-01,1.012924000000000E-01
4.520000000000000E-01,4.367660000000000E-01,1.012924000000000E-01
4.530000000000000E-01,4.376650000000000E-01,1.012924000000000E-01
4.540000000000000E-01,4.385640000000000E-01,1.012924000000000E-01
4.550000000000000E-01,4.394620000000000E-01,1.012924000000000E-01
4.560000000000000E-01,4.403600000000000E-01,1.012924000000000E-01
4.570000000000000E-01,4.412580000000000E-01,1.012924000000000E-01
4.580000000000000E-01,4.421550000000000E-01,1.012924000000000E-01
4.590000000000000E-01,4.430520000000000E-01,1.012924000000000E-01
4.600000000000000E-01,4.439480000000000E-01,1.057229200000000E-01
4.610000000000000E-01,4.448440000000000E-01,1.057229200000000E-01
4.620000000000000E-01,4.457390000000000E-01,1.057229200000000E-01
4.630000000000000E-01,4.466340000000000E-01,1.057229200000000E-01
4.640000000000000E-01,4.475290000000000E-01,1.057229200000000E-01
4.650000000000000E-01,4.484230000000000E-01,1.057229200000000E-01
4.660000000000000E-01,4.493160000000000E-01,1.057229200000000E-01
4.670000000000000E-01,4.502100000000000E-01,1.057229200000000E-01
4.680000000000000E-01,4.511020000000000E-01,1.057229200000000E-01
4.690000000000000E-01,4.519940000000000E-01,1.057229200000000E-01
4.700000000000000E-01,4.528860000000000E-01,1.102428600000000E-01
4.710000000000000E-01,4.537780000000000E-01,1.102428600000000E-01
4.720000000000000E-01,4.546690000000000E-01,1.102428600000000E-01
4.730000000000000E-01,4.555590000000000E-01,1.102428600000000E-01
4.740000000000000E-01,4.564490000000000E-01,1.102428600000000E-01
4.750000000000000E-01,4.573380000000000E-01,1.102428600000000E-01
4.760000000000000E-01,4.582280000000000E-01,1.102428600000000E-01
4.770000000000000E-01,4.591160000000000E-01,1.102428600000000E-01
4.780000000000000E-01,4.600040000000000E-01,1.102428600000000E-01
4.790000000000000E-01,4.608920000000000E-01,1.102428600000000E-01
4.800000000000000E-01,4.617790000000000E-01,1.148517800000000E-01
4.810000000000000E-01,4.626660000000000E-01,1.148517800000000E-01
4.820000000000000E-01,4.635520000000000E-01,1.148517800000000E-01
4.830000000000000E-01,4.644380000000000E-01,1.148517800000000E-01
4.840000000000000E-01,4.653230000000000E-01,1.148517800000000E-01
4.850000000000000E-01,4.662080000000000E-01,1.148517800000000E-01
4.860000000000000E-01,4.670930000000000E-01,1.148517800000000E-01
4.870000000000000E-01,4.679770000000000E-01,1.148517800000000E-01
4.880000000000000E-01,4.688600000000000E-01,1.148517800000000E-01
4.890000000000000E-01,4.697430000000000E-01,1.148517800000000E-01
4.900000000000000E-01,4.706260000000000E-01,1.195492100000000E-01
4.910000000000000E-01,4.715080000000000E-01,1.195492100000000E-01
4.920000000000000E-01,4.723900000000000E-01,1.195492100000000E-01
4.930000000000000E-01,4.732710000000000E-01,1.195492100000000E-01
4.940000000000000E-01,4.741510000000000E-01,1.195492100000000E-01
4.950000000000000E-01,4.750320000000000E-01,1.195492100000000E-01
4.960000000000000E-01,4.759110000000000E-01,1.195492100000000E-01
4.970000000000000E-01,4.767910000000000E-01,1.195492100000000E-01
4.980000000000000E-01,4.776690000000000E-01,1.195492100000000E-01
4.990000000000000E-01,4.785480000000000E-01,1.195492100000000E-01
5.000000000000000E-01,4.794260000000000E-01,1.243346900000000E-01
5.010000000000000E-01,4.803030000000000E-01,1.243346900000000E-01
5.020000000000000E-01,4.811800000000000E-01,1.243346900000000E-01
5.030000000000000E-01,4.820560000000000E-01,1.243346900000000E-01
5.040000000000000E-01,4.829320000000000E-01,1.243346900000000E-01
5.050000000000000E-01,4.838070000000000E-01,1.243346900000000E-01
5.060000000000000E-01,4.846820000000000E-01,1.243346900000000E-01
5.070000000000000E-01,4.855570000000000E-01,1.243346900000000E-01
5.080000000000000E-01,4.864310000000000E-01,1.243346900000000E-01
5.090000000000000E-01,4.873040000000000E-01,1.243346900000000E-01
5.100000000000000E-01,4.881770000000000E-01,1.292077300000000E-01
5.110000000000000E-01,4.890500000000000E-01,1.292077300000000E-01
5.120000000000000E-01,4.899220000000000E-01,1.292077300000000E-01
5.130000000000000E-01,4.907930000000000E-01,1.292077300000000E-01
5.140000000000000E-01,4.916640000000000E-01,1.292077300000000E-01
5.150000000000000E-01,4.925350000000000E-01,1.292077300000000E-01
5.160000000000000E-01,4.934050000000000E-01,1.292077300000000E-01
5.170000000000000E-01,4.942740000000000E-01,1.292077300000000E-01
5.180000000000000E-01,4.951440000000000E-01,1.292077300000000E-01
5.190000000000000E-01,4.960120000000000E-01,1.292077300000000E-01
5.200000000000000E-01,4.968800000000000E-01,1.341678500000000E-01
5.210000000000000E-01,4.977480000000000E-01,1.341678500000000E-01
5.220000000000000E-01,4.986150000000000E-01,1.341678500000000E-01
5.230000000000000E-01,4.994810000000000E-01,1.341678500000000E-01
5.240000000000000E-01,5.003470000000000E-01,1.341678500000000E-01
5.250000000000000E-01,5.012130000000000E-01,1.341678500000000E-01
5.260000000000000E-01,5.020780000000000E-01,1.341678500000000E-01
5.270000000000000E-01,5.029430000000000E-01,1.341678500000000E-01
5.280000000000000E-01,5.038070000000000E-01,1.341678500000000E-01
5.290000000000000E-01,5.046700000000000E-01,1.341678500000000E-01
5.300000000000000E-01,5.055330000000000E-01,1.392145500000000E-01
5.310000000000000E-01,5.063960000000000E-01,1.392145500000000E-01
5.320000000000000E-01,5.072580000000000E-01,1.392145500000000E-01
5.330000000000000E-01,5.081190000000000E-01,1.392145500000000E-01
5.340000000000000E-01,5.089810000000000E-01,1.392145500000000E-01
5.350000000000000E-01,5.098410000000000E-01,1.392145500000000E-01
5.360000000000000E-01,5.107010000000000E-01,1.392145500000000E-01
5.370000000000000E-01,5.115610000000000E-01,1.392145500000000E-01
5.380000000000000E-01,5.124200000000000E-01,1.392145500000000E-01
5.390000000000000E-01,5.132780000000000E-01,1.392145500000000E-01
5.400000000000000E-01,5.141360000000000E-01,1.443473300000000E-01
5.410000000000000E-01,5.149930000000000E-01,1.443473300000000E-01
5.420000000000000E-01,5.158500000000000E-01,1.443473300000000E-01
5.430000000000000E-01,5.167070000000000E-01,1.443473300000000E-01
5.440000000000000E-01,5.175630000000000E-01,1.443473300000000E-01
5.450000000000000E-01,5.184180000000000E-01,1.443473300000000E-01
5.460000000000000E-01,5.192730000000000E-01,1.443473300000000E-01
5.470000000000000E-01,5.201270000000000E-01,1.443473300000000E-01
5.480000000000000E-01,5.209810000000000E-01,1.443473300000000E-01
5.490000000000000E-01,5.218340000000000E-01,1.443473300000000E-01
5.500000000000000E-01,5.226870000000000E-01,1.495656700000000E-01
5.510000000000000E-01,5.235390000000000E-01,1.495656700000000E-01
5.520000000000000E-01,5.243910000000001E-01,1.495656700000000E-01
5.530000000000000E-01,5.252420000000000E-01,1.495656700000000E-01
5.540000000000000E-01,5.260930000000000E-01,1.495656700000000E-01
5.550000000000000E-01,5.269430000000001E-01,1.495656700000000E-01
5.560000000000000E-01,5.277930000000000E-01,1.495656700000000E-01
5.570000000000001E-01,5.286419999999999E-01,1.495656700000000E-01
5.580000000000001E-01,5.294910000000000E-01,1.495656700000000E-01
5.590000000000001E-01,5.303390000000000E-01,1.495656700000000E-01
5.600000000000001E-01,5.311860000000000E-01,1.548690600000000E-01
5.610000000000001E-01,5.320330000000000E-01,1.548690600000000E-01
5.620000000000001E-01,5.328800000000000E-01,1.548690600000000E-01
5.629999999999999E-01,5.337260000000000E-01,1.548690600000000E-01
5.639999999999999E-01,5.345710000000000E-01,1.548690600000000E-01
5.649999999999999E-01,5.354160000000000E-01,1.548690600000000E-01
5.659999999999999E-01,5.362600000000000E-01,1.548690600000000E-01
5.669999999999999E-01,5.371040000000000E-01,1.548690600000000E-01
5.679999999999999E-01,5.379470000000000E-01,1.548690600000000E-01
5.690000000000000E-01,5.387900000000000E-01,1.548690600000000E-01
5.700000000000000E-01,5.396320000000000E-01,1.602569600000000E-01
5.710000000000000E-01,5.404740000000000E-01,1.602569600000000E-01
5.720000000000000E-01,5.413150000000000E-01,1.602569600000000E-01
5.730000000000000E-01,5.421550000000001E-01,1.602569600000000E-01
5.740000000000000E-01,5.429950000000000E-01,1.602569600000000E-01
5.750000000000000E-01,5.438350000000000E-01,1.602569600000000E-01
5.760000000000000E-01,5.446740000000000E-01,1.602569600000000E-01
5.770000000000000E-01,5.455120000000000E-01,1.602569600000000E-01
5.780000000000000E-01,5.463500000000000E-01,1.602569600000000E-01
5.790000000000000E-01,5.471870000000000E-01,1.602569600000000E-01
5.800000000000000E-01,5.480240000000000E-01,1.657288300000000E-01
5.810000000000000E-01,5.488600000000000E-01,1.657288300000000E-01
5.820000000000000E-01,5.496960000000000E-01,1.657288300000000E-01
5.830000000000000E-01,5.505310000000000E-01,1.657288300000000E-01
5.840000000000000E-01,5.513650000000000E-01,1.657288300000000E-01
5.850000000000000E-01,5.521990000000000E-01,1.657288300000000E-01
5.860000000000000E-01,5.530330000000000E-01,1.657288300000000E-01
5.870000000000000E-01,5.538660000000000E-01,1.657288300000000E-01
5.880000000000000E-01,5.546980000000000E-01,1.657288300000000E-01
5.890000000000000E-01,5.555300000000000E-01,1.657288300000000E-01
5.900000000000000E-01,5.563610000000000E-01,1.712841300000000E-01
5.910000000000000E-01,5.571920000000000E-01,1.712841300000000E-01
5.920000000000000E-01,5.580220000000000E-01,1.712841300000000E-01
5.930000000000000E-01,5.588510000000000E-01,1.712841300000000E-01
5.940000000000000E-01,5.596800000000000E-01,1.712841300000000E-01
5.950000000000000E-01,5.605090000000000E-01,1.712841300000000E-01
5.960000000000000E-01,5.613370000000000E-01,1.712841300000000E-01
5.970000000000000E-01,5.621640000000000E-01,1.712841300000000E-01
5.980000000000000E-01,5.629910000000000E-01,1.712841300000000E-01
5.990000000000000E-01,5.638170000000000E-01,1.712841300000000E-01
6.000000000000000E-01,5.646420000000000E-01,1.769223000000000E-01
6.010000000000000E-01,5.654680000000000E-01,1.769223000000000E-01
6.020000000000000E-01,5.662920000000000E-01,1.769223000000000E-01
6.030000000000000E-01,5.671160000000000E-01,1.769223000000000E-01
6.040000000000000E-01,5.679390000000000E-01,1.769223000000000E-01
6.050000000000000E-01,5.687620000000000E-01,1.769223000000000E-01
6.060000000000000E-01,5.695840000000000E-01,1.769223000000000E-01
6.070000000000000E-01,5.704060000000000E-01,1.769223000000000E-01
6.080000000000000E-01,5.712270000000000E-01,1.769223000000000E-01
6.090000000000000E-01,5.720480000000000E-01,1.769223000000000E-01
6.100000000000000E-01,5.728670000000000E-01,1.826427800000000E-01
6.110000000000000E-01,5.736869999999999E-01,1.826427800000000E-01
6.120000000000000E-01,5.745060000000000E-01,1.826427800000000E-01
6.130000000000000E-01,5.753239999999999E-01,1.826427800000000E-01
6.140000000000000E-01,5.761410000000000E-01,1.826427800000000E-01
6.150000000000000E-01,5.769590000000000E-01,1.826427800000000E-01
6.160000000000000E-01,5.777750000000000E-01,1.826427800000000E-01
6.170000000000000E-01,5.785910000000000E-01,1.826427800000000E-01
6.180000000000000E-01,5.794060000000000E-01,1.826427800000000E-01
6.190000000000000E-01,5.802210000000000E-01,1.826427800000000E-01
6.200000000000000E-01,5.810350000000000E-01,1.884449900000000E-01
6.210000000000000E-01,5.818489999999999E-01,1.884449900000000E-01
6.220000000000000E-01,5.826620000000000E-01,1.884449900000000E-01
6.230000000000000E-01,5.834740000000000E-01,1.884449900000000E-01
6.240000000000000E-01,5.842860000000000E-01,1.884449900000000E-01
6.250000000000000E-01,5.850970000000000E-01,1.884449900000000E-01
6.260000000000000E-01,5.859080000000000E-01,1.884449900000000E-01
6.270000000000000E-01,5.867180000000000E-01,1.884449900000000E-01
6.280000000000000E-01,5.875280000000001E-01,1.884449900000000E-01
6.290000000000000E-01,5.883360000000000E-01,1.884449900000000E-01
6.300000000000000E-01,5.891450000000000E-01,1.943283500000000E-01
6.310000000000000E-01,5.899520000000000E-01,1.943283500000000E-01
6.320000000000000E-01,5.907600000000000E-01,1.943283500000000E-01
6.330000000000000E-01,5.915660000000000E-01,1.943283500000000E-01
6.340000000000000E-01,5.923720000000000E-01,1.943283500000000E-01
6.350000000000000E-01,5.931780000000000E-01,1.943283500000000E-01
6.360000000000000E-01,5.939820000000000E-01,1.943283500000000E-01
6.370000000000000E-01,5.947860000000000E-01,1.943283500000000E-01
6.380000000000000E-01,5.955900000000000E-01,1.943283500000000E-01
6.390000000000000E-01,5.963930000000000E-01,1.943283500000000E-01
6.400000000000000E-01,5.971950000000000E-01,2.002922800000000E-01
6.410000000000000E-01,5.979970000000000E-01,2.002922800000000E-01
6.420000000000000E-01,5.987980000000001E-01,2.002922800000000E-01
6.430000000000000E-01,5.995990000000000E-01,2.002922800000000E-01
6.440000000000000E-01,6.003990000000000E-01,2.002922800000000E-01
6.450000000000000E-01,6.011980000000000E-01,2.002922800000000E-01
6.460000000000000E-01,6.019970000000000E-01,2.002922800000000E-01
6.470000000000000E-01,6.027950000000000E-01,2.002922800000000E-01
6.480000000000000E-01,6.035930000000000E-01,2.002922800000000E-01
6.490000000000000E-01,6.043900000000000E-01,2.002922800000000E-01
6.500000000000000E-01,6.051860000000000E-01,2.063361800000000E-01
6.510000000000000E-01,6.059820000000000E-01,2.063361800000000E-01
6.520000000000000E-01,6.067770000000000E-01,2.063361800000000E-01
6.530000000000000E-01,6.075720000000000E-01,2.063361800000000E-01
6.540000000000000E-01,6.083660000000000E-01,2.063361800000000E-01
6.550000000000000E-01,6.091590000000000E-01,2.063361800000000E-01
6.560000000000000E-01,6.099520000000000E-01,2.063361800000000E-01
6.570000000000000E-01,6.107440000000000E-01,2.063361800000000E-01
6.580000000000000E-01,6.115360000000000E-01,2.063361800000000E-01
6.590000000000000E-01,6.123270000000000E-01,2.063361800000000E-01
6.600000000000000E-01,6.131170000000000E-01,2.124594500000000E-01
6.610000000000000E-01,6.139070000000000E-01,2.124594500000000E-01
6.620000000000000E-01,6.146960000000000E-01,2.124594500000000E-01
6.630000000000000E-01,6.154840000000000E-01,2.124594500000000E-01
6.640000000000000E-01,6.162720000000000E-01,2.124594500000000E-01
6.650000000000000E-01,6.170590000000000E-01,2.124594500000000E-01
6.660000000000000E-01,6.178460000000000E-01,2.124594500000000E-01
6.670000000000000E-01,6.186320000000000E-01,2.124594500000000E-01
6.680000000000000E-01,6.194170000000000E-01,2.124594500000000E-01
6.690000000000000E-01,6.202020000000000E-01,2.124594500000000E-01
6.700000000000000E-01,6.209860000000000E-01,2.186614700000000E-01
6.710000000000000E-01,6.217690000000000E-01,2.186614700000000E-01
