"time","I@variable_resistance","U@resistance"
4.184000E-005,-3.084145E-006,6.961910E+000
4.184000E-005,-3.087147E-006,6.973414E+000
4.185000E-005,-3.087147E-006,6.973414E+000
4.185000E-005,-3.087147E-006,6.973414E+000
4.185000E-005,-3.089980E-006,6.984614E+000
4.186000E-005,-3.089980E-006,6.984614E+000
4.186000E-005,-3.089980E-006,6.984614E+000
4.186000E-005,-3.092642E-006,6.995508E+000
4.187000E-005,-3.092642E-006,6.995508E+000
4.187000E-005,-3.092642E-006,6.995508E+000
4.187000E-005,-3.095136E-006,7.006095E+000
4.188000E-005,-3.095136E-006,7.006095E+000
4.188000E-005,-3.097460E-006,7.016373E+000
4.189000E-005,-3.097460E-006,7.016373E+000
4.189000E-005,-3.097460E-006,7.016373E+000
4.189000E-005,-3.099617E-006,7.026341E+000
4.190000E-005,-3.099617E-006,7.026341E+000
4.190000E-005,-3.099617E-006,7.026341E+000
4.190000E-005,-3.101605E-006,7.035996E+000
4.191000E-005,-3.101605E-006,7.035996E+000
4.191000E-005,-3.101605E-006,7.035996E+000
4.191000E-005,-3.103427E-006,7.045338E+000
4.192000E-005,-3.103427E-006,7.045338E+000
4.192000E-005,-3.105081E-006,7.054363E+000
4.193000E-005,-3.105081E-006,7.054363E+000
4.193000E-005,-3.105081E-006,7.054363E+000
4.193000E-005,-3.106570E-006,7.063072E+000
4.194000E-005,-3.106570E-006,7.063072E+000
4.194000E-005,-3.106570E-006,7.063072E+000
4.194000E-005,-3.107893E-006,7.071462E+000
4.195000E-005,-3.107893E-006,7.071462E+000
4.195000E-005,-3.107893E-006,7.071462E+000
4.195000E-005,-3.109052E-006,7.079533E+000
4.196000E-005,-3.109052E-006,7.079533E+000
4.196000E-005,-3.110046E-006,7.087281E+000
4.197000E-005,-3.110046E-006,7.087281E+000
4.197000E-005,-3.110046E-006,7.087281E+000
4.197000E-005,-3.110876E-006,7.094707E+000
4.198000E-005,-3.110876E-006,7.094707E+000
4.198000E-005,-3.110876E-006,7.094707E+000
4.198000E-005,-3.111543E-006,7.101808E+000
4.199000E-005,-3.111543E-006,7.101808E+000
4.199000E-005,-3.111543E-006,7.101808E+000
4.199000E-005,-3.112048E-006,7.108583E+000
4.200000E-005,-3.112048E-006,7.108583E+000
4.200000E-005,-3.112391E-006,7.115030E+000
4.201000E-005,-3.112391E-006,7.115030E+000
4.201000E-005,-3.112391E-006,7.115030E+000
4.201000E-005,-3.112572E-006,7.121149E+000
4.202000E-005,-3.112572E-006,7.121149E+000
4.202000E-005,-3.112572E-006,7.121149E+000
4.202000E-005,-3.112594E-006,7.126938E+000
4.203000E-005,-3.112594E-006,7.126938E+000
4.203000E-005,-3.112594E-006,7.126938E+000
4.203000E-005,-3.112456E-006,7.132396E+000
4.204000E-005,-3.112456E-006,7.132396E+000
4.204000E-005,-3.112456E-006,7.132396E+000
4.204000E-005,-3.112158E-006,7.137520E+000
4.205000E-005,-3.112158E-006,7.137520E+000
4.205000E-005,-3.111703E-006,7.142311E+000
4.206000E-005,-3.111703E-006,7.142311E+000
4.206000E-005,-3.111703E-006,7.142311E+000
4.206000E-005,-3.111090E-006,7.146767E+000
4.207000E-005,-3.111090E-006,7.146767E+000
4.207000E-005,-3.111090E-006,7.146767E+000
4.207000E-005,-3.110320E-006,7.150887E+000
4.208000E-005,-3.110320E-006,7.150887E+000
4.208000E-005,-3.110320E-006,7.150887E+000
4.208000E-005,-3.109394E-006,7.154668E+000
4.209000E-005,-3.109394E-006,7.154668E+000
4.209000E-005,-3.108314E-006,7.158111E+000
4.210000E-005,-3.108314E-006,7.158111E+000
4.210000E-005,-3.108314E-006,7.158111E+000
4.210000E-005,-3.107078E-006,7.161215E+000
4.211000E-005,-3.107078E-006,7.161215E+000
4.211000E-005,-3.107078E-006,7.161215E+000
4.211000E-005,-3.105689E-006,7.163977E+000
4.212000E-005,-3.105689E-006,7.163977E+000
4.212000E-005,-3.105689E-006,7.163977E+000
4.212000E-005,-3.104148E-006,7.166397E+000
4.213000E-005,-3.104148E-006,7.166397E+000
4.213000E-005,-3.102454E-006,7.168474E+000
4.214000E-005,-3.102454E-006,7.168474E+000
4.214000E-005,-3.102454E-006,7.168474E+000
4.214000E-005,-3.100610E-006,7.170207E+000
4.215000E-005,-3.100610E-006,7.170207E+000
4.215000E-005,-3.100610E-006,7.170207E+000
4.215000E-005,-3.098615E-006,7.171595E+000
4.216000E-005,-3.098615E-006,7.171595E+000
4.216000E-005,-3.098615E-006,7.171595E+000
4.216000E-005,-3.096471E-006,7.172636E+000
4.217000E-005,-3.096471E-006,7.172636E+000
4.217000E-005,-3.094178E-006,7.173331E+000
4.218000E-005,-3.094178E-006,7.173331E+000
4.218000E-005,-3.094178E-006,7.173331E+000
4.218000E-005,-3.091738E-006,7.173678E+000
4.219000E-005,-3.091738E-006,7.173678E+000
4.219000E-005,-3.091738E-006,7.173678E+000
4.219000E-005,-3.089151E-006,7.173675E+000
4.220000E-005,-3.089151E-006,7.173675E+000
4.220000E-005,-3.089151E-006,7.173675E+000
4.220000E-005,-3.086419E-006,7.173324E+000
4.221000E-005,-3.086419E-006,7.173324E+000
4.221000E-005,-3.086419E-006,7.173324E+000
4.221000E-005,-3.083542E-006,7.172621E+000
4.222000E-005,-3.083542E-006,7.172621E+000
4.222000E-005,-3.080521E-006,7.171567E+000
4.223000E-005,-3.080521E-006,7.171567E+000
4.223000E-005,-3.080521E-006,7.171567E+000
4.223000E-005,-3.077357E-006,7.170161E+000
4.224000E-005,-3.077357E-006,7.170161E+000
4.224000E-005,-3.077357E-006,7.170161E+000
4.224000E-005,-3.074051E-006,7.168402E+000
4.225000E-005,-3.074051E-006,7.168402E+000
4.225000E-005,-3.074051E-006,7.168402E+000
4.225000E-005,-3.070604E-006,7.166290E+000
4.226000E-005,-3.070604E-006,7.166290E+000
4.226000E-005,-3.067018E-006,7.163823E+000
4.227000E-005,-3.067018E-006,7.163823E+000
4.227000E-005,-3.067018E-006,7.163823E+000
4.227000E-005,-3.063293E-006,7.161001E+000
4.228000E-005,-3.063293E-006,7.161001E+000
4.228000E-005,-3.063293E-006,7.161001E+000
4.228000E-005,-3.059429E-006,7.157823E+000
4.229000E-005,-3.059429E-006,7.157823E+000
4.229000E-005,-3.059429E-006,7.157823E+000
4.229000E-005,-3.055429E-006,7.154290E+000
4.230000E-005,-3.055429E-006,7.154290E+000
4.230000E-005,-3.051293E-006,7.150399E+000
4.231000E-005,-3.051293E-006,7.150399E+000
4.231000E-005,-3.051293E-006,7.150399E+000
4.231000E-005,-3.047023E-006,7.146152E+000
4.232000E-005,-3.047023E-006,7.146152E+000
4.232000E-005,-3.047023E-006,7.146152E+000
4.232000E-005,-3.042618E-006,7.141546E+000
4.233000E-005,-3.042618E-006,7.141546E+000
4.233000E-005,-3.042618E-006,7.141546E+000
4.233000E-005,-3.038081E-006,7.136582E+000
4.234000E-005,-3.038081E-006,7.136582E+000
4.234000E-005,-3.033413E-006,7.131259E+000
4.235000E-005,-3.033413E-006,7.131259E+000
4.235000E-005,-3.033413E-006,7.131259E+000
4.235000E-005,-3.028614E-006,7.125577E+000
4.236000E-005,-3.028614E-006,7.125577E+000
4.236000E-005,-3.028614E-006,7.125577E+000
4.236000E-005,-3.023686E-006,7.119536E+000
4.237000E-005,-3.023686E-006,7.119536E+000
4.237000E-005,-3.023686E-006,7.119536E+000
4.237000E-005,-3.018629E-006,7.113134E+000
4.238000E-005,-3.018629E-006,7.113134E+000
4.238000E-005,-3.018629E-006,7.113134E+000
4.238000E-005,-3.013446E-006,7.106372E+000
4.239000E-005,-3.013446E-006,7.106372E+000
4.239000E-005,-3.008136E-006,7.099250E+000
4.240000E-005,-3.008136E-006,7.099250E+000
4.240000E-005,-3.008136E-006,7.099250E+000
4.240000E-005,-3.002702E-006,7.091766E+000
4.241000E-005,-3.002702E-006,7.091766E+000
4.241000E-005,-3.002702E-006,7.091766E+000
4.241000E-005,-2.997144E-006,7.083921E+000
4.242000E-005,-2.997144E-006,7.083921E+000
4.242000E-005,-2.997144E-006,7.083921E+000
4.242000E-005,-2.991463E-006,7.075715E+000
4.243000E-005,-2.991463E-006,7.075715E+000
4.243000E-005,-2.985661E-006,7.067147E+000
4.244000E-005,-2.985661E-006,7.067147E+000
4.244000E-005,-2.985661E-006,7.067147E+000
4.244000E-005,-2.979739E-006,7.058218E+000
4.245000E-005,-2.979739E-006,7.058218E+000
4.245000E-005,-2.979739E-006,7.058218E+000
4.245000E-005,-2.973698E-006,7.048926E+000
4.246000E-005,-2.973698E-006,7.048926E+000
4.246000E-005,-2.973698E-006,7.048926E+000
4.246000E-005,-2.967539E-006,7.039273E+000
4.247000E-005,-2.967539E-006,7.039273E+000
4.247000E-005,-2.961263E-006,7.029257E+000
4.248000E-005,-2.961263E-006,7.029257E+000
4.248000E-005,-2.961263E-006,7.029257E+000
4.248000E-005,-2.954872E-006,7.018880E+000
4.249000E-005,-2.954872E-006,7.018880E+000
4.249000E-005,-2.954872E-006,7.018880E+000
4.249000E-005,-2.948367E-006,7.008140E+000
4.250000E-005,-2.948367E-006,7.008140E+000
4.250000E-005,-2.948367E-006,7.008140E+000
4.250000E-005,-2.941749E-006,6.997038E+000
4.251000E-005,-2.941749E-006,6.997038E+000
4.251000E-005,-2.935020E-006,6.985573E+000
4.252000E-005,-2.935020E-006,6.985573E+000
4.252000E-005,-2.935020E-006,6.985573E+000
4.252000E-005,-2.928179E-006,6.973747E+000
4.253000E-005,-2.928179E-006,6.973747E+000
4.253000E-005,-2.928179E-006,6.973747E+000
4.253000E-005,-2.921230E-006,6.961559E+000
4.254000E-005,-2.921230E-006,6.961559E+000
4.254000E-005,-2.921230E-006,6.961559E+000
4.254000E-005,-2.914173E-006,6.949009E+000
4.255000E-005,-2.914173E-006,6.949009E+000
4.255000E-005,-2.914173E-006,6.949009E+000
4.255000E-005,-2.907008E-006,6.936098E+000
4.256000E-005,-2.907008E-006,6.936098E+000
4.256000E-005,-2.899739E-006,6.922825E+000
4.257000E-005,-2.899739E-006,6.922825E+000
4.257000E-005,-2.899739E-006,6.922825E+000
4.257000E-005,-2.892365E-006,6.909191E+000
4.258000E-005,-2.892365E-006,6.909191E+000
4.258000E-005,-2.892365E-006,6.909191E+000
4.258000E-005,-2.884889E-006,6.895196E+000
4.259000E-005,-2.884889E-006,6.895196E+000
4.259000E-005,-2.884889E-006,6.895196E+000
4.259000E-005,-2.877311E-006,6.880840E+000
4.260000E-005,-2.877311E-006,6.880840E+000
4.260000E-005,-2.869633E-006,6.866124E+000
4.261000E-005,-2.869633E-006,6.866124E+000
4.261000E-005,-2.869633E-006,6.866124E+000
4.261000E-005,-2.861855E-006,6.851048E+000
4.262000E-005,-2.861855E-006,6.851048E+000
4.262000E-005,-2.861855E-006,6.851048E+000
4.262000E-005,-2.853980E-006,6.835613E+000
4.263000E-005,-2.853980E-006,6.835613E+000
4.263000E-005,-2.853980E-006,6.835613E+000
4.263000E-005,-2.846009E-006,6.819818E+000
4.264000E-005,-2.846009E-006,6.819818E+000
4.264000E-005,-2.837943E-006,6.803664E+000
4.265000E-005,-2.837943E-006,6.803664E+000
4.265000E-005,-2.837943E-006,6.803664E+000
4.265000E-005,-2.829783E-006,6.787152E+000
4.266000E-005,-2.829783E-006,6.787152E+000
4.266000E-005,-2.829783E-006,6.787152E+000
4.266000E-005,-2.821531E-006,6.770282E+000
4.267000E-005,-2.821531E-006,6.770282E+000
4.267000E-005,-2.821531E-006,6.770282E+000
4.267000E-005,-2.813187E-006,6.753055E+000
4.268000E-005,-2.813187E-006,6.753055E+000
4.268000E-005,-2.804754E-006,6.735471E+000
4.269000E-005,-2.804754E-006,6.735471E+000
4.269000E-005,-2.804754E-006,6.735471E+000
4.269000E-005,-2.796233E-006,6.717531E+000
4.270000E-005,-2.796233E-006,6.717531E+000
4.270000E-005,-2.796233E-006,6.717531E+000
4.270000E-005,-2.787625E-006,6.699236E+000
4.271000E-005,-2.787625E-006,6.699236E+000
4.271000E-005,-2.787625E-006,6.699236E+000
4.271000E-005,-2.778931E-006,6.680586E+000
4.272000E-005,-2.778931E-006,6.680586E+000
4.272000E-005,-2.770153E-006,6.661581E+000
4.273000E-005,-2.770153E-006,6.661581E+000
4.273000E-005,-2.770153E-006,6.661581E+000
4.273000E-005,-2.761292E-006,6.642223E+000
4.274000E-005,-2.761292E-006,6.642223E+000
4.274000E-005,-2.761292E-006,6.642223E+000
4.274000E-005,-2.752349E-006,6.622512E+000
4.275000E-005,-2.752349E-006,6.622512E+000
4.275000E-005,-2.752349E-006,6.622512E+000
4.275000E-005,-2.743327E-006,6.602449E+000
4.276000E-005,-2.743327E-006,6.602449E+000
4.276000E-005,-2.743327E-006,6.602449E+000
4.276000E-005,-2.734226E-006,6.582035E+000
4.277000E-005,-2.734226E-006,6.582035E+000
4.277000E-005,-2.725047E-006,6.561270E+000
4.278000E-005,-2.725047E-006,6.561270E+000
4.278000E-005,-2.725047E-006,6.561270E+000
4.278000E-005,-2.715792E-006,6.540156E+000
4.279000E-005,-2.715792E-006,6.540156E+000
4.279000E-005,-2.715792E-006,6.540156E+000
4.279000E-005,-2.706463E-006,6.518693E+000
4.280000E-005,-2.706463E-006,6.518693E+000
4.280000E-005,-2.706463E-006,6.518693E+000
4.280000E-005,-2.697061E-006,6.496882E+000
4.281000E-005,-2.697061E-006,6.496882E+000
4.281000E-005,-2.687587E-006,6.474725E+000
4.282000E-005,-2.687587E-006,6.474725E+000
4.282000E-005,-2.687587E-006,6.474725E+000
4.282000E-005,-2.678042E-006,6.452222E+000
4.283000E-005,-2.678042E-006,6.452222E+000
4.283000E-005,-2.678042E-006,6.452222E+000
4.283000E-005,-2.668429E-006,6.429374E+000
4.284000E-005,-2.668429E-006,6.429374E+000
4.284000E-005,-2.668429E-006,6.429374E+000
4.284000E-005,-2.658748E-006,6.406182E+000
4.285000E-005,-2.658748E-006,6.406182E+000
4.285000E-005,-2.649000E-006,6.382647E+000
4.286000E-005,-2.649000E-006,6.382647E+000
4.286000E-005,-2.649000E-006,6.382647E+000
4.286000E-005,-2.639188E-006,6.358770E+000
4.287000E-005,-2.639188E-006,6.358770E+000
4.287000E-005,-2.639188E-006,6.358770E+000
4.287000E-005,-2.629313E-006,6.334553E+000
4.288000E-005,-2.629313E-006,6.334553E+000
4.288000E-005,-2.629313E-006,6.334553E+000
4.288000E-005,-2.619376E-006,6.309997E+000
4.289000E-005,-2.619376E-006,6.309997E+000
4.289000E-005,-2.609378E-006,6.285102E+000
4.290000E-005,-2.609378E-006,6.285102E+000
4.290000E-005,-2.609378E-006,6.285102E+000
4.290000E-005,-2.599321E-006,6.259870E+000
4.291000E-005,-2.599321E-006,6.259870E+000
4.291000E-005,-2.599321E-006,6.259870E+000
4.291000E-005,-2.589207E-006,6.234303E+000
4.292000E-005,-2.589207E-006,6.234303E+000
4.292000E-005,-2.589207E-006,6.234303E+000
4.292000E-005,-2.579036E-006,6.208400E+000
4.293000E-005,-2.579036E-006,6.208400E+000
4.293000E-005,-2.579036E-006,6.208400E+000
4.293000E-005,-2.568811E-006,6.182165E+000
4.294000E-005,-2.568811E-006,6.182165E+000
4.294000E-005,-2.558532E-006,6.155597E+000
4.295000E-005,-2.558532E-006,6.155597E+000
4.295000E-005,-2.558532E-006,6.155597E+000
4.295000E-005,-2.548201E-006,6.128699E+000
4.296000E-005,-2.548201E-006,6.128699E+000
4.296000E-005,-2.548201E-006,6.128699E+000
4.296000E-005,-2.537819E-006,6.101471E+000
4.297000E-005,-2.537819E-006,6.101471E+000
4.297000E-005,-2.537819E-006,6.101471E+000
4.297000E-005,-2.527389E-006,6.073916E+000
4.298000E-005,-2.527389E-006,6.073916E+000
4.298000E-005,-2.516911E-006,6.046034E+000
4.299000E-005,-2.516911E-006,6.046034E+000
4.299000E-005,-2.516911E-006,6.046034E+000
4.299000E-005,-2.506386E-006,6.017827E+000
4.300000E-005,-2.506386E-006,6.017827E+000
4.300000E-005,-2.506386E-006,6.017827E+000
4.300000E-005,-2.495817E-006,5.989296E+000
4.301000E-005,-2.495817E-006,5.989296E+000
4.301000E-005,-2.495817E-006,5.989296E+000
4.301000E-005,-2.485204E-006,5.960444E+000
4.302000E-005,-2.485204E-006,5.960444E+000
4.302000E-005,-2.474549E-006,5.931271E+000
4.303000E-005,-2.474549E-006,5.931271E+000
4.303000E-005,-2.474549E-006,5.931271E+000
4.303000E-005,-2.463854E-006,5.901779E+000
4.304000E-005,-2.463854E-006,5.901779E+000
4.304000E-005,-2.463854E-006,5.901779E+000
4.304000E-005,-2.453120E-006,5.871969E+000
4.305000E-005,-2.453120E-006,5.871969E+000
4.305000E-005,-2.453120E-006,5.871969E+000
4.305000E-005,-2.442348E-006,5.841844E+000
4.306000E-005,-2.442348E-006,5.841844E+000
4.306000E-005,-2.431539E-006,5.811405E+000
4.307000E-005,-2.431539E-006,5.811405E+000
4.307000E-005,-2.431539E-006,5.811405E+000
4.307000E-005,-2.420696E-006,5.780653E+000
4.308000E-005,-2.420696E-006,5.780653E+000
4.308000E-005,-2.420696E-006,5.780653E+000
4.308000E-005,-2.409819E-006,5.749591E+000
4.309000E-005,-2.409819E-006,5.749591E+000
4.309000E-005,-2.409819E-006,5.749591E+000
4.309000E-005,-2.398911E-006,5.718219E+000
4.310000E-005,-2.398911E-006,5.718219E+000
4.310000E-005,-2.398911E-006,5.718219E+000
4.310000E-005,-2.387971E-006,5.686540E+000
4.311000E-005,-2.387971E-006,5.686540E+000
4.311000E-005,-2.377003E-006,5.654556E+000
4.312000E-005,-2.377003E-006,5.654556E+000
4.312000E-005,-2.377003E-006,5.654556E+000
4.312000E-005,-2.366007E-006,5.622268E+000
4.313000E-005,-2.366007E-006,5.622268E+000
4.313000E-005,-2.366007E-006,5.622268E+000
4.313000E-005,-2.354984E-006,5.589677E+000
4.314000E-005,-2.354984E-006,5.589677E+000
4.314000E-005,-2.354984E-006,5.589677E+000
4.314000E-005,-2.343937E-006,5.556787E+000
4.315000E-005,-2.343937E-006,5.556787E+000
4.315000E-005,-2.332866E-006,5.523599E+000
4.316000E-005,-2.332866E-006,5.523599E+000
4.316000E-005,-2.332866E-006,5.523599E+000
4.316000E-005,-2.321773E-006,5.490114E+000
4.317000E-005,-2.321773E-006,5.490114E+000
4.317000E-005,-2.321773E-006,5.490114E+000
4.317000E-005,-2.310659E-006,5.456335E+000
4.318000E-005,-2.310659E-006,5.456335E+000
4.318000E-005,-2.310659E-006,5.456335E+000
4.318000E-005,-2.299526E-006,5.422263E+000
4.319000E-005,-2.299526E-006,5.422263E+000
4.319000E-005,-2.288375E-006,5.387901E+000
4.320000E-005,-2.288375E-006,5.387901E+000
4.320000E-005,-2.288375E-006,5.387901E+000
4.320000E-005,-2.277207E-006,5.353251E+000
4.321000E-005,-2.277207E-006,5.353251E+000
4.321000E-005,-2.277207E-006,5.353251E+000
4.321000E-005,-2.266025E-006,5.318314E+000
4.322000E-005,-2.266025E-006,5.318314E+000
4.322000E-005,-2.266025E-006,5.318314E+000
4.322000E-005,-2.254828E-006,5.283092E+000
4.323000E-005,-2.254828E-006,5.283092E+000
4.323000E-005,-2.243620E-006,5.247588E+000
4.324000E-005,-2.243620E-006,5.247588E+000
4.324000E-005,-2.243620E-006,5.247588E+000
4.324000E-005,-2.232400E-006,5.211804E+000
4.325000E-005,-2.232400E-006,5.211804E+000
4.325000E-005,-2.232400E-006,5.211804E+000
4.325000E-005,-2.221171E-006,5.175742E+000
4.326000E-005,-2.221171E-006,5.175742E+000
4.326000E-005,-2.221171E-006,5.175742E+000
4.326000E-005,-2.209934E-006,5.139403E+000
4.327000E-005,-2.209934E-006,5.139403E+000
4.327000E-005,-2.209934E-006,5.139403E+000
4.327000E-005,-2.198690E-006,5.102791E+000
4.328000E-005,-2.198690E-006,5.102791E+000
4.328000E-005,-2.187440E-006,5.065907E+000
4.329000E-005,-2.187440E-006,5.065907E+000
4.329000E-005,-2.187440E-006,5.065907E+000
4.329000E-005,-2.176186E-006,5.028754E+000
4.330000E-005,-2.176186E-006,5.028754E+000
4.330000E-005,-2.176186E-006,5.028754E+000
4.330000E-005,-2.164930E-006,4.991333E+000
4.331000E-005,-2.164930E-006,4.991333E+000
4.331000E-005,-2.164930E-006,4.991333E+000
4.331000E-005,-2.153672E-006,4.953647E+000
4.332000E-005,-2.153672E-006,4.953647E+000
4.332000E-005,-2.142414E-006,4.915699E+000
4.333000E-005,-2.142414E-006,4.915699E+000
4.333000E-005,-2.142414E-006,4.915699E+000
4.333000E-005,-2.131157E-006,4.877490E+000
4.334000E-005,-2.131157E-006,4.877490E+000
4.334000E-005,-2.131157E-006,4.877490E+000
4.334000E-005,-2.119904E-006,4.839023E+000
4.335000E-005,-2.119904E-006,4.839023E+000
4.335000E-005,-2.119904E-006,4.839023E+000
4.335000E-005,-2.108654E-006,4.800300E+000
4.336000E-005,-2.108654E-006,4.800300E+000
4.336000E-005,-2.097409E-006,4.761323E+000
4.337000E-005,-2.097409E-006,4.761323E+000
4.337000E-005,-2.097409E-006,4.761323E+000
4.337000E-005,-2.086171E-006,4.722096E+000
4.338000E-005,-2.086171E-006,4.722096E+000
4.338000E-005,-2.086171E-006,4.722096E+000
4.338000E-005,-2.074941E-006,4.682620E+000
4.339000E-005,-2.074941E-006,4.682620E+000
4.339000E-005,-2.074941E-006,4.682620E+000
4.339000E-005,-2.063721E-006,4.642897E+000
4.340000E-005,-2.063721E-006,4.642897E+000
4.340000E-005,-2.052511E-006,4.602931E+000
4.341000E-005,-2.052511E-006,4.602931E+000
4.341000E-005,-2.052511E-006,4.602931E+000
4.341000E-005,-2.041312E-006,4.562723E+000
4.342000E-005,-2.041312E-006,4.562723E+000
4.342000E-005,-2.041312E-006,4.562723E+000
4.342000E-005,-2.030127E-006,4.522277E+000
4.343000E-005,-2.030127E-006,4.522277E+000
4.343000E-005,-2.030127E-006,4.522277E+000
4.343000E-005,-2.018957E-006,4.481594E+000
4.344000E-005,-2.018957E-006,4.481594E+000
4.344000E-005,-2.018957E-006,4.481594E+000
4.344000E-005,-2.007802E-006,4.440677E+000
4.345000E-005,-2.007802E-006,4.440677E+000
4.345000E-005,-1.996664E-006,4.399529E+000
4.346000E-005,-1.996664E-006,4.399529E+000
4.346000E-005,-1.996664E-006,4.399529E+000
4.346000E-005,-1.985545E-006,4.358152E+000
4.347000E-005,-1.985545E-006,4.358152E+000
4.347000E-005,-1.985545E-006,4.358152E+000
4.347000E-005,-1.974445E-006,4.316548E+000
4.348000E-005,-1.974445E-006,4.316548E+000
4.348000E-005,-1.974445E-006,4.316548E+000
4.348000E-005,-1.963366E-006,4.274722E+000
4.349000E-005,-1.963366E-006,4.274722E+000
4.349000E-005,-1.952309E-006,4.232674E+000
4.350000E-005,-1.952309E-006,4.232674E+000
4.350000E-005,-1.952309E-006,4.232674E+000
4.350000E-005,-1.941275E-006,4.190408E+000
4.351000E-005,-1.941275E-006,4.190408E+000
4.351000E-005,-1.941275E-006,4.190408E+000
4.351000E-005,-1.930266E-006,4.147926E+000
4.352000E-005,-1.930266E-006,4.147926E+000
4.352000E-005,-1.930266E-006,4.147926E+000
4.352000E-005,-1.919283E-006,4.105231E+000
4.353000E-005,-1.919283E-006,4.105231E+000
4.353000E-005,-1.908326E-006,4.062325E+000
4.354000E-005,-1.908326E-006,4.062325E+000
4.354000E-005,-1.908326E-006,4.062325E+000
4.354000E-005,-1.897398E-006,4.019212E+000
4.355000E-005,-1.897398E-006,4.019212E+000
4.355000E-005,-1.897398E-006,4.019212E+000
4.355000E-005,-1.886499E-006,3.975894E+000
4.356000E-005,-1.886499E-006,3.975894E+000
4.356000E-005,-1.886499E-006,3.975894E+000
4.356000E-005,-1.875631E-006,3.932374E+000
4.357000E-005,-1.875631E-006,3.932374E+000
4.357000E-005,-1.864795E-006,3.888654E+000
4.358000E-005,-1.864795E-006,3.888654E+000
4.358000E-005,-1.864795E-006,3.888654E+000
4.358000E-005,-1.853991E-006,3.844737E+000
4.359000E-005,-1.853991E-006,3.844737E+000
4.359000E-005,-1.853991E-006,3.844737E+000
4.359000E-005,-1.843222E-006,3.800627E+000
4.360000E-005,-1.843222E-006,3.800627E+000
4.360000E-005,-1.843222E-006,3.800627E+000
