"time","Out1","Out2","Out3[1]","Out3[2]","Out4","Out5","Out6","ContinuousState[0]","ContinuousState[1]","ContinuousState[2]","ContinuousState[3]","ContinuousState[4]","ContinuousState[5]","ContinuousState[6]","ContinuousState[7]","EventIndicator[0]","EventIndicator[1]","EventIndicator[2]","Integrator_IC","SineWave1_Amp","SineWave1_Bias","SineWave1_Freq","SineWave1_Phase","IntegratorLimited_IC","IntegratorLimited_UpperSat","IntegratorLimited_LowerSat","SineWave2_Amp","SineWave2_Bias","SineWave2_Freq","SineWave2_Phase","IntegratorSecondOrder_ICX","IntegratorSecondOrder_ICDXDT","SineWave3_Amp","SineWave3_Bias","SineWave3_Freq","SineWave3_Phase","SineWave6_Amp","SineWave6_Bias","SineWave6_Freq","SineWave6_Phase","StateSpace_A","StateSpace_C","StateSpace_D","StateSpace_X0","TransferFcn_A","TransferFcn_C","SineWave8_Amp","SineWave8_Bias","SineWave8_Freq","SineWave8_Phase","ZeroPole_A[0]","ZeroPole_A[1]","ZeroPole_C[0]","ZeroPole_C[1]","SineWave12_Amp","SineWave12_Bias","SineWave12_Freq","SineWave12_Phase","indicators.z[0]","indicators.z[1]","indicators.z[2]","indicators.z[3]","solver.numSteps","solver.minStepSize","solver.maxStepSize","solver.minOrder","solver.maxOrder","solver.numStateEvents","solver.numTimeEvents","Out1_ref","Out2_ref","Out3[1]_ref","Out3[2]_ref","Out4_ref","Out5_ref","Out6_ref","ContinuousState[0]_ref","ContinuousState[1]_ref","ContinuousState[2]_ref","ContinuousState[3]_ref","ContinuousState[4]_ref","ContinuousState[5]_ref","ContinuousState[6]_ref","ContinuousState[7]_ref","EventIndicator[0]_ref","EventIndicator[1]_ref","EventIndicator[2]_ref","Integrator_IC_ref","SineWave1_Amp_ref","SineWave1_Bias_ref","SineWave1_Freq_ref","SineWave1_Phase_ref","IntegratorLimited_IC_ref","IntegratorLimited_UpperSat_ref","IntegratorLimited_LowerSat_ref","SineWave2_Amp_ref","SineWave2_Bias_ref","SineWave2_Freq_ref","SineWave2_Phase_ref","IntegratorSecondOrder_ICX_ref","IntegratorSecondOrder_ICDXDT_ref","SineWave3_Amp_ref","SineWave3_Bias_ref","SineWave3_Freq_ref","SineWave3_Phase_ref","SineWave6_Amp_ref","SineWave6_Bias_ref","SineWave6_Freq_ref","SineWave6_Phase_ref","StateSpace_A_ref","StateSpace_C_ref","StateSpace_D_ref","StateSpace_X0_ref","TransferFcn_A_ref","TransferFcn_C_ref","SineWave8_Amp_ref","SineWave8_Bias_ref","SineWave8_Freq_ref","SineWave8_Phase_ref","ZeroPole_A[0]_ref","ZeroPole_A[1]_ref","ZeroPole_C[0]_ref","ZeroPole_C[1]_ref","SineWave12_Amp_ref","SineWave12_Bias_ref","SineWave12_Freq_ref","SineWave12_Phase_ref","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.real_time","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
       8.6, 1.6750341,         1, 7.8487748, 1.6750341, 2589.9906,0.70834976,-0.25833455, 1.6750341,         1, 7.8487748, 1.6750341, 2589.2562,0.70834976,0.70834976,0.96668431,         0,         1, 1.4687942,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1, 1.4687942,         1,       927,      0.01,      0.01,         0,         0,         3,         0,    1.6406,         1,   7.69376,    1.6406,    1726.6,  0.724187, -0.192226,    1.6406,         1,   7.69376,    1.6406,   1725.86,  0.724187,  0.724187,  0.916414,         0,         1,   1.46879,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.7, 1.7453172,         1, 8.0194996, 1.7453172, 2860.8862,0.70776576,-0.32978571, 1.7453172,         1, 8.0194996, 1.7453172, 2860.2233,0.70776576,0.70776576, 1.0375515,         0,         1, 1.3259385,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1, 1.3259385,         1,       938,      0.01,      0.01,         0,         0,         3,         0,   1.71404,         1,   7.85782,   1.71404,   1899.18,  0.725208, -0.263624,   1.71404,         1,   7.85782,   1.71404,   1898.52,  0.725208,  0.725208,  0.988832,         0,         1,   1.32594,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.8, 1.8081533,         1, 8.1969231, 1.8081533, 3160.1166,0.70011161,-0.40793012, 1.8081533,         1, 8.1969231, 1.8081533, 3159.5317,0.70011161,0.70011161, 1.1080417,         0,         1, 1.1698344,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1, 1.1698344,         1,       949,      0.01,      0.01,         0,         0,         3,         0,   1.78034,         1,   8.02923,   1.78034,   2089.02,  0.718984, -0.342369,   1.78034,         1,   8.02923,   1.78034,   2088.44,  0.718984,  0.718984,   1.06135,         0,         1,   1.16983,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.9, 1.8629146,         1, 8.3802717, 1.8629146,  3490.647,0.68546363,-0.4919873, 1.8629146,         1, 8.3802717, 1.8629146,  3490.146,0.68546363,0.68546363, 1.1774509,         0,         1, 1.0020417,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1, 1.0020417,         1,       960,      0.01,      0.01,         0,         0,         3,         0,   1.83883,         1,   8.20726,   1.83883,   2297.84,  0.705578, -0.427674,   1.83883,         1,   8.20726,   1.83883,   2297.34,  0.705578,  0.705578,   1.13325,         0,         1,   1.00204,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
         9, 1.9090537,         1, 8.5687125, 1.9090537,  3855.753,0.66396804,-0.58111766, 1.9090537,         1, 8.5687125, 1.9090537, 3855.3408,0.66396804,0.66396804, 1.2450857,         0,         1,0.82423697,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1,0.82423697,         1,       971,      0.01,      0.01,         0,         0,         3,         0,   1.88893,         1,   8.39114,   1.88893,   2527.54,  0.685122, -0.518687,   1.88893,         1,   8.39114,   1.88893,   2527.13,  0.685122,  0.685122,   1.20381,         0,         1,  0.824237,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       9.1, 1.9461099,         1,  8.761362, 1.9461099, 4259.0527, 0.6358395,-0.67443088, 1.9461099,         1,  8.761362, 1.9461099, 4258.7336, 0.6358395, 0.6358395, 1.3102704,         0,         1,0.63819672,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1,0.63819672,         1,       982,      0.01,      0.01,         0,         0,         3,         0,   1.93014,         1,   8.58004,   1.93014,    2780.2,  0.657822,   -0.6145,   1.93014,         1,   8.58004,   1.93014,   2779.88,  0.657822,  0.657822,   1.27232,         0,         1,  0.638197,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       9.2, 1.9737127,         1, 8.9572944, 1.9737127, 4704.5433,0.60135893,-0.77099485, 1.9737127,         1, 8.9572944, 1.9737127, 4704.3204,0.60135893,0.60135893, 1.3723538,         0,         1,0.44577983,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1,0.44577983,         1,       993,      0.01,      0.01,         0,         0,         3,         0,   1.96205,         1,   8.77305,   1.96205,   3058.12,  0.623949, -0.714154,   1.96205,         1,   8.77305,   1.96205,    3057.9,  0.623949,  0.623949,    1.3381,         0,         1,   0.44578,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       9.3, 1.9915865,         1, 9.1555512, 1.9915865, 5196.6396,0.56087076,-0.86984493, 1.9915865,         1, 9.1555512, 1.9915865, 5196.5151,0.56087076,0.56087076, 1.4307157,         0,         1,0.24890885,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1,0.24890885,         1,      1004,      0.01,      0.01,         0,         0,         3,         0,   1.98434,         1,   8.96926,   1.98434,   3363.84,  0.583843, -0.816655,   1.98434,         1,   8.96926,   1.98434,   3363.71,  0.583843,  0.583843,    1.4005,         0,         1,  0.248909,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       9.4, 1.9995525,         1, 9.3551505, 1.9995525, 5740.2188,0.51477944,-0.96999363, 1.9995525,         1, 9.3551505, 1.9995525,  5740.194,0.51477944,0.51477944, 1.4847731,         0,         1,0.049550851,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1,0.049550851,         1,      1015,      0.01,      0.01,         0,         0,         3,         0,   1.99679,         1,   9.16769,   1.99679,   3700.12,  0.537905, -0.920979,   1.99679,         1,   9.16769,   1.99679,    3700.1,  0.537905,  0.537905,   1.45888,         0,         1, 0.0495509,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       9.5, 1.9975313,0.99507092, 9.5550973, 1.9975313, 6340.6681, 0.4635454,-1.0704405, 1.9975313,0.99507092, 9.5550973, 1.9975313, 6340.7433, 0.4635454, 0.4635454, 1.5339859,-0.00492908,0.99507092,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,-0.00492908,0.99507092,         0,-0.0074309979,      1026,      0.01,      0.01,         0,         0,         3,         0,   1.99927,         1,   9.36737,   1.99927,   4070.03,  0.486592,  -1.02608,   1.99927,         1,   9.36737,   1.99927,   4070.11,  0.486592,  0.486592,   1.51267,         0,         1,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       9.6,  1.985543,0.97109428, 9.7543928,  1.985543, 7003.9385, 0.4076805, -1.170182,  1.985543,0.97109428, 9.7543928,  1.985543, 7004.1129, 0.4076805, 0.4076805, 1.5778625,-0.028905716,0.97109428,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,-0.028905716,0.97109428,         0,-0.018046709,      1037,      0.01,      0.01,         0,         0,         3,         0,   1.99175,   0.98497,    9.5673,   1.99175,   4476.94,  0.430417,  -1.13092,   1.99175,   0.98497,    9.5673,   1.99175,   4477.11,  0.430417,  0.430417,   1.56133,-0.0150302,   0.98497,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       9.7, 1.9637073,0.92742304,  9.952045, 1.9637073, 7736.6035,0.34774283,-1.2682217, 1.9637073,0.92742304,  9.952045, 1.9637073, 7736.8753,0.34774283,0.34774283, 1.6159645,-0.072576958,0.92742304,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,-0.072576958,0.92742304,         0,-0.02866242,      1048,      0.01,      0.01,         0,         0,         3,         0,   1.97432,  0.950104,   9.76647,   1.97432,   4924.53,  0.369943,  -1.23443,   1.97432,  0.950104,   9.76647,   1.97432,    4924.8,  0.369943,  0.369943,   1.60437,-0.0498956,  0.950104,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       9.8, 1.9322426,0.86449354, 10.147078, 1.9322426, 8545.9243,0.28433123,-1.3635801, 1.9322426,0.86449354, 10.147078, 1.9322426, 8546.2908,0.28433123,0.28433123, 1.6479114,-0.13550646,0.86449354,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,-0.13550646,0.86449354,         0,-0.039278132,      1059,      0.01,      0.01,         0,         0,         3,         0,   1.94714,  0.895752,    9.9639,   1.94714,   5416.89,  0.305773,   -1.3356,   1.94714,  0.895752,    9.9639,   1.94714,   5417.26,  0.305773,  0.305773,   1.64137, -0.104248,  0.895752,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       9.9, 1.8914631,0.78293456, 10.338543, 1.8914631, 9439.9218,0.21807921,-1.4553047, 1.8914631,0.78293456, 10.338543, 1.8914631, 9440.3793,0.21807921,0.21807921, 1.6733839,-0.21706544,0.78293456,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,-0.21706544,0.78293456,         0,-0.049893843,      1070,      0.01,      0.01,         0,         0,         3,         0,   1.91049,  0.822456,   10.1586,   1.91049,   5958.49,  0.238547,   -1.4334,   1.91049,  0.822456,   10.1586,   1.91049,   5958.95,  0.238547,  0.238547,   1.67195, -0.177544,  0.822456,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
        10, 1.8417763,  0.683561, 10.525525, 1.8417763, 10427.456, 0.1496487,-1.5424789, 1.8417763,  0.683561, 10.525525, 1.8417763,     10428, 0.1496487, 0.1496487, 1.6921276, -0.316439,  0.683561,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0, -0.316439,  0.683561,         0,-0.060509554,      1081,      0.01,      0.01,         0,         0,         3,         0,   1.86474,  0.730949,   10.3497,   1.86474,   6554.25,  0.168939,  -1.52686,   1.86474,  0.730949,   10.3497,   1.86474,    6554.8,  0.168939,  0.168939,    1.6958, -0.269051,  0.730949,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
      10.1, 1.7836787,0.56736577, 10.707155, 1.7836787, 11518.314,0.079723392,-1.6242319, 1.7836787,0.56736577, 10.707155, 1.7836787, 11518.939,0.079723392,0.079723392, 1.7039553,-0.43263423,0.56736577,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,-0.43263423,0.56736577,         0,-0.071125265,      1092,      0.01,      0.01,         0,         0,         3,         0,   1.86474,  0.730949,   10.3497,   1.86474,   6554.25,  0.168939,  -1.52686,   1.86474,  0.730949,   10.3497,   1.86474,    6554.8,  0.168939,  0.168939,    1.6958, -0.269051,  0.730949,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
