Time,egs_fmu1.valves_0mv1,egs_fmu1.valves_0mv2,egs_fmu1.valves_0mv3,egs_fmu1.valves_0eds,egs_fmu1.valves_0eds1,egs_fmu1.valves_0eds2,egs_fmu1.valves_0eds3,egs_fmu1.valves_0eds4,egs_fmu1.valves_0eds5,egs_fmu1.egsCarSpeed,egs_fmu1.egsState,egs_fmu1.egsGear,egs_fmu1.egsTargetGear
5.198,1,0,0,0,0,0,0,0,0,73.0615,1,2,2
5.2,1,0,0,0,0,0,0,0,0,73.0615,1,2,2
5.202,1,0,0,0,0,0,0,0,0,73.0615,1,2,2
5.202,1,0,0,0,0,0,0,0,0,73.1777,1,2,2
5.204,1,0,0,0,0,0,0,0,0,73.1777,1,2,2
5.206,1,0,0,0,0,0,0,0,0,73.1777,1,2,2
5.208,1,0,0,0,0,0,0,0,0,73.1777,1,2,2
5.21,1,0,0,0,0,0,0,0,0,73.1777,1,2,2
5.212,1,0,0,0,0,0,0,0,0,73.1777,1,2,2
5.212,1,0,0,0,0,0,0,0,0,73.2936,1,2,2
5.214,1,0,0,0,0,0,0,0,0,73.2936,1,2,2
5.216,1,0,0,0,0,0,0,0,0,73.2936,1,2,2
5.218,1,0,0,0,0,0,0,0,0,73.2936,1,2,2
5.22,1,0,0,0,0,0,0,0,0,73.2936,1,2,2
5.222,1,0,0,0,0,0,0,0,0,73.2936,1,2,2
5.222,1,0,0,0,0,0,0,0,0,73.4099,1,2,2
5.224,1,0,0,0,0,0,0,0,0,73.4099,1,2,2
5.226,1,0,0,0,0,0,0,0,0,73.4099,1,2,2
5.228,1,0,0,0,0,0,0,0,0,73.4099,1,2,2
5.23,1,0,0,0,0,0,0,0,0,73.4099,1,2,2
5.232,1,0,0,0,0,0,0,0,0,73.4099,1,2,2
5.232,1,0,0,0,0,0,0,0,0,73.5265,1,2,2
5.234,1,0,0,0,0,0,0,0,0,73.5265,1,2,2
5.236,1,0,0,0,0,0,0,0,0,73.5265,1,2,2
5.238,1,0,0,0,0,0,0,0,0,73.5265,1,2,2
5.24,1,0,0,0,0,0,0,0,0,73.5265,1,2,2
5.242,1,0,0,0,0,0,0,0,0,73.5265,1,2,2
5.242,1,0,0,0,0,0,0,0,0,73.6432,1,2,2
5.244,1,0,0,0,0,0,0,0,0,73.6432,1,2,2
5.246,1,0,0,0,0,0,0,0,0,73.6432,1,2,2
5.248,1,0,0,0,0,0,0,0,0,73.6432,1,2,2
5.25,1,0,0,0,0,0,0,0,0,73.6432,1,2,2
5.252,1,0,0,0,0,0,0,0,0,73.6432,1,2,2
5.252,1,0,0,0,0,0,0,0,0,73.7598,1,2,2
5.254,1,0,0,0,0,0,0,0,0,73.7598,1,2,2
5.256,1,0,0,0,0,0,0,0,0,73.7598,1,2,2
5.258,1,0,0,0,0,0,0,0,0,73.7598,1,2,2
5.26,1,0,0,0,0,0,0,0,0,73.7598,1,2,2
5.262,1,0,0,0,0,0,0,0,0,73.7598,1,2,2
5.262,1,0,0,0,0,0,0,0,0,73.8758,1,2,2
5.264,1,0,0,0,0,0,0,0,0,73.8758,1,2,2
5.266,1,0,0,0,0,0,0,0,0,73.8758,1,2,2
5.268,1,0,0,0,0,0,0,0,0,73.8758,1,2,2
5.27,1,0,0,0,0,0,0,0,0,73.8758,1,2,2
5.272,1,0,0,0,0,0,0,0,0,73.8758,1,2,2
5.272,1,0,0,0,0,0,0,0,0,73.9914,1,2,2
5.274,1,0,0,0,0,0,0,0,0,73.9914,1,2,2
5.276,1,0,0,0,0,0,0,0,0,73.9914,1,2,2
5.278,1,0,0,0,0,0,0,0,0,73.9914,1,2,2
5.28,1,0,0,0,0,0,0,0,0,73.9914,1,2,2
5.282,1,0,0,0,0,0,0,0,0,73.9914,1,2,2
5.282,1,0,0,0,0,0,0,0,0,74.1066,1,2,2
5.284,1,0,0,0,0,0,0,0,0,74.1066,1,2,2
5.286,1,0,0,0,0,0,0,0,0,74.1066,1,2,2
5.288,1,0,0,0,0,0,0,0,0,74.1066,1,2,2
5.29,1,0,0,0,0,0,0,0,0,74.1066,1,2,2
5.292,1,0,0,0,0,0,0,0,0,74.1066,1,2,2
5.292,1,0,0,0,0,0,0,0,0,74.2215,1,2,2
5.294,1,0,0,0,0,0,0,0,0,74.2215,1,2,2
5.296,1,0,0,0,0,0,0,0,0,74.2215,1,2,2
5.298,1,0,0,0,0,0,0,0,0,74.2215,1,2,2
5.3,1,0,0,0,0,0,0,0,0,74.2215,1,2,2
5.302,1,0,0,0,0,0,0,0,0,74.2215,1,2,2
5.302,1,0,0,0,0,0,0,0,0,74.3362,1,2,2
5.304,1,0,0,0,0,0,0,0,0,74.3362,1,2,2
5.306,1,0,0,0,0,0,0,0,0,74.3362,1,2,2
5.308,1,0,0,0,0,0,0,0,0,74.3362,1,2,2
5.31,1,0,0,0,0,0,0,0,0,74.3362,1,2,2
5.312,1,0,0,0,0,0,0,0,0,74.3362,1,2,2
5.312,1,0,0,0,0,0,0,0,0,74.4506,1,2,2
5.314,1,0,0,0,0,0,0,0,0,74.4506,1,2,2
5.316,1,0,0,0,0,0,0,0,0,74.4506,1,2,2
5.318,1,0,0,0,0,0,0,0,0,74.4506,1,2,2
5.32,1,0,0,0,0,0,0,0,0,74.4506,1,2,2
5.322,1,0,0,0,0,0,0,0,0,74.4506,1,2,2
5.322,1,0,0,0,0,0,0,0,0,74.5648,1,2,2
5.324,1,0,0,0,0,0,0,0,0,74.5648,1,2,2
5.326,1,0,0,0,0,0,0,0,0,74.5648,1,2,2
5.328,1,0,0,0,0,0,0,0,0,74.5648,1,2,2
5.33,1,0,0,0,0,0,0,0,0,74.5648,1,2,2
5.332,1,0,0,0,0,0,0,0,0,74.5648,1,2,2
5.332,1,0,0,0,0,0,0,0,0,74.6787,1,2,2
5.334,1,0,0,0,0,0,0,0,0,74.6787,1,2,2
5.336,1,0,0,0,0,0,0,0,0,74.6787,1,2,2
5.338,1,0,0,0,0,0,0,0,0,74.6787,1,2,2
5.34,1,0,0,0,0,0,0,0,0,74.6787,1,2,2
5.342,1,0,0,0,0,0,0,0,0,74.6787,1,2,2
5.342,1,0,0,0,0,0,0,0,0,74.7922,1,2,2
5.344,1,0,0,0,0,0,0,0,0,74.7922,1,2,2
5.346,1,0,0,0,0,0,0,0,0,74.7922,1,2,2
5.348,1,0,0,0,0,0,0,0,0,74.7922,1,2,2
5.35,1,0,0,0,0,0,0,0,0,74.7922,1,2,2
5.352,1,0,0,0,0,0,0,0,0,74.7922,1,2,2
5.352,1,0,0,0,0,0,0,0,0,74.9055,1,2,2
5.354,1,0,0,0,0,0,0,0,0,74.9055,1,2,2
5.356,1,0,0,0,0,0,0,0,0,74.9055,1,2,2
5.358,1,0,0,0,0,0,0,0,0,74.9055,1,2,2
5.36,1,0,0,0,0,0,0,0,0,74.9055,1,2,2
5.362,1,0,0,0,0,0,0,0,0,74.9055,1,2,2
5.362,1,0,0,0,0,0,0,0,0,75.0184,1,2,2
5.364,1,0,0,0,0,0,0,0,0,75.0184,1,2,2
5.366,1,0,0,0,0,0,0,0,0,75.0184,1,2,2
5.368,1,0,0,0,0,0,0,0,0,75.0184,1,2,2
5.37,1,0,0,0,0,0,0,0,0,75.0184,1,2,2
5.372,1,0,0,0,0,0,0,0,0,75.0184,1,2,2
5.372,1,0,0,0,0,0,0,0,0,75.1311,1,2,2
5.374,1,0,0,0,0,0,0,0,0,75.1311,1,2,2
5.376,1,0,0,0,0,0,0,0,0,75.1311,1,2,2
5.378,1,0,0,0,0,0,0,0,0,75.1311,1,2,2
5.38,1,0,0,0,0,0,0,0,0,75.1311,1,2,2
5.382,1,0,0,0,0,0,0,0,0,75.1311,1,2,2
5.382,1,0,0,0,0,0,0,0,0,75.2435,1,2,2
5.384,1,0,0,0,0,0,0,0,0,75.2435,1,2,2
5.386,1,0,0,0,0,0,0,0,0,75.2435,1,2,2
5.388,1,0,0,0,0,0,0,0,0,75.2435,1,2,2
5.39,1,0,0,0,0,0,0,0,0,75.2435,1,2,2
5.392,1,0,0,0,0,0,0,0,0,75.2435,1,2,2
5.392,1,0,0,0,0,0,0,0,0,75.3556,1,2,2
5.394,1,0,0,0,0,0,0,0,0,75.3556,1,2,2
5.396,1,0,0,0,0,0,0,0,0,75.3556,1,2,2
5.398,1,0,0,0,0,0,0,0,0,75.3556,1,2,2
5.4,1,0,0,0,0,0,0,0,0,75.3556,1,2,2
5.402,1,0,0,0,0,0,0,0,0,75.3556,1,2,2
5.402,1,0,0,0,0,0,0,0,0,75.4674,1,2,2
5.404,1,0,0,0,0,0,0,0,0,75.4674,1,2,2
5.406,1,0,0,0,0,0,0,0,0,75.4674,1,2,2
5.408,1,0,0,0,0,0,0,0,0,75.4674,1,2,2
5.41,1,0,0,0,0,0,0,0,0,75.4674,1,2,2
5.412,1,0,0,0,0,0,0,0,0,75.4674,1,2,2
5.412,1,0,0,0,0,0,0,0,0,75.5789,1,2,2
5.414,1,0,0,0,0,0,0,0,0,75.5789,1,2,2
5.416,1,0,0,0,0,0,0,0,0,75.5789,1,2,2
5.418,1,0,0,0,0,0,0,0,0,75.5789,1,2,2
5.42,1,0,0,0,0,0,0,0,0,75.5789,1,2,2
5.422,1,0,0,0,0,0,0,0,0,75.5789,1,2,2
5.422,1,0,0,0,0,0,0,0,0,75.6901,1,2,2
5.424,1,0,0,0,0,0,0,0,0,75.6901,1,2,2
5.426,1,0,0,0,0,0,0,0,0,75.6901,1,2,2
5.428,1,0,0,0,0,0,0,0,0,75.6901,1,2,2
5.43,1,0,0,0,0,0,0,0,0,75.6901,1,2,2
5.432,1,0,0,0,0,0,0,0,0,75.6901,1,2,2
5.432,1,0,0,0,0,0,0,0,0,75.8011,1,2,2
5.434,1,0,0,0,0,0,0,0,0,75.8011,1,2,2
5.436,1,0,0,0,0,0,0,0,0,75.8011,1,2,2
5.438,1,0,0,0,0,0,0,0,0,75.8011,1,2,2
5.44,1,0,0,0,0,0,0,0,0,75.8011,1,2,2
5.442,1,0,0,0,0,0,0,0,0,75.8011,1,2,2
5.442,1,0,0,0,0,0,0,0,0,75.9118,1,2,2
5.444,1,0,0,0,0,0,0,0,0,75.9118,1,2,2
5.446,1,0,0,0,0,0,0,0,0,75.9118,1,2,2
5.448,1,0,0,0,0,0,0,0,0,75.9118,1,2,2
5.45,1,0,0,0,0,0,0,0,0,75.9118,1,2,2
5.452,1,0,0,0,0,0,0,0,0,75.9118,1,2,2
5.452,1,0,0,0,0,0,0,0,0,76.0221,1,2,2
5.454,1,0,0,0,0,0,0,0,0,76.0221,1,2,2
5.456,1,0,0,0,0,0,0,0,0,76.0221,1,2,2
5.458,1,0,0,0,0,0,0,0,0,76.0221,1,2,2
5.46,1,0,0,0,0,0,0,0,0,76.0221,1,2,2
5.462,1,0,0,0,0,0,0,0,0,76.0221,1,2,2
5.462,1,0,0,0,0,0,0,0,0,76.1322,1,2,2
5.464,1,0,0,0,0,0,0,0,0,76.1322,1,2,2
5.466,1,0,0,0,0,0,0,0,0,76.1322,1,2,2
5.468,1,0,0,0,0,0,0,0,0,76.1322,1,2,2
5.47,1,0,0,0,0,0,0,0,0,76.1322,1,2,2
5.472,1,0,0,0,0,0,0,0,0,76.1322,1,2,2
5.472,1,0,0,0,0,0,0,0,0,76.242,1,2,2
5.474,1,0,0,0,0,0,0,0,0,76.242,1,2,2
5.476,1,0,0,0,0,0,0,0,0,76.242,1,2,2
5.478,1,0,0,0,0,0,0,0,0,76.242,1,2,2
5.48,1,0,0,0,0,0,0,0,0,76.242,1,2,2
5.482,1,0,0,0,0,0,0,0,0,76.242,1,2,2
5.482,1,0,0,0,0,0,0,0,0,76.3516,1,2,2
5.484,1,0,0,0,0,0,0,0,0,76.3516,1,2,2
5.486,1,0,0,0,0,0,0,0,0,76.3516,1,2,2
5.488,1,0,0,0,0,0,0,0,0,76.3516,1,2,2
5.49,1,0,0,0,0,0,0,0,0,76.3516,1,2,2
5.492,1,0,0,0,0,0,0,0,0,76.3516,1,2,2
5.492,1,0,0,0,0,0,0,0,0,76.4608,1,2,2
5.494,1,0,0,0,0,0,0,0,0,76.4608,1,2,2
5.496,1,0,0,0,0,0,0,0,0,76.4608,1,2,2
5.498,1,0,0,0,0,0,0,0,0,76.4608,1,2,2
5.5,1,0,0,0,0,0,0,0,0,76.4608,1,2,2
5.502,1,0,0,0,0,0,0,0,0,76.4608,1,2,2
5.502,1,0,0,0,0,0,0,0,0,76.5698,1,2,2
5.504,1,0,0,0,0,0,0,0,0,76.5698,1,2,2
5.506,1,0,0,0,0,0,0,0,0,76.5698,1,2,2
5.508,1,0,0,0,0,0,0,0,0,76.5698,1,2,2
5.51,1,0,0,0,0,0,0,0,0,76.5698,1,2,2
5.512,1,0,0,0,0,0,0,0,0,76.5698,1,2,2
5.512,1,0,0,0,0,0,0,0,0,76.6785,1,2,2
5.514,1,0,0,0,0,0,0,0,0,76.6785,1,2,2
5.516,1,0,0,0,0,0,0,0,0,76.6785,1,2,2
5.518,1,0,0,0,0,0,0,0,0,76.6785,1,2,2
5.52,1,0,0,0,0,0,0,0,0,76.6785,1,2,2
5.522,1,0,0,0,0,0,0,0,0,76.6785,1,2,2
5.522,1,0,0,0,0,0,0,0,0,76.7869,1,2,2
5.524,1,0,0,0,0,0,0,0,0,76.7869,1,2,2
5.526,1,0,0,0,0,0,0,0,0,76.7869,1,2,2
5.528,1,0,0,0,0,0,0,0,0,76.7869,1,2,2
5.53,1,0,0,0,0,0,0,0,0,76.7869,1,2,2
5.532,1,0,0,0,0,0,0,0,0,76.7869,1,2,2
5.532,1,0,0,0,0,0,0,0,0,76.895,1,2,2
5.534,1,0,0,0,0,0,0,0,0,76.895,1,2,2
5.536,1,0,0,0,0,0,0,0,0,76.895,1,2,2
5.538,1,0,0,0,0,0,0,0,0,76.895,1,2,2
5.54,1,0,0,0,0,0,0,0,0,76.895,1,2,2
5.542,1,0,0,0,0,0,0,0,0,76.895,1,2,2
5.542,1,0,0,0,0,0,0,0,0,77.0029,1,2,2
5.544,1,0,0,0,0,0,0,0,0,77.0029,1,2,2
5.546,1,0,0,0,0,0,0,0,0,77.0029,1,2,2
5.548,1,0,0,0,0,0,0,0,0,77.0029,1,2,2
5.55,1,0,0,0,0,0,0,0,0,77.0029,1,2,2
5.552,1,0,0,0,0,0,0,0,0,77.0029,1,2,2
5.552,1,0,0,0,0,0,0,0,0,77.1104,1,2,2
5.554,1,0,0,0,0,0,0,0,0,77.1104,1,2,2
5.556,1,0,0,0,0,0,0,0,0,77.1104,1,2,2
5.558,1,0,0,0,0,0,0,0,0,77.1104,1,2,2
5.56,1,0,0,0,0,0,0,0,0,77.1104,1,2,2
5.562,1,0,0,0,0,0,0,0,0,77.1104,1,2,2
5.562,1,0,0,0,0,0,0,0,0,77.2177,1,2,2
5.564,1,0,0,0,0,0,0,0,0,77.2177,1,2,2
5.566,1,0,0,0,0,0,0,0,0,77.2177,1,2,2
5.568,1,0,0,0,0,0,0,0,0,77.2177,1,2,2
5.57,1,0,0,0,0,0,0,0,0,77.2177,1,2,2
5.572,1,0,0,0,0,0,0,0,0,77.2177,1,2,2
5.572,1,0,0,0,0,0,0,0,0,77.3247,1,2,2
5.574,1,0,0,0,0,0,0,0,0,77.3247,1,2,2
5.576,1,0,0,0,0,0,0,0,0,77.3247,1,2,2
5.578,1,0,0,0,0,0,0,0,0,77.3247,1,2,2
5.58,1,0,0,0,0,0,0,0,0,77.3247,1,2,2
5.582,1,0,0,0,0,0,0,0,0,77.3247,1,2,2
5.582,1,0,0,0,0,0,0,0,0,77.4315,1,2,2
5.584,1,0,0,0,0,0,0,0,0,77.4315,1,2,2
5.586,1,0,0,0,0,0,0,0,0,77.4315,1,2,2
5.588,1,0,0,0,0,0,0,0,0,77.4315,1,2,2
5.59,1,0,0,0,0,0,0,0,0,77.4315,1,2,2
5.592,1,0,0,0,0,0,0,0,0,77.4315,1,2,2
5.592,1,0,0,0,0,0,0,0,0,77.5379,1,2,2
5.594,1,0,0,0,0,0,0,0,0,77.5379,1,2,2
5.596,1,0,0,0,0,0,0,0,0,77.5379,1,2,2
5.598,1,0,0,0,0,0,0,0,0,77.5379,1,2,2
5.6,1,0,0,0,0,0,0,0,0,77.5379,1,2,2
5.602,1,0,0,0,0,0,0,0,0,77.5379,1,2,2
5.602,1,0,0,0,0,0,0,0,0,77.6441,1,2,2
5.604,1,0,0,0,0,0,0,0,0,77.6441,1,2,2
5.606,1,0,0,0,0,0,0,0,0,77.6441,1,2,2
5.608,1,0,0,0,0,0,0,0,0,77.6441,1,2,2
5.61,1,0,0,0,0,0,0,0,0,77.6441,1,2,2
5.612,1,0,0,0,0,0,0,0,0,77.6441,1,2,2
5.612,1,0,0,0,0,0,0,0,0,77.75,1,2,2
5.614,1,0,0,0,0,0,0,0,0,77.75,1,2,2
5.616,1,0,0,0,0,0,0,0,0,77.75,1,2,2
5.618,1,0,0,0,0,0,0,0,0,77.75,1,2,2
5.62,1,0,0,0,0,0,0,0,0,77.75,1,2,2
5.622,1,0,0,0,0,0,0,0,0,77.75,1,2,2
5.622,1,0,0,0,0,0,0,0,0,77.8557,1,2,2
5.624,1,0,0,0,0,0,0,0,0,77.8557,1,2,2
5.626,1,0,0,0,0,0,0,0,0,77.8557,1,2,2
5.628,1,0,0,0,0,0,0,0,0,77.8557,1,2,2
5.63,1,0,0,0,0,0,0,0,0,77.8557,1,2,2
5.632,1,0,0,0,0,0,0,0,0,77.8557,1,2,2
5.632,1,0,0,0,0,0,0,0,0,77.961,1,2,2
5.634,1,0,0,0,0,0,0,0,0,77.961,1,2,2
5.636,1,0,0,0,0,0,0,0,0,77.961,1,2,2
5.638,1,0,0,0,0,0,0,0,0,77.961,1,2,2
5.64,1,0,0,0,0,0,0,0,0,77.961,1,2,2
5.642,1,0,0,0,0,0,0,0,0,77.961,1,2,2
5.642,1,0,0,0,0,0,0,0,0,78.0661,1,2,2
5.644,1,0,0,0,0,0,0,0,0,78.0661,1,2,2
5.646,1,0,0,0,0,0,0,0,0,78.0661,1,2,2
5.648,1,0,0,0,0,0,0,0,0,78.0661,1,2,2
5.65,1,0,0,0,0,0,0,0,0,78.0661,1,2,2
5.652,1,0,0,0,0,0,0,0,0,78.0661,1,2,2
5.652,1,0,0,0,0,0,0,0,0,78.171,1,2,2
5.654,1,0,0,0,0,0,0,0,0,78.171,1,2,2
5.656,1,0,0,0,0,0,0,0,0,78.171,1,2,2
5.658,1,0,0,0,0,0,0,0,0,78.171,1,2,2
5.66,1,0,0,0,0,0,0,0,0,78.171,1,2,2
5.662,1,0,0,0,0,0,0,0,0,78.171,1,2,2
5.662,1,0,0,0,0,0,0,0,0,78.2755,1,2,2
5.664,1,0,0,0,0,0,0,0,0,78.2755,1,2,2
5.666,1,0,0,0,0,0,0,0,0,78.2755,1,2,2
5.668,1,0,0,0,0,0,0,0,0,78.2755,1,2,2
5.67,1,0,0,0,0,0,0,0,0,78.2755,1,2,2
5.672,1,0,0,0,0,0,0,0,0,78.2755,1,2,2
5.672,1,0,0,0,0,0,0,0,0,78.3798,1,2,2
5.674,1,0,0,0,0,0,0,0,0,78.3798,1,2,2
5.676,1,0,0,0,0,0,0,0,0,78.3798,1,2,2
5.678,1,0,0,0,0,0,0,0,0,78.3798,1,2,2
5.68,1,0,0,0,0,0,0,0,0,78.3798,1,2,2
5.682,1,0,0,0,0,0,0,0,0,78.3798,1,2,2
5.682,1,0,0,0,0,0,0,0,0,78.4838,1,2,2
5.684,1,0,0,0,0,0,0,0,0,78.4838,1,2,2
5.686,1,0,0,0,0,0,0,0,0,78.4838,1,2,2
5.688,1,0,0,0,0,0,0,0,0,78.4838,1,2,2
5.69,1,0,0,0,0,0,0,0,0,78.4838,1,2,2
5.692,1,0,0,0,0,0,0,0,0,78.4838,1,2,2
5.692,1,0,0,0,0,0,0,0,0,78.5875,1,2,2
5.694,1,0,0,0,0,0,0,0,0,78.5875,1,2,2
5.696,1,0,0,0,0,0,0,0,0,78.5875,1,2,2
5.698,1,0,0,0,0,0,0,0,0,78.5875,1,2,2
5.7,1,0,0,0,0,0,0,0,0,78.5875,1,2,2
5.702,1,0,0,0,0,0,0,0,0,78.5875,1,2,2
5.702,1,0,0,0,0,0,0,0,0,78.691,1,2,2
5.704,1,0,0,0,0,0,0,0,0,78.691,1,2,2
5.706,1,0,0,0,0,0,0,0,0,78.691,1,2,2
5.708,1,0,0,0,0,0,0,0,0,78.691,1,2,2
5.71,1,0,0,0,0,0,0,0,0,78.691,1,2,2
5.712,1,0,0,0,0,0,0,0,0,78.691,1,2,2
5.712,1,0,0,0,0,0,0,0,0,78.7942,1,2,2
5.714,1,0,0,0,0,0,0,0,0,78.7942,1,2,2
5.716,1,0,0,0,0,0,0,0,0,78.7942,1,2,2
5.718,1,0,0,0,0,0,0,0,0,78.7942,1,2,2
5.72,1,0,0,0,0,0,0,0,0,78.7942,1,2,2
5.722,1,0,0,0,0,0,0,0,0,78.7942,1,2,2
5.722,1,0,0,0,0,0,0,0,0,78.8971,1,2,2
5.724,1,0,0,0,0,0,0,0,0,78.8971,1,2,2
5.726,1,0,0,0,0,0,0,0,0,78.8971,1,2,2
5.728,1,0,0,0,0,0,0,0,0,78.8971,1,2,2
5.73,1,0,0,0,0,0,0,0,0,78.8971,1,2,2
5.732,1,0,0,0,0,0,0,0,0,78.8971,1,2,2
5.732,1,0,0,0,0,0,0,0,0,78.9998,1,2,2
5.734,1,0,0,0,0,0,0,0,0,78.9998,1,2,2
5.736,1,0,0,0,0,0,0,0,0,78.9998,1,2,2
5.738,1,0,0,0,0,0,0,0,0,78.9998,1,2,2
5.74,1,0,0,0,0,0,0,0,0,78.9998,1,2,2
5.742,1,0,0,0,0,0,0,0,0,78.9998,1,2,2
5.742,1,0,0,0,0,0,0,0,0,79.1022,1,2,2
5.744,1,0,0,0,0,0,0,0,0,79.1022,1,2,2
5.746,1,0,0,0,0,0,0,0,0,79.1022,1,2,2
5.748,1,0,0,0,0,0,0,0,0,79.1022,1,2,2
5.75,1,0,0,0,0,0,0,0,0,79.1022,1,2,2
5.752,1,0,0,0,0,0,0,0,0,79.1022,1,2,2
5.752,1,0,0,0,0,0,0,0,0,79.2043,1,2,2
5.754,1,0,0,0,0,0,0,0,0,79.2043,1,2,2
5.756,1,0,0,0,0,0,0,0,0,79.2043,1,2,2
5.758,1,0,0,0,0,0,0,0,0,79.2043,1,2,2
5.76,1,0,0,0,0,0,0,0,0,79.2043,1,2,2
5.762,1,0,0,0,0,0,0,0,0,79.2043,1,2,2
5.762,1,0,0,0,0,0,0,0,0,79.3062,1,2,2
5.764,1,0,0,0,0,0,0,0,0,79.3062,1,2,2
5.766,1,0,0,0,0,0,0,0,0,79.3062,1,2,2
5.768,1,0,0,0,0,0,0,0,0,79.3062,1,2,2
5.77,1,0,0,0,0,0,0,0,0,79.3062,1,2,2
5.772,1,0,0,0,0,0,0,0,0,79.3062,1,2,2
5.772,1,0,0,0,0,0,0,0,0,79.4078,1,2,2
5.774,1,0,0,0,0,0,0,0,0,79.4078,1,2,2
5.776,1,0,0,0,0,0,0,0,0,79.4078,1,2,2
5.778,1,0,0,0,0,0,0,0,0,79.4078,1,2,2
5.78,1,0,0,0,0,0,0,0,0,79.4078,1,2,2
5.782,1,0,0,0,0,0,0,0,0,79.4078,1,2,2
5.782,1,0,0,0,0,0,0,0,0,79.5091,1,2,2
5.784,1,0,0,0,0,0,0,0,0,79.5091,1,2,2
5.786,1,0,0,0,0,0,0,0,0,79.5091,1,2,2
5.788,1,0,0,0,0,0,0,0,0,79.5091,1,2,2
5.79,1,0,0,0,0,0,0,0,0,79.5091,1,2,2
5.792,1,0,0,0,0,0,0,0,0,79.5091,1,2,2
5.792,1,0,0,0,0,0,0,0,0,79.6102,1,2,2
5.794,1,0,0,0,0,0,0,0,0,79.6102,1,2,2
5.796,1,0,0,0,0,0,0,0,0,79.6102,1,2,2
5.798,1,0,0,0,0,0,0,0,0,79.6102,1,2,2
5.8,1,0,0,0,0,0,0,0,0,79.6102,1,2,2
5.802,1,0,0,0,0,0,0,0,0,79.6102,1,2,2
5.802,1,0,0,0,0,0,0,0,0,79.711,1,2,2
5.804,1,0,0,0,0,0,0,0,0,79.711,1,2,2
5.806,1,0,0,0,0,0,0,0,0,79.711,1,2,2
5.808,1,0,0,0,0,0,0,0,0,79.711,1,2,2
5.81,1,0,0,0,0,0,0,0,0,79.711,1,2,2
5.812,1,0,0,0,0,0,0,0,0,79.711,1,2,2
5.812,1,0,0,0,0,0,0,0,0,79.8115,1,2,2
5.814,1,0,0,0,0,0,0,0,0,79.8115,1,2,2
5.816,1,0,0,0,0,0,0,0,0,79.8115,1,2,2
5.818,1,0,0,0,0,0,0,0,0,79.8115,1,2,2
5.82,1,0,0,0,0,0,0,0,0,79.8115,1,2,2
5.822,1,0,0,0,0,0,0,0,0,79.8115,1,2,2
5.822,1,0,0,0,0,0,0,0,0,79.9118,1,2,2
5.824,1,0,0,0,0,0,0,0,0,79.9118,1,2,2
5.826,1,0,0,0,0,0,0,0,0,79.9118,1,2,2
5.828,1,0,0,0,0,0,0,0,0,79.9118,1,2,2
5.83,1,0,0,0,0,0,0,0,0,79.9118,1,2,2
5.832,1,0,0,0,0,0,0,0,0,79.9118,1,2,2
5.832,0,0,0,0,0,0,0,0,0,80.0118,2,2,3
5.834,0,0,0,0,0,0,0,0,0,80.0118,2,2,3
5.836,0,0,0,0,0,0,0,0,0,80.0118,2,2,3
5.838,0,0,0,0,0,0,0,0,0,80.0118,2,2,3
5.84,0,0,0,0,0,0,0,0,0,80.0118,2,2,3
5.842,0,0,0,0,0,0,0,0,0,80.0118,2,2,3
5.842,0,0,0,0,0,0,0,0,0,80.1116,2,2,3
5.844,0,0,0,0,0,0,0,0,0,80.1116,2,2,3
5.846,0,0,0,0,0,0,0,0,0,80.1116,2,2,3
5.848,0,0,0,0,0,0,0,0,0,80.1116,2,2,3
5.85,0,0,0,0,0,0,0,0,0,80.1116,2,2,3
5.85,0,0,0,0,0,0,0,0,0,80.1116,2,2,3
5.852,0,0,0,0,0,0,0,0,0,80.1116,2,2,3
5.852,0,0,0,0,0,0,0,0,0,77.8715,2,2,3
5.854,0,0,0,0,0,0,0,0,0,77.8715,2,2,3
5.856,0,0,0,0,0,0,0,0,0,77.8715,2,2,3
5.858,0,0,0,0,0,0,0,0,0,77.8715,2,2,3
5.86,0,0,0,0,0,0,0,0,0,77.8715,2,2,3
5.862,0,0,0,0,0,0,0,0,0,77.8715,2,2,3
5.862,0,0,0,0,0,0,0,0,0,77.4038,2,2,3
5.864,0,0,0,0,0,0,0,0,0,77.4038,2,2,3
5.866,0,0,0,0,0,0,0,0,0,77.4038,2,2,3
5.868,0,0,0,0,0,0,0,0,0,77.4038,2,2,3
5.87,0,0,0,0,0,0,0,0,0,77.4038,2,2,3
5.872,0,0,0,0,0,0,0,0,0,77.4038,2,2,3
5.872,0,0,0,0,0,0,0,0,0,79.2586,2,2,3
5.874,0,0,0,0,0,0,0,0,0,79.2586,2,2,3
5.876,0,0,0,0,0,0,0,0,0,79.2586,2,2,3
5.878,0,0,0,0,0,0,0,0,0,79.2586,2,2,3
5.88,0,0,0,0,0,0,0,0,0,79.2586,2,2,3
5.882,0,0,0,0,0,0,0,0,0,79.2586,2,2,3
5.882,0,0,0,0,0,0,0,0,0,80.1412,2,2,3
5.884,0,0,0,0,0,0,0,0,0,80.1412,2,2,3
5.886,0,0,0,0,0,0,0,0,0,80.1412,2,2,3
5.888,0,0,0,0,0,0,0,0,0,80.1412,2,2,3
5.89,0,0,0,0,0,0,0,0,0,80.1412,2,2,3
5.892,0,0,0,0,0,0,0,0,0,80.1412,2,2,3
5.892,0,0,0,0,0,0,0,0,0,80.7574,2,2,3
