Time,TAmb,TDif,ground_p_v,ground_p_i,constantVoltage_V,constantVoltage_v,constantVoltage_i,constantVoltage_p_v,constantVoltage_p_i,constantVoltage_n_v,constantVoltage_n_i,heatCapacitor_C,heatCapacitor_T,der_heatCapacitor_T_,heatCapacitor_der_0T,heatCapacitor_port_T,heatCapacitor_port_Q_0flow,heatingResistor_R_0ref,heatingResistor_T_0ref,heatingResistor_alpha,heatingResistor_v,heatingResistor_i,heatingResistor_p_v,heatingResistor_p_i,heatingResistor_n_v,heatingResistor_n_i,heatingResistor_useHeatPort,heatingResistor_T,heatingResistor_heatPort_T,heatingResistor_heatPort_Q_0flow,heatingResistor_LossPower,heatingResistor_T_0heatPort,heatingResistor_R,fixedTemperature_T,fixedTemperature_port_T,fixedTemperature_port_Q_0flow,temperatureSensor_T,temperatureSensor_port_T,temperatureSensor_port_Q_0flow,thermalConductor_Q_0flow,thermalConductor_dT,thermalConductor_port_0a_T,thermalConductor_port_0a_Q_0flow,thermalConductor_port_0b_T,thermalConductor_port_0b_Q_0flow,thermalConductor_G,idealSwitch_v,idealSwitch_i,idealSwitch_p_v,idealSwitch_p_i,idealSwitch_n_v,idealSwitch_n_i,idealSwitch_Ron,idealSwitch_Goff,idealSwitch_useHeatPort,idealSwitch_T,idealSwitch_LossPower,idealSwitch_T_0heatPort,idealSwitch_control,idealSwitch_s,idealSwitch_unitVoltage,idealSwitch_unitCurrent,ramp_height,ramp_duration,ramp_offset,ramp_startTime,ramp_y,onOffController_reference,onOffController_u,onOffController_y,onOffController_bandwidth,onOffController_pre_0y_0start,logicalNot_u,logicalNot_y,TRes,heatCapacitor_0T,switch_0Controll,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_NumberOfContinuousStates,fmi_NumberOfEventIndicators
0.74,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.082,-0.593213,-0.593213,299.082,-0.593213,10,293.15,0.00392157,0.00102316,9.99898e-005,0.00102316,9.99898e-005,0,-9.99898e-005,1,293.15,299.082,-1.02305e-007,1.02305e-007,299.082,10.2326,293.15,293.15,0.593213,25.9321,299.082,0,0.593213,5.93213,299.082,0.593213,293.15,-0.593213,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102316,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.9321,0,2,0,0,1,299.082,25.9321,1,0,1,1,6
0.76,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.07,-0.592027,-0.592027,299.07,-0.592027,10,293.15,0.00392157,0.00102311,9.99898e-005,0.00102311,9.99898e-005,0,-9.99898e-005,1,293.15,299.07,-1.02301e-007,1.02301e-007,299.07,10.2322,293.15,293.15,0.592027,25.9203,299.07,0,0.592027,5.92027,299.07,0.592027,293.15,-0.592027,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102311,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.9203,0,2,0,0,1,299.07,25.9203,1,0,1,1,6
0.78,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.058,-0.590844,-0.590844,299.058,-0.590844,10,293.15,0.00392157,0.00102307,9.99898e-005,0.00102307,9.99898e-005,0,-9.99898e-005,1,293.15,299.058,-1.02296e-007,1.02296e-007,299.058,10.2317,293.15,293.15,0.590845,25.9084,299.058,0,0.590845,5.90845,299.058,0.590845,293.15,-0.590845,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102307,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.9084,0,2,0,0,1,299.058,25.9084,1,0,1,1,6
0.8,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.047,-0.589664,-0.589664,299.047,-0.589664,10,293.15,0.00392157,0.00102302,9.99898e-005,0.00102302,9.99898e-005,0,-9.99898e-005,1,293.15,299.047,-1.02291e-007,1.02291e-007,299.047,10.2312,293.15,293.15,0.589664,25.8966,299.047,0,0.589664,5.89664,299.047,0.589664,293.15,-0.589664,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102302,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.8966,0,2,0,0,1,299.047,25.8966,1,0,1,1,6
0.82,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.035,-0.588486,-0.588486,299.035,-0.588486,10,293.15,0.00392157,0.00102297,9.99898e-005,0.00102297,9.99898e-005,0,-9.99898e-005,1,293.15,299.035,-1.02287e-007,1.02287e-007,299.035,10.2308,293.15,293.15,0.588486,25.8849,299.035,0,0.588486,5.88486,299.035,0.588486,293.15,-0.588486,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102297,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.8849,0,2,0,0,1,299.035,25.8849,1,0,1,1,6
0.84,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.023,-0.58731,-0.58731,299.023,-0.58731,10,293.15,0.00392157,0.00102293,9.99898e-005,0.00102293,9.99898e-005,0,-9.99898e-005,1,293.15,299.023,-1.02282e-007,1.02282e-007,299.023,10.2303,293.15,293.15,0.58731,25.8731,299.023,0,0.58731,5.8731,299.023,0.58731,293.15,-0.58731,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102293,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.8731,0,2,0,0,1,299.023,25.8731,1,0,1,1,6
0.86,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.011,-0.586136,-0.586136,299.011,-0.586136,10,293.15,0.00392157,0.00102288,9.99898e-005,0.00102288,9.99898e-005,0,-9.99898e-005,1,293.15,299.011,-1.02278e-007,1.02278e-007,299.011,10.2299,293.15,293.15,0.586136,25.8614,299.011,0,0.586136,5.86136,299.011,0.586136,293.15,-0.586136,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102288,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.8614,0,2,0,0,1,299.011,25.8614,1,0,1,1,6
0.88,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299,-0.584965,-0.584965,299,-0.584965,10,293.15,0.00392157,0.00102284,9.99898e-005,0.00102284,9.99898e-005,0,-9.99898e-005,1,293.15,299,-1.02273e-007,1.02273e-007,299,10.2294,293.15,293.15,0.584965,25.8497,299,0,0.584965,5.84965,299,0.584965,293.15,-0.584965,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102284,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.8497,0,2,0,0,1,299,25.8497,1,0,1,1,6
0.9,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.988,-0.583796,-0.583796,298.988,-0.583796,10,293.15,0.00392157,0.00102279,9.99898e-005,0.00102279,9.99898e-005,0,-9.99898e-005,1,293.15,298.988,-1.02268e-007,1.02268e-007,298.988,10.2289,293.15,293.15,0.583796,25.838,298.988,0,0.583796,5.83796,298.988,0.583796,293.15,-0.583796,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102279,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.838,0,2,0,0,1,298.988,25.838,1,0,1,1,6
0.92,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.976,-0.58263,-0.58263,298.976,-0.58263,10,293.15,0.00392157,0.00102274,9.99898e-005,0.00102274,9.99898e-005,0,-9.99898e-005,1,293.15,298.976,-1.02264e-007,1.02264e-007,298.976,10.2285,293.15,293.15,0.58263,25.8263,298.976,0,0.58263,5.8263,298.976,0.58263,293.15,-0.58263,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102274,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.8263,0,2,0,0,1,298.976,25.8263,1,0,1,1,6
0.94,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.965,-0.581465,-0.581465,298.965,-0.581465,10,293.15,0.00392157,0.0010227,9.99898e-005,0.0010227,9.99898e-005,0,-9.99898e-005,1,293.15,298.965,-1.02259e-007,1.02259e-007,298.965,10.228,293.15,293.15,0.581465,25.8147,298.965,0,0.581465,5.81465,298.965,0.581465,293.15,-0.581465,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.0010227,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.8147,0,2,0,0,1,298.965,25.8147,1,0,1,1,6
0.96,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.953,-0.580303,-0.580303,298.953,-0.580303,10,293.15,0.00392157,0.00102265,9.99898e-005,0.00102265,9.99898e-005,0,-9.99898e-005,1,293.15,298.953,-1.02255e-007,1.02255e-007,298.953,10.2276,293.15,293.15,0.580304,25.803,298.953,0,0.580304,5.80304,298.953,0.580304,293.15,-0.580304,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102265,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.803,0,2,0,0,1,298.953,25.803,1,0,1,1,6
0.98,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.941,-0.579144,-0.579144,298.941,-0.579144,10,293.15,0.00392157,0.00102261,9.99898e-005,0.00102261,9.99898e-005,0,-9.99898e-005,1,293.15,298.941,-1.0225e-007,1.0225e-007,298.941,10.2271,293.15,293.15,0.579144,25.7914,298.941,0,0.579144,5.79144,298.941,0.579144,293.15,-0.579144,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102261,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.7914,0,2,0,0,1,298.941,25.7914,1,0,1,1,6
1,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.93,-0.577987,-0.577987,298.93,-0.577987,10,293.15,0.00392157,0.00102256,9.99898e-005,0.00102256,9.99898e-005,0,-9.99898e-005,1,293.15,298.93,-1.02246e-007,1.02246e-007,298.93,10.2267,293.15,293.15,0.577987,25.7799,298.93,0,0.577987,5.77987,298.93,0.577987,293.15,-0.577987,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102256,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.7799,0,2,0,0,1,298.93,25.7799,1,0,1,1,6
1.02,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.918,-0.576832,-0.576832,298.918,-0.576832,10,293.15,0.00392157,0.00102252,9.99898e-005,0.00102252,9.99898e-005,0,-9.99898e-005,1,293.15,298.918,-1.02241e-007,1.02241e-007,298.918,10.2262,293.15,293.15,0.576832,25.7683,298.918,0,0.576832,5.76832,298.918,0.576832,293.15,-0.576832,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102252,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.7683,0,2,0,0,1,298.918,25.7683,1,0,1,1,6
1.04,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.907,-0.575679,-0.575679,298.907,-0.575679,10,293.15,0.00392157,0.00102247,9.99898e-005,0.00102247,9.99898e-005,0,-9.99898e-005,1,293.15,298.907,-1.02237e-007,1.02237e-007,298.907,10.2258,293.15,293.15,0.575679,25.7568,298.907,0,0.575679,5.75679,298.907,0.575679,293.15,-0.575679,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102247,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.7568,0,2,0,0,1,298.907,25.7568,1,0,1,1,6
1.06,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.895,-0.574529,-0.574529,298.895,-0.574529,10,293.15,0.00392157,0.00102243,9.99898e-005,0.00102243,9.99898e-005,0,-9.99898e-005,1,293.15,298.895,-1.02232e-007,1.02232e-007,298.895,10.2253,293.15,293.15,0.574529,25.7453,298.895,0,0.574529,5.74529,298.895,0.574529,293.15,-0.574529,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102243,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.7453,0,2,0,0,1,298.895,25.7453,1,0,1,1,6
1.08,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.884,-0.573381,-0.573381,298.884,-0.573381,10,293.15,0.00392157,0.00102238,9.99898e-005,0.00102238,9.99898e-005,0,-9.99898e-005,1,293.15,298.884,-1.02228e-007,1.02228e-007,298.884,10.2249,293.15,293.15,0.573381,25.7338,298.884,0,0.573381,5.73381,298.884,0.573381,293.15,-0.573381,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102238,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.7338,0,2,0,0,1,298.884,25.7338,1,0,1,1,6
1.1,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.872,-0.572235,-0.572235,298.872,-0.572235,10,293.15,0.00392157,0.00102234,9.99898e-005,0.00102234,9.99898e-005,0,-9.99898e-005,1,293.15,298.872,-1.02223e-007,1.02223e-007,298.872,10.2244,293.15,293.15,0.572235,25.7223,298.872,0,0.572235,5.72235,298.872,0.572235,293.15,-0.572235,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102234,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.7223,0,2,0,0,1,298.872,25.7223,1,0,1,1,6
1.12,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.861,-0.571091,-0.571091,298.861,-0.571091,10,293.15,0.00392157,0.00102229,9.99898e-005,0.00102229,9.99898e-005,0,-9.99898e-005,1,293.15,298.861,-1.02219e-007,1.02219e-007,298.861,10.224,293.15,293.15,0.571091,25.7109,298.861,0,0.571091,5.71091,298.861,0.571091,293.15,-0.571091,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102229,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.7109,0,2,0,0,1,298.861,25.7109,1,0,1,1,6
1.14,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.849,-0.569949,-0.569949,298.849,-0.569949,10,293.15,0.00392157,0.00102225,9.99898e-005,0.00102225,9.99898e-005,0,-9.99898e-005,1,293.15,298.849,-1.02214e-007,1.02214e-007,298.849,10.2235,293.15,293.15,0.569949,25.6995,298.849,0,0.569949,5.69949,298.849,0.569949,293.15,-0.569949,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102225,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.6995,0,2,0,0,1,298.849,25.6995,1,0,1,1,6
1.16,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.838,-0.56881,-0.56881,298.838,-0.56881,10,293.15,0.00392157,0.0010222,9.99898e-005,0.0010222,9.99898e-005,0,-9.99898e-005,1,293.15,298.838,-1.0221e-007,1.0221e-007,298.838,10.2231,293.15,293.15,0.56881,25.6881,298.838,0,0.56881,5.6881,298.838,0.56881,293.15,-0.56881,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.0010222,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.6881,0,2,0,0,1,298.838,25.6881,1,0,1,1,6
1.18,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.827,-0.567673,-0.567673,298.827,-0.567673,10,293.15,0.00392157,0.00102216,9.99898e-005,0.00102216,9.99898e-005,0,-9.99898e-005,1,293.15,298.827,-1.02205e-007,1.02205e-007,298.827,10.2226,293.15,293.15,0.567673,25.6767,298.827,0,0.567673,5.67673,298.827,0.567673,293.15,-0.567673,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102216,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.6767,0,2,0,0,1,298.827,25.6767,1,0,1,1,6
1.2,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.815,-0.566538,-0.566538,298.815,-0.566538,10,293.15,0.00392157,0.00102211,9.99898e-005,0.00102211,9.99898e-005,0,-9.99898e-005,1,293.15,298.815,-1.02201e-007,1.02201e-007,298.815,10.2222,293.15,293.15,0.566538,25.6654,298.815,0,0.566538,5.66538,298.815,0.566538,293.15,-0.566538,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102211,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.6654,0,2,0,0,1,298.815,25.6654,1,0,1,1,6
1.22,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.804,-0.565405,-0.565405,298.804,-0.565405,10,293.15,0.00392157,0.00102207,9.99898e-005,0.00102207,9.99898e-005,0,-9.99898e-005,1,293.15,298.804,-1.02196e-007,1.02196e-007,298.804,10.2217,293.15,293.15,0.565406,25.6541,298.804,0,0.565406,5.65406,298.804,0.565406,293.15,-0.565406,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102207,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.6541,0,2,0,0,1,298.804,25.6541,1,0,1,1,6
1.24,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.793,-0.564275,-0.564275,298.793,-0.564275,10,293.15,0.00392157,0.00102202,9.99898e-005,0.00102202,9.99898e-005,0,-9.99898e-005,1,293.15,298.793,-1.02192e-007,1.02192e-007,298.793,10.2213,293.15,293.15,0.564275,25.6428,298.793,0,0.564275,5.64275,298.793,0.564275,293.15,-0.564275,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102202,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.6428,0,2,0,0,1,298.793,25.6428,1,0,1,1,6
1.26,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.781,-0.563147,-0.563147,298.781,-0.563147,10,293.15,0.00392157,0.00102198,9.99898e-005,0.00102198,9.99898e-005,0,-9.99898e-005,1,293.15,298.781,-1.02188e-007,1.02188e-007,298.781,10.2208,293.15,293.15,0.563147,25.6315,298.781,0,0.563147,5.63147,298.781,0.563147,293.15,-0.563147,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102198,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.6315,0,2,0,0,1,298.781,25.6315,1,0,1,1,6
1.28,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.77,-0.562021,-0.562021,298.77,-0.562021,10,293.15,0.00392157,0.00102194,9.99898e-005,0.00102194,9.99898e-005,0,-9.99898e-005,1,293.15,298.77,-1.02183e-007,1.02183e-007,298.77,10.2204,293.15,293.15,0.562021,25.6202,298.77,0,0.562021,5.62021,298.77,0.562021,293.15,-0.562021,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102194,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.6202,0,2,0,0,1,298.77,25.6202,1,0,1,1,6
1.3,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.759,-0.560898,-0.560898,298.759,-0.560898,10,293.15,0.00392157,0.00102189,9.99898e-005,0.00102189,9.99898e-005,0,-9.99898e-005,1,293.15,298.759,-1.02179e-007,1.02179e-007,298.759,10.22,293.15,293.15,0.560898,25.609,298.759,0,0.560898,5.60898,298.759,0.560898,293.15,-0.560898,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102189,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.609,0,2,0,0,1,298.759,25.609,1,0,1,1,6
1.32,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.748,-0.559776,-0.559776,298.748,-0.559776,10,293.15,0.00392157,0.00102185,9.99898e-005,0.00102185,9.99898e-005,0,-9.99898e-005,1,293.15,298.748,-1.02174e-007,1.02174e-007,298.748,10.2195,293.15,293.15,0.559777,25.5978,298.748,0,0.559777,5.59777,298.748,0.559777,293.15,-0.559777,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102185,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.5978,0,2,0,0,1,298.748,25.5978,1,0,1,1,6
1.34,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.737,-0.558657,-0.558657,298.737,-0.558657,10,293.15,0.00392157,0.0010218,9.99898e-005,0.0010218,9.99898e-005,0,-9.99898e-005,1,293.15,298.737,-1.0217e-007,1.0217e-007,298.737,10.2191,293.15,293.15,0.558658,25.5866,298.737,0,0.558658,5.58658,298.737,0.558658,293.15,-0.558658,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.0010218,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.5866,0,2,0,0,1,298.737,25.5866,1,0,1,1,6
1.36,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.725,-0.557541,-0.557541,298.725,-0.557541,10,293.15,0.00392157,0.00102176,9.99898e-005,0.00102176,9.99898e-005,0,-9.99898e-005,1,293.15,298.725,-1.02166e-007,1.02166e-007,298.725,10.2186,293.15,293.15,0.557541,25.5754,298.725,0,0.557541,5.57541,298.725,0.557541,293.15,-0.557541,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102176,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.5754,0,2,0,0,1,298.725,25.5754,1,0,1,1,6
1.38,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.714,-0.556426,-0.556426,298.714,-0.556426,10,293.15,0.00392157,0.00102172,9.99898e-005,0.00102172,9.99898e-005,0,-9.99898e-005,1,293.15,298.714,-1.02161e-007,1.02161e-007,298.714,10.2182,293.15,293.15,0.556426,25.5643,298.714,0,0.556426,5.56426,298.714,0.556426,293.15,-0.556426,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102172,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.5643,0,2,0,0,1,298.714,25.5643,1,0,1,1,6
1.4,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.703,-0.555314,-0.555314,298.703,-0.555314,10,293.15,0.00392157,0.00102167,9.99898e-005,0.00102167,9.99898e-005,0,-9.99898e-005,1,293.15,298.703,-1.02157e-007,1.02157e-007,298.703,10.2178,293.15,293.15,0.555314,25.5531,298.703,0,0.555314,5.55314,298.703,0.555314,293.15,-0.555314,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102167,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.5531,0,2,0,0,1,298.703,25.5531,1,0,1,1,6
1.42,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.692,-0.554204,-0.554204,298.692,-0.554204,10,293.15,0.00392157,0.00102163,9.99898e-005,0.00102163,9.99898e-005,0,-9.99898e-005,1,293.15,298.692,-1.02152e-007,1.02152e-007,298.692,10.2173,293.15,293.15,0.554204,25.542,298.692,0,0.554204,5.54204,298.692,0.554204,293.15,-0.554204,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102163,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.542,0,2,0,0,1,298.692,25.542,1,0,1,1,6
1.44,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.681,-0.553096,-0.553096,298.681,-0.553096,10,293.15,0.00392157,0.00102159,9.99898e-005,0.00102159,9.99898e-005,0,-9.99898e-005,1,293.15,298.681,-1.02148e-007,1.02148e-007,298.681,10.2169,293.15,293.15,0.553096,25.531,298.681,0,0.553096,5.53096,298.681,0.553096,293.15,-0.553096,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102159,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.531,0,2,0,0,1,298.681,25.531,1,0,1,1,6
1.46,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.67,-0.551991,-0.551991,298.67,-0.551991,10,293.15,0.00392157,0.00102154,9.99898e-005,0.00102154,9.99898e-005,0,-9.99898e-005,1,293.15,298.67,-1.02144e-007,1.02144e-007,298.67,10.2165,293.15,293.15,0.551991,25.5199,298.67,0,0.551991,5.51991,298.67,0.551991,293.15,-0.551991,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102154,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.5199,0,2,0,0,1,298.67,25.5199,1,0,1,1,6
1.48,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.659,-0.550887,-0.550887,298.659,-0.550887,10,293.15,0.00392157,0.0010215,9.99898e-005,0.0010215,9.99898e-005,0,-9.99898e-005,1,293.15,298.659,-1.02139e-007,1.02139e-007,298.659,10.216,293.15,293.15,0.550888,25.5089,298.659,0,0.550888,5.50887,298.659,0.550888,293.15,-0.550888,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.0010215,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.5089,0,2,0,0,1,298.659,25.5089,1,0,1,1,6
