time,clutch1.a_rel,clutch1.a_relfric,clutch1.f_normalized,clutch1.flange_a.phi,clutch1.flange_a.tau,clutch1.flange_b.phi,clutch1.flange_b.tau,clutch1.fn,clutch1.free,clutch1.locked,clutch1.lossPower,clutch1.mode,clutch1.mue0,clutch1.phi_rel,clutch1.sa,clutch1.startBackward,clutch1.startForward,clutch1.tau,clutch1.tau0,clutch1.tau0_max,clutch1.w_rel,clutch1.w_relfric,clutch2.a_rel,clutch2.a_relfric,clutch2.f_normalized,clutch2.flange_a.phi,clutch2.flange_a.tau,clutch2.flange_b.phi,clutch2.flange_b.tau,clutch2.fn,clutch2.free,clutch2.locked,clutch2.lossPower,clutch2.mode,clutch2.mue0,clutch2.phi_rel,clutch2.sa,clutch2.startBackward,clutch2.startForward,clutch2.tau,clutch2.tau0,clutch2.tau0_max,clutch2.w_rel,clutch2.w_relfric,clutch3.a_rel,clutch3.a_relfric,clutch3.f_normalized,clutch3.flange_a.phi,clutch3.flange_a.tau,clutch3.flange_b.phi,clutch3.flange_b.tau,clutch3.fn,clutch3.free,clutch3.locked,clutch3.lossPower,clutch3.mode,clutch3.mue0,clutch3.phi_rel,clutch3.sa,clutch3.startBackward,clutch3.startForward,clutch3.tau,clutch3.tau0,clutch3.tau0_max,clutch3.w_rel,clutch3.w_relfric,der(clutch1.phi_rel),der(clutch1.w_rel),der(clutch2.phi_rel),der(clutch2.w_rel),der(clutch3.phi_rel),der(clutch3.w_rel),der(J1.phi),der(J1.w),der(J2.phi),der(J2.w),der(J3.phi),der(J3.w),der(J4.phi),der(J4.w),fixed.flange.phi,fixed.flange.tau,J1.a,J1.flange_a.phi,J1.flange_a.tau,J1.flange_b.phi,J1.flange_b.tau,J1.phi,J1.w,J2.a,J2.flange_a.phi,J2.flange_a.tau,J2.flange_b.phi,J2.flange_b.tau,J2.phi,J2.w,J3.a,J3.flange_a.phi,J3.flange_a.tau,J3.flange_b.phi,J3.flange_b.tau,J3.phi,J3.w,J4.a,J4.flange_a.phi,J4.flange_a.tau,J4.flange_b.phi,J4.phi,J4.w,sin1.y,sin2.y,step1.y,step2.y,torque.flange.phi,torque.flange.tau,torque.phi_support,torque.support.phi,torque.support.tau,torque.tau
0.0300000000000001,11.8962134461886,11.8962134461886,0.999319169496902,0.29685857962562,9.99319169496902,0.00445453039192428,-9.99319169496902,19.986383389938,0,0,95.2364039308064,-1,0.5,-0.292404049233696,0.903702581722628,0,0,-9.99319169496902,9.99319169496902,10.9925108644659,-9.53012879546304,-9.53012879546304,-9.99319169496902,-9.99319169496902,0,0.00445453039192428,-0,8.41340885848751E-017,0,0,1,0,-0,2,0.5,-0.0044545303919242,-9.99319169496902,0,0,0,0,0,-0.29993436860595,-0.29993436860595,-3.38477586746056E-016,-3.38477586746056E-016,0,8.41340885848751E-017,-0,8.40674392861711E-017,0,0,1,0,-0,2,0.5,-6.66492987040309E-020,-3.38477586746056E-016,0,0,0,0,0,-5.96583608307674E-018,-5.96583608307674E-018,-9.53012879546304,11.8962134461886,-0.29993436860595,-9.99319169496902,-5.96583608307674E-018,-3.38477586746056E-016,9.830063164069,-1.90302175121953,0.299934368605959,9.99319169496902,9.04831765069503E-015,0,9.04235181461195E-015,-3.38477586746056E-016,0,-8.09016994374949,-1.90302175121953,0.29685857962562,8.09016994374949,0.29685857962562,-9.99319169496902,0.29685857962562,9.830063164069,9.99319169496902,0.00445453039192428,9.99319169496902,0.00445453039192428,0,0.00445453039192428,0.299934368605959,0,8.41340885848751E-017,-0,8.41340885848751E-017,0,8.41340885848751E-017,9.04831765069503E-015,-3.38477586746056E-016,8.40674392861711E-017,-0,8.40674392861711E-017,8.40674392861711E-017,9.04235181461195E-015,8.09016994374949,0.999319169496902,0,0,0.29685857962562,-8.09016994374949,0,0,8.09016994374949,8.09016994374949
0.0330000000000001,11.3760393281494,11.3760393281494,0.999172979909442,0.32634164403711,9.99172979909441,0.00539480438743806,-9.99172979909441,19.9834595981888,0,0,94.8730800202259,-1,0.5,-0.320946839649672,0.385136549145521,0,0,-9.99172979909441,9.99172979909441,10.9909027790039,-9.49516069067687,-9.49516069067687,-9.99172979909441,-9.99172979909441,0,0.00539480438743806,-0,1.21430643318377E-016,0,0,1,0,-0,2,0.5,-0.00539480438743794,-9.99172979909441,0,0,0,0,0,-0.329912005280227,-0.329912005280227,-3.59427766673243E-016,-3.59427766673243E-016,0,1.21430643318377E-016,-0,1.21344703457426E-016,0,0,1,0,-0,2,0.5,-8.59398609505651E-020,-3.59427766673243E-016,0,0,0,0,0,-7.01004712892712E-018,-7.01004712892712E-018,-9.49516069067687,11.3760393281494,-0.329912005280227,-9.99172979909441,-7.01004712892712E-018,-3.59427766673243E-016,9.8250726959571,-1.38430952905496,0.329912005280235,9.99172979909441,8.60422844084496E-015,0,8.59721839371604E-015,-3.59427766673243E-016,0,-8.60742027003945,-1.38430952905496,0.32634164403711,8.60742027003945,0.32634164403711,-9.99172979909441,0.32634164403711,9.8250726959571,9.99172979909441,0.00539480438743806,9.99172979909441,0.00539480438743806,0,0.00539480438743806,0.329912005280235,0,1.21430643318377E-016,-0,1.21430643318377E-016,0,1.21430643318377E-016,8.60422844084496E-015,-3.59427766673243E-016,1.21344703457426E-016,-0,1.21344703457426E-016,1.21344703457426E-016,8.59721839371604E-015,8.60742027003945,0.999172979909442,0,0,0.32634164403711,-8.60742027003945,0,0,8.60742027003945,8.60742027003945
0.0360000000000001,10.931981272585,10.931981272585,0.999012589862262,0.355811756743051,9.99012589862262,0.00642500521892497,-9.99012589862262,19.9802517972452,0,0,94.5230887516164,-1,0.5,-0.349386751524126,-0.057157215899851,0,0,-9.99012589862262,9.99012589862262,10.9891384884849,-9.46165140567935,-9.46165140567935,-9.99012589862262,-9.99012589862262,0,0.00642500521892497,-0,1.74339709335669E-016,0,0,1,0,-0,2,0.5,-0.0064250052189248,-9.99012589862262,0,0,0,0,0,-0.359885064555281,-0.359885064555281,-3.63766253128597E-016,-3.63766253128597E-016,0,1.74339709335669E-016,-0,1.74231278865655E-016,0,0,1,0,-0,2,0.5,-1.08430470014381E-019,-3.63766253128597E-016,0,0,0,0,0,-8.09648370255765E-018,-8.09648370255765E-018,-9.46165140567935,10.931981272585,-0.359885064555281,-9.99012589862262,-8.09648370255765E-018,-3.63766253128597E-016,9.82153647023465,-0.941855373962412,0.359885064555291,9.99012589862262,9.71445146547012E-015,0,9.70635498176756E-015,-3.63766253128597E-016,0,-9.04827052466021,-0.941855373962412,0.355811756743051,9.04827052466021,0.355811756743051,-9.99012589862262,0.355811756743051,9.82153647023465,9.99012589862262,0.00642500521892497,9.99012589862262,0.00642500521892497,0,0.00642500521892497,0.359885064555291,0,1.74339709335669E-016,-0,1.74339709335669E-016,0,1.74339709335669E-016,9.71445146547012E-015,-3.63766253128597E-016,1.74231278865655E-016,-0,1.74231278865655E-016,1.74231278865655E-016,9.70635498176756E-015,9.04827052466021,0.999012589862262,0,0,0.355811756743051,-9.04827052466021,0,0,9.04827052466021,9.04827052466021
0.0390000000000001,10.567952343155,10.567952343155,0.998838001634861,0.38527296719287,9.98838001634861,0.00754511857909274,-9.98838001634861,19.9767600326972,0,0,94.1841022803361,-1,0.5,-0.377727848613777,-0.419265674828521,0,0,-9.98838001634861,9.98838001634861,10.9872180179835,-9.42936713723137,-9.42936713723137,-9.98838001634861,-9.98838001634861,0,0.00754511857909274,-0,2.1163626406917E-016,0,0,1,0,-0,2,0.5,-0.00754511857909252,-9.98838001634861,0,0,0,0,0,-0.389853120447596,-0.389853120447596,-3.85914550679878E-016,-3.85914550679878E-016,0,2.1163626406917E-016,-0,2.11502052524234E-016,0,0,1,0,-0,2,0.5,-1.34211544936933E-019,-3.85914550679878E-016,0,0,0,0,0,-9.21283229994642E-018,-9.21283229994642E-018,-9.42936713723137,10.567952343155,-0.389853120447596,-9.98838001634861,-9.21283229994642E-018,-3.85914550679878E-016,9.81922025767897,-0.579572326806341,0.389853120447604,9.98838001634861,7.88258347483861E-015,0,7.87337064253866E-015,-3.85914550679878E-016,0,-9.40880768954227,-0.579572326806341,0.38527296719287,9.40880768954227,0.38527296719287,-9.98838001634861,0.38527296719287,9.81922025767897,9.98838001634861,0.00754511857909274,9.98838001634861,0.00754511857909274,0,0.00754511857909274,0.389853120447604,0,2.1163626406917E-016,-0,2.1163626406917E-016,0,2.1163626406917E-016,7.88258347483861E-015,-3.85914550679878E-016,2.11502052524234E-016,-0,2.11502052524234E-016,2.11502052524234E-016,7.87337064253866E-015,9.40880768954227,0.998838001634861,0,0,0.38527296719287,-9.40880768954227,0,0,9.40880768954227,9.40880768954227
0.0420000000000001,10.2871527428841,10.2871527428841,0.998649217708523,0.414728607060934,9.98649217708523,0.00875512888279306,-9.98649217708523,19.9729843541705,0,0,93.8536855996233,-1,0.5,-0.405973478178141,-0.697988651909611,0,0,-9.98649217708523,9.98649217708523,10.9851413947938,-9.39806329743869,-9.39806329743869,-9.98649217708523,-9.98649217708523,0,0.00875512888279306,-0,2.70616862252382E-016,0,0,1,0,-0,2,0.5,-0.00875512888279279,-9.98649217708523,0,0,0,0,0,-0.419815747044763,-0.419815747044763,-3.9722041042923E-016,-3.9722041042923E-016,0,2.70616862252382E-016,-0,2.70453440271163E-016,0,0,1,0,-0,2,0.5,-1.63421981218974E-019,-3.9722041042923E-016,0,0,0,0,0,-1.03846727735176E-017,-1.03846727735176E-017,-9.39806329743869,10.2871527428841,-0.419815747044763,-9.98649217708523,-1.03846727735176E-017,-3.9722041042923E-016,9.81787904448346,-0.300660565798912,0.419815747044773,9.98649217708523,9.49240686054509E-015,0,9.48202218777157E-015,-3.9722041042923E-016,0,-9.68583161128632,-0.300660565798912,0.414728607060934,9.68583161128632,0.414728607060934,-9.98649217708523,0.414728607060934,9.81787904448346,9.98649217708523,0.00875512888279306,9.98649217708523,0.00875512888279306,0,0.00875512888279306,0.419815747044773,0,2.70616862252382E-016,-0,2.70616862252382E-016,0,2.70616862252382E-016,9.49240686054509E-015,-3.9722041042923E-016,2.70453440271163E-016,-0,2.70453440271163E-016,2.70453440271163E-016,9.48202218777157E-015,9.68583161128632,0.998649217708523,0,0,0.414728607060934,-9.68583161128632,0,0,9.68583161128632,9.68583161128632
0.0450000000000002,10.0920414093744,10.0920414093744,0.998446240766287,0.44418126081249,9.98446240766287,0.010055019267243,-9.98446240766287,19.9689248153257,0,0,93.5293187333542,-1,0.5,-0.434126241545247,-0.890867239054804,0,0,-9.98446240766287,9.98446240766287,10.9829086484292,-9.36748669228023,-9.36748669228023,-9.98446240766287,-9.98446240766287,0,0.010055019267243,-0,2.81025203108243E-016,0,0,1,0,-0,2,0.5,-0.0100550192672427,-9.98446240766287,0,0,0,0,0,-0.449772518511535,-0.449772518511535,-4.105323433686E-016,-4.105323433686E-016,0,2.81025203108243E-016,-0,2.80829000476456E-016,0,0,1,0,-0,2,0.5,-1.96202631786678E-019,-4.105323433686E-016,0,0,0,0,0,-1.15962916952735E-017,-1.15962916952735E-017,-9.36748669228023,10.0920414093744,-0.449772518511535,-9.98446240766287,-1.15962916952735E-017,-4.105323433686E-016,9.81725921079178,-0.107579001711484,0.449772518511544,9.98446240766287,9.6034291630076E-015,0,9.59183287131233E-015,-4.105323433686E-016,0,-9.87688340595138,-0.107579001711484,0.44418126081249,9.87688340595138,0.44418126081249,-9.98446240766287,0.44418126081249,9.81725921079178,9.98446240766287,0.010055019267243,9.98446240766287,0.010055019267243,0,0.010055019267243,0.449772518511544,0,2.81025203108243E-016,-0,2.81025203108243E-016,0,2.81025203108243E-016,9.6034291630076E-015,-4.105323433686E-016,2.80829000476456E-016,-0,2.80829000476456E-016,2.80829000476456E-016,9.59183287131233E-015,9.87688340595138,0.998446240766287,0,0,0.44418126081249,-9.87688340595138,0,0,9.87688340595138,9.87688340595138
0.0480000000000002,9.98431418957534,9.98431418957534,0.998229073692903,0.473632742913199,9.98229073692903,0.0114447715922649,-9.98229073692903,19.9645814738581,0,0,93.2084196857975,-1,0.5,-0.462187971320934,-0.996205621046595,0,0,-9.98229073692903,9.98229073692903,10.9805198106219,-9.3373777765235,-9.3373777765235,-9.98229073692903,-9.98229073692903,0,0.0114447715922649,-0,3.72965547335014E-016,0,0,1,0,-0,2,0.5,-0.0114447715922646,-9.98229073692903,0,0,0,0,0,-0.479723009095879,-0.479723009095879,-4.17337588713018E-016,-4.17337588713018E-016,0,3.72965547335014E-016,-0,3.7273288228271E-016,0,0,1,0,-0,2,0.5,-2.3266505230314E-019,-4.17337588713018E-016,0,0,0,0,0,-1.28400728672283E-017,-1.28400728672283E-017,-9.3373777765235,9.98431418957534,-0.479723009095879,-9.98229073692903,-1.28400728672283E-017,-4.17337588713018E-016,9.81710078561939,-0.00202345264630921,0.47972300909589,9.98229073692903,1.09912079437891E-014,0,1.09783678709218E-014,-4.17337588713018E-016,0,-9.98026728428272,-0.00202345264630921,0.473632742913199,9.98026728428272,0.473632742913199,-9.98229073692903,0.473632742913199,9.81710078561939,9.98229073692903,0.0114447715922649,9.98229073692903,0.0114447715922649,0,0.0114447715922649,0.47972300909589,0,3.72965547335014E-016,-0,3.72965547335014E-016,0,3.72965547335014E-016,1.09912079437891E-014,-4.17337588713018E-016,3.7273288228271E-016,-0,3.7273288228271E-016,3.7273288228271E-016,1.09783678709218E-014,9.98026728428272,0.998229073692903,0,0,0.473632742913199,-9.98026728428272,0,0,9.98026728428272,9.98026728428272
0.0510000000000002,9.96488878783862,9.96488878783862,0.997997719574797,0.50308408188457,9.97997719574797,0.0129243664405438,-9.97997719574797,19.9599543914959,0,0,92.8883679408638,-1,0.5,-0.490159715444026,-1.01308612748415,0,0,-9.97997719574797,9.97997719574797,10.9779749153228,-9.30747296501233,-9.30747296501233,-9.97997719574797,-9.97997719574797,0,0.0129243664405438,-0,4.28476698566271E-016,0,0,1,0,-0,2,0.5,-0.0129243664405434,-9.97997719574797,0,0,0,0,0,-0.50966679313503,-0.50966679313503,-4.18420467033249E-016,-4.18420467033249E-016,0,4.28476698566271E-016,-0,4.28203820558382E-016,0,0,1,0,-0,2,0.5,-2.72878007889374E-019,-4.18420467033249E-016,0,0,0,0,0,-1.40944709358633E-017,-1.40944709358633E-017,-9.30747296501233,9.96488878783862,-0.50966679313503,-9.97997719574797,-1.40944709358633E-017,-4.18420467033249E-016,9.81713975814737,0.0150884079093476,0.509666793135043,9.97997719574797,1.29896093881143E-014,0,1.29755149171785E-014,-4.18420467033249E-016,0,-9.99506560365731,0.0150884079093476,0.50308408188457,9.99506560365731,0.50308408188457,-9.97997719574797,0.50308408188457,9.81713975814737,9.97997719574797,0.0129243664405438,9.97997719574797,0.0129243664405438,0,0.0129243664405438,0.509666793135043,0,4.28476698566271E-016,-0,4.28476698566271E-016,0,4.28476698566271E-016,1.29896093881143E-014,-4.18420467033249E-016,4.28203820558382E-016,-0,4.28203820558382E-016,4.28203820558382E-016,1.29755149171785E-014,9.99506560365731,0.997997719574797,0,0,0.50308408188457,-9.99506560365731,0,0,9.99506560365731,9.99506560365731
0.0540000000000002,10.0338966208557,10.0338966208557,0.997752181700022,0.532535511346803,9.97752181700022,0.0144937831179039,-9.97752181700022,19.9550436340004,0,0,92.5665282984435,-1,0.5,-0.518041728228899,-0.941377377844574,0,0,-9.97752181700022,9.97752181700022,10.9752739987002,-9.27750697981175,-9.27750697981175,-9.97752181700022,-9.97752181700022,0,0.0144937831179039,-0,6.07153216591882E-016,0,0,1,0,-0,2,0.5,-0.0144937831179033,-9.97752181700022,0,0,0,0,0,-0.539603445061535,-0.539603445061535,-4.15162059109798E-016,-4.15162059109798E-016,0,6.07153216591882E-016,-0,6.06836362466263E-016,0,0,1,0,-0,2,0.5,-3.16854125619241E-019,-4.15162059109798E-016,0,0,0,0,0,-1.53466375204136E-017,-1.53466375204136E-017,-9.27750697981175,10.0338966208557,-0.539603445061535,-9.97752181700022,-1.53466375204136E-017,-4.15162059109798E-016,9.8171104248733,-0.0563748038554479,0.53960344506155,9.97752181700022,1.4432899320127E-014,0,1.44175526826066E-014,-4.15162059109798E-016,0,-9.92114701314477,-0.0563748038554479,0.532535511346803,9.92114701314477,0.532535511346803,-9.97752181700022,0.532535511346803,9.8171104248733,9.97752181700022,0.0144937831179039,9.97752181700022,0.0144937831179039,0,0.0144937831179039,0.53960344506155,0,6.07153216591882E-016,-0,6.07153216591882E-016,0,6.07153216591882E-016,1.4432899320127E-014,-4.15162059109798E-016,6.06836362466263E-016,-0,6.06836362466263E-016,6.06836362466263E-016,1.44175526826066E-014,9.92114701314477,0.997752181700022,0,0,0.532535511346803,-9.92114701314477,0,0,9.92114701314477,9.92114701314477
0.0570000000000002,10.1906816517768,10.1906816517768,0.997492463558215,0.561986468128546,9.97492463558215,0.0161529996536018,-9.97492463558215,19.9498492711643,0,0,92.2402748324626,-1,0.5,-0.545833468474945,-0.781735447363522,0,0,-9.97492463558215,9.97492463558215,10.9724170991404,-9.24721521237631,-9.24721521237631,-9.97492463558215,-9.97492463558215,0,0.0161529996536018,-0,5.16947595841089E-016,0,0,1,0,-0,2,0.5,-0.0161529996536013,-9.97492463558215,0,0,0,0,0,-0.569532539409306,-0.569532539409306,-4.11016161018749E-016,-4.11016161018749E-016,0,5.16947595841089E-016,-0,5.16583023487731E-016,0,0,1,0,-0,2,0.5,-3.64572353357471E-019,-4.11016161018749E-016,0,0,0,0,0,-1.65874731230357E-017,-1.65874731230357E-017,-9.24721521237631,10.1906816517768,-0.569532539409306,-9.97492463558215,-1.65874731230357E-017,-4.11016161018749E-016,9.81674775178563,-0.215757016194695,0.569532539409318,9.97492463558215,1.14352971536391E-014,0,1.14187096805161E-014,-4.11016161018749E-016,0,-9.75916761938746,-0.215757016194695,0.561986468128546,9.75916761938746,0.561986468128546,-9.97492463558215,0.561986468128546,9.81674775178563,9.97492463558215,0.0161529996536018,9.97492463558215,0.0161529996536018,0,0.0161529996536018,0.569532539409318,0,5.16947595841089E-016,-0,5.16947595841089E-016,0,5.16947595841089E-016,1.14352971536391E-014,-4.11016161018749E-016,5.16583023487731E-016,-0,5.16583023487731E-016,5.16583023487731E-016,1.14187096805161E-014,9.75916761938746,0.997492463558215,0,0,0.561986468128546,-9.75916761938746,0,0,9.75916761938746,9.75916761938746
0.0600000000000002,10.4338062138594,10.4338062138594,0.997218568840547,0.591435597460351,9.97218568840547,0.0179019928006399,-9.97218568840547,19.9443713768109,0,0,91.9070147542688,-1,0.5,-0.573533604659711,-0.535598043386592,0,0,-9.97218568840547,9.97218568840547,10.969404257246,-9.21633607977516,-9.21633607977516,-9.97218568840547,-9.97218568840547,0,0.0179019928006399,-0,2.39391839684799E-016,0,0,1,0,-0,2,0.5,-0.0179019928006396,-9.97218568840547,0,0,0,0,0,-0.599453650819664,-0.599453650819664,-4.14613403229707E-016,-4.14613403229707E-016,0,2.39391839684799E-016,-0,2.38975833525246E-016,0,0,1,0,-0,2,0.5,-4.16006159553148E-019,-4.14613403229707E-016,0,0,0,0,0,-1.78281941623285E-017,-1.78281941623285E-017,-9.21633607977516,10.4338062138594,-0.599453650819664,-9.97218568840547,-1.78281941623285E-017,-4.14613403229707E-016,9.81578973059484,-0.461620525453956,0.599453650819678,9.97218568840547,1.38777878078145E-014,0,1.38599596136521E-014,-4.14613403229707E-016,0,-9.51056516295151,-0.461620525453956,0.591435597460351,9.51056516295151,0.591435597460351,-9.97218568840547,0.591435597460351,9.81578973059484,9.97218568840547,0.0179019928006399,9.97218568840547,0.0179019928006399,0,0.0179019928006399,0.599453650819678,0,2.39391839684799E-016,-0,2.39391839684799E-016,0,2.39391839684799E-016,1.38777878078145E-014,-4.14613403229707E-016,2.38975833525246E-016,-0,2.38975833525246E-016,2.38975833525246E-016,1.38599596136521E-014,9.51056516295151,0.997218568840547,0,0,0.591435597460351,-9.51056516295151,0,0,9.51056516295151,9.51056516295151
0.0630000000000003,10.7610637719536,10.7610637719536,0.996930501439667,0.620880765205708,9.96930501439667,0.0197407380360964,-9.96930501439667,19.9386100287933,0,0,91.5642119659204,-1,0.5,-0.601140027169612,-0.205171743882781,0,0,-9.96930501439667,9.96930501439667,10.9662355158363,-9.18461335405954,-9.18461335405954,-9.96930501439667,-9.96930501439667,0,0.0197407380360964,-0,3.22658566531686E-016,0,0,1,0,-0,2,0.5,-0.0197407380360961,-9.96930501439667,0,0,0,0,0,-0.629366354047385,-0.629366354047385,-4.00497602842398E-016,-4.00497602842398E-016,0,3.22658566531686E-016,-0,3.22187424027154E-016,0,0,1,0,-0,2,0.5,-4.71142504532346E-019,-4.00497602842398E-016,0,0,0,0,0,-1.90406188028458E-017,-1.90406188028458E-017,-9.18461335405954,10.7610637719536,-0.629366354047385,-9.96930501439667,-1.90406188028458E-017,-4.00497602842398E-016,9.81397970810694,-0.791758757556886,0.629366354047399,9.96930501439667,1.40998324127395E-014,0,1.40807917939366E-014,-4.00497602842398E-016,0,-9.17754625683978,-0.791758757556886,0.620880765205708,9.17754625683978,0.620880765205708,-9.96930501439667,0.620880765205708,9.81397970810694,9.96930501439667,0.0197407380360964,9.96930501439667,0.0197407380360964,0,0.0197407380360964,0.629366354047399,0,3.22658566531686E-016,-0,3.22658566531686E-016,0,3.22658566531686E-016,1.40998324127395E-014,-4.00497602842398E-016,3.22187424027154E-016,-0,3.22187424027154E-016,3.22187424027154E-016,1.40807917939366E-014,9.17754625683978,0.996930501439667,0,0,0.620880765205708,-9.17754625683978,0,0,9.17754625683978,9.17754625683978
0.0660000000000002,11.1694985085544,11.1694985085544,0.99662826544965,0.650319077021116,9.9662826544965,0.0216692095614733,-9.9662826544965,19.932565308993,0,0,91.2094100908535,-1,0.5,-0.628649867459643,0.206587588608244,0,0,-9.9662826544965,9.9662826544965,10.9629109199462,-9.15179844409715,-9.15179844409715,-9.9662826544965,-9.9662826544965,0,0.0216692095614733,-0,4.96130914129367E-016,0,0,1,0,-0,2,0.5,-0.0216692095614728,-9.9662826544965,0,0,0,0,0,-0.659270223966743,-0.659270223966743,-3.89927635853427E-016,-3.89927635853427E-016,0,4.96130914129367E-016,-0,4.95601040881699E-016,0,0,1,0,-0,2,0.5,-5.2987324766746E-019,-3.89927635853427E-016,0,0,0,0,0,-2.0226409647009E-017,-2.0226409647009E-017,-9.15179844409715,11.1694985085544,-0.659270223966743,-9.9662826544965,-2.0226409647009E-017,-3.89927635853427E-016,9.81106866806392,-1.20321585405789,0.659270223966763,9.9662826544965,1.95399252334028E-014,0,1.95196988237557E-014,-3.89927635853427E-016,0,-8.76306680043861,-1.20321585405789,0.650319077021116,8.76306680043861,0.650319077021116,-9.9662826544965,0.650319077021116,9.81106866806392,9.9662826544965,0.0216692095614733,9.9662826544965,0.0216692095614733,0,0.0216692095614733,0.659270223966763,0,4.96130914129367E-016,-0,4.96130914129367E-016,0,4.96130914129367E-016,1.95399252334028E-014,-3.89927635853427E-016,4.95601040881699E-016,-0,4.95601040881699E-016,4.95601040881699E-016,1.95196988237557E-014,8.76306680043861,0.99662826544965,0,0,0.650319077021116,-8.76306680043861,0,0,8.76306680043861,8.76306680043861
0.0690000000000001,11.6554315605732,11.6554315605732,0.99631186516594,0.679746904275099,9.96311865165939,0.0236873803030629,-9.96311865165939,19.9262373033188,0,0,90.8402547742507,-1,0.5,-0.656059523972036,0.696001043747861,0,0,-9.96311865165939,9.96311865165939,10.9594305168253,-9.11765260961947,-9.11765260961947,-9.96311865165939,-9.96311865165939,0,0.0236873803030629,-0,3.08780778723872E-016,0,0,1,0,-0,2,0.5,-0.0236873803030626,-9.96311865165939,0,0,0,0,0,-0.689164835577556,-0.689164835577556,-3.84022239700117E-016,-3.84022239700117E-016,0,3.08780778723872E-016,-0,3.08188657171252E-016,0,0,1,0,-0,2,0.5,-5.92121552619324E-019,-3.84022239700117E-016,0,0,0,0,0,-2.13867427062143E-017,-2.13867427062143E-017,-9.11765260961947,11.6554315605732,-0.689164835577556,-9.96311865165939,-2.13867427062143E-017,-3.84022239700117E-016,9.80681744519705,-1.6923129089138,0.689164835577577,9.96311865165939,2.06501482580279E-014,0,2.06287615153217E-014,-3.84022239700117E-016,0,-8.27080574274559,-1.6923129089138,0.679746904275099,8.27080574274559,0.679746904275099,-9.96311865165939,0.679746904275099,9.80681744519705,9.96311865165939,0.0236873803030629,9.96311865165939,0.0236873803030629,0,0.0236873803030629,0.689164835577577,0,3.08780778723872E-016,-0,3.08780778723872E-016,0,3.08780778723872E-016,2.06501482580279E-014,-3.84022239700117E-016,3.08188657171252E-016,-0,3.08188657171252E-016,3.08188657171252E-016,2.06287615153217E-014,8.27080574274559,0.99631186516594,0,0,0.679746904275099,-8.27080574274559,0,0,8.27080574274559,8.27080574274559
0.0720000000000001,12.2144936739478,12.2144936739478,0.995981305085283,0.709159916496125,9.95981305085283,0.0257952219123343,-9.95981305085283,19.9196261017057,0,0,90.4545150521482,-1,0.5,-0.683364694583791,1.25869931800968,0,0,-9.95981305085283,9.95981305085283,10.9557943559381,-9.0819490878298,-9.0819490878298,-9.95981305085283,-9.95981305085283,0,0.0257952219123343,-0,3.53883589099269E-016,0,0,1,0,-0,2,0.5,-0.0257952219123339,-9.95981305085283,0,0,0,0,0,-0.71904976401122,-0.71904976401122,-3.86448269636027E-016,-3.86448269636027E-016,0,3.53883589099269E-016,-0,3.53225735799113E-016,0,0,1,0,-0,2,0.5,-6.57853300156026E-019,-3.86448269636027E-016,0,0,0,0,0,-2.25546147282792E-017,-2.25546147282792E-017,-9.0819490878298,12.2144936739478,-0.71904976401122,-9.95981305085283,-2.25546147282792E-017,-3.86448269636027E-016,9.80099885184104,-2.25468062309496,0.719049764011242,9.95981305085283,2.14273043752655E-014,0,2.14047497605372E-014,-3.86448269636027E-016,0,-7.70513242775787,-2.25468062309496,0.709159916496125,7.70513242775787,0.709159916496125,-9.95981305085283,0.709159916496125,9.80099885184104,9.95981305085283,0.0257952219123343,9.95981305085283,0.0257952219123343,0,0.0257952219123343,0.719049764011242,0,3.53883589099269E-016,-0,3.53883589099269E-016,0,3.53883589099269E-016,2.14273043752655E-014,-3.86448269636027E-016,3.53225735799113E-016,-0,3.53225735799113E-016,3.53225735799113E-016,2.14047497605372E-014,7.70513242775787,0.995981305085283,0,0,0.709159916496125,-7.70513242775787,0,0,7.70513242775787,7.70513242775787
