"time","qINJ01","sacpINJ01","x1INJ01","volumeINJ01","paDVALV01","lcaPUMP01","p1PUMP01","qinjexpseu_"
0.01325,-1.0334e-008,50,1e-009,0.000156983,7.31789,0.0104973,4.54115,156.983
0.01326,-9.55874e-009,50,1e-009,0.000156983,6.92956,0.0105075,4.65538,156.983
0.01327,-8.83513e-009,50,1e-009,0.000156983,6.57261,0.0105177,4.77937,156.983
0.01328,-8.21612e-009,50,1e-009,0.000156983,6.24463,0.0105278,4.91391,156.983
0.01329,-7.73788e-009,50,1e-009,0.000156983,5.94326,0.0105378,5.05928,156.983
0.0133,-7.42505e-009,50,1e-009,0.000156983,5.66629,0.0105478,5.21309,156.983
0.01331,-7.29271e-009,50,1e-009,0.000156983,5.41164,0.0105578,5.36724,156.983
0.01332,-7.34705e-009,50,1e-009,0.000156983,5.17741,0.0105678,5.43574,156.983
0.01333,-7.58553e-009,50,1e-009,0.000156983,4.96187,0.0105777,4.19316,156.983
0.01334,-7.99669e-009,50,1e-009,0.000156983,4.76346,0.0105876,4.15773,156.983
0.01335,-8.55991e-009,50,1e-009,0.000156983,4.58081,0.0105974,4.26042,156.983
0.01336,-9.24422e-009,50,1e-009,0.000156983,4.41275,0.0106072,4.37156,156.983
0.01337,-1.00048e-008,50,1e-009,0.000156983,4.2583,0.010617,4.48688,156.983
0.01338,-1.07741e-008,50,1e-009,0.000156983,4.11669,0.0106268,4.60616,156.983
0.01339,-1.14499e-008,50,1e-009,0.000156983,3.98735,0.0106365,4.72728,156.983
0.0134,-1.19239e-008,50,1e-009,0.000156983,3.86996,0.0106462,4.57487,156.983
0.01341,-1.21882e-008,50,1e-009,0.000156983,3.76444,0.0106558,4.08942,156.983
0.01342,-1.23251e-008,50,1e-009,0.000156983,3.6709,0.0106654,4.16289,156.983
0.01343,-1.24e-008,50,1e-009,0.000156983,3.58967,0.010675,4.27143,156.983
0.01344,-1.24448e-008,50,1e-009,0.000156983,3.52121,0.0106845,4.38348,156.983
0.01345,-0.000108014,49.9999,1e-009,0.000156983,3.46606,0.010694,4.49418,156.983
0.01346,-1.24535e-008,50,1e-009,0.000156983,3.42475,0.0107035,4.0607,156.983
0.01347,-1.24535e-008,50,1e-009,0.000156983,3.39779,0.0107129,4.08541,156.983
0.01348,-1.24539e-008,50,1e-009,0.000156983,3.38561,0.0107223,4.18996,156.983
0.01349,-1.24541e-008,50,1e-009,0.000156983,3.38847,0.0107317,4.2987,156.983
0.0135,-1.24542e-008,50,1e-009,0.000156983,3.40654,0.010741,4.02701,156.983
0.01351,-1.24543e-008,50,1e-009,0.000156983,3.43977,0.0107503,4.03109,156.983
0.01352,-1.24544e-008,50,1e-009,0.000156983,3.48795,0.0107595,4.13403,156.983
0.01353,-1.24545e-008,50,1e-009,0.000156983,3.55064,0.0107687,4.08811,156.983
0.01354,-1.24545e-008,50,1e-009,0.000156983,3.62719,0.0107779,3.96173,156.983
0.01355,-1.24546e-008,50,1e-009,0.000156983,3.71667,0.010787,4.056,156.983
0.01356,-1.24547e-008,50,1e-009,0.000156983,3.81788,0.0107961,3.98486,156.983
0.01357,-1.24547e-008,50,1e-009,0.000156983,3.92937,0.0108052,3.93576,156.983
0.01358,-1.03702e-008,50,1e-009,0.000156983,4.04937,0.0108142,4.02227,156.983
0.01359,-1.24549e-008,50,1e-009,0.000156983,4.17589,0.0108232,3.87556,156.983
0.0136,-1.24549e-008,50,1e-009,0.000156983,4.30668,0.0108321,3.94834,156.983
0.01361,-7.43898e-009,50,1e-009,0.000156983,4.43931,0.010841,3.85557,156.983
0.01362,-1.2455e-008,50,1e-009,0.000156983,4.57123,0.0108499,3.89438,156.983
0.01363,-1.24551e-008,50,1e-009,0.000156983,4.69982,0.0108587,3.82696,156.983
0.01364,3.78331e-008,50,1e-009,0.000156983,4.82248,0.0108675,3.86371,156.983
0.01365,-1.24548e-008,50,1e-009,0.000156983,4.93672,0.0108762,3.78932,156.983
0.01366,-1.24851e-008,50,1e-009,0.000156983,5.04024,0.010885,3.83287,156.983
0.01367,-1.24552e-008,50,1e-009,0.000156983,5.13103,0.0108936,3.76829,156.983
0.01368,-1.24553e-008,50,1e-009,0.000156983,5.20741,0.0109023,3.7733,156.983
0.01369,-1.24553e-008,50,1e-009,0.000156983,5.26818,0.0109109,3.76994,156.983
0.0137,-1.2456e-008,50,1e-009,0.000156983,5.31256,0.0109195,3.72288,156.983
0.01371,-1.24554e-008,50,1e-009,0.000156983,5.34028,0.010928,3.73277,156.983
0.01372,-1.24554e-008,50,1e-009,0.000156983,5.35155,0.0109366,3.72509,156.983
0.01373,-1.24567e-008,50,1e-009,0.000156983,5.34695,0.0109451,3.68834,156.983
0.01374,-1.24555e-008,50,1e-009,0.000156983,5.32743,0.0109536,3.68422,156.983
0.01375,-1.24555e-008,50,1e-009,0.000156983,5.29414,0.010962,3.68703,156.983
0.01376,-1.24555e-008,50,1e-009,0.000156983,5.2484,0.0109704,3.6613,156.983
0.01377,-1.24556e-008,50,1e-009,0.000156983,5.1916,0.0109788,3.64246,156.983
0.01378,-1.24551e-008,50,1e-009,0.000156983,5.12515,0.0109872,3.64363,156.983
0.01379,-1.24557e-008,50,1e-009,0.000156983,5.0504,0.0109955,3.63015,156.983
0.0138,-1.24557e-008,50,1e-009,0.000156983,4.96867,0.0110038,3.60525,156.983
0.01381,-1.24557e-008,50,1e-009,0.000156983,4.88118,0.0110121,3.59654,156.983
0.01382,-1.24556e-008,50,1e-009,0.000156983,4.78906,0.0110204,3.58976,156.983
0.01383,-1.24558e-008,50,1e-009,0.000156983,4.69333,0.0110286,3.56791,156.983
0.01384,-1.24554e-008,50,1e-009,0.000156983,4.5949,0.0110367,3.55016,156.983
0.01385,-1.24558e-008,50,1e-009,0.000156983,4.4946,0.0110448,3.5425,156.983
0.01386,-1.24558e-008,50,1e-009,0.000156983,4.39315,0.0110529,3.52653,156.983
0.01387,-1.24497e-008,50,1e-009,0.000156983,4.29116,0.011061,3.50496,156.983
0.01388,-1.24559e-008,50,1e-009,0.000156983,4.18919,0.0110689,3.49208,156.983
0.01389,-1.24558e-008,50,1e-009,0.000156983,4.08768,0.0110769,3.4796,156.983
0.0139,-1.24559e-008,50,1e-009,0.000156983,3.98704,0.0110848,3.45949,156.983
0.01391,-1.2456e-008,50,1e-009,0.000156983,3.88759,0.0110926,3.44292,156.983
0.01392,-1.24559e-008,50,1e-009,0.000156983,3.78961,0.0111004,3.43224,156.983
0.01393,-1.2456e-008,50,1e-009,0.000156983,3.69336,0.0111082,3.41755,156.983
0.01394,-1.2456e-008,50,1e-009,0.000156983,3.59905,0.0111159,3.40114,156.983
0.01395,-1.24561e-008,50,1e-009,0.000156983,3.50683,0.0111235,3.39021,156.983
0.01396,-1.24561e-008,50,1e-009,0.000156983,3.41681,0.0111312,3.37978,156.983
0.01397,-1.24561e-008,50,1e-009,0.000156983,3.32907,0.0111388,3.36594,156.983
0.01398,-1.24561e-008,50,1e-009,0.000156983,3.24366,0.0111463,3.35439,156.983
0.01399,-1.24561e-008,50,1e-009,0.000156983,3.1606,0.0111538,3.34608,156.983
0.014,-1.24562e-008,50,1e-009,0.000156983,3.07989,0.0111613,3.33571,156.983
0.01401,-1.24562e-008,50,1e-009,0.000156983,3.00151,0.0111688,3.32512,156.983
0.01402,-1.24562e-008,50,1e-009,0.000156983,2.92544,0.0111762,3.31781,156.983
0.01403,-1.24562e-008,50,1e-009,0.000156983,2.85163,0.0111836,3.31075,156.983
0.01404,-1.24562e-008,50,1e-009,0.000156983,2.78003,0.011191,3.30161,156.983
0.01405,-1.24563e-008,50,1e-009,0.000156983,2.71061,0.0111984,3.29344,156.983
0.01406,-1.24563e-008,50,1e-009,0.000156983,2.64329,0.0112057,3.28645,156.983
0.01407,-1.24563e-008,50,1e-009,0.000156983,2.57802,0.011213,3.27758,156.983
0.01408,-1.24563e-008,50,1e-009,0.000156983,2.51473,0.0112203,3.26807,156.983
0.01409,-1.24563e-008,50,1e-009,0.000156983,2.45337,0.0112276,3.25999,156.983
0.0141,-1.24564e-008,50,1e-009,0.000156983,2.39386,0.0112348,3.25139,156.983
0.01411,-1.24564e-008,50,1e-009,0.000156983,2.33615,0.011242,3.24126,156.983
0.01412,-1.24564e-008,50,1e-009,0.000156983,2.28018,0.0112491,3.23197,156.983
0.01413,-1.24564e-008,50,1e-009,0.000156983,2.22588,0.0112562,3.22319,156.983
0.01414,-1.24564e-008,50,1e-009,0.000156983,2.17319,0.0112633,3.21296,156.983
0.01415,-1.24564e-008,50,1e-009,0.000156983,2.12205,0.0112704,3.20265,156.983
0.01416,-1.24565e-008,50,1e-009,0.000156983,2.07242,0.0112774,3.19325,156.983
0.01417,-1.24565e-008,50,1e-009,0.000156983,2.02423,0.0112843,3.18305,156.983
0.01418,-1.24565e-008,50,1e-009,0.000156983,1.97743,0.0112912,3.17244,156.983
0.01419,-1.24566e-008,50,1e-009,0.000156983,1.93197,0.0112981,3.16309,156.983
0.0142,-1.24565e-008,50,1e-009,0.000156983,1.88781,0.0113049,3.15405,156.983
0.01421,-1.24566e-008,50,1e-009,0.000156983,1.84489,0.0113117,3.14453,156.983
0.01422,-1.24566e-008,50,1e-009,0.000156983,1.80317,0.0113185,3.13581,156.983
0.01423,-1.24566e-008,50,1e-009,0.000156983,1.76261,0.0113252,3.12788,156.983
0.01424,-1.24566e-008,50,1e-009,0.000156983,1.72317,0.0113319,3.1195,156.983
0.01425,-1.24566e-008,50,1e-009,0.000156983,1.68481,0.0113386,3.11145,156.983
0.01426,-1.24566e-008,50,1e-009,0.000156983,1.64749,0.0113452,3.10438,156.983
0.01427,-1.24567e-008,50,1e-009,0.000156983,1.61118,0.0113518,3.09713,156.983
0.01428,-1.24567e-008,50,1e-009,0.000156983,1.57583,0.0113584,3.08982,156.983
0.01429,-1.24567e-008,50,1e-009,0.000156983,1.54144,0.0113649,3.08343,156.983
0.0143,-1.24567e-008,50,1e-009,0.000156983,1.50801,0.0113714,3.0772,156.983
0.01431,-1.24567e-008,50,1e-009,0.000156983,1.47557,0.0113779,3.07069,156.983
0.01432,-1.24567e-008,50,1e-009,0.000156983,1.44412,0.0113843,3.06464,156.983
0.01433,-1.24567e-008,50,1e-009,0.000156983,1.4137,0.0113908,3.05859,156.983
0.01434,-1.24568e-008,50,1e-009,0.000156983,1.38433,0.0113972,3.05186,156.983
0.01435,-1.24568e-008,50,1e-009,0.000156983,1.35605,0.0114035,3.04521,156.983
0.01436,-1.24568e-008,50,1e-009,0.000156983,1.32891,0.0114099,3.03881,156.983
0.01437,-1.24568e-008,50,1e-009,0.000156983,1.30297,0.0114162,3.03184,156.983
0.01438,-1.24568e-008,50,1e-009,0.000156983,1.27832,0.0114224,3.02472,156.983
0.01439,-1.24568e-008,50,1e-009,0.000156983,1.25506,0.0114287,3.0179,156.983
0.0144,-1.24568e-008,50,1e-009,0.000156983,1.23332,0.0114349,3.0107,156.983
0.01441,-1.24569e-008,50,1e-009,0.000156983,1.2133,0.0114411,3.00318,156.983
0.01442,-1.24569e-008,50,1e-009,0.000156983,1.19523,0.0114472,2.99599,156.983
0.01443,-1.24569e-008,50,1e-009,0.000156983,1.1794,0.0114533,2.98854,156.983
0.01444,-1.24569e-008,50,1e-009,0.000156983,1.16619,0.0114593,2.98075,156.983
0.01445,-1.24569e-008,50,1e-009,0.000156983,1.15604,0.0114653,2.97323,156.983
0.01446,-1.24569e-008,50,1e-009,0.000156983,1.14948,0.0114713,2.96585,156.983
0.01447,-1.24569e-008,50,1e-009,0.000156983,1.14706,0.0114772,2.95846,156.983
0.01448,-1.24569e-008,50,1e-009,0.000156983,1.14941,0.0114831,2.95157,156.983
0.01449,-1.2457e-008,50,1e-009,0.000156983,1.15714,0.011489,2.94493,156.983
0.0145,-1.24569e-008,50,1e-009,0.000156983,1.17088,0.0114948,2.93828,156.983
0.01451,-1.2457e-008,50,1e-009,0.000156983,1.19122,0.0115006,2.93222,156.983
0.01452,-1.2457e-008,50,1e-009,0.000156983,1.21871,0.0115063,2.92647,156.983
0.01453,-1.2457e-008,50,1e-009,0.000156983,1.25387,0.011512,2.92068,156.983
0.01454,-1.24571e-008,50,1e-009,0.000156983,1.29713,0.0115177,2.91523,156.983
0.01455,-1.24571e-008,50,1e-009,0.000156983,1.34887,0.0115234,2.91009,156.983
0.01456,-1.24571e-008,50,1e-009,0.000156983,1.40931,0.011529,2.90493,156.983
0.01457,-1.24571e-008,50,1e-009,0.000156983,1.47858,0.0115346,2.90008,156.983
0.01458,-1.24571e-008,50,1e-009,0.000156983,1.55663,0.0115402,2.89549,156.983
0.01459,-1.24571e-008,50,1e-009,0.000156983,1.6432,0.0115457,2.8909,156.983
0.0146,-1.24571e-008,50,1e-009,0.000156983,1.73778,0.0115512,2.88632,156.983
0.01461,-1.24571e-008,50,1e-009,0.000156983,1.83963,0.0115567,2.88174,156.983
0.01462,-1.24571e-008,50,1e-009,0.000156983,1.9477,0.0115621,2.87695,156.983
0.01463,-1.24571e-008,50,1e-009,0.000156983,2.06067,0.0115676,2.87215,156.983
0.01464,-1.24572e-008,50,1e-009,0.000156983,2.17692,0.0115729,2.86732,156.983
0.01465,-1.24572e-008,50,1e-009,0.000156983,2.29465,0.0115783,2.86232,156.983
0.01466,-1.24572e-008,50,1e-009,0.000156983,2.41187,0.0115836,2.85732,156.983
0.01467,-1.24572e-008,50,1e-009,0.000156983,2.52649,0.0115889,2.85228,156.983
0.01468,-1.24572e-008,50,1e-009,0.000156983,2.63648,0.0115942,2.84709,156.983
0.01469,-1.24572e-008,50,1e-009,0.000156983,2.73988,0.0115994,2.8419,156.983
0.0147,-1.24572e-008,50,1e-009,0.000156983,2.83496,0.0116046,2.83666,156.983
0.01471,-1.24572e-008,50,1e-009,0.000156983,2.9203,0.0116098,2.8313,156.983
0.01472,-1.24573e-008,50,1e-009,0.000156983,2.99482,0.0116149,2.82595,156.983
0.01473,-1.24573e-008,50,1e-009,0.000156983,3.05785,0.0116199,2.82058,156.983
0.01474,-1.24573e-008,50,1e-009,0.000156983,3.10908,0.011625,2.8152,156.983
0.01475,-1.24573e-008,50,1e-009,0.000156983,3.14859,0.01163,2.80995,156.983
0.01476,-1.24573e-008,50,1e-009,0.000156983,3.17674,0.0116349,2.80477,156.983
0.01477,-1.24573e-008,50,1e-009,0.000156983,3.19409,0.0116399,2.79958,156.983
0.01478,-1.24573e-008,50,1e-009,0.000156983,3.20139,0.0116448,2.79453,156.983
0.01479,-1.24573e-008,50,1e-009,0.000156983,3.19947,0.0116496,2.78954,156.983
0.0148,-1.24574e-008,50,1e-009,0.000156983,3.18923,0.0116544,2.78456,156.983
0.01481,-1.24574e-008,50,1e-009,0.000156983,3.17155,0.0116592,2.7797,156.983
0.01482,-1.24574e-008,50,1e-009,0.000156983,3.14733,0.0116639,2.77489,156.983
0.01483,-1.24574e-008,50,1e-009,0.000156983,3.11741,0.0116686,2.77009,156.983
0.01484,-1.24574e-008,50,1e-009,0.000156983,3.08258,0.0116733,2.76542,156.983
0.01485,-1.24574e-008,50,1e-009,0.000156983,3.0436,0.0116779,2.76078,156.983
0.01486,-1.24574e-008,50,1e-009,0.000156983,3.00114,0.0116825,2.75618,156.983
0.01487,-1.24574e-008,50,1e-009,0.000156983,2.95583,0.011687,2.7517,156.983
0.01488,-1.24574e-008,50,1e-009,0.000156983,2.90821,0.0116916,2.74729,156.983
0.01489,-1.24574e-008,50,1e-009,0.000156983,2.85881,0.011696,2.74298,156.983
0.0149,-1.24574e-008,50,1e-009,0.000156983,2.80805,0.0117005,2.73881,156.983
0.01491,-1.24575e-008,50,1e-009,0.000156983,2.75634,0.0117049,2.7347,156.983
0.01492,-1.24575e-008,50,1e-009,0.000156983,2.70401,0.0117092,2.73071,156.983
0.01493,-1.24575e-008,50,1e-009,0.000156983,2.65138,0.0117136,2.72682,156.983
0.01494,-1.24575e-008,50,1e-009,0.000156983,2.59871,0.0117179,2.723,156.983
0.01495,-1.24575e-008,50,1e-009,0.000156983,2.54622,0.0117221,2.71931,156.983
0.01496,-1.24575e-008,50,1e-009,0.000156983,2.49412,0.0117264,2.71568,156.983
0.01497,-1.24575e-008,50,1e-009,0.000156983,2.44257,0.0117306,2.71214,156.983
0.01498,-1.24575e-008,50,1e-009,0.000156983,2.39173,0.0117348,2.70871,156.983
0.01499,-1.24575e-008,50,1e-009,0.000156983,2.34172,0.0117389,2.70534,156.983
0.015,-1.24575e-008,50,1e-009,0.000156983,2.29266,0.011743,2.70207,156.983
0.01501,-1.24576e-008,50,1e-009,0.000156983,2.24463,0.0117471,2.69894,156.983
0.01502,-1.24576e-008,50,1e-009,0.000156983,2.19773,0.0117511,2.69581,156.983
0.01503,-1.24576e-008,50,1e-009,0.000156983,2.15203,0.0117551,2.69274,156.983
0.01504,-1.24576e-008,50,1e-009,0.000156983,2.10759,0.0117591,2.68973,156.983
0.01505,-1.24576e-008,50,1e-009,0.000156983,2.0645,0.0117631,2.6867,156.983
0.01506,-1.24576e-008,50,1e-009,0.000156983,2.0228,0.011767,2.68375,156.983
0.01507,-1.24576e-008,50,1e-009,0.000156983,1.98256,0.0117709,2.68083,156.983
0.01508,-1.24576e-008,50,1e-009,0.000156983,1.94386,0.0117748,2.67792,156.983
0.01509,-1.24576e-008,50,1e-009,0.000156983,1.90676,0.0117786,2.67508,156.983
0.0151,-1.24576e-008,50,1e-009,0.000156983,1.87136,0.0117825,2.67227,156.983
0.01511,-1.24576e-008,50,1e-009,0.000156983,1.83774,0.0117862,2.66945,156.983
0.01512,-1.24576e-008,50,1e-009,0.000156983,1.80603,0.01179,2.66672,156.983
0.01513,-1.24577e-008,50,1e-009,0.000156983,1.77636,0.0117937,2.66401,156.983
0.01514,-1.24577e-008,50,1e-009,0.000156983,1.74889,0.0117974,2.66129,156.983
0.01515,-1.24577e-008,50,1e-009,0.000156983,1.7238,0.0118011,2.65862,156.983
0.01516,-1.24577e-008,50,1e-009,0.000156983,1.70131,0.0118047,2.65587,156.983
0.01517,-1.24577e-008,50,1e-009,0.000156983,1.68166,0.0118083,2.65306,156.983
0.01518,-1.24577e-008,50,1e-009,0.000156983,1.66513,0.0118119,2.65024,156.983
0.01519,-1.24577e-008,50,1e-009,0.000156983,1.652,0.0118154,2.64736,156.983
0.0152,-1.24577e-008,50,1e-009,0.000156983,1.64258,0.0118189,2.64443,156.983
0.01521,-1.24577e-008,50,1e-009,0.000156983,1.63717,0.0118224,2.64149,156.983
0.01522,-1.24577e-008,50,1e-009,0.000156983,1.63608,0.0118259,2.63849,156.983
0.01523,-1.24577e-008,50,1e-009,0.000156983,1.63957,0.0118293,2.63546,156.983
0.01524,-1.24577e-008,50,1e-009,0.000156983,1.64791,0.0118326,2.63241,156.983
0.01525,-1.24577e-008,50,1e-009,0.000156983,1.66128,0.011836,2.62931,156.983
0.01526,-1.24578e-008,50,1e-009,0.000156983,1.67985,0.0118392,2.62621,156.983
0.01527,-1.24578e-008,50,1e-009,0.000156983,1.70368,0.0118425,2.62307,156.983
0.01528,-1.24578e-008,50,1e-009,0.000156983,1.73281,0.0118457,2.6199,156.983
0.01529,-1.24578e-008,50,1e-009,0.000156983,1.76716,0.0118489,2.61683,156.983
0.0153,-1.24578e-008,50,1e-009,0.000156983,1.80657,0.011852,2.61386,156.983
0.01531,-1.24578e-008,50,1e-009,0.000156983,1.8508,0.0118551,2.61103,156.983
0.01532,-1.24578e-008,50,1e-009,0.000156983,1.89948,0.0118582,2.60832,156.983
0.01533,-1.24578e-008,50,1e-009,0.000156983,1.95216,0.0118612,2.60571,156.983
0.01534,-1.24578e-008,50,1e-009,0.000156983,2.00828,0.0118642,2.60323,156.983
0.01535,-1.24578e-008,50,1e-009,0.000156983,2.06715,0.0118671,2.60084,156.983
0.01536,-1.24578e-008,50,1e-009,0.000156983,2.128,0.01187,2.59857,156.983
0.01537,-1.24578e-008,50,1e-009,0.000156983,2.18999,0.0118729,2.59641,156.983
0.01538,-1.24578e-008,50,1e-009,0.000156983,2.25219,0.0118758,2.59433,156.983
0.01539,-1.24579e-008,50,1e-009,0.000156983,2.31368,0.0118786,2.59237,156.983
0.0154,-1.24579e-008,50,1e-009,0.000156983,2.37348,0.0118814,2.59049,156.983
0.01541,-1.24579e-008,50,1e-009,0.000156983,2.43065,0.0118842,2.58871,156.983
0.01542,-1.24579e-008,50,1e-009,0.000156983,2.48431,0.0118869,2.58702,156.983
0.01543,-1.24579e-008,50,1e-009,0.000156983,2.53366,0.0118896,2.58529,156.983
0.01544,-1.24579e-008,50,1e-009,0.000156983,2.57802,0.0118923,2.5835,156.983
0.01545,-1.24579e-008,50,1e-009,0.000156983,2.61683,0.011895,2.58165,156.983
0.01546,-1.24579e-008,50,1e-009,0.000156983,2.6497,0.0118976,2.57972,156.983
0.01547,-1.24579e-008,50,1e-009,0.000156983,2.67638,0.0119002,2.57774,156.983
0.01548,-1.24579e-008,50,1e-009,0.000156983,2.69677,0.0119028,2.57571,156.983
0.01549,-1.24579e-008,50,1e-009,0.000156983,2.71088,0.0119053,2.57362,156.983
0.0155,-1.24579e-008,50,1e-009,0.000156983,2.71888,0.0119078,2.57149,156.983
0.01551,-1.24579e-008,50,1e-009,0.000156983,2.721,0.0119103,2.56931,156.983
0.01552,-1.2458e-008,50,1e-009,0.000156983,2.71757,0.0119127,2.56709,156.983
0.01553,-1.2458e-008,50,1e-009,0.000156983,2.70894,0.0119151,2.56484,156.983
0.01554,-1.2458e-008,50,1e-009,0.000156983,2.69554,0.0119174,2.56254,156.983
0.01555,-1.2458e-008,50,1e-009,0.000156983,2.67778,0.0119197,2.56022,156.983
0.01556,-1.2458e-008,50,1e-009,0.000156983,2.65609,0.011922,2.55789,156.983
0.01557,-1.2458e-008,50,1e-009,0.000156983,2.6309,0.0119242,2.55567,156.983
0.01558,-1.2458e-008,50,1e-009,0.000156983,2.60261,0.0119264,2.55362,156.983
0.01559,-1.2458e-008,50,1e-009,0.000156983,2.57163,0.0119285,2.55172,156.983
0.0156,-1.2458e-008,50,1e-009,0.000156983,2.53831,0.0119306,2.54995,156.983
0.01561,-1.2458e-008,50,1e-009,0.000156983,2.50301,0.0119327,2.54833,156.983
0.01562,-1.2458e-008,50,1e-009,0.000156983,2.46603,0.0119347,2.54683,156.983
0.01563,-1.2458e-008,50,1e-009,0.000156983,2.42767,0.0119367,2.54546,156.983
0.01564,-1.2458e-008,50,1e-009,0.000156983,2.3882,0.0119387,2.54421,156.983
0.01565,-1.2458e-008,50,1e-009,0.000156983,2.34785,0.0119406,2.54308,156.983
0.01566,-1.2458e-008,50,1e-009,0.000156983,2.30683,0.0119425,2.54206,156.983
0.01567,-1.24581e-008,50,1e-009,0.000156983,2.26535,0.0119444,2.54115,156.983
0.01568,-1.24581e-008,50,1e-009,0.000156983,2.22356,0.0119463,2.54035,156.983
0.01569,-1.24581e-008,50,1e-009,0.000156983,2.18162,0.0119482,2.53965,156.983
0.0157,-1.24581e-008,50,1e-009,0.000156983,2.13965,0.01195,2.53901,156.983
0.01571,-1.24581e-008,50,1e-009,0.000156983,2.09778,0.0119519,2.53829,156.983
0.01572,-1.24581e-008,50,1e-009,0.000156983,2.05609,0.0119537,2.53745,156.983
0.01573,-1.24581e-008,50,1e-009,0.000156983,2.01469,0.0119555,2.5365,156.983
0.01574,-1.24581e-008,50,1e-009,0.000156983,1.97366,0.0119572,2.53543,156.983
0.01575,-1.24581e-008,50,1e-009,0.000156983,1.93312,0.011959,2.53426,156.983
0.01576,-1.24581e-008,50,1e-009,0.000156983,1.89309,0.0119607,2.533,156.983
0.01577,-1.24581e-008,50,1e-009,0.000156983,1.85363,0.0119624,2.53164,156.983
0.01578,-1.24581e-008,50,1e-009,0.000156983,1.8148,0.011964,2.53021,156.983
0.01579,-1.24581e-008,50,1e-009,0.000156983,1.77663,0.0119656,2.52869,156.983
0.0158,-1.24581e-008,50,1e-009,0.000156983,1.73913,0.0119672,2.52711,156.983
0.01581,-1.24581e-008,50,1e-009,0.000156983,1.70233,0.0119687,2.52548,156.983
0.01582,-1.24582e-008,50,1e-009,0.000156983,1.66624,0.0119701,2.52379,156.983
0.01583,-1.24582e-008,50,1e-009,0.000156983,1.63086,0.0119715,2.52207,156.983
0.01584,-1.24582e-008,50,1e-009,0.000156983,1.59622,0.0119729,2.52036,156.983
0.01585,-1.24582e-008,50,1e-009,0.000156983,1.56229,0.0119742,2.51879,156.983
0.01586,-1.24582e-008,50,1e-009,0.000156983,1.52906,0.0119755,2.51737,156.983
0.01587,-1.24582e-008,50,1e-009,0.000156983,1.49655,0.0119767,2.5161,156.983
0.01588,-1.24582e-008,50,1e-009,0.000156983,1.46474,0.0119778,2.51495,156.983
0.01589,-1.24582e-008,50,1e-009,0.000156983,1.43362,0.0119789,2.51393,156.983
0.0159,-1.24582e-008,50,1e-009,0.000156983,1.40316,0.01198,2.51301,156.983
0.01591,-1.24582e-008,50,1e-009,0.000156983,1.37339,0.0119811,2.5122,156.983
0.01592,-1.24582e-008,50,1e-009,0.000156983,1.34426,0.0119821,2.51149,156.983
0.01593,-1.24582e-008,50,1e-009,0.000156983,1.31577,0.0119831,2.51086,156.983
0.01594,-1.24582e-008,50,1e-009,0.000156983,1.2879,0.011984,2.51032,156.983
0.01595,-1.24582e-008,50,1e-009,0.000156983,1.26066,0.011985,2.50986,156.983
0.01596,-1.24582e-008,50,1e-009,0.000156983,1.234,0.0119859,2.50948,156.983
0.01597,-1.24583e-008,50,1e-009,0.000156983,1.20793,0.0119868,2.50916,156.983
0.01598,-1.24583e-008,50,1e-009,0.000156983,1.18243,0.0119877,2.50888,156.983
0.01599,-1.24583e-008,50,1e-009,0.000156983,1.15748,0.0119886,2.50855,156.983
0.016,-1.24583e-008,50,1e-009,0.000156983,1.13307,0.0119894,2.50819,156.983
