Time,_dummy,_derdummy,EventIndicator_0_,EventIndicator_1_,EventIndicator_2_,EventIndicator_3_,EventIndicator_4_,EventIndicator_5_,EventIndicator_6_,EventIndicator_7_,EventIndicator_8_,EventIndicator_9_,EventIndicator_10_,SineWave1_0Amp,SineWave1_0Bias,SineWave1_0Freq,SineWave1_0Phase,Gain1_0Gain_0_,Gain1_0Gain_1_,Gain_0Gain,SineWave2_0Amp,SineWave2_0Bias,SineWave2_0Freq,SineWave2_0Phase,DeadZone_0Start,DeadZone_0End,SineWave5_0Amp,SineWave5_0Bias,SineWave5_0Freq,SineWave5_0Phase,SineWave3_0Amp,SineWave3_0Bias,SineWave3_0Freq,SineWave3_0Phase,SineWave4_0Amp,SineWave4_0Bias,SineWave4_0Freq,SineWave4_0Phase,Step_0Time,Step_0Y0,Step_0YFinal,HitCrossing_0Offset,SineWave6_0Amp,SineWave6_0Bias,SineWave6_0Freq,SineWave6_0Phase,Quantizer_0Interval,SineWave7_0Amp,SineWave7_0Bias,SineWave7_0Freq,SineWave7_0Phase,Relay_0OnVal,Relay_0OffVal,Relay_0YOn,Relay_0YOff,SineWave10_0Amp,SineWave10_0Bias,SineWave10_0Freq,SineWave10_0Phase,Saturation_0UpperSat,Saturation_0LowerSat,Step2_0Time,Step2_0Y0,Step2_0YFinal,SineWave11_0Amp,SineWave11_0Bias,SineWave11_0Freq,SineWave11_0Phase,Step3_0Time,Step3_0Y0,Step3_0YFinal,Constant_0Value,SineWave12_0Amp,SineWave12_0Bias,SineWave12_0Freq,SineWave12_0Phase,FixPtSwitch_0Threshold,Out1_1_,Out1_2_,Out2,Out3,Out4,Out5,Out6,Out7,Out8,Out9,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_NumberOfContinuousStates,fmi_NumberOfEventIndicators
5.82,1,0,-0.8936,-0.3936,-1.3936,4.82,0,-2.2872,-2.2872,-1.2872,0.82,-2.44331,0.82,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.8936,-3.8936,-0.3936,-0.518521,1,-2,-12,-0.5,-0.3,-2.14331,0,1,0,12
5.84,1,0,-0.857638,-0.357638,-1.35764,4.84,0,-2.21528,-2.21528,-1.21528,0.84,-2.22701,0.84,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.85764,-3.85764,-0.357638,-0.520411,1,-1.5,-12,-0.5,-0.3,-1.92701,0,1,0,12
5.86,1,0,-0.821334,-0.321334,-1.32133,4.86,0,-2.14267,-2.14267,-1.14267,0.86,-2.00312,0.86,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.82133,-3.82133,-0.321334,-0.523288,1,-1.5,-12,-0.5,-0.3,-1.70312,0,1,0,12
5.88,1,0,-0.7847,-0.2847,-1.2847,4.88,0,-2.0694,-2.0694,-1.0694,0.88,-1.7725,0.88,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.7847,-3.7847,-0.2847,-0.527013,1,-1.5,-12,-0.5,-0.3,-1.4725,0,1,0,12
5.9,1,0,-0.747753,-0.247753,-1.24775,4.9,0,-1.99551,-1.99551,-0.995507,0.9,-1.53607,0.9,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.74775,-3.74775,-0.247753,-0.531441,1,-1.5,-12,-0.5,-0.3,-1.23607,0,1,0,12
5.92,1,0,-0.710507,-0.210507,-1.21051,4.92,0,-1.92101,-1.92101,-0.921014,0.92,-1.29476,0.92,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.71051,-3.71051,-0.210507,-0.536424,1,-1.5,-12,-0.5,-0.3,-0.99476,0,1,0,12
5.94,1,0,-0.672977,-0.172977,-1.17298,4.94,0,-1.84595,-1.84595,-0.845953,0.94,-1.04953,0.94,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.67298,-3.67298,-0.172977,-0.54181,1,-1.5,-12,-0.5,-0.3,-0.749525,0,1,0,12
5.96,1,0,-0.635177,-0.135177,-1.13518,4.96,0,-1.77035,-1.77035,-0.770354,0.96,-0.801333,0.96,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.63518,-3.63518,-0.135177,-0.547444,1,-1.5,-12,-0.5,-0.3,-0.501333,0,1,0,12
5.9761,1,0,-0.604555,-0.104555,-1.10455,4.9761,0,-1.70911,-1.70911,-0.70911,0.976104,-0.6,0.976104,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.60455,-3.60455,-0.104555,-0.552055,1,-1,-12,-0.5,-0.3,-0.3,0,1,0,12
5.9761,1,0,-0.604555,-0.104555,-1.10455,4.9761,0,-1.70911,-1.70911,-0.70911,0.976104,-0.6,0.976104,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.60455,-3.60455,-0.104555,-0.552055,1,-1,-12,-0.5,-0.3,-0.3,0,1,0,12
5.98,1,0,-0.597124,-0.0971235,-1.09712,4.98,0,-1.69425,-1.69425,-0.694247,0.98,-0.551162,0.98,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.59712,-3.59712,-0.0971235,-0.55317,1,-1,-12,-0.5,-0.251162,-0.251162,0,1,0,12
6,1,0,-0.558831,-0.058831,-1.05883,5,0,-1.61766,-1.61766,-0.617662,1,-0.3,1,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.55883,-3.55883,-0.058831,-0.558831,1,-1,-12,-0.5,-2.93915e-015,-2.93915e-015,0,1,0,12
6.02,1,0,-0.520315,-0.020315,-1.02031,5.02,0,-1.54063,-1.54063,-0.54063,1.02,-0.0488379,1.02,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.52031,-3.52031,-0.020315,-0.564268,1,-1,-12,-0.5,0.251162,0.251162,0,1,0,12
6.0239,1,0,-0.512788,-0.012788,-1.01279,5.0239,0,-1.52558,-1.52558,-0.525576,1.0239,3.29464e-012,1.0239,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.51279,-3.51279,0,-0.565288,1,-1,-12,-0.5,0.3,0.3,0,1,0,12
6.0239,1,0,-0.512788,-0.012788,-1.01279,5.0239,0,-1.52558,-1.52558,-0.525576,1.0239,3.29464e-012,1.0239,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.51279,-3.51279,-0.012788,-0.565288,1,-1,-12,-0.5,0.3,0.3,0,1,0,12
6.03051,1,0,-0.5,4.78928e-012,-1,5.03051,0,-1.5,-1.5,-0.5,1.03051,0.0827513,1.03051,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.5,-3.5,0,-0.566981,1,-1,-12,-0.5,0.3,0.382751,0,1,0,12
6.03051,1,0,-0.5,4.78928e-012,-1,5.03051,0,-1.5,-1.5,-0.5,1.03051,0.0827513,1.03051,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.5,-3.5,0,-0.566981,1,-1,-12,-0.5,0.3,0.382751,0,1,0,12
6.04,1,0,-0.481591,0.0184091,-0.981591,5.04,0,-1.46318,-1.46318,-0.463182,1.04,0.201333,1.04,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.48159,-3.48159,0,-0.569324,1,-1,-12,-0.5,0.3,0.501333,0,1,0,12
6.06,1,0,-0.442674,0.0573259,-0.942674,5.06,0,-1.38535,-1.38535,-0.385348,1.06,0.449525,1.06,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.44267,-3.44267,0,-0.573841,1,-1,-12,-0.5,0.3,0.749525,0,1,0,12
6.08,1,0,-0.40358,0.0964197,-0.90358,5.08,0,-1.30716,-1.30716,-0.307161,1.08,0.69476,1.08,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.40358,-3.40358,0,-0.577663,1,-1,-12,-0.5,0.3,0.99476,0,1,0,12
6.1,1,0,-0.364325,0.135675,-0.864325,5.1,0,-1.22865,-1.22865,-0.22865,1.1,0.936068,1.1,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.36433,-3.36433,0,-0.580637,1,-0.5,-12,-0.5,0.3,1.23607,0,1,0,12
6.12,1,0,-0.324924,0.175076,-0.824924,5.12,0,-1.14985,-1.14985,-0.149848,1.12,1.1725,1.12,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.32492,-3.32492,0,-0.582611,1,-0.5,-12,-0.5,0.3,1.4725,0,1,0,12
6.14,1,0,-0.285393,0.214607,-0.785393,5.14,0,-1.07079,-1.07079,-0.0707862,1.14,1.40312,1.14,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.28539,-3.28539,0,-0.583439,1,-0.5,-12,-0.5,0.3,1.70312,0,1,0,12
6.15786,1,0,-0.25,0.25,-0.75,5.15786,0,-1,-1,1.01045e-011,1.15786,1.60338,1.15786,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.25,-3.25,0,-0.583091,1,-0.5,-12,-0.5,0.3,1.90338,0,1,0,12
6.15786,1,0,-0.25,0.25,-0.75,5.15786,0,-1,-1,1.01045e-011,1.15786,1.60338,1.15786,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.25,-3.25,0,-0.583091,1,-0.5,-12,-0.5,0.3,1.90338,0,1,0,12
6.16,1,0,-0.245748,0.254252,-0.745748,5.16,0,-0.991496,-0.991496,0.00850402,1.16,1.62701,1.16,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.24575,-3.24575,0,-0.582976,1,-0.5,-12,-0.491496,0.3,1.92701,0,1,0,12
6.18,1,0,-0.206005,0.293995,-0.706005,5.18,0,-0.912009,-0.912009,0.0879908,1.18,1.84331,1.18,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.206,-3.206,0,-0.581083,1,-0.5,-12,-0.412009,0.3,2.14331,0,1,0,12
6.2,1,0,-0.166179,0.333821,-0.666179,5.2,0,-0.832358,-0.832358,0.167642,1.2,2.05114,1.2,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.16618,-3.16618,0,-0.577628,1,-0.5,-12,-0.332358,0.3,2.35114,0,1,0,12
6.22,1,0,-0.126287,0.373713,-0.626287,5.22,0,-0.752573,-0.752573,0.247427,1.22,2.2497,1.22,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.12629,-3.12629,0,-0.572483,1,-0.5,-12,-0.252573,0.3,2.5497,0,1,0,12
6.24,1,0,-0.0863438,0.413656,-0.586344,5.24,0,-0.672688,-0.672688,0.327312,1.24,2.43819,1.24,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.08634,-3.08634,0,-0.565527,1,-0,-12,-0.172688,0.3,2.73819,0,1,0,12
6.26,1,0,-0.0463665,0.453634,-0.546366,5.26,0,-0.592733,-0.592733,0.407267,1.26,2.61587,1.26,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.04637,-3.04637,0,-0.556644,1,-0,-12,-0.0927329,0.3,2.91587,0,1,0,12
6.28,1,0,-0.0063706,0.493629,-0.506371,5.28,0,-0.512741,-0.512741,0.487259,1.28,2.78205,1.28,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.00637,-3.00637,0,-0.54573,1,-0,-12,-0.0127412,0.3,0,0,1,0,12
6.28319,1,0,2.81681e-012,0.5,-0.5,5.28319,0,-0.5,-0.5,0.5,1.28319,2.80741,1.28319,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,1,3,0,2.39429e-012,1,0,-12,5.63362e-012,0.3,0,0,1,0,12
6.28319,1,0,2.81681e-012,0.5,-0.5,5.28319,0,-0.5,-0.5,0.5,1.28319,2.80741,1.28319,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,1,3,0,2.39429e-012,1,0,-12,5.63362e-012,0.3,0,0,1,0,12
6.3,1,0,0.0336278,0.533628,-0.466372,5.3,0,-0.432744,-0.432744,0.567256,1.3,2.93607,1.3,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,1.03363,3.03363,0,0.0285836,1,0,-12,0.0672556,0.3,0,0,1,0,12
6.32,1,0,0.0736128,0.573613,-0.426387,5.32,0,-0.352775,-0.352775,0.647225,1.32,3.07731,1.32,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,1.07361,3.07361,0,0.0625708,1,0,-12,0.147226,0.3,0,0,1,0,12
6.34,1,0,0.113568,0.613568,-0.386432,5.34,0,-0.272863,-0.272863,0.727137,1.34,3.20523,1.34,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,1.11357,3.11357,0,0.096533,1,0,-12,0.227137,0.3,0,0,1,0,12
6.36,1,0,0.153478,0.653478,-0.346522,5.36,0,-0.193043,-0.193043,0.806957,1.36,3.31931,1.36,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,1.15348,3.15348,0,0.130457,1,0.5,-12,0.306957,0.3,0,0,1,0,12
6.38,1,0,0.193327,0.693327,-0.306673,5.38,0,-0.113346,-0.113346,0.886654,1.38,3.41911,1.38,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,1.19333,3.19333,0,0.164328,1,0.5,-12,0.386654,0.3,0,0,1,0,12
6.4,1,0,0.233098,0.733098,-0.266902,5.4,0,-0.0338032,-0.0338032,0.966197,1.4,3.50423,1.4,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,1.2331,3.2331,0,0.198134,1,0.5,-12,0.466197,0.3,0,0,1,0,12
6.4,1,0,0.233098,0.733098,-0.266902,5.4,0,0.966197,-0.0338032,0.966197,1.4,3.50423,1.4,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,1.2331,3.2331,0,0.198134,1,0.5,12,0.5,0.3,0,0,1,0,12
6.4,1,0,0.233098,0.733098,-0.266902,5.4,0,0.966197,-0.0338032,0.966197,1.4,3.50423,1.4,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,1.2331,3.2331,0,0.198134,1,0.5,12,0.466197,0.3,0,0,1,0,12
6.40851,1,0,0.25,0.75,-0.25,5.40851,0,1,4.9869e-012,1,1.40851,3.53592,1.40851,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,1.25,3.25,0,0.2125,1,0.5,12,0.5,0.3,0,0,1,0,12
6.40851,1,0,0.25,0.75,-0.25,5.40851,0,1,4.9869e-012,1,1.40851,3.53592,1.40851,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,1.25,3.25,0,0.2125,1,0.5,12,0.5,0.3,0,0,1,0,12
6.42,1,0,0.272777,0.772777,-0.227223,5.42,0,1.04555,0.0455531,1.04555,1.42,3.57433,1.42,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,1.27278,3.27278,0,0.23186,1,0.5,12,0.5,0.3,0,0,1,0,12
6.44,1,0,0.312346,0.812346,-0.187654,5.44,0,1.12469,0.124691,1.12469,1.44,3.62915,1.44,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,1.31235,3.31235,0,0.265494,1,0.5,12,0.5,0.3,0,0,1,0,12
