"time","addr","datao","oeb","sync","vpab","we_n"
9.172,3343,83,1,0,1,1
9.173,3343,83,1,0,1,1
9.173,3343,83,1,0,1,1
9.174,321,13,1,0,1,0
9.174,321,13,1,0,1,0
9.175,321,13,0,0,1,0
9.175,321,13,0,0,1,0
9.176,321,13,0,0,1,0
9.176,321,13,0,0,1,0
9.177,321,13,0,0,1,0
9.177,321,13,0,0,1,0
9.178,320,15,0,0,1,0
9.178,320,15,0,0,1,0
9.179,320,15,0,0,1,0
9.179,320,15,0,0,1,0
9.18,319,109,0,0,1,0
9.18,319,109,0,0,1,0
9.181,319,109,0,0,1,0
9.181,319,109,0,0,1,0
9.182,65530,83,0,0,0,1
9.182,65530,83,0,0,0,1
9.183,65530,83,1,0,0,1
9.183,65530,83,1,0,0,1
9.184,65530,83,1,0,0,1
9.184,65530,83,1,0,0,1
9.185,65530,83,1,0,0,1
9.185,65530,83,1,0,0,1
9.186,65530,83,1,0,0,1
9.186,65530,83,1,0,0,1
9.187,65531,83,1,0,0,1
9.187,65531,83,1,0,0,1
9.188,65531,83,1,0,0,1
9.188,65531,83,1,0,0,1
9.189,8418,83,1,1,1,1
9.189,8418,83,1,1,1,1
9.19,8418,83,1,0,1,1
9.19,8418,83,1,0,1,1
9.191,8418,83,1,0,1,1
9.191,8418,83,1,0,1,1
9.192,318,32,1,0,1,0
9.192,318,32,1,0,1,0
9.193,317,226,0,0,1,0
9.193,317,226,0,0,1,0
9.194,317,226,0,0,1,0
9.194,317,226,0,0,1,0
9.195,316,109,0,0,1,0
9.195,316,109,0,0,1,0
9.196,65530,83,0,0,0,1
9.196,65530,83,0,0,0,1
9.197,65531,83,1,0,0,1
9.197,65531,83,1,0,0,1
9.198,35961,83,1,1,1,1
9.198,35961,83,1,1,1,1
9.199,35961,83,1,1,1,1
9.199,35961,83,1,1,1,1
9.2,35961,83,1,0,1,1
9.2,35961,83,1,0,1,1
9.201,35961,83,1,0,1,1
9.201,35961,83,1,0,1,1
9.202,35961,83,1,0,1,1
9.202,35961,83,1,0,1,1
9.203,315,140,1,0,1,0
9.203,315,140,1,0,1,0
9.204,314,121,0,0,1,0
9.204,314,121,0,0,1,0
9.205,313,109,0,0,1,0
9.205,313,109,0,0,1,0
9.206,313,109,0,0,1,0
9.206,313,109,0,0,1,0
9.207,65530,83,0,0,0,1
9.207,65530,83,0,0,0,1
9.208,65531,83,1,0,0,1
9.208,65531,83,1,0,0,1
9.209,65531,83,1,0,0,1
9.209,65531,83,1,0,0,1
9.21,65531,83,1,0,0,1
9.21,65531,83,1,0,0,1
9.211,22843,83,1,1,1,1
9.211,22843,83,1,1,1,1
9.212,22843,83,1,1,1,1
9.212,22843,83,1,1,1,1
9.213,22843,83,1,0,1,1
9.213,22843,83,1,0,1,1
9.214,22843,83,1,0,1,1
9.214,22843,83,1,0,1,1
9.215,312,89,1,0,1,0
9.215,312,89,1,0,1,0
9.216,311,59,0,0,1,0
9.216,311,59,0,0,1,0
9.217,311,59,0,0,1,0
9.217,311,59,0,0,1,0
9.218,310,109,0,0,1,0
9.218,310,109,0,0,1,0
9.219,310,109,0,0,1,0
9.219,310,109,0,0,1,0
9.22,310,109,0,0,1,0
9.22,310,109,0,0,1,0
9.221,310,109,0,0,1,0
9.221,310,109,0,0,1,0
9.222,310,109,0,0,1,0
9.222,310,109,0,0,1,0
9.223,310,109,0,0,1,0
9.223,310,109,0,0,1,0
9.224,310,109,0,0,1,0
9.224,310,109,0,0,1,0
9.225,310,109,0,0,1,0
9.225,310,109,0,0,1,0
9.226,310,109,0,0,1,0
9.226,310,109,0,0,1,0
9.227,310,109,0,0,1,0
9.227,310,109,0,0,1,0
9.228,65530,83,0,0,0,1
9.228,65530,83,0,0,0,1
9.229,65530,83,1,0,0,1
9.229,65530,83,1,0,0,1
9.23,65531,83,1,0,0,1
9.23,65531,83,1,0,0,1
9.231,50271,83,1,1,1,1
9.231,50271,83,1,1,1,1
9.232,50272,83,1,0,1,1
9.232,50272,83,1,0,1,1
9.233,50272,83,1,0,1,1
9.233,50272,83,1,0,1,1
9.234,50272,83,1,0,1,1
9.234,50272,83,1,0,1,1
9.235,50272,83,1,0,1,1
9.235,50272,83,1,0,1,1
9.236,50272,83,1,0,1,1
9.236,50272,83,1,0,1,1
9.237,50272,83,1,0,1,1
9.237,50272,83,1,0,1,1
9.238,50272,83,1,0,1,1
9.238,50272,83,1,0,1,1
9.239,50272,83,1,0,1,1
9.239,50272,83,1,0,1,1
9.24,50272,83,1,0,1,1
9.24,50272,83,1,0,1,1
9.241,50272,83,1,0,1,1
9.241,50272,83,1,0,1,1
9.242,50272,83,1,0,1,1
9.242,50272,83,1,0,1,1
9.243,50272,83,1,0,1,1
9.243,50272,83,1,0,1,1
9.244,50272,83,1,0,1,1
9.244,50272,83,1,0,1,1
9.245,50272,83,1,0,1,1
9.245,50272,83,1,0,1,1
9.246,50272,83,1,0,1,1
9.246,50272,83,1,0,1,1
9.247,50272,83,1,0,1,1
9.247,50272,83,1,0,1,1
9.248,50272,83,1,0,1,1
9.248,50272,83,1,0,1,1
9.249,50272,83,1,0,1,1
9.249,50272,83,1,0,1,1
9.25,50272,83,1,1,1,1
9.25,50272,83,1,1,1,1
9.251,50272,83,1,1,1,1
9.251,50272,83,1,1,1,1
9.252,50272,83,1,1,1,1
9.252,50272,83,1,1,1,1
9.253,50272,83,1,0,1,1
9.253,50272,83,1,0,1,1
9.254,309,196,1,0,1,0
9.254,309,196,1,0,1,0
9.255,308,96,0,0,1,0
9.255,308,96,0,0,1,0
9.256,307,109,0,0,1,0
9.256,307,109,0,0,1,0
9.257,307,109,0,0,1,0
9.257,307,109,0,0,1,0
9.258,65530,83,0,0,0,1
9.258,65530,83,0,0,0,1
9.259,65530,83,1,0,0,1
9.259,65530,83,1,0,0,1
9.26,65531,83,1,0,0,1
9.26,65531,83,1,0,0,1
9.261,22111,83,1,1,1,1
9.261,22111,83,1,1,1,1
9.262,22111,83,1,0,1,1
9.262,22111,83,1,0,1,1
9.263,22111,83,1,0,1,1
9.263,22111,83,1,0,1,1
9.264,306,86,1,0,1,0
9.264,306,86,1,0,1,0
9.265,306,86,0,0,1,0
9.265,306,86,0,0,1,0
9.266,305,95,0,0,1,0
9.266,305,95,0,0,1,0
9.267,305,95,0,0,1,0
9.267,305,95,0,0,1,0
9.268,305,95,0,0,1,0
9.268,305,95,0,0,1,0
9.269,305,95,0,0,1,0
9.269,305,95,0,0,1,0
9.27,304,109,0,0,1,0
9.27,304,109,0,0,1,0
9.271,304,109,0,0,1,0
9.271,304,109,0,0,1,0
9.272,304,109,0,0,1,0
9.272,304,109,0,0,1,0
9.273,65530,83,0,0,0,1
9.273,65530,83,0,0,0,1
9.274,65530,83,1,0,0,1
9.274,65530,83,1,0,0,1
9.275,65531,83,1,0,0,1
9.275,65531,83,1,0,0,1
9.276,44038,83,1,1,1,1
9.276,44038,83,1,1,1,1
9.277,44039,40,1,0,1,1
9.277,44039,40,1,0,1,1
9.278,44039,40,1,0,1,1
9.278,44039,40,1,0,1,1
9.279,44039,40,1,0,1,1
9.279,44039,40,1,0,1,1
9.28,44039,41,1,1,1,1
9.28,44039,41,1,1,1,1
9.281,44039,40,1,0,1,1
9.281,44039,40,1,0,1,1
9.282,44039,40,1,0,1,1
9.282,44039,40,1,0,1,1
9.283,44039,40,1,0,1,1
9.283,44039,40,1,0,1,1
9.284,303,172,1,0,1,0
9.284,303,172,1,0,1,0
9.285,302,7,0,0,1,0
9.285,302,7,0,0,1,0
9.286,301,109,0,0,1,0
9.286,301,109,0,0,1,0
9.287,301,109,0,0,1,0
9.287,301,109,0,0,1,0
9.288,65530,40,0,0,0,1
9.288,65530,40,0,0,0,1
9.289,65531,40,1,0,0,1
9.289,65531,40,1,0,0,1
9.29,39653,40,1,1,1,1
9.29,39653,40,1,1,1,1
9.291,39653,40,1,1,1,1
9.291,39653,40,1,1,1,1
9.292,39654,121,1,0,1,1
9.292,39654,121,1,0,1,1
9.293,39654,121,1,0,1,1
9.293,39654,121,1,0,1,1
9.294,39655,229,1,0,1,1
9.294,39655,229,1,0,1,1
9.295,24293,41,1,0,1,1
9.295,24293,41,1,0,1,1
9.296,39656,104,1,1,1,1
9.296,39656,104,1,1,1,1
9.297,39656,41,1,0,1,1
9.297,39656,41,1,0,1,1
9.298,300,154,1,0,1,0
9.298,300,154,1,0,1,0
9.299,299,232,0,0,1,0
9.299,299,232,0,0,1,0
9.3,299,232,0,0,1,0
9.3,299,232,0,0,1,0
9.301,298,108,0,0,1,0
9.301,298,108,0,0,1,0
9.302,298,108,0,0,1,0
9.302,298,108,0,0,1,0
9.303,65530,41,0,0,0,1
9.303,65530,41,0,0,0,1
9.304,65531,41,1,0,0,1
9.304,65531,41,1,0,0,1
9.305,65531,41,1,0,0,1
9.305,65531,41,1,0,0,1
9.306,61413,41,1,1,1,1
9.306,61413,41,1,1,1,1
9.307,61413,41,1,1,1,1
9.307,61413,41,1,1,1,1
9.308,61413,41,1,0,1,1
9.308,61413,41,1,0,1,1
9.309,61413,41,1,0,1,1
9.309,61413,41,1,0,1,1
9.31,297,239,1,0,1,0
9.31,297,239,1,0,1,0
9.311,297,239,0,0,1,0
9.311,297,239,0,0,1,0
9.312,297,239,0,0,1,0
9.312,297,239,0,0,1,0
9.313,297,239,0,0,1,0
9.313,297,239,0,0,1,0
9.314,296,229,0,0,1,0
9.314,296,229,0,0,1,0
9.315,295,108,0,0,1,0
9.315,295,108,0,0,1,0
9.316,65530,41,0,0,0,1
9.316,65530,41,0,0,0,1
9.317,65530,41,1,0,0,1
9.317,65530,41,1,0,0,1
9.318,65531,41,1,0,0,1
9.318,65531,41,1,0,0,1
9.319,47397,41,1,1,1,1
9.319,47397,41,1,1,1,1
9.32,47397,41,1,1,1,1
9.32,47397,41,1,1,1,1
9.321,47397,41,1,1,1,1
9.321,47397,41,1,1,1,1
9.322,47397,41,1,1,1,1
9.322,47397,41,1,1,1,1
9.323,47397,41,1,1,1,1
9.323,47397,41,1,1,1,1
9.324,47397,41,1,0,1,1
9.324,47397,41,1,0,1,1
9.325,294,185,1,0,1,0
9.325,294,185,1,0,1,0
9.326,294,185,0,0,1,0
9.326,294,185,0,0,1,0
9.327,293,37,0,0,1,0
9.327,293,37,0,0,1,0
9.328,292,108,0,0,1,0
9.328,292,108,0,0,1,0
9.329,292,108,0,0,1,0
9.329,292,108,0,0,1,0
9.33,65530,41,0,0,0,1
9.33,65530,41,0,0,0,1
9.331,65531,41,1,0,0,1
9.331,65531,41,1,0,0,1
9.332,65531,41,1,0,0,1
9.332,65531,41,1,0,0,1
9.333,65531,41,1,0,0,1
9.333,65531,41,1,0,0,1
9.334,29664,41,1,1,1,1
9.334,29664,41,1,1,1,1
9.335,29664,41,1,1,1,1
9.335,29664,41,1,1,1,1
9.336,29665,41,1,0,1,1
9.336,29665,41,1,0,1,1
9.337,29665,41,1,0,1,1
9.337,29665,41,1,0,1,1
9.338,29665,41,1,0,1,1
9.338,29665,41,1,0,1,1
9.339,29665,41,1,0,1,1
9.339,29665,41,1,0,1,1
9.34,29665,41,1,0,1,1
9.34,29665,41,1,0,1,1
9.341,29665,41,1,0,1,1
9.341,29665,41,1,0,1,1
9.342,29665,41,1,0,1,1
9.342,29665,41,1,0,1,1
9.343,29665,41,1,0,1,1
9.343,29665,41,1,0,1,1
9.344,29665,41,1,0,1,1
9.344,29665,41,1,0,1,1
9.345,29665,41,1,0,1,1
9.345,29665,41,1,0,1,1
9.346,29665,41,1,1,1,1
9.346,29665,41,1,1,1,1
9.347,29665,41,1,0,1,1
9.347,29665,41,1,0,1,1
9.348,291,115,1,0,1,0
9.348,291,115,1,0,1,0
9.349,291,115,0,0,1,0
9.349,291,115,0,0,1,0
9.35,291,115,0,0,1,0
9.35,291,115,0,0,1,0
9.351,290,225,0,0,1,0
9.351,290,225,0,0,1,0
9.352,289,108,0,0,1,0
9.352,289,108,0,0,1,0
9.353,289,108,0,0,1,0
9.353,289,108,0,0,1,0
9.354,289,108,0,0,1,0
9.354,289,108,0,0,1,0
9.355,289,108,0,0,1,0
9.355,289,108,0,0,1,0
9.356,65530,41,0,0,0,1
9.356,65530,41,0,0,0,1
9.357,65530,41,1,0,0,1
9.357,65530,41,1,0,0,1
9.358,65531,41,1,0,0,1
9.358,65531,41,1,0,0,1
9.359,65531,41,1,0,0,1
9.359,65531,41,1,0,0,1
9.36,65531,41,1,0,0,1
9.36,65531,41,1,0,0,1
9.361,65531,41,1,0,0,1
9.361,65531,41,1,0,0,1
9.362,29055,41,1,1,1,1
9.362,29055,41,1,1,1,1
9.363,29055,41,1,1,1,1
9.363,29055,41,1,1,1,1
9.364,29055,41,1,0,1,1
9.364,29055,41,1,0,1,1
9.365,29055,41,1,0,1,1
9.365,29055,41,1,0,1,1
9.366,29055,41,1,0,1,1
9.366,29055,41,1,0,1,1
9.367,29055,41,1,0,1,1
9.367,29055,41,1,0,1,1
9.368,29055,41,1,0,1,1
9.368,29055,41,1,0,1,1
9.369,29055,41,1,0,1,1
9.369,29055,41,1,0,1,1
9.37,29055,41,1,0,1,1
9.37,29055,41,1,0,1,1
9.371,288,113,1,0,1,0
9.371,288,113,1,0,1,0
9.372,288,113,0,0,1,0
9.372,288,113,0,0,1,0
9.373,287,127,0,0,1,0
9.373,287,127,0,0,1,0
9.374,287,127,0,0,1,0
9.374,287,127,0,0,1,0
9.375,287,127,0,0,1,0
9.375,287,127,0,0,1,0
9.376,287,127,0,0,1,0
9.376,287,127,0,0,1,0
9.377,287,127,0,0,1,0
9.377,287,127,0,0,1,0
9.378,287,127,0,0,1,0
9.378,287,127,0,0,1,0
9.379,287,127,0,0,1,0
9.379,287,127,0,0,1,0
9.38,286,108,0,0,1,0
9.38,286,108,0,0,1,0
9.381,65530,41,0,0,0,1
9.381,65530,41,0,0,0,1
9.382,65530,41,1,0,0,1
9.382,65530,41,1,0,0,1
9.383,65531,41,1,0,0,1
9.383,65531,41,1,0,0,1
9.384,65531,41,1,0,0,1
9.384,65531,41,1,0,0,1
9.385,33313,41,1,1,1,1
9.385,33313,41,1,1,1,1
9.386,33313,41,1,1,1,1
9.386,33313,41,1,1,1,1
9.387,33313,41,1,1,1,1
9.387,33313,41,1,1,1,1
9.388,33313,41,1,1,1,1
9.388,33313,41,1,1,1,1
9.389,33313,41,1,0,1,1
9.389,33313,41,1,0,1,1
9.39,33313,41,1,0,1,1
9.39,33313,41,1,0,1,1
9.391,285,130,1,0,1,0
9.391,285,130,1,0,1,0
9.392,285,130,0,0,1,0
9.392,285,130,0,0,1,0
9.393,285,130,0,0,1,0
9.393,285,130,0,0,1,0
9.394,284,33,0,0,1,0
9.394,284,33,0,0,1,0
9.395,283,108,0,0,1,0
9.395,283,108,0,0,1,0
9.396,65530,41,0,0,0,1
9.396,65530,41,0,0,0,1
9.397,65530,41,1,0,0,1
9.397,65530,41,1,0,0,1
9.398,65531,41,1,0,0,1
9.398,65531,41,1,0,0,1
9.399,65531,41,1,0,0,1
9.399,65531,41,1,0,0,1
9.4,49264,41,1,1,1,1
9.4,49264,41,1,1,1,1
9.401,49265,41,1,0,1,1
9.401,49265,41,1,0,1,1
9.402,49266,88,1,0,1,1
9.402,49266,88,1,0,1,1
9.403,36184,0,1,0,1,0
9.403,36184,0,1,0,1,0
9.404,49267,0,0,1,1,1
9.404,49267,0,0,1,1,1
9.405,49267,0,1,0,1,1
9.405,49267,0,1,0,1,1
9.406,49267,0,1,0,1,1
9.406,49267,0,1,0,1,1
9.407,282,192,1,0,1,0
9.407,282,192,1,0,1,0
9.408,281,115,0,0,1,0
9.408,281,115,0,0,1,0
9.409,281,115,0,0,1,0
9.409,281,115,0,0,1,0
9.41,281,115,0,0,1,0
9.41,281,115,0,0,1,0
9.411,280,108,0,0,1,0
9.411,280,108,0,0,1,0
9.412,65530,0,0,0,0,1
9.412,65530,0,0,0,0,1
9.413,65531,0,1,0,0,1
9.413,65531,0,1,0,0,1
9.414,65531,0,1,0,0,1
9.414,65531,0,1,0,0,1
9.415,65531,0,1,0,0,1
9.415,65531,0,1,0,0,1
9.416,45792,0,1,1,1,1
9.416,45792,0,1,1,1,1
9.417,45792,0,1,0,1,1
9.417,45792,0,1,0,1,1
9.418,279,178,1,0,1,0
9.418,279,178,1,0,1,0
9.419,278,224,0,0,1,0
9.419,278,224,0,0,1,0
9.42,277,108,0,0,1,0
9.42,277,108,0,0,1,0
9.421,277,108,0,0,1,0
9.421,277,108,0,0,1,0
9.422,65530,0,0,0,0,1
9.422,65530,0,0,0,0,1
9.423,65530,0,1,0,0,1
9.423,65530,0,1,0,0,1
9.424,65531,0,1,0,0,1
9.424,65531,0,1,0,0,1
9.425,47640,0,1,1,1,1
9.425,47640,0,1,1,1,1
9.426,47641,121,1,0,1,1
9.426,47641,121,1,0,1,1
9.427,47642,161,1,0,1,1
9.427,47642,161,1,0,1,1
9.428,47642,161,1,0,1,1
9.428,47642,161,1,0,1,1
9.429,2977,104,1,0,1,1
9.429,2977,104,1,0,1,1
9.43,47643,160,1,1,1,1
9.43,47643,160,1,1,1,1
9.431,47643,160,1,1,1,1
9.431,47643,160,1,1,1,1
9.432,47643,160,1,1,1,1
9.432,47643,160,1,1,1,1
9.433,47643,104,1,0,1,1
9.433,47643,104,1,0,1,1
9.434,47643,104,1,0,1,1
9.434,47643,104,1,0,1,1
9.435,47643,104,1,0,1,1
9.435,47643,104,1,0,1,1
9.436,276,186,1,0,1,0
9.436,276,186,1,0,1,0
9.437,276,186,0,0,1,0
9.437,276,186,0,0,1,0
9.438,275,27,0,0,1,0
9.438,275,27,0,0,1,0
9.439,275,27,0,0,1,0
9.439,275,27,0,0,1,0
9.44,274,236,0,0,1,0
9.44,274,236,0,0,1,0
9.441,274,236,0,0,1,0
9.441,274,236,0,0,1,0
9.442,274,236,0,0,1,0
9.442,274,236,0,0,1,0
9.443,65530,104,0,0,0,1
9.443,65530,104,0,0,0,1
9.444,65530,104,1,0,0,1
9.444,65530,104,1,0,0,1
9.445,65530,104,1,0,0,1
9.445,65530,104,1,0,0,1
9.446,65530,104,1,0,0,1
9.446,65530,104,1,0,0,1
9.447,65531,104,1,0,0,1
9.447,65531,104,1,0,0,1
9.448,65531,104,1,0,0,1
9.448,65531,104,1,0,0,1
9.449,65531,104,1,0,0,1
9.449,65531,104,1,0,0,1
9.45,65531,104,1,0,0,1
9.45,65531,104,1,0,0,1
9.451,64893,104,1,1,1,1
9.451,64893,104,1,1,1,1
9.452,64894,104,1,0,1,1
9.452,64894,104,1,0,1,1
9.453,64894,104,1,0,1,1
9.453,64894,104,1,0,1,1
9.454,64894,104,1,0,1,1
9.454,64894,104,1,0,1,1
9.455,64894,104,1,0,1,1
9.455,64894,104,1,0,1,1
9.456,64894,104,1,0,1,1
9.456,64894,104,1,0,1,1
9.457,64894,104,1,0,1,1
9.457,64894,104,1,0,1,1
9.458,64894,104,1,0,1,1
9.458,64894,104,1,0,1,1
9.459,64894,104,1,0,1,1
9.459,64894,104,1,0,1,1
9.46,64894,104,1,0,1,1
9.46,64894,104,1,0,1,1
9.461,64894,104,1,0,1,1
9.461,64894,104,1,0,1,1
9.462,64894,104,1,0,1,1
9.462,64894,104,1,0,1,1
9.463,64894,104,1,0,1,1
9.463,64894,104,1,0,1,1
9.464,64894,104,1,0,1,1
9.464,64894,104,1,0,1,1
9.465,64894,104,1,0,1,1
9.465,64894,104,1,0,1,1
9.466,64894,104,1,0,1,1
9.466,64894,104,1,0,1,1
9.467,64894,104,1,0,1,1
9.467,64894,104,1,0,1,1
9.468,64894,104,1,1,1,1
9.468,64894,104,1,1,1,1
9.469,64894,104,1,1,1,1
9.469,64894,104,1,1,1,1
9.47,64894,104,1,0,1,1
9.47,64894,104,1,0,1,1
9.471,273,253,1,0,1,0
9.471,273,253,1,0,1,0
9.472,272,126,0,0,1,0
9.472,272,126,0,0,1,0
9.473,272,126,0,0,1,0
9.473,272,126,0,0,1,0
9.474,271,236,0,0,1,0
9.474,271,236,0,0,1,0
9.475,65530,104,0,0,0,1
9.475,65530,104,0,0,0,1
9.476,65531,104,1,0,0,1
9.476,65531,104,1,0,0,1
9.477,5066,104,1,1,1,1
9.477,5066,104,1,1,1,1
9.478,5066,104,1,1,1,1
9.478,5066,104,1,1,1,1
9.479,5066,104,1,0,1,1
9.479,5066,104,1,0,1,1
9.48,5066,104,1,0,1,1
9.48,5066,104,1,0,1,1
9.481,5066,104,1,0,1,1
9.481,5066,104,1,0,1,1
9.482,5066,104,1,0,1,1
9.482,5066,104,1,0,1,1
9.483,270,19,1,0,1,0
9.483,270,19,1,0,1,0
9.484,269,202,0,0,1,0
9.484,269,202,0,0,1,0
9.485,269,202,0,0,1,0
9.485,269,202,0,0,1,0
9.486,269,202,0,0,1,0
9.486,269,202,0,0,1,0
9.487,269,202,0,0,1,0
9.487,269,202,0,0,1,0
9.488,269,202,0,0,1,0
9.488,269,202,0,0,1,0
9.489,268,236,0,0,1,0
9.489,268,236,0,0,1,0
9.49,268,236,0,0,1,0
9.49,268,236,0,0,1,0
9.491,65530,104,0,0,0,1
9.491,65530,104,0,0,0,1
9.492,65530,104,1,0,0,1
9.492,65530,104,1,0,0,1
9.493,65530,104,1,0,0,1
9.493,65530,104,1,0,0,1
9.494,65530,104,1,0,0,1
9.494,65530,104,1,0,0,1
9.495,65531,104,1,0,0,1
9.495,65531,104,1,0,0,1
9.496,65531,104,1,0,0,1
9.496,65531,104,1,0,0,1
9.497,25938,104,1,1,1,1
9.497,25938,104,1,1,1,1
9.498,25938,104,1,1,1,1
9.498,25938,104,1,1,1,1
9.499,25939,104,1,0,1,1
9.499,25939,104,1,0,1,1
9.5,133,121,1,0,1,1
9.5,133,121,1,0,1,1
9.501,134,162,1,0,1,1
9.501,134,162,1,0,1,1
9.502,42402,104,1,0,1,1
9.502,42402,104,1,0,1,1
9.503,42402,104,1,0,1,1
9.503,42402,104,1,0,1,1
9.504,25940,72,1,1,1,1
9.504,25940,72,1,1,1,1
9.505,25940,72,1,1,1,1
9.505,25940,72,1,1,1,1
9.506,25940,72,1,1,1,1
9.506,25940,72,1,1,1,1
9.507,25940,72,1,1,1,1
9.507,25940,72,1,1,1,1
9.508,25940,72,1,1,1,1
9.508,25940,72,1,1,1,1
9.509,25940,104,1,0,1,1
9.509,25940,104,1,0,1,1
9.51,25940,104,1,0,1,1
9.51,25940,104,1,0,1,1
9.511,25940,104,1,0,1,1
9.511,25940,104,1,0,1,1
9.512,25940,104,1,0,1,1
9.512,25940,104,1,0,1,1
9.513,267,101,1,0,1,0
9.513,267,101,1,0,1,0
9.514,267,101,0,0,1,0
9.514,267,101,0,0,1,0
9.515,266,84,0,0,1,0
9.515,266,84,0,0,1,0
9.516,266,84,0,0,1,0
9.516,266,84,0,0,1,0
9.517,266,84,0,0,1,0
9.517,266,84,0,0,1,0
9.518,265,108,0,0,1,0
9.518,265,108,0,0,1,0
9.519,65530,104,0,0,0,1
9.519,65530,104,0,0,0,1
9.52,65530,104,1,0,0,1
9.52,65530,104,1,0,0,1
9.521,65531,104,1,0,0,1
9.521,65531,104,1,0,0,1
9.522,65531,104,1,0,0,1
9.522,65531,104,1,0,0,1
9.523,12098,104,1,1,1,1
9.523,12098,104,1,1,1,1
9.524,12098,104,1,1,1,1
9.524,12098,104,1,1,1,1
9.525,12099,252,1,0,1,1
9.525,12099,252,1,0,1,1
9.526,12099,252,1,0,1,1
9.526,12099,252,1,0,1,1
9.527,12099,252,1,0,1,1
9.527,12099,252,1,0,1,1
9.528,12100,142,1,0,1,1
9.528,12100,142,1,0,1,1
9.529,142,252,1,0,1,1
9.529,142,252,1,0,1,1
9.53,142,252,1,0,1,1
9.53,142,252,1,0,1,1
9.531,142,82,1,0,1,1
9.531,142,82,1,0,1,1
9.532,142,82,1,0,1,0
9.532,142,82,1,0,1,0
9.533,142,82,0,0,1,0
9.533,142,82,0,0,1,0
9.534,142,82,0,0,1,0
9.534,142,82,0,0,1,0
9.535,12100,169,0,1,1,1
9.535,12100,169,0,1,1,1
9.536,12100,169,1,0,1,1
9.536,12100,169,1,0,1,1
9.537,264,47,1,0,1,0
9.537,264,47,1,0,1,0
9.538,263,68,0,0,1,0
9.538,263,68,0,0,1,0
9.539,262,109,0,0,1,0
9.539,262,109,0,0,1,0
9.54,65530,169,0,0,0,1
9.54,65530,169,0,0,0,1
9.541,65531,169,1,0,0,1
9.541,65531,169,1,0,0,1
9.542,32087,169,1,1,1,1
9.542,32087,169,1,1,1,1
9.543,32087,169,1,0,1,1
9.543,32087,169,1,0,1,1
9.544,261,125,1,0,1,0
9.544,261,125,1,0,1,0
9.545,261,125,0,0,1,0
9.545,261,125,0,0,1,0
9.546,261,125,0,0,1,0
9.546,261,125,0,0,1,0
9.547,260,87,0,0,1,0
9.547,260,87,0,0,1,0
9.548,259,109,0,0,1,0
9.548,259,109,0,0,1,0
9.549,259,109,0,0,1,0
9.549,259,109,0,0,1,0
9.55,65530,169,0,0,0,1
9.55,65530,169,0,0,0,1
9.551,65530,169,1,0,0,1
9.551,65530,169,1,0,0,1
9.552,65531,169,1,0,0,1
9.552,65531,169,1,0,0,1
9.553,65531,169,1,0,0,1
9.553,65531,169,1,0,0,1
9.554,65531,169,1,0,0,1
9.554,65531,169,1,0,0,1
9.555,6170,169,1,1,1,1
9.555,6170,169,1,1,1,1
9.556,6170,169,1,0,1,1
9.556,6170,169,1,0,1,1
9.557,258,24,1,0,1,0
9.557,258,24,1,0,1,0
9.558,258,24,0,0,1,0
9.558,258,24,0,0,1,0
9.559,258,24,0,0,1,0
9.559,258,24,0,0,1,0
9.56,257,26,0,0,1,0
9.56,257,26,0,0,1,0
9.561,256,109,0,0,1,0
9.561,256,109,0,0,1,0
9.562,65530,169,0,0,0,1
9.562,65530,169,0,0,0,1
9.563,65531,169,1,0,0,1
9.563,65531,169,1,0,0,1
9.564,64051,169,1,1,1,1
9.564,64051,169,1,1,1,1
9.565,64052,72,1,0,1,1
9.565,64052,72,1,0,1,1
9.566,64052,72,1,1,1,1
9.566,64052,72,1,1,1,1
9.567,64052,72,1,1,1,1
9.567,64052,72,1,1,1,1
9.568,64053,72,1,0,1,1
9.568,64053,72,1,0,1,1
9.569,64054,102,1,0,1,1
9.569,64054,102,1,0,1,1
9.57,64054,102,1,0,1,1
9.57,64054,102,1,0,1,1
9.571,64054,102,1,0,1,1
9.571,64054,102,1,0,1,1
9.572,24678,72,1,0,1,1
9.572,24678,72,1,0,1,1
9.573,24678,72,1,0,1,1
9.573,24678,72,1,0,1,1
9.574,24678,72,1,0,1,1
9.574,24678,72,1,0,1,1
9.575,24678,251,1,0,1,0
9.575,24678,251,1,0,1,0
9.576,24678,251,0,0,1,0
9.576,24678,251,0,0,1,0
9.577,24678,251,0,0,1,0
9.577,24678,251,0,0,1,0
9.578,64055,0,0,1,1,1
9.578,64055,0,0,1,1,1
9.579,64055,0,1,1,1,1
9.579,64055,0,1,1,1,1
9.58,64055,0,1,1,1,1
9.58,64055,0,1,1,1,1
9.581,64055,72,1,0,1,1
9.581,64055,72,1,0,1,1
9.582,64055,72,1,0,1,1
9.582,64055,72,1,0,1,1
9.583,511,250,1,0,1,0
9.583,511,250,1,0,1,0
9.584,510,55,0,0,1,0
9.584,510,55,0,0,1,0
9.585,509,111,0,0,1,0
9.585,509,111,0,0,1,0
9.586,509,111,0,0,1,0
9.586,509,111,0,0,1,0
9.587,65530,72,0,0,0,1
9.587,65530,72,0,0,0,1
9.588,65530,72,1,0,0,1
9.588,65530,72,1,0,0,1
9.589,65530,72,1,0,0,1
9.589,65530,72,1,0,0,1
9.59,65531,72,1,0,0,1
9.59,65531,72,1,0,0,1
9.591,4711,72,1,1,1,1
9.591,4711,72,1,1,1,1
