"time","prdata","stx","dtrn","rtsn","out1n","out2n","txrdyn","rxrdyn","irq","b_clk"
8.732,138,1,1,0,0,0,0,0,0,1
8.733,138,1,1,0,0,0,0,0,0,1
8.733,138,1,1,0,0,0,0,0,0,1
8.734,193,1,1,0,0,0,0,0,0,1
8.734,193,1,1,0,0,0,0,0,0,1
8.735,193,1,1,0,0,0,0,0,0,1
8.735,193,1,1,0,0,0,0,0,0,1
8.736,193,1,1,0,0,0,0,0,0,1
8.736,193,1,1,0,0,0,0,0,0,1
8.737,193,1,1,0,0,0,0,0,0,1
8.737,193,1,1,0,0,0,0,0,0,1
8.738,193,1,1,0,0,0,0,0,0,1
8.738,193,1,1,0,0,0,0,0,0,1
8.739,193,1,1,0,0,0,0,0,0,1
8.739,193,1,1,0,0,0,0,0,0,1
8.74,193,1,1,0,0,0,0,0,0,1
8.74,193,1,1,0,0,0,0,0,0,1
8.741,193,1,1,0,0,0,0,0,0,1
8.741,193,1,1,0,0,0,0,0,0,1
8.742,193,1,1,0,0,0,0,0,0,1
8.742,193,1,1,0,0,0,0,0,0,1
8.743,193,1,1,0,0,0,0,0,0,1
8.743,193,1,1,0,0,0,0,0,0,1
8.744,193,1,1,0,0,0,0,0,0,1
8.744,193,1,1,0,0,0,0,0,0,1
8.745,99,1,1,0,0,0,0,0,0,1
8.745,99,1,1,0,0,0,0,0,0,1
8.746,99,1,1,0,0,0,0,0,0,1
8.746,99,1,1,0,0,0,0,0,0,1
8.747,99,1,1,0,0,0,0,0,0,1
8.747,99,1,1,0,0,0,0,0,0,1
8.748,167,1,1,0,0,0,0,0,0,1
8.748,167,1,1,0,0,0,0,0,0,1
8.749,167,1,1,0,0,0,0,0,0,1
8.749,167,1,1,0,0,0,0,0,0,1
8.75,167,1,1,0,0,0,0,0,0,1
8.75,167,1,1,0,0,0,0,0,0,1
8.751,167,1,1,0,0,0,0,0,0,1
8.751,167,1,1,0,0,0,0,0,0,1
8.752,167,1,1,0,0,0,0,0,0,1
8.752,167,1,1,0,0,0,0,0,0,1
8.753,167,1,1,0,0,0,0,0,0,1
8.753,167,1,1,0,0,0,0,0,0,1
8.754,167,1,1,0,0,0,0,0,0,1
8.754,167,1,1,0,0,0,0,0,0,1
8.755,97,1,1,0,0,0,0,0,0,1
8.755,97,1,1,0,0,0,0,0,0,1
8.756,97,1,1,0,0,0,0,0,0,1
8.756,97,1,1,0,0,0,0,0,0,1
8.757,97,1,1,0,0,0,0,0,0,1
8.757,97,1,1,0,0,0,0,0,0,1
8.758,97,1,1,0,0,0,0,0,0,1
8.758,97,1,1,0,0,0,0,0,0,1
8.759,97,1,1,0,0,0,0,0,0,1
8.759,97,1,1,0,0,0,0,0,0,1
8.76,97,1,1,0,0,0,0,0,0,1
8.76,97,1,1,0,0,0,0,0,0,1
8.761,75,1,1,0,0,0,0,0,0,1
8.761,75,1,1,0,0,0,0,0,0,1
8.762,75,1,1,0,0,0,0,0,0,1
8.762,75,1,1,0,0,0,0,0,0,1
8.763,75,1,1,0,0,0,0,0,0,1
8.763,75,1,1,0,0,0,0,0,0,1
8.764,75,1,1,0,0,0,0,0,0,1
8.764,75,1,1,0,0,0,0,0,0,1
8.765,227,1,1,0,0,0,0,0,0,1
8.765,227,1,1,0,0,0,0,0,0,1
8.766,227,1,1,0,0,0,0,0,0,1
8.766,227,1,1,0,0,0,0,0,0,1
8.767,227,1,1,0,0,0,0,0,0,1
8.767,227,1,1,0,0,0,0,0,0,1
8.768,227,1,1,0,0,0,0,0,0,1
8.768,227,1,1,0,0,0,0,0,0,1
8.769,227,1,1,0,0,0,0,0,0,1
8.769,227,1,1,0,0,0,0,0,0,1
8.77,193,1,1,0,0,0,0,0,0,1
8.77,193,1,1,0,0,0,0,0,0,1
8.771,193,1,1,0,0,0,0,0,0,1
8.771,193,1,1,0,0,0,0,0,0,1
8.772,99,1,1,0,0,0,0,0,0,1
8.772,99,1,1,0,0,0,0,0,0,1
8.773,99,1,1,0,0,0,0,0,0,1
8.773,99,1,1,0,0,0,0,0,0,1
8.774,99,1,1,0,0,0,0,0,0,1
8.774,99,1,1,0,0,0,0,0,0,1
8.775,99,1,1,0,0,0,0,0,0,1
8.775,99,1,1,0,0,0,0,0,0,1
8.776,99,1,1,0,0,0,0,0,0,1
8.776,99,1,1,0,0,0,0,0,0,1
8.777,99,1,1,0,0,0,0,0,0,1
8.777,99,1,1,0,0,0,0,0,0,1
8.778,99,1,1,0,0,0,0,0,0,1
8.778,99,1,1,0,0,0,0,0,0,1
8.779,191,1,1,0,0,0,0,0,0,1
8.779,191,1,1,0,0,0,0,0,0,1
8.78,191,1,1,0,0,0,0,0,0,1
8.78,191,1,1,0,0,0,0,0,0,1
8.781,191,1,1,0,0,0,0,0,0,1
8.781,191,1,1,0,0,0,0,0,0,1
8.782,191,0,1,0,0,0,0,0,0,1
8.782,191,0,1,0,0,0,0,0,0,1
8.783,97,0,1,0,0,0,0,0,0,1
8.783,97,0,1,0,0,0,0,0,0,1
8.784,97,0,1,0,0,0,0,0,0,1
8.784,97,0,1,0,0,0,0,0,0,1
8.785,97,0,1,0,0,0,0,0,0,1
8.785,97,0,1,0,0,0,0,0,0,1
8.786,97,0,1,0,0,0,0,0,0,1
8.786,97,0,1,0,0,0,0,0,0,1
8.787,227,0,1,0,0,0,0,0,0,1
8.787,227,0,1,0,0,0,0,0,0,1
8.788,227,0,1,0,0,0,0,0,0,1
8.788,227,0,1,0,0,0,0,0,0,1
8.789,227,0,1,0,0,0,0,0,0,1
8.789,227,0,1,0,0,0,0,0,0,1
8.79,115,0,1,0,0,0,0,0,0,1
8.79,115,0,1,0,0,0,0,0,0,1
8.791,115,0,1,0,0,0,0,0,0,1
8.791,115,0,1,0,0,0,0,0,0,1
8.792,115,0,1,0,0,0,0,0,0,1
8.792,115,0,1,0,0,0,0,0,0,1
8.793,115,1,1,0,0,0,0,0,0,1
8.793,115,1,1,0,0,0,0,0,0,1
8.794,115,1,1,0,0,0,0,0,0,1
8.794,115,1,1,0,0,0,0,0,0,1
8.795,115,1,1,0,0,0,0,0,0,1
8.795,115,1,1,0,0,0,0,0,0,1
8.796,115,1,1,0,0,0,0,0,0,1
8.796,115,1,1,0,0,0,0,0,0,1
8.797,115,1,1,0,0,0,0,0,0,1
8.797,115,1,1,0,0,0,0,0,0,1
8.798,115,1,1,0,0,0,0,0,0,1
8.798,115,1,1,0,0,0,0,0,0,1
8.799,115,1,1,0,0,0,0,0,0,1
8.799,115,1,1,0,0,0,0,0,0,1
8.8,115,1,1,0,0,0,0,0,0,1
8.8,115,1,1,0,0,0,0,0,0,1
8.801,115,1,1,0,0,0,0,0,0,1
8.801,115,1,1,0,0,0,0,0,0,1
8.802,15,1,1,0,0,0,0,0,0,1
8.802,15,1,1,0,0,0,0,0,0,1
8.803,15,1,1,0,0,0,0,0,0,1
8.803,15,1,1,0,0,0,0,0,0,1
8.804,15,1,1,0,0,0,0,0,0,1
8.804,15,1,1,0,0,0,0,0,0,1
8.805,15,1,1,0,0,0,0,0,0,1
8.805,15,1,1,0,0,0,0,0,0,1
8.806,15,1,1,0,0,0,0,0,0,1
8.806,15,1,1,0,0,0,0,0,0,1
8.807,15,1,1,0,0,0,0,0,0,1
8.807,15,1,1,0,0,0,0,0,0,1
8.808,15,1,1,0,0,0,0,0,0,1
8.808,15,1,1,0,0,0,0,0,0,1
8.809,149,1,1,0,0,0,0,0,0,1
8.809,149,1,1,0,0,0,0,0,0,1
8.81,149,1,1,0,0,0,0,0,0,1
8.81,149,1,1,0,0,0,0,0,0,1
8.811,149,1,1,0,0,0,0,0,0,1
8.811,149,1,1,0,0,0,0,0,0,1
8.812,149,1,1,0,0,0,0,0,0,1
8.812,149,1,1,0,0,0,0,0,0,1
8.813,227,1,1,0,0,0,0,0,0,1
8.813,227,1,1,0,0,0,0,0,0,1
8.814,227,1,1,0,0,0,0,0,0,1
8.814,227,1,1,0,0,0,0,0,0,1
8.815,227,1,1,0,0,0,0,0,0,1
8.815,227,1,1,0,0,0,0,0,0,1
8.816,227,1,1,0,0,0,0,0,0,1
8.816,227,1,1,0,0,0,0,0,0,1
8.817,227,1,1,0,0,0,0,0,0,1
8.817,227,1,1,0,0,0,0,0,0,1
8.818,227,1,1,0,0,0,0,0,0,1
8.818,227,1,1,0,0,0,0,0,0,1
8.819,227,1,1,0,0,0,0,0,0,1
8.819,227,1,1,0,0,0,0,0,0,1
8.82,227,1,1,0,0,0,0,0,0,1
8.82,227,1,1,0,0,0,0,0,0,1
8.821,227,1,1,0,0,0,0,0,0,1
8.821,227,1,1,0,0,0,0,0,0,1
8.822,227,1,1,0,0,0,0,0,0,1
8.822,227,1,1,0,0,0,0,0,0,1
8.823,227,1,1,0,0,0,0,0,0,1
8.823,227,1,1,0,0,0,0,0,0,1
8.824,149,1,1,0,0,0,0,0,0,1
8.824,149,1,1,0,0,0,0,0,0,1
8.825,149,1,1,0,0,0,0,0,0,1
8.825,149,1,1,0,0,0,0,0,0,1
8.826,97,1,1,0,0,0,0,0,0,1
8.826,97,1,1,0,0,0,0,0,0,1
8.827,97,1,1,0,0,0,0,0,0,1
8.827,97,1,1,0,0,0,0,0,0,1
8.828,97,1,1,0,0,0,0,0,0,1
8.828,97,1,1,0,0,0,0,0,0,1
8.829,97,1,1,0,0,0,0,0,0,1
8.829,97,1,1,0,0,0,0,0,0,1
8.83,97,1,1,0,0,0,0,0,0,1
8.83,97,1,1,0,0,0,0,0,0,1
8.831,97,1,1,0,0,0,0,0,0,1
8.831,97,1,1,0,0,0,0,0,0,1
8.832,97,1,1,0,0,0,0,0,0,1
8.832,97,1,1,0,0,0,0,0,0,1
8.833,97,1,1,0,0,0,0,0,0,1
8.833,97,1,1,0,0,0,0,0,0,1
8.834,97,1,1,0,0,0,0,0,0,1
8.834,97,1,1,0,0,0,0,0,0,1
8.835,97,1,1,0,0,0,0,0,0,1
8.835,97,1,1,0,0,0,0,0,0,1
8.836,97,1,1,0,0,0,0,0,0,1
8.836,97,1,1,0,0,0,0,0,0,1
8.837,227,1,1,0,0,0,0,0,0,1
8.837,227,1,1,0,0,0,0,0,0,1
8.838,227,1,1,0,0,0,0,0,0,1
8.838,227,1,1,0,0,0,0,0,0,1
8.839,227,1,1,0,0,0,0,0,0,1
8.839,227,1,1,0,0,0,0,0,0,1
8.84,97,1,1,0,0,0,0,0,0,1
8.84,97,1,1,0,0,0,0,0,0,1
8.841,97,1,1,0,0,0,0,0,0,1
8.841,97,1,1,0,0,0,0,0,0,1
8.842,227,1,1,0,0,0,0,0,0,1
8.842,227,1,1,0,0,0,0,0,0,1
8.843,227,1,1,0,0,0,0,0,0,1
8.843,227,1,1,0,0,0,0,0,0,1
8.844,227,1,1,0,0,0,0,0,0,1
8.844,227,1,1,0,0,0,0,0,0,1
8.845,227,1,1,0,0,0,0,0,0,1
8.845,227,1,1,0,0,0,0,0,0,1
8.846,227,1,1,0,0,0,0,0,0,1
8.846,227,1,1,0,0,0,0,0,0,1
8.847,227,1,1,0,0,0,0,0,0,1
8.847,227,1,1,0,0,0,0,0,0,1
8.848,227,1,1,0,0,0,0,0,0,1
8.848,227,1,1,0,0,0,0,0,0,1
8.849,1,1,1,0,0,0,0,0,1,1
8.849,1,1,1,0,0,0,0,0,1,1
8.85,1,1,1,0,0,0,0,0,1,1
8.85,1,1,1,0,0,0,0,0,1,1
8.851,1,1,1,0,0,0,0,0,1,1
8.851,1,1,1,0,0,0,0,0,1,1
8.852,1,1,1,0,0,0,0,0,1,1
8.852,1,1,1,0,0,0,0,0,1,1
8.853,97,1,1,0,0,0,0,0,1,1
8.853,97,1,1,0,0,0,0,0,1,1
8.854,97,1,1,0,0,0,0,0,1,1
8.854,97,1,1,0,0,0,0,0,1,1
8.855,97,1,1,0,0,0,0,0,1,1
8.855,97,1,1,0,0,0,0,0,1,1
8.856,97,1,1,0,0,0,0,0,1,1
8.856,97,1,1,0,0,0,0,0,1,1
8.857,97,1,1,0,0,0,0,0,1,1
8.857,97,1,1,0,0,0,0,0,1,1
8.858,97,1,1,0,0,0,0,0,1,1
8.858,97,1,1,0,0,0,0,0,1,1
8.859,97,1,1,0,0,0,0,0,1,1
8.859,97,1,1,0,0,0,0,0,1,1
8.86,12,1,1,0,0,0,0,0,1,1
8.86,12,1,1,0,0,0,0,0,1,1
8.861,12,1,1,0,0,0,0,0,1,1
8.861,12,1,1,0,0,0,0,0,1,1
8.862,97,1,1,0,0,0,0,0,1,1
8.862,97,1,1,0,0,0,0,0,1,1
8.863,97,1,1,0,0,0,0,0,1,1
8.863,97,1,1,0,0,0,0,0,1,1
8.864,97,1,1,0,0,0,0,0,1,1
8.864,97,1,1,0,0,0,0,0,1,1
8.865,97,1,1,0,0,0,0,0,1,1
8.865,97,1,1,0,0,0,0,0,1,1
8.866,97,1,1,0,0,0,0,0,1,1
8.866,97,1,1,0,0,0,0,0,1,1
8.867,97,1,1,0,0,0,0,0,1,1
8.867,97,1,1,0,0,0,0,0,1,1
8.868,97,1,1,0,0,0,0,0,1,1
8.868,97,1,1,0,0,0,0,0,1,1
8.869,143,1,1,0,0,0,0,0,1,1
8.869,143,1,1,0,0,0,0,0,1,1
8.87,143,1,1,0,0,0,0,0,1,1
8.87,143,1,1,0,0,0,0,0,1,1
8.871,143,1,1,0,0,0,0,0,0,1
8.871,143,1,1,0,0,0,0,0,0,1
8.872,227,1,1,0,0,0,0,0,1,1
8.872,227,1,1,0,0,0,0,0,1,1
8.873,227,1,1,0,0,0,0,0,1,1
8.873,227,1,1,0,0,0,0,0,1,1
8.874,227,1,1,0,0,0,0,0,1,1
8.874,227,1,1,0,0,0,0,0,1,1
8.875,227,1,1,0,0,0,0,0,1,1
8.875,227,1,1,0,0,0,0,0,1,1
8.876,227,1,1,0,0,0,0,0,1,1
8.876,227,1,1,0,0,0,0,0,1,1
8.877,227,1,1,0,0,0,0,0,1,1
8.877,227,1,1,0,0,0,0,0,1,1
8.878,227,1,1,0,0,0,0,0,1,1
8.878,227,1,1,0,0,0,0,0,1,1
8.879,227,1,1,0,0,0,0,0,1,1
8.879,227,1,1,0,0,0,0,0,1,1
8.88,227,1,1,0,0,0,0,0,1,1
8.88,227,1,1,0,0,0,0,0,1,1
8.881,227,1,1,0,0,0,0,0,1,1
8.881,227,1,1,0,0,0,0,0,1,1
8.882,227,1,1,0,0,0,0,0,1,1
8.882,227,1,1,0,0,0,0,0,1,1
8.883,0,1,1,0,0,0,0,0,1,1
8.883,0,1,1,0,0,0,0,0,1,1
8.884,0,1,1,0,0,0,0,0,1,1
8.884,0,1,1,0,0,0,0,0,1,1
8.885,0,1,1,0,0,0,0,0,1,1
8.885,0,1,1,0,0,0,0,0,1,1
8.886,0,1,1,0,0,0,0,0,1,1
8.886,0,1,1,0,0,0,0,0,1,1
8.887,0,1,1,0,0,0,0,0,1,1
8.887,0,1,1,0,0,0,0,0,1,1
8.888,0,1,1,0,0,0,0,0,1,1
8.888,0,1,1,0,0,0,0,0,1,1
8.889,0,1,1,0,0,0,0,0,1,1
8.889,0,1,1,0,0,0,0,0,1,1
8.89,14,1,0,1,1,1,0,0,1,1
8.89,14,1,0,1,1,1,0,0,1,1
8.891,14,1,0,1,1,1,0,0,1,1
8.891,14,1,0,1,1,1,0,0,1,1
8.892,14,1,0,1,1,1,0,0,1,1
8.892,14,1,0,1,1,1,0,0,1,1
8.893,227,1,0,1,1,1,0,0,1,1
8.893,227,1,0,1,1,1,0,0,1,1
8.894,227,1,0,1,1,1,0,0,1,1
8.894,227,1,0,1,1,1,0,0,1,1
8.895,227,1,0,1,1,1,0,0,1,1
8.895,227,1,0,1,1,1,0,0,1,1
8.896,227,1,0,1,1,1,0,0,1,1
8.896,227,1,0,1,1,1,0,0,1,1
8.897,227,1,0,1,1,1,0,0,1,1
8.897,227,1,0,1,1,1,0,0,1,1
8.898,227,1,0,1,1,1,0,0,1,1
8.898,227,1,0,1,1,1,0,0,1,1
8.899,227,1,0,1,1,1,0,0,1,1
8.899,227,1,0,1,1,1,0,0,1,1
8.9,52,1,0,1,1,1,0,0,1,1
8.9,52,1,0,1,1,1,0,0,1,1
8.901,52,1,0,1,1,1,0,0,1,1
8.901,52,1,0,1,1,1,0,0,1,1
8.902,52,0,0,1,1,1,0,0,1,1
8.902,52,0,0,1,1,1,0,0,1,1
8.903,75,0,0,1,1,1,0,0,1,1
8.903,75,0,0,1,1,1,0,0,1,1
8.904,75,0,0,1,1,1,0,0,1,1
8.904,75,0,0,1,1,1,0,0,1,1
8.905,75,0,0,1,1,1,0,0,1,1
8.905,75,0,0,1,1,1,0,0,1,1
8.906,75,0,0,1,1,1,0,0,1,1
8.906,75,0,0,1,1,1,0,0,1,1
8.907,75,0,0,1,1,1,0,0,1,1
8.907,75,0,0,1,1,1,0,0,1,1
8.908,75,0,0,1,1,1,0,0,1,1
8.908,75,0,0,1,1,1,0,0,1,1
8.909,75,0,0,1,1,1,0,0,1,1
8.909,75,0,0,1,1,1,0,0,1,1
8.91,75,0,0,1,1,1,0,0,1,1
8.91,75,0,0,1,1,1,0,0,1,1
8.911,75,0,0,1,1,1,0,0,1,1
8.911,75,0,0,1,1,1,0,0,1,1
8.912,75,0,0,1,1,1,0,0,1,1
8.912,75,0,0,1,1,1,0,0,1,1
8.913,75,0,0,1,1,1,0,0,1,1
8.913,75,0,0,1,1,1,0,0,1,1
8.914,159,0,0,1,1,1,0,0,1,1
8.914,159,0,0,1,1,1,0,0,1,1
8.915,159,0,0,1,1,1,0,0,1,1
8.915,159,0,0,1,1,1,0,0,1,1
8.916,159,0,0,1,1,1,0,0,0,1
8.916,159,0,0,1,1,1,0,0,0,1
8.917,75,0,0,1,1,1,0,0,1,1
8.917,75,0,0,1,1,1,0,0,1,1
8.918,75,0,0,1,1,1,0,0,1,1
8.918,75,0,0,1,1,1,0,0,1,1
8.919,75,0,0,1,1,1,0,0,1,1
8.919,75,0,0,1,1,1,0,0,1,1
8.92,75,0,0,1,1,1,0,0,1,1
8.92,75,0,0,1,1,1,0,0,1,1
8.921,97,0,0,1,1,1,0,0,1,1
8.921,97,0,0,1,1,1,0,0,1,1
8.922,97,0,0,1,1,1,0,0,1,1
8.922,97,0,0,1,1,1,0,0,1,1
8.923,97,0,0,1,1,1,0,0,1,1
8.923,97,0,0,1,1,1,0,0,1,1
8.924,47,0,0,1,1,1,0,0,1,1
8.924,47,0,0,1,1,1,0,0,1,1
8.925,47,0,0,1,1,1,0,0,1,1
8.925,47,0,0,1,1,1,0,0,1,1
8.926,47,0,0,1,1,1,0,0,0,1
8.926,47,0,0,1,1,1,0,0,0,1
8.927,47,0,0,1,1,1,0,0,1,1
8.927,47,0,0,1,1,1,0,0,1,1
8.928,47,0,0,1,1,1,0,0,1,1
8.928,47,0,0,1,1,1,0,0,1,1
8.929,192,0,0,1,1,1,0,0,1,1
8.929,192,0,0,1,1,1,0,0,1,1
8.93,192,0,0,1,1,1,0,0,1,1
8.93,192,0,0,1,1,1,0,0,1,1
8.931,192,0,0,1,1,1,0,0,1,1
8.931,192,0,0,1,1,1,0,0,1,1
8.932,192,0,0,1,1,1,0,0,1,1
8.932,192,0,0,1,1,1,0,0,1,1
8.933,192,0,0,1,1,1,0,0,1,1
8.933,192,0,0,1,1,1,0,0,1,1
8.934,192,0,0,1,1,1,0,0,1,1
8.934,192,0,0,1,1,1,0,0,1,1
8.935,192,0,0,1,1,1,0,0,1,1
8.935,192,0,0,1,1,1,0,0,1,1
8.936,192,0,0,1,1,1,0,0,1,1
8.936,192,0,0,1,1,1,0,0,1,1
8.937,75,0,0,1,1,1,0,0,1,1
8.937,75,0,0,1,1,1,0,0,1,1
8.938,75,0,0,1,1,1,0,0,1,1
8.938,75,0,0,1,1,1,0,0,1,1
8.939,75,0,0,1,1,1,0,0,1,1
8.939,75,0,0,1,1,1,0,0,1,1
8.94,75,0,0,1,1,1,0,0,1,1
8.94,75,0,0,1,1,1,0,0,1,1
8.941,75,0,0,1,1,1,0,0,1,1
8.941,75,0,0,1,1,1,0,0,1,1
8.942,97,0,0,1,1,1,0,0,1,1
8.942,97,0,0,1,1,1,0,0,1,1
8.943,97,0,0,1,1,1,0,0,1,1
8.943,97,0,0,1,1,1,0,0,1,1
8.944,97,0,0,1,1,1,0,0,1,1
8.944,97,0,0,1,1,1,0,0,1,1
8.945,97,0,0,1,1,1,0,0,1,1
8.945,97,0,0,1,1,1,0,0,1,1
8.946,1,0,0,1,1,1,0,0,1,1
8.946,1,0,0,1,1,1,0,0,1,1
8.947,1,0,0,1,1,1,0,0,1,1
8.947,1,0,0,1,1,1,0,0,1,1
8.948,1,0,0,1,1,1,0,0,1,1
8.948,1,0,0,1,1,1,0,0,1,1
8.949,75,0,0,1,1,1,0,0,1,1
8.949,75,0,0,1,1,1,0,0,1,1
8.95,75,0,0,1,1,1,0,0,1,1
8.95,75,0,0,1,1,1,0,0,1,1
8.951,97,0,0,1,1,1,0,0,1,1
8.951,97,0,0,1,1,1,0,0,1,1
8.952,97,0,0,1,1,1,0,0,1,1
8.952,97,0,0,1,1,1,0,0,1,1
8.953,97,0,0,1,1,1,0,0,1,1
8.953,97,0,0,1,1,1,0,0,1,1
8.954,97,0,0,1,1,1,0,0,1,1
8.954,97,0,0,1,1,1,0,0,1,1
8.955,99,0,0,1,1,1,0,0,1,1
8.955,99,0,0,1,1,1,0,0,1,1
8.956,99,0,0,1,1,1,0,0,1,1
8.956,99,0,0,1,1,1,0,0,1,1
8.957,99,0,0,1,1,1,0,0,1,0
8.957,99,0,0,1,1,1,0,0,1,0
8.958,99,0,0,1,1,1,0,0,1,0
8.958,99,0,0,1,1,1,0,0,1,0
8.959,99,0,0,1,1,1,0,0,1,0
8.959,99,0,0,1,1,1,0,0,1,0
8.96,99,0,0,1,1,1,0,0,1,0
8.96,99,0,0,1,1,1,0,0,1,0
8.961,1,0,1,1,0,1,0,0,1,1
8.961,1,0,1,1,0,1,0,0,1,1
8.962,1,0,1,1,0,1,0,0,1,1
8.962,1,0,1,1,0,1,0,0,1,1
8.963,1,0,1,1,0,1,0,0,1,1
8.963,1,0,1,1,0,1,0,0,1,1
8.964,1,0,1,1,0,1,0,0,1,1
8.964,1,0,1,1,0,1,0,0,1,1
8.965,1,0,1,1,0,1,0,0,1,1
8.965,1,0,1,1,0,1,0,0,1,1
8.966,1,0,1,1,0,1,0,0,1,1
8.966,1,0,1,1,0,1,0,0,1,1
8.967,97,0,1,1,0,1,0,0,1,1
8.967,97,0,1,1,0,1,0,0,1,1
8.968,97,0,1,1,0,1,0,0,1,1
8.968,97,0,1,1,0,1,0,0,1,1
8.969,97,0,1,1,0,1,0,0,1,1
8.969,97,0,1,1,0,1,0,0,1,1
8.97,97,0,1,1,0,1,0,0,1,1
8.97,97,0,1,1,0,1,0,0,1,1
8.971,97,0,1,1,0,1,0,0,1,1
8.971,97,0,1,1,0,1,0,0,1,1
8.972,97,0,1,1,0,1,0,0,1,1
8.972,97,0,1,1,0,1,0,0,1,1
8.973,4,0,1,1,0,1,0,0,1,1
8.973,4,0,1,1,0,1,0,0,1,1
8.974,4,0,1,1,0,1,0,0,1,1
8.974,4,0,1,1,0,1,0,0,1,1
8.975,4,0,1,1,0,1,0,0,1,1
8.975,4,0,1,1,0,1,0,0,1,1
8.976,4,0,1,1,0,1,0,0,1,1
8.976,4,0,1,1,0,1,0,0,1,1
8.977,4,0,1,1,0,1,0,0,1,1
8.977,4,0,1,1,0,1,0,0,1,1
8.978,4,0,1,1,0,1,0,0,1,1
8.978,4,0,1,1,0,1,0,0,1,1
8.979,4,0,1,1,0,1,0,0,1,1
8.979,4,0,1,1,0,1,0,0,1,1
8.98,4,0,1,1,0,1,0,0,1,1
8.98,4,0,1,1,0,1,0,0,1,1
8.981,4,0,1,1,0,1,0,0,1,1
8.981,4,0,1,1,0,1,0,0,1,1
8.982,164,0,1,1,0,1,0,0,1,1
8.982,164,0,1,1,0,1,0,0,1,1
8.983,164,0,1,1,0,1,0,0,1,1
8.983,164,0,1,1,0,1,0,0,1,1
8.984,164,0,1,1,0,1,0,0,1,1
8.984,164,0,1,1,0,1,0,0,1,1
8.985,164,0,1,1,0,1,0,0,1,1
8.985,164,0,1,1,0,1,0,0,1,1
8.986,164,0,1,1,0,1,0,0,1,1
8.986,164,0,1,1,0,1,0,0,1,1
8.987,4,0,1,1,1,1,0,0,1,1
8.987,4,0,1,1,1,1,0,0,1,1
8.988,4,0,1,1,1,1,0,0,1,1
8.988,4,0,1,1,1,1,0,0,1,1
8.989,4,0,1,1,1,1,0,0,1,1
8.989,4,0,1,1,1,1,0,0,1,1
8.99,4,0,1,1,1,1,0,0,1,1
8.99,4,0,1,1,1,1,0,0,1,1
8.991,4,0,1,1,1,1,0,0,1,1
8.991,4,0,1,1,1,1,0,0,1,1
8.992,4,0,1,1,1,1,0,0,1,1
8.992,4,0,1,1,1,1,0,0,1,1
8.993,4,0,1,1,1,1,0,0,1,1
8.993,4,0,1,1,1,1,0,0,1,1
8.994,4,0,1,1,1,1,0,0,1,1
8.994,4,0,1,1,1,1,0,0,1,1
8.995,156,0,1,1,1,1,0,0,1,1
8.995,156,0,1,1,1,1,0,0,1,1
8.996,156,0,1,1,1,1,0,0,1,1
8.996,156,0,1,1,1,1,0,0,1,1
8.997,156,0,1,1,1,1,0,0,1,1
8.997,156,0,1,1,1,1,0,0,1,1
8.998,156,0,1,1,1,1,0,0,1,1
8.998,156,0,1,1,1,1,0,0,1,1
8.999,156,0,1,1,1,1,0,0,1,1
8.999,156,0,1,1,1,1,0,0,1,1
9,156,0,1,1,1,1,0,0,1,1
9,156,0,1,1,1,1,0,0,1,1
9.001,192,0,1,1,1,1,0,0,1,1
9.001,192,0,1,1,1,1,0,0,1,1
9.002,192,0,1,1,1,1,0,0,1,1
9.002,192,0,1,1,1,1,0,0,1,1
9.003,192,0,1,1,1,1,0,0,1,1
9.003,192,0,1,1,1,1,0,0,1,1
9.004,192,0,1,1,1,1,0,0,1,1
9.004,192,0,1,1,1,1,0,0,1,1
9.005,192,0,1,1,1,1,0,0,1,1
9.005,192,0,1,1,1,1,0,0,1,1
9.006,192,0,1,1,1,1,0,0,1,1
9.006,192,0,1,1,1,1,0,0,1,1
9.007,205,0,1,1,1,1,0,0,1,1
9.007,205,0,1,1,1,1,0,0,1,1
9.008,205,0,1,1,1,1,0,0,1,1
9.008,205,0,1,1,1,1,0,0,1,1
9.009,205,0,1,1,1,1,0,0,1,1
9.009,205,0,1,1,1,1,0,0,1,1
9.01,16,0,1,1,1,1,0,0,1,1
9.01,16,0,1,1,1,1,0,0,1,1
9.011,16,0,1,1,1,1,0,0,1,1
9.011,16,0,1,1,1,1,0,0,1,1
9.012,16,0,1,1,1,1,0,0,1,1
9.012,16,0,1,1,1,1,0,0,1,1
9.013,16,0,1,1,1,1,0,0,1,1
9.013,16,0,1,1,1,1,0,0,1,1
9.014,16,0,1,1,1,1,0,0,1,1
9.014,16,0,1,1,1,1,0,0,1,1
9.015,16,0,1,1,1,1,0,0,1,1
9.015,16,0,1,1,1,1,0,0,1,1
9.016,16,0,1,1,1,1,0,0,1,1
9.016,16,0,1,1,1,1,0,0,1,1
9.017,192,0,1,1,1,1,0,0,1,1
9.017,192,0,1,1,1,1,0,0,1,1
9.018,192,0,1,1,1,1,0,0,1,1
9.018,192,0,1,1,1,1,0,0,1,1
9.019,192,0,1,1,1,1,0,0,1,1
9.019,192,0,1,1,1,1,0,0,1,1
9.02,192,0,1,1,1,1,0,0,1,1
9.02,192,0,1,1,1,1,0,0,1,1
9.021,207,0,1,1,1,1,0,0,1,1
9.021,207,0,1,1,1,1,0,0,1,1
9.022,207,0,1,1,1,1,0,0,1,1
9.022,207,0,1,1,1,1,0,0,1,1
