"time",	"Ball1_pos",	"Ball2_pos",	"Ball1_vel",	"Ball2_vel"
5.474,	13.58188,	11.68053,	-1.758259,	-2.784417
5.475,	13.58011,	11.67774,	-1.768069,	-2.794227
5.476,	13.57834,	11.67494,	-1.777879,	-2.804037
5.477,	13.57656,	11.67213,	-1.787689,	-2.813847
5.478,	13.57477,	11.66931,	-1.797499,	-2.823657
5.479,	13.57296,	11.66648,	-1.807309,	-2.833467
5.48,	13.57115,	11.66364,	-1.817119,	-2.843277
5.481,	13.56933,	11.6608,	-1.826929,	-2.853087
5.482,	13.5675,	11.65794,	-1.836739,	-2.862897
5.483,	13.56566,	11.65507,	-1.846549,	-2.872707
5.484,	13.5638,	11.65219,	-1.856359,	-2.882517
5.485,	13.56194,	11.64931,	-1.866169,	-2.892327
5.486,	13.56007,	11.64641,	-1.875979,	-2.902137
5.487,	13.55819,	11.6435,	-1.885789,	-2.911947
5.488,	13.5563,	11.64058,	-1.895599,	-2.921757
5.489,	13.5544,	11.63766,	-1.905409,	-2.931567
5.49,	13.55249,	11.63472,	-1.915219,	-2.941377
5.491,	13.55057,	11.63177,	-1.925029,	-2.951187
5.492,	13.54864,	11.62882,	-1.934839,	-2.960997
5.493,	13.5467,	11.62585,	-1.944649,	-2.970807
5.494,	13.54475,	11.62288,	-1.954459,	-2.980617
5.495,	13.54279,	11.61989,	-1.964269,	-2.990427
5.496,	13.54082,	11.61689,	-1.974079,	-3.000237
5.497,	13.53884,	11.61389,	-1.983889,	-3.010047
5.498,	13.53685,	11.61088,	-1.993699,	-3.019857
5.499,	13.53485,	11.60785,	-2.003509,	-3.029667
5.5,	13.53285,	11.60482,	-2.013319,	-3.039477
5.501,	13.53083,	11.60177,	-2.023129,	-3.049287
5.502,	13.5288,	11.59872,	-2.032939,	-3.059097
5.503,	13.52676,	11.59565,	-2.042749,	-3.068907
5.504,	13.52472,	11.59258,	-2.052559,	-3.078717
5.505,	13.52266,	11.5895,	-2.062369,	-3.088527
5.506,	13.52059,	11.5864,	-2.072179,	-3.098337
5.507,	13.51851,	11.5833,	-2.081989,	-3.108147
5.508,	13.51643,	11.58019,	-2.091799,	-3.117957
5.509,	13.51433,	11.57706,	-2.101609,	-3.127767
5.51,	13.51222,	11.57393,	-2.111419,	-3.137577
5.511,	13.51011,	11.57079,	-2.121229,	-3.147387
5.512,	13.50798,	11.56764,	-2.131039,	-3.157197
5.513,	13.50585,	11.56447,	-2.140849,	-3.167007
5.514,	13.5037,	11.5613,	-2.150659,	-3.176817
5.515,	13.50154,	11.55812,	-2.160469,	-3.186627
5.516,	13.49938,	11.55493,	-2.170279,	-3.196437
5.517,	13.4972,	11.55173,	-2.180089,	-3.206247
5.518,	13.49502,	11.54852,	-2.189899,	-3.216057
5.519,	13.49282,	11.54529,	-2.199709,	-3.225867
5.52,	13.49062,	11.54206,	-2.209519,	-3.235677
5.521,	13.4884,	11.53882,	-2.219329,	-3.245487
5.522,	13.48618,	11.53557,	-2.229139,	-3.255297
5.523,	13.48395,	11.53231,	-2.238949,	-3.265107
5.524,	13.4817,	11.52904,	-2.248759,	-3.274917
5.525,	13.47945,	11.52576,	-2.258569,	-3.284727
5.526,	13.47719,	11.52247,	-2.268379,	-3.294537
5.527,	13.47491,	11.51917,	-2.278189,	-3.304347
5.528,	13.47263,	11.51587,	-2.287999,	-3.314157
5.529,	13.47034,	11.51255,	-2.297809,	-3.323967
5.53,	13.46803,	11.50922,	-2.307619,	-3.333777
5.531,	13.46572,	11.50588,	-2.317429,	-3.343587
5.532,	13.4634,	11.50253,	-2.327239,	-3.353397
5.533,	13.46107,	11.49917,	-2.337049,	-3.363207
5.534,	13.45872,	11.4958,	-2.346859,	-3.373017
5.535,	13.45637,	11.49243,	-2.356669,	-3.382827
5.536,	13.45401,	11.48904,	-2.366479,	-3.392637
5.537,	13.45164,	11.48564,	-2.376289,	-3.402447
5.538,	13.44926,	11.48223,	-2.386099,	-3.412257
5.539,	13.44687,	11.47882,	-2.395909,	-3.422067
5.54,	13.44447,	11.47539,	-2.405719,	-3.431877
5.541,	13.44205,	11.47195,	-2.415529,	-3.441687
5.542,	13.43964,	11.46851,	-2.425339,	-3.451497
5.543,	13.43721,	11.46505,	-2.435149,	-3.461307
5.544,	13.43476,	11.46158,	-2.444959,	-3.471117
5.545,	13.43231,	11.45811,	-2.454769,	-3.480927
5.546,	13.42986,	11.45462,	-2.464579,	-3.490737
5.547,	13.42739,	11.45113,	-2.474389,	-3.500547
5.548,	13.42491,	11.44762,	-2.484199,	-3.510357
5.549,	13.42242,	11.44411,	-2.494009,	-3.520167
5.55,	13.41992,	11.44058,	-2.503819,	-3.529977
5.551,	13.41741,	11.43705,	-2.513629,	-3.539787
5.552,	13.41489,	11.4335,	-2.523439,	-3.549597
5.553,	13.41236,	11.42995,	-2.533249,	-3.559407
5.554,	13.40982,	11.42638,	-2.543059,	-3.569217
5.555,	13.40728,	11.42281,	-2.552869,	-3.579027
5.556,	13.40472,	11.41922,	-2.562679,	-3.588837
5.557,	13.40215,	11.41563,	-2.572489,	-3.598647
5.558,	13.39957,	11.41203,	-2.582299,	-3.608457
5.559,	13.39699,	11.40841,	-2.592109,	-3.618267
5.56,	13.39439,	11.40479,	-2.601919,	-3.628077
5.561,	13.39178,	11.40116,	-2.611729,	-3.637887
5.562,	13.38917,	11.39751,	-2.621539,	-3.647697
5.563,	13.38654,	11.39386,	-2.631349,	-3.657507
5.564,	13.3839,	11.3902,	-2.641159,	-3.667317
5.565,	13.38126,	11.38653,	-2.650969,	-3.677127
5.566,	13.3786,	11.38284,	-2.660779,	-3.686937
5.567,	13.37594,	11.37915,	-2.670589,	-3.696747
5.568,	13.37326,	11.37545,	-2.680399,	-3.706557
5.569,	13.37057,	11.37174,	-2.690209,	-3.716367
5.57,	13.36788,	11.36802,	-2.700019,	-3.726177
5.571,	13.36518,	11.36429,	-2.709829,	-3.735987
5.572,	13.36246,	11.36055,	-2.719639,	-3.745797
5.573,	13.35974,	11.3568,	-2.729449,	-3.755607
5.574,	13.357,	11.35303,	-2.739259,	-3.765417
5.575,	13.35426,	11.34927,	-2.749069,	-3.775227
5.576,	13.3515,	11.34548,	-2.758879,	-3.785037
5.577,	13.34874,	11.34169,	-2.768689,	-3.794847
5.578,	13.34597,	11.3379,	-2.778499,	-3.804657
5.579,	13.34318,	11.33409,	-2.788309,	-3.814467
5.58,	13.34039,	11.33027,	-2.798119,	-3.824277
5.581,	13.33759,	11.32644,	-2.807929,	-3.834087
5.582,	13.33477,	11.3226,	-2.817739,	-3.843897
5.583,	13.33195,	11.31875,	-2.827549,	-3.853707
5.584,	13.32912,	11.31489,	-2.837359,	-3.863517
5.585,	13.32628,	11.31102,	-2.847169,	-3.873327
5.586,	13.32342,	11.30714,	-2.856979,	-3.883137
5.587,	13.32056,	11.30326,	-2.866789,	-3.892947
5.588,	13.31769,	11.29936,	-2.876599,	-3.902757
5.589,	13.31481,	11.29545,	-2.886409,	-3.912567
5.59,	13.31192,	11.29153,	-2.896219,	-3.922377
5.591,	13.30902,	11.28761,	-2.906029,	-3.932187
5.592,	13.3061,	11.28367,	-2.915839,	-3.941997
5.593,	13.30319,	11.27972,	-2.925649,	-3.951807
5.594,	13.30025,	11.27577,	-2.935459,	-3.961617
5.595,	13.29731,	11.2718,	-2.945269,	-3.971427
5.596,	13.29436,	11.26782,	-2.955079,	-3.981237
5.597,	13.2914,	11.26384,	-2.964889,	-3.991047
5.598,	13.28843,	11.25984,	-2.974699,	-4.000857
5.599,	13.28545,	11.25583,	-2.984509,	-4.010667
5.6,	13.28246,	11.25182,	-2.994319,	-4.020477
5.601,	13.27947,	11.24779,	-3.004129,	-4.030287
5.602,	13.27646,	11.24376,	-3.013939,	-4.040097
5.603,	13.27344,	11.23971,	-3.023749,	-4.049907
5.604,	13.27041,	11.23566,	-3.033559,	-4.059717
5.605,	13.26737,	11.23159,	-3.043369,	-4.069527
5.606,	13.26432,	11.22752,	-3.053179,	-4.079337
5.607,	13.26126,	11.22344,	-3.062989,	-4.089147
5.608,	13.2582,	11.21934,	-3.072799,	-4.098957
5.609,	13.25512,	11.21524,	-3.082609,	-4.108767
5.61,	13.25203,	11.21112,	-3.092419,	-4.118577
5.611,	13.24893,	11.207,	-3.102229,	-4.128387
5.612,	13.24583,	11.20287,	-3.112039,	-4.138197
5.613,	13.24271,	11.19872,	-3.121849,	-4.148007
5.614,	13.23958,	11.19457,	-3.131659,	-4.157817
5.615,	13.23645,	11.19041,	-3.141469,	-4.167627
5.616,	13.2333,	11.18624,	-3.151279,	-4.177437
5.617,	13.23014,	11.18205,	-3.161089,	-4.187247
5.618,	13.22698,	11.17786,	-3.170899,	-4.197057
5.619,	13.2238,	11.17366,	-3.180709,	-4.206867
5.62,	13.22062,	11.16945,	-3.190519,	-4.216677
5.621,	13.21742,	11.16523,	-3.200329,	-4.226487
5.622,	13.21422,	11.16099,	-3.210139,	-4.236297
5.623,	13.211,	11.15675,	-3.219949,	-4.246107
5.624,	13.20778,	11.1525,	-3.229759,	-4.255917
5.625,	13.20454,	11.14824,	-3.239569,	-4.265727
5.626,	13.2013,	11.14397,	-3.249379,	-4.275537
5.627,	13.19804,	11.13969,	-3.259189,	-4.285347
5.628,	13.19478,	11.1354,	-3.268999,	-4.295157
5.629,	13.1915,	11.1311,	-3.278809,	-4.304967
5.63,	13.18822,	11.12679,	-3.288619,	-4.314777
5.631,	13.18493,	11.12247,	-3.298429,	-4.324587
5.632,	13.18162,	11.11814,	-3.308239,	-4.334397
5.633,	13.17831,	11.1138,	-3.318049,	-4.344207
5.634,	13.17499,	11.10945,	-3.327859,	-4.354017
5.635,	13.17165,	11.10509,	-3.337669,	-4.363827
5.636,	13.16831,	11.10072,	-3.347479,	-4.373637
5.637,	13.16496,	11.09635,	-3.357289,	-4.383447
5.638,	13.1616,	11.09196,	-3.367099,	-4.393257
5.639,	13.15823,	11.08756,	-3.376909,	-4.403067
5.64,	13.15484,	11.08315,	-3.386719,	-4.412877
5.641,	13.15145,	11.07873,	-3.396529,	-4.422687
5.642,	13.14805,	11.07431,	-3.406339,	-4.432497
5.643,	13.14464,	11.06987,	-3.416149,	-4.442307
5.644,	13.14122,	11.06542,	-3.425959,	-4.452117
5.645,	13.13779,	11.06096,	-3.435769,	-4.461927
5.646,	13.13435,	11.0565,	-3.445579,	-4.471737
5.647,	13.1309,	11.05202,	-3.455389,	-4.481547
5.648,	13.12744,	11.04753,	-3.465199,	-4.491357
5.649,	13.12397,	11.04304,	-3.475009,	-4.501167
5.65,	13.12049,	11.03853,	-3.484819,	-4.510977
5.651,	13.117,	11.03402,	-3.494629,	-4.520787
5.652,	13.1135,	11.02949,	-3.504439,	-4.530597
5.653,	13.10999,	11.02495,	-3.514249,	-4.540407
5.654,	13.10647,	11.02041,	-3.524059,	-4.550217
5.655,	13.10294,	11.01585,	-3.533869,	-4.560027
5.656,	13.0994,	11.01129,	-3.543679,	-4.569837
5.657,	13.09585,	11.00671,	-3.553489,	-4.579647
5.658,	13.09229,	11.00213,	-3.563299,	-4.589457
5.659,	13.08873,	10.99754,	-3.573109,	-4.599267
5.66,	13.08515,	10.99293,	-3.582919,	-4.609077
5.661,	13.08156,	10.98832,	-3.592729,	-4.618887
5.662,	13.07796,	10.98369,	-3.602539,	-4.628697
5.663,	13.07436,	10.97906,	-3.612349,	-4.638507
5.664,	13.07074,	10.97442,	-3.622159,	-4.648317
5.665,	13.06711,	10.96976,	-3.631969,	-4.658127
5.666,	13.06347,	10.9651,	-3.641779,	-4.667937
5.667,	13.05983,	10.96043,	-3.651589,	-4.677747
5.668,	13.05617,	10.95574,	-3.661399,	-4.687557
5.669,	13.0525,	10.95105,	-3.671209,	-4.697367
5.67,	13.04883,	10.94635,	-3.681019,	-4.707177
5.671,	13.04514,	10.94164,	-3.690829,	-4.716987
5.672,	13.04145,	10.93692,	-3.700639,	-4.726797
5.673,	13.03774,	10.93219,	-3.710449,	-4.736607
5.674,	13.03403,	10.92744,	-3.720259,	-4.746417
5.675,	13.0303,	10.92269,	-3.730069,	-4.756227
5.676,	13.02656,	10.91793,	-3.739879,	-4.766037
5.677,	13.02282,	10.91316,	-3.749689,	-4.775847
5.678,	13.01907,	10.90838,	-3.759499,	-4.785657
5.679,	13.0153,	10.90359,	-3.769309,	-4.795467
5.68,	13.01153,	10.89879,	-3.779119,	-4.805277
5.681,	13.00774,	10.89398,	-3.788929,	-4.815087
5.682,	13.00395,	10.88916,	-3.798739,	-4.824897
5.683,	13.00015,	10.88433,	-3.808549,	-4.834707
5.684,	12.99633,	10.87949,	-3.818359,	-4.844517
5.685,	12.99251,	10.87464,	-3.828169,	-4.854327
5.686,	12.98868,	10.86978,	-3.837979,	-4.864137
5.687,	12.98483,	10.86491,	-3.847789,	-4.873947
5.688,	12.98098,	10.86003,	-3.857599,	-4.883757
5.689,	12.97712,	10.85514,	-3.867409,	-4.893567
5.69,	12.97325,	10.85025,	-3.877219,	-4.903377
5.691,	12.96936,	10.84534,	-3.887029,	-4.913187
5.692,	12.96547,	10.84042,	-3.896839,	-4.922997
5.693,	12.96157,	10.83549,	-3.906649,	-4.932807
5.694,	12.95766,	10.83055,	-3.916459,	-4.942617
5.695,	12.95374,	10.82561,	-3.926269,	-4.952427
5.696,	12.94981,	10.82065,	-3.936079,	-4.962237
5.697,	12.94586,	10.81568,	-3.945889,	-4.972047
5.698,	12.94191,	10.8107,	-3.955699,	-4.981857
5.699,	12.93795,	10.80572,	-3.965509,	-4.991667
5.7,	12.93398,	10.80072,	-3.975319,	-5.001477
5.701,	12.93,	10.79571,	-3.985129,	-5.011287
5.702,	12.92601,	10.7907,	-3.994939,	-5.021097
5.703,	12.92201,	10.78567,	-4.004749,	-5.030907
5.704,	12.918,	10.78064,	-4.014559,	-5.040717
5.705,	12.91398,	10.77559,	-4.024369,	-5.050527
5.706,	12.90995,	10.77054,	-4.034179,	-5.060337
5.707,	12.90592,	10.76547,	-4.043989,	-5.070147
5.708,	12.90187,	10.7604,	-4.053799,	-5.079957
5.709,	12.89781,	10.75531,	-4.063609,	-5.089767
5.71,	12.89374,	10.75021,	-4.073419,	-5.099577
5.711,	12.88966,	10.74511,	-4.083229,	-5.109387
5.712,	12.88557,	10.74,	-4.093039,	-5.119197
5.713,	12.88148,	10.73487,	-4.102849,	-5.129007
5.714,	12.87737,	10.72974,	-4.112659,	-5.138817
5.715,	12.87325,	10.7246,	-4.122469,	-5.148627
5.716,	12.86912,	10.71944,	-4.132279,	-5.158437
5.717,	12.86499,	10.71428,	-4.142089,	-5.168247
5.718,	12.86084,	10.7091,	-4.151899,	-5.178057
5.719,	12.85668,	10.70392,	-4.161709,	-5.187867
5.72,	12.85251,	10.69873,	-4.171519,	-5.197677
5.721,	12.84834,	10.69353,	-4.181329,	-5.207487
5.722,	12.84415,	10.68831,	-4.191139,	-5.217297
5.723,	12.83996,	10.68309,	-4.200949,	-5.227107
5.724,	12.83575,	10.67786,	-4.210759,	-5.236917
5.725,	12.83153,	10.67262,	-4.220569,	-5.246727
5.726,	12.82731,	10.66737,	-4.230379,	-5.256537
5.727,	12.82307,	10.6621,	-4.240189,	-5.266347
5.728,	12.81883,	10.65683,	-4.249999,	-5.276157
5.729,	12.81457,	10.65155,	-4.259809,	-5.285967
5.73,	12.81031,	10.64626,	-4.269619,	-5.295777
5.731,	12.80603,	10.64096,	-4.279429,	-5.305587
5.732,	12.80175,	10.63565,	-4.289239,	-5.315397
5.733,	12.79746,	10.63033,	-4.299049,	-5.325207
5.734,	12.79315,	10.625,	-4.308859,	-5.335017
5.735,	12.78884,	10.61966,	-4.318669,	-5.344827
5.736,	12.78452,	10.61431,	-4.328479,	-5.354637
5.737,	12.78018,	10.60895,	-4.338289,	-5.364447
5.738,	12.77584,	10.60358,	-4.348099,	-5.374257
5.739,	12.77149,	10.5982,	-4.357909,	-5.384067
5.74,	12.76712,	10.59281,	-4.367719,	-5.393877
5.741,	12.76275,	10.58741,	-4.377529,	-5.403687
5.742,	12.75837,	10.58201,	-4.387339,	-5.413497
5.743,	12.75397,	10.57659,	-4.397149,	-5.423307
5.744,	12.74957,	10.57116,	-4.406959,	-5.433117
5.745,	12.74516,	10.56572,	-4.416769,	-5.442927
5.746,	12.74074,	10.56027,	-4.426579,	-5.452737
5.747,	12.73631,	10.55482,	-4.436389,	-5.462547
5.748,	12.73187,	10.54935,	-4.446199,	-5.472357
5.749,	12.72742,	10.54387,	-4.456009,	-5.482167
5.75,	12.72295,	10.53838,	-4.465819,	-5.491977
5.751,	12.71848,	10.53289,	-4.475629,	-5.501787
5.752,	12.714,	10.52738,	-4.485439,	-5.511597
5.753,	12.70951,	10.52186,	-4.495249,	-5.521407
5.754,	12.70501,	10.51634,	-4.505059,	-5.531217
5.755,	12.7005,	10.5108,	-4.514869,	-5.541027
5.756,	12.69598,	10.50526,	-4.524679,	-5.550837
5.757,	12.69145,	10.4997,	-4.534489,	-5.560647
5.758,	12.68691,	10.49413,	-4.544299,	-5.570457
5.759,	12.68237,	10.48856,	-4.554109,	-5.580267
5.76,	12.67781,	10.48297,	-4.563919,	-5.590077
5.761,	12.67324,	10.47738,	-4.573729,	-5.599887
5.762,	12.66866,	10.47177,	-4.583539,	-5.609697
5.763,	12.66407,	10.46616,	-4.593349,	-5.619507
5.764,	12.65947,	10.46054,	-4.603159,	-5.629317
5.765,	12.65486,	10.4549,	-4.612969,	-5.639127
5.766,	12.65025,	10.44926,	-4.622779,	-5.648937
5.767,	12.64562,	10.4436,	-4.632589,	-5.658747
5.768,	12.64098,	10.43794,	-4.642399,	-5.668557
5.769,	12.63633,	10.43227,	-4.652209,	-5.678367
5.77,	12.63168,	10.42658,	-4.662019,	-5.688177
5.771,	12.62701,	10.42089,	-4.671829,	-5.697987
5.772,	12.62233,	10.41519,	-4.681639,	-5.707797
5.773,	12.61765,	10.40947,	-4.691449,	-5.717607
5.774,	12.61295,	10.40375,	-4.701259,	-5.727417
5.775,	12.60824,	10.39802,	-4.711069,	-5.737227
5.776,	12.60353,	10.39228,	-4.720879,	-5.747037
5.777,	12.5988,	10.38653,	-4.730689,	-5.756847
5.778,	12.59407,	10.38076,	-4.740499,	-5.766657
5.779,	12.58932,	10.37499,	-4.750309,	-5.776467
5.78,	12.58457,	10.36921,	-4.760119,	-5.786277
5.781,	12.5798,	10.36342,	-4.769929,	-5.796087
5.782,	12.57502,	10.35762,	-4.779739,	-5.805897
5.783,	12.57024,	10.35181,	-4.789549,	-5.815707
5.784,	12.56545,	10.34599,	-4.799359,	-5.825517
5.785,	12.56064,	10.34016,	-4.809169,	-5.835327
5.786,	12.55583,	10.33432,	-4.818979,	-5.845137
5.787,	12.551,	10.32847,	-4.828789,	-5.854947
5.788,	12.54617,	10.32261,	-4.838599,	-5.864757
5.789,	12.54133,	10.31674,	-4.848409,	-5.874567
5.79,	12.53647,	10.31086,	-4.858219,	-5.884377
5.791,	12.53161,	10.30497,	-4.868029,	-5.894187
5.792,	12.52674,	10.29907,	-4.877839,	-5.903997
5.793,	12.52186,	10.29316,	-4.887649,	-5.913807
5.794,	12.51696,	10.28724,	-4.897459,	-5.923617
5.795,	12.51206,	10.28131,	-4.907269,	-5.933427
5.796,	12.50715,	10.27537,	-4.917079,	-5.943237
5.797,	12.50223,	10.26943,	-4.926889,	-5.953047
5.798,	12.49729,	10.26347,	-4.936699,	-5.962857
5.799,	12.49235,	10.2575,	-4.946509,	-5.972667
5.8,	12.4874,	10.25152,	-4.956319,	-5.982477
5.801,	12.48244,	10.24554,	-4.966129,	-5.992287
5.802,	12.47747,	10.23954,	-4.975939,	-6.002097
5.803,	12.47249,	10.23353,	-4.985749,	-6.011907
5.804,	12.4675,	10.22752,	-4.995559,	-6.021717
5.805,	12.4625,	10.22149,	-5.005369,	-6.031527
5.806,	12.45749,	10.21545,	-5.015179,	-6.041337
5.807,	12.45247,	10.2094,	-5.024989,	-6.051147
5.808,	12.44744,	10.20335,	-5.034799,	-6.060957
5.809,	12.4424,	10.19728,	-5.044609,	-6.070767
5.81,	12.43735,	10.19121,	-5.054419,	-6.080577
5.811,	12.43229,	10.18512,	-5.064229,	-6.090387
5.812,	12.42722,	10.17903,	-5.074039,	-6.100197
5.813,	12.42214,	10.17292,	-5.083849,	-6.110007
5.814,	12.41705,	10.16681,	-5.093659,	-6.119817
5.815,	12.41195,	10.16068,	-5.103469,	-6.129627
5.816,	12.40684,	10.15455,	-5.113279,	-6.139437
5.817,	12.40173,	10.1484,	-5.123089,	-6.149247
5.818,	12.3966,	10.14225,	-5.132899,	-6.159057
5.819,	12.39146,	10.13608,	-5.142709,	-6.168867
5.82,	12.38631,	10.12991,	-5.152519,	-6.178677
5.821,	12.38116,	10.12373,	-5.162329,	-6.188487
5.822,	12.37599,	10.11753,	-5.172139,	-6.198297
5.823,	12.37081,	10.11133,	-5.181949,	-6.208107
5.824,	12.36562,	10.10512,	-5.191759,	-6.217917
5.825,	12.36043,	10.0989,	-5.201569,	-6.227727
5.826,	12.35522,	10.09266,	-5.211379,	-6.237537
5.827,	12.35001,	10.08642,	-5.221189,	-6.247347
5.828,	12.34478,	10.08017,	-5.230999,	-6.257157
5.829,	12.33954,	10.07391,	-5.240809,	-6.266967
5.83,	12.3343,	10.06763,	-5.250619,	-6.276777
5.831,	12.32904,	10.06135,	-5.260429,	-6.286587
5.832,	12.32378,	10.05506,	-5.270239,	-6.296397
5.833,	12.3185,	10.04876,	-5.280049,	-6.306207
5.834,	12.31322,	10.04245,	-5.289859,	-6.316017
5.835,	12.30792,	10.03613,	-5.299669,	-6.325827
5.836,	12.30262,	10.0298,	-5.309479,	-6.335637
5.837,	12.2973,	10.02346,	-5.319289,	-6.345447
5.838,	12.29198,	10.01711,	-5.329099,	-6.355257
5.839,	12.28664,	10.01075,	-5.338909,	-6.365067
5.84,	12.2813,	10.00438,	-5.348719,	-6.374877
5.841,	12.27595,	9.997996,	-5.358529,	-6.384687
5.842,	12.27058,	9.991607,	-5.368339,	-6.394497
5.843,	12.26521,	9.985207,	-5.378149,	-6.404307
5.844,	12.25983,	9.978798,	-5.387959,	-6.414117
5.845,	12.25443,	9.972379,	-5.397769,	-6.423927
5.846,	12.24903,	9.96595,	-5.407579,	-6.433737
5.847,	12.24362,	9.959511,	-5.417389,	-6.443547
5.848,	12.2382,	9.953063,	-5.427199,	-6.453357
5.849,	12.23276,	9.946605,	-5.437009,	-6.463167
5.85,	12.22732,	9.940137,	-5.446819,	-6.472977
5.851,	12.22187,	9.933659,	-5.456629,	-6.482787
5.852,	12.21641,	9.927171,	-5.466439,	-6.492597
5.853,	12.21094,	9.920674,	-5.476249,	-6.502407
5.854,	12.20546,	9.914166,	-5.486059,	-6.512217
5.855,	12.19997,	9.907649,	-5.495869,	-6.522027
5.856,	12.19446,	9.901122,	-5.505679,	-6.531837
5.857,	12.18895,	9.894585,	-5.515489,	-6.541647
5.858,	12.18343,	9.888039,	-5.525299,	-6.551457
5.859,	12.1779,	9.881483,	-5.535109,	-6.561267
5.86,	12.17236,	9.874916,	-5.544919,	-6.571077
5.861,	12.16681,	9.86834,	-5.554729,	-6.580887
5.862,	12.16125,	9.861755,	-5.564539,	-6.590697
5.863,	12.15569,	9.855159,	-5.574349,	-6.600507
5.864,	12.15011,	9.848554,	-5.584159,	-6.610317
5.865,	12.14452,	9.841938,	-5.593969,	-6.620127
5.866,	12.13892,	9.835313,	-5.603779,	-6.629937
5.867,	12.13331,	9.828679,	-5.613589,	-6.639747
5.868,	12.12769,	9.822034,	-5.623399,	-6.649557
5.869,	12.12206,	9.815379,	-5.633209,	-6.659367
5.87,	12.11642,	9.808715,	-5.643019,	-6.669177
5.871,	12.11078,	9.802041,	-5.652829,	-6.678987
5.872,	12.10512,	9.795357,	-5.662639,	-6.688797
5.873,	12.09945,	9.788663,	-5.672449,	-6.698607
5.874,	12.09377,	9.78196,	-5.682259,	-6.708417
5.875,	12.08809,	9.775247,	-5.692069,	-6.718227
5.876,	12.08239,	9.768524,	-5.701879,	-6.728037
5.877,	12.07668,	9.761791,	-5.711689,	-6.737847
5.878,	12.07097,	9.755048,	-5.721499,	-6.747657
5.879,	12.06524,	9.748295,	-5.731309,	-6.757467
5.88,	12.0595,	9.741533,	-5.741119,	-6.767277
5.881,	12.05376,	9.734761,	-5.750929,	-6.777087
5.882,	12.048,	9.727979,	-5.760739,	-6.786897
5.883,	12.04224,	9.721187,	-5.770549,	-6.796707
5.884,	12.03646,	9.714385,	-5.780359,	-6.806517
5.885,	12.03067,	9.707574,	-5.790169,	-6.816327
5.886,	12.02488,	9.700753,	-5.799979,	-6.826137
5.887,	12.01908,	9.693922,	-5.809789,	-6.835947
5.888,	12.01326,	9.687081,	-5.819599,	-6.845757
5.889,	12.00744,	9.68023,	-5.829409,	-6.855567
5.89,	12.0016,	9.67337,	-5.839219,	-6.865377
5.891,	11.99576,	9.666499,	-5.849029,	-6.875187
5.892,	11.9899,	9.659619,	-5.858839,	-6.884997
5.893,	11.98404,	9.652729,	-5.868649,	-6.894807
5.894,	11.97817,	9.64583,	-5.878459,	-6.904617
5.895,	11.97228,	9.63892,	-5.888269,	-6.914427
5.896,	11.96639,	9.632001,	-5.898079,	-6.924237
5.897,	11.96049,	9.625072,	-5.907889,	-6.934047
5.898,	11.95457,	9.618133,	-5.917699,	-6.943857
5.899,	11.94865,	9.611184,	-5.927509,	-6.953667
5.9,	11.94272,	9.604225,	-5.937319,	-6.963477
5.901,	11.93678,	9.597257,	-5.947129,	-6.973287
5.902,	11.93083,	9.590279,	-5.956939,	-6.983097
5.903,	11.92486,	9.583291,	-5.966749,	-6.992907
5.904,	11.91889,	9.576293,	-5.976559,	-7.002717
5.905,	11.91291,	9.569285,	-5.986369,	-7.012527
5.906,	11.90692,	9.562268,	-5.996179,	-7.022337
5.907,	11.90092,	9.555241,	-6.005989,	-7.032147
5.908,	11.89491,	9.548204,	-6.015799,	-7.041957
5.909,	11.88889,	9.541157,	-6.025609,	-7.051767
5.91,	11.88286,	9.5341,	-6.035419,	-7.061577
5.911,	11.87681,	9.527034,	-6.045229,	-7.071387
5.912,	11.87076,	9.519957,	-6.055039,	-7.081197
5.913,	11.86471,	9.512871,	-6.064849,	-7.091007
5.914,	11.85863,	9.505775,	-6.074659,	-7.100817
5.915,	11.85256,	9.49867,	-6.084469,	-7.110627
5.916,	11.84647,	9.491554,	-6.094279,	-7.120437
5.917,	11.84037,	9.484429,	-6.104089,	-7.130247
5.918,	11.83426,	9.477294,	-6.113899,	-7.140057
5.919,	11.82814,	9.470149,	-6.123709,	-7.149867
5.92,	11.82201,	9.462994,	-6.133519,	-7.159677
5.921,	11.81587,	9.455829,	-6.143329,	-7.169487
5.922,	11.80972,	9.448655,	-6.153139,	-7.179297
5.923,	11.80357,	9.441471,	-6.162949,	-7.189107
5.924,	11.7974,	9.434277,	-6.172759,	-7.198917
5.925,	11.79122,	9.427073,	-6.182569,	-7.208727
5.926,	11.78503,	9.419859,	-6.192379,	-7.218537
