"time","Out1[1]","Out1[2]","Out6[1]","Out6[2]","Out6[3]","Out6[4]","Out6[5]","Out6[6]","Out7","Out8[1]","Out8[2]","Out9","Out10","Out11","EventIndicator[0]","EventIndicator[1]","Step_Time","Step_Y0","Step_YFinal","SineWave_Amp","SineWave_Bias","SineWave_Freq","SineWave_Phase","SineWave6_Amp","SineWave6_Bias","SineWave6_Freq","SineWave6_Phase","SineWave1_Amp","SineWave1_Bias","SineWave1_Freq","SineWave1_Phase","Step2_Time","Step2_Y0","Step2_YFinal","SineWave3_Amp","SineWave3_Bias","SineWave3_Freq","SineWave3_Hsin","SineWave3_HCos","SineWave3_PSin","SineWave3_PCos","SineWave4_Amp","SineWave4_Bias","SineWave4_Freq","SineWave4_Phase","Step3_Time","Step3_Y0","Step3_YFinal","SineWave5_Amp","SineWave5_Bias","SineWave5_Freq","SineWave5_Hsin","SineWave5_HCos","SineWave5_PSin","SineWave5_PCos","SineWave7_Amp","SineWave7_Bias","SineWave7_Freq","SineWave7_Hsin","SineWave7_HCos","SineWave7_PSin","SineWave7_PCos","WeightedSampleTime_WtEt","Constant6_Value","Out2","Out3","Out4","Out5","Constant4_Value","Constant5_Value","indicators.z[0]","indicators.z[1]","indicators.z[2]","solver.numSteps","solver.minStepSize","solver.maxStepSize","solver.minOrder","solver.maxOrder","solver.numStateEvents","solver.numTimeEvents","Out1[1]_ref","Out1[2]_ref","Out2_ref","Out3_ref","Out4_ref","Out5_ref","Out6[1]_ref","Out6[2]_ref","Out6[3]_ref","Out6[4]_ref","Out6[5]_ref","Out6[6]_ref","Out7_ref","Out8[1]_ref","Out8[2]_ref","Out9_ref","Out10_ref","Out11_ref","EventIndicator[0]_ref","EventIndicator[1]_ref","Step_Time_ref","Step_Y0_ref","Step_YFinal_ref","SineWave_Amp_ref","SineWave_Bias_ref","SineWave_Freq_ref","SineWave_Phase_ref","SineWave6_Amp_ref","SineWave6_Bias_ref","SineWave6_Freq_ref","SineWave6_Phase_ref","SineWave1_Amp_ref","SineWave1_Bias_ref","SineWave1_Freq_ref","SineWave1_Phase_ref","Step2_Time_ref","Step2_Y0_ref","Step2_YFinal_ref","SineWave3_Amp_ref","SineWave3_Bias_ref","SineWave3_Freq_ref","SineWave3_Hsin_ref","SineWave3_HCos_ref","SineWave3_PSin_ref","SineWave3_PCos_ref","SineWave4_Amp_ref","SineWave4_Bias_ref","SineWave4_Freq_ref","SineWave4_Phase_ref","Step3_Time_ref","Step3_Y0_ref","Step3_YFinal_ref","SineWave5_Amp_ref","SineWave5_Bias_ref","SineWave5_Freq_ref","SineWave5_Hsin_ref","SineWave5_HCos_ref","SineWave5_PSin_ref","SineWave5_PCos_ref","SineWave7_Amp_ref","SineWave7_Bias_ref","SineWave7_Freq_ref","SineWave7_Hsin_ref","SineWave7_HCos_ref","SineWave7_PSin_ref","SineWave7_PCos_ref","WeightedSampleTime_WtEt_ref","Constant6_Value_ref","Constant4_Value_ref","Constant5_Value_ref","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.real_time","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
         1,         1,0.84147098,         1,       0.1,         0,         0,         1,         0,0.78332691,0.84147098,         1,0.77073888, 0.1682942,         6,         0,         0,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        10,         0,        12,        12,        12,        12,         0,         0,         1,       154,    1e-005,    0.0256,         0,         2,         1,        14,         0,  0.841471,        10,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.783327,  0.841471,         0,  0.770739,  0.168294,         6,-1.110223e-016,-1.110223e-016,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       1.1,         1,0.89120736,         1,       0.1,         0,         0,         1,         0,0.78332691,0.89120736,         1,0.89120736,0.17824147,         6,       0.1,       0.1,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        10,         0,        12,        12,        12,        12,       0.1,       0.1,         1,       165,    1e-005,    0.0256,         0,         2,         1,        15,         1,  0.891207,        10,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.783327,  0.891207,         1,  0.891207,  0.178241,         6,       0.1,       0.1,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       1.2,         1,0.93203909,         1,       0.1,         0,         0,         1,         0,0.93203909,0.93203909,         1,0.89120736,0.18640782,         6,       0.2,       0.2,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        11,         0,        12,        12,        12,        12,       0.2,       0.2,         1,       176,    1e-005,    0.0256,         0,         2,         1,        16,         1,  0.932039,        11,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.932039,  0.932039,         1,  0.891207,  0.186408,         6,       0.2,       0.2,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       1.3,         1,0.96355819,         1,       0.1,         0,         0,         1,         0,0.93203909,0.96355819,         1,0.89120736,0.19271164,         6,       0.3,       0.3,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        11,         0,        12,        12,        12,        12,       0.3,       0.3,         1,       187,    1e-005,    0.0256,         0,         2,         1,        17,         1,  0.963558,        11,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.932039,  0.963558,         1,  0.891207,  0.192712,         6,       0.3,       0.3,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       1.4,         1,0.98544973,         1,       0.1,         0,         0,         1,         0,0.93203909,0.98544973,         1, 0.9687151,0.19708995,         6,       0.4,       0.4,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        11,         0,        12,        12,        12,        12,       0.4,       0.4,         1,       209,    1e-005,   0.02048,         0,         2,         1,        19,         1,   0.98545,        11,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.932039,   0.98545,         1,  0.968715,   0.19709,         6,       0.4,       0.4,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       1.5,         1,0.99749499,         1,       0.1,         0,         0,         1,         0,0.99749499,0.99749499,         1, 0.9687151,  0.199499,         6,       0.5,       0.5,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        11,         0,        12,        12,        12,        12,       0.5,       0.5,         1,       220,    1e-005,    0.0256,         0,         2,         1,        20,         1,  0.997495,        11,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.997495,  0.997495,         1,  0.968715,  0.199499,         6,       0.5,       0.5,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       1.6,         1, 0.9995736,         1,       0.1,         0,         0,         1,         0,0.99749499, 0.9995736,         1,0.99952583,0.19991472,         6,       0.6,       0.6,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        11,         0,        12,        12,        12,        12,       0.6,       0.6,         1,       242,    1e-005,   0.01536,         0,         2,         1,        22,         1,  0.999574,        11,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.997495,  0.999574,         1,  0.999526,  0.199915,         6,       0.6,       0.6,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       1.7,         1,0.99166481,         1,       0.1,         0,         0,         1,         0,0.99749499,0.99166481,         1,0.99952583,0.19833296,         6,       0.7,       0.7,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        11,         0,        12,        12,        12,        12,       0.7,       0.7,         1,       253,    1e-005,    0.0256,         0,         2,         1,        23,         1,  0.991665,        11,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.997495,  0.991665,         1,  0.999526,  0.198333,         6,       0.7,       0.7,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       1.8,         1,0.97384763,         1,       0.1,         0,         0,         1,         0,0.97384763,0.97384763,         1,0.98215432,0.19476953,         6,       0.8,       0.8,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        11,         0,        12,        12,        12,        12,       0.8,       0.8,         1,       275,    1e-005,   0.01536,         0,         2,         1,        25,         1,  0.973848,        11,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.973848,  0.973848,         1,  0.982154,   0.19477,         6,       0.8,       0.8,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       1.9,         1,0.94630009,         1,       0.1,         0,         0,         1,         0,0.97384763,0.94630009,         1,0.98215432,0.18926002,         6,       0.9,       0.9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        11,         0,        12,        12,        12,        12,       0.9,       0.9,         1,       286,    1e-005,    0.0256,         0,         2,         1,        26,         1,    0.9463,        11,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.973848,    0.9463,         1,  0.982154,   0.18926,         6,       0.9,       0.9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
         2,         1,0.90929743,         1,       0.1,         0,         0,         1,         0,0.97384763,0.90929743,         1,0.91743796,0.18185949,         6,         1,         1,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        10,         0,        12,        12,        12,        12,         1,         1,         1,       308,    1e-005,   0.02048,         0,         2,         1,        28,         1,  0.909297,        10,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.973848,  0.909297,         1,  0.917438,  0.181859,         6,         1,         1,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       2.1,         1,0.86320937,         1,       0.1,         0,         0,         1,         0,0.86320937,0.86320937,         1,0.91743796,0.17264187,         6,       1.1,       1.1,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        10,         0,        12,        12,        12,        12,       1.1,       1.1,         1,       319,    1e-005,    0.0256,         0,         2,         1,        29,         1,  0.863209,        10,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.863209,  0.863209,         1,  0.917438,  0.172642,         6,       1.1,       1.1,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       2.2,         1, 0.8084964,         1,       0.1,         0,         0,         1,         0,0.86320937, 0.8084964,         1, 0.8084964,0.16169928,         6,       1.2,       1.2,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,         9,         0,        12,        12,        12,        12,       1.2,       1.2,         1,       330,    1e-005,    0.0256,         0,         2,         1,        30,         1,  0.808496,         9,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.863209,  0.808496,         1,  0.808496,  0.161699,         6,       1.2,       1.2,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       2.3,         1,0.74570521,         1,       0.1,         0,         0,         1,         0,0.86320937,0.74570521,         1, 0.8084964,0.14914104,         6,       1.3,       1.3,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,         8,         0,        12,        12,        12,        12,       1.3,       1.3,         1,       341,    1e-005,    0.0256,         0,         2,         1,        31,         1,  0.745705,         8,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.863209,  0.745705,         1,  0.808496,  0.149141,         6,       1.3,       1.3,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
